LGA_CODE_2016,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000mo_Mng,SG_3000mo_Pro,SG_3000mo_TecTW,SG_3000mo_CoPSW,SG_3000mo_ClAW,SG_3000mo_SWks,SG_3000mo_MaOpDv,SG_3000mo_Lab,SG_3000mo_IDNS,SG_3000mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot
LGA11520,0,13,3,19,12,0,0,14,0,65,3,38,5,20,27,0,0,8,0,103,3,99,8,35,30,3,3,39,0,214,3,142,15,64,97,0,8,64,0,402,21,387,30,54,127,5,13,27,3,667,14,367,18,49,42,3,9,9,3,508,17,443,6,30,10,0,0,3,3,508,21,338,3,10,8,0,0,0,0,385,55,340,7,5,11,0,0,0,0,422,19,158,0,0,3,0,0,0,0,183,0,20,0,6,8,0,0,0,0,34,159,2375,103,334,391,14,33,176,18,3598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,9,0,4,0,7,0,0,0,0,0,14,0,0,3,7,0,0,4,0,0,17,0,4,5,0,7,0,3,7,0,35
LGA11570,3,57,4,63,41,4,8,8,0,184,3,151,12,96,72,3,9,32,0,370,9,205,14,113,113,8,9,49,3,519,17,371,26,170,191,14,35,68,7,897,23,712,25,147,215,12,75,44,6,1260,17,773,38,162,91,11,83,16,9,1211,31,833,31,197,65,10,62,10,15,1259,71,837,24,194,40,0,22,10,9,1205,254,512,24,183,71,0,7,3,0,1061,93,132,7,15,8,0,3,0,0,267,0,42,6,15,12,0,4,3,3,87,525,4717,225,1470,988,64,322,269,64,8621,0,0,0,0,3,0,0,0,0,3,0,0,0,9,3,0,0,0,0,16,0,0,0,17,3,0,0,0,0,20,0,0,0,14,3,0,0,3,0,19,0,0,0,6,8,0,0,0,0,20,3,3,11,8,19,0,0,8,0,46,0,3,12,14,22,0,8,19,0,75,4,25,17,15,43,0,30,58,0,195
LGA11600,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,7,0,3,0,3,3,0,0,0,0,10,0,3,0,0,3,0,0,4,0,11,0,3,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,10,0,8,0,4,0,0,0,0,0,5,3,7,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,0,20,9,0,0,5,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,6,0,0,6,0,0,0,0,5,0,8,0,0,14
LGA11650,3,72,3,99,49,0,7,24,0,256,6,207,17,186,177,0,5,47,0,644,9,307,28,226,192,3,6,55,8,832,11,519,46,313,330,3,18,71,10,1328,27,882,61,265,324,8,24,42,17,1644,42,995,57,228,183,9,28,22,13,1574,53,1045,78,341,154,4,20,23,11,1734,92,1054,68,243,84,0,21,8,9,1582,318,694,78,211,83,0,16,3,3,1410,95,178,18,6,13,0,3,0,0,311,0,47,3,27,12,0,3,4,3,103,668,6103,469,2287,1665,38,158,346,83,11811,0,0,0,0,0,0,3,0,0,3,0,3,0,6,0,0,0,0,0,12,0,5,0,18,3,0,0,3,0,25,0,3,0,23,5,0,0,3,0,30,3,9,4,14,21,3,0,3,0,54,3,13,12,24,35,0,0,13,0,94,0,12,23,15,40,0,12,15,7,133,4,34,42,21,66,3,55,58,6,292
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,15,5,21,9,0,0,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7
LGA11720,0,14,3,17,7,0,0,9,0,47,0,38,6,52,17,0,0,9,0,118,0,48,3,52,24,0,0,9,0,140,3,76,9,63,33,0,0,15,0,205,4,137,9,84,36,0,3,5,0,284,5,127,7,71,21,0,3,3,0,228,9,130,3,105,6,0,0,3,3,261,14,130,7,69,5,0,0,0,0,228,59,77,0,45,3,0,0,0,0,188,3,7,0,4,0,0,0,0,0,15,0,11,0,3,4,0,0,0,0,20,98,804,49,598,169,0,10,68,9,1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,10,0,0,3,0,6,0,0,0,0,6,0,0,0,3,12,0,0,3,0,19,0,0,0,0,7,0,0,11,0,24,0,3,10,3,11,0,3,13,0,41
LGA11730,0,19,0,20,9,0,0,10,0,54,3,37,3,26,32,0,0,9,3,101,5,49,9,39,31,0,0,26,0,157,3,74,12,56,50,0,3,19,0,218,5,156,16,63,65,0,0,6,0,311,6,127,12,53,67,5,3,5,4,282,11,189,13,72,26,8,4,4,0,310,14,223,4,60,27,0,0,7,0,335,72,120,8,57,26,0,0,6,0,285,19,33,0,4,3,0,0,0,0,54,0,11,0,7,4,0,0,5,0,28,131,1044,82,470,341,16,12,94,14,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,3,0,0,0,0,8,0,0,0,5,0,0,0,0,0,10,0,3,4,7,6,0,0,5,0,28,0,12,4,10,13,0,9,12,0,57,3,4,13,6,21,0,29,29,3,108
LGA11750,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,4,0,10,0,3,0,6,9,0,0,3,0,19,0,8,0,6,4,0,0,0,0,22,0,11,0,0,0,0,0,0,0,18,0,16,0,0,0,0,0,0,0,20,0,7,0,7,0,0,0,0,0,16,8,3,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,63,0,38,20,0,0,9,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,3,8,0,19,0,3,4,0,4,0,0,3,0,12
LGA11800,4,29,0,31,12,0,0,7,0,83,3,69,3,38,31,0,0,6,0,153,0,91,4,63,55,0,6,18,0,235,3,136,8,64,88,3,11,31,4,350,9,218,10,67,100,0,6,9,3,426,6,279,5,35,47,0,0,4,0,381,18,287,13,47,24,0,0,0,0,394,26,321,3,59,19,3,0,0,0,438,105,187,3,62,28,3,3,0,3,390,23,41,0,3,3,0,0,0,0,69,0,10,0,4,4,0,0,0,0,22,195,1709,58,505,425,16,25,82,13,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,0,0,3,0,10,0,0,4,4,10,0,0,14,0,43,3,3,17,3,15,0,12,21,0,81
LGA12000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,3,0,8,0,11,0,3,3,0,0,0,0,18,0,11,0,3,3,0,0,0,0,13,0,14,0,0,0,0,0,0,0,19,0,9,0,0,0,0,0,0,0,9,0,8,0,3,0,0,0,0,0,8,3,10,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,64,0,20,13,0,3,8,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,4,7,0,0,0,0,16
LGA12150,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,6,0,5,0,8,3,0,0,0,0,22,0,6,5,3,0,0,0,4,0,20,0,15,0,11,7,0,0,0,0,27,0,17,0,13,0,0,0,0,0,23,0,11,0,3,0,0,0,0,0,12,3,13,0,5,0,0,0,0,0,22,3,15,0,5,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,87,7,57,18,0,0,8,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,5,5,0,21
LGA12350,0,3,0,3,0,0,0,0,0,9,0,10,0,3,3,0,0,0,0,21,0,13,0,15,5,0,0,4,0,35,0,27,0,10,10,0,0,0,0,45,0,23,0,7,11,0,0,5,0,44,0,32,0,9,5,0,0,0,0,46,0,28,4,6,0,0,0,0,0,41,4,38,0,6,0,0,0,0,0,51,9,16,0,13,0,0,0,0,0,41,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,190,6,62,41,0,3,13,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,3,0,8,8,0,25,0,4,4,3,13,0,11,14,0,41
LGA12380,3,41,3,41,15,0,0,14,0,120,0,78,8,65,53,3,8,18,3,228,3,120,9,86,61,3,16,26,3,319,9,210,25,116,116,3,23,46,4,549,23,388,43,139,126,8,38,51,8,809,23,485,60,102,48,5,32,18,5,788,28,446,46,134,47,7,41,36,9,797,43,500,51,141,23,0,48,36,14,855,180,302,46,138,26,3,40,17,11,760,52,62,4,11,5,0,3,0,0,137,0,28,0,8,4,0,0,6,0,53,367,2718,284,1062,550,38,257,285,50,5619,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,10,0,0,0,10,0,0,0,0,0,14,0,0,0,11,3,0,0,0,0,18,0,0,3,15,12,0,0,3,0,31,0,0,0,20,13,0,0,0,0,37,0,6,12,9,20,0,4,9,0,67,3,15,18,23,30,0,14,19,3,137
LGA12700,0,8,0,3,3,0,0,3,0,14,0,4,0,3,3,0,0,7,0,15,0,11,0,5,4,0,0,5,0,22,0,8,0,4,3,0,0,3,0,23,0,14,3,6,6,0,0,3,0,32,3,17,0,0,3,0,0,0,0,25,3,22,0,0,0,0,0,0,0,34,4,31,0,3,0,0,0,0,0,39,15,14,0,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,24,131,3,38,30,3,0,19,3,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,0,0,3,0,6,9,0,15,0,3,0,0,0,0,6,0,0,12
LGA12730,0,3,0,9,0,0,0,0,0,15,0,7,0,7,5,0,0,3,0,22,0,15,3,3,9,0,0,0,0,33,0,12,0,16,12,0,0,3,0,43,0,23,0,6,9,0,4,4,0,48,3,26,3,8,3,0,0,3,0,49,0,25,3,6,4,0,0,0,0,45,5,35,3,19,0,0,0,0,0,57,17,22,0,19,3,0,0,0,0,62,3,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,24,172,18,106,54,0,5,18,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,0,0,4,0,0,0,0,4,0,8,0,0,14
LGA12750,0,10,3,4,12,0,0,0,0,40,0,25,3,20,11,0,0,5,0,58,3,40,3,22,21,0,3,13,0,106,0,54,7,33,29,0,3,15,0,142,3,86,0,23,34,0,0,7,0,156,5,98,0,16,12,0,3,3,0,141,11,119,11,26,9,0,0,0,0,174,7,105,0,39,4,0,0,0,0,163,39,57,3,43,3,0,0,0,0,143,8,14,0,4,0,0,0,0,0,26,0,7,0,3,0,0,0,0,0,13,76,638,39,271,149,4,9,44,7,1225,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,8,3,0,0,0,4,0,0,0,0,12,0,0,3,3,9,0,0,5,0,23,0,7,5,5,12,0,0,4,0,33,3,4,3,6,5,0,3,15,0,37,3,3,10,7,14,0,12,17,3,75
LGA12850,0,24,0,40,23,0,0,3,7,100,5,73,7,69,58,0,6,15,0,231,0,128,6,89,78,0,10,18,0,334,6,218,16,107,108,3,14,36,0,498,13,388,17,97,114,4,8,11,0,654,21,496,12,84,51,3,7,0,0,678,19,452,8,101,34,3,8,4,3,630,42,549,9,94,8,0,3,3,3,705,130,281,4,99,11,0,6,6,4,539,34,35,0,13,3,0,0,0,0,84,3,22,0,8,0,0,0,0,0,31,261,2719,83,839,510,16,65,134,20,4651,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,9,3,0,0,0,0,15,0,0,0,11,6,0,0,0,0,20,0,0,0,9,9,0,0,0,0,21,0,3,3,12,16,0,0,3,0,36,0,8,0,12,12,0,4,6,0,47,0,8,10,24,28,0,6,3,0,83
LGA12870,0,0,0,3,3,0,0,0,0,5,0,9,3,9,5,0,0,4,0,31,0,9,0,7,0,0,0,3,0,21,0,20,3,3,6,0,0,8,0,38,0,16,3,7,6,0,3,0,0,34,4,14,0,3,0,0,0,0,0,22,0,22,0,6,0,0,0,0,0,33,3,18,3,10,0,0,0,0,0,33,9,16,0,9,0,0,0,0,0,30,4,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,21,139,11,54,23,0,4,25,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,3,0,0,5,0,0,0,3,3,0,13,0,0,3,0,3,0,11,5,0,22
LGA12900,0,3,0,3,0,0,0,3,0,5,0,6,0,3,5,0,0,3,0,17,0,4,0,14,7,0,0,0,0,25,0,15,0,12,4,0,0,3,0,41,0,25,0,7,5,0,0,0,0,46,0,24,0,6,4,0,0,0,0,38,0,24,3,4,3,0,0,0,0,33,3,24,0,11,0,0,0,0,0,40,10,14,0,3,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,151,4,74,32,0,0,11,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,4,0,0,3,0,17,0,0,8,0,4,0,13,3,0,26
LGA12930,0,37,4,35,33,0,0,5,0,114,3,82,12,58,63,0,3,18,0,235,0,148,10,71,92,0,3,20,3,354,7,278,27,112,154,10,12,35,3,642,16,583,44,109,148,7,7,20,5,950,21,671,54,103,82,8,18,18,8,992,17,716,47,136,64,4,22,24,7,1029,43,579,30,112,26,3,33,15,4,850,144,544,47,149,32,3,18,3,13,958,44,178,3,13,3,0,0,0,0,249,6,42,4,14,4,0,3,4,3,68,307,3931,293,967,744,38,134,178,40,6628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,3,3,0,5,0,0,3,0,10,0,0,0,3,3,0,0,0,0,8,0,5,5,4,13,0,0,0,0,33,0,4,5,11,7,0,0,9,0,32,3,4,19,10,25,0,11,24,0,84
LGA12950,0,0,0,0,0,0,0,3,0,3,0,7,0,3,0,0,0,0,0,10,0,7,0,5,4,0,0,3,0,23,0,12,0,11,0,0,0,3,0,24,0,5,0,0,4,0,0,0,0,11,0,19,0,4,0,0,0,0,0,22,0,14,0,8,0,0,0,0,0,16,3,16,0,0,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,4,80,0,42,11,0,0,8,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,0,0,3,0,8,0,0,0,0,3,0,0,10,0,16,0,0,0,14,4,0,0,3,0,22,0,3,3,8,0,0,6,4,0,24
LGA13010,0,0,0,0,3,0,0,0,0,8,0,13,0,3,0,0,0,3,0,24,0,10,0,14,3,0,0,3,0,30,0,11,0,13,14,0,0,8,0,52,0,14,0,3,14,0,0,0,0,42,0,24,3,7,16,0,0,0,0,53,7,29,0,15,14,0,0,3,0,65,0,22,0,12,0,0,0,0,0,38,13,15,0,17,3,0,0,0,0,49,7,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,26,140,16,97,75,0,8,22,4,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,0,0,0,0,8,0,9,4,0,17,0,0,3,4,0,0,11,3,0,21
LGA13310,0,5,0,9,5,0,0,3,0,23,0,21,0,25,12,0,0,9,0,67,0,33,7,20,33,0,0,12,0,102,3,43,12,41,37,0,3,17,0,154,9,106,5,40,55,0,3,9,3,240,5,125,7,32,29,0,9,7,0,213,4,122,10,32,4,0,3,3,0,177,15,123,7,49,13,0,3,3,0,214,43,91,3,73,8,0,3,0,0,219,12,26,0,0,0,0,0,0,0,37,0,11,0,3,0,0,0,0,0,17,101,719,44,339,200,5,29,53,8,1501,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,4,0,3,0,3,8,0,0,3,0,19,0,0,4,0,8,0,0,3,0,19,3,0,4,0,13,0,10,12,0,46
LGA13340,0,0,0,0,0,0,0,0,0,4,0,7,0,9,3,0,0,4,0,28,0,9,0,6,7,0,0,9,0,28,3,12,0,11,3,0,0,0,0,29,0,19,0,7,3,0,0,3,0,37,0,23,0,0,0,0,0,0,0,25,0,13,0,0,0,0,0,0,0,20,0,19,0,7,0,0,0,0,0,24,9,14,0,8,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,14,123,5,50,23,0,3,25,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,3,0,0,3,0,14,3,0,17
LGA13450,0,4,0,16,4,0,0,3,0,27,0,16,0,20,13,0,0,8,0,53,0,27,4,18,21,3,0,6,0,78,6,43,7,28,25,0,3,14,3,119,4,66,6,25,23,0,3,4,0,129,8,105,8,21,17,0,0,3,0,156,3,85,8,20,12,0,0,7,0,126,8,102,0,21,7,0,0,0,0,143,28,68,3,34,7,0,0,0,0,142,8,20,0,3,0,0,0,0,0,39,0,3,0,4,0,0,0,0,0,8,71,536,30,224,126,3,7,39,8,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,7,0,0,0,3,8,0,0,3,0,14,0,4,0,3,9,0,3,4,0,22,0,0,14,3,11,0,18,7,0,47
LGA13510,0,7,0,6,0,0,0,4,0,16,0,4,0,8,0,0,0,6,0,21,0,8,0,13,7,0,0,3,0,31,0,15,0,9,14,0,0,4,0,45,3,18,0,5,4,0,0,0,0,41,0,27,0,7,6,0,0,4,0,46,0,32,0,15,4,0,0,0,0,47,3,35,0,19,0,0,0,0,0,61,10,14,0,14,0,0,0,0,0,46,0,3,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,0,0,4,24,174,4,106,44,0,5,23,3,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,3,0,7,6,0,3,0,3,0,0,4,0,21,0,3,3,0,6,0,9,7,0,31
LGA13550,0,3,0,3,7,0,0,4,0,15,0,10,0,9,3,0,0,3,0,22,0,10,0,4,3,0,0,0,0,21,0,6,0,7,9,0,0,9,0,39,0,25,0,8,3,0,0,0,0,39,0,30,0,8,6,0,0,0,0,44,0,19,3,7,0,0,0,0,0,31,8,30,0,11,0,0,0,0,0,49,13,13,0,18,0,0,3,0,0,40,0,0,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,21,142,11,87,34,0,0,16,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,3,0,9,0,5,8,3,5,7,12,9,0,39
LGA13660,0,0,0,3,0,0,0,3,0,6,0,3,0,18,3,0,0,3,0,27,0,4,3,11,6,0,0,0,0,25,0,11,0,7,3,0,0,6,0,23,0,15,0,5,4,0,0,3,0,27,0,10,0,3,0,0,0,0,0,15,0,9,0,3,0,0,0,0,0,11,0,15,0,6,0,0,0,0,0,24,6,11,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,12,86,3,55,19,0,0,20,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,11,0,3,0,3,4,0,7,4,0,20,0,3,8,0,6,0,6,5,0,38
