LGA_CODE_2016,EAFW_18_TechFEI_NS,EAFW_18_TechFEI_Tot,EAFW_18_UniOTIs_FT,EAFW_18_UniOTIs_PT,EAFW_18_UniOTIs_NS,EAFW_18_UniOTIs_Tot,EAFW_18_Other,EAFW_18_NS,EAFW_18_Tot,EAFW_19_TechFEI_FT,EAFW_19_TechFEI_PT,EAFW_19_TechFEI_NS,EAFW_19_TechFEI_Tot,EAFW_19_UniOTIs_FT,EAFW_19_UniOTIs_PT,EAFW_19_UniOTIs_NS,EAFW_19_UniOTIs_Tot,EAFW_19_Other,EAFW_19_NS,EAFW_19_Tot,EAFW_20_24_TechFEI_FT,EAFW_20_24_TechFEI_PT,EAFW_20_24_TechFEI_NS,EAFW_20_24_TechFEI_Tot,EAFW_20_24_UniOTIs_FT,EAFW_20_24_UniOTIs_PT,EAFW_20_24_UniOTIs_NS,EAFW_20_24_UniOTIs_Tot,EAFW_20_24_Other,EAFW_20_24_NS,EAFW_20_24_Tot,EAFW_25_29_TechFEI_FT,EAFW_25_29_TechFEI_PT,EAFW_25_29_TechFEI_NS,EAFW_25_29_TechFEI_Tot,EAFW_25_29_UniOTIs_FT,EAFW_25_29_UniOTIs_PT,EAFW_25_29_UniOTIs_NS,EAFW_25_29_UniOTIs_Tot,EAFW_25_29_Other,EAFW_25_29_NS,EAFW_25_29_Tot,EAFW_30over_TechFEI_FT,EAFW_30over_TechFEI_PT,EAFW_30over_TechFEI_NS,EAFW_30over_TechFEI_Tot,EAFW_30over_UniOTIs_FT,EAFW_30over_UniOTIs_PT,EAFW_30over_UniOTIs_NS,EAFW_30over_UniOTIs_Tot,EAFW_30over_Other,EAFW_30over_NS,EAFW_30over_Tot,EAFW_Tot_TechFEI_FT,EAFW_Tot_TechFEI_PT,EAFW_Tot_TechFEI_NS,EAFW_Tot_TechFEI_Tot,EAFW_Tot_UniOTIs_FT,EAFW_Tot_UniOTIs_PT,EAFW_Tot_UniOTIs_NS,EAFW_Tot_UniOTIs_Tot,EAFW_Tot_Other,EAFW_Tot_NS,EAFW_Tot_Tot,Tot_16_TechFEI_FT,Tot_16_TechFEI_PT,Tot_16_TechFEI_NS,Tot_16_TechFEI_Tot,Tot_16_UniOTIs_FT,Tot_16_UniOTIs_PT,Tot_16_UniOTIs_NS,Tot_16_UniOTIs_Tot,Tot_16_Other,Tot_16_NS,Tot_16_Tot,Tot_17_TechFEI_FT,Tot_17_TechFEI_PT,Tot_17_TechFEI_NS,Tot_17_TechFEI_Tot,Tot_17_UniOTIs_FT,Tot_17_UniOTIs_PT,Tot_17_UniOTIs_NS,Tot_17_UniOTIs_Tot,Tot_17_Other,Tot_17_NS,Tot_17_Tot,Tot_18_TechFEI_FT,Tot_18_TechFEI_PT,Tot_18_TechFEI_NS,Tot_18_TechFEI_Tot,Tot_18_UniOTIs_FT,Tot_18_UniOTIs_PT,Tot_18_UniOTIs_NS,Tot_18_UniOTIs_Tot,Tot_18_Other,Tot_18_NS,Tot_18_Tot,Tot_19_TechFEI_FT,Tot_19_TechFEI_PT,Tot_19_TechFEI_NS,Tot_19_TechFEI_Tot,Tot_19_UniOTIs_FT,Tot_19_UniOTIs_PT,Tot_19_UniOTIs_NS,Tot_19_UniOTIs_Tot,Tot_19_Other,Tot_19_NS,Tot_19_Tot,Tot_20_24_TechFEI_FT,Tot_20_24_TechFEI_PT,Tot_20_24_TechFEI_NS,Tot_20_24_TechFEI_Tot,Tot_20_24_UniOTIs_FT,Tot_20_24_UniOTIs_PT,Tot_20_24_UniOTIs_NS,Tot_20_24_UniOTIs_Tot,Tot_20_24_Other,Tot_20_24_NS,Tot_20_24_Tot,Tot_25_29_TechFEI_FT,Tot_25_29_TechFEI_PT,Tot_25_29_TechFEI_NS,Tot_25_29_TechFEI_Tot,Tot_25_29_UniOTIs_FT,Tot_25_29_UniOTIs_PT,Tot_25_29_UniOTIs_NS,Tot_25_29_UniOTIs_Tot,Tot_25_29_Other,Tot_25_29_NS,Tot_25_29_Tot,Tot_30over_TechFEI_FT,Tot_30over_TechFEI_PT,Tot_30over_TechFEI_NS,Tot_30over_TechFEI_Tot,Tot_30over_UniOTIs_FT,Tot_30over_UniOTIs_PT,Tot_30over_UniOTIs_NS,Tot_30over_UniOTIs_Tot,Tot_30over_Other,Tot_30over_NS,Tot_30over_Tot,Tot_Tot_TechFEI_FT,Tot_Tot_TechFEI_PT,Tot_Tot_TechFEI_NS,Tot_Tot_TechFEI_Tot,Tot_Tot_UniOTIs_FT,Tot_Tot_UniOTIs_PT,Tot_Tot_UniOTIs_NS,Tot_Tot_UniOTIs_Tot,Tot_Tot_Other,Tot_Tot_NS,Tot_Tot_Tot
LGA34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,0,3,0,3,0,7,0,7,0,7,0,13,31,0,13,0,13,0,10,0,10,0,17,41
LGA34580,0,3,3,0,0,3,0,0,5,0,0,0,0,5,0,0,5,0,0,6,0,0,0,0,16,0,0,15,3,0,22,0,0,0,0,8,4,0,7,4,0,14,0,9,0,8,5,3,0,7,3,18,38,5,13,0,12,28,11,0,38,17,19,97,0,0,0,4,0,0,0,0,134,5,140,0,3,0,5,10,0,0,13,92,7,110,5,13,0,22,30,3,0,28,10,3,65,3,9,0,11,46,8,0,55,3,5,77,7,39,0,45,145,39,0,179,18,13,255,9,26,0,36,45,41,0,86,27,10,162,21,88,0,108,41,126,3,177,56,102,438,52,174,0,224,316,223,3,544,344,145,1245
LGA34590,0,6,18,0,0,19,6,0,27,0,0,0,3,28,3,0,33,0,0,39,12,17,0,26,81,10,0,88,8,13,133,6,17,0,22,25,20,0,39,11,12,80,14,33,0,46,18,50,3,73,34,64,215,41,66,0,105,168,87,5,257,174,94,633,14,12,0,22,4,0,0,4,872,14,915,44,40,0,79,128,13,0,142,781,21,1024,69,99,0,171,433,37,0,470,96,19,748,71,103,0,174,431,50,0,483,34,18,710,189,372,0,566,1264,295,9,1567,161,81,2367,118,265,4,383,357,315,3,669,146,63,1260,207,779,7,996,388,1092,8,1493,604,436,3522,711,1665,16,2386,3004,1798,21,4824,2690,644,10552
LGA34710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,7,0,3,0,7,0,3,0,3,7,0,16,0,0,0,0,0,0,0,0,21,0,26,0,0,0,4,0,0,0,0,15,0,14,0,0,0,3,0,0,0,0,3,0,7,0,0,0,3,0,0,0,0,0,0,4,8,12,0,18,9,8,0,19,3,6,38,3,7,0,12,3,4,0,5,0,0,17,3,10,0,16,4,29,0,34,14,13,77,17,31,6,53,13,45,0,63,57,27,193
LGA34770,0,6,3,0,0,7,3,0,10,3,3,0,8,7,0,0,8,0,0,15,0,8,0,6,19,8,0,32,0,8,42,4,7,0,7,11,18,0,26,3,3,47,0,16,0,16,7,23,0,27,14,53,115,12,40,0,50,45,57,0,102,60,68,280,3,3,0,3,0,0,0,0,445,4,450,7,27,0,31,30,15,0,43,353,12,438,18,56,0,76,91,33,0,126,32,5,241,15,60,0,76,100,35,0,138,4,7,225,41,173,4,217,227,212,0,442,51,34,744,34,115,0,155,87,233,3,313,50,26,551,48,381,7,433,150,640,4,788,234,355,1812,172,812,8,992,686,1162,8,1854,1162,455,4462
LGA34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,4,0,0,0,3,0,3,0,3,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,3,0,0,9,0,0,0,0,6,5,0,8,0,0,9,0,3,0,3,0,21,0,16,3,8,37,0,11,0,10,6,28,0,33,3,13,61
LGA34830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,4,0,3,0,0,8,0,0,0,4,3,6,0,4,3,0,13
LGA34860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,9,0,0,0,0,0,4,0,4,0,0,3,0,3,0,3,0,7,0,5,0,3,11,4,3,0,6,0,12,0,15,19,5,46,0,0,0,0,0,0,0,0,54,0,54,0,0,0,0,4,0,0,4,50,0,59,0,11,0,12,0,0,0,4,5,0,22,0,0,0,6,3,4,0,3,3,0,10,10,24,0,29,18,31,0,49,3,5,88,4,25,0,29,7,45,0,48,3,6,88,10,75,0,83,8,86,0,91,29,77,278,28,130,4,159,32,158,0,196,147,96,598
LGA34880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,0,3,3,13,18,0,0,0,4,5,7,0,7,13,14,40,0,0,0,3,0,0,0,0,72,3,74,0,0,0,3,3,0,0,3,60,3,64,3,3,0,5,10,0,0,7,4,3,19,0,4,0,9,3,3,0,7,0,0,19,3,10,0,11,23,10,0,34,4,3,52,3,9,0,13,5,15,0,18,3,7,46,17,55,0,64,20,88,0,106,47,95,317,28,82,3,109,60,118,0,184,190,121,599
LGA35010,0,7,24,5,3,29,10,7,46,3,3,0,6,39,3,0,40,4,3,55,7,9,0,15,97,14,0,114,9,7,144,3,10,0,15,13,17,0,33,8,9,75,13,32,0,52,33,57,0,97,42,61,246,34,62,0,99,222,98,3,326,223,95,742,32,13,0,43,0,0,0,0,1633,26,1704,37,52,0,86,237,20,0,255,1264,26,1636,70,115,0,187,686,62,6,752,119,17,1075,82,135,0,214,716,81,0,799,47,18,1077,204,453,3,667,1700,395,3,2096,183,77,3021,113,270,3,383,375,325,0,698,160,67,1310,237,934,13,1182,440,1333,12,1781,711,562,4241,773,1972,18,2762,4157,2206,22,6388,4124,794,14066
LGA35250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,4
LGA35300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,11,0,0,0,0,0,3,0,5,0,0,9,0,0,0,3,3,12,0,15,9,9,35,3,9,0,14,3,17,0,22,15,19,68,0,0,0,3,0,0,0,0,65,0,68,0,4,0,7,0,0,0,0,49,5,57,0,3,0,3,0,0,0,0,7,0,8,3,4,0,6,0,0,0,0,3,0,10,8,41,0,50,23,25,0,46,15,6,117,3,49,0,51,15,69,0,85,17,4,154,12,122,0,133,21,182,0,208,58,56,454,31,221,0,253,60,281,0,339,203,76,873
LGA35600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,3,7,0,7,5,0,10,0,0,0,0,0,0,0,0,18,0,20,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,5,0,8,0,10,3,3,0,6,3,0,15,0,11,0,11,3,16,0,18,0,3,28,0,13,0,13,3,26,0,31,8,17,61,3,34,0,36,14,43,0,52,40,21,147
LGA35670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,4,0,4,0,4,3,3,0,5,0,0,14
LGA35740,0,0,3,0,0,3,0,0,9,0,0,0,0,3,3,0,7,0,0,6,3,3,0,3,17,3,0,13,0,0,28,0,0,0,6,5,3,0,7,0,0,10,5,8,0,16,9,6,0,20,4,9,42,11,17,0,27,32,14,0,48,39,14,125,3,3,0,9,0,0,0,0,280,10,299,7,12,0,18,17,3,0,16,215,8,256,6,25,0,31,77,10,0,83,20,3,139,7,19,0,26,58,21,0,79,12,4,123,20,72,0,97,191,50,0,239,23,12,367,24,41,0,68,70,67,0,141,20,5,233,40,167,3,216,98,242,0,343,118,108,790,107,349,5,454,513,396,0,905,691,144,2201
LGA35760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,3,5,0,3,0,3,3,3,0,3,14,3,22,0,0,0,0,0,0,0,0,33,0,31,0,0,0,3,0,0,0,0,23,3,31,0,7,0,7,3,0,0,3,5,0,14,3,4,0,3,0,0,0,0,0,0,5,0,10,0,14,6,16,0,24,5,5,43,0,6,0,5,6,9,0,11,8,6,31,0,21,3,26,8,44,0,51,10,63,155,5,51,3,60,27,65,0,92,86,73,310
LGA35780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,4,4,0,0,3,0,5,0,5,3,0,13,3,13,0,15,3,10,0,9,7,9,36,6,15,3,25,3,9,0,16,23,6,70
LGA35790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,0,0,0,4,3,6,0,7,7,0,14,0,0,0,4,9,7,0,15,9,0,29
LGA35800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,4,0,3,0,3,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,5,0,7,0,0,12,0,0,0,0,3,0,0,3,0,0,4,0,7,0,7,0,3,0,3,4,13,33,0,11,0,12,4,13,0,16,12,12,56
LGA36070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,3,0,0,8,0,3,0,3,0,4,0,3,0,0,12
LGA36150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,0,0,3,0,3,0,0,6,0,5,0,8,0,3,0,3,0,7,16,3,11,0,10,3,6,0,7,3,7,24
LGA36250,0,3,8,0,0,12,0,0,14,0,0,0,3,16,0,0,16,0,0,20,7,0,0,5,36,8,0,44,6,3,59,3,5,0,10,13,10,0,23,0,0,32,3,17,0,21,8,15,0,22,6,20,75,16,29,0,48,79,35,3,113,75,32,267,15,8,0,27,0,0,0,0,584,5,618,30,18,0,52,99,10,0,111,572,4,736,54,61,0,114,318,15,3,337,54,0,506,33,52,0,84,346,29,0,374,20,3,484,87,168,0,250,779,136,0,923,65,25,1266,37,109,0,141,140,116,0,260,46,17,467,64,294,0,360,122,444,3,568,232,195,1359,320,706,4,1036,1810,756,10,2576,1571,249,5440
LGA36300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,7,3,0,0,3,0,0,0,0,3,0,4,3,3,0,3,3,0,0,3,0,0,10,0,0,0,0,4,0,0,4,0,0,3,0,4,0,4,8,0,0,5,0,0,11,0,4,0,4,0,3,0,5,4,0,13,0,4,0,9,0,0,0,6,0,3,15,6,20,0,22,17,11,0,21,14,4,65
LGA36370,0,0,15,4,0,14,0,0,19,0,3,0,3,8,0,0,14,0,0,16,0,3,0,7,35,3,0,38,3,4,49,0,11,0,6,13,19,0,27,6,3,48,4,12,0,14,12,26,0,44,3,23,80,3,32,0,32,87,51,0,140,60,27,261,0,8,0,8,0,0,0,0,397,5,407,10,18,0,23,44,13,3,55,339,11,431,13,46,0,57,139,27,0,174,26,4,257,12,46,0,60,174,35,0,208,10,3,289,36,186,3,226,329,234,0,564,51,25,861,26,138,0,163,82,217,0,298,49,27,544,57,277,3,334,158,611,0,768,175,227,1508,154,715,4,879,931,1133,9,2075,1043,307,4296
LGA36510,0,0,4,0,0,4,0,0,8,0,0,0,0,3,0,0,3,0,0,8,0,0,0,3,10,0,0,8,0,0,12,0,0,0,0,0,3,0,3,0,0,7,0,7,0,4,0,3,0,7,3,16,29,4,15,0,15,19,7,0,27,22,16,82,0,0,0,0,0,0,0,0,152,5,167,5,3,0,14,18,0,0,18,110,4,138,5,20,0,24,62,3,0,66,12,0,107,5,22,0,26,45,3,0,46,0,0,71,20,48,0,69,96,26,0,130,5,6,210,11,23,0,31,20,32,0,54,8,9,94,17,98,3,118,43,137,0,181,66,106,467,69,210,3,279,280,199,6,487,355,133,1254
LGA36580,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,5,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,4,0,0,4,0,9,18,3,8,0,10,11,3,0,14,13,11,39,0,0,0,0,0,0,0,0,40,8,48,0,3,0,3,0,0,0,0,48,0,56,3,9,0,11,12,3,0,13,0,0,26,7,4,0,6,18,0,0,14,4,0,32,6,16,0,27,34,10,0,45,4,6,80,5,12,0,19,6,4,0,13,5,3,42,4,45,0,51,10,48,0,61,29,92,237,23,92,0,116,85,68,0,158,135,107,517
LGA36630,0,3,3,0,0,3,0,0,9,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,0,0,7,0,6,0,6,5,3,0,11,0,12,32,0,16,0,21,10,5,0,18,31,16,77,0,0,0,3,0,0,0,0,111,3,119,3,8,0,6,0,0,0,0,113,9,123,3,15,0,16,8,0,0,8,3,3,33,3,20,0,28,7,0,0,7,3,0,36,12,38,0,51,25,20,0,39,17,11,118,3,32,0,39,14,34,0,43,11,7,99,16,150,3,168,31,139,0,173,43,119,508,38,270,3,317,86,187,3,277,294,156,1037
LGA36660,0,0,7,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,13,0,0,0,0,0,3,0,3,0,0,4,3,8,0,12,0,6,0,9,0,18,35,3,10,0,10,8,16,0,22,20,22,79,0,4,0,7,0,0,0,0,196,0,202,5,5,0,9,3,0,0,3,132,3,151,4,19,0,16,12,3,0,12,14,0,43,5,12,0,23,15,4,0,22,4,0,47,17,38,0,53,39,20,0,63,9,12,132,6,24,0,32,17,28,0,39,9,7,90,18,96,0,114,28,137,0,166,56,135,479,55,197,6,258,108,196,0,305,418,165,1148
LGA36720,0,9,35,8,0,43,7,3,60,0,7,0,6,35,0,0,35,4,4,42,12,15,0,24,100,17,0,111,8,8,150,3,11,0,20,35,14,0,55,3,5,79,5,34,0,38,37,54,0,87,18,79,227,23,70,3,97,245,92,5,342,172,107,721,9,13,0,20,0,0,0,0,1252,22,1292,24,50,0,74,138,18,0,158,1029,28,1285,50,108,0,157,470,60,3,531,106,14,817,45,108,0,154,573,62,5,640,35,15,837,178,382,3,564,1634,413,9,2054,117,71,2806,86,258,0,352,494,365,0,866,113,57,1388,213,929,8,1143,639,1542,12,2193,587,582,4503,606,1844,15,2465,3947,2465,27,6439,3243,785,12931
LGA36820,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,3,3,0,3,3,8,0,13,4,12,30,5,10,0,9,4,7,0,13,17,17,66,0,0,0,0,0,0,0,0,103,5,111,0,3,0,3,0,3,0,3,86,5,92,3,10,0,7,6,0,0,6,11,0,33,0,6,0,12,3,0,0,4,3,3,22,5,28,0,30,18,10,0,31,7,3,75,6,20,0,29,5,15,0,21,8,9,61,10,64,3,74,20,116,0,140,43,83,347,26,129,3,160,57,153,0,212,265,108,743
LGA36910,0,4,18,3,0,22,7,3,38,0,0,0,3,22,0,0,21,0,3,29,0,9,0,8,54,21,0,72,0,4,83,0,3,0,3,40,20,0,61,0,11,79,9,32,0,36,28,65,0,91,12,48,200,21,48,0,63,155,113,0,275,102,68,509,4,6,0,6,0,0,0,0,741,18,772,12,13,0,29,48,10,0,57,656,29,764,31,63,0,99,237,55,0,293,56,12,461,23,90,3,116,254,54,3,309,22,9,452,121,292,3,417,727,448,0,1175,75,42,1710,51,207,0,263,279,399,0,684,91,55,1092,117,607,9,726,322,1252,7,1577,388,452,3144,363,1280,17,1652,1868,2219,11,4094,2035,616,8393
LGA36950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,4,15,3,0,0,3,0,3,0,3,4,5,16,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,12,0,4,0,6,0,10,0,15,0,3,22,8,21,0,28,8,33,0,40,7,25,97,9,32,0,38,10,44,0,57,19,28,144
LGA36960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,8,0,0,0,3,0,0,16,0,3,0,4,0,0,0,0,0,3,4,8,10,0,22,0,7,0,7,0,18,39,17,14,0,28,0,4,0,10,0,22,62
LGA37010,0,5,35,0,0,40,9,0,45,3,3,0,6,34,3,0,36,0,0,46,7,15,0,18,153,12,0,164,8,3,193,4,12,0,14,38,26,0,65,6,3,90,13,38,0,50,40,88,0,129,17,44,245,29,67,0,98,305,138,0,446,126,53,722,11,7,0,20,0,0,0,0,769,8,803,18,23,0,41,111,3,0,113,626,13,796,22,69,0,98,427,46,3,473,69,6,644,24,77,0,102,516,53,0,572,18,6,698,127,308,3,440,1690,409,3,2102,111,47,2705,57,265,0,319,461,552,3,1018,108,33,1480,152,700,7,854,449,1544,9,1997,454,370,3676,412,1458,13,1880,3656,2609,16,6284,2148,481,10796
LGA37300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,9,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,5,0,3,0,3,0,3,0,4,0,7,14,0,13,0,10,5,25,0,27,5,10,51,0,20,0,24,9,32,0,46,24,15,107
LGA37310,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,3,0,8,0,0,7,0,3,0,3,0,10,0,10,0,0,15,0,13,0,13,0,6,0,11,0,10,32,0,22,0,22,7,18,0,25,16,17,83,0,0,0,3,0,0,0,0,153,8,166,0,11,0,10,3,0,0,3,124,3,146,11,14,0,25,13,6,0,16,9,4,54,0,23,0,26,9,3,0,12,0,3,46,15,59,0,74,34,39,0,74,18,12,182,3,44,0,49,12,53,0,64,12,15,141,12,149,0,165,25,161,0,183,74,176,593,40,307,0,350,91,266,0,355,407,220,1331
LGA37340,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,4,0,0,4,0,3,0,3,0,0,0,0,3,3,10,0,3,0,4,0,3,0,5,0,3,7,3,0,0,3,0,3,0,6,4,15,29,0,9,0,12,8,7,0,16,21,21,71,0,3,0,4,0,0,0,0,131,8,139,0,4,0,8,0,3,0,3,85,7,101,9,12,0,19,12,3,0,14,10,3,48,10,16,0,20,6,7,0,12,3,3,41,23,52,0,74,31,29,0,63,27,19,181,12,35,0,53,15,33,0,51,14,14,136,23,146,3,170,23,117,4,143,83,151,543,71,270,5,344,91,192,4,287,352,204,1186
