LGA_CODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
LGA11450,0,25,37,0,3,3,0,41,3,0,0,0,0,3,424,33,43,7,4,501,23,0,0,0,0,23,82,6,12,3,3,107,11,0,0,0,0,11,407,51,44,7,3,510,136,11,21,3,11,181,10025,663,787,179,114,11773,15404,1659,1228,190,191,18681,19,8,6,0,0,30,156,40,93,15,5,312,35,5,10,0,0,50,31,10,11,0,0,52,189,14,12,0,6,220,35,5,0,3,0,44,50,10,8,0,0,67,19,6,0,0,0,30,41,7,3,0,0,55,266,35,20,10,7,337,30,4,8,0,0,41,28,5,10,0,0,41,78,13,17,3,0,114,64,16,14,0,0,97,78,25,15,8,3,124,13,0,0,0,0,10,40,10,4,0,0,58,53,26,28,3,3,110,44,4,3,0,0,54,34,10,15,10,3,65,20,3,7,3,0,33,385,36,22,5,4,456,41,8,5,0,0,51
LGA11500,0,106,100,5,8,7,0,122,4,3,0,0,0,16,848,32,37,11,8,939,52,0,3,0,0,61,291,30,35,12,3,371,42,0,0,0,0,43,1523,70,163,26,28,1816,290,13,17,6,12,332,21927,717,959,239,234,24077,27952,1564,1295,228,274,31313,43,0,3,0,0,53,505,109,67,14,12,700,86,7,5,3,0,106,127,37,32,3,6,202,835,63,35,10,11,952,90,11,5,0,0,109,117,8,10,0,3,135,55,6,16,5,3,88,117,24,19,0,0,160,1181,104,69,10,8,1374,122,3,15,0,0,139,63,12,5,0,4,88,162,24,32,5,3,235,126,14,6,0,3,155,148,23,15,0,3,186,24,3,0,0,0,26,82,23,13,4,0,113,157,57,73,9,5,300,146,20,9,5,0,178,54,6,7,0,0,73,46,6,9,0,0,63,1088,44,39,8,15,1193,207,41,37,3,7,289
LGA11520,6,194,128,8,10,0,0,150,36,4,8,0,0,43,404,28,36,5,7,474,58,5,10,0,0,73,223,13,16,5,0,254,21,0,0,0,0,21,1225,42,69,18,15,1361,123,7,5,3,12,147,14406,804,948,201,123,16478,14320,1404,1145,153,128,17149,66,3,5,3,0,73,1565,264,184,78,13,2104,44,6,6,0,0,58,93,24,11,0,3,125,316,10,4,0,7,334,43,0,0,0,0,43,87,4,8,0,0,101,87,9,11,3,0,108,409,37,18,3,0,472,1545,66,47,6,9,1683,295,5,16,3,0,320,160,19,11,4,3,195,92,9,8,0,0,104,188,17,9,4,0,212,331,94,97,15,5,538,56,3,7,0,0,72,571,118,93,17,8,808,199,45,37,0,9,294,315,18,24,0,0,356,23,5,4,0,0,35,34,3,3,0,0,45,579,62,41,5,12,694,204,9,27,0,9,243
LGA11570,4,156,199,6,14,5,4,231,78,5,8,0,0,100,684,15,39,11,6,753,83,4,0,0,0,92,2085,145,243,75,34,2585,61,3,0,0,0,60,3433,157,299,43,56,3987,439,23,29,15,37,544,36497,1988,2475,682,443,42086,40590,3434,2784,537,501,47840,91,8,8,0,0,111,4459,938,583,197,38,6208,179,34,17,0,0,232,453,120,98,9,15,702,1043,68,48,13,17,1187,551,74,37,9,3,676,195,23,24,7,0,243,460,115,104,27,12,710,685,71,61,10,4,834,2207,178,170,24,19,2603,518,43,77,4,8,645,291,25,27,3,3,347,485,61,79,0,7,640,267,31,14,0,0,312,437,101,73,14,13,626,64,5,8,8,0,86,833,207,197,49,13,1297,2310,748,740,92,85,3975,493,48,48,3,5,594,83,0,9,0,0,93,71,7,8,3,0,91,1598,89,79,18,19,1804,639,95,226,17,16,996
LGA11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,8,13,0,0,0,0,17,354,45,57,42,9,510,678,124,170,98,22,1090,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,0,4,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,21,0,0,0,0,20,0,0,0,0,0,0
LGA11650,0,56,174,10,27,8,4,225,5,0,3,0,0,13,2350,159,243,53,35,2839,159,10,19,0,3,191,97,8,20,5,0,138,68,0,0,0,0,70,865,78,104,36,8,1092,685,27,58,31,35,836,48820,2451,3697,876,537,56377,71780,5486,6774,1090,866,85996,192,26,26,3,0,243,397,116,112,24,6,656,50,10,10,0,0,65,64,21,9,4,0,100,154,15,12,3,0,178,23,0,3,0,0,29,167,30,50,8,3,259,32,6,7,3,0,51,103,19,17,5,0,141,715,97,39,13,14,881,135,9,10,3,0,156,57,6,11,0,0,76,23,5,9,0,0,38,254,28,37,9,3,325,92,32,25,9,0,162,81,3,12,0,0,101,183,37,34,13,7,277,59,18,25,4,0,105,177,28,33,4,3,233,64,14,13,5,0,99,121,16,29,6,0,177,1832,221,206,46,14,2321,66,6,6,3,3,82
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,98,7,21,20,3,147,213,23,59,47,6,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
LGA11720,0,11,19,0,0,4,4,26,0,0,0,0,0,0,156,15,25,14,4,213,14,3,0,0,0,16,4,0,0,0,0,5,9,0,0,0,0,9,43,6,6,0,0,61,128,15,10,7,5,168,7171,301,458,156,91,8185,11267,659,830,231,157,13140,23,6,4,4,0,38,35,6,17,3,3,61,3,0,0,0,0,4,4,3,0,0,0,4,10,3,0,0,0,11,3,0,0,0,0,3,13,3,0,0,0,20,3,0,3,0,0,6,3,0,3,0,0,9,47,15,0,5,0,63,4,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,7,12,4,0,0,0,21,4,3,0,0,0,17,3,0,3,0,0,3,7,0,3,0,0,12,3,0,0,0,0,4,17,0,7,0,0,23,0,3,0,0,0,3,15,8,7,0,0,23,162,19,24,8,6,211,7,6,0,0,0,9
LGA11730,0,3,8,0,3,0,0,14,0,0,0,0,0,0,165,22,25,5,7,215,13,0,10,0,0,22,5,0,3,0,0,12,4,0,0,0,0,6,67,5,8,9,3,87,153,4,22,8,9,200,6764,324,738,246,130,8198,11592,766,1573,446,231,14612,15,0,3,0,0,19,14,9,11,3,0,34,3,0,0,0,0,3,9,0,0,0,0,6,11,3,0,0,0,11,0,0,0,0,0,0,23,0,3,0,0,36,3,0,0,0,0,3,11,9,5,0,0,23,45,7,5,3,0,62,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,12,0,3,0,0,13,8,0,3,0,0,12,4,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,15,0,0,3,0,20,3,0,0,0,0,6,25,9,4,3,0,37,150,14,32,8,8,204,3,0,0,0,0,4
LGA11750,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,25,24,0,0,0,4,32,714,33,74,49,13,884,1573,86,170,112,35,1975,6,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,7,58,3,3,0,0,64,3,0,0,0,0,3
LGA11800,0,9,32,0,5,0,4,42,3,0,0,0,0,4,451,23,60,7,7,548,51,0,3,0,0,58,18,0,0,0,0,25,9,0,0,0,0,9,358,25,37,7,6,425,203,7,24,3,12,244,12976,532,1124,287,167,15087,19818,1332,2085,440,258,23931,65,5,10,3,0,84,54,13,11,3,0,72,3,0,0,0,0,5,5,5,4,0,0,11,31,8,3,0,0,47,0,0,0,0,0,3,82,14,15,6,3,118,4,0,0,0,0,5,26,3,10,0,0,36,407,45,88,77,10,631,13,0,0,3,0,16,7,0,0,0,0,10,3,0,3,0,0,7,67,5,6,0,0,76,26,3,3,0,0,32,27,0,3,0,0,31,29,3,0,3,0,36,4,0,0,0,0,6,37,3,3,0,0,43,6,0,3,0,0,4,59,0,5,3,0,66,422,41,73,7,3,545,15,3,4,0,0,16
LGA12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,5,0,3,0,0,12,336,22,75,34,8,477,554,61,202,82,15,914,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,3
LGA12150,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,0,3,3,6,20,524,21,69,63,23,697,858,80,210,140,33,1320,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,3
LGA12350,0,3,0,0,0,0,0,0,0,0,0,0,0,0,48,0,4,0,3,57,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,12,0,5,5,0,19,41,3,3,6,0,55,1724,85,256,96,38,2199,3101,222,611,176,86,4194,0,0,0,0,0,5,7,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,8,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,9,0,0,3,0,7,25,0,4,0,3,34,0,0,0,0,0,0
LGA12380,4,375,162,4,7,4,3,180,173,16,30,4,4,222,575,26,15,8,11,631,69,0,0,0,0,67,847,38,73,11,8,978,33,0,0,0,0,34,2377,117,185,29,33,2742,293,17,16,9,16,354,26453,1221,1465,376,318,29827,31961,1963,1545,282,339,36086,80,5,7,0,0,92,2966,583,354,124,29,4055,170,12,7,3,0,195,241,45,35,0,0,323,934,39,36,4,10,1023,187,9,5,0,3,209,155,13,9,0,5,183,113,18,15,0,8,156,419,48,26,7,3,501,3415,314,235,36,29,4025,376,18,15,3,9,427,398,47,47,9,4,511,755,118,96,9,17,1001,211,21,9,0,0,233,277,46,26,6,8,372,46,4,3,0,3,58,741,208,165,52,3,1167,1137,426,437,66,48,2116,295,29,19,9,4,348,140,18,9,3,4,175,61,3,8,0,0,77,1539,57,44,3,32,1668,518,83,134,6,15,743
LGA12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,6,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,17,0,5,6,0,28,833,82,131,72,9,1133,1325,187,315,125,25,1984,0,0,0,0,0,3,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,18,0,0,0,0,0,3
LGA12730,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,3,3,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,26,0,0,3,0,28,45,0,3,0,3,53,1550,73,122,68,23,1834,2529,228,324,116,61,3264,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,10,0,0,3,0,0,5,3,0,0,0,0,3,25,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,5,3,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,33,3,0,0,0,43,3,0,0,0,0,7
LGA12750,0,0,4,0,3,0,0,11,4,0,0,0,0,4,201,9,30,9,3,252,14,3,4,0,0,21,7,0,3,0,0,17,3,0,0,0,0,7,83,3,11,8,0,102,118,6,12,9,3,153,5219,275,583,171,86,6327,7917,693,1292,230,138,10263,19,0,9,0,0,32,8,0,9,0,0,19,0,0,3,0,0,5,4,3,0,0,0,4,6,0,0,0,0,9,0,0,0,0,0,0,28,5,9,3,6,52,3,0,3,0,0,8,4,3,3,0,0,9,38,3,4,0,0,38,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,16,0,9,0,3,20,10,0,3,0,0,21,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,9,10,0,4,0,0,10,9,0,0,0,0,14,15,3,0,3,0,27,138,9,41,8,0,196,0,0,0,0,0,4
LGA12850,0,85,174,9,23,4,6,208,57,8,7,4,0,72,304,16,10,7,7,334,35,5,0,0,0,45,2325,261,370,94,26,3076,32,0,0,0,3,31,2503,160,184,52,40,2935,254,16,20,3,21,317,21617,1141,1333,364,303,24763,23840,1631,1120,221,294,27110,68,4,3,0,0,77,1506,272,130,48,17,1973,302,43,39,6,7,397,143,34,16,4,3,202,777,37,21,4,17,861,176,27,13,0,5,216,111,14,9,3,0,138,99,15,13,0,4,125,257,38,31,0,0,330,1275,69,26,11,16,1402,165,9,14,4,0,195,226,37,30,8,5,299,1719,411,358,39,43,2566,106,10,5,0,0,126,369,102,47,21,7,546,35,0,3,0,0,35,138,26,20,10,0,189,503,186,134,22,25,872,223,31,20,0,3,284,144,21,18,3,4,190,39,4,0,3,0,49,1108,39,40,11,18,1218,200,15,15,3,3,234
LGA12870,0,4,3,0,3,0,0,8,0,0,0,0,0,0,37,5,0,3,0,49,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,20,44,6,3,9,0,56,1754,106,144,88,25,2119,3409,299,377,174,63,4319,4,0,0,0,0,4,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,10,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0,37,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,4,3,3,0,0,11,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,15,49,3,5,0,6,55,3,0,0,0,0,3
LGA12900,0,4,3,0,0,0,0,3,0,0,0,0,0,0,14,3,5,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,39,4,3,10,3,57,1514,67,178,80,30,1874,2660,183,507,165,67,3590,3,0,0,0,0,3,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,6,4,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,5,3,0,3,0,13,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,24,0,4,3,0,37,3,0,0,0,0,3
LGA12930,0,50,132,5,15,8,3,161,15,0,3,3,0,22,542,21,32,3,3,599,61,0,3,3,0,69,228,28,32,9,3,308,42,0,3,0,0,39,1496,69,89,21,26,1698,197,13,14,7,3,235,20199,1110,1271,317,177,23068,19957,1897,1520,258,190,23821,58,7,3,0,0,75,3000,737,571,163,43,4511,89,18,11,0,0,113,209,60,34,8,9,318,298,15,15,3,3,338,310,42,32,5,8,403,75,8,10,0,0,99,242,46,69,12,0,367,670,111,87,15,7,888,1037,54,25,6,0,1127,261,32,30,14,0,340,70,10,9,0,0,89,56,3,8,0,0,71,161,15,7,7,0,182,137,41,21,3,0,199,54,3,14,0,0,70,191,26,26,3,3,255,319,95,97,10,15,535,295,45,25,7,3,372,42,3,3,0,0,46,33,0,4,0,0,39,679,33,39,4,9,757,110,16,5,3,0,130
LGA12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,5,0,3,24,533,30,111,51,16,739,905,74,315,117,27,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,12,0,0,0,0,0,0
LGA13010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,3,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,20,27,0,9,6,0,42,1166,50,155,105,34,1510,1948,125,418,196,70,2763,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,22,0,3,3,0,27,3,0,0,0,0,3
LGA13310,0,12,13,0,0,0,0,8,8,0,0,0,0,8,116,8,12,4,4,142,15,0,0,3,0,19,20,0,3,0,0,21,9,0,0,0,0,9,131,3,9,3,0,150,83,0,13,4,4,108,4853,178,310,111,54,5518,7429,506,678,173,92,8873,5,0,0,0,0,5,91,20,17,6,0,131,3,0,4,0,0,11,14,4,0,0,0,16,30,0,0,3,0,35,12,0,0,0,0,12,19,0,6,3,0,30,6,0,0,0,0,8,19,0,7,0,0,23,143,12,3,0,0,161,18,0,3,0,0,15,18,3,4,0,0,25,32,0,4,0,0,36,17,0,0,0,0,25,19,7,3,3,0,29,11,0,0,0,0,6,71,5,5,0,0,77,27,0,3,3,0,35,26,0,0,0,0,26,4,0,0,0,0,13,11,0,0,0,0,19,146,12,11,8,0,179,20,6,3,0,0,32
LGA13340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,8,3,0,31,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,28,0,6,4,0,33,1004,97,203,136,26,1467,1877,286,526,285,58,3026,0,0,0,0,0,3,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,9,0,3,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,14,4,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,6,32,0,3,3,0,38,0,0,0,0,0,0
LGA13450,0,15,9,0,0,0,0,12,0,0,0,0,0,0,59,7,0,0,0,65,7,0,0,0,0,10,4,0,0,0,0,4,18,0,0,0,0,18,242,4,6,3,4,255,76,4,12,6,3,104,5004,238,297,128,61,5731,7696,708,684,244,104,9436,10,0,0,0,0,10,45,0,10,0,0,56,0,0,0,0,0,0,12,3,0,0,0,10,92,4,0,0,0,93,0,0,0,0,0,3,16,3,0,0,0,24,3,0,0,0,0,3,10,0,0,0,0,15,436,16,6,17,4,480,5,0,0,0,0,4,6,0,0,0,0,7,0,0,0,0,0,0,18,0,0,0,0,17,126,35,42,34,4,239,5,0,0,0,0,4,19,0,0,0,0,22,3,0,3,0,0,8,45,0,0,0,0,52,3,0,0,4,0,6,13,0,0,0,0,18,209,6,8,6,7,238,45,0,0,0,3,45
LGA13510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,3,0,27,3,0,3,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,12,0,0,0,0,13,49,3,7,8,0,67,1611,79,165,92,28,1974,2855,224,419,172,67,3730,0,0,0,0,0,0,6,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,15,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,34,3,4,0,3,43,0,0,0,0,0,0
