LGA_CODE_2016,SEO_AGFF_Bf_91,SEO_AGFF_91_95,SEO_AGFF_96_00,SEO_AGFF_01_05,SEO_AGFF_06_10,SEO_AGFF_11_15,SEO_AGFF_2016,SEO_AGFF_NS,SEO_AGFF_Tot,SEO_Min_Bf_91,SEO_Min_91_95,SEO_Min_96_00,SEO_Min_01_05,SEO_Min_06_10,SEO_Min_11_15,SEO_Min_2016,SEO_Min_NS,SEO_Min_Tot,SEO_Mnf_Bf_91,SEO_Mnf_91_95,SEO_Mnf_96_00,SEO_Mnf_01_05,SEO_Mnf_06_10,SEO_Mnf_11_15,SEO_Mnf_2016,SEO_Mnf_NS,SEO_Mnf_Tot,SEO_EGWWS_Bf_91,SEO_EGWWS_91_95,SEO_EGWWS_96_00,SEO_EGWWS_01_05,SEO_EGWWS_06_10,SEO_EGWWS_11_15,SEO_EGWWS_2016,SEO_EGWWS_NS,SEO_EGWWS_Tot,SEO_Const_Bf_91,SEO_Const_91_95,SEO_Const_96_00,SEO_Const_01_05,SEO_Const_06_10,SEO_Const_11_15,SEO_Const_2016,SEO_Const_NS,SEO_Const_Tot,SEO_WST_Bf_91,SEO_WST_91_95,SEO_WST_96_00,SEO_WST_01_05,SEO_WST_06_10,SEO_WST_11_15,SEO_WST_2016,SEO_WST_NS,SEO_WST_Tot,SEO_RetT_Bf_91,SEO_RetT_91_95,SEO_RetT_96_00,SEO_RetT_01_05,SEO_RetT_06_10,SEO_RetT_11_15,SEO_RetT_2016,SEO_RetT_NS,SEO_RetT_Tot,SEO_AcFd_Bf_91,SEO_AcFd_91_95,SEO_AcFd_96_00,SEO_AcFd_01_05,SEO_AcFd_06_10,SEO_AcFd_11_15,SEO_AcFd_2016,SEO_AcFd_NS,SEO_AcFd_Tot,SEO_TPW_Bf_91,SEO_TPW_91_95,SEO_TPW_96_00,SEO_TPW_01_05,SEO_TPW_06_10,SEO_TPW_11_15,SEO_TPW_2016,SEO_TPW_NS,SEO_TPW_Tot,SEO_IMT_Bf_91,SEO_IMT_91_95,SEO_IMT_96_00,SEO_IMT_01_05,SEO_IMT_06_10,SEO_IMT_11_15,SEO_IMT_2016,SEO_IMT_NS,SEO_IMT_Tot,SEO_FinIns_Bf_91,SEO_FinIns_91_95,SEO_FinIns_96_00,SEO_FinIns_01_05,SEO_FinIns_06_10,SEO_FinIns_11_15,SEO_FinIns_2016,SEO_FinIns_NS,SEO_FinIns_Tot,SEO_RHRE_Bf_91,SEO_RHRE_91_95,SEO_RHRE_96_00,SEO_RHRE_01_05,SEO_RHRE_06_10,SEO_RHRE_11_15,SEO_RHRE_2016,SEO_RHRE_NS,SEO_RHRE_Tot,SEO_ProSTS_Bf_91,SEO_ProSTS_91_95,SEO_ProSTS_96_00,SEO_ProSTS_01_05,SEO_ProSTS_06_10,SEO_ProSTS_11_15,SEO_ProSTS_2016,SEO_ProSTS_NS,SEO_ProSTS_Tot,SEO_AdSup_Bf_91,SEO_AdSup_91_95,SEO_AdSup_96_00,SEO_AdSup_01_05,SEO_AdSup_06_10,SEO_AdSup_11_15,SEO_AdSup_2016,SEO_AdSup_NS,SEO_AdSup_Tot,SEO_PubAS_Bf_91,SEO_PubAS_91_95,SEO_PubAS_96_00,SEO_PubAS_01_05,SEO_PubAS_06_10,SEO_PubAS_11_15,SEO_PubAS_2016,SEO_PubAS_NS,SEO_PubAS_Tot,SEO_EdTrn_Bf_91,SEO_EdTrn_91_95,SEO_EdTrn_96_00,SEO_EdTrn_01_05,SEO_EdTrn_06_10,SEO_EdTrn_11_15,SEO_EdTrn_2016,SEO_EdTrn_NS,SEO_EdTrn_Tot,SEO_HC_SA_Bf_91,SEO_HC_SA_91_95,SEO_HC_SA_96_00,SEO_HC_SA_01_05,SEO_HC_SA_06_10,SEO_HC_SA_11_15,SEO_HC_SA_2016,SEO_HC_SA_NS,SEO_HC_SA_Tot,SEO_ArtsR_Bf_91,SEO_ArtsR_91_95,SEO_ArtsR_96_00,SEO_ArtsR_01_05,SEO_ArtsR_06_10,SEO_ArtsR_11_15,SEO_ArtsR_2016,SEO_ArtsR_NS,SEO_ArtsR_Tot,SEO_OthSvs_Bf_91,SEO_OthSvs_91_95,SEO_OthSvs_96_00,SEO_OthSvs_01_05,SEO_OthSvs_06_10,SEO_OthSvs_11_15,SEO_OthSvs_2016,SEO_OthSvs_NS,SEO_OthSvs_Tot,SEO_IDNS_Bf_91,SEO_IDNS_91_95,SEO_IDNS_96_00,SEO_IDNS_01_05,SEO_IDNS_06_10,SEO_IDNS_11_15,SEO_IDNS_2016,SEO_IDNS_NS,SEO_IDNS_Tot,SEO_Tot_Bf_91,SEO_Tot_91_95,SEO_Tot_96_00,SEO_Tot_01_05,SEO_Tot_06_10,SEO_Tot_11_15,SEO_Tot_2016,SEO_Tot_NS,SEO_Tot_Tot,SOLSEWVW_AGFF_Bf_91,SOLSEWVW_AGFF_91_95,SOLSEWVW_AGFF_96_00,SOLSEWVW_AGFF_01_05,SOLSEWVW_AGFF_06_10,SOLSEWVW_AGFF_11_15,SOLSEWVW_AGFF_2016,SOLSEWVW_AGFF_NS,SOLSEWVW_AGFF_Tot,SOLSEWVW_Min_Bf_91,SOLSEWVW_Min_91_95
LGA56230,20,0,3,4,8,4,0,3,42,74,3,3,9,11,8,0,0,109,200,4,13,17,23,10,0,11,280,7,0,3,3,5,3,0,0,24,41,9,7,11,13,6,0,0,81,6,0,0,0,3,0,0,0,14,34,5,3,3,5,6,0,4,69,20,4,4,6,6,6,0,0,45,11,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,9,13,0,0,5,6,3,0,0,30,9,3,0,3,3,0,0,0,13,17,5,0,3,9,5,0,0,40,56,7,9,5,3,10,0,0,89,44,5,7,4,15,10,0,0,87,16,0,0,0,4,0,0,0,22,5,0,3,0,3,0,0,0,18,26,0,5,0,8,7,0,0,47,603,48,62,83,137,85,3,26,1050,0,0,0,0,5,7,0,0,16,3,0
LGA56300,8,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,8,9,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,6,55,11,8,4,6,0,0,12,100,0,0,0,0,0,0,0,0,0,0,0
LGA56370,6,0,3,0,0,10,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,25,3,6,0,3,14,0,0,53,0,0,0,0,0,3,0,0,3,0,0
LGA56460,3,0,0,8,3,3,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,14,3,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,3,21,7,0,0,3,3,0,0,0,9,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,11,3,0,0,0,0,0,0,0,5,6,3,3,0,0,3,0,3,20,22,3,6,0,5,0,0,0,36,37,3,0,3,12,4,0,0,61,3,0,0,0,0,0,0,0,3,6,0,0,0,0,4,0,3,12,9,0,0,0,0,3,0,0,10,163,16,18,18,25,33,0,9,281,3,0,0,0,4,0,0,0,6,0,0
LGA56580,9,0,3,3,3,3,0,0,20,10,3,6,3,4,4,0,0,33,15,7,3,3,8,11,0,0,48,15,4,0,3,7,3,0,0,35,88,17,19,20,53,74,0,3,273,10,3,3,3,3,4,0,0,28,42,9,18,15,19,17,0,0,117,26,4,16,17,30,37,3,7,128,23,5,0,3,3,3,0,0,37,11,0,0,0,0,0,0,0,16,53,10,6,10,14,10,0,0,101,34,7,7,9,11,10,0,0,74,145,30,25,33,43,32,6,3,320,32,3,6,8,14,14,4,3,86,141,19,33,16,42,39,0,0,296,203,35,32,54,58,45,0,8,428,1246,199,216,293,353,384,26,44,2754,27,7,8,22,14,13,0,5,92,84,14,32,28,50,55,0,4,277,60,5,12,9,20,15,3,18,133,2274,378,437,557,752,773,42,97,5304,3,0,0,0,0,0,0,0,5,5,0
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0
LGA56730,4,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6,13,3,3,0,8,5,0,0,30,6,0,0,0,0,0,0,0,13,31,3,3,5,12,3,0,3,52,10,0,0,0,0,0,0,0,13,28,0,4,3,0,3,0,0,44,7,3,3,3,3,5,0,0,20,15,0,0,3,4,12,0,3,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,10,12,3,0,4,3,3,0,0,21,13,0,0,3,3,0,0,0,21,57,8,10,4,18,12,0,3,114,43,3,8,5,7,7,0,0,78,87,6,12,7,8,14,0,3,142,4,0,0,0,0,0,0,0,4,14,0,0,0,0,3,0,0,23,14,0,3,0,4,0,0,0,25,366,39,47,45,76,76,3,24,675,3,0,0,0,0,0,0,0,8,0,0
LGA56790,3,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,0,15,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,17,12,0,0,0,4,6,0,0,23,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,11,7,0,0,0,4,0,0,0,8,3,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,64,8,7,10,9,16,3,8,116,0,0,0,0,3,0,0,0,3,0,0
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
LGA56930,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,7,4,0,0,31,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,0,22,3,0,0,5,3,12,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,6,0,0,3,3,0,0,0,7,3,0,0,0,3,0,0,0,8,7,0,0,0,3,0,0,0,10,42,8,7,15,11,12,3,4,102,17,0,6,4,0,3,0,0,27,4,0,0,0,4,3,0,0,11,3,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,3,101,19,18,38,37,49,5,4,263,0,0,0,0,0,0,0,0,0,0,0
LGA57000,0,0,0,0,0,0,0,0,4,37,6,7,11,21,20,0,0,109,8,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,11,67,12,6,12,27,31,0,6,169,0,0,0,0,0,3,0,0,3,0,0
LGA57080,12,0,3,7,8,8,0,0,45,1421,265,381,495,789,504,21,41,3913,248,57,75,79,135,123,0,7,732,209,32,51,86,123,116,3,4,629,491,104,121,160,360,420,14,34,1702,102,20,27,34,53,47,4,4,296,315,95,111,122,180,277,21,19,1135,270,76,120,182,277,460,30,32,1449,227,24,48,71,95,97,0,7,572,325,52,60,55,91,71,7,9,669,1337,228,287,338,566,520,15,43,3334,279,32,43,60,88,112,0,8,618,2165,459,588,758,1139,1095,42,88,6335,369,64,114,135,248,427,23,37,1425,2717,339,355,341,522,315,7,53,4658,437,68,69,74,109,94,4,12,858,1196,163,202,293,360,330,27,43,2609,155,17,27,29,43,47,0,5,331,249,37,40,65,134,149,9,18,695,337,68,84,122,227,206,12,63,1124,12858,2195,2818,3506,5550,5416,246,527,33124,6,3,3,6,8,9,0,0,44,280,179
LGA57140,11,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,38,6,3,0,4,6,0,0,61,0,0,0,0,0,0,0,0,0,0,0
LGA57210,39,0,0,4,0,0,0,4,54,3,0,0,0,0,0,0,0,5,24,0,8,3,4,3,0,0,53,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,5,7,0,0,0,0,3,0,0,12,4,8,0,0,0,0,0,3,13,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,17,3,0,0,0,0,0,0,0,8,16,3,7,0,3,0,0,0,26,20,0,0,0,0,0,0,0,23,23,4,4,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,11,187,15,25,8,14,15,3,7,282,7,3,3,3,3,7,0,0,24,0,0
LGA57280,3,0,0,0,0,0,4,0,16,73,17,18,27,59,41,3,7,245,6,4,0,0,8,7,0,5,35,10,0,0,0,3,3,0,0,16,36,6,8,13,23,32,0,0,110,10,0,0,0,3,8,0,0,21,19,9,3,10,4,10,0,3,57,19,0,0,7,13,15,0,0,53,51,8,12,13,30,41,0,0,152,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,6,0,0,0,4,14,0,0,24,15,0,0,0,5,9,0,0,38,16,0,3,0,4,6,0,0,31,21,3,7,4,14,9,0,0,64,33,4,3,3,13,14,0,0,68,34,5,10,5,31,28,0,3,121,3,0,0,0,0,0,0,0,9,19,3,0,5,5,10,3,3,53,14,3,3,5,5,5,0,6,45,388,64,76,101,235,258,11,34,1166,4,0,0,4,3,0,0,3,12,14,8
LGA57350,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,12,3,3,0,0,0,0,0,29,0,0,0,3,0,0,0,0,3,0,0
LGA57420,8,0,0,0,5,3,0,0,27,12,0,0,0,5,0,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,7,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,3,0,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,42,3,10,8,12,19,4,0,109,3,0,0,0,0,0,0,0,4,0,0
LGA57490,19,0,3,7,7,4,0,0,40,16,0,3,3,5,8,0,3,39,100,16,17,32,45,38,0,5,255,10,0,0,3,7,3,0,0,32,219,35,41,61,177,112,0,8,658,39,6,8,8,21,23,0,4,114,425,61,78,142,292,205,3,18,1221,92,22,44,78,202,157,3,13,608,120,13,11,24,48,30,0,5,254,15,0,3,6,6,13,0,0,45,46,3,4,8,31,12,0,0,114,87,14,10,29,32,24,0,3,181,123,15,18,29,44,39,0,3,276,99,14,17,24,48,40,0,3,241,340,48,57,78,138,129,0,6,789,544,61,76,102,207,148,0,24,1162,526,83,107,155,340,220,3,19,1455,59,4,8,15,28,23,0,0,143,140,19,24,43,105,74,0,13,411,137,9,21,31,56,53,5,20,336,3162,429,537,875,1846,1342,29,162,8379,9,3,3,8,5,13,0,0,47,0,0
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
LGA57700,44,3,3,6,12,18,0,5,84,11,0,0,0,3,0,0,0,17,18,3,5,0,4,5,0,0,31,5,0,0,0,3,0,0,0,10,75,14,8,13,19,17,0,8,155,12,0,0,5,4,0,0,0,21,16,0,3,3,5,7,0,0,39,3,3,3,3,7,9,0,0,32,31,0,3,0,4,0,0,0,41,7,0,0,3,3,0,0,0,7,4,0,0,0,0,0,0,0,4,5,0,0,0,3,0,0,0,13,18,0,3,4,0,9,0,0,32,23,0,3,0,5,0,0,0,34,48,5,4,12,5,4,0,3,89,78,8,11,6,12,11,0,7,127,29,0,3,11,17,16,0,0,72,12,0,6,3,3,5,0,0,27,14,5,7,6,5,5,0,0,43,19,3,8,5,11,3,0,5,53,470,53,62,79,116,111,3,32,931,9,5,5,0,7,20,4,7,53,5,0
LGA57770,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,8,0,6,7,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0
LGA57840,9,0,0,0,3,0,0,0,15,47,3,3,4,17,4,0,0,82,18,0,0,3,0,0,0,0,28,4,0,0,0,0,0,0,0,4,80,14,18,14,41,43,0,3,217,3,0,0,0,3,0,0,0,8,46,9,18,17,12,17,0,3,118,42,7,16,30,34,36,0,6,180,26,0,0,0,3,3,0,0,39,14,0,0,0,0,3,0,0,16,51,10,9,10,10,13,0,0,101,63,8,0,7,8,11,0,7,106,163,21,20,28,44,30,3,9,314,42,5,9,3,9,9,0,3,79,116,14,18,12,24,9,0,0,193,177,24,29,36,48,40,0,5,359,214,36,31,39,66,55,3,7,452,80,6,9,5,21,3,0,3,135,30,7,11,7,11,13,3,3,87,45,5,11,8,14,10,0,6,101,1274,163,205,235,369,302,20,52,2621,3,4,0,0,3,3,0,0,15,11,0
LGA57910,25,5,4,15,17,27,3,3,95,61,7,19,11,21,32,0,0,155,323,59,70,72,107,118,3,13,774,81,12,18,20,37,33,3,9,209,803,146,187,215,469,555,15,40,2426,296,46,63,56,101,90,4,12,669,798,136,172,222,330,319,8,34,2024,144,36,73,100,140,173,13,18,700,154,17,23,24,28,23,3,4,280,170,27,26,38,55,47,3,8,379,206,26,42,49,62,49,0,6,443,180,25,27,24,45,37,0,6,345,596,91,130,147,202,158,10,19,1344,225,38,46,69,82,128,3,5,595,502,79,68,99,145,109,3,11,1011,930,122,132,161,197,147,4,25,1711,1172,167,181,249,401,338,4,53,2571,116,13,31,30,37,39,3,3,276,298,48,67,68,125,174,8,17,803,323,44,78,97,132,144,9,33,864,7410,1141,1466,1770,2732,2741,98,307,17675,12,7,7,15,21,36,4,8,120,22,4
LGA57980,4,0,0,0,3,3,0,0,15,127,10,26,30,53,29,0,3,286,24,5,8,12,11,19,0,0,73,4,0,0,0,5,3,0,0,19,112,20,36,34,62,93,3,4,362,14,4,0,4,3,5,0,0,40,89,16,17,27,30,43,3,6,229,60,27,37,46,60,76,3,9,307,35,7,3,4,17,15,0,0,82,46,16,15,19,33,28,3,6,156,107,10,13,13,19,17,3,3,187,80,11,21,8,21,28,0,0,172,398,68,101,107,151,149,3,7,976,45,3,10,17,16,26,3,3,123,106,13,12,15,33,23,0,6,213,446,72,94,134,148,181,14,17,1102,785,115,139,205,257,248,12,31,1788,32,10,15,7,9,19,3,7,96,85,11,12,15,25,39,3,3,200,62,12,12,13,31,39,4,16,194,2657,433,574,727,969,1080,59,124,6617,3,0,0,0,4,0,0,0,4,18,11
LGA58050,50,6,3,16,6,16,3,5,107,130,30,39,34,82,78,0,10,398,543,65,109,112,209,183,3,23,1247,59,6,11,14,30,25,0,8,144,477,75,88,132,240,282,13,31,1332,288,38,52,70,110,88,0,9,651,499,61,96,126,189,136,3,29,1141,120,25,49,76,138,117,4,18,548,412,64,86,72,163,126,3,21,950,42,8,9,12,18,16,0,0,110,74,12,16,12,27,13,0,6,159,89,14,16,17,27,21,0,9,196,202,39,54,48,62,67,3,5,483,174,29,24,23,59,54,0,8,366,504,64,78,90,122,82,3,15,964,483,65,81,102,108,81,0,14,934,587,89,100,129,231,198,21,21,1378,55,3,6,14,7,7,0,0,95,288,63,58,55,112,100,7,9,680,276,37,48,56,110,100,6,43,673,5354,790,1009,1212,2034,1771,80,284,12546,33,3,4,7,11,33,10,5,103,31,5
LGA58190,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,4,6,0,0,18,0,0,0,0,3,0,0,0,4,0,0
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0
