LGA_CODE_2016,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20more_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20more_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20more_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20more_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20more_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20more_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20more_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20more_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20more_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20more_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20more_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20more_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20more_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20more_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20more_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20more_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20more_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20more_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20more_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20more_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20more_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20more_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20more_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20more_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20more_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20more_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20more_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20more_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20more_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20more_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20more_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20more_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20more_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20more_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20more_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20more_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20more_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20more_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20more_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20more_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
LGA54130,11,27,0,0,39,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,4,0,0,4,0,3,0,0,7,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,0,0,62,47,64,0,3,107,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,5,0,0,13,0,0,0,0,0,4,0,0,0,3,6,0,0,0,4,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA54170,7,12,0,0,16,24,17,0,0,39,35,60,7,0,99,8,3,0,0,15,269,360,22,3,653,28,23,3,0,54,61,176,39,0,279,15,123,34,0,172,42,21,0,0,66,25,10,3,0,37,102,82,4,0,189,38,70,22,0,133,273,235,9,3,517,71,68,13,0,150,12,17,0,0,32,42,30,3,0,78,54,147,27,0,231,8,23,4,0,39,61,108,0,0,169,101,88,5,4,200,1267,1672,196,13,3155,12,0,0,0,19,14,0,0,0,14,75,21,3,0,99,3,0,0,0,3,722,201,5,3,930,33,8,0,0,43,139,89,11,0,242,55,88,0,0,138,146,25,0,0,177,28,4,0,0,30,82,13,0,0,98,54,20,0,0,66,496,95,0,3,594,304,36,0,0,347,14,0,0,0,15,194,35,0,0,227,377,108,9,3,499,75,21,0,0,98,407,81,3,3,501
LGA54200,8,14,5,0,31,3,20,7,0,30,12,26,8,0,47,3,9,0,0,14,91,154,7,0,246,9,15,3,0,26,14,55,12,0,80,3,23,10,0,42,75,68,11,0,153,5,0,0,0,5,14,11,0,0,28,17,9,4,0,28,76,62,0,0,138,27,15,0,0,38,0,0,3,0,7,3,3,0,0,10,28,23,4,0,63,3,3,0,0,6,25,38,7,0,63,31,26,6,0,61,448,581,90,5,1124,24,14,0,0,43,7,0,0,0,7,47,15,0,0,59,0,0,0,0,0,215,58,0,0,275,7,6,0,0,12,51,22,0,0,81,14,34,0,0,49,123,22,0,0,139,10,0,0,0,8,13,3,0,0,19,19,4,0,3,22,120,27,0,0,143,92,17,0,5,113,4,3,0,0,11,53,4,0,0,59,77,24,6,0,101,33,3,0,0,33,113,47,0,3,162
LGA54280,3,16,0,0,16,39,38,16,0,90,6,30,0,0,38,0,6,0,0,4,21,75,7,3,100,0,14,0,0,10,6,49,10,0,60,0,13,5,0,25,16,32,4,0,55,0,0,0,0,0,5,8,0,0,16,10,6,10,0,21,14,34,3,0,52,3,12,0,0,15,7,4,0,0,11,0,3,0,0,5,3,19,7,0,26,3,0,0,0,4,11,36,0,0,47,13,29,3,0,45,156,422,64,4,653,11,13,0,0,28,19,3,0,0,23,13,12,0,0,25,0,0,0,0,0,82,15,0,0,99,3,5,0,0,6,22,22,0,0,44,6,17,0,0,22,29,8,0,0,37,3,0,0,0,3,3,0,0,0,3,3,3,0,0,6,33,9,0,0,43,28,16,0,0,43,3,0,0,0,3,9,5,0,0,11,40,3,0,0,44,12,3,0,0,12,43,27,0,0,72
LGA54310,0,11,3,0,16,15,3,4,0,23,5,6,3,0,17,0,0,0,0,0,29,47,11,0,85,3,3,0,0,3,7,15,4,4,19,0,16,3,0,18,4,22,10,0,35,0,0,0,0,0,0,0,0,0,4,0,5,5,0,5,12,11,3,0,24,3,16,3,0,23,0,4,0,0,4,0,6,0,0,4,10,6,0,0,16,0,3,0,0,3,4,18,0,0,19,10,8,0,0,24,109,194,38,5,352,15,13,0,0,31,3,0,0,0,3,8,3,0,3,9,0,0,0,0,0,48,10,0,0,56,0,3,0,0,0,17,7,0,0,22,3,9,0,0,16,17,0,3,0,22,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,18,0,0,0,20,10,6,0,0,16,3,0,0,0,3,10,0,0,0,13,31,3,0,0,36,4,0,0,0,3,45,13,0,0,56
LGA54340,13,24,0,0,40,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,5,3,0,0,0,4,3,11,0,0,11,4,5,0,0,8,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,6,3,4,0,0,6,29,69,0,0,96,31,29,0,0,66,0,0,0,0,0,5,4,0,3,9,0,0,0,0,0,3,11,0,0,15,0,0,0,0,0,4,11,0,0,13,3,0,0,0,7,5,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,16,9,0,0,27
LGA54410,3,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,20,3,0,23,10,17,0,3,37,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3
LGA54480,6,26,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31,0,0,42,32,43,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54550,22,28,4,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,7,0,0,3,0,5,0,5,0,0,5,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,3,0,0,0,3,33,53,7,0,93,84,58,0,4,153,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,4,0,0,6,0,0,0,0,6,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,7,0,0,11
LGA54620,15,46,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,12,65,3,0,83,16,17,0,0,28,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,3,0,0,9,0,3,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,8
LGA54690,6,7,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,4,20,21,15,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54760,19,32,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,43,0,0,58,34,49,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7
LGA54830,9,4,0,0,15,3,3,3,0,6,12,45,10,0,66,3,3,4,0,8,44,66,11,0,123,3,5,7,0,19,0,18,0,0,25,0,7,0,0,12,17,22,5,0,44,0,0,0,0,0,3,3,0,0,7,0,9,0,0,9,25,12,0,0,41,0,5,3,0,10,3,3,0,0,4,3,0,0,0,6,7,14,0,0,26,0,3,0,0,8,9,21,0,0,22,24,19,8,0,50,171,265,58,0,498,17,12,0,0,21,0,0,0,0,4,24,3,0,0,33,0,0,0,0,3,95,33,0,0,132,6,3,0,0,7,24,20,0,4,43,4,11,0,0,19,59,4,0,0,64,4,4,0,0,7,6,0,0,0,6,4,0,0,0,6,51,10,0,0,57,47,5,0,0,55,3,0,0,0,3,20,3,0,0,28,34,3,0,0,42,16,4,0,0,18,64,6,0,0,72
LGA54900,10,33,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,5,3,0,0,5,20,60,3,0,90,47,93,0,3,140,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,4,4,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA54970,0,6,0,0,5,7,3,3,0,9,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13,24,5,0,44,7,9,0,0,13,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55040,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,10,19,0,0,27,3,3,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,7,0,0,0,7,0,3,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9
LGA55110,0,7,0,0,15,9,3,0,0,11,13,36,5,0,57,3,6,0,0,8,97,165,12,0,280,11,12,0,0,23,17,106,21,0,156,10,64,16,0,95,22,26,0,0,48,0,5,0,0,9,32,19,0,0,45,25,30,10,0,58,55,73,11,0,143,20,38,3,0,63,5,4,0,0,11,10,8,4,0,17,21,71,7,0,103,8,19,0,0,23,21,42,3,4,66,33,38,3,6,83,413,782,103,12,1309,14,6,0,0,20,0,0,0,0,0,45,23,0,0,71,0,0,0,0,0,374,120,0,7,504,11,10,0,0,22,86,77,9,0,173,17,43,0,0,57,67,7,0,0,78,8,0,0,0,8,28,3,0,0,31,27,9,0,0,33,141,25,4,3,166,133,27,0,0,162,4,0,0,0,4,63,3,3,0,71,137,40,7,0,181,40,9,0,0,49,160,62,0,0,225
LGA55180,16,61,12,4,93,0,0,0,0,0,6,15,3,0,20,0,0,0,0,0,7,33,0,3,39,0,6,0,0,7,0,22,4,0,28,5,21,0,0,23,4,8,4,0,16,0,0,0,0,0,0,3,0,0,4,0,7,0,0,8,0,6,0,0,7,3,10,0,0,15,0,0,0,0,0,3,0,0,0,3,0,10,0,0,11,0,0,0,0,0,6,10,0,0,14,0,8,0,0,13,57,213,26,9,307,129,66,6,4,205,0,0,0,0,0,13,9,0,0,21,3,0,0,0,7,30,20,0,0,47,3,8,0,0,9,7,21,0,0,30,16,20,3,0,42,8,8,0,0,12,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,10,3,0,0,12,13,4,0,0,18,0,0,0,0,0,3,0,0,0,3,7,0,0,0,12,10,0,0,0,10,21,9,0,0,32
LGA55250,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,13,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
LGA55320,6,12,0,0,16,20,20,4,0,47,18,48,13,0,79,5,0,3,0,14,131,225,10,0,372,26,18,6,0,53,33,128,33,0,196,11,108,22,0,135,33,23,4,0,60,15,4,0,0,21,66,52,3,0,120,53,102,5,0,168,267,240,19,3,534,50,60,7,3,117,11,3,0,0,17,34,36,4,0,74,81,190,28,0,298,9,10,4,0,21,35,76,3,0,117,103,78,10,6,195,1015,1444,186,15,2649,8,0,0,0,7,13,0,0,0,17,58,10,0,3,70,4,0,0,0,4,309,76,0,4,396,30,3,0,0,34,102,59,8,0,169,30,63,3,3,101,54,21,0,0,76,30,4,0,0,32,48,9,0,0,57,40,11,0,0,50,343,82,0,4,424,127,21,0,0,150,11,0,0,0,11,163,18,0,3,178,302,103,4,5,417,80,7,0,0,81,192,68,4,3,267
LGA55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55460,10,29,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,13,0,9,3,0,11,0,9,0,0,13,0,8,0,0,8,3,6,0,0,6,0,0,0,0,3,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,24,82,8,8,116,23,29,0,0,53,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,12,3,0,0,19,0,0,0,0,3,3,5,0,0,7,3,3,0,0,3,7,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,7,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,11
LGA55530,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,20,3,16,0,0,17,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55600,15,37,0,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,11,5,3,0,0,8,0,7,0,0,9,0,3,0,0,3,0,5,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,5,3,0,0,0,3,31,77,0,5,112,37,55,0,0,88,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,3,7,0,0,12,0,0,0,0,0,3,10,0,0,9,3,0,0,0,3,8,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,3,0,0,0,3,9,0,0,0,12
LGA55670,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,18,14,13,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
