LGA_CODE_2016,FTS_None_Mng,FTS_None_Pro,FTS_None_TecTW,FTS_None_CoPSW,FTS_None_ClAW,FTS_None_SWks,FTS_None_MaOpDv,FTS_None_Lab,FTS_None_IDNS,FTS_None_Tot,FTS_1_15_Mng,FTS_1_15_Pro,FTS_1_15_TecTW,FTS_1_15_CoPSW,FTS_1_15_ClAW,FTS_1_15_SWks,FTS_1_15_MaOpDv,FTS_1_15_Lab,FTS_1_15_IDNS,FTS_1_15_Tot,FTS_16_24_Mng,FTS_16_24_Pro,FTS_16_24_TecTW,FTS_16_24_CoPSW,FTS_16_24_ClAW,FTS_16_24_SWks,FTS_16_24_MaOpDv,FTS_16_24_Lab,FTS_16_24_IDNS,FTS_16_24_Tot,FTS_25_34_Mng,FTS_25_34_Pro,FTS_25_34_TecTW,FTS_25_34_CoPSW,FTS_25_34_ClAW,FTS_25_34_SWks,FTS_25_34_MaOpDv,FTS_25_34_Lab,FTS_25_34_IDNS,FTS_25_34_Tot,FTS_35_39_Mng,FTS_35_39_Pro,FTS_35_39_TecTW,FTS_35_39_CoPSW,FTS_35_39_ClAW,FTS_35_39_SWks,FTS_35_39_MaOpDv,FTS_35_39_Lab,FTS_35_39_IDNS,FTS_35_39_Tot,FTS_40_Mng,FTS_40_Pro,FTS_40_TecTW,FTS_40_CoPSW,FTS_40_ClAW,FTS_40_SWks,FTS_40_MaOpDv,FTS_40_Lab,FTS_40_IDNS,FTS_40_Tot,FTS_41_48_Mng,FTS_41_48_Pro,FTS_41_48_TecTW,FTS_41_48_CoPSW,FTS_41_48_ClAW,FTS_41_48_SWks,FTS_41_48_MaOpDv,FTS_41_48_Lab,FTS_41_48_IDNS,FTS_41_48_Tot,FTS_49mo_Mng,FTS_49mo_Pro,FTS_49mo_TecTW,FTS_49mo_CoPSW,FTS_49mo_ClAW,FTS_49mo_SWks,FTS_49mo_MaOpDv,FTS_49mo_Lab,FTS_49mo_IDNS,FTS_49mo_Tot,FTS_NS_Mng,FTS_NS_Pro,FTS_NS_TecTW,FTS_NS_CoPSW,FTS_NS_ClAW,FTS_NS_SWks,FTS_NS_MaOpDv,FTS_NS_Lab,FTS_NS_IDNS,FTS_NS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_Inad_des_Tot,FTS_Tot_Tot,PTS_None_Mng,PTS_None_Pro,PTS_None_TecTW,PTS_None_CoPSW,PTS_None_ClAW,PTS_None_SWks,PTS_None_MaOpDv,PTS_None_Lab,PTS_None_IDNS,PTS_None_Tot,PTS_1_15_Mng,PTS_1_15_Pro,PTS_1_15_TecTW,PTS_1_15_CoPSW,PTS_1_15_ClAW,PTS_1_15_SWks,PTS_1_15_MaOpDv,PTS_1_15_Lab,PTS_1_15_IDNS,PTS_1_15_Tot,PTS_16_24_Mng,PTS_16_24_Pro,PTS_16_24_TecTW,PTS_16_24_CoPSW,PTS_16_24_ClAW,PTS_16_24_SWks,PTS_16_24_MaOpDv,PTS_16_24_Lab,PTS_16_24_IDNS,PTS_16_24_Tot,PTS_25_34_Mng,PTS_25_34_Pro,PTS_25_34_TecTW,PTS_25_34_CoPSW,PTS_25_34_ClAW,PTS_25_34_SWks,PTS_25_34_MaOpDv,PTS_25_34_Lab,PTS_25_34_IDNS,PTS_25_34_Tot,PTS_35_39_Mng,PTS_35_39_Pro,PTS_35_39_TecTW,PTS_35_39_CoPSW,PTS_35_39_ClAW,PTS_35_39_SWks,PTS_35_39_MaOpDv,PTS_35_39_Lab,PTS_35_39_IDNS,PTS_35_39_Tot,PTS_40_Mng,PTS_40_Pro,PTS_40_TecTW,PTS_40_CoPSW,PTS_40_ClAW,PTS_40_SWks,PTS_40_MaOpDv,PTS_40_Lab,PTS_40_IDNS,PTS_40_Tot,PTS_41_48_Mng,PTS_41_48_Pro,PTS_41_48_TecTW,PTS_41_48_CoPSW,PTS_41_48_ClAW,PTS_41_48_SWks,PTS_41_48_MaOpDv,PTS_41_48_Lab,PTS_41_48_IDNS,PTS_41_48_Tot,PTS_49mo_Mng,PTS_49mo_Pro,PTS_49mo_TecTW,PTS_49mo_CoPSW,PTS_49mo_ClAW,PTS_49mo_SWks,PTS_49mo_MaOpDv,PTS_49mo_Lab,PTS_49mo_IDNS,PTS_49mo_Tot,PTS_NS_Mng,PTS_NS_Pro,PTS_NS_TecTW,PTS_NS_CoPSW,PTS_NS_ClAW,PTS_NS_SWks,PTS_NS_MaOpDv,PTS_NS_Lab,PTS_NS_IDNS,PTS_NS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_Inad_des_Tot,PTS_Tot_Tot
LGA11520,0,7,3,28,10,41,0,10,3,94,6,94,21,282,80,471,6,144,11,1102,12,24,21,114,50,167,16,70,4,479,3,9,7,33,17,32,0,4,0,112,7,7,6,11,3,3,0,0,0,35,0,4,0,7,10,5,0,0,0,27,0,0,4,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,5,0,0,3,5,0,11,0,7,16,44,35,135,67,469,174,733,31,237,40,1917,0,4,0,3,3,0,0,0,0,11,0,4,3,24,7,28,3,4,0,69,0,8,3,23,12,17,4,12,0,83,4,6,3,18,3,16,0,3,0,57,5,18,21,12,25,13,0,3,0,95,6,11,27,12,17,5,0,0,0,83,3,3,8,0,8,3,0,0,0,22,0,4,4,0,3,0,0,0,0,17,0,0,3,4,3,0,0,0,5,18,17,60,79,97,85,80,8,23,9,458
LGA11570,4,15,5,39,19,99,3,44,3,233,22,178,51,491,221,1271,43,514,32,2831,33,66,52,252,122,378,66,187,14,1173,15,24,18,98,43,108,12,37,7,355,7,11,25,23,17,16,4,9,9,115,8,9,32,19,17,6,0,5,0,102,3,0,10,6,7,3,0,5,0,29,9,3,3,20,4,3,0,0,0,37,5,9,7,22,4,38,3,16,45,157,107,318,209,969,451,1921,130,821,109,5035,3,3,6,7,3,3,0,0,0,23,9,11,17,54,18,55,3,27,0,193,6,23,31,59,37,52,13,39,0,253,8,12,62,50,22,24,3,17,4,189,3,20,148,37,30,16,11,15,0,277,6,29,205,24,20,11,3,9,3,323,0,12,92,10,6,0,6,4,0,124,3,11,53,13,0,0,0,6,0,85,0,0,12,5,3,7,0,5,14,49,45,113,621,254,132,169,43,116,24,1526
LGA11600,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,8,0,10,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,8,0,9,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,15
LGA11650,9,8,11,74,13,165,7,55,0,339,27,101,60,877,133,2165,112,1038,27,4537,21,42,26,254,62,400,45,180,4,1037,12,18,17,106,19,99,8,43,3,322,7,16,26,32,8,11,3,14,0,114,3,3,18,13,3,13,4,3,0,52,3,4,11,3,4,0,0,3,0,27,0,3,3,4,0,3,0,0,0,18,0,6,6,23,7,47,0,17,30,130,78,194,171,1379,249,2902,176,1362,68,6576,0,0,15,11,4,12,0,6,0,49,3,20,19,87,19,124,11,57,3,344,5,20,24,86,22,96,9,40,0,298,6,18,55,74,15,62,0,23,3,258,14,27,247,76,38,32,6,14,5,452,12,21,257,39,23,10,9,12,0,382,10,9,100,8,4,3,3,0,0,140,7,9,48,7,4,0,0,0,0,79,0,0,19,4,0,3,0,7,4,31,53,115,783,386,129,353,43,160,18,2043
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11720,0,0,0,19,0,10,0,9,0,42,4,5,8,106,10,261,10,157,0,564,0,3,4,40,8,60,4,14,3,137,0,3,0,18,0,16,0,11,0,54,0,0,4,3,3,0,0,0,0,10,0,3,4,3,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,3,13,15,20,29,192,24,350,14,188,10,845,0,0,5,3,0,4,0,0,0,6,0,0,3,13,3,25,0,3,0,49,0,0,3,17,6,11,0,3,0,41,0,3,0,11,0,9,0,4,0,31,3,3,33,8,5,3,0,3,0,61,3,5,26,5,3,0,0,0,0,38,0,0,12,0,0,0,0,0,0,23,0,0,6,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,8,17,95,60,18,48,0,15,3,264
LGA11730,0,0,0,11,0,29,0,7,0,44,0,5,9,64,4,240,0,127,7,451,0,5,3,8,0,27,0,14,0,58,0,7,0,7,0,3,0,3,0,19,0,0,6,3,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,11,17,3,21,23,91,9,303,3,150,9,615,0,0,0,4,0,0,0,0,0,8,0,0,0,10,6,17,0,10,0,40,0,0,4,7,0,13,0,3,0,24,0,4,4,8,0,10,0,3,0,34,0,6,43,5,12,8,0,3,0,82,0,0,24,0,0,3,0,3,0,35,0,0,10,0,0,0,0,0,0,17,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,5,15,102,38,20,49,4,27,0,254
LGA11750,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,7,3,8,0,23,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,3,8,0,12,3,7,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,3,5,0,0,0,32
LGA11800,0,0,0,18,0,32,0,20,3,77,11,12,19,191,24,536,14,263,12,1075,5,3,3,35,14,56,9,21,0,140,3,0,0,25,4,17,0,3,0,50,5,7,6,8,3,3,0,3,0,28,4,0,10,6,3,0,0,3,0,20,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,5,0,0,0,12,0,4,0,7,0,7,0,6,12,40,24,25,40,296,54,654,20,320,21,1452,0,0,4,8,0,3,0,0,0,18,0,5,3,14,5,22,0,14,0,62,3,3,3,21,6,17,0,13,3,71,0,6,15,11,5,8,0,3,0,56,7,9,65,26,19,12,4,4,0,146,0,3,46,12,4,3,0,0,0,66,0,4,22,0,0,3,0,0,0,32,0,4,9,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,9,17,31,165,94,42,70,5,44,5,479
LGA12000,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,15,0,11,0,41,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,22,0,15,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,6,3,0,0,3,3,16
LGA12150,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,4,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,5,0,9,0,8,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,11
LGA12350,0,0,0,4,0,0,0,3,0,13,0,0,0,10,4,57,0,32,0,109,0,0,0,0,0,14,4,3,0,21,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,5,18,8,78,8,40,7,158,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,4,0,0,13,5,0,0,0,8,0,25,0,0,10,3,0,0,0,0,0,10,0,3,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,32,12,0,10,0,15,0,71
LGA12380,0,7,3,19,4,72,4,31,3,147,20,137,45,312,143,956,44,338,21,2026,27,24,36,133,94,322,67,165,30,895,10,15,5,37,28,70,6,30,3,204,4,9,18,12,10,24,3,10,0,90,3,11,26,3,3,5,0,8,0,59,0,3,12,3,5,0,0,3,0,22,3,3,7,18,0,3,0,3,0,29,0,3,7,11,6,22,5,11,44,112,72,206,151,549,294,1475,139,596,101,3587,0,0,3,3,0,4,0,0,0,12,3,8,10,32,16,50,3,26,0,144,5,12,21,23,22,51,12,22,0,167,10,10,32,25,13,24,8,17,0,140,6,27,117,26,21,13,7,7,3,229,10,24,144,15,14,4,9,8,3,235,3,7,50,10,7,3,0,3,3,79,9,6,46,6,3,0,3,4,4,82,0,3,16,3,0,7,0,0,11,38,41,96,435,142,90,156,46,82,28,1122
LGA12700,0,0,0,3,0,0,0,0,0,7,0,0,3,15,3,34,0,19,0,83,0,0,0,4,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,3,41,0,30,0,99,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,19,0,3,3,0,4,0,32
LGA12730,0,0,0,3,3,6,0,0,0,6,4,0,0,17,0,69,0,21,0,107,0,0,4,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,0,3,26,4,76,0,18,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,11,0,0,3,0,0,0,17,0,3,7,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,14,0,3,0,4,0,50
LGA12750,0,0,5,8,0,17,0,4,0,34,0,3,5,68,5,205,0,64,0,363,0,0,0,13,0,21,0,7,0,41,0,0,0,3,0,3,0,0,0,10,0,0,7,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,3,18,0,10,22,96,10,254,0,83,4,484,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,5,0,4,0,26,0,0,0,3,3,5,0,0,0,20,0,0,6,12,4,0,0,0,0,25,0,0,30,3,10,3,0,0,0,52,0,0,24,0,3,0,0,3,0,26,0,0,8,0,0,0,0,3,0,16,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,3,4,76,21,22,19,4,15,3,166
LGA12850,3,0,0,22,3,52,8,30,7,124,23,139,31,307,122,803,45,307,21,1811,17,35,24,171,84,249,37,138,11,767,10,17,12,39,13,70,11,30,4,206,5,4,20,16,6,5,3,3,0,71,4,3,18,3,11,3,0,3,0,43,0,5,8,3,0,3,0,0,0,19,4,0,3,6,0,6,0,0,0,26,0,4,3,14,5,20,0,12,25,93,66,204,122,586,254,1225,115,523,73,3162,0,0,0,4,0,3,0,0,0,16,0,9,6,32,19,55,0,17,3,144,4,3,12,33,5,32,16,25,0,138,8,6,26,20,6,21,8,9,0,114,6,14,103,15,21,4,4,10,0,188,11,17,89,12,7,8,11,7,0,154,0,9,47,5,3,0,0,0,0,74,3,5,31,9,0,3,3,3,0,59,0,0,11,6,0,9,0,0,9,29,34,71,331,136,66,137,46,80,16,915
LGA12870,0,0,0,9,0,6,0,5,0,17,0,4,5,34,6,50,0,36,0,143,0,0,0,5,0,5,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,6,49,10,68,0,43,3,190,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,6,0,0,10,0,0,0,0,0,0,14,3,3,24,0,0,0,0,3,0,28,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,41,12,3,3,0,6,0,71
LGA12900,0,0,0,3,0,7,0,3,0,17,0,0,3,12,0,42,0,25,0,78,0,0,0,0,0,5,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,8,0,3,6,23,0,56,0,29,3,123,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,5,0,3,0,8,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,0,14,3,0,6,0,0,0,30,0,0,15,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,38,13,0,16,0,8,0,83
LGA12930,0,10,3,26,5,55,3,19,0,123,15,241,38,444,156,672,23,255,14,1867,13,33,20,156,64,197,21,88,0,590,4,3,13,32,14,43,4,13,0,130,4,4,0,10,10,10,0,0,0,38,0,6,6,5,3,4,0,4,0,30,0,0,3,0,0,5,0,0,0,11,0,0,3,3,0,3,0,0,0,9,0,4,3,8,0,14,0,5,30,69,39,303,89,694,260,1002,57,392,46,2875,0,3,3,4,0,4,0,3,0,12,0,11,6,20,13,32,3,11,0,98,8,10,11,31,12,18,3,19,0,115,3,8,20,15,10,25,0,7,0,84,6,7,40,16,17,4,3,6,0,102,7,8,67,22,12,8,0,3,0,130,0,7,27,9,0,0,0,0,0,43,0,6,14,6,0,0,0,6,0,26,0,0,0,0,0,4,0,0,10,16,27,58,194,113,73,95,17,53,10,632
LGA12950,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,14,0,13,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,3,13,3,11,0,13,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,12
LGA13010,0,0,0,0,0,4,0,3,0,9,3,0,0,14,5,49,0,20,0,94,0,0,0,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,19,5,57,0,27,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,16,3,3,3,0,3,0,33
LGA13310,0,0,0,7,0,16,0,3,0,32,3,5,10,55,8,196,8,62,0,350,0,3,0,11,0,34,5,15,0,73,0,0,3,10,0,5,0,3,0,25,0,0,3,3,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,11,7,18,14,89,16,263,6,86,8,507,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,12,0,0,0,19,0,3,3,14,0,3,0,0,0,24,0,4,0,10,5,7,3,4,0,28,0,3,19,5,3,8,0,0,0,46,0,5,31,4,0,0,0,0,0,48,0,0,23,0,0,3,0,0,0,25,0,0,7,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,3,16,81,42,18,31,6,8,3,215
LGA13340,0,0,0,4,0,0,0,3,0,9,0,4,0,10,3,25,0,36,4,86,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,3,7,5,18,3,33,0,47,9,119,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,16,6,0,0,0,4,0,42
LGA13450,0,0,0,10,0,30,0,3,3,39,0,8,9,29,4,207,0,58,0,313,0,3,0,3,0,22,3,12,0,47,0,0,0,0,0,3,0,3,0,8,0,0,5,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,3,11,3,13,20,46,8,265,3,84,5,442,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,3,0,4,0,18,0,3,0,3,0,0,3,5,0,23,0,0,0,6,3,0,0,5,0,16,0,8,32,5,5,3,0,0,0,58,0,4,25,3,3,3,0,6,0,45,0,7,13,0,4,0,0,0,0,23,0,3,3,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,6,6,25,80,27,17,15,4,24,0,196
LGA13510,0,0,0,0,0,8,0,4,0,9,0,0,4,19,3,35,0,24,0,80,0,0,0,7,0,12,0,0,0,22,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,3,28,3,55,0,29,3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,13,0,0,13,0,0,0,0,4,0,16,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,26,10,0,5,0,5,0,56
LGA13550,0,0,3,4,0,7,0,0,0,18,0,0,3,22,3,51,3,39,4,125,0,0,0,0,0,5,0,3,0,12,0,0,0,4,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,9,27,3,75,3,45,4,174,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,4,0,3,0,0,0,5,0,0,0,3,0,4,0,0,0,12,0,0,6,3,3,0,0,0,0,19,0,0,6,0,3,0,0,0,0,14,0,0,0,3,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,26,15,12,14,0,9,0,71
LGA13660,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,9,0,7,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,9,0,14,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,14
