LGA_CODE_2016,SOLSEWVW_Min_96_00,SOLSEWVW_Min_01_05,SOLSEWVW_Min_06_10,SOLSEWVW_Min_11_15,SOLSEWVW_Min_2016,SOLSEWVW_Min_NS,SOLSEWVW_Min_Tot,SOLSEWVW_Mnf_Bf_91,SOLSEWVW_Mnf_91_95,SOLSEWVW_Mnf_96_00,SOLSEWVW_Mnf_01_05,SOLSEWVW_Mnf_06_10,SOLSEWVW_Mnf_11_15,SOLSEWVW_Mnf_2016,SOLSEWVW_Mnf_NS,SOLSEWVW_Mnf_Tot,SOLSEWVW_EGWWS_Bf_91,SOLSEWVW_EGWWS_91_95,SOLSEWVW_EGWWS_96_00,SOLSEWVW_EGWWS_01_05,SOLSEWVW_EGWWS_06_10,SOLSEWVW_EGWWS_11_15,SOLSEWVW_EGWWS_2016,SOLSEWVW_EGWWS_NS,SOLSEWVW_EGWWS_Tot,SOLSEWVW_Const_Bf_91,SOLSEWVW_Const_91_95,SOLSEWVW_Const_96_00,SOLSEWVW_Const_01_05,SOLSEWVW_Const_06_10,SOLSEWVW_Const_11_15,SOLSEWVW_Const_2016,SOLSEWVW_Const_NS,SOLSEWVW_Const_Tot,SOLSEWVW_WST_Bf_91,SOLSEWVW_WST_91_95,SOLSEWVW_WST_96_00,SOLSEWVW_WST_01_05,SOLSEWVW_WST_06_10,SOLSEWVW_WST_11_15,SOLSEWVW_WST_2016,SOLSEWVW_WST_NS,SOLSEWVW_WST_Tot,SOLSEWVW_RetT_Bf_91,SOLSEWVW_RetT_91_95,SOLSEWVW_RetT_96_00,SOLSEWVW_RetT_01_05,SOLSEWVW_RetT_06_10,SOLSEWVW_RetT_11_15,SOLSEWVW_RetT_2016,SOLSEWVW_RetT_NS,SOLSEWVW_RetT_Tot,SOLSEWVW_AcFd_Bf_91,SOLSEWVW_AcFd_91_95,SOLSEWVW_AcFd_96_00,SOLSEWVW_AcFd_01_05,SOLSEWVW_AcFd_06_10,SOLSEWVW_AcFd_11_15,SOLSEWVW_AcFd_2016,SOLSEWVW_AcFd_NS,SOLSEWVW_AcFd_Tot,SOLSEWVW_TPW_Bf_91,SOLSEWVW_TPW_91_95,SOLSEWVW_TPW_96_00,SOLSEWVW_TPW_01_05,SOLSEWVW_TPW_06_10,SOLSEWVW_TPW_11_15,SOLSEWVW_TPW_2016,SOLSEWVW_TPW_NS,SOLSEWVW_TPW_Tot,SOLSEWVW_IMT_Bf_91,SOLSEWVW_IMT_91_95,SOLSEWVW_IMT_96_00,SOLSEWVW_IMT_01_05,SOLSEWVW_IMT_06_10,SOLSEWVW_IMT_11_15,SOLSEWVW_IMT_2016,SOLSEWVW_IMT_NS,SOLSEWVW_IMT_Tot,SOLSEWVW_FinIns_Bf_91,SOLSEWVW_FinIns_91_95,SOLSEWVW_FinIns_96_00,SOLSEWVW_FinIns_01_05,SOLSEWVW_FinIns_06_10,SOLSEWVW_FinIns_11_15,SOLSEWVW_FinIns_2016,SOLSEWVW_FinIns_NS,SOLSEWVW_FinIns_Tot,SOLSEWVW_RHRE_Bf_91,SOLSEWVW_RHRE_91_95,SOLSEWVW_RHRE_96_00,SOLSEWVW_RHRE_01_05,SOLSEWVW_RHRE_06_10,SOLSEWVW_RHRE_11_15,SOLSEWVW_RHRE_2016,SOLSEWVW_RHRE_NS,SOLSEWVW_RHRE_Tot,SOLSEWVW_ProSTS_Bf_91,SOLSEWVW_ProSTS_91_95,SOLSEWVW_ProSTS_96_00,SOLSEWVW_ProSTS_01_05,SOLSEWVW_ProSTS_06_10,SOLSEWVW_ProSTS_11_15,SOLSEWVW_ProSTS_2016,SOLSEWVW_ProSTS_NS,SOLSEWVW_ProSTS_Tot,SOLSEWVW_AdSup_Bf_91,SOLSEWVW_AdSup_91_95,SOLSEWVW_AdSup_96_00,SOLSEWVW_AdSup_01_05,SOLSEWVW_AdSup_06_10,SOLSEWVW_AdSup_11_15,SOLSEWVW_AdSup_2016,SOLSEWVW_AdSup_NS,SOLSEWVW_AdSup_Tot,SOLSEWVW_PubAS_Bf_91,SOLSEWVW_PubAS_91_95,SOLSEWVW_PubAS_96_00,SOLSEWVW_PubAS_01_05,SOLSEWVW_PubAS_06_10,SOLSEWVW_PubAS_11_15,SOLSEWVW_PubAS_2016,SOLSEWVW_PubAS_NS,SOLSEWVW_PubAS_Tot,SOLSEWVW_EdTrn_Bf_91,SOLSEWVW_EdTrn_91_95,SOLSEWVW_EdTrn_96_00,SOLSEWVW_EdTrn_01_05,SOLSEWVW_EdTrn_06_10,SOLSEWVW_EdTrn_11_15,SOLSEWVW_EdTrn_2016,SOLSEWVW_EdTrn_NS,SOLSEWVW_EdTrn_Tot,SOLSEWVW_HC_SA_Bf_91,SOLSEWVW_HC_SA_91_95,SOLSEWVW_HC_SA_96_00,SOLSEWVW_HC_SA_01_05,SOLSEWVW_HC_SA_06_10,SOLSEWVW_HC_SA_11_15,SOLSEWVW_HC_SA_2016,SOLSEWVW_HC_SA_NS,SOLSEWVW_HC_SA_Tot,SOLSEWVW_ArtsR_Bf_91,SOLSEWVW_ArtsR_91_95,SOLSEWVW_ArtsR_96_00,SOLSEWVW_ArtsR_01_05,SOLSEWVW_ArtsR_06_10,SOLSEWVW_ArtsR_11_15,SOLSEWVW_ArtsR_2016,SOLSEWVW_ArtsR_NS,SOLSEWVW_ArtsR_Tot,SOLSEWVW_OthSvs_Bf_91,SOLSEWVW_OthSvs_91_95,SOLSEWVW_OthSvs_96_00,SOLSEWVW_OthSvs_01_05,SOLSEWVW_OthSvs_06_10,SOLSEWVW_OthSvs_11_15,SOLSEWVW_OthSvs_2016,SOLSEWVW_OthSvs_NS,SOLSEWVW_OthSvs_Tot,SOLSEWVW_IDNS_Bf_91,SOLSEWVW_IDNS_91_95,SOLSEWVW_IDNS_96_00,SOLSEWVW_IDNS_01_05,SOLSEWVW_IDNS_06_10,SOLSEWVW_IDNS_11_15,SOLSEWVW_IDNS_2016,SOLSEWVW_IDNS_NS,SOLSEWVW_IDNS_Tot,SOLSEWVW_Tot_Bf_91,SOLSEWVW_Tot_91_95,SOLSEWVW_Tot_96_00,SOLSEWVW_Tot_01_05,SOLSEWVW_Tot_06_10,SOLSEWVW_Tot_11_15,SOLSEWVW_Tot_2016,SOLSEWVW_Tot_NS,SOLSEWVW_Tot_Tot,SOLSE_NWNA_AGFF_Bf_91,SOLSE_NWNA_AGFF_91_95,SOLSE_NWNA_AGFF_96_00,SOLSE_NWNA_AGFF_01_05,SOLSE_NWNA_AGFF_06_10,SOLSE_NWNA_AGFF_11_15,SOLSE_NWNA_AGFF_2016,SOLSE_NWNA_AGFF_NS,SOLSE_NWNA_AGFF_Tot,SOLSE_NWNA_Min_Bf_91,SOLSE_NWNA_Min_91_95,SOLSE_NWNA_Min_96_00,SOLSE_NWNA_Min_01_05,SOLSE_NWNA_Min_06_10,SOLSE_NWNA_Min_11_15,SOLSE_NWNA_Min_2016,SOLSE_NWNA_Min_NS,SOLSE_NWNA_Min_Tot,SOLSE_NWNA_Mnf_Bf_91,SOLSE_NWNA_Mnf_91_95,SOLSE_NWNA_Mnf_96_00,SOLSE_NWNA_Mnf_01_05
LGA54280,18,37,108,75,0,3,279,3,3,3,7,26,16,0,0,60,0,0,0,0,3,0,0,0,5,10,0,0,12,24,14,0,0,66,0,0,3,3,8,8,0,0,22,9,3,0,10,38,37,7,3,108,10,4,11,7,79,96,5,0,215,11,4,3,12,22,23,0,0,76,0,0,0,0,0,4,0,0,4,0,0,0,3,4,10,0,0,12,3,0,0,7,6,7,0,0,20,6,0,5,10,18,18,0,0,58,11,0,0,4,7,21,3,0,43,8,0,3,3,15,8,0,0,43,9,6,0,16,25,15,0,0,80,20,10,4,14,67,78,0,3,186,0,0,0,0,3,5,0,0,5,0,0,3,8,27,19,0,3,63,3,3,0,10,28,14,0,3,62,127,45,63,156,527,482,17,22,1443,3,0,0,0,0,5,0,0,8,3,0,0,0,0,3,0,0,9,0,0,0,0
LGA54310,15,36,118,78,3,3,300,4,3,3,6,14,20,0,0,55,0,0,0,3,8,6,0,0,12,7,0,3,10,21,18,0,0,67,0,0,0,0,10,8,0,0,18,3,0,3,3,27,32,0,0,75,12,0,5,11,52,48,15,3,138,4,0,3,7,22,13,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,9,7,0,0,16,4,3,3,7,13,9,0,0,42,7,3,6,3,10,28,3,4,64,4,4,0,4,14,11,0,0,37,0,0,3,7,13,8,0,0,34,3,4,7,10,42,26,5,4,98,0,0,0,0,0,0,0,0,0,9,0,0,4,10,8,0,0,24,6,0,3,5,20,19,0,7,72,109,38,60,126,409,346,28,27,1133,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,3,0,20,0,0,0,0
LGA54340,0,0,0,0,0,0,0,0,0,0,3,5,11,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,16,0,0,40,0,0,0,0,9,0,0,0,20,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,7,0,0,0,3,4,0,0,0,9,0,5,0,5,11,15,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,11,15,10,7,17,69,48,0,4,162,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,11,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54620,0,4,6,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,13,15,12,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54830,0,9,29,14,0,0,72,46,20,16,36,128,81,0,3,333,5,0,5,0,15,5,0,0,34,21,3,7,8,47,38,0,0,133,8,3,3,6,13,13,0,0,52,9,9,4,5,30,29,0,3,84,5,3,3,3,32,35,0,0,88,11,0,4,7,39,8,0,0,73,0,0,0,0,0,0,0,0,3,4,0,5,6,12,4,0,0,43,3,0,0,3,3,8,0,0,20,5,7,11,15,16,18,0,0,66,3,0,6,6,6,20,3,0,43,5,8,0,3,19,11,0,0,40,10,0,12,7,18,13,0,3,60,14,5,7,14,50,40,0,0,139,0,0,0,0,6,0,0,0,8,0,0,4,4,8,13,0,0,32,9,3,3,6,32,24,0,0,72,195,69,92,144,524,398,15,21,1459,4,0,3,0,54,13,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,14,16,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54970,4,11,36,15,0,0,88,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,5,3,0,0,18,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,6,18,55,35,4,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
LGA55040,3,18,34,10,0,0,83,3,0,3,3,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,7,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,12,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,4,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,18,23,58,34,0,3,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55110,0,0,0,0,0,0,5,5,3,0,4,21,15,0,0,55,0,0,0,0,3,3,0,0,5,16,3,11,4,23,22,0,0,82,0,0,0,0,10,7,0,0,20,29,7,14,17,91,73,3,5,234,26,9,12,22,126,159,7,3,360,8,0,0,0,24,25,3,0,62,0,0,0,3,3,4,0,0,13,4,0,0,3,3,4,0,0,13,5,0,0,0,4,4,0,3,22,3,0,0,5,24,14,0,0,55,3,0,3,5,17,36,0,0,70,3,0,7,10,20,18,0,0,56,19,8,10,20,50,29,0,3,136,40,19,31,59,183,170,5,9,509,0,0,4,0,3,3,0,0,15,4,3,0,0,27,40,3,0,80,6,0,3,5,15,28,0,3,72,166,52,92,164,649,663,33,29,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55180,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,3,0,0,14,7,0,3,0,3,10,0,0,30,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,3,3,0,0,6,0,0,3,3,0,0,0,0,10,4,3,0,4,5,9,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,8,49,3,14,18,34,53,0,7,176,0,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55250,3,5,18,6,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,3,6,5,30,17,3,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55320,9,15,26,20,0,0,97,46,11,13,33,94,99,6,5,308,0,0,0,3,10,3,0,0,15,61,9,25,22,68,34,0,0,216,25,4,12,9,28,13,0,0,95,143,37,86,93,230,211,9,3,823,78,27,56,87,231,334,25,14,844,29,12,24,21,28,19,0,0,129,6,7,0,3,11,15,0,0,38,30,12,20,13,26,14,0,0,113,31,13,5,16,14,10,0,0,88,85,39,29,58,102,63,8,0,390,29,14,9,18,33,87,12,4,201,50,27,25,34,100,69,0,0,309,149,66,70,99,166,119,11,12,695,350,165,203,340,787,665,26,19,2560,7,4,3,0,8,5,0,0,30,76,14,18,22,95,113,4,4,354,54,13,26,29,83,50,3,14,265,1280,488,621,911,2143,1949,103,85,7574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6
LGA55390,5,8,8,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,22,14,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,9,3,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,6,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,5,12,17,23,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,6,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,9,17,9,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55740,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,3,5,3,4,3,14,29,0,0,57,7,0,3,3,11,23,0,0,41,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,11,4,0,0,3,6,0,0,0,13,0,0,0,0,4,0,0,0,5,14,0,6,3,12,5,0,0,43,16,0,12,16,62,72,0,3,186,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,12,7,0,0,0,4,5,0,4,26,58,15,31,41,117,144,4,9,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55810,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
