LGA_CODE_2016,ET_NS_35_39_HW_0,ET_NS_35_39_HW_1_15,ET_NS_35_39_HW_16_24,ET_NS_35_39_HW_25_34,ET_NS_35_39_HW_35_39,ET_NS_35_39_HW_40,ET_NS_35_39_HW_41_48,ET_NS_35_39_HW_49mor,ET_NS_35_39_HW_NS,ET_NS_35_39_Tot,ET_NS_40_44_HW_0,ET_NS_40_44_HW_1_15,ET_NS_40_44_HW_16_24,ET_NS_40_44_HW_25_34,ET_NS_40_44_HW_35_39,ET_NS_40_44_HW_40,ET_NS_40_44_HW_41_48,ET_NS_40_44_HW_49mor,ET_NS_40_44_HW_NS,ET_NS_40_44_Tot,ET_NS_45_49_HW_0,ET_NS_45_49_HW_1_15,ET_NS_45_49_HW_16_24,ET_NS_45_49_HW_25_34,ET_NS_45_49_HW_35_39,ET_NS_45_49_HW_40,ET_NS_45_49_HW_41_48,ET_NS_45_49_HW_49mor,ET_NS_45_49_HW_NS,ET_NS_45_49_Tot,ET_NS_50_54_HW_0,ET_NS_50_54_HW_1_15,ET_NS_50_54_HW_16_24,ET_NS_50_54_HW_25_34,ET_NS_50_54_HW_35_39,ET_NS_50_54_HW_40,ET_NS_50_54_HW_41_48,ET_NS_50_54_HW_49mor,ET_NS_50_54_HW_NS,ET_NS_50_54_Tot,ET_NS_55_59_HW_0,ET_NS_55_59_HW_1_15,ET_NS_55_59_HW_16_24,ET_NS_55_59_HW_25_34,ET_NS_55_59_HW_35_39,ET_NS_55_59_HW_40,ET_NS_55_59_HW_41_48,ET_NS_55_59_HW_49mor,ET_NS_55_59_HW_NS,ET_NS_55_59_Tot,ET_NS_60_64_HW_0,ET_NS_60_64_HW_1_15,ET_NS_60_64_HW_16_24,ET_NS_60_64_HW_25_34,ET_NS_60_64_HW_35_39,ET_NS_60_64_HW_40,ET_NS_60_64_HW_41_48,ET_NS_60_64_HW_49mor,ET_NS_60_64_HW_NS,ET_NS_60_64_Tot,ET_NS_65_69_HW_0,ET_NS_65_69_HW_1_15,ET_NS_65_69_HW_16_24,ET_NS_65_69_HW_25_34,ET_NS_65_69_HW_35_39,ET_NS_65_69_HW_40,ET_NS_65_69_HW_41_48,ET_NS_65_69_HW_49mor,ET_NS_65_69_HW_NS,ET_NS_65_69_Tot,ET_NS_70_74_HW_0,ET_NS_70_74_HW_1_15,ET_NS_70_74_HW_16_24,ET_NS_70_74_HW_25_34,ET_NS_70_74_HW_35_39,ET_NS_70_74_HW_40,ET_NS_70_74_HW_41_48,ET_NS_70_74_HW_49mor,ET_NS_70_74_HW_NS,ET_NS_70_74_Tot,ET_NS_75ov_HW_0,ET_NS_75ov_HW_1_15,ET_NS_75ov_HW_16_24,ET_NS_75ov_HW_25_34,ET_NS_75ov_HW_35_39,ET_NS_75ov_HW_40,ET_NS_75ov_HW_41_48,ET_NS_75ov_HW_49mor,ET_NS_75ov_HW_NS,ET_NS_75ov_Tot,ET_NS_Tot_HW_0,ET_NS_Tot_HW_1_15,ET_NS_Tot_HW_16_24,ET_NS_Tot_HW_25_34,ET_NS_Tot_HW_35_39,ET_NS_Tot_HW_40,ET_NS_Tot_HW_41_48,ET_NS_Tot_HW_49mor,ET_NS_Tot_HW_NS,ET_NS_Tot_Tot,Tot_15_19_HW_0,Tot_15_19_HW_1_15,Tot_15_19_HW_16_24,Tot_15_19_HW_25_34,Tot_15_19_HW_35_39,Tot_15_19_HW_40,Tot_15_19_HW_41_48,Tot_15_19_HW_49mor,Tot_15_19_HW_NS,Tot_15_19_Tot,Tot_20_24_HW_0,Tot_20_24_HW_1_15,Tot_20_24_HW_16_24,Tot_20_24_HW_25_34,Tot_20_24_HW_35_39,Tot_20_24_HW_40,Tot_20_24_HW_41_48,Tot_20_24_HW_49mor,Tot_20_24_HW_NS,Tot_20_24_Tot,Tot_25_29_HW_0,Tot_25_29_HW_1_15,Tot_25_29_HW_16_24,Tot_25_29_HW_25_34,Tot_25_29_HW_35_39,Tot_25_29_HW_40,Tot_25_29_HW_41_48,Tot_25_29_HW_49mor,Tot_25_29_HW_NS,Tot_25_29_Tot,Tot_30_34_HW_0,Tot_30_34_HW_1_15,Tot_30_34_HW_16_24,Tot_30_34_HW_25_34,Tot_30_34_HW_35_39,Tot_30_34_HW_40,Tot_30_34_HW_41_48,Tot_30_34_HW_49mor,Tot_30_34_HW_NS,Tot_30_34_Tot,Tot_35_39_HW_0,Tot_35_39_HW_1_15,Tot_35_39_HW_16_24,Tot_35_39_HW_25_34,Tot_35_39_HW_35_39,Tot_35_39_HW_40,Tot_35_39_HW_41_48,Tot_35_39_HW_49mor,Tot_35_39_HW_NS,Tot_35_39_Tot,Tot_40_44_HW_0,Tot_40_44_HW_1_15,Tot_40_44_HW_16_24,Tot_40_44_HW_25_34,Tot_40_44_HW_35_39,Tot_40_44_HW_40,Tot_40_44_HW_41_48,Tot_40_44_HW_49mor,Tot_40_44_HW_NS,Tot_40_44_Tot,Tot_45_49_HW_0,Tot_45_49_HW_1_15,Tot_45_49_HW_16_24,Tot_45_49_HW_25_34,Tot_45_49_HW_35_39,Tot_45_49_HW_40,Tot_45_49_HW_41_48,Tot_45_49_HW_49mor,Tot_45_49_HW_NS,Tot_45_49_Tot,Tot_50_54_HW_0,Tot_50_54_HW_1_15,Tot_50_54_HW_16_24,Tot_50_54_HW_25_34,Tot_50_54_HW_35_39,Tot_50_54_HW_40,Tot_50_54_HW_41_48,Tot_50_54_HW_49mor,Tot_50_54_HW_NS,Tot_50_54_Tot,Tot_55_59_HW_0,Tot_55_59_HW_1_15,Tot_55_59_HW_16_24,Tot_55_59_HW_25_34,Tot_55_59_HW_35_39,Tot_55_59_HW_40,Tot_55_59_HW_41_48,Tot_55_59_HW_49mor,Tot_55_59_HW_NS,Tot_55_59_Tot,Tot_60_64_HW_0,Tot_60_64_HW_1_15,Tot_60_64_HW_16_24,Tot_60_64_HW_25_34,Tot_60_64_HW_35_39,Tot_60_64_HW_40,Tot_60_64_HW_41_48,Tot_60_64_HW_49mor,Tot_60_64_HW_NS,Tot_60_64_Tot
LGA35600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,10,11,32,3,38,13,9,16,7,3,12,0,104,3,14,12,17,52,28,21,15,4,166,16,15,7,15,45,45,17,53,3,218,6,12,15,26,32,25,15,42,3,164,5,18,9,15,37,33,17,32,3,172,6,16,14,17,41,46,12,51,3,206,5,16,10,22,31,27,24,53,5,195,8,12,12,19,53,39,14,80,3,243,4,11,16,30,46,51,13,60,3,231,11,10,9,21,32,32,12,38,3,165
LGA35670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,6,3,0,24,3,0,0,0,3,0,17,8,0,30,0,0,0,4,3,3,3,8,0,26,0,4,0,0,4,3,6,7,0,23,0,0,0,7,7,0,12,5,0,28,0,0,0,0,5,3,9,6,0,27,0,4,0,0,3,7,10,8,0,28,0,0,0,0,0,0,8,4,0,14,0,0,0,0,0,0,0,3,0,11
LGA35740,0,4,3,4,0,5,0,0,4,21,0,0,0,0,5,3,0,3,5,19,0,5,0,0,3,4,0,0,4,20,3,3,0,3,7,0,3,13,6,29,0,5,3,0,4,3,4,7,3,34,3,5,3,0,3,0,0,3,3,17,0,0,3,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,7,11,29,21,13,19,13,7,35,36,201,50,828,187,167,133,86,35,21,33,1540,47,208,172,255,304,230,120,119,32,1485,43,147,132,223,325,231,154,173,27,1459,74,162,193,214,305,261,161,252,22,1642,56,191,232,288,291,309,164,308,41,1891,48,260,281,400,377,404,225,393,36,2433,69,246,304,415,422,422,229,436,40,2578,59,231,269,484,430,387,196,442,30,2525,59,238,266,435,340,314,157,354,28,2188,58,249,239,320,252,201,108,224,28,1674
LGA35760,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,7,0,11,0,3,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,14,6,7,4,8,4,21,11,75,14,77,24,20,23,16,7,20,21,226,11,16,27,46,53,52,43,51,5,297,8,28,34,46,49,78,36,69,5,353,12,32,42,25,49,59,47,126,3,398,6,26,25,41,45,58,33,103,14,356,10,33,33,46,48,63,40,125,6,415,10,39,37,71,51,83,47,161,14,505,12,37,45,58,65,53,45,170,11,487,13,36,37,43,71,58,43,147,13,459,16,34,38,59,37,65,25,113,7,399
LGA35780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,13,15,9,17,5,0,4,0,61,3,3,7,16,26,18,7,9,3,87,8,10,12,17,36,16,8,14,7,115,4,5,4,6,26,14,6,17,3,89,3,0,5,14,30,20,8,8,0,87,3,7,3,12,28,21,0,14,3,89,8,3,0,12,25,14,3,23,0,81,3,6,5,5,25,15,0,19,3,85,3,5,7,7,17,16,3,14,3,68,0,5,3,9,13,9,4,7,0,47
LGA35790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,3,5,0,0,3,0,27,4,8,3,14,8,6,0,3,0,43,3,8,5,15,5,16,0,11,0,65,3,11,4,11,15,5,3,11,0,61,0,14,0,14,13,12,3,4,3,60,7,5,4,13,6,6,3,9,0,58,0,22,9,0,12,19,4,24,0,85,0,14,3,9,16,6,11,10,0,70,0,11,0,3,11,14,9,14,0,67,0,7,0,4,10,5,3,10,0,38
LGA35800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,13,0,3,0,4,8,3,0,9,4,27,3,6,5,4,10,14,8,21,4,72,0,3,3,3,6,19,5,27,4,82,6,3,0,11,11,18,3,31,3,84,0,4,5,5,13,4,3,30,3,71,5,0,3,9,10,12,3,33,0,79,3,7,10,8,11,17,3,36,0,92,3,11,3,15,13,24,3,63,0,136,3,4,4,9,16,16,5,65,5,126,7,3,5,9,9,14,3,41,7,99
LGA36070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,3,0,0,0,0,17,0,3,0,3,4,4,3,0,0,23,0,4,0,3,4,0,3,0,0,15,0,10,0,0,0,6,0,3,0,20,3,7,3,0,3,6,0,3,0,20,0,8,0,0,0,10,0,9,0,25,0,12,0,3,3,8,0,0,0,31,0,6,0,6,0,3,0,3,0,25,0,3,0,0,0,3,3,4,0,17,0,0,0,0,4,0,0,5,0,9
LGA36150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,0,0,3,0,0,8,0,9,3,3,3,0,0,3,0,11,0,28,7,0,0,0,4,14,5,10,0,42,3,0,0,4,11,9,7,13,0,42,0,0,0,4,7,3,0,11,0,26,0,3,0,3,6,9,4,15,0,37,0,0,3,0,5,5,0,12,3,37,3,7,0,3,7,4,0,17,0,31,3,0,3,3,3,7,5,14,0,48,4,0,0,0,3,3,3,17,3,29
LGA36250,0,3,0,0,0,0,0,6,6,19,0,8,3,5,5,6,0,4,3,35,5,7,0,5,5,5,3,3,4,43,4,3,8,3,3,9,0,4,4,38,0,4,3,4,3,11,3,3,3,36,0,4,0,7,7,3,4,0,9,38,3,4,0,3,0,0,0,5,3,18,0,4,0,3,0,0,0,0,4,12,0,3,0,0,0,0,0,0,7,13,17,59,23,34,39,54,14,41,64,354,90,2281,530,301,263,190,67,47,70,3851,115,734,596,586,789,537,260,228,70,3912,134,328,317,451,876,685,362,438,74,3674,172,323,390,461,714,657,369,547,75,3720,116,385,421,518,610,637,315,550,63,3596,87,381,462,687,775,752,352,777,65,4327,90,355,490,719,840,793,393,796,64,4546,113,340,407,742,820,764,367,794,55,4393,148,357,448,631,712,630,315,683,46,3970,125,403,370,426,433,407,147,380,27,2723
LGA36300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,7,0,32,3,4,11,8,0,9,3,65,0,8,8,13,25,16,3,14,0,91,7,6,5,11,17,21,12,21,0,99,0,9,4,8,9,21,18,18,0,90,0,0,5,6,11,15,5,17,0,59,0,6,7,7,8,16,10,21,0,77,3,3,5,8,14,12,4,16,3,76,0,8,11,11,7,10,0,19,0,62,0,0,3,0,9,11,3,22,0,51,0,5,9,5,3,8,3,15,0,47
LGA36370,0,3,0,0,3,0,0,3,5,20,0,6,0,0,7,10,0,6,0,34,4,3,0,3,5,4,3,3,11,36,3,3,0,0,0,4,0,13,3,34,4,3,4,0,4,4,0,7,4,38,0,0,4,7,11,0,0,3,8,36,3,0,3,0,0,0,0,3,3,19,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,9,27,33,23,37,48,41,13,41,64,332,82,1336,360,274,311,159,60,38,65,2690,119,431,329,457,1004,682,298,289,74,3695,197,236,284,430,1023,741,421,467,81,3872,208,320,328,409,887,696,389,580,51,3863,127,270,345,426,828,670,347,559,50,3616,98,233,308,490,854,735,370,615,41,3745,107,232,270,541,961,719,384,730,53,3993,131,198,297,501,982,713,390,736,52,3998,176,240,306,428,866,640,294,617,45,3608,123,198,223,304,485,335,175,358,27,2226
LGA36510,0,4,0,0,0,0,3,3,4,15,0,3,0,0,0,0,3,5,0,24,0,0,3,0,3,0,3,3,5,19,0,0,4,5,0,0,0,7,3,18,3,3,0,3,0,0,0,4,0,21,0,0,0,3,3,3,0,3,0,14,0,0,4,0,3,0,0,0,9,14,0,3,0,0,0,0,3,3,0,7,0,3,0,0,0,0,0,3,4,12,9,27,23,23,15,13,14,37,40,197,31,459,116,106,67,62,31,23,31,925,26,124,108,158,191,126,95,110,17,960,36,73,58,107,174,167,107,168,23,914,33,92,100,107,160,149,100,198,14,957,37,129,123,142,162,166,96,222,18,1093,34,127,165,168,192,190,127,298,33,1332,37,134,166,194,221,245,125,296,31,1457,40,112,158,236,220,211,128,313,25,1446,44,134,157,195,213,181,108,269,27,1340,22,128,139,145,122,147,66,193,22,984
LGA36580,0,0,0,6,0,3,0,0,3,8,0,0,0,0,3,0,3,3,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,9,3,0,3,0,0,3,0,5,3,14,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,13,0,9,11,14,4,24,7,24,23,119,14,146,53,44,41,34,15,14,19,377,12,47,44,69,95,86,54,51,8,468,15,44,33,66,84,89,64,100,12,500,20,60,47,72,67,116,65,126,10,591,10,81,42,68,69,92,71,118,13,554,13,64,39,82,88,118,58,144,14,619,19,62,59,93,85,108,84,149,17,674,13,70,55,100,97,92,73,186,17,697,23,59,77,101,92,103,49,170,16,683,19,68,52,73,58,53,28,108,15,476
LGA36630,0,0,0,3,3,0,0,0,0,16,0,3,0,3,0,4,3,7,0,23,0,0,0,0,0,0,0,0,3,17,0,3,0,0,4,3,0,3,3,19,0,0,0,3,0,0,0,3,3,16,3,0,3,4,0,0,0,8,3,20,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,3,0,3,8,13,8,15,8,26,20,17,10,41,42,190,34,319,92,79,103,45,34,16,25,748,15,88,81,133,229,140,92,93,20,888,34,82,67,131,192,137,83,150,20,887,37,85,71,124,171,128,93,172,16,891,26,86,113,145,182,121,79,210,10,980,31,117,109,152,170,154,115,259,28,1133,30,87,107,178,228,179,119,295,20,1245,50,85,98,182,242,208,103,292,22,1286,55,106,118,178,207,140,94,271,20,1179,46,89,94,124,133,108,68,196,12,872
LGA36660,3,0,0,3,0,0,0,3,0,9,0,0,0,0,3,0,0,0,3,12,0,3,0,7,3,5,0,3,3,22,0,0,3,0,3,4,0,6,6,21,0,0,0,3,7,4,0,0,4,16,0,5,0,0,3,3,0,5,9,32,0,0,0,0,0,0,0,0,7,14,0,3,0,0,0,0,0,3,3,10,0,3,0,0,0,0,0,4,10,21,15,26,12,15,19,24,13,38,54,205,35,483,96,91,125,71,34,31,26,999,41,83,89,180,264,182,102,103,26,1068,41,97,90,108,207,180,108,161,22,1023,58,92,100,131,190,149,83,174,24,1006,51,119,112,140,182,181,91,225,18,1119,38,118,150,187,241,241,114,251,30,1370,34,139,146,193,274,229,137,329,23,1511,44,118,148,216,308,227,136,339,31,1572,66,133,135,180,277,210,130,318,23,1474,47,153,150,165,165,132,76,228,35,1152
LGA36720,0,4,3,4,7,17,3,13,25,80,0,5,8,10,14,19,8,16,25,107,9,3,7,13,10,23,11,17,13,104,11,3,11,18,17,17,10,19,18,115,11,13,13,13,10,14,4,14,14,119,5,13,7,8,11,11,8,12,15,91,3,10,3,3,0,3,0,5,10,40,0,4,0,3,0,0,0,4,5,19,0,6,0,0,0,0,0,0,25,41,60,113,90,107,101,135,57,122,234,1029,245,4304,1001,747,599,405,169,132,182,7782,247,1395,1242,1498,2002,1350,753,668,201,9359,351,800,889,1290,2105,1536,1008,1296,197,9468,448,950,1042,1183,1836,1700,1038,1596,167,9966,283,1055,1157,1428,1767,1741,946,1907,166,10443,273,1174,1376,1849,2070,2234,1186,2297,202,12665,279,1015,1281,1939,2366,2226,1246,2455,174,12993,359,927,1204,1988,2201,1984,1128,2397,170,12345,355,966,1186,1710,1919,1618,884,1882,130,10648,293,1014,975,1182,1110,958,546,1092,104,7279
LGA36820,0,0,0,0,3,0,0,4,3,9,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,3,0,6,3,18,0,0,7,0,9,0,0,4,0,23,0,0,3,3,0,0,0,0,3,10,0,3,0,0,4,3,0,3,3,13,0,3,0,0,0,3,0,3,6,16,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,5,8,8,16,11,7,22,15,3,28,37,153,14,289,64,64,77,42,32,9,19,611,19,38,38,93,142,90,66,68,12,572,25,51,50,94,156,100,55,84,25,644,33,86,64,79,107,94,46,126,10,655,20,63,74,94,110,111,57,116,15,671,22,99,88,112,134,119,81,163,24,845,30,77,108,164,158,145,93,209,7,981,45,100,110,142,168,130,80,234,23,1027,54,95,121,140,166,142,61,204,16,1012,45,116,103,141,114,97,37,157,18,824
LGA36910,3,4,3,3,7,11,4,3,9,46,3,5,4,10,13,8,0,14,14,70,6,3,4,5,4,7,4,11,5,60,5,3,4,6,11,7,4,11,7,61,6,6,10,8,8,8,7,23,10,81,3,4,3,3,9,5,4,13,16,56,6,0,0,4,3,0,0,5,10,29,3,5,0,0,0,0,0,6,9,25,0,3,0,0,0,0,0,0,27,38,41,72,43,66,81,62,41,99,134,638,153,2321,591,426,528,270,172,156,113,4731,198,691,679,896,1833,978,679,665,125,6748,319,460,512,713,1649,1220,860,1095,104,6934,356,563,643,759,1408,1109,739,1318,113,7018,217,537,635,786,1293,1055,683,1237,81,6534,158,529,620,976,1432,1228,784,1468,115,7319,188,471,620,983,1603,1362,820,1601,114,7748,229,425,574,943,1529,1249,792,1569,84,7412,272,460,579,882,1385,1077,646,1336,86,6728,221,482,449,642,877,663,364,892,82,4680
LGA36950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,8,22,4,13,7,4,8,14,3,6,6,58,3,11,11,9,26,26,5,11,20,122,7,14,5,18,35,37,16,41,12,188,11,14,5,20,31,63,13,31,7,200,4,7,10,14,31,42,18,32,10,165,3,11,9,16,27,48,22,36,12,183,4,10,9,16,23,24,18,29,6,147,15,5,6,8,19,41,12,43,7,155,9,10,9,15,24,35,15,39,3,156,9,7,0,4,10,28,6,23,4,91
LGA36960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,4,3,3,0,0,0,8,22,3,13,19,16,9,15,0,17,3,98,6,15,10,16,22,18,4,20,3,113,0,13,15,25,23,12,3,18,3,113,5,17,6,18,32,24,8,31,5,142,3,9,12,9,23,9,3,24,9,112,0,11,7,21,20,15,0,18,3,108,6,19,3,7,21,20,8,21,3,107,6,16,4,5,21,15,0,28,3,103,5,5,0,6,10,13,0,3,3,50
LGA37010,0,6,0,3,6,5,7,3,10,44,0,4,0,6,6,8,6,12,12,55,3,3,4,13,4,11,3,3,20,69,5,8,3,8,12,13,0,14,3,60,7,9,4,3,18,8,6,12,11,64,6,4,3,6,7,0,3,7,7,51,5,6,3,5,3,3,0,3,10,38,3,5,0,0,0,0,0,0,3,17,0,4,0,0,0,0,0,5,11,27,42,72,30,59,76,64,35,83,129,579,206,2878,631,479,520,332,172,142,131,5493,306,1455,972,1128,2151,1572,1118,1018,197,9921,446,625,624,921,2315,1970,1148,1356,148,9554,506,551,721,919,1994,1709,1088,1470,141,9108,303,563,687,996,1791,1500,893,1315,139,8191,238,500,679,1116,1908,1746,950,1605,136,8879,234,447,596,1106,2050,1652,946,1621,113,8757,248,420,583,1021,1986,1443,802,1470,73,8035,273,412,557,870,1632,1217,658,1209,102,6919,208,434,434,609,922,636,361,632,66,4300
LGA37300,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,10,3,25,6,11,6,9,0,5,4,70,4,5,3,8,7,15,8,30,8,85,10,6,4,13,20,18,17,56,0,146,9,10,17,9,21,30,17,41,3,153,7,12,14,10,10,7,15,33,0,107,0,5,6,14,21,21,24,36,3,134,8,6,7,15,18,22,17,44,3,135,6,3,12,7,13,28,20,44,0,141,4,5,0,9,5,18,11,18,0,76,3,3,6,8,10,8,3,14,0,52
LGA37310,3,3,0,0,3,3,0,6,4,23,0,3,0,0,3,3,5,10,3,23,3,4,0,3,0,9,0,10,0,29,0,0,6,4,0,3,0,4,7,25,0,0,0,4,0,3,0,11,0,24,3,4,0,0,0,0,0,4,3,20,3,5,3,3,0,0,0,6,6,19,0,0,0,0,0,0,0,0,3,5,0,0,0,4,3,0,0,0,0,9,13,31,17,23,10,21,16,65,30,240,27,394,101,84,119,69,44,62,37,943,42,94,85,155,242,203,165,294,30,1314,82,92,93,120,232,223,175,562,34,1614,101,148,103,107,201,215,158,626,25,1686,69,125,146,148,190,202,147,594,18,1646,70,126,99,147,226,241,194,676,25,1811,55,106,118,191,243,247,162,653,33,1810,67,102,99,164,238,262,158,603,30,1723,59,102,110,134,199,186,150,551,19,1512,66,96,73,123,120,142,79,361,23,1084
LGA37340,3,0,4,0,3,3,0,3,5,20,4,4,0,4,0,3,0,3,3,21,3,0,0,5,3,0,0,4,3,23,0,3,6,0,3,4,0,4,5,24,4,0,0,0,0,0,0,4,0,22,3,0,0,0,0,0,0,4,6,18,3,4,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,24,32,10,20,18,17,14,36,39,211,35,340,63,82,116,83,47,42,33,834,35,78,102,160,314,297,216,273,37,1509,60,75,84,177,323,340,279,410,40,1794,69,106,123,189,257,276,208,385,38,1632,60,99,111,181,219,246,184,349,39,1472,48,109,129,208,222,270,175,397,29,1579,39,90,112,193,271,254,180,416,32,1582,63,97,125,204,266,235,168,387,28,1561,55,97,125,171,223,210,147,376,23,1437,50,109,100,127,139,146,81,240,15,1004
LGA37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,3,0,3,0,0,3,0,15,3,25,0,0,0,3,5,7,3,22,0,50,4,5,0,5,4,7,3,25,0,49,4,5,0,5,4,10,3,18,3,46,3,4,3,3,8,8,5,17,0,45,3,0,0,3,4,5,5,25,0,46,3,3,3,7,3,4,4,37,0,61,0,0,0,0,11,17,4,22,0,59,3,3,0,3,8,6,4,19,0,54,0,7,3,8,8,14,4,21,0,60
