LGA_CODE_2016,Mng_NNI_H_0,Mng_NNI_H_1_15,Mng_NNI_H_16_24,Mng_NNI_H_25_34,Mng_NNI_H_35_39,Mng_NNI_H_40,Mng_NNI_H_41_48,Mng_NNI_H_49mo,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_15,Mng_1_149_H_16_24,Mng_1_149_H_25_34,Mng_1_149_H_35_39,Mng_1_149_H_40,Mng_1_149_H_41_48,Mng_1_149_H_49mo,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_15,Mng_150_299_H_16_24,Mng_150_299_H_25_34,Mng_150_299_H_35_39,Mng_150_299_H_40,Mng_150_299_H_41_48,Mng_150_299_H_49mo,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_15,Mng_300_399_H_16_24,Mng_300_399_H_25_34,Mng_300_399_H_35_39,Mng_300_399_H_40,Mng_300_399_H_41_48,Mng_300_399_H_49mo,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_15,Mng_400_499_H_16_24,Mng_400_499_H_25_34,Mng_400_499_H_35_39,Mng_400_499_H_40,Mng_400_499_H_41_48,Mng_400_499_H_49mo,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_15,Mng_500_649_H_16_24,Mng_500_649_H_25_34,Mng_500_649_H_35_39,Mng_500_649_H_40,Mng_500_649_H_41_48,Mng_500_649_H_49mo,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_15,Mng_650_799_H_16_24,Mng_650_799_H_25_34,Mng_650_799_H_35_39,Mng_650_799_H_40,Mng_650_799_H_41_48,Mng_650_799_H_49mo,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_15,Mng_800_999_H_16_24,Mng_800_999_H_25_34,Mng_800_999_H_35_39,Mng_800_999_H_40,Mng_800_999_H_41_48,Mng_800_999_H_49mo,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_15,Mng_1000_1249_H_16_24,Mng_1000_1249_H_25_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40,Mng_1000_1249_H_41_48,Mng_1000_1249_H_49mo,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_15,Mng_1250_1499_H_16_24,Mng_1250_1499_H_25_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40,Mng_1250_1499_H_41_48,Mng_1250_1499_H_49mo,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_15,Mng_1500_1749_H_16_24,Mng_1500_1749_H_25_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40,Mng_1500_1749_H_41_48,Mng_1500_1749_H_49mo,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_15,Mng_1750_1999_H_16_24,Mng_1750_1999_H_25_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40,Mng_1750_1999_H_41_48,Mng_1750_1999_H_49mo,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_15,Mng_2000_2999_H_16_24,Mng_2000_2999_H_25_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40,Mng_2000_2999_H_41_48,Mng_2000_2999_H_49mo,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000mo_H_0,Mng_3000mo_H_1_15,Mng_3000mo_H_16_24,Mng_3000mo_H_25_34,Mng_3000mo_H_35_39,Mng_3000mo_H_40,Mng_3000mo_H_41_48,Mng_3000mo_H_49mo,Mng_3000mo_H_NS,Mng_3000mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_15,Mng_PINS_H_16_24,Mng_PINS_H_25_34,Mng_PINS_H_35_39,Mng_PINS_H_40,Mng_PINS_H_41_48,Mng_PINS_H_49mo,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_15,Mng_Tot_H_16_24,Mng_Tot_H_25_34,Mng_Tot_H_35_39,Mng_Tot_H_40,Mng_Tot_H_41_48,Mng_Tot_H_49mo,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_15,Pro_NNI_H_16_24,Pro_NNI_H_25_34,Pro_NNI_H_35_39,Pro_NNI_H_40,Pro_NNI_H_41_48,Pro_NNI_H_49mo,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_15,Pro_1_149_H_16_24,Pro_1_149_H_25_34,Pro_1_149_H_35_39,Pro_1_149_H_40,Pro_1_149_H_41_48,Pro_1_149_H_49mo,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_15,Pro_150_299_H_16_24,Pro_150_299_H_25_34,Pro_150_299_H_35_39,Pro_150_299_H_40,Pro_150_299_H_41_48,Pro_150_299_H_49mo,Pro_150_299_H_NS,Pro_150_299_H_Tot,Pro_300_399_H_0,Pro_300_399_H_1_15,Pro_300_399_H_16_24,Pro_300_399_H_25_34,Pro_300_399_H_35_39,Pro_300_399_H_40,Pro_300_399_H_41_48,Pro_300_399_H_49mo,Pro_300_399_H_NS,Pro_300_399_H_Tot
LGA18230,0,4,3,3,3,10,4,31,0,59,0,7,3,3,0,3,0,12,0,32,5,8,4,6,0,7,4,24,4,64,0,9,12,10,3,9,3,36,0,81,4,8,16,3,0,12,3,52,0,99,8,6,17,20,8,27,11,61,0,167,9,13,4,28,49,45,29,66,4,246,3,14,6,28,66,75,49,97,3,351,5,6,12,24,59,87,59,129,0,384,3,0,4,9,43,62,37,90,0,248,7,4,3,7,44,56,42,97,0,270,4,7,3,9,36,36,35,73,0,196,12,4,4,8,51,66,69,158,3,372,6,7,3,0,11,28,12,110,0,195,0,0,0,0,7,5,6,29,3,58,75,96,103,164,386,530,369,1064,28,2817,4,3,0,0,0,0,0,0,0,10,0,15,4,0,0,0,0,0,0,25,3,20,16,3,4,3,0,4,3,55,10,22,12,3,4,0,0,5,0,51
LGA18250,0,12,6,5,9,6,3,21,0,62,0,20,3,4,0,0,0,3,0,38,0,22,11,3,0,3,0,0,0,52,3,17,25,5,0,8,0,8,0,74,3,17,29,16,15,23,3,14,0,116,0,16,51,39,14,34,6,34,9,200,8,17,39,47,90,79,23,44,5,357,13,18,47,54,179,164,60,87,0,625,7,22,43,52,173,255,91,159,9,802,13,11,29,47,162,237,112,145,8,772,21,13,27,46,149,267,135,245,4,905,15,6,18,38,87,217,99,185,7,668,51,24,36,79,252,609,335,690,7,2085,36,43,36,54,130,497,384,1286,11,2464,0,0,3,0,9,17,10,25,12,81,170,255,414,502,1269,2412,1272,2949,64,9303,16,17,12,7,11,13,3,5,3,84,20,159,9,5,4,12,0,4,6,213,17,174,34,4,9,16,4,6,3,262,14,125,77,18,9,11,5,9,0,274
LGA18350,3,9,0,10,3,7,0,23,0,55,0,4,3,0,3,3,3,3,0,27,0,12,9,6,6,3,0,12,0,46,0,19,11,13,3,12,9,19,0,82,5,14,15,12,3,13,7,28,0,87,3,15,22,25,20,19,7,32,0,146,3,18,18,28,38,37,23,41,0,205,7,16,8,25,65,66,27,57,0,275,3,13,15,27,49,71,46,110,3,349,0,13,11,16,28,52,24,94,3,238,0,9,15,10,28,35,36,92,0,234,3,7,9,8,22,27,26,76,0,179,6,8,6,3,27,49,43,138,3,289,5,13,8,14,8,33,14,94,0,189,0,0,4,4,4,12,4,17,3,47,48,163,152,197,313,434,274,847,18,2444,7,6,8,4,0,3,0,3,0,27,0,30,0,0,4,7,0,0,0,48,0,47,9,3,0,5,0,3,0,74,0,45,17,6,4,9,3,9,0,90
LGA18400,0,0,3,4,0,7,0,0,0,18,0,9,0,3,0,0,0,7,0,19,3,9,5,7,5,4,0,5,0,34,0,7,9,10,3,0,0,9,0,37,3,5,6,6,0,5,3,20,3,52,4,9,5,11,10,14,3,24,3,80,4,8,8,7,19,30,11,29,3,122,0,3,7,7,25,42,12,47,3,149,5,3,7,12,21,41,16,49,0,153,0,6,3,7,19,31,21,49,3,126,0,3,0,12,16,24,21,49,3,118,0,0,0,0,7,18,15,46,5,89,0,3,3,8,18,28,35,74,0,160,7,6,0,6,3,22,14,62,0,116,0,0,3,0,3,5,0,10,5,29,27,65,58,89,142,265,158,479,28,1314,0,0,3,3,0,0,0,3,0,10,0,16,9,0,0,0,0,0,0,34,3,17,6,3,0,4,0,3,0,34,0,25,18,3,3,3,0,9,0,63
LGA18450,3,7,0,8,0,15,9,33,0,77,0,36,3,3,4,4,0,12,0,64,7,44,18,16,4,9,7,17,4,120,0,33,40,19,8,15,4,32,3,150,3,20,48,45,10,28,14,39,0,209,11,23,69,70,47,54,21,66,4,353,6,27,44,79,135,90,26,91,11,509,21,23,47,67,204,192,75,144,7,775,20,18,30,74,193,236,138,233,14,967,19,11,26,50,171,198,119,187,3,783,20,17,23,51,168,209,120,252,4,857,15,8,12,27,132,159,114,207,0,678,39,16,19,37,210,356,291,541,11,1509,15,7,13,24,49,132,134,421,4,800,6,3,0,6,10,24,0,34,15,108,189,287,389,570,1355,1701,1070,2320,89,7964,3,16,5,3,5,7,3,8,3,53,13,207,16,10,3,7,4,3,8,277,22,213,38,21,10,12,0,7,15,344,19,225,86,18,7,21,3,12,4,398
LGA18500,0,5,4,5,3,7,3,7,0,40,0,3,7,3,0,0,0,3,0,18,3,16,3,3,4,8,0,3,0,42,0,12,8,8,0,5,0,0,0,42,0,14,13,8,9,4,3,14,3,69,4,7,26,18,12,23,3,19,7,116,3,12,19,16,28,37,20,25,0,161,11,6,16,31,43,69,39,57,3,273,12,10,19,27,95,132,53,89,3,440,3,17,12,19,47,83,51,89,0,326,3,8,11,19,40,83,53,100,0,318,5,8,5,14,27,53,65,62,0,239,8,16,13,21,28,95,87,204,0,474,10,45,38,37,31,77,53,306,9,597,0,4,3,4,5,5,9,16,12,50,66,185,196,232,375,685,435,1011,40,3210,3,11,3,3,0,4,3,6,0,37,0,61,5,4,0,4,0,9,3,94,7,82,16,4,8,3,4,3,0,127,3,61,27,18,0,7,0,4,4,119
LGA18710,0,0,0,5,0,3,0,9,0,12,0,3,0,0,0,0,3,4,0,9,0,7,3,3,0,3,0,3,0,23,0,3,3,6,3,0,0,8,0,30,0,3,0,0,0,3,3,6,0,22,0,3,3,12,7,17,4,13,0,67,0,3,9,3,11,16,3,5,0,57,0,0,7,9,18,12,3,28,0,77,5,0,8,8,5,18,13,44,0,94,0,4,3,6,10,12,6,21,0,59,4,3,0,5,7,15,4,23,0,56,0,4,0,4,3,11,4,17,0,46,3,3,0,8,11,8,13,22,0,64,0,0,0,0,3,4,4,32,3,61,0,3,0,0,0,3,3,4,3,20,22,44,47,63,77,121,66,242,10,690,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,13,0,12,4,4,0,0,0,0,0,23,0,10,0,0,0,0,0,0,0,19
LGA19090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19399,0,4,0,0,0,0,0,16,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,8,0,0,0,0,3,0,0,18,0,24,0,3,0,0,0,3,0,16,0,26,0,0,3,0,0,3,4,16,0,24,0,0,0,3,5,6,0,12,0,22,4,0,0,4,4,4,4,20,0,43,4,0,0,0,8,4,0,10,0,28,0,0,0,0,0,4,0,12,0,21,0,0,0,0,3,0,3,14,0,23,0,0,0,0,0,3,3,7,0,19,0,0,0,0,0,0,0,8,0,20,0,0,0,0,0,0,0,4,3,12,12,18,7,15,28,33,14,168,3,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
LGA19499,14,17,5,6,12,27,5,35,8,133,10,40,7,12,6,10,0,17,5,106,19,44,39,12,4,16,5,24,3,162,18,67,54,30,20,33,16,41,14,285,22,40,64,47,32,51,12,46,4,321,30,41,83,80,69,116,31,115,12,575,31,27,53,106,96,172,58,150,14,711,43,31,59,94,158,319,103,226,24,1051,46,31,58,77,172,466,173,398,30,1455,40,29,35,52,143,393,183,390,11,1280,42,10,27,34,109,284,152,431,8,1109,21,10,21,19,56,202,100,279,9,728,45,10,14,29,63,252,151,555,19,1137,27,24,13,22,38,113,56,367,10,666,6,8,10,12,17,61,8,73,40,237,420,425,529,626,994,2527,1064,3161,220,9963,29,38,5,3,7,21,0,12,3,111,59,573,18,19,9,11,3,13,31,729,46,560,90,39,11,23,3,17,14,798,52,491,169,55,12,24,9,19,13,834
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20110,0,0,0,0,3,0,0,4,0,14,4,3,0,0,3,3,0,11,0,21,3,9,3,0,3,6,0,12,0,38,3,9,7,5,3,3,0,28,0,65,6,4,6,5,0,12,0,18,0,50,4,6,10,13,12,15,14,42,4,107,3,3,12,10,15,13,8,28,3,89,6,3,7,8,14,20,8,43,3,112,0,0,7,11,8,29,7,35,3,99,4,4,0,6,4,16,5,24,0,62,3,0,0,4,10,8,10,27,0,57,0,0,0,0,4,3,5,8,0,26,0,0,6,0,9,14,8,30,3,61,0,0,3,0,0,9,4,7,0,27,0,0,0,5,0,0,0,10,0,18,39,45,68,68,76,134,81,332,16,863,0,0,0,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,0,9,0,4,0,0,0,3,0,0,0,14,3,4,6,4,3,3,0,3,0,30
LGA20260,0,10,3,0,0,4,3,23,0,45,0,7,0,4,0,3,3,12,0,28,4,5,3,8,0,9,3,15,0,37,0,7,7,9,0,13,0,18,0,53,3,3,7,10,3,7,4,23,0,57,8,9,10,6,3,5,3,25,0,67,3,7,4,14,11,27,13,22,0,90,4,3,4,3,10,27,12,32,0,97,3,4,3,0,17,21,10,49,3,109,4,0,0,3,12,15,9,30,0,75,0,0,3,0,5,11,6,28,3,57,0,0,3,0,3,11,4,28,0,50,3,0,0,0,3,9,15,37,3,76,4,0,0,0,0,0,4,19,0,37,0,0,0,0,3,3,0,4,7,15,37,56,43,58,75,164,87,355,15,891,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,10,0,9,3,0,0,0,0,3,0,17
LGA20570,0,3,0,8,4,8,4,29,0,63,3,16,10,8,0,0,0,12,0,46,3,27,9,9,6,5,0,13,3,75,3,21,21,14,0,9,6,29,0,105,3,18,32,22,11,19,4,33,0,148,13,33,36,59,30,27,10,54,3,264,4,14,28,59,91,69,31,75,7,374,14,6,14,51,153,139,62,89,5,544,12,8,17,32,133,152,124,152,8,628,14,10,16,40,86,101,88,127,3,483,14,8,4,12,84,129,81,122,0,460,8,3,5,8,50,83,71,118,5,343,29,6,8,18,85,143,130,309,7,732,16,7,3,7,14,52,48,203,0,359,3,3,0,0,3,11,6,24,7,65,140,170,200,350,759,950,681,1391,40,4690,6,11,9,0,0,0,0,7,0,40,11,61,8,3,0,3,0,0,3,97,11,105,21,17,0,7,0,0,0,166,9,94,60,15,7,10,4,10,3,208
LGA20660,0,9,6,8,5,5,4,14,0,49,9,22,9,4,0,3,0,10,0,51,0,27,9,18,3,4,3,10,0,71,3,19,19,17,3,7,0,18,0,90,3,23,25,18,14,14,6,24,0,129,11,26,32,39,23,27,10,42,0,205,6,11,26,42,64,37,22,45,5,263,8,18,14,42,93,91,43,61,0,363,10,8,31,39,101,132,52,93,3,469,12,9,6,29,69,116,65,100,0,404,9,9,12,26,78,119,66,115,5,438,3,8,7,22,35,78,59,109,0,325,15,8,11,18,47,150,91,212,4,557,13,9,8,17,16,52,40,201,3,364,0,4,3,3,8,8,4,17,10,61,99,204,221,335,567,840,474,1066,34,3843,14,10,5,8,0,3,4,5,0,58,8,123,4,8,0,4,0,3,0,155,19,156,37,12,6,6,3,9,0,258,17,142,83,18,0,16,5,5,3,278
LGA20740,0,3,3,7,3,0,0,18,0,36,3,9,3,3,0,0,0,14,0,28,7,10,3,5,0,5,4,6,0,51,0,16,15,5,5,6,3,19,3,76,5,5,16,16,8,8,3,30,0,85,12,21,17,37,14,16,4,48,0,164,3,23,13,15,18,28,16,46,3,173,6,10,7,22,29,42,19,39,3,182,9,14,5,21,33,39,26,65,0,219,8,3,3,9,15,30,17,38,0,118,8,0,3,9,15,22,15,43,3,114,3,3,0,3,9,18,11,23,0,59,3,3,0,6,5,16,16,49,0,107,0,3,7,6,0,6,9,41,0,76,0,3,0,3,0,4,3,11,0,34,68,124,87,160,151,260,155,493,16,1523,0,3,3,0,0,0,0,0,0,7,3,9,0,4,0,0,0,0,0,16,0,20,4,4,0,3,0,3,0,38,3,26,10,5,0,6,0,3,3,51
LGA20830,3,3,4,6,4,6,0,59,8,91,0,24,4,3,0,7,3,25,0,68,0,19,15,12,9,13,5,41,0,114,3,20,9,14,10,12,6,38,0,103,0,18,20,27,8,18,7,52,3,150,5,19,22,32,17,24,12,78,3,207,8,15,17,28,38,37,18,74,4,234,12,11,12,21,56,60,29,99,3,303,3,10,11,26,45,59,43,119,3,315,4,11,6,15,23,58,32,93,0,248,3,9,3,6,14,29,25,82,3,177,5,5,5,8,9,32,30,59,3,150,8,4,3,6,26,57,46,112,3,269,8,4,0,3,3,28,20,88,0,154,0,3,4,3,5,15,3,30,14,70,71,172,134,191,262,456,283,1041,43,2654,0,3,0,0,0,0,0,3,0,11,3,37,0,3,0,0,0,0,0,44,3,39,11,3,0,0,0,3,0,63,4,34,18,10,0,3,0,4,3,75
LGA20910,3,10,0,7,7,10,3,17,6,58,0,23,8,3,4,3,0,6,0,46,0,25,14,6,3,7,0,9,0,63,0,17,17,3,3,9,6,16,0,75,0,13,24,14,6,17,7,27,0,106,9,17,31,35,13,29,8,36,4,184,3,25,30,42,38,46,26,34,0,243,4,14,23,53,66,85,48,80,3,385,13,17,22,42,72,130,67,116,0,478,9,12,13,22,40,96,49,100,0,351,4,19,21,38,55,108,40,113,4,402,8,3,12,21,39,58,54,98,0,284,9,20,19,39,42,127,92,238,3,598,10,23,34,36,24,102,55,305,4,605,0,0,3,0,0,14,3,14,10,59,72,240,268,366,415,851,467,1213,41,3934,3,13,9,3,3,3,5,10,0,52,8,111,18,6,0,6,0,0,0,151,8,120,20,12,3,11,0,3,3,176,15,92,45,17,8,3,3,10,0,193
LGA21010,0,0,4,3,0,4,3,10,0,26,0,0,0,0,0,3,3,6,0,16,0,7,0,8,3,13,0,8,0,36,3,12,0,0,6,7,3,22,0,59,0,9,5,7,3,4,4,24,4,56,0,4,10,8,7,8,3,19,3,63,7,0,3,6,16,21,5,24,6,85,0,5,7,4,10,16,12,34,0,96,6,3,8,6,20,27,10,23,0,100,0,4,4,5,5,19,12,26,0,77,4,0,0,4,7,15,11,23,0,55,0,0,0,0,7,14,8,15,0,43,3,0,3,0,9,8,17,33,0,76,0,0,0,3,0,0,8,24,0,36,0,0,0,0,3,3,0,8,0,14,34,42,39,58,92,155,87,297,21,826,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,21,0,3,4,3,0,0,0,0,0,18
LGA21110,9,21,20,15,10,22,5,43,0,138,4,46,3,11,4,5,3,13,0,93,4,39,24,20,15,9,4,26,0,137,3,34,35,24,10,24,7,29,4,173,7,45,39,40,19,24,12,41,7,230,8,43,71,63,37,54,27,66,7,370,12,36,72,88,101,101,29,76,3,516,21,27,59,66,165,209,68,134,3,755,25,36,56,93,191,255,134,220,6,1021,20,25,42,82,174,239,94,179,8,869,37,30,48,75,164,264,145,266,16,1038,26,15,23,44,142,219,128,243,3,837,53,33,46,88,226,524,354,783,18,2116,36,78,58,69,81,387,322,1177,15,2219,3,8,0,8,13,24,13,43,17,129,270,511,600,785,1352,2358,1357,3319,103,10653,18,27,16,5,16,17,0,24,4,124,19,262,35,20,3,12,7,6,9,366,24,305,70,21,8,17,6,15,3,475,21,245,100,32,7,19,3,25,8,467
LGA21180,0,7,5,22,4,15,4,28,0,88,3,25,7,0,4,9,3,13,0,58,4,37,15,14,3,13,0,13,6,104,7,31,26,16,7,23,3,17,3,136,0,26,42,32,22,19,3,32,10,186,8,31,52,74,39,55,16,56,6,343,11,20,22,60,114,100,35,62,3,433,11,20,28,52,194,215,74,139,8,734,14,11,19,42,225,332,138,218,8,1018,22,6,17,30,156,236,129,217,15,833,15,10,4,25,147,213,145,301,3,861,12,7,3,12,75,156,96,221,12,600,19,8,10,24,118,258,226,604,13,1280,7,7,7,16,29,134,111,450,6,768,0,9,0,3,12,28,11,48,12,121,139,253,262,427,1157,1803,1009,2424,103,7568,3,6,5,4,3,5,3,11,3,47,3,91,11,7,3,3,0,0,3,129,12,141,25,11,3,3,0,3,7,206,3,104,63,21,15,14,3,10,5,228
LGA21270,0,6,3,9,0,13,3,42,0,70,0,3,0,0,0,0,0,12,0,21,0,0,0,0,0,7,3,18,0,40,9,3,3,0,0,4,3,17,0,35,0,0,7,0,6,5,3,31,0,56,0,3,3,6,3,14,4,37,0,75,4,4,7,8,8,10,4,36,0,83,0,4,3,9,5,18,16,40,0,85,6,0,8,0,3,19,7,37,0,83,3,0,5,3,9,3,8,19,0,44,0,5,3,0,3,5,5,16,0,40,0,0,0,3,0,3,0,12,0,22,0,0,0,0,3,3,4,11,0,27,0,0,0,5,0,3,0,18,0,26,0,0,0,0,0,0,0,10,3,15,24,32,37,38,47,111,64,348,8,714,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,3,3,0,0,0,0,0,0,3
LGA21370,0,8,4,3,0,15,8,80,3,129,0,5,5,10,0,6,7,30,0,64,0,19,13,9,3,12,11,48,3,117,4,24,10,18,3,11,8,51,6,136,17,18,16,18,11,16,4,53,4,146,5,21,23,26,20,26,10,111,12,256,14,17,14,27,32,41,23,104,8,267,6,19,14,21,54,68,41,148,7,381,10,10,9,18,60,67,55,141,3,367,5,10,5,11,17,39,25,102,3,218,6,3,0,7,22,33,34,84,3,187,4,6,0,4,3,30,20,63,0,134,8,4,6,11,21,34,32,107,0,218,4,3,3,10,4,8,6,68,0,107,3,0,0,3,7,9,4,43,3,70,84,165,119,186,253,420,293,1234,51,2793,0,0,0,0,5,0,0,0,0,14,3,14,0,3,0,0,0,0,0,21,0,24,9,0,4,0,0,5,0,43,8,22,8,5,6,4,0,4,0,49
LGA21450,0,9,4,0,5,3,5,30,0,59,4,14,9,9,0,3,0,12,0,50,6,25,3,12,7,4,4,18,0,83,3,22,29,12,3,15,4,22,4,121,0,19,21,29,4,15,4,36,3,130,11,28,26,32,27,37,10,56,6,231,6,18,22,38,56,48,30,60,0,287,12,10,22,26,68,99,42,90,7,387,8,5,12,22,69,90,58,117,3,388,4,9,3,18,31,58,42,87,3,259,4,5,7,16,30,58,37,88,0,246,4,5,5,15,16,43,35,73,0,188,7,0,3,4,22,63,58,143,8,309,4,3,5,15,3,38,19,87,0,176,3,6,3,3,10,10,3,19,7,60,84,170,172,245,357,595,365,942,46,2974,6,5,3,0,3,5,0,7,0,23,0,40,9,0,0,3,0,7,0,61,7,51,9,6,0,3,0,4,3,88,10,27,20,8,3,3,0,0,3,73
LGA21610,3,6,8,10,12,18,7,49,4,104,4,26,7,3,3,3,7,10,0,65,3,47,29,22,7,8,4,27,3,145,3,45,42,23,8,18,9,43,3,194,14,33,36,37,16,24,3,46,10,221,18,30,52,85,61,64,22,63,7,396,6,15,47,82,147,113,43,101,8,566,21,21,38,59,214,201,121,170,9,848,27,17,27,55,214,242,137,212,8,940,13,15,17,45,117,171,97,215,4,684,11,7,13,33,104,158,93,221,3,635,10,7,3,17,58,104,61,206,4,468,22,6,7,17,61,166,161,459,3,910,4,8,8,14,30,84,61,298,6,517,3,0,3,9,11,24,11,29,24,123,158,292,339,509,1047,1398,839,2133,97,6804,9,14,0,4,9,9,6,11,0,64,13,140,16,3,3,10,0,0,0,187,13,152,39,7,3,11,0,14,3,242,17,125,72,23,17,21,0,16,5,296
LGA21670,0,0,0,0,0,4,0,13,0,21,0,0,0,0,0,0,0,3,0,8,3,3,0,3,0,0,4,14,0,28,0,3,4,3,0,3,0,5,0,21,0,4,5,3,5,3,0,6,0,33,0,0,10,10,7,6,0,17,0,50,0,0,3,7,20,8,8,20,3,67,0,0,0,14,14,19,5,17,3,69,3,0,0,8,14,14,8,16,0,60,0,0,0,0,3,4,11,15,0,33,0,0,3,0,9,15,5,11,0,44,0,0,0,0,6,4,4,3,0,15,0,0,0,0,3,8,3,22,0,37,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,3,0,3,0,10,8,16,26,43,72,96,55,173,13,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,6,0,6,3,0,0,0,0,0,0,16
