LGA_CODE_2016,EWFT_16_TechFEI_FT,EWFT_16_TechFEI_PT,EWFT_16_TechFEI_NS,EWFT_16_TechFEI_Tot,EWFT_16_UniOTIs_FT,EWFT_16_UniOTIs_PT,EWFT_16_UniOTIs_NS,EWFT_16_UniOTIs_Tot,EWFT_16_Other,EWFT_16_NS,EWFT_16_Tot,EWFT_17_TechFEI_FT,EWFT_17_TechFEI_PT,EWFT_17_TechFEI_NS,EWFT_17_TechFEI_Tot,EWFT_17_UniOTIs_FT,EWFT_17_UniOTIs_PT,EWFT_17_UniOTIs_NS,EWFT_17_UniOTIs_Tot,EWFT_17_Other,EWFT_17_NS,EWFT_17_Tot,EWFT_18_TechFEI_FT,EWFT_18_TechFEI_PT,EWFT_18_TechFEI_NS,EWFT_18_TechFEI_Tot,EWFT_18_UniOTIs_FT,EWFT_18_UniOTIs_PT,EWFT_18_UniOTIs_NS,EWFT_18_UniOTIs_Tot,EWFT_18_Other,EWFT_18_NS,EWFT_18_Tot,EWFT_19_TechFEI_FT,EWFT_19_TechFEI_PT,EWFT_19_TechFEI_NS,EWFT_19_TechFEI_Tot,EWFT_19_UniOTIs_FT,EWFT_19_UniOTIs_PT,EWFT_19_UniOTIs_NS,EWFT_19_UniOTIs_Tot,EWFT_19_Other,EWFT_19_NS,EWFT_19_Tot,EWFT_20_24_TechFEI_FT,EWFT_20_24_TechFEI_PT,EWFT_20_24_TechFEI_NS,EWFT_20_24_TechFEI_Tot,EWFT_20_24_UniOTIs_FT,EWFT_20_24_UniOTIs_PT,EWFT_20_24_UniOTIs_NS,EWFT_20_24_UniOTIs_Tot,EWFT_20_24_Other,EWFT_20_24_NS,EWFT_20_24_Tot,EWFT_25_29_TechFEI_FT,EWFT_25_29_TechFEI_PT,EWFT_25_29_TechFEI_NS,EWFT_25_29_TechFEI_Tot,EWFT_25_29_UniOTIs_FT,EWFT_25_29_UniOTIs_PT,EWFT_25_29_UniOTIs_NS,EWFT_25_29_UniOTIs_Tot,EWFT_25_29_Other,EWFT_25_29_NS,EWFT_25_29_Tot,EWFT_30over_TechFEI_FT,EWFT_30over_TechFEI_PT,EWFT_30over_TechFEI_NS,EWFT_30over_TechFEI_Tot,EWFT_30over_UniOTIs_FT,EWFT_30over_UniOTIs_PT,EWFT_30over_UniOTIs_NS,EWFT_30over_UniOTIs_Tot,EWFT_30over_Other,EWFT_30over_NS,EWFT_30over_Tot,EWFT_Tot_TechFEI_FT,EWFT_Tot_TechFEI_PT,EWFT_Tot_TechFEI_NS,EWFT_Tot_TechFEI_Tot,EWFT_Tot_UniOTIs_FT,EWFT_Tot_UniOTIs_PT,EWFT_Tot_UniOTIs_NS,EWFT_Tot_UniOTIs_Tot,EWFT_Tot_Other,EWFT_Tot_NS,EWFT_Tot_Tot,EWPT_16_TechFEI_FT,EWPT_16_TechFEI_PT,EWPT_16_TechFEI_NS,EWPT_16_TechFEI_Tot,EWPT_16_UniOTIs_FT,EWPT_16_UniOTIs_PT,EWPT_16_UniOTIs_NS,EWPT_16_UniOTIs_Tot,EWPT_16_Other,EWPT_16_NS,EWPT_16_Tot,EWPT_17_TechFEI_FT,EWPT_17_TechFEI_PT,EWPT_17_TechFEI_NS,EWPT_17_TechFEI_Tot,EWPT_17_UniOTIs_FT,EWPT_17_UniOTIs_PT,EWPT_17_UniOTIs_NS,EWPT_17_UniOTIs_Tot,EWPT_17_Other,EWPT_17_NS,EWPT_17_Tot,EWPT_18_TechFEI_FT,EWPT_18_TechFEI_PT,EWPT_18_TechFEI_NS,EWPT_18_TechFEI_Tot,EWPT_18_UniOTIs_FT,EWPT_18_UniOTIs_PT,EWPT_18_UniOTIs_NS,EWPT_18_UniOTIs_Tot,EWPT_18_Other,EWPT_18_NS,EWPT_18_Tot,EWPT_19_TechFEI_FT,EWPT_19_TechFEI_PT,EWPT_19_TechFEI_NS,EWPT_19_TechFEI_Tot,EWPT_19_UniOTIs_FT,EWPT_19_UniOTIs_PT,EWPT_19_UniOTIs_NS,EWPT_19_UniOTIs_Tot,EWPT_19_Other,EWPT_19_NS,EWPT_19_Tot,EWPT_20_24_TechFEI_FT,EWPT_20_24_TechFEI_PT,EWPT_20_24_TechFEI_NS,EWPT_20_24_TechFEI_Tot,EWPT_20_24_UniOTIs_FT,EWPT_20_24_UniOTIs_PT,EWPT_20_24_UniOTIs_NS,EWPT_20_24_UniOTIs_Tot,EWPT_20_24_Other,EWPT_20_24_NS,EWPT_20_24_Tot,EWPT_25_29_TechFEI_FT,EWPT_25_29_TechFEI_PT,EWPT_25_29_TechFEI_NS,EWPT_25_29_TechFEI_Tot,EWPT_25_29_UniOTIs_FT,EWPT_25_29_UniOTIs_PT,EWPT_25_29_UniOTIs_NS,EWPT_25_29_UniOTIs_Tot,EWPT_25_29_Other,EWPT_25_29_NS,EWPT_25_29_Tot,EWPT_30over_TechFEI_FT,EWPT_30over_TechFEI_PT,EWPT_30over_TechFEI_NS,EWPT_30over_TechFEI_Tot,EWPT_30over_UniOTIs_FT,EWPT_30over_UniOTIs_PT,EWPT_30over_UniOTIs_NS,EWPT_30over_UniOTIs_Tot,EWPT_30over_Other,EWPT_30over_NS,EWPT_30over_Tot,EWPT_Tot_TechFEI_FT,EWPT_Tot_TechFEI_PT,EWPT_Tot_TechFEI_NS,EWPT_Tot_TechFEI_Tot,EWPT_Tot_UniOTIs_FT,EWPT_Tot_UniOTIs_PT,EWPT_Tot_UniOTIs_NS,EWPT_Tot_UniOTIs_Tot,EWPT_Tot_Other,EWPT_Tot_NS,EWPT_Tot_Tot,EAFW_16_TechFEI_FT,EAFW_16_TechFEI_PT,EAFW_16_TechFEI_NS,EAFW_16_TechFEI_Tot,EAFW_16_UniOTIs_FT,EAFW_16_UniOTIs_PT,EAFW_16_UniOTIs_NS,EAFW_16_UniOTIs_Tot,EAFW_16_Other,EAFW_16_NS,EAFW_16_Tot,EAFW_17_TechFEI_FT,EAFW_17_TechFEI_PT,EAFW_17_TechFEI_NS,EAFW_17_TechFEI_Tot,EAFW_17_UniOTIs_FT,EAFW_17_UniOTIs_PT,EAFW_17_UniOTIs_NS,EAFW_17_UniOTIs_Tot,EAFW_17_Other,EAFW_17_NS,EAFW_17_Tot,EAFW_18_TechFEI_FT,EAFW_18_TechFEI_PT
LGA10850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,8,0,13,0,0,0,0,0,0,13,0,14,0,14,0,8,0,10,0,3,27,0,5,0,5,0,13,0,13,0,0,21,0,28,0,31,5,33,0,38,7,19,86,3,65,0,68,5,54,0,56,9,18,153,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,22,0,23,0,0,0,3,4,0,0,4,4,0,11,3,4,0,4,8,0,0,8,0,0,14,3,0,0,3,9,3,0,13,0,0,23,0,3,0,3,0,0,0,0,0,4,8,0,7,0,8,0,8,0,10,3,8,27,10,17,0,27,25,14,0,38,53,9,123,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA10900,0,7,0,7,0,0,0,0,0,0,7,0,15,0,19,0,0,0,0,0,0,22,0,22,0,18,0,0,0,0,0,0,18,4,26,0,37,4,4,0,5,3,4,45,12,71,0,76,9,20,0,29,7,3,114,5,28,0,37,3,24,0,32,8,3,78,12,101,0,114,25,167,0,193,40,50,392,37,269,0,307,36,218,0,260,48,63,676,3,3,0,6,0,0,0,0,196,0,203,14,7,0,15,0,0,0,0,213,3,234,3,5,0,9,59,6,0,66,69,3,154,0,9,0,9,134,17,0,149,3,3,167,32,39,0,65,359,71,0,430,13,3,514,18,24,0,41,52,37,0,94,17,3,156,34,119,0,150,66,183,0,247,71,49,513,109,196,0,308,673,310,3,989,588,67,1948,0,0,0,0,0,0,0,0,14,0,22,0,4,0,4,0,0,0,0,21,0,25,0,6
LGA10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,6,0,6,0,0,0,7,0,0,10,0,0,0,0,0,6,0,6,0,0,8,0,7,0,7,0,17,0,17,3,4,36,0,19,0,19,0,23,0,26,4,6,57,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,4,0,10,0,10,0,3,0,6,0,5,21,0,19,0,19,0,6,0,11,14,5,45,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11100,0,4,0,4,0,0,0,0,0,0,4,0,5,0,5,0,0,0,0,0,0,5,5,20,0,23,0,0,0,4,3,0,27,3,21,0,32,4,0,0,9,4,3,42,26,123,3,151,68,86,0,152,19,11,335,9,73,0,87,54,135,0,188,15,18,310,36,210,8,248,111,399,4,515,166,151,1077,82,457,10,552,242,621,4,867,212,180,1808,0,0,0,3,0,0,0,0,114,0,119,3,0,0,8,3,0,0,3,79,0,88,7,19,0,21,112,12,0,117,31,3,174,18,10,0,28,205,22,0,225,14,6,280,72,59,0,129,875,120,0,999,84,8,1224,51,52,0,105,279,51,0,326,87,11,538,65,95,0,161,138,111,3,258,152,59,632,219,236,0,456,1614,313,11,1933,571,93,3057,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,24,0,22,3,3
LGA11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,3,0,3,0,3,0,3,0,0,10,3,9,0,11,3,8,0,10,3,10,39,0,14,0,17,3,17,0,22,7,9,58,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,5,0,3,8,0,3,0,3,6,6,0,7,4,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11250,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,0,3,3,25,0,29,7,9,0,14,3,4,51,7,24,0,37,5,31,0,36,7,3,77,3,34,3,37,12,73,0,87,24,43,189,16,89,3,108,18,112,0,135,36,50,334,0,3,0,3,0,0,0,0,33,3,37,0,0,0,0,0,0,0,0,45,4,46,0,6,0,8,0,0,0,0,11,0,21,0,4,0,4,0,0,0,0,4,0,10,0,20,0,20,5,7,0,12,0,4,38,0,12,0,13,4,7,0,16,3,0,35,8,39,0,49,0,27,0,29,10,28,109,10,84,0,96,12,46,0,61,109,40,304,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,3,0,0
LGA11300,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,7,0,9,0,9,0,0,0,0,0,0,8,3,11,0,9,0,0,0,5,4,0,21,8,41,0,49,26,34,0,59,10,7,123,4,22,0,27,17,59,0,72,10,4,115,12,74,0,87,44,194,4,249,68,32,436,28,151,0,186,94,286,7,388,92,45,709,0,3,0,3,0,0,0,0,107,3,115,0,0,0,0,0,0,0,0,75,0,79,6,4,0,9,125,4,0,133,29,0,169,3,6,0,10,195,16,0,211,3,3,227,31,22,0,54,581,75,0,656,30,5,750,28,15,0,47,117,39,0,152,43,3,242,39,57,0,97,80,81,0,159,66,27,346,115,105,0,221,1101,213,0,1315,350,44,1931,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,19,0,20,0,0
LGA11350,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,6,0,6,0,0,0,0,0,0,6,5,7,0,14,4,0,0,4,0,0,13,6,36,0,46,3,11,0,14,0,0,65,0,9,0,12,6,12,0,25,9,7,44,7,48,0,59,3,78,3,82,34,44,216,19,118,6,135,14,102,3,122,41,57,353,0,0,0,0,0,0,0,0,95,5,103,0,3,0,7,0,0,0,0,105,3,115,0,0,0,0,9,4,0,10,43,5,59,4,5,0,8,24,0,0,20,0,0,30,9,11,0,21,59,21,0,82,10,3,117,19,25,0,35,42,30,0,71,17,8,139,36,92,0,129,56,109,0,169,68,72,431,61,133,0,193,184,165,0,355,351,94,997,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,15,0,16,0,3
LGA11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,9,0,3,0,3,0,0,0,0,0,0,4,3,13,0,15,0,0,0,0,0,3,21,0,7,0,13,0,10,0,10,0,3,28,3,35,0,37,0,26,0,23,6,44,105,3,69,0,71,3,40,0,40,4,47,172,0,0,0,0,0,0,0,0,16,0,18,0,0,0,0,0,0,0,0,19,0,20,0,3,0,3,4,0,0,4,4,0,8,0,0,0,0,3,0,0,3,0,0,3,0,3,0,3,10,5,0,18,0,3,19,0,3,0,7,4,0,0,4,0,0,14,0,21,0,19,6,19,0,30,11,10,67,3,26,0,33,24,28,0,55,48,15,149,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11450,0,15,0,16,0,0,0,0,0,0,19,0,37,0,39,0,0,0,0,0,0,36,4,68,0,71,0,0,0,0,0,3,77,10,57,0,72,4,3,0,7,6,3,90,18,137,6,162,31,38,0,72,18,6,256,6,48,0,50,12,56,0,72,14,14,144,19,103,3,118,18,146,0,166,57,83,431,52,469,11,529,73,242,3,318,94,114,1053,8,9,0,10,0,0,0,0,286,5,305,9,5,0,13,3,0,0,3,248,3,265,13,13,0,25,120,11,0,133,100,3,265,10,18,0,27,162,13,0,179,10,0,214,19,48,0,61,432,66,0,499,15,5,583,3,23,0,27,57,34,0,95,14,0,133,14,72,0,89,49,81,0,127,64,53,331,65,184,0,257,828,209,0,1039,726,67,2087,0,0,0,3,0,0,0,0,20,0,19,0,0,0,0,0,0,0,0,15,0,11,4,0
LGA11500,0,13,0,16,0,0,0,0,0,0,20,0,37,0,34,0,0,0,0,0,0,34,7,63,0,69,6,0,0,6,3,0,80,3,57,0,62,7,9,0,12,12,0,88,23,142,0,163,60,82,0,143,27,11,352,10,73,0,86,35,121,0,151,25,17,277,41,201,3,246,80,384,0,473,138,187,1037,82,586,3,671,186,595,4,785,206,219,1885,8,11,0,20,3,0,0,3,401,11,434,15,12,0,25,4,0,0,4,354,14,396,21,22,0,48,207,14,0,221,108,4,379,18,19,0,39,284,25,0,314,22,4,375,47,61,0,112,918,141,9,1066,46,18,1239,14,34,0,50,146,75,0,225,41,6,325,40,122,0,162,153,177,0,330,123,87,690,159,286,0,445,1717,428,11,2160,1097,138,3840,0,0,0,0,0,0,0,0,18,0,23,0,3,0,3,0,0,0,0,44,0,51,0,3
LGA11520,0,0,0,0,0,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,0,7,0,5,0,8,3,0,0,3,3,0,14,8,19,0,26,7,5,0,14,0,0,37,9,65,0,74,42,89,0,130,26,12,245,10,60,0,70,43,171,3,219,35,16,338,27,133,4,158,79,355,4,439,99,82,779,46,296,4,341,175,621,12,810,162,112,1423,0,0,0,0,0,0,0,0,144,0,150,0,0,0,0,3,0,0,3,124,3,129,11,3,0,16,152,6,0,160,52,3,228,16,3,0,16,244,9,0,247,16,0,284,43,36,0,82,737,115,5,856,65,12,1015,55,34,0,91,232,74,0,303,83,14,492,66,108,0,172,124,119,5,244,126,42,583,190,185,3,380,1489,324,11,1819,605,77,2882,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,24,0,24,0,0
LGA11570,0,10,0,7,0,0,0,0,4,0,14,0,38,0,38,0,0,0,0,3,0,39,14,92,0,108,14,6,0,17,5,4,138,14,106,0,118,15,3,0,21,11,3,155,48,339,3,388,135,161,0,301,66,29,788,46,145,3,193,90,239,0,327,70,35,616,143,443,4,593,230,630,3,862,367,338,2158,266,1168,14,1447,490,1035,3,1534,522,407,3910,5,10,0,13,0,0,0,0,457,0,480,9,12,0,20,3,0,0,3,397,4,437,34,45,0,84,365,18,0,379,114,3,574,49,41,0,87,552,44,0,597,27,4,718,116,113,0,226,1818,285,8,2112,127,30,2492,63,91,3,160,409,138,0,552,132,23,864,153,283,3,437,337,309,6,662,389,176,1660,431,592,6,1032,3484,795,16,4301,1640,239,7217,0,0,0,0,0,0,0,0,38,3,42,0,4,0,3,0,0,0,0,72,0,76,3,6
LGA11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,7,0,3,3,5,0,4,0,4,0,10,18,0,19,3,18,0,6,0,6,3,13,43,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,5,0,4,14,0,3,0,6,3,4,0,7,12,4,35,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11650,0,8,0,8,0,0,0,0,0,0,8,11,78,0,86,0,0,0,0,7,0,93,8,124,0,131,0,0,0,9,11,3,141,19,154,0,173,5,20,0,24,7,6,216,53,447,6,507,90,156,0,246,46,30,833,18,205,0,225,80,277,0,359,67,27,679,60,461,8,524,114,843,0,959,241,319,2048,163,1476,19,1657,298,1293,3,1594,369,394,4017,14,14,0,27,4,0,0,3,1071,26,1127,26,28,0,52,8,0,0,10,1111,25,1194,30,63,0,94,316,38,0,357,415,23,879,37,72,0,114,520,68,4,586,36,7,739,101,196,0,293,1446,321,4,1771,81,19,2165,38,119,0,155,305,167,6,473,40,20,692,79,489,3,577,278,564,8,845,266,247,1937,320,980,6,1305,2874,1153,16,4047,3013,369,8736,3,0,0,4,0,0,0,0,53,3,62,0,8,0,8,3,0,0,3,85,7,103,6,14
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,3,3,0,12,3,4,0,7,0,3,0,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11720,0,6,0,6,0,0,0,0,0,0,6,0,7,0,7,0,0,0,0,4,0,13,0,20,0,24,0,0,0,0,0,0,22,0,24,0,23,0,0,0,0,3,0,30,6,48,0,55,18,26,0,41,0,12,108,7,32,0,40,7,41,0,46,8,6,91,4,66,0,70,12,103,0,116,35,69,286,26,196,0,222,32,170,0,204,46,83,558,3,0,0,4,0,0,0,0,151,8,167,4,4,0,10,0,0,0,0,148,6,160,3,12,0,14,42,3,0,45,46,0,111,4,10,0,7,51,8,0,63,0,3,75,18,22,0,40,156,44,0,195,12,4,249,8,21,0,25,28,15,0,45,3,4,82,10,73,0,82,32,68,0,98,29,42,246,52,140,0,190,306,143,0,447,392,65,1092,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,17,0,17,0,0
LGA11730,0,5,0,5,0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,6,0,21,0,20,0,0,0,0,0,0,24,0,23,0,23,0,3,0,6,0,0,32,6,67,0,75,6,16,0,25,3,4,109,0,30,0,26,8,30,0,33,3,8,77,3,84,0,86,7,136,0,147,25,86,338,15,230,0,243,25,186,0,208,36,93,587,0,0,0,0,0,0,0,0,120,3,121,5,3,0,7,0,0,0,0,160,9,177,7,4,0,6,7,5,0,11,55,3,81,0,11,0,10,10,3,0,17,0,0,29,12,33,0,45,37,19,0,54,8,5,115,10,15,0,25,9,12,0,24,10,3,57,21,95,0,126,28,68,0,96,19,64,302,54,168,3,222,90,104,0,198,377,81,878,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,17,0,17,0,0
LGA11750,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,3,0,5,0,0,0,0,0,0,5,5,10,0,12,0,3,0,3,0,0,16,6,13,0,10,0,10,0,11,0,0,21,0,19,0,19,3,28,0,27,9,17,66,9,44,3,53,5,36,0,38,9,23,125,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,3,0,4,0,0,9,0,6,0,6,0,3,0,3,0,0,10,0,9,0,9,0,8,0,8,3,7,29,0,22,0,19,0,12,0,17,25,6,75,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0
LGA11800,0,0,0,0,0,0,0,0,0,0,0,3,15,0,18,0,0,0,0,0,0,14,5,28,0,32,0,0,0,0,9,5,44,3,39,0,40,3,0,0,3,3,0,50,21,114,0,137,35,42,0,81,9,12,231,5,50,0,63,17,55,0,66,8,12,148,6,157,3,167,20,229,0,248,66,96,578,36,410,8,453,68,332,0,402,94,116,1076,10,0,0,10,0,0,0,0,276,8,294,6,5,0,15,0,0,0,0,300,5,325,6,4,0,16,30,4,0,28,117,3,164,10,11,0,18,52,16,0,67,8,0,93,33,66,0,98,180,60,0,235,24,14,362,13,42,0,53,52,42,0,87,10,5,167,42,192,0,238,76,182,0,264,63,79,635,125,325,0,448,380,301,0,688,807,110,2046,0,3,0,5,0,0,0,0,26,0,28,0,0,0,0,0,0,0,0,32,0,38,0,0
LGA12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,3,0,3,4,3,0,5,0,0,9,0,3,0,3,0,8,0,8,0,7,19,0,12,0,12,3,15,0,18,3,8,43,0,0,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,3,0,0,3,7,0,9,0,0,0,0,3,0,0,4,0,0,4,0,0,0,0,6,7,0,13,0,0,13,0,0,0,0,3,0,0,3,0,0,5,0,4,0,7,5,3,0,3,0,0,8,0,6,0,10,21,8,0,25,20,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,6,0,0,8,0,0,0,0,0,6,0,6,0,3,6,0,13,0,13,0,12,0,19,0,12,43,0,20,0,17,3,25,0,26,0,17,62,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,4,0,3,0,3,0,0,0,4,0,0,5,0,9,0,9,0,3,0,3,0,3,18,0,13,0,15,4,6,0,8,9,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0
LGA12350,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,6,0,12,0,14,0,0,0,0,0,0,18,5,12,0,17,0,3,0,3,0,0,28,0,4,0,4,0,4,0,5,0,0,15,0,31,0,28,0,23,0,28,7,38,97,7,69,0,78,7,39,0,42,12,45,176,0,0,0,0,0,0,0,0,39,0,38,0,0,0,0,0,0,0,0,29,3,37,0,6,0,7,0,0,0,0,18,0,24,0,3,0,3,3,0,0,3,0,0,9,4,5,0,12,11,3,0,18,0,0,26,0,3,0,3,0,4,0,8,0,0,13,3,29,0,27,3,12,0,19,5,17,70,3,48,0,56,20,24,0,40,96,23,218,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0
LGA12380,0,18,0,21,0,0,0,0,0,0,21,3,30,0,33,0,0,0,0,0,0,35,5,51,0,59,0,3,0,10,3,3,69,6,66,0,74,17,3,0,20,3,6,104,44,249,4,302,97,153,0,249,50,20,618,29,120,3,143,74,174,0,249,61,26,475,121,354,9,485,171,495,5,672,274,232,1667,209,889,16,1110,358,830,13,1195,399,288,2997,3,0,0,8,0,0,0,0,315,0,329,4,12,0,12,4,0,0,3,285,5,303,32,22,0,55,250,19,0,273,81,7,410,18,23,0,49,402,33,4,440,17,7,512,102,83,0,189,1315,194,8,1507,96,27,1822,61,50,0,111,382,104,3,488,99,22,719,107,195,3,309,219,205,3,427,249,141,1133,332,391,3,729,2569,557,12,3134,1148,215,5226,0,0,0,0,0,0,0,0,17,3,22,0,4,0,4,0,0,0,0,56,3,63,3,3
LGA12700,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,3,0,0,0,0,0,7,0,7,3,3,13,0,7,0,8,0,11,0,11,0,16,35,3,29,0,30,3,17,0,18,3,13,75,0,0,0,0,0,0,0,0,24,3,28,0,0,0,0,0,0,0,0,15,0,18,0,0,0,0,3,0,0,3,5,0,10,0,0,0,0,9,0,0,9,0,0,8,4,3,0,7,15,3,0,17,4,0,22,0,4,0,3,3,0,0,4,0,0,5,0,5,0,7,3,10,0,15,0,0,24,11,15,0,20,28,13,0,38,56,3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
