LGA_CODE_2016,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000mo_Mng,Pvte_3000mo_Pro,Pvte_3000mo_TecTW,Pvte_3000mo_CoPSW,Pvte_3000mo_ClAW,Pvte_3000mo_SWks,Pvte_3000mo_MaOpDv,Pvte_3000mo_Lab,Pvte_3000mo_IDNS,Pvte_3000mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot,NS_2000_2999_Mng,NS_2000_2999_Pro,NS_2000_2999_TecTW,NS_2000_2999_CoPSW,NS_2000_2999_ClAW,NS_2000_2999_SWks,NS_2000_2999_MaOpDv,NS_2000_2999_Lab,NS_2000_2999_IDNS,NS_2000_2999_Tot,NS_3000mo_Mng,NS_3000mo_Pro,NS_3000mo_TecTW,NS_3000mo_CoPSW,NS_3000mo_ClAW,NS_3000mo_SWks,NS_3000mo_MaOpDv,NS_3000mo_Lab,NS_3000mo_IDNS,NS_3000mo_Tot,NS_PINS_Mng,NS_PINS_Pro,NS_PINS_TecTW,NS_PINS_CoPSW,NS_PINS_ClAW,NS_PINS_SWks,NS_PINS_MaOpDv,NS_PINS_Lab,NS_PINS_IDNS,NS_PINS_Tot,NS_Tot_Mng,NS_Tot_Pro,NS_Tot_TecTW,NS_Tot_CoPSW,NS_Tot_ClAW,NS_Tot_SWks,NS_Tot_MaOpDv,NS_Tot_Lab,NS_Tot_IDNS,NS_Tot_Tot
LGA11720,146,136,106,6,35,17,109,6,9,572,116,107,46,3,15,13,19,8,6,336,25,14,29,22,18,27,17,39,4,196,1532,1408,1844,1764,1209,1772,954,1835,131,12447,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,3,15,0,0,4,0,0,0,0,0,10,13,0,0,0,0,0,0,0,4,7,14,0,0,3,0,0,0,0,0,7,15,0,3,3,0,0,0,0,4,10,23,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,3,0,6,13,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,4,0,3,21,33,8,11,16,12,6,10,7,15,93,171
LGA11730,117,138,39,12,40,11,21,12,6,399,85,90,26,7,26,12,7,10,4,256,27,14,21,22,29,32,15,27,5,188,1809,1601,1915,1759,1499,1791,987,1697,121,13174,0,0,0,0,0,3,0,0,12,13,3,0,0,0,0,0,0,0,9,10,0,0,0,4,0,0,0,3,7,15,0,0,3,3,0,0,0,3,15,23,0,0,3,3,0,0,3,8,15,29,0,0,0,3,0,0,0,3,12,18,0,3,3,0,0,0,0,0,12,19,0,3,4,0,0,0,3,0,9,14,3,0,3,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,3,0,0,0,0,26,38,12,4,20,16,3,11,6,24,129,217
LGA11750,26,52,153,3,7,4,118,4,3,374,61,28,33,0,4,0,27,0,0,150,12,3,5,3,0,0,9,0,0,34,333,211,414,124,146,104,442,191,18,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,3,0,0,3,0,0,16,26
LGA11800,252,341,59,9,55,39,22,17,10,809,126,240,20,5,20,22,6,12,6,454,38,32,52,33,37,46,26,50,18,332,3060,3542,3286,3126,2942,3237,1381,3240,251,24077,0,6,0,0,0,0,0,3,8,17,0,0,0,0,0,3,0,0,3,9,0,0,0,0,0,3,0,0,3,8,0,0,0,4,3,0,0,7,27,37,0,4,0,0,4,0,3,3,14,33,0,0,0,10,5,0,0,4,22,41,3,3,6,5,0,0,0,9,12,40,0,0,3,3,0,0,0,4,15,19,0,4,0,0,0,0,0,3,15,27,0,0,0,0,3,0,0,0,6,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,6,6,0,3,3,0,5,0,3,5,48,65,14,16,24,26,19,9,9,33,177,333
LGA12000,18,3,3,0,0,0,4,0,0,30,25,4,0,0,3,0,3,0,0,36,9,0,3,0,0,0,0,0,0,19,292,79,102,60,61,82,74,106,4,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,9,15
LGA12150,13,11,0,0,0,3,0,0,0,26,21,3,3,0,3,5,0,0,0,41,11,0,3,0,4,0,3,3,0,31,396,92,119,100,111,72,52,167,20,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,7,3,0,4,0,0,4,3,12,38
LGA12350,39,38,8,0,7,11,6,5,0,111,36,21,3,5,5,9,5,4,0,83,16,8,12,3,6,3,5,14,4,72,798,405,537,414,394,464,254,639,52,3956,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,7,0,0,4,0,0,0,0,4,30,49
LGA12380,1397,962,522,37,264,216,297,119,54,3852,998,501,109,18,110,82,47,31,15,1901,97,101,142,62,97,80,128,98,58,858,8099,8376,9769,5117,8927,6907,8929,6978,979,64074,5,0,4,6,0,0,3,11,46,70,0,3,0,3,7,5,0,0,26,50,3,0,9,10,3,4,3,5,29,67,0,0,11,13,8,3,3,8,42,92,3,8,10,9,0,8,10,8,46,97,3,9,22,8,3,5,15,25,57,141,8,7,7,13,8,8,16,16,61,144,7,4,16,8,8,3,18,16,50,126,6,8,10,4,3,3,13,9,40,102,6,10,6,0,3,0,8,3,22,54,3,0,9,0,0,0,4,0,11,34,0,0,0,0,0,0,3,0,8,17,0,3,0,0,0,0,0,0,13,19,5,0,0,0,0,0,3,0,16,24,14,12,19,8,6,4,6,10,137,222,58,80,119,82,56,36,101,110,603,1256
LGA12700,23,12,7,5,3,3,6,0,0,60,41,13,9,0,7,0,4,0,0,68,9,4,3,3,0,0,0,4,0,27,443,170,269,177,198,162,125,235,20,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,12,24
LGA12730,47,35,8,0,9,0,6,5,3,119,21,22,3,0,3,9,0,3,0,65,9,4,12,9,3,4,13,9,7,63,608,391,383,333,363,335,232,428,38,3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,4,0,0,0,0,4,14,17,41
LGA12750,78,101,16,11,13,13,10,5,3,252,48,86,6,3,5,12,3,7,0,175,23,15,23,20,13,34,4,24,4,177,1311,1225,1568,1320,1132,1484,533,1146,89,9815,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,3,3,12,3,0,0,0,0,0,0,4,10,24,0,0,0,0,0,3,0,0,8,13,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,12,20,4,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,3,5,0,0,0,0,19,34,9,11,12,9,0,10,7,12,87,153
LGA12850,955,614,277,15,151,145,151,50,25,2368,630,322,65,9,45,40,41,19,8,1192,86,57,131,73,77,91,75,85,37,713,6181,6085,7732,4593,6591,5790,6593,5903,746,50216,0,0,3,5,0,3,0,5,40,52,0,3,0,3,3,0,3,3,21,33,0,0,9,8,0,3,3,10,35,73,3,3,8,8,0,4,4,14,48,94,3,3,15,8,3,3,3,15,41,87,3,4,14,9,13,5,13,9,66,138,3,4,17,7,10,4,22,30,61,160,3,10,17,10,12,4,11,16,64,143,3,12,14,4,4,0,12,11,48,109,0,11,5,0,3,3,0,0,13,39,3,3,8,0,3,0,3,0,18,47,0,0,0,0,0,0,3,0,3,6,3,3,3,0,0,0,0,0,10,21,0,3,3,0,0,0,0,0,6,16,6,8,27,7,7,3,9,10,153,233,31,80,137,75,53,41,83,124,619,1248
LGA12870,76,38,21,0,8,8,7,6,3,168,45,18,8,0,8,5,4,5,0,94,18,9,15,11,7,5,12,29,9,105,784,356,718,413,389,362,378,936,58,4385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,5,3,0,3,0,0,0,0,3,6,17,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,13,16,7,4,4,4,0,7,0,13,36,68
LGA12900,47,43,16,3,11,13,3,0,4,136,33,25,0,0,3,6,3,0,0,68,17,4,8,3,3,7,4,11,3,61,757,431,453,305,348,374,236,456,32,3390,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,8,15,0,0,0,0,0,0,0,0,4,7,0,0,3,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,12,20,6,6,8,6,0,0,5,5,52,85
LGA12930,669,967,189,25,187,92,16,19,22,2184,489,740,43,20,109,62,10,9,15,1485,57,92,65,71,70,39,17,32,27,473,4201,7970,4369,4035,5658,4073,1375,2579,409,34665,0,3,0,0,0,0,0,0,20,23,0,0,3,0,3,0,0,0,11,22,0,3,3,4,0,0,0,4,24,39,0,0,3,0,0,0,0,6,26,46,3,0,3,3,0,3,3,4,19,40,0,3,5,3,0,0,3,0,33,52,3,4,7,3,5,3,0,3,35,64,6,6,10,3,4,3,0,5,40,79,3,11,7,0,0,4,0,9,28,57,0,12,3,4,3,0,0,3,11,30,0,3,0,0,0,0,0,0,16,15,0,3,0,0,0,0,0,0,5,13,0,4,0,0,3,0,0,0,0,12,3,0,0,0,0,0,3,0,5,10,5,10,9,4,4,6,3,4,73,115,23,59,50,25,32,32,22,50,336,625
LGA12950,16,5,0,4,0,0,3,3,0,25,24,8,0,0,0,0,3,0,0,39,7,0,3,0,0,0,3,3,0,20,471,91,133,109,80,106,70,165,14,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,3,0,0,0,0,9,22
LGA13010,34,20,4,0,0,0,3,4,0,72,22,11,3,0,3,0,3,0,0,48,16,3,6,0,5,0,3,3,4,50,641,237,309,270,233,270,156,326,28,2476,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,0,4,4,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,11,9,0,7,3,6,4,0,10,29,66
LGA13310,104,125,49,11,14,32,79,14,0,429,88,77,24,9,22,10,8,4,0,238,23,24,28,14,12,21,13,21,10,158,1140,1189,1313,1070,992,1154,773,1128,82,8842,4,0,0,0,0,0,0,0,4,7,0,0,0,5,0,0,0,3,3,9,0,0,0,7,0,0,0,0,4,10,0,0,0,0,0,0,0,0,9,12,3,0,3,4,0,0,0,0,0,10,0,0,0,0,0,3,0,4,12,20,0,0,3,3,0,3,0,0,5,12,0,0,3,0,0,0,0,0,6,11,0,5,3,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,5,0,5,4,0,0,0,0,0,21,35,11,15,19,16,9,4,5,15,67,151
LGA13340,65,21,12,0,3,3,10,3,0,115,46,18,0,0,7,3,4,8,0,86,20,0,12,3,0,6,4,4,0,55,969,262,388,216,251,169,227,408,28,2916,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,0,4,0,3,0,0,3,23,41
LGA13450,162,126,53,3,23,14,9,22,3,418,107,68,16,7,12,10,3,6,4,233,46,12,32,15,30,19,17,46,13,221,1674,1074,1504,853,1182,1256,777,2050,122,10493,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,3,6,18,0,0,0,0,0,0,0,3,4,9,0,0,3,0,0,0,0,3,4,19,0,0,0,0,0,0,0,3,8,16,0,0,0,0,3,0,0,4,3,13,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,22,33,10,5,11,9,3,4,7,28,78,158
LGA13510,45,28,14,0,8,4,23,4,0,124,54,26,5,4,5,4,4,10,0,110,26,7,13,3,3,8,3,17,3,87,701,322,454,307,339,368,229,765,39,3517,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3,6,0,0,0,11,33,58
LGA13550,63,46,35,0,11,9,69,8,0,233,69,35,11,0,10,4,8,5,3,146,17,10,8,16,15,8,10,6,6,92,840,475,563,386,430,420,470,593,58,4245,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,7,0,3,3,0,12,29,53
LGA13660,30,12,5,0,3,0,3,3,0,57,29,3,3,0,0,0,0,0,3,44,20,3,3,3,4,0,0,12,0,42,686,122,120,96,111,88,118,250,13,1595,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,18,25
LGA13800,303,246,179,5,65,47,45,23,13,926,156,165,42,11,33,24,17,10,0,449,58,28,67,42,45,42,21,43,15,359,2563,2426,3796,2007,2577,2144,1643,2631,221,20008,0,0,0,4,0,0,0,0,4,7,0,0,0,0,0,0,0,4,12,17,0,0,0,0,0,0,3,5,9,15,0,0,3,0,3,0,0,0,11,24,0,0,0,0,0,6,0,4,11,25,0,0,5,8,3,0,5,7,9,34,0,3,3,0,0,0,0,5,13,27,0,0,0,0,3,3,10,0,14,36,0,0,4,0,4,0,3,3,11,21,0,0,0,0,0,0,3,3,5,12,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,4,7,4,3,3,4,53,82,9,10,26,20,18,15,34,34,162,323
LGA13850,24,8,3,0,0,4,3,3,0,44,17,6,0,0,0,4,3,3,0,32,4,0,4,6,0,3,3,0,0,24,230,65,177,83,98,103,110,159,8,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,13,22
LGA13910,93,65,18,3,12,6,21,4,4,229,89,41,3,0,4,3,4,5,0,152,29,9,8,6,5,3,3,9,3,87,1082,522,654,419,573,489,297,575,44,4651,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,7,9,5,4,3,6,4,36,73
LGA14000,695,1026,218,32,163,110,71,38,22,2375,522,519,102,13,80,69,14,12,16,1347,64,68,100,51,51,40,33,46,24,468,4608,7383,4841,4424,4474,3830,1897,3145,349,34940,0,3,0,0,0,3,0,0,10,20,0,0,0,0,0,0,0,0,12,18,0,0,0,5,4,3,0,0,18,36,0,3,3,5,0,0,0,3,6,24,0,0,3,0,0,0,0,0,13,20,0,7,9,4,3,0,0,3,18,39,0,6,0,5,0,0,4,9,35,60,0,10,9,3,0,0,3,0,21,50,0,5,5,3,3,0,0,3,14,33,0,6,4,0,3,0,0,0,15,32,0,10,3,0,0,0,3,0,11,23,0,0,0,0,0,0,0,0,7,12,0,3,0,0,0,0,0,0,4,14,3,0,0,0,3,0,0,0,11,15,3,10,4,3,5,3,0,0,62,94,15,58,42,27,28,10,20,26,272,499
