LGA_CODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
LGA53990,199,0,0,0,3,205,8,0,0,0,0,8,7,0,0,0,0,5,94,4,10,0,0,108,3,0,0,0,0,3,6,0,0,0,0,10,0,0,0,0,0,0,385,24,52,14,8,483,13,4,0,0,0,15,0,0,0,0,0,9,34,5,4,0,0,48,159,6,9,3,0,174,81,8,11,11,0,106,5403,312,623,217,72,6627
LGA54060,10,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,57,10,3,3,3,72,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,14,14,3,0,6,0,21,772,92,112,46,15,1037
LGA54130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,8,9,0,3,0,0,12,286,62,151,70,17,583
LGA54170,346,8,10,3,0,362,99,17,40,7,0,170,202,19,29,3,5,257,1470,198,212,42,11,1928,68,4,5,0,4,81,107,4,16,6,0,132,13,5,0,0,0,22,7281,590,978,127,75,9047,189,21,17,0,3,222,261,28,58,17,3,374,403,44,39,9,6,501,1720,132,228,37,20,2136,322,22,40,7,20,406,37471,3155,4370,666,349,46015
LGA54200,207,7,11,0,0,222,23,3,0,0,0,31,67,7,5,0,0,80,169,23,21,5,0,217,51,3,3,0,0,56,43,0,3,3,0,51,0,3,9,0,0,9,1199,143,212,34,14,1605,44,3,7,0,0,56,60,3,29,5,8,99,81,9,5,0,0,96,512,37,76,11,11,643,122,8,17,3,8,153,11505,1124,1436,268,116,14453
LGA54280,333,0,3,4,4,343,19,0,0,0,0,15,20,0,4,0,0,29,306,8,12,0,3,328,35,0,0,0,0,35,45,0,0,5,0,51,3,0,0,0,0,4,634,34,42,4,3,718,30,0,6,0,0,30,21,0,5,3,0,27,146,5,3,0,0,151,395,20,16,10,10,447,147,7,8,6,14,181,12003,653,563,144,133,13484
LGA54310,217,0,7,0,0,230,11,0,0,0,0,15,25,0,0,0,0,26,157,6,8,0,0,167,20,0,0,0,0,21,43,4,3,3,0,53,3,0,0,0,0,3,657,21,32,6,7,715,38,4,0,0,0,40,12,4,5,0,0,26,60,0,3,0,0,65,302,12,5,3,3,328,133,3,11,3,8,160,9762,352,341,90,93,10634
LGA54340,24,0,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,4,27,0,0,0,0,33,8,0,0,0,0,8,22,0,0,0,0,22,0,0,0,0,0,0,65,3,6,3,0,78,5,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,3,158,0,3,0,5,163,34,0,5,0,0,47,1473,96,163,60,21,1825
LGA54410,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,0,0,3,0,0,6,287,23,78,30,11,429
LGA54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,109,42,78,45,6,282
LGA54550,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,34,0,14,4,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,11,3,3,7,0,21,505,93,211,132,9,946
LGA54620,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,16,0,0,0,0,23,9,0,4,0,0,9,473,83,72,53,11,696
LGA54690,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,94,20,51,10,3,177
LGA54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,0,0,0,7,148,58,104,60,4,384
LGA54830,232,0,4,3,0,239,22,0,0,0,0,17,43,4,0,0,0,48,269,3,10,0,0,289,43,3,3,0,0,50,36,0,3,0,0,45,0,0,0,0,0,3,1600,56,81,10,11,1766,34,0,3,0,0,34,26,6,11,8,0,56,64,3,3,0,0,78,418,21,27,4,3,479,138,5,5,0,5,161,11646,498,645,122,97,13009
LGA54900,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,10,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,11,8,3,8,7,3,24,395,90,176,95,13,764
LGA54970,23,0,0,0,0,23,3,0,0,0,0,3,8,0,0,0,0,8,28,0,0,0,0,27,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,184,7,0,0,0,195,4,0,0,0,0,4,7,0,0,0,0,8,21,0,0,0,0,21,74,0,0,0,0,74,16,0,0,0,0,25,2138,44,50,21,15,2257
LGA55040,28,0,0,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,36,0,0,0,0,35,3,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,148,3,0,0,0,155,4,0,0,0,0,4,5,0,0,0,0,5,12,0,0,0,0,12,57,0,0,0,0,62,26,3,3,3,3,40,1905,27,57,8,17,2020
LGA55110,351,3,11,0,4,367,15,0,0,0,0,19,46,9,4,0,0,63,366,35,50,11,3,467,59,3,9,0,3,70,68,7,6,0,0,77,0,0,0,0,0,3,2627,210,357,55,23,3271,48,5,7,6,0,63,25,3,6,0,0,41,98,12,12,3,0,129,479,31,58,12,6,587,215,15,25,8,16,264,17419,1309,1952,364,206,21254
LGA55180,24,0,3,0,4,27,3,0,0,0,0,3,0,0,0,0,0,0,23,4,5,3,0,32,3,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,212,14,40,17,5,289,4,0,0,0,0,7,4,0,0,0,0,4,9,0,0,0,0,9,76,3,12,4,0,104,78,10,17,8,6,120,3018,307,478,233,86,4125
LGA55250,11,0,0,0,0,11,0,0,0,0,0,0,7,0,0,0,0,4,11,0,0,0,0,11,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,85,4,4,0,0,94,3,0,0,0,0,3,4,0,0,0,0,4,8,0,0,0,0,8,41,0,0,0,0,44,15,0,0,0,0,15,981,13,20,5,6,1030
LGA55320,779,5,9,0,4,800,85,8,9,0,0,107,495,48,37,11,7,597,750,54,61,10,3,876,226,13,16,3,5,263,151,8,14,0,3,173,8,0,4,0,0,15,3486,297,317,39,30,4167,172,11,14,0,0,198,143,8,41,10,0,204,271,19,11,6,3,310,2076,141,129,24,15,2390,296,16,21,3,18,356,33857,2649,2694,530,276,40001
LGA55390,15,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,13,0,0,0,0,13,8,0,0,0,0,11,510,5,10,3,3,530
LGA55460,18,3,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,53,4,6,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,11,3,0,0,0,13,20,0,0,0,0,27,1144,116,135,66,13,1481
LGA55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,4,0,0,0,5,118,20,24,3,0,172
LGA55600,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,3,3,0,52,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,15,0,0,0,0,13,28,6,10,8,0,50,787,112,162,76,19,1157
LGA55670,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,19,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,7,166,18,42,23,7,255
LGA55740,34,0,0,0,0,36,0,0,0,0,0,3,20,3,0,0,0,25,47,3,3,0,0,57,9,0,0,0,0,7,4,0,0,0,0,10,0,0,0,0,0,0,185,20,25,3,0,243,13,0,4,3,0,19,3,0,0,3,0,12,21,3,0,0,0,24,196,5,13,0,0,219,18,0,4,0,0,21,1909,215,203,58,10,2397
LGA55810,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,3,0,0,0,0,3,178,12,18,3,6,213
LGA55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,4,13,109,30,88,39,12,278
LGA55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,7,136,27,52,35,4,255
LGA56090,115,0,5,0,3,120,10,6,0,0,0,20,17,0,3,0,0,17,94,10,15,4,0,117,7,0,5,3,0,16,11,0,3,0,0,11,0,0,0,0,0,5,764,113,193,31,8,1107,30,9,6,3,0,44,22,3,10,0,0,33,27,10,0,3,0,45,323,22,29,21,0,396,75,9,19,0,8,111,6523,781,1165,240,73,8788
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,3,0,0,0,40
LGA56230,44,0,3,0,0,48,4,0,0,0,0,7,10,5,0,0,0,14,87,11,8,0,0,101,5,0,0,0,0,5,6,0,0,0,0,11,0,0,0,0,0,0,535,28,50,17,5,635,12,0,0,0,0,15,9,0,0,0,0,8,18,3,0,0,0,21,75,5,6,0,0,81,67,4,10,0,0,80,4499,296,426,144,52,5415
LGA56300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,13,6,0,45,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,4,0,0,0,0,10,296,25,87,47,9,470
LGA56370,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,3,0,0,11,215,58,69,42,8,395
LGA56460,47,0,0,0,0,51,0,0,0,0,0,0,3,0,0,0,0,6,26,0,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,7,11,0,0,136,3,0,0,0,0,3,0,0,0,3,0,3,9,0,0,0,0,9,37,0,0,0,0,34,54,5,9,0,4,81,1838,143,242,87,30,2339
LGA56580,271,4,0,0,0,276,61,3,4,0,0,71,229,16,11,5,0,255,411,25,34,3,0,473,110,3,5,0,0,121,43,0,3,0,0,48,14,0,0,0,0,12,2249,108,127,11,8,2508,102,3,5,0,0,113,109,5,4,0,0,121,130,12,7,3,0,147,1346,46,59,11,16,1471,135,9,10,0,7,165,18306,917,902,154,106,20379
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,5,3,0,0,0,0,3,224,3,3,0,0,231
LGA56730,72,0,0,0,0,72,3,0,0,0,0,3,11,0,0,0,0,11,41,0,7,0,0,52,11,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,295,18,28,4,4,353,16,0,7,3,0,22,5,0,0,3,0,7,25,0,0,0,0,25,72,3,4,3,0,85,82,4,6,3,7,108,3607,228,335,124,71,4361
LGA56790,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,44,6,13,0,0,60,0,0,0,0,0,0,3,3,0,0,0,6,4,0,0,0,0,7,11,0,0,0,0,10,9,4,3,0,0,16,475,95,161,78,10,811
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6,16,12,0,71
LGA56930,3,0,0,0,0,3,0,0,3,0,0,3,8,0,0,0,0,8,34,5,0,0,0,36,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,118,8,12,3,0,138,9,0,0,0,0,7,4,0,0,0,0,6,11,0,0,0,0,11,50,5,4,0,0,59,6,0,0,0,0,10,930,80,101,20,3,1130
LGA57000,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,59,3,3,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,27,0,0,0,0,23,7,0,3,0,0,8,748,30,36,24,9,846
LGA57080,1429,9,17,5,5,1465,380,18,17,3,3,423,1470,61,28,11,3,1574,3444,137,78,7,12,3677,772,13,6,3,3,792,404,7,11,4,3,427,55,5,10,3,0,71,14660,489,349,26,63,15584,801,25,15,3,0,853,847,51,61,27,6,989,993,26,19,4,4,1050,8571,210,204,31,54,9073,822,41,28,12,53,948,120343,4111,2728,430,635,128253
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,6,185,48,59,37,4,340
LGA57210,102,0,0,0,0,106,0,0,0,0,0,3,0,0,0,0,0,0,19,0,3,0,0,24,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,102,5,24,14,0,143,4,0,0,3,0,12,0,0,0,0,0,0,4,0,0,0,0,4,79,3,9,13,3,101,23,4,8,9,4,40,1389,105,295,190,41,2019
LGA57280,152,0,3,0,3,160,9,0,0,0,0,9,21,0,0,0,0,21,103,3,0,3,0,117,15,0,0,0,0,22,16,0,0,0,0,21,0,0,0,0,0,0,355,12,14,0,3,382,10,0,0,0,0,13,16,0,5,0,0,24,68,0,0,0,0,65,191,3,3,0,0,200,101,3,9,0,11,121,5728,241,204,38,71,6286
LGA57350,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,0,7,0,0,14,200,35,85,33,6,355
LGA57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,5,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,13,3,0,4,0,0,10,381,43,85,47,3,559
LGA57490,365,5,9,3,0,389,30,0,6,0,0,39,82,8,7,0,0,95,511,34,48,12,6,619,32,0,4,0,0,38,84,0,7,3,0,102,0,0,3,0,0,7,4391,257,587,83,40,5355,106,3,9,0,3,124,76,12,21,7,4,117,141,4,12,3,0,157,664,54,107,12,3,839,265,20,33,5,14,336,25531,1406,2443,472,235,30091
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,22
LGA57700,35,0,0,0,0,35,5,0,0,0,0,5,11,3,0,0,0,17,59,7,8,0,0,83,4,0,0,0,0,11,7,0,0,0,0,9,0,0,0,0,0,0,343,53,92,23,7,517,13,0,0,0,0,17,15,0,0,0,0,17,18,3,3,0,0,20,117,11,20,7,3,153,52,6,19,13,4,89,3177,465,689,188,49,4569
LGA57770,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,20,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,4,0,3,0,0,9,9,0,0,0,0,8,244,16,35,5,3,305
LGA57840,161,5,0,0,3,170,17,0,10,3,0,29,88,8,17,3,0,119,191,27,26,8,0,242,49,3,3,0,0,54,49,0,3,0,0,59,3,8,3,3,0,17,923,119,113,15,4,1171,56,8,3,0,0,61,61,6,19,0,0,90,86,6,6,0,0,99,853,51,70,15,9,993,58,12,15,0,4,82,10377,1138,1091,218,89,12914
LGA57910,955,10,19,3,3,1001,220,19,45,0,0,291,415,29,25,8,4,477,1718,187,158,22,15,2094,275,20,13,0,3,312,177,8,21,5,4,211,23,7,4,0,0,37,7095,536,565,56,42,8301,258,28,31,3,0,315,829,79,177,46,18,1141,525,44,33,0,0,602,4650,284,431,77,66,5507,541,27,54,7,48,679,62923,5459,5560,857,590,75381
LGA57980,254,0,0,4,3,267,110,3,3,0,0,118,290,11,10,3,0,319,594,45,25,0,3,668,120,0,5,0,0,128,71,3,0,0,0,75,6,0,3,0,0,12,2667,170,134,15,18,3002,203,14,6,0,0,228,120,7,20,5,3,160,184,15,5,3,0,201,1730,70,64,13,11,1895,200,12,10,3,10,235,24684,1623,1132,177,174,27793
LGA58050,932,9,16,6,8,973,120,14,21,4,0,149,332,10,8,5,0,358,1063,109,65,8,0,1248,172,16,11,0,0,195,157,0,7,0,3,171,11,4,3,0,0,17,4953,380,421,72,40,5862,163,9,11,3,0,193,695,61,156,39,9,961,367,24,22,3,3,421,2810,204,257,41,27,3341,525,32,50,14,27,656,47829,3549,3691,843,464,56371
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,106,24,28,9,3,170
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,90,10,15,3,0,119
LGA58330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,48,6,18,8,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,7,0,14,19,5,7,3,0,32,492,83,195,80,15,858
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,7,81,26,26,16,4,154
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,40
LGA58510,547,3,3,0,7,561,80,3,7,0,0,91,358,19,12,7,4,398,491,33,19,7,5,552,240,11,0,0,3,258,203,3,10,3,0,222,23,8,3,0,0,24,2277,118,128,11,15,2550,131,4,3,4,0,143,248,21,40,11,3,324,167,3,3,0,0,172,2112,83,121,20,23,2363,210,7,18,3,5,250,24896,1355,1255,231,173,27910
LGA58540,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,10,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,8,0,0,3,0,7,260,53,83,67,14,475
LGA58570,239,0,6,3,4,253,63,3,5,0,0,71,163,16,16,3,0,193,358,47,29,5,3,435,87,4,4,0,0,90,90,10,10,4,0,108,10,0,5,0,0,12,1678,173,165,19,13,2052,94,5,5,0,0,107,270,47,61,15,4,397,122,12,3,0,0,138,1367,90,84,19,19,1570,131,8,13,3,10,169,17082,1737,1613,257,167,20856
LGA58610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,23,3,5,0,0,31,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13,8,3,3,0,5,15,436,75,107,58,14,688
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,66,37,33,24,7,157
LGA58760,570,7,10,11,6,602,96,12,34,4,0,148,165,13,9,4,0,194,1218,176,211,43,8,1658,80,14,8,0,0,104,132,6,12,3,3,151,10,3,5,3,0,22,5943,671,1101,107,61,7882,99,9,17,3,3,129,638,82,256,45,12,1032,338,44,33,9,3,431,1921,227,330,66,36,2580,381,45,61,16,33,537,34363,3684,4870,802,385,44105
LGA58820,12,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,140,0,12,5,0,156,6,0,0,0,0,9,0,0,0,0,0,0,11,0,0,0,0,11,23,0,0,0,0,31,23,3,3,0,0,35,1853,72,104,56,28,2111
LGA58890,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,7,153,41,110,79,3,380
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,8,236,6,28,22,3,290
LGA59090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
