LGA_CODE_2016,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
LGA54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,14,7,0,0,21,35,4,0,0,40,50,15,0,0,63,35,22,3,0,60,39,18,3,0,57,60,18,0,0,82,63,20,0,3,92,71,19,0,0,93,62,13,8,5,92,43,16,7,3,71,18,8,9,3,45,9,5,4,3,16,9,9,0,0,20,511,179,34,22,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,7,19,23,0,3,45,95,18,4,4,118,232,20,17,3,275,252,23,26,4,308,207,21,21,0,252,230,22,29,3,286,219,23,30,6,279,209,30,25,3,264,163,19,23,0,203,100,16,11,3,135,29,8,4,3,44,4,6,0,0,9,0,0,0,0,0,1759,238,193,39,2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,5,3,0,0,0,3,3,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA55040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,11,21,24,0,3,47,77,20,7,9,112,214,28,15,6,261,239,44,18,3,312,208,27,21,0,249,216,19,12,3,251,200,28,18,3,250,144,24,14,4,195,130,24,13,9,174,66,13,4,3,94,20,3,3,0,25,6,3,0,0,8,3,0,0,0,3,1543,264,130,40,1980,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,0,0,0,3,4,0,0,0,3,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55110,0,13,0,0,14,3,22,0,3,26,3,16,3,0,23,3,16,0,0,17,3,6,0,0,9,3,14,3,0,24,6,8,3,0,18,9,25,3,0,37,3,18,0,0,24,0,18,6,0,19,0,11,0,0,11,0,7,0,0,6,0,7,0,0,9,41,169,18,7,240,325,1445,52,40,1857,988,987,60,49,2093,1099,649,72,42,1862,999,801,80,42,1926,989,826,59,22,1889,1265,910,62,44,2279,1317,914,69,43,2349,1298,929,95,31,2344,970,819,71,23,1884,553,715,71,11,1364,179,372,34,10,599,45,125,12,3,194,14,76,9,6,107,10050,9565,751,364,20737,4,13,0,0,21,8,9,0,0,19,16,11,0,0,26,4,10,3,0,18,10,10,0,0,27,16,8,0,0,20,15,11,0,3,35,26,12,0,3,39,20,11,0,0,31,8,13,0,0,20,4,5,0,0,11,0,3,0,0,3
LGA55180,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,5,0,0,7,0,3,0,0,6,3,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,19,10,0,39,89,147,3,8,251,165,76,11,9,257,190,70,16,4,278,152,106,15,0,281,204,99,15,0,317,249,136,9,10,406,302,149,26,5,482,320,176,37,3,530,297,159,33,11,496,186,137,33,5,364,95,90,11,0,193,40,47,11,4,103,18,39,0,10,68,2314,1425,221,69,4034,0,0,0,0,0,5,0,0,0,5,0,3,0,0,9,3,0,0,0,3,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,3,3,0,0,8,4,3,0,0,6,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0
LGA55250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,9,0,0,14,53,6,0,5,65,120,10,11,3,139,151,7,12,3,171,91,13,13,3,126,95,9,5,4,111,94,10,12,3,113,100,15,4,0,119,64,10,13,3,87,38,10,0,0,52,11,0,0,0,12,0,0,0,0,4,0,0,0,0,0,814,98,72,21,1009,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55320,0,14,0,0,11,3,21,6,0,22,9,19,0,3,29,3,14,3,0,23,4,18,0,0,22,3,23,4,0,32,11,14,3,0,28,9,10,3,0,23,6,22,6,0,30,0,23,0,4,32,3,11,0,0,15,0,5,0,0,7,0,6,0,0,11,59,195,21,11,290,260,2096,66,50,2479,1649,2340,127,77,4200,2873,1289,179,79,4420,2602,1358,241,61,4262,2310,1454,161,50,3969,2305,1550,108,47,4006,2491,1547,96,55,4193,2354,1553,109,49,4066,2006,1396,145,38,3588,1159,1196,86,24,2464,381,673,51,17,1128,93,262,18,9,380,43,126,11,12,193,20526,16840,1402,571,39333,0,13,3,0,11,12,21,0,4,35,21,3,0,3,31,31,12,0,3,47,13,15,0,3,37,22,19,0,0,40,26,13,5,3,48,26,14,0,3,42,28,9,0,0,36,8,14,0,0,21,4,7,0,0,14,0,4,0,0,4
LGA55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,11,32,0,3,0,36,67,11,0,0,83,72,9,4,0,88,51,9,3,0,64,61,6,4,0,70,39,7,3,3,56,44,4,3,0,52,29,3,3,0,36,15,4,4,0,26,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,421,58,32,13,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55460,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,17,34,54,3,0,89,104,24,9,4,134,97,14,9,0,124,85,51,9,0,144,77,32,6,0,112,90,44,5,3,140,102,37,8,3,156,119,28,15,0,167,115,45,3,3,167,64,26,9,0,100,29,21,0,0,57,20,10,0,0,33,12,4,0,0,19,950,392,75,20,1446,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,7,6,0,0,0,14,22,0,0,0,24,9,5,0,0,13,11,4,0,0,14,12,5,0,3,22,5,6,0,0,10,16,4,0,0,19,9,5,4,0,20,7,5,0,0,12,5,3,0,0,11,0,6,0,0,7,0,0,0,3,3,110,51,4,10,166,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,9,14,23,0,3,44,45,17,4,4,71,49,25,0,3,80,69,22,7,0,102,72,29,3,0,109,95,33,0,3,129,70,30,7,4,109,110,25,4,5,144,98,25,6,0,129,51,37,7,4,105,31,21,4,0,60,7,25,5,0,31,14,15,0,0,22,735,321,51,30,1130,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0
LGA55670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,7,0,0,11,9,6,0,0,17,16,7,0,0,15,20,10,0,0,36,11,4,0,0,20,18,7,0,0,27,20,9,0,0,28,17,14,0,0,31,18,10,0,0,29,22,3,3,0,23,3,3,0,0,4,0,4,4,0,9,0,0,0,0,3,164,71,10,6,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,8,0,0,20,11,123,6,3,147,70,136,3,9,213,158,97,5,9,268,163,98,12,3,273,91,85,4,3,187,123,91,5,9,225,155,113,5,3,283,127,117,8,4,249,108,103,5,3,219,62,84,4,3,150,28,53,3,0,87,5,33,0,0,43,3,19,0,0,20,1110,1139,60,45,2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,4,0,0,0,0,3,3,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0
LGA55810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,6,0,0,0,7,21,0,0,0,22,19,0,3,0,23,19,6,4,0,22,25,7,0,0,32,15,3,0,0,21,21,0,8,0,31,15,3,0,0,26,3,0,0,3,11,8,0,4,0,9,0,0,0,0,0,0,0,0,0,0,152,31,20,9,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,3,6,0,0,6,7,0,0,0,7,14,0,3,0,16,22,5,0,0,23,15,8,0,0,23,20,7,0,0,30,23,4,0,0,28,29,8,0,0,39,16,9,0,0,27,15,0,0,4,24,10,3,0,0,14,3,4,0,0,7,3,4,0,0,11,183,57,14,12,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,4,11,11,0,0,18,22,6,0,0,27,13,6,0,0,19,10,5,0,3,20,19,6,0,0,31,10,9,0,3,21,18,3,0,0,16,29,0,0,0,29,22,3,0,0,20,5,0,0,0,11,11,7,0,0,13,5,0,0,0,8,181,54,4,7,246,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56090,0,0,0,0,3,0,4,0,0,4,0,3,0,0,3,0,6,0,0,4,3,4,0,0,9,0,3,0,0,4,3,3,4,0,11,3,3,0,0,7,0,9,0,0,12,0,3,0,0,7,0,5,0,0,9,0,0,0,0,0,0,4,0,0,4,13,46,11,0,67,88,431,15,9,549,376,305,21,22,727,489,185,19,16,706,473,229,33,10,742,446,275,15,17,757,560,340,22,21,934,634,357,27,19,1041,624,340,43,16,1021,520,336,37,15,900,354,315,36,7,712,123,207,21,6,347,30,84,6,3,126,4,47,3,3,59,4721,3460,291,159,8627,0,4,0,0,4,3,0,0,0,3,0,0,0,0,7,7,5,0,0,8,0,0,0,0,6,3,5,0,0,9,5,3,0,0,12,16,5,0,0,19,0,5,0,0,8,3,0,0,0,7,4,0,0,0,5,0,0,0,0,0
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,0,0,0,3,3,4,0,0,3,3,0,0,0,3,4,0,0,0,5,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,27,9,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56230,0,3,0,0,3,0,0,0,0,3,0,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,4,0,0,0,12,0,4,0,0,3,3,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,13,22,9,3,42,75,202,6,7,295,201,143,9,14,364,272,87,22,0,379,326,98,25,12,460,325,151,11,8,503,432,175,16,5,636,525,178,21,10,743,466,154,27,3,656,405,155,30,14,599,230,152,18,6,401,73,86,14,0,172,24,28,3,3,53,17,28,0,0,43,3362,1644,210,90,5303,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,7,3,0,0,5,3,3,0,0,8,7,4,0,0,12,3,3,0,0,5,8,3,0,0,9,3,0,0,0,10,0,0,0,0,6,0,3,0,0,3,0,0,0,0,0
LGA56300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,6,0,0,13,11,11,0,0,24,10,4,0,0,12,21,8,0,0,34,22,9,0,0,31,25,15,0,0,41,32,22,3,3,59,33,19,4,0,59,36,18,5,0,54,40,22,3,0,66,18,29,3,0,45,3,7,0,3,21,5,3,0,0,13,254,181,17,13,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,7,12,4,0,0,20,31,14,3,0,45,31,15,3,3,47,13,8,0,0,21,20,0,0,0,25,22,16,0,0,38,32,6,3,0,41,41,9,3,0,56,24,11,4,0,41,9,3,0,0,12,9,4,0,0,16,4,3,0,0,11,267,96,16,13,384,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56460,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,3,15,34,47,3,3,90,131,43,14,4,193,125,45,23,3,196,108,56,22,3,190,114,71,10,0,194,129,75,13,0,219,182,83,11,3,282,168,86,10,7,273,180,72,18,6,277,137,64,7,0,214,55,40,10,0,99,12,34,0,3,44,7,11,0,0,20,1380,732,141,41,2297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
LGA56580,0,11,0,0,11,0,13,0,0,15,4,15,0,0,20,4,19,0,0,24,3,10,0,0,15,8,17,0,0,24,7,23,6,0,34,11,19,4,0,28,10,9,3,0,25,3,3,4,0,9,5,4,0,0,11,3,0,0,0,3,0,3,0,0,3,51,146,17,4,224,53,363,12,16,450,809,769,54,31,1664,1823,568,130,40,2562,1708,661,172,31,2570,1299,719,100,26,2153,1230,745,66,28,2064,1312,720,65,21,2113,1334,656,53,20,2065,1171,612,77,21,1876,729,573,70,13,1389,289,335,39,9,674,71,152,4,5,228,30,79,9,3,116,11850,6946,854,267,19921,0,0,0,0,3,4,3,0,3,16,13,3,0,0,23,15,8,0,0,30,8,13,0,0,21,17,8,0,0,31,17,15,0,0,27,27,10,0,0,38,9,11,0,0,24,3,9,0,0,19,3,4,0,0,5,0,0,0,0,3
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,0,6,0,0,10,9,7,3,3,14,7,7,0,0,15,21,18,3,0,44,13,16,0,0,28,9,11,0,0,23,14,14,0,0,24,7,3,0,0,16,5,4,0,0,11,3,4,0,0,12,3,4,0,0,3,3,0,0,0,3,0,0,0,0,0,97,96,14,10,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,3,0,3,0,0,7,3,3,0,0,4,4,4,3,0,8,0,5,0,0,3,3,0,0,0,4,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,12,29,4,0,45,81,126,7,5,212,197,83,14,13,305,232,73,18,5,330,244,105,16,4,374,244,101,8,3,357,278,122,8,4,419,354,125,18,11,499,326,147,17,8,494,343,188,29,9,561,248,143,28,12,423,88,85,10,0,176,25,41,3,0,69,8,18,3,0,33,2673,1350,165,79,4259,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,3,5,0,0,0,10,0,3,0,0,4,9,3,0,0,9,9,4,0,0,11,6,0,0,0,6,3,0,0,0,3,5,0,0,0,4,0,0,0,0,0
LGA56790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,11,0,0,20,30,18,3,0,46,38,11,0,0,51,51,12,3,0,62,53,15,0,0,65,51,31,3,0,85,68,26,9,3,101,69,40,9,3,119,59,31,0,0,86,56,27,9,0,93,16,12,3,0,34,15,5,0,0,25,6,7,0,0,12,508,235,33,9,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
