LGA_CODE_2016,M_M1_Train_15_24,M_M1_Train_25_34,M_M1_Train_35_44,M_M1_Train_45_54,M_M1_Train_55_64,M_M1_Train_65_74,M_M1_Train_75ov,M_M1_Train_Tot,M_M1_Bus_15_24,M_M1_Bus_25_34,M_M1_Bus_35_44,M_M1_Bus_45_54,M_M1_Bus_55_64,M_M1_Bus_65_74,M_M1_Bus_75ov,M_M1_Bus_Tot,M_M1_Ferry_15_24,M_M1_Ferry_25_34,M_M1_Ferry_35_44,M_M1_Ferry_45_54,M_M1_Ferry_55_64,M_M1_Ferry_65_74,M_M1_Ferry_75ov,M_M1_Ferry_Tot,M_M1_Tram_Inc_LR_15_24,M_M1_Tram_Inc_LR_25_34,M_M1_Tram_Inc_LR_35_44,M_M1_Tram_Inc_LR_45_54,M_M1_Tram_Inc_LR_55_64,M_M1_Tram_Inc_LR_65_74,M_M1_Tram_Inc_LR_75ov,M_M1_Tram_Inc_LR_Tot,M_M1_Taxi_15_24,M_M1_Taxi_25_34,M_M1_Taxi_35_44,M_M1_Taxi_45_54,M_M1_Taxi_55_64,M_M1_Taxi_65_74,M_M1_Taxi_75ov,M_M1_Taxi_Tot,M_M1_CarAsDriv_15_24,M_M1_CarAsDriv_25_34,M_M1_CarAsDriv_35_44,M_M1_CarAsDriv_45_54,M_M1_CarAsDriv_55_64,M_M1_CarAsDriv_65_74,M_M1_CarAsDriv_75ov,M_M1_CarAsDriv_Tot,M_M1_CarAsPas_15_24,M_M1_CarAsPas_25_34,M_M1_CarAsPas_35_44,M_M1_CarAsPas_45_54,M_M1_CarAsPas_55_64,M_M1_CarAsPas_65_74,M_M1_CarAsPas_75ov,M_M1_CarAsPas_Tot,M_M1_Truck_15_24,M_M1_Truck_25_34,M_M1_Truck_35_44,M_M1_Truck_45_54,M_M1_Truck_55_64,M_M1_Truck_65_74,M_M1_Truck_75ov,M_M1_Truck_Tot,M_M1_MBikeScoot_15_24,M_M1_MBikeScoot_25_34,M_M1_MBikeScoot_35_44,M_M1_MBikeScoot_45_54,M_M1_MBikeScoot_55_64,M_M1_MBikeScoot_65_74,M_M1_MBikeScoot_75ov,M_M1_MBikeScoot_Tot,M_M1_Bicycle_15_24,M_M1_Bicycle_25_34,M_M1_Bicycle_35_44,M_M1_Bicycle_45_54,M_M1_Bicycle_55_64,M_M1_Bicycle_65_74,M_M1_Bicycle_75ov,M_M1_Bicycle_Tot,M_M1_Other_15_24,M_M1_Other_25_34,M_M1_Other_35_44,M_M1_Other_45_54,M_M1_Other_55_64,M_M1_Other_65_74,M_M1_Other_75ov,M_M1_Other_Tot,M_M1_WlkOnly_15_24,M_M1_WlkOnly_25_34,M_M1_WlkOnly_35_44,M_M1_WlkOnly_45_54,M_M1_WlkOnly_55_64,M_M1_WlkOnly_65_74,M_M1_WlkOnly_75ov,M_M1_WlkOnly_Tot,M_M1_Tot_M1_15_24,M_M1_Tot_M1_25_34,M_M1_Tot_M1_35_44,M_M1_Tot_M1_45_54,M_M1_Tot_M1_55_64,M_M1_Tot_M1_65_74,M_M1_Tot_M1_75ov,M_M1_Tot_M1_Tot,M_M2_TrnBus_15_24,M_M2_TrnBus_25_34,M_M2_TrnBus_35_44,M_M2_TrnBus_45_54,M_M2_TrnBus_55_64,M_M2_TrnBus_65_74,M_M2_TrnBus_75ov,M_M2_TrnBus_Tot,M_M2_TrnFer_15_24,M_M2_TrnFer_25_34,M_M2_TrnFer_35_44,M_M2_TrnFer_45_54,M_M2_TrnFer_55_64,M_M2_TrnFer_65_74,M_M2_TrnFer_75ov,M_M2_TrnFer_Tot,M_M2_TrnTrm_Inc_LR_15_24,M_M2_TrnTrm_Inc_LR_25_34,M_M2_TrnTrm_Inc_LR_35_44,M_M2_TrnTrm_Inc_LR_45_54,M_M2_TrnTrm_Inc_LR_55_64,M_M2_TrnTrm_Inc_LR_65_74,M_M2_TrnTrm_Inc_LR_75ov,M_M2_TrnTrm_Inc_LR_Tot,M_M2_TrnCarAsDriv_15_24,M_M2_TrnCarAsDriv_25_34,M_M2_TrnCarAsDriv_35_44,M_M2_TrnCarAsDriv_45_54,M_M2_TrnCarAsDriv_55_64,M_M2_TrnCarAsDriv_65_74,M_M2_TrnCarAsDriv_75ov,M_M2_TrnCarAsDriv_Tot,M_M2_TrnCarAsPas_15_24,M_M2_TrnCarAsPas_25_34,M_M2_TrnCarAsPas_35_44,M_M2_TrnCarAsPas_45_54,M_M2_TrnCarAsPas_55_64,M_M2_TrnCarAsPas_65_74,M_M2_TrnCarAsPas_75ov,M_M2_TrnCarAsPas_Tot,M_M2_TrnOth_15_24,M_M2_TrnOth_25_34,M_M2_TrnOth_35_44,M_M2_TrnOth_45_54,M_M2_TrnOth_55_64,M_M2_TrnOth_65_74,M_M2_TrnOth_75ov,M_M2_TrnOth_Tot,M_M2_Train_and_Tot_15_24,M_M2_Train_and_Tot_25_34,M_M2_Train_and_Tot_35_44,M_M2_Train_and_Tot_45_54,M_M2_Train_and_Tot_55_64,M_M2_Train_and_Tot_65_74,M_M2_Train_and_Tot_75ov,M_M2_Train_and_Tot_Tot,M_M2_BusFer_15_24,M_M2_BusFer_25_34,M_M2_BusFer_35_44,M_M2_BusFer_45_54,M_M2_BusFer_55_64,M_M2_BusFer_65_74,M_M2_BusFer_75ov,M_M2_BusFer_Tot,M_M2_BusTrm_Inc_LR_15_24,M_M2_BusTrm_Inc_LR_25_34,M_M2_BusTrm_Inc_LR_35_44,M_M2_BusTrm_Inc_LR_45_54,M_M2_BusTrm_Inc_LR_55_64,M_M2_BusTrm_Inc_LR_65_74,M_M2_BusTrm_Inc_LR_75ov,M_M2_BusTrm_Inc_LR_Tot,M_M2_BusCarAsDriv_15_24,M_M2_BusCarAsDriv_25_34,M_M2_BusCarAsDriv_35_44,M_M2_BusCarAsDriv_45_54,M_M2_BusCarAsDriv_55_64,M_M2_BusCarAsDriv_65_74,M_M2_BusCarAsDriv_75ov,M_M2_BusCarAsDriv_Tot,M_M2_BusCarAsPas_15_24,M_M2_BusCarAsPas_25_34,M_M2_BusCarAsPas_35_44,M_M2_BusCarAsPas_45_54,M_M2_BusCarAsPas_55_64,M_M2_BusCarAsPas_65_74,M_M2_BusCarAsPas_75ov,M_M2_BusCarAsPas_Tot,M_M2_BusOth_15_24,M_M2_BusOth_25_34,M_M2_BusOth_35_44,M_M2_BusOth_45_54,M_M2_BusOth_55_64,M_M2_BusOth_65_74,M_M2_BusOth_75ov,M_M2_BusOth_Tot
LGA10850,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,286,292,290,187,33,10,1204,18,30,22,22,9,3,0,92,0,5,13,3,10,5,4,44,4,0,0,7,5,4,0,16,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,12,14,3,7,14,15,10,3,66,139,322,346,340,227,56,21,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA10900,75,56,44,34,25,11,0,242,5,3,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,7,4,3,0,31,658,813,956,1057,929,272,33,4714,177,58,36,35,23,5,0,334,4,26,29,49,45,17,0,171,9,14,11,10,17,3,0,57,7,5,15,16,14,0,0,58,0,16,11,19,16,7,0,70,107,64,63,75,78,21,0,405,1061,1054,1157,1295,1146,340,43,6095,11,3,6,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,5,6,3,0,22,10,3,0,0,0,0,0,18,4,6,4,3,3,0,0,16,22,13,19,8,11,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA10950,0,0,0,0,0,0,0,0,4,8,20,15,8,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,86,65,91,52,21,4,374,10,12,13,3,3,0,0,42,0,0,0,4,3,3,3,14,3,0,0,4,0,0,0,13,0,3,3,3,0,0,0,9,0,5,3,3,0,3,0,12,0,12,5,16,9,5,0,49,65,128,109,134,82,32,12,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11100,304,825,581,352,192,33,3,2288,210,262,117,101,46,16,0,751,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,4,8,30,66,65,37,4,0,210,1282,4298,4913,4703,2901,628,52,18779,211,178,125,109,66,12,4,709,23,69,76,90,66,20,3,347,35,113,83,101,38,4,0,380,23,92,94,74,36,4,0,328,13,29,45,73,39,16,0,212,78,171,144,91,71,20,0,576,2174,6072,6252,5766,3492,751,68,24574,152,287,188,116,70,18,4,823,0,3,9,5,4,0,0,23,3,3,3,0,0,0,0,14,45,81,90,64,35,3,0,313,17,21,6,9,7,0,0,55,3,9,22,13,3,0,0,54,218,399,312,197,117,23,3,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,12,8,4,0,0,58,8,6,0,0,0,0,0,19,7,7,5,3,0,0,0,13
LGA11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,77,61,69,62,16,8,309,8,4,9,6,8,4,0,34,0,3,0,8,4,0,0,14,0,0,0,0,4,0,0,4,0,0,0,5,0,0,0,8,3,0,0,0,3,0,0,8,10,18,13,21,15,11,0,79,50,102,81,105,86,28,8,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,10,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,9,3,17,13,7,10,4,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11250,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,15,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,292,533,434,542,513,92,9,2412,69,41,24,19,14,5,0,166,0,3,3,5,12,0,0,31,4,7,15,4,8,3,0,48,3,3,9,8,4,0,0,35,0,5,3,6,4,0,0,17,27,31,36,28,41,13,0,174,397,625,527,614,600,113,11,2896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11300,145,347,243,199,154,25,0,1121,60,49,23,24,16,6,3,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,3,0,0,0,16,422,955,949,939,693,222,29,4209,84,41,19,27,13,0,0,195,3,15,16,28,19,8,0,84,3,11,9,12,9,3,0,42,8,6,11,11,11,0,0,49,3,3,9,9,3,0,0,31,61,121,72,62,34,16,4,361,790,1551,1348,1312,962,287,34,6289,50,62,60,40,46,7,0,270,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,8,42,41,45,56,3,0,200,9,4,6,3,5,0,0,26,5,4,4,6,6,0,0,22,78,120,110,98,111,19,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
LGA11350,0,0,0,0,0,0,0,3,10,0,3,0,0,3,0,20,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,375,809,969,862,751,147,18,3925,97,47,32,17,14,8,0,210,3,5,16,28,28,15,3,99,22,18,19,17,15,4,0,88,34,49,43,25,26,4,0,185,0,6,12,15,16,5,0,55,35,38,40,57,51,19,5,251,567,980,1135,1032,899,201,24,4843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,4
LGA11400,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,332,355,368,267,91,13,1572,30,25,17,16,8,0,3,92,3,3,9,17,25,14,7,77,0,6,6,5,5,0,0,26,0,0,0,0,0,3,0,6,0,3,6,8,6,7,0,23,12,15,16,30,50,26,9,159,185,377,418,444,363,148,29,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11450,15,32,10,5,3,0,0,71,47,16,13,7,5,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1534,2339,2229,1978,1348,321,28,9774,405,113,45,42,16,9,3,637,33,69,96,84,61,19,0,364,29,11,10,15,9,5,0,85,12,8,8,12,7,0,0,48,3,12,17,15,9,5,0,61,56,26,36,33,27,14,5,198,2129,2638,2475,2196,1489,370,31,11335,9,6,6,4,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,3,3,0,0,25,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,3,21,22,8,10,8,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
LGA11500,152,175,130,101,66,10,3,635,94,39,36,24,13,4,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,17,17,8,0,0,44,1948,3916,4083,4157,3059,685,41,17888,657,242,132,108,62,11,3,1225,25,91,105,120,94,29,0,468,32,36,33,36,37,3,0,172,9,12,15,23,10,0,0,66,13,23,15,19,16,6,0,90,100,77,51,56,52,5,0,340,3036,4623,4614,4656,3414,752,50,21142,63,44,29,33,21,3,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,18,8,5,0,0,65,13,10,0,3,5,0,0,35,3,4,4,3,0,0,0,19,94,76,50,50,33,4,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,14,14,5,0,0,0,0,0,21,0,0,0,0,0,0,0,0
LGA11520,219,603,396,244,121,23,0,1599,99,112,69,34,38,11,0,367,0,0,3,3,0,0,0,9,0,0,3,0,0,0,0,3,0,3,9,5,4,0,0,30,904,2632,2801,2308,1388,383,32,10458,153,90,57,47,18,6,6,381,0,23,35,42,15,4,0,125,24,50,52,32,27,3,0,193,18,32,40,26,15,0,0,132,4,17,24,17,12,6,3,83,138,201,113,77,55,20,3,606,1562,3773,3593,2838,1702,463,48,13977,87,170,108,67,44,7,0,489,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,4,30,57,76,43,24,3,0,235,22,12,3,7,4,3,0,51,0,0,5,0,3,0,0,17,138,246,195,128,75,17,0,796,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,9,3,5,3,0,0,23,7,4,3,0,0,0,0,17,0,3,4,3,0,0,0,8
LGA11570,359,519,273,220,159,24,5,1561,140,171,99,106,86,23,3,634,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,41,51,52,28,10,0,176,3663,8753,9266,9628,6785,1594,174,39867,872,442,270,231,185,43,14,2050,54,203,307,284,205,51,3,1107,43,96,61,74,48,14,0,329,25,42,46,55,33,3,0,202,22,72,83,78,64,16,0,336,260,277,209,199,161,69,7,1170,5439,10612,10655,10928,7750,1843,203,47435,150,205,119,86,69,20,0,651,0,0,0,0,0,0,0,7,0,3,4,0,0,0,0,10,28,45,37,25,14,9,0,159,27,8,4,7,3,0,0,49,3,8,12,14,4,0,0,36,203,269,177,137,90,33,0,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,4,11,7,0,0,36,20,4,3,3,0,0,0,32,0,6,3,3,3,0,0,9
LGA11600,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,94,99,100,99,21,11,476,20,7,5,4,8,0,0,49,0,0,3,5,3,5,4,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,3,0,9,8,3,0,24,7,10,9,17,12,3,0,72,86,128,125,135,134,31,16,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11650,84,94,78,77,61,16,3,402,195,65,65,70,51,4,0,462,0,8,4,0,0,0,0,8,0,0,0,0,0,0,0,0,6,3,5,4,4,0,0,28,4793,7184,7412,7941,5893,1301,110,34628,1167,395,218,182,147,34,5,2145,43,122,192,242,232,65,6,891,54,91,81,109,93,20,3,445,50,51,52,78,44,3,0,288,18,22,43,64,68,22,6,237,236,206,142,191,191,66,22,1054,6643,8245,8294,8958,6783,1533,154,40601,32,30,29,21,16,3,0,127,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18,22,31,28,21,10,0,128,13,3,7,0,9,0,0,27,3,9,6,4,3,0,0,28,62,60,72,57,51,10,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,11,29,3,4,0,0,0,0,44,0,0,0,0,0,0,0,4
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,14,21,22,6,0,91,0,5,0,0,0,0,0,9,0,0,0,0,4,0,0,9,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,11,3,7,5,10,13,3,0,43,15,39,26,34,45,11,5,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11720,0,0,3,3,0,0,0,3,9,3,3,3,0,0,0,13,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,677,1004,1062,1044,803,159,21,4782,188,47,33,31,26,3,0,336,0,25,23,34,44,8,0,142,12,6,8,8,6,0,0,41,4,3,7,6,0,0,0,24,3,4,7,5,5,6,0,28,22,24,33,45,32,26,7,184,923,1123,1177,1185,928,206,36,5576,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3
LGA11730,0,0,0,0,0,0,0,3,3,5,3,4,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,13,645,923,1194,1371,1139,237,37,5543,172,71,43,45,32,10,6,372,8,15,37,38,62,20,14,199,10,7,12,23,15,0,0,74,11,17,20,37,26,6,0,124,10,5,9,18,17,8,4,76,43,54,61,83,102,44,9,397,905,1103,1382,1629,1401,335,62,6817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11750,0,0,0,0,0,0,0,0,3,3,4,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,216,201,184,136,26,4,849,18,25,14,13,5,0,0,72,0,3,4,7,7,4,0,17,0,6,3,6,6,3,4,17,0,0,3,4,5,0,0,12,0,4,5,13,3,0,0,30,3,13,19,14,17,7,0,71,113,263,253,240,175,40,6,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11800,0,0,0,0,3,0,0,0,21,4,7,0,8,0,0,41,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,11,1197,1916,2123,2376,1930,408,39,9992,342,150,87,75,51,10,3,714,11,33,46,65,81,18,3,254,24,30,36,56,38,4,0,185,34,31,38,34,40,3,0,181,4,16,15,15,13,6,0,77,72,80,57,74,73,35,0,397,1706,2270,2407,2703,2245,483,44,11859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,10,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0
LGA12000,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,64,73,66,61,17,6,327,24,4,0,4,0,0,0,29,0,3,0,4,0,0,0,7,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,9,0,3,4,10,12,4,3,38,63,74,85,79,82,30,7,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12150,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,94,62,103,85,34,3,417,8,3,5,7,3,0,0,25,0,0,0,8,5,0,0,11,0,4,0,0,0,0,3,10,0,0,3,0,0,0,0,3,0,0,6,3,9,3,3,19,6,17,6,9,14,5,0,54,57,119,80,135,115,41,5,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,291,310,346,299,96,16,1594,53,22,14,13,16,3,0,126,3,7,13,24,21,6,0,66,3,0,0,7,3,0,0,21,0,5,0,3,3,0,0,13,0,0,0,6,8,6,0,17,23,21,18,28,32,9,3,134,326,344,369,427,376,128,21,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12380,288,515,294,218,137,29,3,1482,132,164,79,76,38,14,0,498,0,0,3,0,0,0,0,9,0,3,3,0,0,0,0,8,7,32,27,36,17,9,0,122,2856,7483,7853,7685,5401,1100,89,32467,664,377,213,166,111,23,5,1560,55,148,214,208,147,44,4,827,39,61,58,70,44,4,0,274,23,32,41,56,27,4,0,183,21,54,58,51,38,12,4,241,184,211,166,112,117,39,7,838,4261,9085,8998,8680,6071,1284,115,38502,136,161,115,82,63,11,5,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,46,42,39,32,3,0,188,18,7,10,5,3,0,0,47,8,15,11,11,6,0,0,55,191,235,177,136,105,19,7,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,3,0,0,0,19,11,3,3,3,3,0,0,24,0,3,0,3,3,0,0,14
LGA12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,79,106,151,139,34,11,600,15,6,3,4,0,0,0,28,0,3,11,8,7,5,3,32,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,5,3,0,7,3,4,0,0,16,4,8,7,7,20,17,6,70,104,98,137,179,181,55,19,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
