LGA_CODE_2016,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_Inc_LR_15_24,F_M1_Tram_Inc_LR_25_34,F_M1_Tram_Inc_LR_35_44,F_M1_Tram_Inc_LR_45_54,F_M1_Tram_Inc_LR_55_64,F_M1_Tram_Inc_LR_65_74,F_M1_Tram_Inc_LR_75ov,F_M1_Tram_Inc_LR_Tot,F_M1_Taxi_15_24,F_M1_Taxi_25_34,F_M1_Taxi_35_44,F_M1_Taxi_45_54,F_M1_Taxi_55_64,F_M1_Taxi_65_74,F_M1_Taxi_75ov,F_M1_Taxi_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
LGA53990,0,0,4,0,0,0,0,10,3,19,8,4,4,3,0,36,3,19,10,8,4,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,39,50,41,3,168,50,35,51,65,58,17,4,284,11,10,8,7,4,3,0,51,446,682,742,843,645,191,36,3590,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,366,504,588,316,31,7,2055,88,36,20,22,13,5,3,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,4,0,0,14,0,0,0,6,0,3,0,11,15,8,10,24,15,9,0,74,353,417,546,641,346,47,7,2346,0,0,0,0,0,0,0,0
LGA54060,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,7,5,16,7,0,46,16,7,9,10,11,3,0,57,0,0,0,0,0,0,0,4,66,86,100,133,105,37,10,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,47,82,86,60,8,0,310,12,7,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,4,0,3,7,12,8,4,0,31,41,63,89,99,68,8,0,376,0,0,0,0,0,0,0,0
LGA54130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,8,21,17,3,7,66,0,4,3,5,9,3,0,21,0,0,0,3,3,0,0,7,30,66,46,83,81,27,10,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,22,23,27,3,0,101,0,0,3,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,4,5,8,4,0,0,27,9,34,26,35,41,3,0,152,0,0,0,0,0,0,0,0
LGA54170,17,4,3,0,0,0,0,34,31,29,17,19,16,4,0,121,149,110,65,48,40,12,3,419,22,20,3,0,0,0,0,48,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,23,20,3,4,6,0,0,53,43,116,184,329,359,176,24,1237,730,237,194,144,190,104,5,1604,50,49,37,21,21,14,7,195,4098,3525,2988,3200,2692,872,89,17467,110,90,33,43,22,0,0,307,181,74,16,37,14,3,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,3,3,7,0,0,0,34,3082,3544,3980,4970,3057,455,20,19107,811,158,118,160,127,28,5,1413,0,0,3,0,0,0,0,6,7,3,0,8,0,0,0,21,11,11,8,17,6,3,0,62,10,9,23,20,21,4,0,85,158,59,61,95,59,12,0,454,4390,3964,4244,5351,3309,509,33,21799,154,83,44,24,9,7,0,319
LGA54200,3,3,0,0,0,0,0,13,11,18,17,12,4,3,0,62,24,25,20,7,7,3,0,89,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,7,38,60,87,112,64,25,392,146,65,70,63,87,54,6,497,21,12,15,15,10,7,0,79,1163,1604,1694,1620,1281,432,75,7869,5,6,0,0,0,0,0,4,22,7,6,8,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,638,838,953,1139,778,140,10,4478,192,44,35,43,34,8,0,349,0,4,3,0,0,0,0,10,0,0,0,4,0,0,0,4,3,0,4,0,0,0,0,5,0,3,3,9,3,0,0,24,50,21,16,30,39,11,3,174,904,920,1023,1240,852,154,8,5105,0,0,0,0,0,0,0,8
LGA54280,3,17,7,7,5,0,0,32,9,27,20,11,8,0,0,82,17,50,25,25,12,0,0,123,0,0,0,0,3,0,0,4,0,4,3,0,3,0,0,11,0,0,0,3,3,0,0,3,0,3,3,3,9,0,0,15,3,4,15,36,31,8,3,99,93,225,201,202,134,30,3,886,18,25,31,27,21,4,0,126,924,1975,1787,1735,1176,233,23,7842,0,0,3,0,0,0,0,5,13,17,11,18,8,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,6,3,0,0,31,450,972,967,863,514,74,8,3843,147,96,49,60,37,5,0,394,0,0,3,0,0,0,0,3,3,3,4,6,3,0,0,15,5,7,7,7,0,0,0,27,0,9,12,14,7,0,0,41,61,86,36,75,50,5,0,320,687,1201,1091,1038,622,86,9,4733,0,0,0,0,0,0,0,0
LGA54310,4,14,17,11,11,0,0,55,3,25,21,17,3,0,0,73,8,43,36,29,11,0,0,131,0,0,0,0,0,0,0,3,0,3,3,8,3,0,0,17,0,0,3,0,3,0,0,6,0,6,7,9,3,0,0,26,3,19,21,18,15,6,0,79,60,274,290,256,138,24,0,1040,9,35,43,39,13,3,0,150,611,1881,1839,1590,862,158,20,6963,0,0,0,0,0,0,0,0,17,39,19,27,12,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,6,252,598,544,476,252,34,5,2157,90,60,38,31,18,0,0,239,0,0,0,0,0,0,0,0,10,0,3,3,3,0,0,22,3,8,4,4,3,0,0,25,8,19,13,12,10,3,0,68,43,79,45,65,37,0,0,266,424,811,676,621,330,36,6,2905,0,0,0,0,0,0,0,0
LGA54340,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,3,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,11,12,5,0,45,6,8,8,7,10,4,4,53,3,0,0,3,4,0,0,15,164,177,167,207,176,48,13,937,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76,127,116,159,101,23,0,612,24,16,17,16,12,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,8,3,7,3,0,37,103,156,138,179,133,25,0,736,0,0,0,0,0,0,0,0
LGA54410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,0,23,3,6,0,4,3,0,3,17,0,0,0,4,0,0,0,3,22,31,33,56,46,18,4,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,22,27,17,10,0,110,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,7,4,10,3,0,35,17,32,31,37,25,12,0,155,0,0,0,0,0,0,0,0
LGA54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,11,5,3,0,40,0,0,0,0,7,0,0,7,0,0,3,0,0,0,0,3,12,23,42,44,35,15,7,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9,3,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,5,3,0,13,3,9,14,13,9,9,0,55,0,0,0,0,0,0,0,0
LGA54550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,16,28,27,21,13,112,4,4,0,9,10,4,0,37,0,0,0,3,0,3,3,11,41,74,80,123,113,53,21,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,46,71,47,12,0,223,0,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,4,9,0,11,6,3,0,36,31,40,46,91,52,15,0,285,0,0,0,0,0,0,0,0
LGA54620,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,7,0,0,3,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,7,11,5,43,8,10,12,5,8,0,0,45,0,7,6,0,3,4,0,21,31,112,117,86,76,32,12,460,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,28,20,18,6,0,104,4,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,7,0,3,3,7,0,0,0,11,0,7,5,9,3,0,0,27,16,29,39,36,29,7,0,157,0,0,0,0,0,0,0,0
LGA54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,19,0,5,0,0,0,0,0,8,0,0,0,0,3,0,0,5,4,14,24,20,31,8,7,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,3,14,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,9,7,15,3,0,40,0,0,0,0,0,0,0,0
LGA54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,10,11,7,48,0,3,0,0,3,3,0,8,0,0,0,0,0,0,0,0,17,26,49,56,46,34,6,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,18,9,9,0,0,51,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,5,3,5,3,8,3,0,0,20,6,14,19,15,18,0,0,82,0,0,0,0,0,0,0,0
LGA54830,9,5,3,0,0,0,0,17,5,10,18,14,6,0,0,49,22,18,29,17,9,5,0,96,4,0,3,3,0,0,0,7,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,7,4,3,6,3,0,0,0,18,7,21,26,29,33,15,0,129,70,132,170,193,166,35,3,760,19,15,7,21,6,0,0,69,764,1803,2039,2179,1465,254,25,8523,3,3,3,0,0,0,0,8,14,13,8,12,7,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,763,865,783,419,51,5,3213,115,40,28,36,31,6,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,0,3,0,0,14,26,19,18,23,7,0,0,101,480,841,938,861,475,57,5,3662,10,5,0,3,0,0,0,12
LGA54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,20,17,24,5,9,88,0,0,3,5,10,8,0,26,0,3,0,4,3,0,0,11,39,71,86,107,96,36,13,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,29,33,21,9,0,134,3,0,3,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,9,6,4,0,32,19,40,34,49,31,15,0,180,0,0,0,0,0,0,0,0
LGA54970,0,0,0,3,0,0,0,7,0,8,5,10,12,3,0,39,0,12,8,16,15,3,0,50,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,7,0,0,0,0,0,0,0,4,0,8,3,7,0,0,0,12,0,0,0,5,0,3,0,13,9,82,113,91,60,11,0,369,8,15,20,15,3,3,0,67,110,454,468,444,279,46,3,1804,0,0,0,0,0,0,0,0,7,9,4,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,39,29,51,34,5,0,169,13,19,4,3,8,0,0,47,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,3,5,4,0,0,24,9,21,14,19,8,0,0,79,55,106,54,85,54,3,0,359,0,0,0,0,0,0,0,0
LGA55040,0,6,6,6,0,0,0,9,0,11,5,13,4,0,0,27,0,9,9,14,3,0,0,40,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,8,0,0,3,0,0,0,0,6,0,6,7,3,0,0,0,15,0,0,3,0,0,3,0,8,15,80,103,70,48,4,0,316,3,15,8,6,5,0,0,40,97,426,401,347,193,35,3,1500,0,0,0,0,0,0,0,0,0,18,15,13,6,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,56,57,52,37,3,0,226,13,20,9,5,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,9,3,8,0,0,0,23,14,14,10,9,14,0,0,61,48,119,89,76,68,9,0,406,0,0,0,0,0,0,0,0
LGA55110,6,3,4,0,0,0,0,11,13,22,13,5,12,3,0,74,38,39,23,12,20,5,0,144,5,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,4,0,0,0,18,13,21,45,79,111,62,18,343,236,95,107,92,96,62,9,704,19,19,18,27,12,12,6,109,1826,1559,1540,1608,1284,454,79,8347,13,3,10,7,5,3,0,30,47,19,14,15,5,0,0,105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,9,1243,1629,2033,2468,1488,190,18,9074,338,91,83,86,67,15,3,682,0,3,0,0,0,0,0,3,6,3,0,5,3,0,0,14,5,3,3,4,3,0,0,27,8,7,9,17,4,3,0,50,50,25,35,44,29,14,0,197,1712,1786,2187,2651,1611,222,24,10197,16,11,7,5,0,0,0,36
LGA55180,0,0,0,0,0,0,0,0,0,3,3,3,0,5,0,9,0,3,3,3,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,23,36,54,40,13,178,30,17,33,37,47,19,0,178,9,0,4,3,7,0,3,31,283,301,352,477,459,186,49,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,176,270,407,270,60,5,1308,39,12,13,24,16,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,3,3,4,0,11,19,16,19,25,24,5,3,106,180,203,308,458,310,78,7,1545,0,0,0,0,0,0,0,0
LGA55250,0,0,0,0,0,0,0,3,0,3,9,5,0,0,0,17,0,3,9,5,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,7,9,52,40,50,24,0,0,166,0,13,7,6,0,0,0,32,57,240,176,182,92,9,0,759,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,25,28,29,3,0,123,8,4,5,3,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6,6,0,0,0,28,3,16,5,4,4,3,0,43,14,69,47,47,37,6,0,228,0,0,0,0,0,0,0,0
LGA55320,23,12,12,5,3,0,0,51,24,29,14,17,14,3,0,98,101,122,93,74,49,6,4,457,13,15,12,10,6,3,0,58,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,16,13,8,15,6,3,0,67,23,90,146,204,285,164,54,967,414,212,166,159,174,66,19,1214,33,28,27,26,24,9,3,152,2737,3450,3197,2907,2381,815,139,15626,60,98,83,90,51,5,0,385,162,141,72,79,47,7,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,15,2259,3626,3352,3921,2568,418,22,16173,454,209,145,149,123,31,0,1104,0,3,0,0,0,0,0,5,0,0,3,4,0,0,0,11,11,31,26,25,11,3,0,104,3,6,14,16,8,7,0,64,100,53,39,78,59,12,3,353,3053,4173,3745,4365,2881,479,34,18728,78,102,52,57,36,4,0,330
LGA55390,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,15,15,9,0,0,59,0,6,4,3,3,0,0,16,39,130,108,91,43,7,0,418,0,0,0,0,0,0,0,0,0,7,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,3,8,0,0,38,0,3,7,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,16,3,8,0,4,3,0,0,18,11,30,14,15,16,0,0,93,0,0,0,0,0,0,0,0
LGA55460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,10,7,3,45,10,12,9,19,13,6,0,63,0,0,0,3,0,0,0,5,115,136,128,170,140,58,17,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,88,91,110,98,8,0,459,12,4,5,4,3,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,16,9,6,11,4,7,0,51,92,101,109,128,101,17,3,555,0,0,0,0,0,0,0,0
LGA55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,3,9,25,18,17,20,12,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,11,6,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,6,10,8,3,0,46,0,0,0,0,0,0,0,0
LGA55600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,19,11,8,4,60,7,5,3,9,9,3,3,41,0,0,0,4,8,0,0,14,69,92,113,129,125,54,18,603,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,53,86,83,68,19,3,334,8,9,3,7,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,8,10,4,8,7,0,44,45,72,94,98,85,24,3,412,0,0,0,0,0,0,0,0
