LGA_CODE_2016,OM_UIE_75ov_HW_0,OM_UIE_75ov_HW_1_15,OM_UIE_75ov_HW_16_24,OM_UIE_75ov_HW_25_34,OM_UIE_75ov_HW_35_39,OM_UIE_75ov_HW_40,OM_UIE_75ov_HW_41_48,OM_UIE_75ov_HW_49mor,OM_UIE_75ov_HW_NS,OM_UIE_75ov_Tot,OM_UIE_Tot_HW_0,OM_UIE_Tot_HW_1_15,OM_UIE_Tot_HW_16_24,OM_UIE_Tot_HW_25_34,OM_UIE_Tot_HW_35_39,OM_UIE_Tot_HW_40,OM_UIE_Tot_HW_41_48,OM_UIE_Tot_HW_49mor,OM_UIE_Tot_HW_NS,OM_UIE_Tot_Tot,CFW_15_19_HW_0,CFW_15_19_HW_1_15,CFW_15_19_HW_16_24,CFW_15_19_HW_25_34,CFW_15_19_HW_35_39,CFW_15_19_HW_40,CFW_15_19_HW_41_48,CFW_15_19_HW_49mor,CFW_15_19_HW_NS,CFW_15_19_Tot,CFW_20_24_HW_0,CFW_20_24_HW_1_15,CFW_20_24_HW_16_24,CFW_20_24_HW_25_34,CFW_20_24_HW_35_39,CFW_20_24_HW_40,CFW_20_24_HW_41_48,CFW_20_24_HW_49mor,CFW_20_24_HW_NS,CFW_20_24_Tot,CFW_25_29_HW_0,CFW_25_29_HW_1_15,CFW_25_29_HW_16_24,CFW_25_29_HW_25_34,CFW_25_29_HW_35_39,CFW_25_29_HW_40,CFW_25_29_HW_41_48,CFW_25_29_HW_49mor,CFW_25_29_HW_NS,CFW_25_29_Tot,CFW_30_34_HW_0,CFW_30_34_HW_1_15,CFW_30_34_HW_16_24,CFW_30_34_HW_25_34,CFW_30_34_HW_35_39,CFW_30_34_HW_40,CFW_30_34_HW_41_48,CFW_30_34_HW_49mor,CFW_30_34_HW_NS,CFW_30_34_Tot,CFW_35_39_HW_0,CFW_35_39_HW_1_15,CFW_35_39_HW_16_24,CFW_35_39_HW_25_34,CFW_35_39_HW_35_39,CFW_35_39_HW_40,CFW_35_39_HW_41_48,CFW_35_39_HW_49mor,CFW_35_39_HW_NS,CFW_35_39_Tot,CFW_40_44_HW_0,CFW_40_44_HW_1_15,CFW_40_44_HW_16_24,CFW_40_44_HW_25_34,CFW_40_44_HW_35_39,CFW_40_44_HW_40,CFW_40_44_HW_41_48,CFW_40_44_HW_49mor,CFW_40_44_HW_NS,CFW_40_44_Tot,CFW_45_49_HW_0,CFW_45_49_HW_1_15,CFW_45_49_HW_16_24,CFW_45_49_HW_25_34,CFW_45_49_HW_35_39,CFW_45_49_HW_40,CFW_45_49_HW_41_48,CFW_45_49_HW_49mor,CFW_45_49_HW_NS,CFW_45_49_Tot,CFW_50_54_HW_0,CFW_50_54_HW_1_15,CFW_50_54_HW_16_24,CFW_50_54_HW_25_34,CFW_50_54_HW_35_39,CFW_50_54_HW_40,CFW_50_54_HW_41_48,CFW_50_54_HW_49mor,CFW_50_54_HW_NS,CFW_50_54_Tot,CFW_55_59_HW_0,CFW_55_59_HW_1_15,CFW_55_59_HW_16_24,CFW_55_59_HW_25_34,CFW_55_59_HW_35_39,CFW_55_59_HW_40,CFW_55_59_HW_41_48,CFW_55_59_HW_49mor,CFW_55_59_HW_NS,CFW_55_59_Tot,CFW_60_64_HW_0,CFW_60_64_HW_1_15,CFW_60_64_HW_16_24,CFW_60_64_HW_25_34,CFW_60_64_HW_35_39,CFW_60_64_HW_40,CFW_60_64_HW_41_48,CFW_60_64_HW_49mor,CFW_60_64_HW_NS,CFW_60_64_Tot,CFW_65_69_HW_0,CFW_65_69_HW_1_15,CFW_65_69_HW_16_24,CFW_65_69_HW_25_34,CFW_65_69_HW_35_39,CFW_65_69_HW_40,CFW_65_69_HW_41_48,CFW_65_69_HW_49mor,CFW_65_69_HW_NS,CFW_65_69_Tot,CFW_70_74_HW_0,CFW_70_74_HW_1_15,CFW_70_74_HW_16_24,CFW_70_74_HW_25_34,CFW_70_74_HW_35_39,CFW_70_74_HW_40,CFW_70_74_HW_41_48,CFW_70_74_HW_49mor,CFW_70_74_HW_NS,CFW_70_74_Tot,CFW_75ov_HW_0,CFW_75ov_HW_1_15,CFW_75ov_HW_16_24,CFW_75ov_HW_25_34,CFW_75ov_HW_35_39,CFW_75ov_HW_40,CFW_75ov_HW_41_48,CFW_75ov_HW_49mor,CFW_75ov_HW_NS,CFW_75ov_Tot,CFW_Tot_HW_0,CFW_Tot_HW_1_15,CFW_Tot_HW_16_24,CFW_Tot_HW_25_34,CFW_Tot_HW_35_39,CFW_Tot_HW_40,CFW_Tot_HW_41_48,CFW_Tot_HW_49mor,CFW_Tot_HW_NS,CFW_Tot_Tot,ET_NS_15_19_HW_0,ET_NS_15_19_HW_1_15,ET_NS_15_19_HW_16_24,ET_NS_15_19_HW_25_34,ET_NS_15_19_HW_35_39,ET_NS_15_19_HW_40,ET_NS_15_19_HW_41_48,ET_NS_15_19_HW_49mor,ET_NS_15_19_HW_NS,ET_NS_15_19_Tot,ET_NS_20_24_HW_0,ET_NS_20_24_HW_1_15,ET_NS_20_24_HW_16_24,ET_NS_20_24_HW_25_34,ET_NS_20_24_HW_35_39,ET_NS_20_24_HW_40,ET_NS_20_24_HW_41_48,ET_NS_20_24_HW_49mor,ET_NS_20_24_HW_NS,ET_NS_20_24_Tot,ET_NS_25_29_HW_0,ET_NS_25_29_HW_1_15,ET_NS_25_29_HW_16_24,ET_NS_25_29_HW_25_34,ET_NS_25_29_HW_35_39,ET_NS_25_29_HW_40,ET_NS_25_29_HW_41_48,ET_NS_25_29_HW_49mor,ET_NS_25_29_HW_NS,ET_NS_25_29_Tot,ET_NS_30_34_HW_0,ET_NS_30_34_HW_1_15,ET_NS_30_34_HW_16_24,ET_NS_30_34_HW_25_34,ET_NS_30_34_HW_35_39,ET_NS_30_34_HW_40,ET_NS_30_34_HW_41_48,ET_NS_30_34_HW_49mor,ET_NS_30_34_HW_NS,ET_NS_30_34_Tot
LGA10850,0,3,3,3,0,0,3,12,0,22,14,29,33,48,16,46,30,126,5,350,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,3,0,4,0,4,0,3,0,0,0,0,0,9,0,10,0,3,4,0,0,0,0,4,0,13,0,0,0,0,0,0,0,16,0,23,0,7,0,3,0,0,0,7,0,21,0,3,0,3,0,0,0,10,0,20,0,7,3,3,0,0,0,7,3,23,3,4,0,0,0,0,0,4,3,21,10,36,13,12,11,13,0,61,5,151,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3
LGA10900,0,17,3,8,0,3,0,3,0,37,59,585,341,400,224,373,161,495,33,2670,0,4,0,0,0,0,0,0,0,8,0,5,0,0,0,3,0,0,0,11,0,7,0,0,0,0,0,3,0,15,0,4,3,0,0,0,0,3,0,12,0,14,0,0,3,3,0,9,0,35,0,18,5,3,3,0,0,10,0,40,0,3,9,3,3,3,3,6,4,35,0,11,3,7,3,3,0,10,3,51,3,13,9,3,3,9,3,3,0,42,0,13,5,11,0,4,0,7,0,42,3,19,3,11,0,0,0,5,0,44,0,8,8,0,0,0,0,0,0,24,0,6,3,3,0,3,0,0,0,21,11,123,51,40,20,39,15,59,13,369,3,0,0,0,0,0,0,0,8,10,0,0,0,0,0,3,0,0,4,7,0,0,3,0,0,0,3,0,3,11,0,0,3,0,0,5,0,0,0,8
LGA10950,0,0,3,5,0,0,3,10,0,14,3,9,14,16,3,24,8,101,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,3,0,4,0,6,0,0,0,3,0,0,0,3,3,4,0,3,0,4,0,3,0,10,0,18,3,7,3,10,0,5,0,46,11,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
LGA11100,0,3,3,0,0,5,0,0,0,13,19,195,165,164,127,289,105,328,43,1435,0,4,0,0,0,0,0,0,3,4,0,8,0,0,0,0,0,0,0,15,0,0,0,3,0,0,4,3,0,13,0,11,4,3,0,7,0,3,5,30,0,13,3,3,3,0,0,3,0,29,0,3,3,3,3,0,0,4,3,24,0,3,0,0,0,4,0,4,0,9,0,4,0,0,0,0,0,7,0,23,0,3,0,3,4,3,0,0,0,17,3,10,4,4,0,0,0,3,0,22,0,3,4,3,0,0,0,3,0,21,0,3,0,0,0,0,0,0,3,4,0,7,7,0,0,0,0,0,0,15,13,70,25,29,19,14,7,38,22,235,0,7,0,3,3,0,0,0,7,19,0,3,12,3,9,5,0,0,11,39,4,3,3,0,5,4,3,4,11,39,0,0,4,0,9,10,4,6,6,42
LGA11150,0,0,0,0,0,3,0,0,0,3,3,14,7,7,10,25,3,50,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,0,0,3,0,5,3,0,3,0,3,31,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,7
LGA11200,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11250,0,3,0,0,0,0,0,3,0,10,10,57,24,49,31,75,25,102,7,381,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,3,0,3,0,8,0,0,0,5,0,0,3,3,0,9,4,4,0,0,0,3,0,4,0,21,0,3,3,4,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,8,28,9,10,7,6,8,23,0,95,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,7,4,3,0,0,0,0,0,0,0,7
LGA11300,3,10,10,0,0,0,0,4,0,23,22,168,122,136,110,189,83,214,17,1061,0,5,3,0,0,0,0,0,0,9,0,3,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,10,3,10,7,3,3,10,0,3,0,32,0,4,7,0,3,0,0,4,3,25,0,11,4,3,3,0,0,0,3,28,0,13,0,7,0,3,0,3,0,25,0,4,3,8,0,3,4,3,0,26,0,3,0,7,0,5,3,5,7,24,0,0,5,0,0,0,0,0,0,13,0,3,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,9,0,0,4,0,0,0,0,0,0,10,9,59,38,27,24,24,7,27,16,222,0,7,0,0,0,0,0,0,0,8,0,3,0,3,4,0,0,0,4,20,0,0,4,0,4,0,0,3,0,14,0,3,0,0,3,0,0,0,0,8
LGA11350,0,9,7,0,0,8,0,7,0,36,77,536,374,445,199,415,136,400,40,2615,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,3,0,0,0,5,4,3,3,3,0,0,0,0,0,12,0,16,0,0,0,0,0,4,0,21,0,0,4,8,3,3,0,5,0,27,5,14,4,3,8,4,0,7,8,51,0,4,3,8,4,5,3,4,0,40,0,11,3,5,0,4,0,4,4,30,3,13,7,3,0,6,3,10,0,41,3,13,3,4,0,3,3,4,0,38,3,9,6,3,0,3,0,7,0,32,0,8,0,3,0,3,0,0,3,19,0,3,0,0,0,0,3,0,9,24,20,86,47,49,19,33,16,52,24,349,0,13,0,0,0,0,0,0,3,21,0,0,4,3,3,0,0,0,4,13,0,0,0,0,0,3,0,0,0,14,0,4,3,4,0,0,0,0,5,19
LGA11400,0,3,6,10,3,3,0,10,0,42,20,64,59,78,48,102,49,271,11,700,0,4,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,7,0,8,0,0,4,0,0,3,0,17,0,6,0,3,0,3,0,8,0,20,0,6,3,0,0,3,0,5,0,19,0,0,0,6,3,0,0,11,0,18,0,4,3,3,0,3,3,15,0,33,0,4,0,0,0,0,0,6,0,19,0,7,3,3,4,9,3,10,0,45,3,5,7,9,3,12,3,23,7,70,0,4,9,3,0,6,6,16,0,49,0,5,10,3,6,4,0,10,7,49,13,60,38,34,20,37,18,106,23,350,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
LGA11450,0,7,0,0,0,0,0,0,0,9,38,323,190,236,148,315,132,410,44,1837,0,11,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,5,0,5,0,0,3,4,0,0,0,16,3,11,6,3,0,3,0,7,0,38,0,7,4,0,3,3,0,4,0,32,0,4,3,4,3,6,0,11,3,33,0,12,6,3,0,3,0,4,0,28,0,17,8,0,0,3,0,6,3,34,0,8,3,3,3,7,0,9,3,27,0,10,5,5,0,7,3,6,3,35,0,6,3,4,3,0,0,4,0,28,0,3,0,0,0,0,0,0,0,8,0,12,3,3,0,0,0,0,3,17,16,98,37,28,16,34,6,44,22,305,0,13,0,0,0,0,0,0,8,23,4,4,4,3,7,4,0,3,6,39,0,0,3,3,4,8,3,3,8,37,0,0,3,3,6,4,0,7,0,18
LGA11500,0,11,3,3,0,3,3,3,0,23,50,389,275,328,237,421,205,585,52,2537,0,8,0,3,0,0,0,0,3,15,0,6,3,4,0,4,0,0,3,21,0,12,5,0,3,0,0,5,0,27,0,23,4,7,7,4,0,4,3,48,3,12,4,12,3,8,0,0,3,40,3,10,9,5,3,3,0,13,6,53,0,17,0,12,3,3,8,11,0,52,0,17,4,0,10,3,3,13,0,48,3,14,3,5,3,0,0,14,0,47,0,9,8,5,3,0,3,10,4,39,0,7,4,3,0,0,3,7,3,33,0,7,5,0,0,4,0,0,0,19,4,8,0,5,0,0,0,0,3,18,18,143,56,59,28,35,12,67,38,462,6,12,0,5,4,4,0,0,9,33,3,7,3,4,13,8,0,0,13,52,0,0,3,5,7,11,6,11,10,49,3,3,3,5,6,9,0,7,8,44
LGA11520,0,7,9,3,0,4,0,11,0,32,57,434,326,332,192,353,131,377,45,2240,0,7,0,0,0,0,0,0,0,10,0,3,3,0,0,0,0,5,3,11,0,10,7,0,3,3,3,0,0,29,0,14,4,5,4,6,0,6,3,39,0,14,9,3,3,3,0,3,4,39,3,14,10,3,3,10,3,3,0,42,0,10,6,3,0,3,0,4,0,34,5,5,5,3,3,4,3,5,0,36,0,15,0,5,0,9,0,9,0,40,0,12,3,0,0,4,0,0,0,27,0,14,3,0,0,4,0,0,0,22,0,3,3,0,0,4,0,3,6,21,0,11,3,0,0,0,0,0,3,20,13,131,55,29,15,48,14,46,22,372,0,0,3,0,0,0,0,0,4,7,0,4,3,0,0,3,0,0,10,24,0,3,4,5,8,7,3,3,6,41,3,0,3,4,8,7,0,0,4,32
LGA11570,0,18,3,10,9,12,3,10,3,69,123,1113,891,1007,721,1369,556,1502,177,7464,3,28,11,3,0,0,0,0,4,42,3,32,12,8,0,10,4,5,5,78,6,27,16,12,8,9,6,9,3,83,12,39,15,12,11,14,3,13,12,132,7,56,19,19,8,24,0,15,3,148,3,48,24,9,10,12,3,25,4,144,8,45,25,11,10,17,6,25,13,148,9,33,12,16,11,28,5,34,11,155,6,35,18,15,24,18,7,14,9,147,4,30,17,11,8,12,3,11,5,106,4,24,11,9,4,13,3,8,3,91,5,10,9,11,3,3,0,6,3,53,3,13,4,4,8,3,0,4,3,43,69,406,197,135,106,160,40,167,74,1359,7,14,4,0,4,6,0,0,14,52,7,15,12,7,17,8,3,7,39,115,10,5,9,13,17,22,4,4,24,109,7,12,13,4,11,22,0,14,28,112
LGA11600,0,0,0,5,0,0,0,5,0,7,10,18,7,19,5,26,7,99,0,185,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,5,0,0,4,0,0,3,0,4,0,16,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,3,0,8,0,15,0,0,0,0,0,3,0,10,0,13,0,0,0,3,0,0,0,4,0,5,3,0,0,0,3,0,0,8,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,10,7,5,11,8,3,16,0,56,4,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11650,6,37,20,13,3,6,3,10,6,102,226,1678,1069,1229,716,1410,610,1741,133,8816,0,18,3,0,3,0,0,0,3,30,0,18,7,4,0,0,0,5,3,45,7,25,4,6,0,9,3,5,4,53,0,36,12,6,3,4,3,20,9,96,6,56,18,14,5,12,7,25,5,142,3,37,30,20,9,17,8,26,12,156,3,46,24,32,13,20,7,21,14,180,7,36,24,18,4,27,13,44,5,174,13,46,25,24,14,28,6,35,4,207,11,57,24,10,10,18,0,30,3,170,5,46,22,6,7,8,5,10,7,116,8,33,23,11,3,3,0,8,13,104,3,20,9,6,9,9,3,8,5,64,61,473,221,150,85,154,45,243,84,1517,3,38,14,10,10,3,0,0,15,95,8,13,8,7,14,14,0,3,26,102,6,16,12,7,14,9,3,6,10,83,3,6,5,14,10,13,0,4,14,69
LGA11700,0,0,0,0,0,0,0,4,0,5,3,3,3,0,0,8,4,41,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,4,0,7,0,0,5,0,0,0,0,8,3,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,5,6,0,0,4,4,26,8,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA11720,0,3,3,6,3,0,0,0,0,26,20,163,124,144,92,154,58,247,12,1019,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,13,0,3,3,4,0,0,0,0,3,12,0,8,0,0,0,4,0,3,0,19,0,6,0,7,0,3,0,10,0,19,0,4,3,0,0,4,0,3,0,27,0,11,3,3,3,3,4,7,0,34,3,3,0,3,0,0,0,5,0,24,0,9,8,3,0,6,0,9,0,38,0,12,6,3,0,4,3,8,0,36,0,13,6,3,4,3,0,3,4,42,0,8,3,3,0,0,0,3,0,18,6,3,0,0,0,3,0,5,0,17,8,82,38,31,18,31,10,55,20,301,0,5,3,0,0,0,0,0,4,17,0,0,3,0,7,0,0,0,3,16,0,0,3,0,4,0,0,0,3,18,0,0,3,3,3,0,0,0,4,9
LGA11730,0,10,11,7,3,6,3,10,3,56,60,255,206,237,131,259,139,495,35,1808,0,6,0,0,0,0,0,0,3,13,0,4,0,0,0,0,3,0,0,10,0,3,0,0,0,0,0,0,0,10,0,0,3,3,0,0,0,3,0,15,0,7,0,3,3,6,0,11,3,25,4,9,4,3,0,0,0,9,3,26,0,10,3,0,0,4,3,9,3,45,0,10,8,9,10,6,5,15,5,63,3,13,7,4,3,5,4,28,8,78,3,12,8,10,3,7,4,31,3,79,4,12,10,10,0,12,3,13,3,66,3,10,6,3,0,0,3,5,6,41,6,9,9,3,3,5,0,9,3,47,21,118,62,53,21,50,27,136,35,519,3,9,0,3,0,0,0,0,0,19,5,3,0,3,8,3,0,0,8,23,0,0,0,4,5,3,0,0,3,18,0,0,0,0,3,0,0,0,3,9
LGA11750,0,0,0,0,0,0,0,3,0,6,7,18,10,19,11,33,4,82,0,190,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,4,0,7,0,0,0,0,0,0,0,4,0,7,0,0,0,0,3,3,6,5,0,15,0,3,0,0,0,3,0,8,0,20,0,0,0,0,0,0,0,4,3,17,0,0,0,0,0,0,0,6,3,7,0,0,0,3,3,3,0,7,0,14,0,0,0,0,0,3,0,5,3,15,5,15,8,3,9,13,6,58,9,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3
LGA11800,0,12,3,3,0,0,0,0,0,26,79,463,257,330,240,439,194,607,45,2654,0,13,3,0,0,0,0,0,0,20,0,8,0,0,0,3,0,0,0,17,0,10,6,5,7,3,0,5,0,28,8,4,0,3,8,3,0,8,0,32,3,6,3,3,3,9,3,17,4,51,0,7,9,12,0,6,3,24,3,65,3,14,11,10,3,8,0,10,0,66,0,10,11,3,4,6,0,18,3,60,3,15,6,9,8,8,3,28,0,84,4,27,8,10,4,9,0,14,0,80,4,27,9,6,0,5,0,8,3,55,4,7,6,8,0,3,0,4,3,31,3,9,3,3,0,3,0,0,0,21,27,143,78,62,33,64,21,136,27,602,0,16,0,0,4,0,0,0,6,22,0,3,0,5,0,3,3,0,4,26,4,3,3,8,0,0,0,0,8,25,3,4,0,4,3,0,0,4,3,18
LGA12000,0,0,3,0,0,3,0,5,0,15,7,15,19,24,9,21,19,96,6,219,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,7,0,7,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,7,0,8,0,0,0,3,0,0,0,7,0,14,0,0,0,0,0,0,0,10,0,8,0,3,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,11,3,17,3,3,4,12,3,41,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12150,3,5,0,3,0,0,0,3,0,15,10,10,10,11,8,27,9,129,4,230,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,6,3,11,0,0,0,3,0,0,0,4,0,11,0,0,0,0,0,0,7,11,0,25,0,6,0,0,0,3,3,11,0,25,4,3,3,0,0,0,0,16,0,25,0,5,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,3,3,3,0,12,6,14,3,4,3,10,12,75,9,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA12350,3,9,3,3,0,0,3,14,0,34,19,67,63,65,42,102,62,237,6,666,0,4,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,10,0,3,0,0,0,0,0,3,0,13,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,3,0,14,0,3,7,0,5,3,0,0,0,22,0,3,0,3,0,0,0,4,0,17,0,3,0,0,0,0,3,6,0,12,0,3,3,3,0,3,0,3,0,28,0,5,3,3,3,3,0,4,0,26,0,0,0,3,0,7,3,3,4,27,0,3,3,3,0,3,0,0,7,23,7,45,23,16,11,28,11,42,20,205,0,0,0,0,3,0,0,3,4,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
LGA12380,0,9,10,3,0,3,0,3,0,39,85,625,518,526,452,813,346,965,115,4436,7,11,11,0,0,4,0,0,3,31,0,12,10,7,3,4,0,9,0,49,0,15,9,9,6,7,0,12,4,53,0,29,11,8,10,9,0,4,4,75,8,28,15,9,7,11,3,7,11,95,0,32,15,12,5,17,0,16,8,96,0,26,9,12,9,15,4,19,4,98,4,14,9,14,4,16,9,14,6,91,3,15,6,13,7,14,3,10,9,85,3,11,5,3,9,11,3,10,4,53,0,9,3,3,0,5,0,8,0,37,0,4,9,0,0,0,4,4,3,24,3,7,0,0,4,0,0,6,0,29,29,215,112,92,67,105,26,119,54,826,3,12,3,9,3,0,0,0,11,41,3,10,17,10,9,9,4,0,34,96,0,8,8,3,28,10,0,7,21,96,9,4,3,3,17,12,5,7,18,80
LGA12700,0,0,6,4,0,0,3,4,0,20,11,51,30,43,27,53,24,111,4,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,7,0,13,0,4,3,0,0,0,3,0,4,15,0,5,3,0,0,6,0,6,0,21,0,4,12,3,0,0,0,3,0,16,0,6,9,0,0,5,0,0,0,20,0,6,7,4,0,4,0,3,0,24,0,4,7,3,0,7,0,0,0,17,4,37,40,15,3,17,6,25,8,154,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA12730,0,0,0,0,3,4,0,3,0,14,5,29,24,29,30,58,31,134,12,361,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,13,0,3,0,0,0,3,0,0,0,7,0,0,3,0,0,0,3,4,0,6,0,4,0,3,0,4,0,4,0,17,0,3,0,0,0,0,0,3,0,13,0,0,0,0,0,4,0,7,0,17,3,3,0,0,0,3,0,5,0,11,0,3,3,0,0,0,0,8,0,12,0,0,3,0,0,0,0,3,0,12,5,26,14,10,5,7,10,46,3,132,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
