LGA_CODE_2016,SS_NS_1000_1249_Mng,SS_NS_1000_1249_Pro,SS_NS_1000_1249_TecTW,SS_NS_1000_1249_CoPSW,SS_NS_1000_1249_ClAW,SS_NS_1000_1249_SWks,SS_NS_1000_1249_MaOpDv,SS_NS_1000_1249_Lab,SS_NS_1000_1249_IDNS,SS_NS_1000_1249_Tot,SS_NS_1250_1499_Mng,SS_NS_1250_1499_Pro,SS_NS_1250_1499_TecTW,SS_NS_1250_1499_CoPSW,SS_NS_1250_1499_ClAW,SS_NS_1250_1499_SWks,SS_NS_1250_1499_MaOpDv,SS_NS_1250_1499_Lab,SS_NS_1250_1499_IDNS,SS_NS_1250_1499_Tot,SS_NS_1500_1749_Mng,SS_NS_1500_1749_Pro,SS_NS_1500_1749_TecTW,SS_NS_1500_1749_CoPSW,SS_NS_1500_1749_ClAW,SS_NS_1500_1749_SWks,SS_NS_1500_1749_MaOpDv,SS_NS_1500_1749_Lab,SS_NS_1500_1749_IDNS,SS_NS_1500_1749_Tot,SS_NS_1750_1999_Mng,SS_NS_1750_1999_Pro,SS_NS_1750_1999_TecTW,SS_NS_1750_1999_CoPSW,SS_NS_1750_1999_ClAW,SS_NS_1750_1999_SWks,SS_NS_1750_1999_MaOpDv,SS_NS_1750_1999_Lab,SS_NS_1750_1999_IDNS,SS_NS_1750_1999_Tot,SS_NS_2000_2999_Mng,SS_NS_2000_2999_Pro,SS_NS_2000_2999_TecTW,SS_NS_2000_2999_CoPSW,SS_NS_2000_2999_ClAW,SS_NS_2000_2999_SWks,SS_NS_2000_2999_MaOpDv,SS_NS_2000_2999_Lab,SS_NS_2000_2999_IDNS,SS_NS_2000_2999_Tot,SS_NS_3000mo_Mng,SS_NS_3000mo_Pro,SS_NS_3000mo_TecTW,SS_NS_3000mo_CoPSW,SS_NS_3000mo_ClAW,SS_NS_3000mo_SWks,SS_NS_3000mo_MaOpDv,SS_NS_3000mo_Lab,SS_NS_3000mo_IDNS,SS_NS_3000mo_Tot,SS_NS_PINS_Mng,SS_NS_PINS_Pro,SS_NS_PINS_TecTW,SS_NS_PINS_CoPSW,SS_NS_PINS_ClAW,SS_NS_PINS_SWks,SS_NS_PINS_MaOpDv,SS_NS_PINS_Lab,SS_NS_PINS_IDNS,SS_NS_PINS_Tot,SS_NS_Tot_Mng,SS_NS_Tot_Pro,SS_NS_Tot_TecTW,SS_NS_Tot_CoPSW,SS_NS_Tot_ClAW,SS_NS_Tot_SWks,SS_NS_Tot_MaOpDv,SS_NS_Tot_Lab,SS_NS_Tot_IDNS,SS_NS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot
LGA20570,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,10,14,6,11,12,0,8,7,67,0,0,5,16,4,30,0,7,5,75,7,26,36,282,27,736,5,332,17,1478,15,31,22,212,31,309,11,114,16,757,3,33,26,121,23,140,11,50,4,408,12,16,85,101,29,62,14,31,8,350,10,12,95,77,25,53,5,21,9,308,4,13,66,35,14,21,3,9,5,169,13,16,22,20,14,5,0,0,0,96,7,13,9,7,6,4,0,0,0,48,0,13,3,3,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5
LGA20660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,0,0,3,28,0,0,0,15,4,13,0,11,0,50,16,54,24,281,57,703,13,263,14,1428,12,23,18,223,55,337,18,94,3,784,9,21,23,107,35,118,8,44,0,368,9,14,61,77,24,78,7,27,3,296,4,10,69,39,21,39,0,18,0,217,4,13,49,30,16,15,3,3,0,132,9,27,30,10,13,10,0,0,3,99,0,18,17,5,0,9,0,3,3,56,0,12,3,7,0,0,0,0,0,23,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,3
LGA20740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,4,0,3,0,14,0,0,4,3,0,9,0,0,3,20,3,0,10,59,11,171,3,81,3,341,3,0,8,23,0,40,3,15,0,95,0,0,9,13,0,17,0,10,0,57,0,0,17,13,0,13,0,0,0,49,0,3,23,10,4,4,0,3,0,50,0,0,16,3,0,6,0,0,0,25,0,4,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,4,3,3,0,21,0,0,0,0,0,6,0,12,0,24,13,14,9,96,15,264,0,175,4,592,4,3,5,63,15,96,3,50,0,245,0,9,14,31,6,48,0,16,0,128,3,7,35,21,3,30,3,10,6,115,3,0,40,18,11,10,3,14,0,98,4,0,17,8,3,5,0,4,0,54,3,3,4,3,0,0,0,3,0,24,3,0,0,0,4,3,0,0,0,13,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,9,0,0,0,31,0,4,0,18,0,14,5,9,3,59,13,53,19,445,61,357,13,156,7,1124,9,30,24,242,59,210,10,50,0,629,6,13,26,134,32,92,7,49,4,361,9,9,44,77,21,49,3,27,0,238,6,8,43,74,23,35,0,14,0,213,9,3,27,35,12,4,0,3,0,97,3,7,9,19,4,8,8,8,0,62,0,3,6,5,8,0,0,6,0,28,0,6,0,5,0,4,0,0,0,16,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3
LGA21010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,13,26,0,69,0,36,0,146,0,0,0,14,0,16,0,19,3,50,0,0,7,3,0,7,0,4,0,19,0,0,10,3,0,5,0,3,0,21,0,3,7,8,0,0,0,3,0,25,0,0,5,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA21110,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,3,3,0,9,34,7,6,3,39,10,32,0,18,10,115,20,173,36,738,136,714,26,271,13,2128,17,109,52,468,145,480,30,159,20,1479,6,44,65,259,101,210,10,102,14,818,17,42,72,150,67,154,10,75,12,605,21,44,70,127,54,82,5,31,9,447,14,41,38,65,29,36,0,11,0,243,13,36,23,36,26,17,0,10,0,155,13,20,15,17,11,7,0,4,3,98,5,15,3,0,3,7,0,3,0,30,3,9,0,0,3,0,0,0,0,22,0,6,0,0,0,0,0,0,0,8
LGA21180,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,9,10,7,15,4,11,4,65,3,4,3,14,8,51,0,20,8,106,15,66,24,245,54,949,18,356,23,1754,25,51,43,178,52,464,37,187,10,1038,19,26,66,97,54,210,34,106,5,626,22,21,94,50,35,117,31,70,12,440,19,12,112,49,27,65,23,52,6,361,14,7,64,34,20,15,23,21,3,196,11,9,33,10,15,9,7,10,0,110,10,14,17,7,3,5,0,3,0,61,0,4,9,0,4,0,3,0,0,30,0,0,3,5,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3
LGA21270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,7,0,0,3,15,3,24,0,38,0,81,0,0,0,3,0,7,0,7,0,18,0,0,0,0,0,3,0,3,0,10,0,0,4,0,0,0,0,0,0,9,0,3,0,0,0,3,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA21370,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,3,0,3,0,4,0,28,3,0,0,3,0,14,0,8,3,36,3,6,11,66,15,248,3,123,6,478,3,3,5,27,3,55,4,26,0,128,0,0,14,12,0,17,0,9,0,66,0,3,39,13,0,11,0,3,0,73,3,5,40,12,8,8,0,7,3,90,0,0,25,8,0,5,0,8,0,41,3,3,4,3,3,0,0,3,0,26,0,4,3,4,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA21450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,14,0,3,3,35,0,0,7,7,0,15,4,12,0,54,8,11,23,154,34,499,24,277,12,1043,4,3,14,92,18,213,11,76,6,437,0,7,23,47,15,85,7,31,3,220,4,7,65,30,14,50,3,19,3,188,7,7,73,30,9,33,4,14,3,180,3,5,28,19,11,11,0,9,0,92,4,6,6,12,5,3,0,0,3,43,0,5,3,3,0,0,0,0,0,18,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA21610,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,8,5,13,0,0,3,45,0,7,9,18,10,49,0,33,4,140,22,68,39,403,77,1200,28,541,20,2392,21,32,43,245,63,574,38,215,12,1248,24,20,64,158,41,247,22,82,9,655,10,12,126,106,24,132,12,75,0,495,18,10,135,71,34,88,7,28,6,403,18,15,77,57,20,47,6,18,3,263,10,20,23,24,19,16,3,9,0,131,7,6,15,15,4,4,0,3,0,53,0,4,4,3,0,0,0,0,0,17,0,0,0,4,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,5
LGA21670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,3,0,0,4,0,0,0,6,0,0,6,16,3,77,0,33,0,142,0,0,0,4,0,25,0,10,0,43,0,0,3,3,0,9,0,0,0,15,0,0,3,4,0,3,0,7,0,14,0,0,3,10,0,3,0,3,0,17,0,0,3,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA21750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,13,0,0,0,0,0,3,0,3,0,13,3,8,12,49,5,132,0,66,7,272,5,0,10,18,4,44,0,20,3,104,0,0,4,12,0,19,3,11,0,51,0,0,18,11,0,6,0,3,0,43,3,3,22,7,4,8,0,7,0,61,0,0,13,0,0,3,0,0,0,18,0,0,3,7,0,0,0,0,0,20,0,0,3,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA21830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,3,0,0,4,0,0,3,3,0,12,3,0,13,37,0,125,3,65,0,245,5,0,0,17,10,33,0,8,0,76,3,0,3,5,0,19,0,10,0,45,3,0,9,20,0,4,0,10,0,45,0,8,14,9,3,4,0,6,0,40,0,0,0,3,0,0,0,0,0,13,0,0,4,0,0,0,0,3,0,9,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA21890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,3,8,0,6,3,35,0,4,3,11,4,34,0,18,6,87,8,61,14,235,58,774,22,265,15,1456,6,44,35,191,70,474,22,137,8,986,13,26,49,146,41,227,22,83,3,610,6,21,55,84,42,132,18,66,3,437,6,22,84,73,22,75,12,35,8,343,9,14,42,34,18,27,11,17,0,175,3,11,23,19,17,11,0,5,0,90,6,7,12,13,11,3,0,3,0,52,0,5,4,0,3,0,0,0,0,19,0,0,4,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,5
LGA22110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,6,0,4,0,0,0,30,0,0,0,3,0,9,3,9,3,29,3,0,4,62,3,228,3,103,12,428,3,3,8,18,0,37,0,21,0,96,0,0,13,13,0,7,0,12,0,49,3,8,23,12,3,8,0,3,0,57,3,0,29,12,4,7,0,4,0,66,0,0,11,9,3,3,0,6,0,27,0,3,3,6,3,0,0,4,0,21,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA22170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,9,3,11,0,9,5,41,0,0,3,5,7,22,0,10,3,52,24,18,19,254,32,647,22,338,17,1366,9,11,19,146,26,245,25,114,10,610,9,8,46,68,30,136,9,43,10,355,6,6,90,38,18,58,9,32,7,261,8,11,96,38,13,36,0,14,0,210,4,11,40,27,11,22,0,20,3,137,4,16,16,15,9,6,0,3,0,72,0,12,12,4,4,0,0,3,0,39,0,4,4,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
LGA22250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,5,12,0,0,0,25,0,59,0,27,0,113,0,0,4,9,4,7,0,3,0,36,0,0,0,6,0,8,0,7,0,22,0,0,7,5,0,7,0,0,0,21,0,0,8,0,3,0,0,0,0,11,0,0,7,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA22310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,8,0,3,0,17,0,0,4,16,6,15,0,13,3,58,13,64,26,335,61,484,19,201,21,1225,14,48,28,235,71,243,8,109,9,769,12,25,31,121,29,133,12,81,0,451,8,18,49,87,40,74,8,37,0,321,16,13,41,60,36,33,3,24,3,221,3,13,22,29,15,23,0,11,0,123,10,10,12,10,4,3,0,3,0,59,6,10,0,6,10,0,0,3,0,34,0,13,3,3,0,5,0,3,0,18,0,0,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3
LGA22410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,3,0,4,0,12,4,0,7,36,3,127,0,66,0,239,3,3,3,15,0,30,0,19,0,74,3,3,3,8,3,14,0,7,0,41,4,0,8,10,0,7,0,8,0,38,0,0,7,3,0,0,0,6,0,25,0,0,3,0,0,0,0,7,0,20,0,0,4,0,0,0,0,0,0,8,0,0,4,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA22490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,4,3,5,7,24,0,27,0,69,0,0,4,5,0,17,0,12,0,34,0,0,3,5,0,8,0,3,0,18,0,0,5,9,0,3,0,4,0,18,0,0,8,0,0,5,0,3,0,23,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA22620,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,12,11,0,12,0,12,3,59,0,0,6,12,3,22,0,17,3,60,5,21,25,247,44,748,17,384,18,1507,8,24,18,160,30,330,19,104,10,701,6,7,42,95,17,118,13,65,5,372,11,10,85,85,17,72,10,41,0,326,8,16,100,71,14,54,3,17,0,289,8,15,44,27,12,24,3,11,0,140,3,21,23,8,17,4,0,3,0,78,3,19,14,3,3,3,0,3,0,53,3,7,3,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
LGA22670,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,0,14,8,3,7,8,15,11,69,0,5,3,12,8,51,0,20,8,116,12,51,35,230,65,718,36,296,27,1458,14,40,50,151,100,408,47,212,16,1035,15,21,61,81,59,201,44,117,6,607,10,18,131,56,39,135,36,103,12,535,7,18,127,49,36,67,38,57,6,407,16,22,80,22,36,36,26,44,5,284,12,30,43,16,19,18,23,20,0,175,4,17,24,4,11,5,3,7,0,85,3,11,3,3,3,0,0,4,0,25,0,0,7,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3
LGA22750,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,19,13,10,15,3,15,5,91,5,7,4,23,8,63,0,44,15,166,27,58,87,609,95,1539,28,785,35,3275,21,52,63,367,72,620,50,267,12,1526,18,46,88,258,55,352,26,124,3,959,17,28,158,170,50,203,21,88,9,744,18,30,225,150,60,141,23,64,5,705,20,32,88,89,28,57,9,23,0,348,24,28,44,31,45,17,6,13,0,211,9,28,17,18,10,6,0,3,0,103,3,15,3,7,0,0,0,0,0,32,0,3,4,3,6,3,0,0,0,22,0,0,3,0,0,0,0,0,0,9
LGA22830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,13,3,3,3,3,3,0,30,0,0,0,9,3,11,0,17,6,50,12,3,12,117,29,411,5,179,5,772,6,5,10,56,11,112,8,64,6,279,3,9,23,33,15,39,3,20,0,155,3,7,56,28,13,29,7,14,3,153,0,9,65,23,6,20,0,9,0,141,0,12,26,19,13,10,0,10,0,88,3,11,16,15,3,3,3,5,3,63,4,7,7,6,6,0,0,0,0,32,0,7,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
LGA22910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,6,0,0,0,34,0,51,0,29,0,112,0,0,0,22,3,11,0,12,0,43,0,0,4,14,3,0,0,10,0,32,0,0,8,8,3,6,0,3,0,30,0,0,10,7,0,3,0,0,0,23,0,0,7,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
