LGA_CODE_2016,NFANS_75ov_EWFT,NFANS_75ov_EWPT,NFANS_75ov_EAFW,NFANS_75ov_EHW_NS,NFANS_75ov_Tot,NFANS_Tot_EWFT,NFANS_Tot_EWPT,NFANS_Tot_EAFW,NFANS_Tot_EHW_NS,NFANS_Tot_Tot,Tot_15_19_EWFT,Tot_15_19_EWPT,Tot_15_19_EAFW,Tot_15_19_EHW_NS,Tot_15_19_Tot,Tot_20_24_EWFT,Tot_20_24_EWPT,Tot_20_24_EAFW,Tot_20_24_EHW_NS,Tot_20_24_Tot,Tot_25_29_EWFT,Tot_25_29_EWPT,Tot_25_29_EAFW,Tot_25_29_EHW_NS,Tot_25_29_Tot,Tot_30_34_EWFT,Tot_30_34_EWPT,Tot_30_34_EAFW,Tot_30_34_EHW_NS,Tot_30_34_Tot,Tot_35_39_EWFT,Tot_35_39_EWPT,Tot_35_39_EAFW,Tot_35_39_EHW_NS,Tot_35_39_Tot,Tot_40_44_EWFT,Tot_40_44_EWPT,Tot_40_44_EAFW,Tot_40_44_EHW_NS,Tot_40_44_Tot,Tot_45_49_EWFT,Tot_45_49_EWPT,Tot_45_49_EAFW,Tot_45_49_EHW_NS,Tot_45_49_Tot,Tot_50_54_EWFT,Tot_50_54_EWPT,Tot_50_54_EAFW,Tot_50_54_EHW_NS,Tot_50_54_Tot,Tot_55_59_EWFT,Tot_55_59_EWPT,Tot_55_59_EAFW,Tot_55_59_EHW_NS,Tot_55_59_Tot,Tot_60_64_EWFT,Tot_60_64_EWPT,Tot_60_64_EAFW,Tot_60_64_EHW_NS,Tot_60_64_Tot,Tot_65_69_EWFT,Tot_65_69_EWPT,Tot_65_69_EAFW,Tot_65_69_EHW_NS,Tot_65_69_Tot,Tot_70_74_EWFT,Tot_70_74_EWPT,Tot_70_74_EAFW,Tot_70_74_EHW_NS,Tot_70_74_Tot,Tot_75ov_EWFT,Tot_75ov_EWPT,Tot_75ov_EAFW,Tot_75ov_EHW_NS,Tot_75ov_Tot,Tot_Tot_EWFT,Tot_Tot_EWPT,Tot_Tot_EAFW,Tot_Tot_EHW_NS,Tot_Tot_Tot
LGA59170,0,0,0,0,0,3,0,0,0,6,16,0,3,0,20,22,5,0,0,33,21,3,0,0,22,36,8,0,0,50,16,11,0,0,35,26,12,3,0,41,23,13,0,3,41,24,12,0,0,38,41,20,3,0,63,26,17,3,0,42,13,15,3,0,28,14,4,3,0,24,3,7,0,0,16,293,135,21,8,456
LGA59250,0,0,0,0,0,4,3,0,0,10,4,4,0,0,12,35,5,3,0,42,100,8,15,0,127,95,14,9,0,123,80,10,4,0,99,75,4,3,0,84,77,10,7,0,94,57,4,6,0,73,59,10,10,0,81,21,3,4,3,33,14,4,0,0,19,0,3,0,0,3,0,0,0,0,0,630,74,69,9,787
LGA59310,0,0,0,0,0,8,0,0,0,5,14,11,0,3,25,35,4,3,0,49,31,13,3,0,50,52,24,3,0,79,37,25,0,0,62,47,19,0,0,70,40,18,0,3,60,58,17,3,0,78,54,15,4,3,68,46,28,8,0,79,17,15,0,0,34,3,9,0,3,13,8,7,0,0,14,442,200,25,16,688
LGA59320,0,0,0,0,0,3,0,0,0,3,3,0,0,0,6,4,3,0,0,8,12,4,3,0,24,9,0,0,0,11,11,3,3,0,23,8,0,0,0,11,17,6,4,0,22,16,7,0,0,24,19,4,5,0,33,8,6,0,0,12,3,3,0,0,4,3,0,3,0,4,0,0,0,0,3,116,45,27,4,190
LGA59330,0,0,0,0,0,3,0,0,0,3,0,3,0,0,10,10,6,0,0,13,14,5,0,0,15,15,3,0,0,14,10,5,0,0,16,8,7,0,0,20,17,3,0,0,24,13,7,0,0,27,17,5,0,0,26,14,7,0,0,24,3,3,0,0,9,6,6,0,0,10,5,10,0,0,9,122,73,9,4,212
LGA59340,0,0,0,0,0,36,10,4,3,62,41,49,3,0,91,120,31,6,11,164,266,40,19,9,328,297,57,33,9,396,231,48,25,4,306,245,70,19,10,339,255,51,20,3,326,246,52,16,10,322,208,55,30,6,293,140,40,14,0,189,39,19,4,0,63,16,5,3,0,23,8,3,0,0,14,2106,515,191,59,2867
LGA59350,0,0,0,0,0,0,0,0,0,0,4,8,0,0,10,23,3,0,0,29,50,11,6,0,68,51,5,3,0,57,35,5,3,3,38,40,7,9,0,53,50,8,11,3,70,45,12,8,0,66,36,7,4,0,50,27,4,0,0,34,8,0,0,0,9,4,0,0,0,5,0,4,0,0,3,365,70,45,8,495
LGA59360,0,0,0,0,0,14,3,3,0,15,13,4,0,4,16,42,15,4,4,60,111,13,7,3,141,127,16,8,3,156,110,10,9,0,137,104,17,9,0,133,141,26,13,0,184,146,26,9,3,185,117,17,7,4,141,58,10,7,5,77,25,14,0,0,43,5,0,0,0,12,5,7,0,0,12,1005,173,80,36,1290
LGA59370,0,0,0,0,0,5,3,0,0,10,15,36,4,0,53,45,26,0,0,73,34,12,0,0,50,45,38,3,3,88,53,41,0,0,93,39,35,3,4,74,71,45,0,3,117,75,45,0,4,121,68,53,10,0,127,46,52,5,0,101,37,29,3,0,71,13,15,0,0,30,3,13,0,0,14,539,438,36,18,1029
LGA59499,3,3,0,0,9,376,231,45,47,694,951,905,75,74,2008,2982,1814,248,133,5176,4302,1729,395,141,6570,4134,1720,436,163,6447,3503,1739,369,139,5747,3516,1958,327,121,5924,3580,2080,352,122,6137,3293,2041,361,121,5820,2462,1898,368,93,4818,1438,1633,339,68,3480,489,877,151,30,1547,116,300,48,12,474,51,125,37,22,229,30815,18821,3494,1251,54378
LGA59799,0,0,0,0,0,6,0,3,0,8,9,8,0,0,12,37,0,0,3,42,131,10,10,3,155,199,7,29,5,244,190,16,24,0,223,192,10,14,8,229,175,11,29,4,216,185,10,32,0,230,131,3,19,0,154,49,3,3,0,64,9,0,0,0,17,3,0,0,0,3,4,0,0,0,4,1315,74,169,31,1595
LGA59898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA60210,0,0,0,0,0,16,16,3,0,42,19,66,5,3,90,46,47,6,0,99,44,41,6,0,93,73,44,8,3,127,67,63,5,0,137,88,61,5,3,165,100,76,12,6,194,111,101,8,5,225,108,134,11,0,249,84,86,16,3,187,21,52,4,5,73,14,20,3,0,36,8,8,3,0,17,778,793,92,33,1700
LGA60410,0,0,0,0,0,29,21,0,4,51,37,133,8,3,189,136,94,7,0,234,186,83,18,4,292,185,98,14,0,297,172,72,13,4,271,210,91,10,9,321,216,88,9,6,334,195,78,11,5,296,188,77,11,3,284,88,63,8,3,165,32,36,3,3,75,8,19,0,0,26,4,6,3,3,12,1677,956,120,46,2792
LGA60610,0,0,0,0,0,96,59,9,7,168,165,512,22,17,723,525,332,29,16,901,568,260,30,11,872,573,318,63,21,970,547,372,32,16,957,695,348,26,6,1074,821,395,35,20,1274,859,401,47,17,1324,683,349,63,15,1104,379,293,41,17,728,111,120,11,0,241,28,46,3,5,84,10,31,0,9,47,5950,3770,404,173,10298
LGA60810,0,0,0,0,0,46,30,3,3,83,87,263,19,17,387,250,173,20,10,455,272,144,22,8,447,223,161,20,7,419,275,167,16,7,468,324,237,25,15,597,419,250,25,7,700,457,243,33,9,741,358,300,35,9,701,197,216,23,4,442,69,90,13,11,186,23,37,7,10,70,13,34,0,6,55,2969,2318,256,110,5661
LGA61010,0,0,0,0,0,7,5,0,0,10,6,10,0,0,18,31,14,0,3,46,31,15,3,3,58,40,6,3,0,53,37,17,5,3,61,45,15,3,3,62,47,15,0,6,68,55,24,0,3,84,54,19,5,7,84,36,29,0,0,67,21,17,0,0,38,13,8,0,0,26,4,10,0,0,15,423,198,35,28,681
LGA61210,0,0,0,0,0,28,20,8,7,66,86,121,5,10,227,229,97,17,4,346,203,71,19,5,288,233,101,22,5,364,180,102,10,3,300,235,123,8,11,378,268,107,14,4,399,265,133,22,8,424,257,118,25,6,410,145,101,18,4,270,59,46,7,0,117,19,22,3,0,46,12,17,4,5,41,2192,1178,171,69,3604
LGA61410,0,0,0,0,3,123,96,10,8,231,155,844,49,23,1071,699,647,50,18,1406,905,460,65,27,1453,860,492,72,22,1447,837,524,62,27,1442,1012,565,51,19,1638,1095,552,46,18,1714,1132,566,70,22,1790,1010,584,64,16,1677,533,474,50,14,1070,162,260,30,7,457,31,110,9,4,152,13,57,0,12,88,8448,6127,614,220,15404
LGA61510,0,0,0,0,0,10,14,0,4,28,18,88,6,6,118,63,78,11,0,156,104,41,8,9,163,94,70,3,0,176,117,75,8,3,196,138,94,9,3,251,190,91,6,9,299,196,91,7,6,302,177,97,18,6,304,120,81,10,0,210,36,47,3,3,87,10,16,0,0,31,5,9,0,3,22,1270,882,100,61,2314
LGA61610,0,0,0,0,0,119,62,4,15,199,180,608,30,17,840,596,381,47,17,1043,643,341,48,14,1043,614,338,55,19,1025,644,376,60,12,1088,755,441,44,21,1259,882,471,54,26,1431,827,465,70,15,1368,726,403,74,16,1218,405,327,62,16,809,132,162,21,6,318,23,69,3,9,103,9,34,3,8,57,6427,4414,574,205,11619
LGA61810,0,0,0,0,0,20,10,0,0,29,20,55,6,4,93,82,49,6,0,138,102,37,4,0,143,113,71,10,3,191,97,51,9,3,155,113,68,5,3,191,127,90,3,0,224,150,77,5,7,239,148,102,14,10,278,94,66,19,3,180,45,38,3,0,86,14,17,0,0,28,8,16,3,0,29,1101,743,89,43,1974
LGA62010,0,0,0,0,0,0,4,0,0,5,3,8,0,0,7,11,8,0,0,22,14,4,0,0,22,9,14,0,0,23,26,15,0,3,40,18,17,0,0,29,15,7,0,0,23,33,14,0,0,52,27,12,0,0,43,24,14,7,0,46,10,15,0,0,28,3,8,0,0,12,3,7,0,0,11,188,139,14,15,357
LGA62210,0,0,0,0,0,33,10,0,4,52,22,42,3,3,66,91,49,3,7,155,150,31,7,7,192,157,64,12,3,237,154,69,3,6,233,185,71,12,3,266,250,82,9,3,342,235,86,14,3,342,197,97,15,8,320,127,72,8,4,208,40,23,4,0,65,5,19,0,0,29,10,7,3,3,22,1614,708,98,54,2474
LGA62410,0,0,0,0,0,8,7,4,3,21,21,37,9,0,66,37,29,6,7,79,40,27,4,0,82,71,53,8,0,126,67,35,9,4,114,84,53,4,8,149,103,62,3,5,176,96,74,11,4,185,79,89,18,0,183,79,73,13,0,171,19,43,9,3,75,10,23,0,3,39,5,14,0,3,24,723,616,90,42,1462
LGA62610,0,0,0,3,3,169,89,7,19,286,216,737,39,33,1020,886,628,61,34,1612,1164,500,78,46,1784,1266,557,73,44,1942,1297,578,61,32,1967,1373,610,55,39,2066,1473,570,52,28,2126,1510,588,73,37,2207,1314,632,83,27,2059,735,445,46,22,1246,192,262,14,11,475,40,89,13,4,151,19,44,5,12,79,11481,6248,653,365,18742
LGA62810,4,7,0,0,9,357,240,30,35,658,372,1643,96,53,2157,2035,2353,177,101,4663,3318,1659,218,62,5258,3470,1777,380,87,5712,3158,1858,266,52,5338,3688,1994,197,48,5925,3955,1878,179,59,6074,3849,1693,191,65,5803,3237,1630,220,46,5134,1703,1382,183,39,3310,545,730,61,19,1362,111,244,22,9,394,43,127,8,19,204,29498,18989,2200,652,51337
LGA63010,0,0,0,0,0,53,42,0,8,103,50,159,8,13,226,173,83,7,13,276,211,98,9,12,332,199,141,18,3,358,221,171,14,9,417,270,169,10,14,459,295,205,7,7,516,291,169,19,4,487,281,226,20,6,536,154,174,16,9,350,63,107,9,3,183,26,42,6,3,73,13,22,3,4,43,2233,1770,154,100,4258
LGA63210,0,0,0,0,0,11,15,0,3,21,30,46,0,4,87,46,26,3,7,77,56,31,7,0,96,57,31,4,3,91,57,30,6,5,96,79,54,12,0,140,92,56,11,0,159,103,55,11,4,175,102,64,15,3,187,49,54,9,0,117,23,33,5,0,63,5,14,0,0,23,12,13,0,0,24,719,511,82,25,1341
LGA63410,0,0,0,0,0,7,5,0,0,9,12,5,0,0,16,34,14,3,0,52,48,20,4,0,64,59,20,13,3,94,41,19,7,3,68,37,17,3,0,59,49,28,3,0,78,74,15,6,0,102,55,17,3,0,79,47,29,8,0,86,18,20,9,0,41,0,5,0,0,6,6,10,0,0,19,480,221,54,12,766
LGA63610,0,0,0,0,3,45,57,3,5,110,87,570,33,16,706,331,415,24,10,784,464,232,28,15,737,472,279,38,10,803,465,295,32,4,796,518,366,24,10,920,557,351,24,17,944,499,365,32,13,899,456,418,37,21,934,255,315,33,4,607,92,192,7,10,299,28,71,11,5,110,7,42,3,4,60,4226,3907,331,137,8594
LGA63810,0,0,0,0,4,34,31,0,3,63,47,133,13,8,195,119,110,9,0,238,161,86,12,5,263,191,96,21,3,309,172,119,17,10,317,214,129,11,5,352,219,161,18,11,409,255,133,24,5,413,219,146,20,5,397,134,121,16,4,278,44,73,11,3,129,24,38,3,4,63,12,16,0,4,31,1798,1370,165,64,3403
LGA64010,4,5,0,0,7,263,191,22,21,501,375,1417,67,53,1911,1659,1475,116,66,3320,1988,961,130,46,3130,1905,1031,185,44,3167,1798,1160,126,38,3129,2179,1285,99,48,3607,2562,1233,103,65,3968,2446,1208,140,47,3836,2169,1152,152,58,3526,1185,970,127,33,2318,331,501,54,20,920,86,186,15,10,289,27,105,9,10,153,18714,12687,1323,539,33266
LGA64210,0,0,0,0,4,42,40,4,0,87,83,193,15,10,298,211,176,16,5,408,263,135,20,3,422,245,186,30,3,468,298,196,13,6,518,324,193,25,12,549,420,249,17,6,696,397,215,21,20,654,364,224,36,18,639,260,180,32,6,478,91,100,19,13,223,42,52,3,4,96,31,29,0,0,55,3025,2123,244,104,5503
LGA64610,0,0,0,0,7,28,27,0,0,60,77,146,8,3,239,246,162,22,4,436,278,114,21,9,414,291,116,18,5,435,288,104,3,3,397,338,156,14,6,507,374,155,11,8,551,390,157,23,3,568,340,165,33,9,546,238,129,17,4,386,76,94,9,8,188,19,47,0,0,67,17,32,6,5,64,2967,1575,177,79,4797
LGA64810,0,0,0,0,0,15,21,0,0,44,23,186,6,8,228,84,92,8,4,185,129,64,13,3,209,115,91,19,4,226,100,104,10,0,215,128,111,6,7,247,149,105,3,7,264,150,127,16,10,310,166,138,11,3,322,78,96,12,3,187,40,49,5,5,95,10,27,3,0,36,7,12,0,0,24,1173,1196,115,42,2533
LGA65010,0,0,0,0,0,12,10,0,0,21,6,30,3,4,44,25,16,0,0,45,38,26,0,0,60,65,29,3,3,92,50,28,4,3,91,57,30,3,0,92,70,58,9,3,138,77,48,3,5,139,88,44,3,0,137,66,49,9,3,127,30,26,3,5,63,22,21,0,0,40,7,14,3,0,25,601,417,40,23,1090
LGA65210,0,0,0,0,0,9,3,0,0,10,3,20,3,3,33,15,28,0,0,43,19,19,0,4,46,32,20,3,0,51,29,16,0,0,46,33,40,4,5,82,31,26,7,4,65,40,49,5,0,91,47,47,4,0,97,31,46,7,0,81,20,19,3,0,46,8,9,0,0,22,4,3,0,0,12,308,340,41,16,704
LGA65410,0,0,0,0,0,38,33,0,0,67,60,153,12,7,233,211,109,9,7,328,209,73,17,6,308,219,108,16,9,353,200,107,15,6,327,232,132,9,9,389,270,150,14,9,443,305,165,13,8,491,248,165,22,12,453,147,140,14,10,315,45,56,6,0,109,13,27,3,5,46,10,13,0,3,26,2166,1406,163,80,3819
LGA65610,0,0,0,0,0,20,10,0,8,31,13,34,11,5,65,102,46,5,3,161,135,42,7,5,193,141,35,16,4,199,119,44,6,3,170,140,53,8,3,204,182,49,11,14,259,160,63,9,6,233,139,68,10,3,223,73,38,16,4,128,21,22,3,0,47,4,7,4,0,18,3,0,0,3,11,1232,512,107,53,1907
LGA65810,0,0,0,0,0,28,28,3,3,60,43,204,11,3,264,155,126,5,3,294,167,87,20,7,280,151,101,10,8,271,151,109,13,5,276,203,168,7,7,382,237,186,19,12,453,236,192,22,8,454,232,194,29,3,460,153,188,31,4,367,52,92,18,5,166,17,49,0,0,70,5,21,3,0,33,1791,1713,198,67,3769
LGA69090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA69499,0,0,0,0,3,78,61,11,12,159,146,136,12,18,314,445,211,27,22,712,540,272,50,21,882,596,274,60,22,957,474,299,39,18,830,532,344,53,19,943,606,426,60,37,1130,590,426,59,28,1099,489,478,70,18,1050,298,418,57,19,790,81,168,24,6,278,15,56,7,13,85,12,28,4,7,54,4823,3544,518,250,9132
LGA69799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,6,0,0,0,4,4,0,0,0,5,3,0,0,0,7,5,0,0,0,5,4,0,0,0,5,9,0,0,0,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,10,5,0,55
LGA69898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA70200,0,0,0,0,0,102,44,8,9,164,206,382,26,20,630,677,176,27,23,902,1091,231,65,28,1418,1075,283,69,32,1459,897,257,64,21,1229,915,226,39,18,1196,993,226,37,13,1270,1001,205,49,26,1272,916,187,45,17,1163,615,174,36,19,840,209,109,22,9,348,52,51,4,4,109,15,24,3,0,43,8656,2520,486,222,11881
LGA70420,0,0,0,0,0,35,13,0,3,54,71,35,3,10,117,170,40,6,11,231,184,37,7,16,243,171,55,12,9,244,127,37,11,3,185,122,43,13,3,180,151,25,6,11,195,147,32,8,4,189,147,22,14,5,192,102,28,8,0,146,48,10,0,3,67,11,8,0,0,17,9,0,0,0,6,1467,388,84,69,2006
LGA70540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,3,29
LGA70620,0,0,0,0,0,9,6,5,0,17,22,12,0,3,33,53,28,3,7,92,115,22,19,0,155,100,40,14,0,152,89,33,18,3,138,85,32,5,0,124,104,28,18,0,152,100,23,11,4,135,89,10,6,3,113,56,16,3,4,77,22,3,4,0,31,5,0,0,0,10,4,0,0,0,4,840,250,98,27,1215
LGA70700,0,0,0,0,0,10,0,0,0,12,15,7,0,0,24,31,9,0,3,46,36,7,8,0,51,50,7,3,4,60,35,3,0,0,45,34,13,0,3,53,44,15,0,0,68,69,14,6,0,83,59,9,0,0,75,36,9,0,4,50,21,11,0,0,28,6,0,0,3,8,3,3,0,0,7,441,123,21,22,607
LGA71000,0,0,0,0,0,405,141,29,61,637,582,1262,63,84,1986,2564,1220,109,138,4033,4475,1243,226,149,6101,4569,1165,348,127,6217,4081,1099,230,92,5500,3805,922,165,87,4983,3893,833,151,81,4961,3410,682,170,98,4351,2791,673,187,59,3712,1817,549,118,41,2521,707,345,55,21,1131,153,144,23,11,324,54,68,7,7,142,32907,10200,1849,1001,45963
LGA71300,0,0,0,0,0,26,38,3,57,131,26,16,3,18,58,110,41,8,13,173,229,58,16,22,322,253,100,18,24,393,240,101,17,14,377,268,86,19,13,384,232,69,20,12,333,230,75,28,17,350,198,62,18,12,283,125,29,13,7,174,32,13,4,4,56,9,11,0,0,19,4,3,0,3,7,1964,659,171,142,2933
LGA72200,0,0,0,0,0,51,8,3,4,71,69,113,11,11,210,314,55,22,7,400,509,81,22,7,620,445,83,28,5,560,332,71,20,7,429,325,69,14,12,414,372,59,21,10,460,356,59,10,6,428,282,60,21,4,370,200,45,11,5,263,81,51,6,0,140,32,16,4,0,53,12,5,0,0,22,3341,765,190,78,4376
LGA72300,0,0,0,0,3,144,22,10,24,199,176,238,29,23,466,1263,153,125,44,1587,1867,172,130,42,2213,1875,196,142,47,2261,1521,182,85,38,1825,1498,167,86,29,1772,1382,188,84,34,1685,1266,154,87,32,1538,903,170,81,30,1178,526,128,37,16,710,184,87,17,5,295,53,27,0,3,82,14,9,3,0,34,12530,1875,905,345,15659
LGA72330,0,0,0,0,0,24,5,0,5,29,21,21,0,0,40,113,26,4,5,151,195,47,15,19,285,228,44,15,17,307,199,43,20,14,277,203,52,15,8,283,222,64,9,13,305,211,33,10,9,265,190,29,14,3,233,122,29,15,0,174,54,11,4,0,77,7,4,0,0,18,5,3,0,0,10,1784,415,133,90,2422
LGA72800,0,0,0,0,0,65,23,3,12,100,145,434,11,17,606,471,231,34,22,752,630,195,31,17,877,658,243,35,22,957,614,190,32,14,860,640,197,27,17,880,590,154,28,16,786,470,144,32,4,653,380,112,24,9,526,208,71,20,4,307,62,53,3,3,132,24,18,0,0,45,4,8,0,0,18,4898,2054,291,155,7396
LGA73600,0,0,0,0,0,18,14,6,14,51,22,14,0,16,56,87,32,7,26,143,146,47,10,21,224,123,39,9,15,191,101,41,8,17,162,83,46,3,6,146,122,32,5,15,171,128,24,11,4,170,103,22,5,14,145,55,20,0,3,73,25,18,0,0,47,5,5,0,3,15,0,3,0,3,6,1004,332,62,143,1539
LGA74050,0,0,0,0,0,3,0,0,0,11,3,3,0,3,11,13,24,0,5,43,46,25,3,3,75,39,31,0,3,78,32,25,0,4,58,40,23,3,7,71,29,25,4,3,59,22,26,0,6,56,40,13,3,3,57,28,11,0,0,42,9,0,0,0,13,3,0,0,0,3,0,0,0,0,5,301,215,17,38,567
LGA74550,0,0,0,0,0,12,6,0,4,22,26,7,0,6,42,43,16,0,7,65,49,20,5,0,79,54,23,0,5,81,32,12,3,3,53,36,20,3,6,61,53,16,0,3,70,59,13,0,3,75,53,17,0,0,76,38,7,0,0,50,18,8,0,0,22,3,3,0,0,4,0,3,0,0,6,464,167,16,33,678
LGA74560,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,3,3,0,0,6,3,0,0,0,8,10,4,0,0,11,3,0,0,0,3,0,4,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,25,21,5,3,46
LGA74660,0,0,0,3,3,30,0,6,5,43,23,19,4,9,53,88,26,5,18,135,143,21,4,16,186,127,42,8,9,192,107,32,7,17,167,133,29,8,8,185,123,27,13,11,164,132,22,7,9,168,102,22,13,4,142,54,13,3,3,77,20,10,0,3,28,3,3,3,0,6,0,0,0,3,8,1054,264,73,110,1505
LGA74680,0,0,0,0,0,5,0,0,0,5,9,0,0,0,8,34,13,3,0,50,69,12,3,3,84,74,18,3,7,96,43,23,3,3,72,48,11,3,0,62,55,16,0,4,73,46,4,3,4,62,35,4,3,0,49,32,14,0,0,41,9,4,0,0,18,3,0,0,0,3,0,0,0,0,3,452,116,25,23,620
LGA79090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA79399,0,0,0,0,0,76,8,3,7,100,104,91,4,6,206,438,87,17,20,568,701,99,24,10,839,710,114,43,19,884,645,91,38,13,791,624,96,28,13,763,618,84,36,6,753,545,68,42,14,674,438,71,42,8,557,252,49,22,4,330,87,21,16,4,127,25,10,3,0,35,8,6,0,0,9,5187,894,321,126,6534
LGA79499,0,0,0,0,0,35,8,5,7,62,48,48,3,6,110,176,61,10,17,264,394,72,42,13,516,367,84,29,12,496,300,84,36,6,427,274,89,30,12,413,268,87,29,15,389,232,83,51,9,372,190,79,47,10,324,109,72,29,6,221,48,30,12,3,98,11,15,7,0,29,10,3,4,0,20,2411,819,334,109,3674
LGA79799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,4,20,3,0,0,21,3,0,0,0,4,14,0,0,0,13,7,0,0,0,9,12,0,3,3,15,14,0,0,0,13,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,74,6,9,3,91
LGA79898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA89090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA89399,3,13,3,3,20,1420,569,84,110,2183,2063,8350,416,365,11188,11298,9034,684,539,21559,19690,5079,1140,374,26283,20367,5972,1887,368,28594,18553,6142,1309,366,26366,18946,5563,797,280,25587,19002,4806,667,280,24765,16919,4061,820,234,22031,12502,3703,755,192,17153,6459,3226,531,116,10335,2257,2086,273,65,4678,505,814,76,38,1437,168,395,46,54,665,148727,59241,9400,3273,220639
LGA89499,0,0,0,0,0,52,23,0,3,85,140,228,20,17,410,478,312,36,23,847,635,200,36,29,895,569,172,35,13,789,502,168,37,14,725,468,198,20,11,698,430,226,21,15,690,349,192,37,15,587,275,200,30,11,516,174,184,18,6,385,69,113,12,0,199,13,37,4,5,53,9,20,4,4,32,4093,2246,317,157,6817
LGA89799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA89898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA99090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA99399,0,0,0,0,0,36,17,5,0,57,26,41,3,10,75,108,39,11,3,161,153,37,19,5,212,172,61,22,3,250,197,60,21,9,289,195,53,20,5,271,210,55,16,7,289,233,76,9,10,335,222,60,24,7,320,147,62,17,6,234,98,58,7,6,167,33,23,0,0,54,8,17,0,3,35,1801,645,168,75,2692
LGA99499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,4,3,0,16,3,4,5,0,17,8,3,3,0,11,3,5,3,3,16,8,6,6,0,19,12,0,0,0,18,5,3,4,0,12,0,0,0,0,3,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,56,24,31,6,118
