LGA_CODE_2016,P_M1_Tram_Inc_LR_15_24,P_M1_Tram_Inc_LR_25_34,P_M1_Tram_Inc_LR_35_44,P_M1_Tram_Inc_LR_45_54,P_M1_Tram_Inc_LR_55_64,P_M1_Tram_Inc_LR_65_74,P_M1_Tram_Inc_LR_75ov,P_M1_Tram_Inc_LR_Tot,P_M1_Taxi_15_24,P_M1_Taxi_25_34,P_M1_Taxi_35_44,P_M1_Taxi_45_54,P_M1_Taxi_55_64,P_M1_Taxi_65_74,P_M1_Taxi_75ov,P_M1_Taxi_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_Inc_LR_15_24,P_M2_TrnTrm_Inc_LR_25_34,P_M2_TrnTrm_Inc_LR_35_44,P_M2_TrnTrm_Inc_LR_45_54,P_M2_TrnTrm_Inc_LR_55_64,P_M2_TrnTrm_Inc_LR_65_74,P_M2_TrnTrm_Inc_LR_75ov,P_M2_TrnTrm_Inc_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_Inc_LR_15_24,P_M2_BusTrm_Inc_LR_25_34,P_M2_BusTrm_Inc_LR_35_44,P_M2_BusTrm_Inc_LR_45_54,P_M2_BusTrm_Inc_LR_55_64,P_M2_BusTrm_Inc_LR_65_74,P_M2_BusTrm_Inc_LR_75ov,P_M2_BusTrm_Inc_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
LGA22310,82,145,49,44,34,14,0,370,4,14,10,10,10,0,3,57,2382,5393,5247,5465,3831,1043,131,23487,525,288,160,164,156,43,10,1341,5,15,22,38,45,13,0,132,13,17,23,10,9,0,0,75,91,80,97,95,57,14,0,430,18,40,55,62,39,24,3,240,424,377,207,263,230,77,10,1585,3973,6959,6208,6394,4561,1263,156,29514,97,122,63,36,18,10,0,359,0,0,0,0,0,0,0,0,52,108,46,25,11,8,3,260,17,41,40,33,24,3,0,167,13,21,8,6,5,0,0,55,11,13,11,9,3,0,0,41,200,309,170,111,70,29,4,880,0,0,0,0,0,0,0,0,3,9,11,4,0,3,0,34,4,5,0,3,3,0,0,10,12,10,4,3,0,0,0,24,0,3,0,0,0,0,0,8,28,25,16,10,3,3,0,79,32,49,29,33,31,4,0,178,256,374,212,158,95,35,6,1141
LGA22410,0,0,3,3,0,0,0,7,0,0,0,3,3,0,0,6,519,819,979,1294,911,200,28,4754,181,31,32,35,36,5,0,318,3,8,11,20,19,12,3,69,0,6,7,15,6,3,3,42,10,5,5,13,9,3,0,46,3,3,10,4,12,4,4,41,53,37,44,80,82,29,11,334,791,947,1105,1480,1085,260,48,5710,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,12,6,9,8,0,46,15,13,10,11,9,6,0,64
LGA22490,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,253,409,472,469,325,87,7,2021,43,15,11,15,13,3,0,96,0,11,15,22,8,8,5,67,0,0,0,0,0,0,0,6,3,3,0,3,0,0,0,6,0,5,5,3,10,5,0,28,18,15,22,34,33,27,4,152,333,470,525,546,396,130,14,2417,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,4,3,3,0,29,6,10,9,7,3,3,0,40
LGA22620,3,6,0,3,0,0,0,14,19,20,13,9,16,0,0,72,4164,6720,6856,7546,5498,913,110,31802,1185,390,227,250,219,40,10,2313,9,41,58,70,53,14,7,245,28,43,23,53,40,0,0,184,51,82,100,89,50,4,0,377,16,37,21,31,27,13,4,148,283,327,220,280,271,60,11,1456,5916,7768,7610,8405,6251,1068,135,37149,3,4,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,7,10,7,10,0,0,38,3,0,3,3,0,0,0,9,0,4,6,3,0,0,0,11,17,17,23,17,14,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,6,0,0,0,0,23,20,4,0,7,0,0,0,27,3,3,3,0,3,0,0,16,31,17,9,12,0,3,0,73,53,63,48,50,26,11,0,247,99,95,75,76,46,13,0,398
LGA22670,12,34,17,11,5,0,0,77,23,62,37,30,18,6,0,171,6557,16976,18829,19836,12805,2379,172,77560,1553,926,585,744,525,137,16,4480,24,154,154,191,149,36,3,715,33,60,64,81,51,6,0,302,28,72,73,71,43,7,3,291,29,82,91,99,71,12,3,390,207,188,148,151,114,42,5,848,9044,19207,20448,21610,14027,2657,202,87196,107,145,111,85,61,11,0,511,0,0,0,0,0,0,0,0,5,21,9,0,3,0,0,50,30,56,57,61,39,7,0,242,27,16,11,12,7,0,0,69,10,13,16,19,3,0,0,55,179,262,199,175,109,21,0,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,12,10,18,9,0,0,58,46,19,13,12,10,3,0,102,6,6,3,0,0,0,0,18,61,34,29,34,25,4,0,182,98,145,105,117,75,13,0,552,341,440,324,324,203,38,0,1668
LGA22750,8,20,3,9,0,0,0,48,23,53,30,28,23,3,0,164,8133,14659,15427,16240,11262,2008,180,67911,2350,734,455,543,409,78,14,4585,20,61,78,73,109,44,6,388,45,61,56,65,36,11,3,273,109,171,233,200,117,20,3,847,21,71,70,53,77,18,4,325,578,574,404,445,419,94,13,2534,11812,16901,17052,17979,12688,2309,232,78969,21,33,17,24,5,0,0,101,0,0,0,0,0,0,0,0,3,13,8,9,4,0,0,36,13,57,54,49,19,6,0,211,10,14,6,4,6,0,0,42,0,15,7,5,5,0,0,34,57,133,90,88,44,10,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,22,24,23,20,0,0,99,64,20,5,3,3,0,0,100,10,10,6,3,3,0,0,27,84,45,31,33,28,4,0,233,103,120,91,98,62,8,0,491,240,304,218,228,134,29,0,1150
LGA22830,12,16,9,3,4,0,0,39,8,9,6,7,6,0,0,36,2199,4113,4368,4882,3504,665,94,19830,698,250,132,152,118,35,5,1388,4,13,23,41,44,9,3,144,13,20,28,21,23,4,0,116,38,41,37,51,39,13,0,224,10,21,13,23,25,9,3,109,174,205,140,174,177,78,20,968,3225,4775,4834,5408,3976,827,126,23162,12,6,3,3,0,0,0,28,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,17,12,5,9,6,5,0,0,39,7,0,0,0,0,0,0,10,0,0,3,4,0,0,0,7,30,25,20,14,7,3,0,102,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,3,0,0,0,7,7,0,0,0,0,0,0,13,0,0,3,0,0,0,0,7,13,3,3,3,0,0,0,27,18,30,29,22,15,0,0,121,63,59,53,44,23,6,0,247
LGA22910,3,0,0,0,0,0,0,9,0,0,0,3,0,0,0,6,292,447,607,717,612,105,21,2784,73,27,23,22,20,4,0,172,3,4,6,3,9,4,0,28,0,0,0,3,3,0,0,6,0,3,3,5,3,0,0,15,0,7,3,10,4,5,0,34,35,22,36,56,57,23,0,230,422,521,683,821,712,142,24,3322,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,3,0,20,0,3,3,9,4,4,0,26
LGA22980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,231,224,337,284,50,10,1278,31,18,14,7,14,7,3,103,3,0,4,0,4,0,0,14,0,0,0,0,3,0,0,3,3,0,0,0,8,0,0,12,0,0,3,8,5,7,0,26,29,25,40,51,52,11,5,210,210,276,295,405,370,73,23,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,3,3,3,0,0,0,0,9
LGA23110,6,15,3,9,3,0,0,32,7,20,12,10,3,0,0,46,2151,5813,6374,6782,4413,735,47,26306,599,254,189,185,134,31,8,1407,11,41,50,59,50,15,0,232,5,30,33,39,11,0,0,115,46,59,68,62,42,8,0,283,10,41,42,38,24,3,0,156,186,101,94,104,90,31,4,618,3235,6635,6987,7400,4865,833,61,30007,50,60,28,17,15,3,0,181,0,0,0,0,0,0,0,0,9,10,0,3,9,0,0,28,10,25,14,16,13,3,0,87,11,5,4,0,4,0,0,26,10,13,6,4,5,0,0,43,91,113,58,44,41,11,0,362,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,6,9,3,5,0,0,0,0,17,3,0,0,0,0,0,0,5,15,7,7,3,0,0,0,32,35,53,44,55,35,0,0,226,142,171,109,103,78,11,3,622
LGA23190,0,3,0,0,0,0,0,8,0,3,0,3,0,0,0,13,795,1241,1257,1493,1182,237,33,6235,254,55,40,41,34,4,3,428,0,11,8,8,10,3,0,50,4,3,3,11,0,0,0,23,12,17,10,16,15,3,0,80,3,6,8,10,13,3,3,47,85,70,66,83,84,23,6,415,1166,1433,1417,1674,1348,273,45,7345,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,9,6,10,0,0,37,11,13,8,8,8,0,0,49
LGA23270,17,38,19,18,6,3,0,98,17,92,75,59,29,8,0,268,6977,16512,16841,17015,10138,1586,138,69198,1860,757,502,522,335,65,6,4040,28,158,168,195,150,27,3,720,19,69,56,53,40,0,0,239,36,68,69,47,42,9,0,281,23,112,89,101,58,21,0,407,157,151,114,136,111,27,3,693,9594,18536,18259,18408,11087,1761,158,77809,103,151,71,65,34,9,0,428,0,0,0,0,0,0,0,0,12,36,7,14,3,0,0,68,16,42,35,33,24,0,0,155,20,20,9,3,3,0,0,54,4,16,17,11,3,0,0,53,162,257,139,125,63,10,0,765,0,0,0,0,0,0,0,0,17,25,6,10,0,0,0,56,42,54,39,50,27,5,0,222,53,12,6,5,8,0,0,85,4,6,9,5,0,0,0,21,110,97,62,69,38,6,0,386,85,157,99,109,56,4,6,513,359,512,300,308,157,20,6,1656
LGA23350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,411,603,850,677,146,17,2947,75,17,17,24,24,5,0,169,3,3,7,6,8,6,3,38,0,0,7,9,9,3,0,22,3,4,3,7,10,4,0,37,0,4,3,6,13,3,0,31,44,34,44,50,87,31,4,308,392,478,683,957,826,196,26,3563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,9,3,0,21,3,3,3,4,9,3,0,25
LGA23430,6,9,6,0,0,0,0,27,16,34,27,15,14,3,0,106,5538,11893,12492,13580,8925,2053,196,54666,1333,528,348,396,315,80,18,3022,10,45,71,83,85,19,11,328,30,58,31,47,27,9,0,205,103,77,85,91,68,12,0,440,29,59,79,67,61,21,0,318,391,241,145,195,167,45,9,1196,8128,13493,13595,14757,9808,2274,235,62292,161,200,87,81,48,25,0,600,0,0,0,0,0,0,0,0,16,20,9,3,5,3,0,53,30,24,30,28,14,3,0,132,17,9,0,12,6,8,0,53,13,10,9,14,8,0,0,55,236,267,142,139,81,34,0,898,0,0,0,0,0,0,0,0,7,3,0,4,0,0,0,7,8,5,12,3,0,0,0,38,44,11,11,9,4,0,0,76,3,0,0,4,0,0,0,8,62,24,22,20,8,0,0,132,61,93,64,83,43,11,0,359,352,383,227,235,134,49,0,1387
LGA23670,26,44,24,9,5,0,0,117,11,23,19,13,4,3,4,80,5580,10470,11156,12496,8368,1683,151,49913,1566,443,266,329,258,63,9,2929,19,57,78,96,84,42,4,380,27,36,31,33,32,0,0,159,31,51,83,70,34,10,0,283,22,55,55,65,53,14,3,263,229,174,138,157,127,37,12,868,7984,11768,12149,13489,9119,1875,183,56560,75,99,38,31,19,8,0,278,0,0,0,0,0,0,0,0,9,12,15,11,0,3,0,51,18,32,42,51,18,4,0,170,12,11,9,9,0,0,0,39,0,4,8,3,5,0,0,21,117,165,110,105,43,14,0,555,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,20,8,3,3,4,5,3,0,32,58,13,11,7,0,0,0,102,0,0,0,0,3,0,0,4,78,24,18,18,14,4,0,155,75,88,76,62,39,8,0,350,273,272,200,185,95,26,0,1064
LGA23810,13,7,3,0,3,0,0,27,11,5,7,10,13,0,0,44,2402,4429,4417,5020,3651,651,61,20634,709,168,127,130,100,30,8,1263,3,14,30,42,32,10,3,140,12,16,13,9,10,0,0,68,23,15,24,20,13,3,0,101,14,13,16,18,25,4,0,94,119,91,95,120,118,41,13,594,3388,4836,4802,5423,4011,742,82,23282,4,4,0,3,0,0,0,19,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,9,6,7,7,5,3,3,0,32,4,3,0,0,0,0,0,13,3,0,0,4,0,0,0,12,24,20,13,12,9,3,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,11,4,0,0,0,0,0,13,0,0,0,3,0,0,0,10,13,6,7,3,3,0,0,35,28,14,29,37,19,0,0,128,63,47,52,46,32,6,0,238
LGA23940,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,126,238,285,371,325,74,11,1425,25,15,15,21,10,4,0,87,0,0,6,3,9,3,3,26,0,3,0,6,3,0,0,14,3,0,4,0,0,0,0,11,0,0,8,9,6,6,3,35,23,16,31,48,71,40,9,226,183,274,354,452,425,124,30,1837,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,4,4,0,0,21,3,7,5,3,4,0,0,23
LGA24130,3,5,0,0,0,0,0,15,0,0,0,3,3,0,0,3,1096,1472,1697,2186,1469,363,21,8304,340,82,41,52,47,14,0,582,6,14,28,22,18,17,3,100,6,4,0,6,0,0,0,18,8,6,8,12,9,0,0,40,4,14,13,19,22,8,0,82,102,58,69,103,76,38,9,455,1612,1698,1877,2422,1661,445,32,9751,0,6,0,3,5,0,0,16,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,7,4,8,4,7,9,0,0,32,10,0,0,0,0,0,0,7,0,3,0,4,4,0,0,11,24,16,8,11,16,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,24,12,9,14,13,0,3,75,45,26,19,29,32,0,0,157
LGA24210,11,20,9,9,3,0,0,48,4,8,0,4,4,0,0,24,2842,4137,3732,4463,2962,772,102,19008,713,182,112,132,92,31,12,1280,3,25,32,39,38,18,3,152,10,15,9,10,4,3,0,57,21,23,12,21,13,3,0,96,9,26,30,31,42,6,8,155,172,109,98,112,101,23,6,626,4192,4872,4170,4929,3331,867,131,22492,49,72,35,27,11,0,0,194,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,11,14,14,5,8,9,0,0,53,0,3,0,0,0,0,0,9,0,0,3,0,0,0,0,7,65,93,54,35,24,4,0,272,0,0,0,0,0,0,0,0,10,15,5,3,0,0,0,36,16,13,3,10,3,0,0,51,46,6,3,3,0,0,0,58,0,7,0,0,0,0,0,8,79,39,19,10,11,0,3,155,49,35,31,20,20,3,0,149,189,162,100,72,49,11,3,575
LGA24250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,192,270,389,502,446,116,10,1928,72,20,10,14,14,10,3,142,0,0,7,8,4,0,0,22,0,0,0,0,0,0,0,0,3,3,3,14,8,0,0,34,8,3,4,4,8,4,0,34,39,45,41,37,58,13,6,245,322,342,463,578,534,145,24,2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,8,0,0,20,0,3,3,8,8,0,0,22
LGA24330,77,66,23,7,18,0,0,198,11,26,13,11,7,0,0,69,2847,5994,5781,5685,3750,712,51,24819,749,314,210,238,202,40,3,1766,3,26,30,47,41,11,0,152,19,30,26,20,17,3,0,121,64,144,115,107,60,10,0,498,9,31,36,30,20,10,3,140,265,329,210,180,135,29,3,1160,4515,7644,6857,6636,4449,847,66,31026,99,100,57,55,42,12,0,365,0,0,0,0,0,0,0,0,46,78,20,27,13,4,0,183,19,59,50,48,36,4,3,213,20,15,9,3,11,0,0,66,8,16,18,9,3,4,0,54,193,262,156,142,106,25,3,883,0,0,0,0,0,0,0,0,18,13,7,5,6,0,0,49,7,12,6,5,4,0,0,26,38,7,11,5,0,0,0,53,3,4,0,0,0,0,0,12,64,38,20,11,7,4,0,139,48,66,42,44,29,0,0,224,301,364,220,199,139,30,3,1247
LGA24410,14,59,12,11,9,4,0,108,5,15,6,4,8,0,0,35,3809,6350,6705,7537,5242,1104,98,30841,964,245,171,208,150,42,8,1789,10,40,49,59,56,14,3,223,17,23,22,20,25,3,0,108,22,33,59,47,37,3,0,197,10,21,26,27,23,11,0,124,164,162,105,134,97,27,4,701,5344,7303,7389,8202,5736,1225,114,35315,78,57,41,30,15,7,0,230,0,0,0,0,0,0,0,0,16,26,11,5,3,4,0,60,24,38,39,32,8,0,0,141,15,12,8,8,5,3,0,47,3,13,4,5,3,4,0,32,138,137,103,80,32,18,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,3,3,0,0,21,28,5,9,0,0,0,0,36,3,0,0,3,0,0,0,3,38,11,12,9,3,0,0,67,47,54,37,57,18,7,0,216,220,204,148,140,53,25,0,795
LGA24600,4825,15733,7151,4201,2219,600,68,34788,65,258,244,183,101,19,3,869,8897,30646,34090,30381,17132,3495,396,125033,2232,3719,2413,1841,1148,244,46,11640,23,81,86,121,78,27,8,418,149,750,816,634,316,26,7,2698,783,4725,4374,2786,1024,108,14,13810,119,394,439,352,215,42,8,1569,3098,9819,4219,2412,1520,344,57,21470,32484,106174,85689,63075,34163,6636,729,328956,1174,3091,2688,1660,920,187,6,9731,3,3,8,3,0,0,0,13,1028,3288,1942,1103,660,147,14,8182,1729,5611,6551,4501,2312,320,19,21042,544,1381,899,600,391,60,3,3890,122,486,538,362,160,22,0,1699,4602,13869,12632,8230,4441,733,39,44559,0,0,0,0,0,0,0,3,113,319,251,173,135,29,5,1022,47,105,107,99,45,3,0,416,55,35,20,21,13,3,0,149,11,29,21,20,9,0,0,89,230,493,404,313,202,41,5,1682,402,1247,1047,770,343,88,5,3906,5236,15612,14085,9316,4987,857,51,50148
LGA24650,18,12,3,3,0,0,0,31,0,12,14,10,6,0,0,40,2230,4396,4377,3843,2250,385,37,17522,889,197,150,127,94,21,0,1479,18,45,57,55,40,13,0,224,9,17,12,19,3,0,0,53,17,23,13,20,9,3,0,80,11,27,49,24,24,11,0,146,129,64,81,97,61,28,4,465,3459,4936,4828,4248,2516,454,47,20479,23,22,8,8,4,0,0,65,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,13,5,14,17,5,6,0,0,43,0,6,0,0,3,0,0,11,0,0,0,3,0,0,0,6,33,52,28,19,9,0,0,140,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,3,4,0,0,0,17,18,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,26,3,6,4,0,0,0,42,22,43,37,25,17,3,0,151,82,100,75,46,34,4,0,336
LGA24780,5,13,6,3,3,0,0,30,0,8,7,8,7,3,0,29,1509,2771,3067,3192,2421,496,48,13503,530,222,101,114,89,21,4,1082,6,15,24,25,25,15,0,118,6,13,15,16,17,4,0,69,16,28,21,24,19,4,0,109,6,20,23,29,34,10,5,117,130,122,91,185,152,57,16,746,2282,3263,3383,3631,2784,619,70,16034,3,6,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,8,3,6,3,3,0,0,18,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,13,14,9,4,6,0,0,43,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,5,0,0,0,0,0,3,14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,18,3,4,0,0,0,0,24,13,19,11,20,12,5,0,87,43,37,24,21,15,6,0,153
