LGA_CODE_2016,SWs_NNI_H_0,SWs_NNI_H_1_15,SWs_NNI_H_16_24,SWs_NNI_H_25_34,SWs_NNI_H_35_39,SWs_NNI_H_40,SWs_NNI_H_41_48,SWs_NNI_H_49mo,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_15,SWs_1_149_H_16_24,SWs_1_149_H_25_34,SWs_1_149_H_35_39,SWs_1_149_H_40,SWs_1_149_H_41_48,SWs_1_149_H_49mo,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_15,SWs_150_299_H_16_24,SWs_150_299_H_25_34,SWs_150_299_H_35_39,SWs_150_299_H_40,SWs_150_299_H_41_48,SWs_150_299_H_49mo,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_15,SWs_300_399_H_16_24,SWs_300_399_H_25_34,SWs_300_399_H_35_39,SWs_300_399_H_40,SWs_300_399_H_41_48,SWs_300_399_H_49mo,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_15,SWs_400_499_H_16_24,SWs_400_499_H_25_34,SWs_400_499_H_35_39,SWs_400_499_H_40,SWs_400_499_H_41_48,SWs_400_499_H_49mo,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_15,SWs_500_649_H_16_24,SWs_500_649_H_25_34,SWs_500_649_H_35_39,SWs_500_649_H_40,SWs_500_649_H_41_48,SWs_500_649_H_49mo,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_15,SWs_650_799_H_16_24,SWs_650_799_H_25_34,SWs_650_799_H_35_39,SWs_650_799_H_40,SWs_650_799_H_41_48,SWs_650_799_H_49mo,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_15,SWs_800_999_H_16_24,SWs_800_999_H_25_34,SWs_800_999_H_35_39,SWs_800_999_H_40,SWs_800_999_H_41_48,SWs_800_999_H_49mo,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_15,SWs_1000_1249_H_16_24,SWs_1000_1249_H_25_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40,SWs_1000_1249_H_41_48,SWs_1000_1249_H_49mo,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_15,SWs_1250_1499_H_16_24,SWs_1250_1499_H_25_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40,SWs_1250_1499_H_41_48,SWs_1250_1499_H_49mo,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_15,SWs_1500_1749_H_16_24,SWs_1500_1749_H_25_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40,SWs_1500_1749_H_41_48,SWs_1500_1749_H_49mo,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_15,SWs_1750_1999_H_16_24,SWs_1750_1999_H_25_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40,SWs_1750_1999_H_41_48,SWs_1750_1999_H_49mo,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_15,SWs_2000_2999_H_16_24,SWs_2000_2999_H_25_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40,SWs_2000_2999_H_41_48,SWs_2000_2999_H_49mo,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000mo_H_0,SWs_3000mo_H_1_15,SWs_3000mo_H_16_24,SWs_3000mo_H_25_34,SWs_3000mo_H_35_39,SWs_3000mo_H_40,SWs_3000mo_H_41_48,SWs_3000mo_H_49mo,SWs_3000mo_H_NS,SWs_3000mo_H_Tot,SWs_PINS_H_0,SWs_PINS_H_1_15,SWs_PINS_H_16_24,SWs_PINS_H_25_34,SWs_PINS_H_35_39,SWs_PINS_H_40,SWs_PINS_H_41_48,SWs_PINS_H_49mo,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_15,SWs_Tot_H_16_24,SWs_Tot_H_25_34,SWs_Tot_H_35_39,SWs_Tot_H_40,SWs_Tot_H_41_48,SWs_Tot_H_49mo,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_15,MaOpD_NNI_H_16_24,MaOpD_NNI_H_25_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40,MaOpD_NNI_H_41_48,MaOpD_NNI_H_49mo,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_15,MaOpD_1_149_H_16_24,MaOpD_1_149_H_25_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40,MaOpD_1_149_H_41_48,MaOpD_1_149_H_49mo,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_15,MaOpD_150_299_H_16_24,MaOpD_150_299_H_25_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40,MaOpD_150_299_H_41_48,MaOpD_150_299_H_49mo,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_15,MaOpD_300_399_H_16_24,MaOpD_300_399_H_25_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40,MaOpD_300_399_H_41_48,MaOpD_300_399_H_49mo,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot
LGA36070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA36150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36250,10,36,3,4,3,6,0,3,3,62,39,809,50,11,3,0,5,7,7,926,11,413,148,31,9,8,0,5,3,619,13,191,163,54,13,3,3,10,6,460,21,105,177,127,20,8,0,5,6,470,17,75,129,223,69,33,8,19,5,586,16,35,49,148,220,76,27,44,4,623,13,18,24,51,168,91,61,55,4,488,7,7,11,18,85,82,49,84,3,345,3,0,9,13,26,46,24,45,0,167,0,7,3,8,16,27,18,50,0,129,0,9,4,3,8,18,13,21,0,79,0,3,3,6,13,23,17,48,0,116,3,4,3,4,5,7,4,42,3,70,3,35,10,11,3,3,0,8,7,73,149,1732,784,717,656,438,229,457,45,5217,4,5,0,0,0,0,0,3,0,16,3,52,4,4,0,4,0,6,0,70,7,45,19,7,0,4,0,0,3,80,5,30,20,7,0,3,0,3,0,68
LGA36300,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,9,0,6,3,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,3,0,0,0,0,3,0,6,0,0,0,4,3,0,0,0,0,4,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,9,6,4,8,9,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
LGA36370,8,9,7,0,0,0,0,3,3,29,34,522,26,5,3,0,3,3,9,613,13,279,105,31,11,0,0,4,7,455,10,141,129,65,19,0,0,3,0,373,10,76,136,109,20,10,9,8,3,381,5,45,87,184,95,25,12,19,3,482,20,22,30,134,204,71,44,24,8,552,13,9,12,36,188,91,54,34,3,432,9,3,4,14,71,66,56,53,0,277,3,0,0,3,16,31,20,38,0,114,3,3,0,0,9,16,14,35,0,84,3,0,0,0,5,6,6,20,0,44,0,0,0,0,8,9,5,27,0,44,0,3,0,0,0,3,0,15,0,20,0,16,8,5,4,3,0,0,8,45,130,1130,547,589,641,331,225,279,52,3940,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,3,0,0,0,19,0,16,8,6,0,3,0,3,0,38,0,20,16,5,5,0,0,3,3,60
LGA36510,0,9,0,0,0,0,0,0,0,12,14,128,15,0,0,0,0,0,0,157,4,67,19,9,0,3,0,0,3,111,4,36,30,16,0,6,3,4,0,95,0,13,35,28,0,3,0,4,3,93,0,12,35,51,19,6,3,6,0,136,0,6,12,46,39,17,11,11,0,140,0,0,3,13,45,15,17,13,0,106,4,3,0,3,3,13,8,23,0,61,0,0,0,3,3,5,4,6,0,33,0,4,3,0,3,3,3,6,0,19,0,0,3,0,0,3,0,5,0,10,0,0,0,3,0,5,0,9,0,11,0,0,0,0,0,3,0,7,0,15,0,5,0,0,3,6,0,0,0,19,28,290,162,173,120,80,59,103,14,1023,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,10,0,9,5,3,0,0,0,0,0,21,0,6,7,3,3,0,0,0,0,23
LGA36580,0,0,0,0,0,0,0,0,0,3,4,56,3,0,0,0,0,0,0,63,5,29,7,3,0,0,0,3,0,47,0,7,14,9,0,0,4,0,0,38,0,6,22,15,5,0,0,3,3,55,5,9,12,24,14,3,0,3,0,69,0,3,10,17,30,8,3,3,0,79,0,0,4,12,14,10,3,6,0,46,0,0,0,0,4,8,3,6,0,23,0,0,0,0,0,0,5,7,0,10,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,3,0,0,0,0,8,9,123,78,81,70,39,17,42,4,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,3,0,0,0,0,0,0,0,15,0,6,3,0,0,0,3,4,0,20
LGA36630,0,8,0,0,0,0,0,3,0,8,12,126,17,0,0,0,0,3,0,160,3,50,23,5,0,0,0,4,0,91,4,23,25,19,3,6,0,0,0,77,3,17,42,39,6,3,4,3,3,123,5,14,21,53,35,6,5,0,3,151,5,7,10,32,60,27,13,11,0,162,3,0,3,11,38,23,13,13,0,109,0,0,0,3,15,13,4,10,0,43,0,0,0,0,0,0,3,8,0,17,0,3,0,0,0,0,3,7,0,16,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,4,0,8,4,0,3,0,0,0,3,24,41,263,148,171,157,81,58,69,13,994,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,4,0,8,0,3,4,0,0,0,3,4,0,12,0,17,6,7,0,0,0,3,0,33
LGA36660,3,9,3,0,0,0,0,0,0,15,5,170,4,0,0,0,0,3,3,190,4,70,31,8,3,0,0,0,0,122,6,36,34,17,4,0,0,0,0,98,3,19,49,31,12,0,0,3,0,120,11,11,32,69,44,11,8,6,3,193,7,7,20,39,74,25,12,16,3,206,3,3,0,14,35,34,20,23,0,130,6,0,8,8,14,13,21,20,3,84,0,0,0,3,7,3,7,7,0,33,0,0,0,0,4,3,3,6,0,17,0,0,0,0,0,4,6,5,3,11,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,5,0,9,0,4,3,0,0,0,4,3,0,13,44,339,172,187,199,98,81,118,22,1249,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,7,6,7,7,3,5,3,0,0,0,27,4,9,9,7,3,0,4,4,0,35
LGA36720,14,52,10,7,7,7,3,16,3,114,79,1439,79,20,8,7,4,5,22,1660,40,799,258,93,19,11,4,21,19,1263,31,420,373,146,37,17,9,21,18,1080,31,278,455,284,53,24,10,43,11,1196,45,196,355,687,232,88,45,72,24,1741,32,84,190,492,644,210,98,98,12,1863,26,43,62,186,545,297,151,128,17,1461,25,31,27,74,228,234,159,188,8,974,10,11,14,36,100,123,85,169,4,552,9,6,11,14,58,83,61,136,0,376,0,4,0,8,18,28,26,82,3,178,0,7,7,17,17,54,35,136,0,279,4,12,4,6,21,29,14,66,3,170,0,56,33,16,16,11,14,15,20,184,360,3439,1889,2095,2013,1232,717,1196,161,13101,7,0,7,3,7,3,0,6,0,32,3,81,8,3,0,0,0,9,0,109,7,87,26,6,3,8,3,13,0,145,11,48,54,15,6,8,0,5,0,151
LGA36820,0,3,0,0,3,0,0,0,0,6,3,119,7,0,0,0,0,0,0,128,0,43,19,9,0,0,0,3,3,81,0,22,21,15,3,5,0,0,0,69,6,7,25,23,8,0,0,3,0,77,10,11,15,51,28,4,3,9,0,140,9,3,6,42,52,18,5,3,3,143,3,4,7,10,23,16,13,11,0,84,0,3,3,3,18,8,10,6,0,46,0,0,0,0,5,3,5,9,0,25,0,0,0,0,0,4,6,7,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,3,0,4,0,7,0,3,3,0,0,0,0,17,30,222,102,165,145,53,48,56,15,844,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,9,0,14,4,0,0,0,0,4,0,21
LGA36910,6,38,3,0,3,0,3,5,0,58,43,800,49,7,0,0,4,0,21,918,14,373,131,32,7,4,0,6,9,580,10,191,194,71,25,3,8,21,12,531,18,115,244,167,37,6,8,14,12,619,21,78,173,337,142,28,25,31,11,850,28,34,60,255,342,119,71,43,8,956,15,19,32,66,309,131,78,81,6,734,20,9,9,33,130,98,83,106,7,498,3,7,6,6,45,54,50,106,0,274,0,5,4,3,19,42,19,66,0,164,4,3,0,0,11,13,5,39,0,79,0,3,0,0,3,21,9,54,3,100,0,7,0,3,3,6,3,38,0,66,3,23,10,11,13,14,5,7,8,101,184,1701,915,994,1084,545,379,614,90,6514,3,0,0,3,0,3,0,6,0,15,3,14,5,3,0,3,0,0,5,33,0,39,25,6,3,0,0,0,4,80,4,26,30,15,7,4,0,10,3,93
LGA36950,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,0,3,4,4,3,0,0,3,3,17,0,0,0,4,4,4,0,0,0,15,0,0,0,4,3,0,0,0,0,11,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,14,4,18,17,13,8,4,7,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA36960,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,9,0,0,3,0,0,0,0,0,0,4,0,0,4,3,3,0,0,0,0,13,0,0,0,3,3,0,0,4,0,9,0,0,0,3,5,3,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,9,7,15,4,0,10,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37010,6,34,0,4,3,3,0,4,0,58,64,1098,50,20,7,4,3,5,19,1269,41,555,187,61,15,7,3,7,16,888,16,277,279,104,13,16,8,6,10,726,25,157,297,191,35,11,6,8,10,749,27,107,195,383,139,46,26,25,15,965,37,42,79,241,433,115,84,48,7,1083,21,22,31,93,364,176,112,69,4,895,14,8,17,40,146,141,89,100,4,549,9,3,6,14,55,79,57,112,0,333,0,3,4,8,34,46,19,83,0,202,0,4,6,0,10,15,11,50,0,96,0,3,3,7,11,22,14,65,0,127,0,3,0,5,6,3,3,36,0,63,5,27,11,14,14,7,0,4,10,96,265,2352,1164,1180,1283,699,446,622,102,8110,3,7,8,6,3,4,3,3,0,37,3,53,5,4,3,0,0,4,0,76,3,64,16,11,0,5,0,5,4,119,3,37,36,19,11,4,4,14,3,131
LGA37300,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,11,0,3,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,12,0,0,0,5,4,4,0,0,0,12,0,0,0,0,4,0,0,3,0,10,0,0,0,0,4,3,0,4,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,17,15,11,22,9,9,9,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37310,0,3,0,3,0,0,0,3,0,9,8,158,5,0,0,0,0,0,4,174,8,61,28,3,0,3,3,3,0,103,5,28,33,16,3,8,0,0,0,92,9,24,35,37,15,6,4,0,4,125,6,10,25,58,24,4,10,3,0,147,5,4,9,32,65,19,25,9,0,170,3,3,4,15,39,31,26,12,0,137,3,3,3,8,15,21,15,21,0,93,3,0,3,3,3,14,5,18,0,56,0,0,0,0,6,12,8,9,0,33,0,0,0,0,6,3,0,12,0,14,0,0,0,0,3,0,3,14,0,20,0,0,0,5,0,3,3,0,0,18,0,6,5,4,0,0,0,0,0,24,46,301,161,179,187,112,102,100,18,1212,0,3,0,0,3,0,0,9,0,17,0,11,3,0,0,0,0,3,0,16,0,11,3,3,3,0,0,3,0,27,3,3,3,3,0,3,0,7,3,22
LGA37340,0,4,0,0,0,0,0,3,0,6,13,166,14,9,0,0,0,0,5,200,3,41,13,10,4,0,0,4,6,81,4,27,39,12,3,0,0,4,0,89,3,25,56,46,7,8,0,3,0,149,4,14,39,88,39,18,7,5,3,222,7,4,11,70,99,47,23,12,0,275,6,3,13,17,72,45,22,11,3,196,0,4,4,12,9,18,21,20,0,90,0,0,3,3,4,12,3,11,0,27,0,0,0,0,0,0,3,10,0,23,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,4,0,7,0,14,0,0,0,0,0,3,0,7,0,8,0,11,3,3,3,5,0,0,0,30,46,302,190,277,239,158,75,103,20,1418,0,3,0,0,0,0,0,3,0,6,0,10,0,0,0,0,0,0,0,12,0,15,4,3,3,4,0,4,0,37,0,12,6,3,0,3,0,0,0,27
LGA37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39499,11,31,0,6,0,4,0,4,7,62,30,203,19,11,5,3,0,3,6,280,26,217,58,19,10,8,6,3,5,361,20,175,99,38,6,17,4,12,9,382,24,118,127,71,15,11,4,7,3,383,21,117,110,128,49,22,12,28,9,496,14,45,67,104,80,53,25,39,11,446,12,31,41,62,100,100,58,46,10,459,20,13,17,26,128,148,75,93,11,534,9,12,8,15,60,107,56,115,7,383,9,3,6,11,39,80,45,84,0,266,3,6,0,4,17,27,11,43,0,118,3,0,4,4,5,34,21,38,0,116,3,0,3,3,3,15,7,35,0,66,4,15,13,12,9,12,4,4,12,83,210,988,574,517,531,635,323,560,81,4424,7,18,5,9,7,10,8,25,9,96,8,48,12,11,0,3,0,12,0,92,14,80,49,28,4,15,3,25,7,237,15,99,92,52,25,33,8,39,8,365
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,3,35,8,6,5,6,0,3,0,65,39,598,39,7,0,0,4,10,20,705,14,502,137,43,3,12,3,11,16,743,18,293,179,60,16,7,0,6,9,595,25,172,275,158,23,10,13,14,14,702,35,96,189,334,107,41,16,12,9,845,25,47,92,221,328,90,30,28,16,873,29,15,42,119,410,172,81,44,8,911,26,14,26,62,284,145,61,66,3,681,12,4,10,10,105,79,48,52,3,332,13,3,3,8,68,64,35,34,0,237,3,4,5,4,24,49,28,28,0,148,5,7,0,10,41,60,33,66,0,229,6,5,11,9,11,28,21,52,0,140,0,28,3,7,9,11,0,15,13,85,253,1817,1026,1057,1441,782,369,433,115,7298,0,0,0,0,0,0,0,0,0,3,0,11,3,0,0,0,0,3,0,21,3,31,9,6,0,0,0,0,3,51,0,16,18,7,0,3,0,0,3,49
