LGA_CODE_2016,CL_nfd_400_499_Mng,CL_nfd_400_499_Pro,CL_nfd_400_499_TecTW,CL_nfd_400_499_CoPSW,CL_nfd_400_499_ClAW,CL_nfd_400_499_SWks,CL_nfd_400_499_MaOpDv,CL_nfd_400_499_Lab,CL_nfd_400_499_IDNS,CL_nfd_400_499_Tot,CL_nfd_500_649_Mng,CL_nfd_500_649_Pro,CL_nfd_500_649_TecTW,CL_nfd_500_649_CoPSW,CL_nfd_500_649_ClAW,CL_nfd_500_649_SWks,CL_nfd_500_649_MaOpDv,CL_nfd_500_649_Lab,CL_nfd_500_649_IDNS,CL_nfd_500_649_Tot,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000mo_Mng,CL_nfd_3000mo_Pro,CL_nfd_3000mo_TecTW,CL_nfd_3000mo_CoPSW,CL_nfd_3000mo_ClAW,CL_nfd_3000mo_SWks,CL_nfd_3000mo_MaOpDv,CL_nfd_3000mo_Lab,CL_nfd_3000mo_IDNS,CL_nfd_3000mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot
LGA23430,11,9,4,24,16,10,7,4,0,81,8,9,12,41,29,22,11,26,0,155,14,5,15,48,43,27,27,27,3,204,18,7,23,33,59,21,29,37,0,225,26,19,23,23,40,19,20,5,4,182,32,11,14,7,25,15,14,3,0,121,17,13,13,10,12,14,8,4,0,86,19,6,5,9,8,3,7,0,0,58,28,13,5,0,6,6,5,0,0,62,17,3,0,3,0,3,0,0,0,26,0,0,3,0,7,0,0,0,0,15,199,101,130,232,268,186,134,125,19,1389,18,7,27,10,10,10,3,4,10,87,5,4,30,35,14,28,5,15,3,134,14,15,83,89,26,63,16,56,5,369,21,15,105,106,57,51,20,47,9,433,39,17,193,130,51,85,35,68,6,625,46,37,316,214,109,111,87,124,17,1052,105,49,529,247,194,135,224,227,22,1730,170,71,892,237,287,133,329,216,25,2360
LGA23670,3,4,4,22,35,14,7,9,0,96,9,10,6,41,35,24,6,22,0,150,11,4,20,39,39,25,17,23,0,179,26,15,23,40,60,19,27,21,0,226,31,12,14,20,48,14,21,21,5,178,26,11,16,12,27,12,8,3,0,106,18,11,12,0,13,9,10,0,0,82,18,5,3,3,4,3,3,3,0,44,21,11,6,0,9,5,0,3,0,60,14,0,0,0,0,0,0,0,0,21,4,0,5,5,0,0,0,0,0,13,186,88,113,232,284,156,104,135,13,1309,17,3,14,7,7,6,0,3,3,68,3,3,29,30,19,28,8,35,5,160,16,27,83,94,51,76,23,62,6,431,18,11,101,115,53,72,35,53,8,467,25,22,179,137,66,74,28,70,4,596,72,37,332,261,126,93,74,110,11,1119,101,35,558,243,183,122,202,209,16,1661,171,76,867,194,267,109,328,208,31,2261
LGA23810,0,0,0,21,7,6,0,9,0,50,3,0,3,53,11,13,0,11,0,103,3,4,9,22,24,10,7,7,0,83,7,7,10,23,19,8,3,5,0,74,6,3,8,14,13,4,5,5,0,57,3,6,0,5,12,0,4,3,0,36,6,3,6,7,6,4,7,3,0,38,4,0,0,0,0,0,3,0,0,15,5,3,8,0,3,0,3,0,0,22,3,0,11,0,0,0,3,0,0,21,0,3,0,0,0,0,0,0,0,4,47,27,53,166,110,68,43,59,5,583,11,0,11,0,11,3,0,9,4,42,9,8,17,23,5,21,4,11,0,97,14,12,51,53,27,30,10,32,0,227,19,12,75,84,24,41,7,37,0,302,18,5,82,109,51,53,9,41,3,373,35,26,156,200,93,83,13,67,6,673,60,41,270,197,152,63,55,89,10,933,99,39,396,161,187,59,101,79,17,1142
LGA23940,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,8,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,7,8,0,0,4,0,52,14,0,0,0,0,0,0,0,0,15,7,0,0,0,3,0,0,4,0,17,21,0,0,0,3,0,0,3,0,31,22,0,3,0,8,0,3,5,0,43,17,0,6,4,0,4,3,3,0,49,26,0,14,11,3,3,4,17,0,87,28,4,12,12,8,3,6,19,0,91,26,3,25,9,0,3,11,22,0,102
LGA24130,0,0,0,9,5,4,0,5,0,35,4,4,7,19,8,4,0,9,0,58,0,0,3,12,12,6,0,4,0,39,8,0,3,3,9,4,4,3,3,37,0,4,0,3,4,0,3,3,0,24,0,0,0,5,0,0,0,0,0,15,3,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,32,11,26,81,53,32,12,35,3,300,5,0,8,0,0,0,0,3,0,22,0,0,3,13,3,7,0,14,0,43,0,10,23,35,9,17,0,18,0,122,5,10,39,26,11,14,6,25,0,141,14,4,55,51,18,19,8,20,4,187,23,7,103,102,44,32,7,43,3,356,28,13,127,83,33,32,17,48,3,386,42,6,188,58,38,35,35,46,5,449
LGA24210,3,0,0,15,3,9,0,8,0,37,3,0,3,20,18,16,0,10,0,83,5,4,0,22,9,16,0,5,0,67,5,3,4,24,19,8,3,9,0,81,11,5,14,10,20,10,3,3,3,73,3,3,6,3,4,6,3,0,0,37,3,3,0,3,12,3,0,0,0,22,0,3,3,5,0,4,0,0,0,23,5,0,0,0,0,5,0,0,0,20,6,3,0,0,3,10,0,0,0,23,0,0,0,4,3,0,0,0,0,12,60,37,46,133,120,107,17,45,11,570,3,0,14,0,9,3,0,3,3,26,0,4,9,37,7,25,0,8,0,91,4,10,31,58,15,38,3,23,7,194,10,4,63,78,23,36,5,24,0,250,10,17,81,87,33,38,9,28,3,302,18,20,121,170,46,47,11,36,4,472,30,22,182,127,51,49,12,44,0,529,65,18,257,116,70,49,46,55,7,682
LGA24250,0,0,0,7,3,8,0,0,0,18,4,0,0,0,0,3,0,5,0,9,0,0,0,5,0,0,0,0,0,11,0,0,0,3,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,8,20,12,13,3,10,0,88,5,0,0,0,0,0,0,0,0,9,0,0,3,0,0,3,0,3,0,12,3,0,9,3,4,3,3,6,0,37,11,0,6,6,0,3,0,8,0,37,8,0,21,10,0,7,7,11,0,56,12,3,28,20,6,9,0,13,0,92,15,3,40,18,7,15,3,18,3,118,24,3,62,13,10,6,11,15,0,148
LGA24330,3,0,3,28,8,5,3,9,0,56,3,3,4,24,14,21,4,4,0,72,14,12,7,22,12,23,14,5,0,108,8,3,11,32,21,6,18,10,0,97,13,6,9,12,15,8,11,4,0,74,7,6,4,11,12,3,6,3,0,48,4,0,0,5,5,3,10,7,0,37,4,4,0,0,0,4,0,0,0,17,7,0,0,3,0,0,4,3,0,21,4,0,0,0,0,0,0,0,0,8,3,0,0,3,0,0,0,3,0,10,71,39,46,166,101,107,74,57,6,664,12,0,7,3,3,0,3,9,0,39,3,3,8,27,7,22,3,7,4,83,8,20,25,65,18,27,12,27,3,197,9,7,48,76,18,46,11,23,3,254,10,9,71,100,36,53,21,41,0,331,28,11,118,137,47,77,45,51,9,528,44,24,203,129,97,68,65,76,11,711,80,29,255,118,121,65,129,70,12,875
LGA24410,3,4,7,14,14,6,3,9,4,59,6,3,8,36,24,11,3,16,0,111,8,0,12,28,27,6,8,14,0,102,10,3,10,24,17,18,11,9,0,98,19,8,5,11,16,7,3,6,0,78,13,5,10,3,20,8,0,0,0,65,6,3,3,7,8,3,3,0,0,31,3,0,3,0,3,0,0,0,0,20,13,10,6,0,0,4,3,0,0,36,6,5,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,6,94,63,79,163,156,79,38,65,13,750,19,0,15,11,4,8,0,5,3,57,6,8,17,34,9,23,7,21,0,130,16,15,47,71,27,56,9,39,4,280,16,6,75,85,39,50,7,39,0,329,18,14,119,108,51,42,18,42,3,428,31,28,198,209,89,71,32,70,9,734,80,49,414,218,113,65,77,112,9,1138,122,54,647,180,159,83,112,163,22,1544
LGA24600,9,14,12,63,34,32,6,45,6,229,21,25,25,96,106,42,9,51,8,388,35,33,39,122,172,69,17,56,13,552,57,56,62,120,280,57,23,67,20,743,85,116,76,83,368,63,25,21,17,847,88,105,60,63,275,39,19,17,15,674,90,138,51,44,223,35,22,10,12,615,73,105,28,23,103,22,21,19,5,401,170,156,36,17,72,36,69,19,6,594,123,97,9,3,34,30,8,0,4,316,8,15,7,12,24,9,4,13,11,101,771,882,437,750,1752,509,231,379,128,5835,22,11,45,16,28,22,3,17,13,162,11,14,41,92,30,73,3,49,14,332,24,33,96,206,79,148,22,128,22,756,34,38,183,240,110,122,20,151,16,924,44,58,266,296,205,181,31,187,37,1315,105,96,456,523,435,245,71,297,34,2261,173,138,807,698,703,266,140,398,68,3391,352,288,1303,796,1307,303,255,364,92,5055
LGA24650,0,0,0,23,11,3,0,3,0,36,3,0,6,25,10,6,3,0,0,53,10,5,3,26,8,10,15,4,0,83,6,4,8,23,13,7,12,12,0,90,4,3,4,20,8,0,3,4,0,56,3,10,0,12,3,3,3,0,0,34,0,3,0,5,0,3,3,0,0,14,4,0,0,3,0,3,3,0,0,15,6,0,3,7,0,5,0,0,0,20,0,0,0,0,0,3,0,0,0,10,0,0,0,3,0,0,6,0,0,9,47,26,39,171,66,56,49,42,3,505,7,3,9,7,7,3,0,3,3,41,3,10,14,24,7,24,3,7,0,94,14,4,36,52,23,25,5,26,0,194,19,11,55,45,21,44,9,40,3,238,10,12,98,108,38,36,19,30,0,347,29,15,147,163,45,46,26,46,6,520,37,18,229,170,75,58,61,66,5,716,64,26,291,132,89,43,82,67,9,799
LGA24780,6,3,0,13,3,5,0,3,0,35,3,4,5,16,12,6,0,12,7,57,8,0,0,24,5,17,6,8,0,69,8,8,6,11,16,7,10,7,0,68,10,3,4,12,7,4,0,0,0,44,6,0,4,0,9,3,4,0,0,27,7,3,3,0,6,0,3,3,0,20,3,3,0,3,0,0,3,0,0,11,9,0,0,0,0,3,3,0,0,17,3,0,0,0,3,0,3,0,0,9,0,0,0,4,0,0,0,0,0,4,59,29,25,85,65,42,30,45,3,396,19,0,8,0,3,0,0,0,3,39,11,0,8,6,0,9,0,10,3,45,18,9,37,27,17,13,3,33,3,148,27,5,31,40,22,25,7,29,0,179,29,11,58,56,23,36,4,34,4,265,50,15,104,99,62,44,20,54,4,456,84,37,196,129,115,62,51,71,10,744,101,32,324,106,102,61,82,89,10,900
LGA24850,0,0,0,7,0,3,0,0,0,14,0,0,0,11,0,4,0,10,0,33,0,0,8,7,4,0,3,0,0,31,6,3,0,7,10,8,4,3,0,33,3,4,3,5,8,0,0,3,0,28,7,0,4,3,3,0,3,5,0,20,3,0,0,0,0,0,3,0,0,13,4,0,0,0,0,0,3,0,0,9,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,27,13,20,61,37,32,15,28,3,227,4,0,6,5,7,0,0,0,0,29,5,3,5,12,6,7,0,8,0,49,6,0,11,22,9,13,0,26,0,92,14,0,32,30,17,16,0,17,0,129,10,0,31,35,10,17,3,11,0,127,19,7,64,70,24,15,21,32,0,253,31,14,102,76,30,25,28,28,0,331,45,6,149,58,37,22,36,52,6,416
LGA24900,6,0,0,4,3,8,0,3,0,28,0,0,3,7,0,0,0,3,0,24,7,0,3,3,3,6,0,4,0,24,9,3,0,4,7,7,5,6,0,32,10,0,0,3,3,4,3,3,0,22,0,0,0,0,0,0,3,3,0,12,0,0,0,3,0,0,0,0,0,8,3,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,5,0,0,0,5,38,10,11,43,31,33,13,33,0,209,22,0,10,0,4,4,0,5,0,39,9,0,5,9,0,6,0,6,0,41,17,9,13,18,7,10,0,9,0,85,25,4,22,21,12,15,5,20,0,136,32,3,36,35,21,19,15,22,3,190,30,8,71,62,35,27,18,36,3,301,54,8,113,49,40,22,22,52,6,359,72,9,151,39,37,18,45,58,3,432
LGA24970,3,4,10,21,21,11,7,13,0,104,12,11,16,45,47,18,12,25,7,196,8,13,12,37,72,29,26,20,5,214,23,10,21,55,70,22,22,16,3,243,20,25,24,30,92,25,18,13,7,250,23,15,16,13,43,8,13,7,0,145,20,26,17,10,19,9,11,10,3,115,17,16,4,7,10,5,0,3,3,69,32,34,17,3,15,10,0,0,3,109,27,8,0,3,4,4,0,0,0,52,3,0,0,9,3,5,0,3,0,28,204,179,150,285,432,183,113,138,26,1711,12,5,15,11,7,7,5,3,4,80,8,6,30,44,13,21,7,18,4,145,23,24,77,85,37,55,12,66,6,377,15,32,95,128,45,51,16,58,3,440,23,22,155,168,85,59,31,59,7,621,49,44,254,279,166,98,76,113,12,1099,66,49,502,349,244,116,133,174,19,1659,141,87,774,302,391,104,267,169,36,2270
LGA25060,0,0,3,22,10,3,3,0,0,45,6,4,5,32,18,13,3,9,3,93,6,6,8,46,23,13,5,6,0,106,8,4,0,35,23,16,0,3,3,95,10,3,11,20,29,7,3,7,0,94,14,3,7,7,16,7,0,0,0,52,7,7,4,6,10,0,3,0,0,44,8,0,0,3,6,0,5,0,0,22,12,7,0,3,3,0,0,0,0,30,7,4,0,3,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,6,76,52,50,230,158,97,25,32,15,730,9,4,11,3,10,0,0,3,7,42,10,4,13,24,10,23,3,10,0,98,11,13,40,77,20,17,7,25,4,215,17,8,68,60,31,60,0,19,0,270,9,15,97,90,44,33,6,37,6,344,34,11,158,154,75,60,19,50,7,562,44,31,283,188,69,61,37,62,4,782,71,41,391,164,126,60,46,63,12,979
LGA25150,3,0,4,3,3,0,0,5,0,15,0,0,0,9,3,3,0,0,0,17,3,0,3,6,5,0,0,0,0,21,5,3,0,4,0,3,3,3,0,23,5,3,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,18,27,28,12,7,20,7,140,8,0,0,0,5,0,0,0,0,19,4,0,4,3,0,3,0,8,0,22,11,4,14,11,7,3,3,15,0,72,5,3,17,18,19,6,6,13,0,89,16,3,34,24,8,10,8,14,0,108,19,4,55,30,18,13,11,24,3,170,29,7,64,20,24,16,25,25,3,204,32,11,98,17,22,12,29,27,0,255
LGA25250,0,0,6,21,12,9,3,5,0,53,8,9,5,38,13,13,4,3,0,100,3,9,13,36,17,14,9,7,0,98,15,8,17,28,17,10,10,9,3,115,11,14,8,8,15,14,11,11,0,90,11,3,3,8,10,6,0,3,0,49,4,7,3,0,8,8,3,0,0,32,5,0,0,0,0,0,0,0,0,15,5,3,0,3,0,0,0,0,0,14,4,0,0,0,0,3,0,0,0,10,0,0,3,0,4,0,3,0,0,14,71,53,74,183,120,86,41,59,4,691,5,3,14,6,0,3,3,0,5,41,4,8,22,21,13,12,4,5,0,94,9,14,49,63,30,30,13,29,4,231,9,9,79,88,29,26,17,42,4,296,19,23,104,106,34,50,21,42,5,401,32,25,217,175,60,51,30,56,8,657,60,33,347,214,80,61,53,89,4,941,65,36,440,186,82,63,62,68,19,1028
LGA25340,3,3,9,23,15,11,0,17,3,84,13,5,16,55,36,29,3,5,0,182,15,4,15,48,25,20,4,22,0,155,18,16,21,45,33,16,8,16,0,176,15,7,13,28,22,21,8,6,0,128,10,5,10,6,14,11,5,3,0,66,8,6,9,4,10,6,0,3,0,44,3,8,6,3,6,0,0,3,0,23,7,0,0,3,7,5,6,3,0,28,6,0,0,0,3,7,0,3,0,26,0,0,6,6,5,0,0,3,0,24,118,72,122,298,206,154,46,112,10,1126,23,8,14,5,4,5,3,10,3,79,8,6,40,43,8,31,3,21,0,159,22,18,72,82,41,71,11,56,7,387,26,17,125,136,53,68,16,81,10,525,41,28,193,188,73,78,14,102,11,724,87,55,354,344,124,126,27,130,8,1262,109,44,595,384,154,129,66,166,13,1654,173,55,763,303,165,125,115,179,21,1897
LGA25430,0,0,0,0,3,3,0,0,0,8,0,0,0,12,5,0,0,7,0,20,0,0,0,3,0,3,0,8,0,21,0,3,0,5,7,0,0,3,0,23,0,0,0,3,0,0,0,0,0,6,0,0,0,4,3,0,0,3,0,12,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,13,29,17,9,10,25,3,130,3,0,0,0,0,0,0,3,0,6,4,0,0,3,0,0,0,3,0,20,3,5,8,12,5,3,3,6,0,42,16,0,14,12,3,4,0,9,3,59,10,0,21,26,9,3,3,21,3,106,16,4,41,18,7,19,3,38,0,145,11,8,67,26,18,10,10,77,4,230,29,3,93,36,22,3,29,66,5,283
LGA25490,3,0,0,4,0,0,0,3,0,11,0,0,0,3,0,0,0,3,0,9,3,0,0,3,0,3,0,5,0,17,4,0,0,0,0,0,0,0,0,12,3,3,0,0,0,0,0,7,0,15,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,5,22,10,7,3,20,0,107,11,0,0,0,0,0,0,0,0,17,3,0,0,5,0,4,0,6,0,24,14,0,8,7,3,3,0,10,0,53,12,0,9,7,3,4,4,10,0,49,14,0,13,15,3,3,0,11,3,67,37,4,25,21,7,3,11,19,0,133,40,5,43,23,5,8,14,28,0,162,38,0,69,14,14,7,17,34,0,199
LGA25620,0,3,0,0,0,3,0,5,0,12,3,3,0,0,0,0,0,3,0,11,0,4,0,3,0,0,0,0,0,8,3,0,0,0,3,0,0,3,0,9,0,0,0,0,4,0,4,0,0,13,0,0,0,4,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,9,11,13,8,3,19,0,82,6,3,3,0,0,0,0,3,0,12,8,0,7,3,0,4,0,3,4,31,7,0,4,10,0,3,4,6,4,40,10,3,14,5,8,4,3,9,3,61,12,3,21,18,12,8,7,16,0,85,16,7,35,24,15,4,3,19,0,125,23,3,37,27,16,10,12,19,0,144,19,6,61,14,16,3,9,25,3,150
LGA25710,0,3,0,4,3,3,0,3,0,18,0,4,5,15,3,0,0,0,0,30,6,3,0,18,12,0,0,0,0,37,8,0,0,9,4,4,0,3,0,27,6,7,6,0,10,0,0,0,0,31,0,0,0,6,0,0,0,0,0,8,4,0,0,3,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,8,3,3,0,0,0,0,3,0,0,12,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,27,27,26,69,41,24,9,21,5,246,3,0,8,3,3,0,0,0,0,19,3,3,3,15,7,3,0,9,0,43,9,7,20,36,15,12,3,14,0,103,8,8,39,36,10,12,3,9,0,127,7,4,49,50,15,6,3,22,3,156,23,8,83,60,26,12,8,22,3,241,20,10,123,72,30,21,12,30,0,307,35,3,172,47,31,11,25,22,3,348
LGA25810,4,0,3,3,5,0,0,0,0,13,3,0,0,9,3,0,0,0,0,14,5,0,0,7,3,5,0,3,0,23,6,0,3,3,0,0,0,0,0,16,0,0,0,6,0,3,0,4,0,15,3,0,0,0,0,0,3,0,0,8,3,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,5,34,15,7,11,14,0,117,18,0,3,0,0,0,0,0,0,25,4,0,4,3,0,0,0,0,0,15,8,0,5,9,3,8,3,3,3,42,10,0,16,11,7,8,4,9,0,58,16,3,17,16,4,9,3,13,0,82,24,0,25,37,9,11,3,21,0,136,29,10,33,41,12,13,10,39,0,185,32,3,66,35,12,8,20,31,0,207
LGA25900,4,4,0,16,20,6,3,14,0,60,3,6,3,30,12,12,6,8,3,82,7,9,12,21,28,16,3,8,0,102,13,25,16,28,51,20,13,11,0,175,17,19,8,27,60,25,9,9,0,174,35,28,9,13,22,6,4,0,0,119,18,28,14,9,22,17,3,7,0,111,8,22,3,3,14,10,0,0,0,53,39,38,5,5,12,12,0,0,3,108,37,20,5,0,3,14,0,0,3,83,4,3,0,3,3,0,0,0,0,15,198,203,88,174,257,143,39,69,13,1172,6,0,9,8,0,4,0,3,9,50,5,10,11,21,4,11,0,11,7,80,7,13,33,41,21,18,3,18,3,154,14,12,53,55,36,29,4,34,3,237,14,21,101,84,47,38,3,31,0,337,34,22,140,118,77,50,12,54,6,523,49,48,217,144,149,54,30,68,6,774,94,81,411,165,237,85,64,56,26,1211
LGA25990,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,6,9,0,3,0,0,37,6,0,0,0,0,0,0,0,0,8,3,0,3,0,0,0,0,0,0,10,10,0,4,0,0,3,0,4,0,26,8,0,4,3,3,0,0,7,0,30,8,0,3,11,4,0,0,5,0,30,14,3,9,16,3,0,3,8,0,57,19,0,21,5,8,3,6,7,0,73,18,0,19,11,3,0,3,10,0,60
