LGA_CODE_2016,Lab_1000_1249_H_0,Lab_1000_1249_H_1_15,Lab_1000_1249_H_16_24,Lab_1000_1249_H_25_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40,Lab_1000_1249_H_41_48,Lab_1000_1249_H_49mo,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_15,Lab_1250_1499_H_16_24,Lab_1250_1499_H_25_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40,Lab_1250_1499_H_41_48,Lab_1250_1499_H_49mo,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_15,Lab_1500_1749_H_16_24,Lab_1500_1749_H_25_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40,Lab_1500_1749_H_41_48,Lab_1500_1749_H_49mo,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_15,Lab_1750_1999_H_16_24,Lab_1750_1999_H_25_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40,Lab_1750_1999_H_41_48,Lab_1750_1999_H_49mo,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_15,Lab_2000_2999_H_16_24,Lab_2000_2999_H_25_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40,Lab_2000_2999_H_41_48,Lab_2000_2999_H_49mo,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000mo_H_0,Lab_3000mo_H_1_15,Lab_3000mo_H_16_24,Lab_3000mo_H_25_34,Lab_3000mo_H_35_39,Lab_3000mo_H_40,Lab_3000mo_H_41_48,Lab_3000mo_H_49mo,Lab_3000mo_H_NS,Lab_3000mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_15,Lab_PINS_H_16_24,Lab_PINS_H_25_34,Lab_PINS_H_35_39,Lab_PINS_H_40,Lab_PINS_H_41_48,Lab_PINS_H_49mo,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_15,Lab_Tot_H_16_24,Lab_Tot_H_25_34,Lab_Tot_H_35_39,Lab_Tot_H_40,Lab_Tot_H_41_48,Lab_Tot_H_49mo,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_15,OIDNS_NNI_H_16_24,OIDNS_NNI_H_25_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40,OIDNS_NNI_H_41_48,OIDNS_NNI_H_49mo,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_15,OIDNS_1_149_H_16_24,OIDNS_1_149_H_25_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40,OIDNS_1_149_H_41_48,OIDNS_1_149_H_49mo,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_15,OIDNS_150_299_H_16_24,OIDNS_150_299_H_25_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40,OIDNS_150_299_H_41_48,OIDNS_150_299_H_49mo,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_15,OIDNS_300_399_H_16_24,OIDNS_300_399_H_25_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40,OIDNS_300_399_H_41_48,OIDNS_300_399_H_49mo,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot,OIDNS_400_499_H_0,OIDNS_400_499_H_1_15,OIDNS_400_499_H_16_24,OIDNS_400_499_H_25_34,OIDNS_400_499_H_35_39,OIDNS_400_499_H_40,OIDNS_400_499_H_41_48,OIDNS_400_499_H_49mo,OIDNS_400_499_H_NS,OIDNS_400_499_H_Tot,OIDNS_500_649_H_0,OIDNS_500_649_H_1_15,OIDNS_500_649_H_16_24,OIDNS_500_649_H_25_34,OIDNS_500_649_H_35_39,OIDNS_500_649_H_40,OIDNS_500_649_H_41_48,OIDNS_500_649_H_49mo,OIDNS_500_649_H_NS,OIDNS_500_649_H_Tot,OIDNS_650_799_H_0,OIDNS_650_799_H_1_15,OIDNS_650_799_H_16_24,OIDNS_650_799_H_25_34,OIDNS_650_799_H_35_39,OIDNS_650_799_H_40,OIDNS_650_799_H_41_48,OIDNS_650_799_H_49mo,OIDNS_650_799_H_NS,OIDNS_650_799_H_Tot,OIDNS_800_999_H_0,OIDNS_800_999_H_1_15,OIDNS_800_999_H_16_24,OIDNS_800_999_H_25_34,OIDNS_800_999_H_35_39,OIDNS_800_999_H_40,OIDNS_800_999_H_41_48,OIDNS_800_999_H_49mo,OIDNS_800_999_H_NS,OIDNS_800_999_H_Tot,OIDNS_1000_1249_H_0,OIDNS_1000_1249_H_1_15,OIDNS_1000_1249_H_16_24,OIDNS_1000_1249_H_25_34,OIDNS_1000_1249_H_35_39,OIDNS_1000_1249_H_40,OIDNS_1000_1249_H_41_48,OIDNS_1000_1249_H_49mo,OIDNS_1000_1249_H_NS,OIDNS_1000_1249_H_Tot,OIDNS_1250_1499_H_0,OIDNS_1250_1499_H_1_15,OIDNS_1250_1499_H_16_24,OIDNS_1250_1499_H_25_34,OIDNS_1250_1499_H_35_39,OIDNS_1250_1499_H_40,OIDNS_1250_1499_H_41_48,OIDNS_1250_1499_H_49mo,OIDNS_1250_1499_H_NS,OIDNS_1250_1499_H_Tot,OIDNS_1500_1749_H_0,OIDNS_1500_1749_H_1_15,OIDNS_1500_1749_H_16_24,OIDNS_1500_1749_H_25_34,OIDNS_1500_1749_H_35_39,OIDNS_1500_1749_H_40,OIDNS_1500_1749_H_41_48,OIDNS_1500_1749_H_49mo,OIDNS_1500_1749_H_NS,OIDNS_1500_1749_H_Tot,OIDNS_1750_1999_H_0,OIDNS_1750_1999_H_1_15,OIDNS_1750_1999_H_16_24,OIDNS_1750_1999_H_25_34,OIDNS_1750_1999_H_35_39,OIDNS_1750_1999_H_40,OIDNS_1750_1999_H_41_48,OIDNS_1750_1999_H_49mo,OIDNS_1750_1999_H_NS,OIDNS_1750_1999_H_Tot
LGA24210,4,3,5,12,46,37,18,9,0,140,0,0,3,9,19,22,13,20,0,82,4,7,0,0,9,16,5,15,0,64,0,0,0,0,0,8,3,12,3,37,0,3,0,0,3,3,11,7,0,28,0,3,0,0,0,0,0,6,0,7,0,6,6,3,6,3,0,3,4,37,52,736,412,286,289,203,92,118,41,2222,0,0,0,3,0,3,0,3,7,20,0,17,0,0,0,3,0,0,3,20,0,11,0,3,0,0,0,0,8,29,0,9,3,3,0,3,0,0,9,27,0,3,6,0,0,4,0,4,7,26,3,9,8,4,0,3,0,0,16,45,0,3,3,6,5,7,0,0,4,33,7,3,0,8,13,8,0,5,9,51,3,0,3,3,6,9,5,4,9,49,0,0,0,3,3,8,0,3,3,18,0,0,0,0,0,4,3,0,3,14,0,0,0,0,0,3,3,3,5,14
LGA24250,0,0,3,0,10,3,5,3,0,31,0,0,0,0,0,8,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,14,112,49,51,58,49,19,20,0,387,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA24330,12,7,11,16,88,74,41,35,3,285,9,0,5,0,37,35,25,21,0,135,0,0,0,8,12,17,12,26,0,74,0,0,0,0,3,13,7,16,0,38,0,3,0,0,7,12,10,15,0,57,0,0,0,0,3,3,0,0,0,6,3,12,12,4,13,5,4,0,10,63,84,635,539,403,664,415,183,193,85,3206,6,0,0,0,0,0,0,0,8,18,0,19,0,0,3,0,0,0,12,28,3,9,5,0,0,0,0,0,9,39,0,12,9,5,0,3,0,3,10,41,0,3,7,3,3,0,0,0,15,36,0,4,5,13,8,10,0,3,17,67,0,3,5,5,18,9,4,4,24,72,0,3,3,6,20,8,4,13,23,74,5,0,3,3,17,18,3,6,7,63,0,3,0,0,10,10,3,3,9,44,3,0,8,3,10,8,4,0,7,36,3,0,0,0,0,4,3,4,4,22
LGA24410,10,9,7,27,184,172,56,43,8,520,3,4,9,5,75,63,37,36,3,244,5,3,4,7,33,33,25,27,0,131,0,0,0,0,4,13,17,11,0,53,3,0,0,0,7,9,7,11,0,39,0,0,0,0,3,3,0,4,0,12,4,13,5,12,21,22,3,6,9,99,93,950,554,462,1000,697,290,230,86,4372,5,0,3,0,0,0,0,0,6,18,3,8,3,0,0,0,0,0,10,29,0,6,3,0,0,0,0,0,16,29,0,5,0,0,0,0,0,3,9,22,3,5,9,6,0,0,3,0,9,36,3,6,4,6,7,4,0,3,18,51,3,4,4,4,22,11,4,3,17,73,8,0,6,8,14,16,3,3,23,82,3,0,0,0,18,19,10,3,15,72,0,0,3,3,7,16,8,4,3,44,0,0,0,0,7,11,0,4,4,32,0,0,0,0,7,4,0,7,7,19
LGA24600,44,49,70,115,421,388,158,163,34,1445,24,23,32,46,197,240,124,126,18,824,26,8,13,25,119,151,97,114,10,571,16,13,11,22,78,124,79,141,4,494,44,4,14,19,64,111,103,252,12,620,13,13,4,11,17,11,13,63,5,148,11,63,44,32,52,41,10,18,70,338,569,3587,4361,2415,3285,2272,995,1224,575,19285,19,26,3,4,9,21,11,24,147,274,16,93,12,0,4,9,0,6,94,235,8,81,28,7,3,5,4,3,126,264,19,47,60,20,13,9,0,3,139,297,11,29,58,34,14,9,0,11,161,346,27,38,72,49,48,40,3,13,165,461,19,11,28,75,130,79,12,24,182,556,24,12,36,48,217,155,32,32,194,748,33,12,35,61,288,221,57,72,151,930,32,7,17,39,198,219,65,65,90,728,26,5,14,35,189,221,66,72,56,698,21,3,3,17,107,158,67,62,42,476
LGA24650,6,8,10,12,40,55,20,25,3,169,0,3,3,9,10,25,14,23,7,89,0,6,0,7,10,14,14,24,0,71,0,0,0,0,3,7,6,15,0,29,0,0,0,0,3,13,5,11,0,31,0,0,0,0,0,0,0,3,0,8,0,10,10,5,15,6,4,0,3,51,71,674,319,268,399,277,112,147,61,2335,0,4,0,0,0,0,0,0,12,19,3,6,0,0,0,0,0,3,4,15,0,8,0,3,0,0,0,0,10,24,3,9,3,3,0,0,0,0,3,22,3,5,3,0,0,0,0,0,10,25,0,3,3,8,4,3,0,3,18,40,3,3,3,3,4,5,0,3,12,36,3,0,0,4,9,12,4,7,16,53,0,0,0,4,7,8,3,6,8,38,0,0,5,0,7,11,3,5,0,27,3,0,0,3,6,3,3,3,9,26,0,0,0,0,0,6,0,5,0,17
LGA24780,8,8,6,13,57,49,35,38,0,212,3,3,3,4,17,35,15,25,0,104,3,0,9,0,10,18,5,15,0,55,0,0,0,3,0,3,5,7,0,18,0,0,0,0,0,0,0,3,0,7,0,3,0,0,5,0,0,3,0,13,0,6,7,3,13,3,0,5,6,46,87,458,289,292,467,352,163,208,52,2359,3,0,0,0,0,0,0,0,5,10,0,10,3,0,0,0,0,3,8,18,0,3,0,3,0,0,0,4,6,24,0,4,0,0,0,3,0,0,13,24,0,0,0,4,0,0,0,0,15,25,0,0,7,3,6,3,0,5,15,33,0,4,0,6,7,3,0,0,9,32,3,0,0,4,5,10,3,4,7,39,0,0,0,4,3,6,3,6,9,30,0,0,0,0,3,4,0,3,0,16,0,0,0,0,0,5,3,3,0,13,0,3,0,0,0,0,0,0,3,7
LGA24850,3,7,5,5,39,34,17,17,0,135,3,0,0,4,17,20,12,10,3,75,0,0,0,0,5,8,6,15,0,38,0,0,0,0,0,3,4,6,0,13,0,0,0,0,4,0,4,6,0,17,0,0,0,0,0,0,0,0,0,7,0,9,3,5,0,0,0,0,3,27,51,358,214,160,225,179,85,99,36,1412,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,3,12,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,3,0,3,4,3,0,0,0,3,18,3,0,0,0,6,0,3,0,4,14,0,0,0,0,5,3,0,0,0,13,0,0,0,0,8,0,0,3,0,19,0,0,0,0,0,3,0,3,4,8,0,0,0,0,3,8,3,3,7,22,0,0,0,0,0,0,0,0,0,0
LGA24900,19,3,3,5,40,76,46,30,3,226,4,3,0,7,16,49,29,23,0,129,8,0,0,3,14,13,34,11,0,83,6,0,0,0,3,12,34,17,5,75,3,0,0,0,0,3,5,7,0,24,0,0,3,0,0,0,0,0,0,8,3,11,4,4,15,9,6,3,3,55,141,295,169,213,306,331,228,174,36,1896,3,3,0,0,0,0,0,3,12,20,0,4,0,0,0,0,0,0,7,14,3,0,0,0,0,0,0,0,4,7,4,0,0,0,0,0,0,0,8,18,0,0,3,0,4,0,0,0,8,13,3,0,0,4,0,4,0,0,7,21,3,4,0,0,3,3,4,0,8,22,0,0,0,0,12,6,0,3,5,24,0,0,0,0,0,3,0,0,9,13,0,0,0,0,0,3,4,0,3,13,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,3,0,3
LGA24970,19,21,23,56,233,193,82,67,11,707,7,9,7,23,95,106,45,56,3,352,7,6,0,14,57,80,59,44,3,272,6,0,4,3,18,29,30,38,3,131,7,4,3,6,17,32,28,48,3,146,4,6,3,3,5,4,3,17,0,47,3,16,21,16,20,21,3,4,26,128,203,1411,1094,913,1591,974,414,397,167,7159,5,10,3,0,0,4,0,9,38,71,3,23,3,4,0,3,0,3,23,57,3,29,13,3,0,4,0,3,25,72,0,20,15,6,0,3,0,3,32,83,3,8,11,10,10,4,0,3,38,86,9,9,15,25,23,4,0,4,37,124,0,5,12,13,47,19,7,5,39,142,3,3,9,12,64,49,7,11,34,186,6,3,11,15,49,53,10,12,39,201,0,0,5,14,30,37,6,11,31,137,0,3,3,3,31,31,15,14,14,117,3,6,3,0,12,14,9,7,15,71
LGA25060,0,4,8,17,50,50,27,33,4,203,0,3,0,0,20,30,20,20,4,103,0,3,0,0,3,9,11,19,0,47,0,3,0,0,0,3,4,22,0,37,0,0,3,0,0,12,6,19,0,46,0,0,0,0,0,0,0,0,0,5,0,11,5,4,9,10,0,3,9,50,70,702,425,298,382,271,128,178,79,2535,0,3,0,0,0,0,0,4,14,25,0,11,0,0,0,0,0,0,16,26,0,4,4,0,3,0,0,3,14,30,0,3,7,0,0,0,0,3,11,26,5,3,12,0,0,0,0,0,10,33,0,0,3,6,5,3,0,6,13,40,4,6,4,3,13,9,0,0,13,53,4,0,3,3,15,15,3,3,28,67,0,3,0,6,13,13,4,3,19,67,0,0,0,3,7,6,3,0,11,38,0,0,3,3,6,10,3,4,4,33,0,0,0,0,4,5,0,4,0,22
LGA25150,0,4,0,8,25,15,16,17,0,78,0,0,0,0,11,7,3,6,0,37,0,0,0,0,0,5,3,3,3,14,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,0,0,16,20,230,101,103,137,105,45,74,15,836,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,4,12,0,3,0,0,0,4,0,0,3,13,0,0,0,0,3,3,0,0,3,14,0,0,0,0,6,0,0,0,3,14,3,0,0,0,3,8,0,0,3,15,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,3,11,0,0,0,0,0,3,0,0,0,5
LGA25250,10,11,13,12,98,69,20,35,6,272,3,8,3,5,35,51,11,14,4,139,6,3,3,10,18,18,13,17,0,90,0,3,0,0,5,17,7,12,0,51,0,0,4,5,0,8,10,13,0,43,0,3,0,3,0,3,0,6,0,16,3,16,8,5,3,5,3,0,3,58,90,786,565,414,641,456,171,177,81,3383,4,3,0,0,0,3,0,3,19,31,0,9,0,0,0,0,0,0,7,23,0,13,5,3,0,3,0,3,15,38,3,8,9,8,3,0,0,7,11,39,0,4,4,4,0,0,0,3,21,36,4,5,9,6,9,4,0,4,12,54,0,5,3,7,16,10,0,0,16,54,3,0,0,0,13,19,3,8,20,74,0,5,3,3,16,15,0,6,19,64,0,3,0,3,7,13,3,4,6,46,3,0,0,5,6,12,3,3,13,40,3,3,0,0,3,6,0,3,3,20
LGA25340,13,12,15,45,140,118,62,52,6,469,7,6,10,16,33,56,31,28,0,188,4,0,3,5,25,35,23,32,0,122,6,7,0,3,14,25,16,23,0,87,0,4,0,0,3,11,9,32,0,66,3,5,3,0,3,3,0,13,0,27,6,36,10,11,17,10,4,4,10,106,170,1436,726,738,968,644,298,317,98,5390,3,3,0,3,0,0,0,3,11,27,3,19,3,0,0,0,0,0,18,37,3,12,3,3,0,0,0,0,7,35,0,9,3,3,0,3,0,0,22,39,5,4,14,0,5,0,0,0,22,53,6,4,4,9,6,4,0,0,21,64,0,4,5,7,8,7,4,6,18,62,3,3,3,8,16,16,4,6,22,84,0,7,3,6,12,13,8,9,16,65,0,0,0,4,10,12,3,3,5,38,0,0,0,3,13,3,5,7,9,43,3,0,0,0,0,3,3,0,3,19
LGA25430,0,4,3,10,30,45,30,14,0,141,3,0,0,0,4,9,8,5,0,33,0,0,0,3,3,3,5,7,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,8,6,4,0,7,0,4,0,26,47,195,164,220,250,385,135,71,15,1496,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,5,10,0,0,3,0,0,0,0,0,3,7,0,0,0,0,0,4,0,0,4,8,0,0,0,3,0,3,0,0,6,10,0,0,0,3,0,0,0,0,3,11,0,0,3,0,0,0,3,0,0,8,0,0,0,3,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
LGA25490,7,0,7,3,19,34,21,31,0,130,0,0,0,5,10,25,15,13,0,68,0,3,0,3,12,10,21,8,0,52,0,0,0,0,4,3,11,3,0,22,0,0,0,0,0,0,8,3,0,13,0,3,0,0,0,0,0,9,0,12,0,5,0,4,0,0,0,3,0,22,37,153,87,93,131,130,101,126,19,878,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,9,0,0,0,0,3,0,0,3,3,7,0,0,0,0,0,3,0,0,0,8,0,0,0,3,3,0,0,0,4,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,3,0,0,0,4
LGA25620,0,0,0,4,0,12,6,4,0,33,0,0,3,0,3,8,0,3,0,19,3,3,0,3,3,0,0,3,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,3,3,8,31,140,71,71,74,79,14,27,19,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,3,8,0,3,0,0,0,0,0,0,4,8,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,5,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
LGA25710,0,3,9,12,19,16,14,8,0,82,0,0,3,3,10,13,3,9,3,39,0,0,4,0,7,7,0,6,0,31,0,0,0,0,3,7,0,3,0,20,0,0,0,0,0,3,3,9,0,14,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,0,3,22,29,417,143,114,106,123,40,57,27,1063,0,3,0,0,0,0,0,4,4,10,0,11,0,0,0,0,0,0,3,15,0,7,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,5,5,0,3,0,0,3,0,0,0,0,10,0,0,3,0,0,3,0,0,8,16,0,0,3,0,0,3,0,0,5,9,0,0,0,0,5,6,0,5,3,18,0,0,3,0,7,0,3,0,7,22,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,3,0,0,0,7
LGA25810,0,4,6,7,22,28,10,5,0,89,0,0,0,7,4,11,8,5,3,37,0,0,0,0,0,3,3,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,0,0,4,21,34,165,88,125,141,203,56,50,25,884,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,4,10,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA25900,7,4,18,21,91,66,35,32,4,288,9,8,6,4,31,38,33,17,3,148,5,3,3,4,18,23,22,27,3,113,0,0,3,0,4,18,9,27,0,70,3,3,0,4,8,18,12,51,3,101,0,5,0,3,0,0,4,10,0,21,4,5,17,3,5,5,0,0,7,51,79,648,763,371,544,400,185,244,92,3338,7,3,0,3,3,3,0,5,26,44,0,10,0,0,0,0,0,3,6,27,0,16,7,0,0,0,0,0,19,36,0,9,14,3,0,3,0,3,22,52,3,4,8,0,3,0,0,0,25,50,4,8,16,9,7,7,4,0,24,80,0,5,10,11,14,15,9,12,31,104,3,6,9,4,25,50,14,19,29,154,7,4,3,5,34,41,4,15,24,144,0,0,0,4,22,22,12,12,8,84,0,0,0,0,12,19,6,7,15,71,0,0,0,7,7,4,9,11,8,51
LGA25990,0,0,0,0,3,13,6,4,0,22,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,61,36,36,52,35,14,11,4,254,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,7,6,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA26080,3,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,47,15,14,13,4,4,9,3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA26170,4,3,9,13,25,37,23,22,0,135,6,0,3,0,10,13,10,16,0,58,5,0,3,4,7,7,21,4,0,53,3,0,0,0,7,10,20,5,0,47,0,3,0,0,4,0,11,3,0,24,0,3,0,0,0,0,0,3,0,11,3,7,0,5,4,0,3,3,3,22,57,341,166,176,165,162,139,124,28,1361,6,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,4,3,8,0,0,3,0,0,0,0,3,7,19,0,0,0,3,0,0,0,0,3,7,0,0,0,0,0,0,0,6,6,13,0,0,0,3,3,0,0,4,0,17,0,0,0,0,4,0,0,0,4,17,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,7,0,0,6
LGA26260,3,0,3,7,6,17,6,8,0,51,0,3,0,4,3,8,3,3,0,19,0,0,0,3,3,3,0,4,0,11,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,7,5,0,3,4,0,3,0,16,29,203,87,101,112,96,42,54,17,746,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,0,3,7,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,6,8,3,0,0,0,4,0,0,0,8,16,0,0,0,0,0,0,0,0,4,10,0,0,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3
LGA26350,8,9,5,17,53,68,26,39,6,236,0,3,3,9,28,29,6,23,0,104,3,3,3,3,17,31,8,17,3,84,0,0,3,3,7,7,6,16,3,50,0,0,3,0,3,10,19,30,0,67,0,3,3,0,0,0,0,12,0,22,0,13,8,3,5,9,3,5,3,55,54,815,683,408,504,323,134,215,66,3208,3,3,3,0,0,0,0,4,14,34,0,14,5,0,0,0,0,0,12,25,0,9,5,0,0,0,0,0,21,35,0,9,6,3,0,3,0,0,15,36,0,0,7,6,0,0,0,0,18,38,3,0,7,3,11,3,3,4,8,43,3,4,3,8,9,10,0,3,19,62,0,3,5,3,8,12,0,0,21,63,0,9,3,10,19,17,4,3,13,73,0,0,3,3,7,12,3,4,15,53,0,0,0,3,8,13,0,7,7,47,0,3,3,0,5,7,3,5,8,38
LGA26430,0,0,0,0,13,18,8,3,0,45,0,0,0,0,0,4,3,5,0,19,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,14,21,143,65,64,138,99,44,60,19,651,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
