SA2_MAINCODE_2016,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
403021059,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,3,22,14,199,8,3,223,46,152,6,3,209,76,53,4,0,131,58,68,7,3,135,60,50,5,3,121,76,53,0,3,133,86,62,3,3,151,71,61,12,0,139,87,53,5,0,143,44,48,3,0,102,21,29,3,0,53,7,9,0,0,12,0,3,0,0,7,640,846,54,25,1563,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
403021060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,9,58,0,0,68,26,36,0,3,71,45,25,0,0,78,46,40,7,0,92,29,22,3,0,56,53,41,0,0,96,53,44,0,3,100,51,44,5,0,100,47,31,8,0,85,34,34,5,3,74,12,28,3,0,47,0,15,0,0,14,3,12,0,0,14,418,441,28,11,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403021061,0,4,0,0,4,0,4,0,0,8,3,9,0,0,11,0,7,0,0,8,0,0,0,0,3,3,4,0,0,7,0,10,4,0,13,0,3,0,0,9,3,3,3,0,9,0,0,0,0,4,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,13,43,10,3,66,35,166,9,5,210,237,246,19,18,525,369,174,19,13,582,513,206,37,6,770,458,211,42,9,719,482,224,31,10,744,514,192,19,3,738,455,194,23,3,681,399,170,28,3,601,199,162,23,4,389,73,81,5,3,167,24,17,0,0,43,3,12,0,3,11,3756,2070,252,85,6165,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,3,3,0,0,5,0,0,0,0,6,3,0,0,0,5,11,7,0,0,13,3,0,0,0,6,7,0,0,3,7,3,0,0,0,10,3,0,0,0,3,0,3,0,0,3
403021062,0,0,0,0,0,0,5,0,0,5,0,3,0,0,5,0,0,0,0,0,0,3,0,0,3,0,3,0,0,4,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,14,3,3,26,18,91,3,3,112,83,148,15,4,246,134,121,13,7,271,151,118,14,6,287,129,107,9,0,254,162,96,8,3,265,171,114,12,0,298,167,113,11,3,292,161,119,13,3,299,106,88,16,0,208,27,67,5,0,107,11,27,0,0,35,3,8,0,0,12,1316,1212,124,39,2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,3,0,3,0,0,3,3,0,0,0,8,0,0,0,0,0,0,3,0,0,9,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
403021063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,10,44,0,0,54,22,54,3,0,77,43,23,3,4,75,34,43,3,0,80,33,40,5,3,86,36,57,0,4,104,65,46,4,3,110,45,40,3,0,87,52,50,3,0,103,35,33,4,3,77,7,19,0,0,24,0,9,0,0,9,0,5,0,0,5,383,450,30,18,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403021064,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,6,3,3,0,0,5,0,3,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,6,25,3,3,36,36,366,12,6,414,153,409,23,20,601,234,200,17,3,458,179,159,20,6,366,153,171,11,3,344,146,165,8,3,322,153,154,5,6,322,168,169,25,0,357,148,155,7,3,318,111,135,11,7,266,32,76,10,0,117,6,25,0,0,35,4,8,0,6,12,1517,2188,155,63,3926,0,9,0,0,9,0,0,0,0,0,0,0,0,0,3,3,3,0,0,7,0,3,0,0,6,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
403031065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,11,7,42,3,0,50,16,48,3,0,72,31,30,3,0,68,27,25,4,0,57,35,39,3,0,75,46,37,6,0,88,54,43,0,0,101,51,37,3,0,90,57,45,3,0,104,36,40,3,5,84,16,31,3,0,50,7,12,0,0,19,0,5,0,0,4,380,431,41,9,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403031066,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,3,4,0,0,10,0,4,0,0,4,3,5,0,0,7,3,7,3,0,8,3,3,0,0,10,3,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,10,36,3,3,58,12,79,4,0,89,222,254,26,11,516,545,296,64,19,930,589,407,110,5,1119,493,409,78,11,1001,590,451,33,4,1079,620,444,36,3,1104,623,426,44,0,1084,600,424,59,6,1089,326,308,42,7,675,85,144,14,0,244,19,48,5,0,73,6,26,3,7,42,4726,3719,509,88,9047,0,0,0,0,0,4,3,0,0,8,6,4,3,0,12,4,3,0,0,10,4,3,3,0,8,4,4,0,0,13,11,7,0,0,13,9,3,0,0,11,3,5,0,0,10,3,7,0,0,9,0,3,0,0,7,0,4,0,0,4
403031067,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,4,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,31,19,214,4,5,241,87,220,8,5,314,101,85,9,3,200,81,80,11,3,174,69,79,3,0,150,111,110,0,0,224,115,103,0,3,226,111,96,5,6,221,108,83,7,0,199,54,75,0,0,135,28,47,3,3,81,4,32,0,0,35,3,18,0,0,20,890,1247,62,29,2227,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,3,0,0,0,4,0,3,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403031068,0,0,0,0,0,0,4,0,0,4,0,0,0,4,4,3,3,0,0,5,0,0,0,0,3,0,4,0,0,5,0,8,0,0,9,3,4,0,0,10,3,7,0,0,8,0,7,0,0,5,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,16,33,7,3,62,57,282,10,11,362,312,369,23,11,712,427,230,37,12,708,448,246,52,11,757,390,262,22,3,678,443,268,20,17,740,524,259,21,11,817,489,254,26,11,781,424,271,14,4,713,254,206,17,5,488,81,100,9,7,196,8,36,3,0,52,3,19,3,0,25,3854,2806,269,98,7026,0,3,0,0,3,4,0,0,0,6,3,3,0,0,3,4,3,0,0,8,0,3,0,0,4,3,3,0,0,6,5,0,0,0,6,14,4,0,0,15,3,4,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
403031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,3,0,0,0,5,0,3,5,0,8,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,8,27,6,0,38,23,307,11,3,344,125,306,17,3,456,210,124,10,4,343,264,125,18,4,420,262,173,25,0,462,280,205,15,3,504,300,176,10,8,492,349,193,13,4,560,275,186,21,5,485,163,167,17,0,346,64,99,12,0,176,17,47,3,0,65,3,29,3,3,40,2338,2140,167,45,4689,0,0,0,0,0,3,3,0,0,8,0,0,0,0,3,4,0,0,0,4,0,0,0,0,3,0,0,0,0,5,7,0,0,0,3,6,4,0,0,16,5,4,0,0,12,6,0,0,0,3,3,3,0,0,5,0,0,0,0,3
403031070,0,9,0,0,9,10,33,0,0,40,9,22,3,3,32,16,29,3,3,49,15,11,0,0,29,16,14,0,0,33,16,16,0,0,28,4,15,0,3,27,3,15,0,0,24,3,5,0,0,15,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,90,180,7,10,288,31,115,0,0,153,124,128,13,3,264,187,82,6,3,280,200,85,15,4,303,156,98,14,0,273,206,92,4,5,306,210,90,3,0,302,208,71,14,6,294,152,64,10,3,228,90,69,11,0,172,36,48,4,0,87,10,33,0,3,44,3,11,0,3,17,1611,988,83,39,2718,0,0,0,0,3,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,3,0,0,0,4,6,0,0,0,11,3,3,0,0,3,3,0,0,0,7,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
403041071,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,14,15,168,5,3,191,58,129,6,0,191,72,48,9,0,124,61,66,5,4,137,66,76,7,3,151,83,61,6,0,152,64,68,9,0,142,72,79,0,0,152,62,78,0,0,140,56,63,9,3,125,17,28,0,0,43,3,7,0,3,13,0,5,0,0,5,628,867,56,27,1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0
403041072,0,3,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,21,16,152,3,5,171,73,101,3,0,177,79,58,14,3,157,92,90,11,0,191,89,101,3,4,194,109,103,7,3,218,105,115,13,0,236,100,100,3,0,206,99,68,9,3,173,52,68,8,3,134,14,45,0,0,58,10,12,0,0,18,0,3,0,0,7,832,1015,70,24,1939,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
403041073,0,9,0,0,9,0,4,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,4,3,3,0,0,7,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,8,3,49,16,411,12,10,450,158,355,26,9,539,274,182,46,9,510,218,214,40,7,480,229,195,22,3,447,248,205,11,4,471,295,221,12,10,536,300,230,19,0,549,261,222,29,4,516,160,162,30,3,354,40,52,13,0,99,5,13,0,0,21,5,3,0,0,5,2202,2456,260,61,4978,0,0,0,0,0,0,4,0,0,3,3,4,0,0,8,8,0,0,0,8,4,3,0,0,4,3,3,0,0,6,4,3,0,0,10,4,0,0,0,3,7,5,0,0,13,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0
403041074,0,3,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,3,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,9,32,3,0,45,27,156,9,7,195,109,162,11,3,287,135,97,15,0,251,141,133,21,5,302,143,126,4,0,282,166,141,8,3,313,192,152,8,5,358,194,133,13,4,350,154,116,7,3,282,126,102,15,0,246,34,53,6,0,87,10,23,0,0,27,4,9,0,3,16,1444,1400,122,37,2993,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,4,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
403041075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6,15,0,0,22,11,14,0,0,28,9,7,0,0,15,16,8,0,0,23,26,15,0,0,42,30,10,3,0,41,23,19,0,0,41,22,13,0,0,45,29,17,3,0,49,12,22,3,0,38,13,16,0,0,33,12,6,3,0,20,3,8,0,0,7,206,164,16,5,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26,0,0,26,14,10,3,0,29,17,8,0,0,25,8,12,0,0,22,16,22,0,0,39,25,19,0,0,44,16,25,0,4,39,22,17,0,0,47,12,12,0,0,29,22,17,0,0,42,5,16,0,0,24,0,3,0,0,4,0,5,0,0,5,168,192,5,9,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,129,5,3,141,38,82,4,0,128,62,28,3,3,102,46,39,3,0,96,52,35,6,0,94,60,66,3,5,136,55,40,0,0,105,77,55,3,0,137,59,52,3,0,114,32,42,3,0,75,8,24,4,0,45,4,12,0,0,15,0,3,0,0,4,509,612,44,16,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
403041078,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,8,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,3,24,10,60,0,4,68,28,66,3,3,101,36,48,7,0,91,47,32,0,0,82,36,52,4,5,85,54,34,0,0,91,81,50,0,3,126,53,39,0,0,100,27,35,3,0,62,37,37,0,0,77,12,16,0,0,30,0,11,3,5,18,0,6,0,0,5,425,477,26,21,947,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,14,0,0,13,7,19,0,0,26,23,23,3,0,45,23,19,0,0,40,24,25,8,3,54,19,32,3,0,52,17,23,0,0,47,21,32,0,0,49,25,21,0,0,46,7,28,0,0,33,10,15,0,0,24,0,3,0,0,7,0,0,0,0,0,174,238,12,10,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,12,12,168,7,4,187,58,110,3,3,177,66,47,6,4,126,87,65,7,0,157,51,56,5,3,109,64,63,9,0,132,95,63,8,0,165,69,75,8,0,152,82,69,3,0,158,40,40,3,0,95,9,35,0,3,43,5,13,0,0,18,0,3,0,0,3,628,814,56,17,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0
403041081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,9,10,0,0,0,11,6,3,0,0,3,12,3,0,0,14,10,4,0,0,11,13,3,0,0,22,15,4,0,0,11,8,0,0,0,8,8,3,4,0,12,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,90,26,3,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041082,0,9,0,0,12,4,11,0,0,18,8,13,0,0,19,7,13,3,0,22,4,3,0,0,12,6,10,0,0,18,3,8,0,3,11,0,12,0,0,19,8,7,0,0,19,3,3,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,56,94,8,3,160,64,55,6,6,126,341,84,11,8,446,435,74,15,9,521,495,84,19,8,600,506,96,13,9,620,539,96,14,0,649,595,102,13,14,726,524,108,14,11,653,446,85,14,4,550,275,80,10,4,373,86,62,8,3,156,17,22,0,0,41,6,8,0,4,11,4325,957,130,73,5479,0,0,0,0,0,3,0,0,0,3,3,0,0,0,5,6,0,0,0,7,11,0,0,0,8,7,0,0,0,11,9,0,0,0,10,3,0,0,0,3,11,4,0,3,17,4,0,0,0,3,4,0,0,0,4,0,0,0,0,0
403041083,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0,0,27,17,151,13,4,187,79,107,9,3,206,139,77,9,0,228,152,106,14,6,284,183,108,13,3,306,208,110,7,4,330,197,113,10,3,333,205,117,10,4,335,149,139,15,7,301,90,89,12,3,194,62,66,4,0,129,15,35,3,3,55,10,8,0,0,28,1501,1235,125,49,2907,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,3,0,0,6,0,0,0,0,0,0,3,0,0,4,0,0,0,0,5,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
403041084,0,5,0,0,5,0,3,0,0,3,0,7,0,0,3,0,0,0,0,0,0,3,0,0,5,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,3,0,32,26,228,6,6,269,110,173,12,0,293,149,102,9,0,257,126,120,18,3,266,115,123,10,0,254,124,107,6,3,247,161,115,13,6,292,134,103,3,3,249,109,118,8,3,235,79,90,3,0,168,24,42,4,0,71,0,13,0,0,22,0,3,3,0,3,1161,1341,105,36,2635,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0
403041085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,18,12,155,4,3,171,71,87,4,3,166,93,71,3,3,170,84,62,16,8,165,80,83,7,3,169,82,61,3,4,152,109,73,0,6,186,93,80,7,0,181,85,65,9,3,159,44,45,3,0,95,26,40,3,3,72,3,13,6,0,25,0,3,0,0,5,778,847,62,27,1720,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
