SA2_MAINCODE_2016,CL_nfd_400_499_Mng,CL_nfd_400_499_Pro,CL_nfd_400_499_TecTW,CL_nfd_400_499_CoPSW,CL_nfd_400_499_ClAW,CL_nfd_400_499_SWks,CL_nfd_400_499_MaOpDv,CL_nfd_400_499_Lab,CL_nfd_400_499_IDNS,CL_nfd_400_499_Tot,CL_nfd_500_649_Mng,CL_nfd_500_649_Pro,CL_nfd_500_649_TecTW,CL_nfd_500_649_CoPSW,CL_nfd_500_649_ClAW,CL_nfd_500_649_SWks,CL_nfd_500_649_MaOpDv,CL_nfd_500_649_Lab,CL_nfd_500_649_IDNS,CL_nfd_500_649_Tot,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000mo_Mng,CL_nfd_3000mo_Pro,CL_nfd_3000mo_TecTW,CL_nfd_3000mo_CoPSW,CL_nfd_3000mo_ClAW,CL_nfd_3000mo_SWks,CL_nfd_3000mo_MaOpDv,CL_nfd_3000mo_Lab,CL_nfd_3000mo_IDNS,CL_nfd_3000mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot
108011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,9,3,5,0,0,0,34,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,4,5,0,0,0,3,0,0,4,0,14,3,0,11,0,0,0,0,0,0,14,3,3,10,3,3,0,0,3,0,27,4,0,9,10,4,0,7,3,0,44,7,3,10,14,5,3,3,20,0,55,0,0,23,3,4,3,5,6,0,43
108011152,0,3,0,3,0,0,0,3,0,12,3,0,0,8,0,11,3,3,0,22,0,0,0,6,6,4,0,3,0,27,0,4,0,6,12,3,0,3,3,23,3,0,0,3,9,0,3,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,3,35,28,26,5,12,3,140,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,3,0,0,0,9,4,0,7,6,5,14,0,4,0,39,5,5,12,9,4,18,0,6,0,51,5,5,20,24,12,18,4,13,0,99,12,11,37,50,22,22,6,15,3,168,18,12,68,46,21,25,3,12,3,215,10,8,61,44,28,25,8,22,3,205
108011153,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,5,0,5,0,30,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,8,0,3,3,0,3,0,0,3,0,14,3,0,3,3,5,3,0,4,0,21,3,0,4,4,0,3,5,4,0,27,9,0,15,3,3,0,3,12,0,51,9,0,29,5,5,7,3,9,0,70,3,4,22,0,7,0,3,8,3,49
108011154,0,0,0,3,0,3,0,0,0,11,0,0,0,6,3,0,0,0,0,10,3,0,0,5,3,0,0,0,0,16,0,5,0,5,3,0,0,0,0,14,3,3,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,9,3,21,17,14,3,6,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,5,4,0,0,0,0,0,21,0,0,3,9,4,8,4,9,0,28,3,10,11,11,0,5,0,10,0,51,6,14,32,29,9,11,0,13,0,108,5,10,34,31,22,14,3,8,3,131,10,5,46,18,17,9,14,19,0,130
108021155,3,0,0,9,6,3,0,7,0,25,0,0,0,12,8,5,0,4,0,29,3,3,5,20,15,4,3,0,3,48,3,0,0,11,8,0,3,4,0,29,3,0,0,10,3,0,9,0,0,24,3,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,10,67,39,16,16,14,3,188,4,0,0,0,0,3,3,0,0,13,4,0,0,3,3,8,0,3,3,23,5,0,3,13,3,10,0,9,0,45,10,6,18,20,6,16,3,10,3,95,10,9,19,29,16,10,9,13,0,114,14,19,55,65,25,15,15,19,3,239,19,20,80,87,39,24,10,35,0,324,16,22,115,56,53,25,28,32,7,353
108021156,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,3,0,0,6,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,3,5,5,3,7,0,45,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,9,7,0,13,4,3,0,0,4,0,30,10,3,8,3,3,3,0,15,0,34,8,3,16,4,3,0,0,5,0,45,7,0,17,4,7,3,0,14,0,54,13,0,17,4,8,3,7,7,0,69,15,3,16,3,7,0,6,10,0,63
108021157,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,4,0,3,0,9,0,0,0,3,4,7,0,0,0,19,0,0,0,7,4,0,0,3,0,8,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,13,19,7,4,11,0,74,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,8,0,3,3,4,0,3,0,0,0,19,4,0,9,3,0,3,5,11,0,31,9,0,8,8,5,3,0,5,0,47,6,3,16,15,11,9,7,7,0,66,3,3,27,10,12,12,5,14,0,93,7,4,44,21,12,9,24,21,3,143
108021158,0,0,0,0,0,4,0,0,0,4,0,0,0,3,7,0,0,0,0,10,0,0,0,3,0,3,0,0,0,5,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,15,18,15,4,7,0,66,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,0,0,3,6,0,7,0,3,0,24,3,0,4,13,7,3,0,6,0,35,3,0,10,18,3,4,3,7,0,50,8,0,15,27,12,6,3,11,0,81,7,4,15,41,9,6,3,11,0,96,7,3,23,18,10,4,3,4,0,80
108021159,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,9,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,4,9,0,0,3,3,38,3,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,9,4,0,5,0,0,3,0,4,0,14,8,0,4,4,0,0,0,3,0,22,9,0,5,8,3,0,0,4,0,27,10,3,9,6,0,0,4,4,0,35,11,0,20,8,3,4,4,4,0,48,8,0,23,4,3,3,3,12,0,55
108021160,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,3,0,10,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,9,9,0,15,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,3,0,16,4,0,9,3,0,5,0,3,0,27,0,0,9,9,3,6,3,3,0,45,0,3,10,11,4,3,4,4,0,51,3,3,9,6,3,4,0,4,0,35,3,4,15,3,8,6,0,9,3,48
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,5,3,0,0,0,5,0,12,4,0,7,0,0,0,0,0,0,11
108041162,0,0,0,0,0,3,0,0,0,7,0,0,3,7,0,3,0,6,0,15,0,0,0,3,3,3,0,0,0,11,0,0,0,0,3,3,0,0,0,6,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,11,7,22,17,12,6,14,0,98,5,0,0,0,0,0,0,0,3,5,3,0,4,3,3,3,0,3,0,18,6,3,12,8,3,0,0,9,0,42,8,0,25,15,3,3,0,11,0,67,3,4,18,20,3,6,3,15,0,77,5,8,57,34,8,23,4,7,0,154,12,7,46,32,11,13,4,18,4,152,22,0,78,16,14,3,11,19,0,164
108041163,0,0,0,8,7,4,0,0,0,18,0,3,3,11,13,11,0,3,0,43,3,3,9,16,9,8,0,4,0,49,14,3,3,3,14,18,0,4,0,53,3,5,3,8,10,5,0,0,0,33,3,4,0,3,11,3,0,0,0,19,0,0,0,3,5,3,0,0,0,16,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,26,19,16,62,83,59,3,20,3,290,0,0,3,0,3,0,0,0,0,10,3,0,3,3,0,3,0,3,0,15,0,3,15,17,9,9,0,5,0,66,8,0,26,27,4,16,0,13,0,97,5,9,34,44,14,22,3,25,0,153,12,14,68,70,49,31,4,28,0,276,21,19,84,103,55,41,9,17,0,349,36,15,117,59,74,26,13,26,3,366
108041164,0,0,3,4,3,0,0,3,0,15,3,3,0,8,4,8,0,3,0,38,0,3,6,19,19,6,3,4,0,67,11,4,5,14,15,9,3,7,0,61,4,0,0,7,15,3,3,3,0,40,5,4,0,0,3,0,0,3,0,18,3,3,0,4,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,31,18,12,68,82,36,20,28,0,298,0,0,3,0,3,3,5,3,0,16,0,0,5,4,3,12,0,3,0,30,4,7,18,23,12,24,4,6,0,94,9,4,22,33,8,16,12,16,0,130,10,3,39,34,17,26,10,23,0,163,14,24,74,83,32,26,17,32,3,309,22,22,140,82,49,61,30,47,6,462,53,24,209,71,87,57,57,51,5,605
108041165,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,7,0,3,3,0,34,8,0,0,0,0,0,0,0,0,7,8,0,5,0,0,0,0,0,0,12,7,0,0,0,0,0,0,3,0,20,3,0,3,3,3,0,5,4,0,22,10,0,4,3,3,0,0,4,0,26,15,0,5,3,0,3,8,3,0,35,4,0,17,0,3,0,0,9,0,37,9,3,11,4,3,0,5,6,0,43
108041166,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,4,0,0,0,17,0,0,0,7,0,3,0,3,0,20,0,3,0,3,4,3,0,0,0,14,3,0,0,0,0,0,0,0,0,10,0,0,0,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,9,20,21,18,3,10,0,90,3,0,6,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,13,3,0,5,3,3,0,0,5,0,25,0,6,13,13,7,3,3,4,0,44,4,3,18,15,11,4,3,6,0,61,10,4,29,37,8,9,3,6,0,116,13,9,53,33,25,15,7,22,0,169,17,8,87,17,26,15,21,15,0,188
108051167,0,0,0,3,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,10,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,14,11,7,6,5,0,58,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,5,7,0,3,3,3,0,0,4,0,22,8,0,6,3,3,0,0,3,0,32,3,0,8,3,0,0,3,4,0,29,12,0,18,17,4,8,3,4,0,65,14,3,16,12,3,4,3,6,3,60,12,0,29,9,5,8,12,8,0,78
108051168,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,4,4,3,0,0,0,11,0,0,0,0,6,0,0,0,0,14,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,4,14,7,0,3,0,48,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,3,0,3,3,0,3,0,4,0,16,7,0,10,0,0,3,3,8,0,31,3,0,16,3,7,0,0,6,0,35,3,3,20,19,10,10,3,5,0,75,12,3,32,10,8,4,0,6,0,75,9,3,22,14,4,4,3,3,0,63
108051169,0,3,0,4,3,3,0,4,0,28,0,7,6,19,18,10,3,6,0,72,7,9,5,18,11,5,4,8,0,60,8,3,7,12,20,10,3,11,0,68,6,3,4,11,13,4,0,5,0,44,0,0,0,3,4,3,0,0,0,11,3,0,3,0,3,0,0,0,0,9,0,0,0,5,0,0,0,0,0,11,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,29,28,28,76,81,45,20,44,3,350,3,0,0,3,3,0,4,0,0,14,0,0,4,0,4,5,0,4,4,31,0,4,16,7,6,19,3,15,3,76,9,7,29,20,20,23,3,24,0,133,10,18,38,47,21,25,3,31,3,189,14,26,72,81,38,51,10,31,3,326,37,33,134,129,66,50,33,41,3,529,41,21,173,98,76,47,37,41,3,534
108051170,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,5,6,6,3,5,10,0,52,3,0,0,0,0,0,0,4,0,10,5,0,0,0,0,3,0,3,0,16,6,0,3,0,7,0,0,8,0,22,10,0,11,7,3,3,0,9,0,47,11,0,10,3,8,0,3,9,0,38,5,0,26,0,3,3,0,8,0,51,14,0,9,6,4,0,4,12,0,49,20,3,20,8,3,0,9,6,0,59
108051171,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,4,3,0,5,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,0,3,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,6,0,3,0,0,0,0,5,0,19,3,0,3,3,3,3,0,3,0,22,8,4,8,3,0,0,0,3,0,27,7,0,20,13,3,3,3,13,3,67,3,3,17,13,14,7,3,19,0,80,4,4,34,12,3,9,3,17,0,80
109011172,3,0,0,4,4,0,3,0,0,11,0,5,0,0,3,3,0,3,0,18,0,3,0,3,6,3,0,5,0,21,0,0,3,10,3,0,4,0,0,26,0,3,0,5,5,0,0,0,0,15,3,0,0,0,6,0,0,0,0,8,3,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,14,16,7,27,30,8,11,17,0,136,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,5,0,18,0,0,3,6,6,3,0,12,0,26,3,0,7,13,9,7,3,3,0,50,0,0,21,21,8,3,7,7,3,65,4,8,21,31,16,9,8,16,0,104,13,3,61,37,26,13,23,23,5,209,10,3,122,22,49,16,36,23,8,286
109011173,0,0,0,0,0,0,0,0,0,7,0,0,0,3,4,0,0,0,0,10,0,0,0,3,3,0,0,0,0,8,0,0,3,0,0,0,0,0,0,6,3,0,0,3,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,13,9,12,4,6,0,57,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,4,0,12,0,0,3,3,7,0,0,3,0,21,0,3,6,16,3,0,0,3,0,34,4,0,8,13,9,0,3,0,0,54,3,0,28,12,9,0,13,6,0,73,6,0,45,15,9,9,9,18,0,112
109011174,0,0,0,4,4,0,3,6,0,14,0,0,3,7,7,10,0,7,3,35,0,0,3,13,18,9,0,0,0,43,0,3,0,7,25,5,7,5,0,56,0,0,3,3,12,3,3,0,0,40,0,0,6,0,6,0,3,0,0,22,0,0,0,3,7,4,0,0,0,12,0,3,0,0,3,3,0,0,0,13,6,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,10,21,18,19,47,95,41,21,25,3,291,0,0,0,4,3,3,0,0,0,10,0,4,6,8,0,6,0,0,0,28,7,5,14,22,6,19,0,15,0,79,3,4,20,29,25,26,0,17,0,128,4,9,35,53,45,39,9,20,3,216,14,19,80,79,77,33,8,21,5,346,33,29,124,91,104,61,22,33,3,495,49,37,173,69,95,36,24,26,3,512
109011175,7,0,0,3,5,0,0,0,0,11,3,0,0,3,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,8,11,0,0,0,3,0,0,0,0,14,4,0,0,0,7,0,0,0,0,7,3,0,0,0,3,0,3,0,0,17,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,5,15,19,3,9,10,3,106,4,0,0,0,0,0,0,4,0,14,6,0,0,0,4,0,0,3,0,17,4,0,3,8,3,5,0,6,0,27,15,0,6,9,5,0,0,3,0,42,5,0,18,7,5,4,3,5,3,49,23,7,23,18,14,3,4,14,0,113,25,7,32,14,11,6,11,14,3,121,31,7,75,16,13,4,14,20,0,173
109011176,0,0,0,0,3,3,0,3,0,12,0,0,0,5,4,3,0,3,0,17,0,0,3,3,3,0,0,0,0,8,3,0,0,3,4,3,0,3,0,19,3,0,0,3,0,0,3,0,0,15,3,0,0,3,0,3,0,0,0,10,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,8,3,10,25,26,20,11,9,0,104,0,0,0,0,3,0,0,0,0,6,3,0,4,0,7,0,0,3,0,16,0,0,8,9,3,3,0,8,0,33,4,0,9,9,4,8,5,4,0,49,5,0,19,12,4,11,3,6,0,58,4,4,41,38,11,15,3,12,0,131,14,4,60,27,25,22,8,21,0,175,14,7,70,29,33,28,17,14,0,212
