SA2_MAINCODE_2016,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_15,TaTW_1000_1249_H_16_24,TaTW_1000_1249_H_25_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40,TaTW_1000_1249_H_41_48,TaTW_1000_1249_H_49mo,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_15,TaTW_1250_1499_H_16_24,TaTW_1250_1499_H_25_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40,TaTW_1250_1499_H_41_48,TaTW_1250_1499_H_49mo,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_15,TaTW_1500_1749_H_16_24,TaTW_1500_1749_H_25_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40,TaTW_1500_1749_H_41_48,TaTW_1500_1749_H_49mo,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_15,TaTW_1750_1999_H_16_24,TaTW_1750_1999_H_25_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40,TaTW_1750_1999_H_41_48,TaTW_1750_1999_H_49mo,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_15,TaTW_2000_2999_H_16_24,TaTW_2000_2999_H_25_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40,TaTW_2000_2999_H_41_48,TaTW_2000_2999_H_49mo,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000mo_H_0,TaTW_3000mo_H_1_15,TaTW_3000mo_H_16_24,TaTW_3000mo_H_25_34,TaTW_3000mo_H_35_39,TaTW_3000mo_H_40,TaTW_3000mo_H_41_48,TaTW_3000mo_H_49mo,TaTW_3000mo_H_NS,TaTW_3000mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_15,TaTW_PINS_H_16_24,TaTW_PINS_H_25_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40,TaTW_PINS_H_41_48,TaTW_PINS_H_49mo,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_15,TaTW_Tot_H_16_24,TaTW_Tot_H_25_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40,TaTW_Tot_H_41_48,TaTW_Tot_H_49mo,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_15,CoPSW_NNI_H_16_24,CoPSW_NNI_H_25_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40,CoPSW_NNI_H_41_48,CoPSW_NNI_H_49mo,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_15,CoPSW_1_149_H_16_24,CoPSW_1_149_H_25_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40,CoPSW_1_149_H_41_48,CoPSW_1_149_H_49mo,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_15,CoPSW_150_299_H_16_24,CoPSW_150_299_H_25_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40,CoPSW_150_299_H_41_48,CoPSW_150_299_H_49mo,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_15,CoPSW_300_399_H_16_24,CoPSW_300_399_H_25_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40,CoPSW_300_399_H_41_48,CoPSW_300_399_H_49mo,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_15,CoPSW_400_499_H_16_24,CoPSW_400_499_H_25_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40,CoPSW_400_499_H_41_48,CoPSW_400_499_H_49mo,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_15,CoPSW_500_649_H_16_24,CoPSW_500_649_H_25_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40,CoPSW_500_649_H_41_48,CoPSW_500_649_H_49mo,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_15,CoPSW_650_799_H_16_24,CoPSW_650_799_H_25_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40,CoPSW_650_799_H_41_48,CoPSW_650_799_H_49mo,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_15,CoPSW_800_999_H_16_24,CoPSW_800_999_H_25_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40,CoPSW_800_999_H_41_48,CoPSW_800_999_H_49mo,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_15,CoPSW_1000_1249_H_16_24,CoPSW_1000_1249_H_25_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40,CoPSW_1000_1249_H_41_48,CoPSW_1000_1249_H_49mo,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_15,CoPSW_1250_1499_H_16_24,CoPSW_1250_1499_H_25_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40,CoPSW_1250_1499_H_41_48,CoPSW_1250_1499_H_49mo,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_15,CoPSW_1500_1749_H_16_24,CoPSW_1500_1749_H_25_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40,CoPSW_1500_1749_H_41_48,CoPSW_1500_1749_H_49mo,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_15,CoPSW_1750_1999_H_16_24,CoPSW_1750_1999_H_25_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40,CoPSW_1750_1999_H_41_48,CoPSW_1750_1999_H_49mo,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot
504021049,0,3,0,0,5,9,7,0,0,23,0,0,0,0,0,9,3,4,0,15,0,0,0,0,3,3,0,5,0,18,0,0,0,0,4,0,0,3,0,6,0,0,0,0,0,3,0,9,0,15,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,9,3,17,5,7,15,50,15,34,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,3,0,3,7,0,0,0,0,0,18,0,0,4,0,3,3,0,0,0,14,4,0,5,0,3,3,0,0,0,15,0,3,0,0,4,0,10,0,0,20,3,0,0,0,6,20,9,10,0,53,6,0,3,4,14,36,95,31,0,188,3,0,0,0,5,17,12,7,0,45
504021050,0,0,3,0,0,9,0,0,0,15,0,0,0,4,0,3,0,3,0,13,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,5,20,14,21,13,25,8,17,3,126,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,21,0,6,0,0,0,0,0,0,0,13,0,8,3,3,0,0,0,0,0,14,0,3,9,0,3,0,0,0,0,16,0,3,7,3,0,0,0,0,0,18,0,0,3,6,0,4,0,0,0,18,0,0,3,5,3,5,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
504021051,0,0,0,0,4,3,3,3,0,20,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,12,13,11,16,9,25,0,98,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,8,0,3,0,6,7,0,0,0,0,17,0,3,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,8,17,27,5,11,0,68,4,0,0,0,5,17,15,10,0,47,0,0,0,0,4,14,0,10,0,37,0,0,0,0,3,3,0,6,0,13,0,0,0,0,0,3,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,38,42,34,85,94,34,48,12,401,0,0,0,3,0,0,0,0,0,4,4,35,3,0,0,0,0,0,0,41,0,20,8,8,0,0,0,0,0,33,0,12,14,3,0,0,0,0,0,34,0,8,6,7,0,0,0,0,0,26,0,5,17,17,6,4,3,0,0,57,3,5,10,21,17,7,0,0,0,59,0,0,7,18,13,7,0,0,0,61,0,0,3,7,17,3,9,4,0,45,0,0,0,0,16,3,6,5,0,29,3,0,0,0,5,4,4,3,0,25,0,0,0,0,3,5,3,0,0,9
504021054,4,0,0,8,35,30,23,21,0,119,0,0,0,3,17,33,21,15,3,89,0,0,0,3,16,13,11,11,4,52,0,0,0,0,0,9,3,7,0,31,0,0,0,0,0,4,9,12,0,31,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,3,3,11,18,35,30,44,115,156,97,105,13,606,0,0,0,0,0,0,0,0,0,0,3,15,3,0,0,0,0,0,0,17,3,12,3,5,3,0,0,0,0,22,0,12,9,3,0,0,0,0,0,25,3,11,6,3,0,0,0,0,0,31,0,7,17,18,3,0,0,5,0,54,8,7,9,17,12,0,0,0,0,59,0,5,3,14,28,0,0,6,0,59,0,0,3,7,10,6,0,5,0,43,0,3,3,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,7,4,4,15,14,8,12,0,55,0,0,0,0,5,14,8,4,0,34,4,0,0,0,8,7,3,3,0,24,3,0,0,0,11,4,3,0,3,25,0,0,0,0,8,4,0,11,0,24,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,3,0,0,0,4,16,27,34,37,76,71,26,49,11,353,0,0,0,0,0,0,0,0,0,5,3,21,0,0,0,0,0,0,0,27,3,25,9,3,0,0,0,0,0,34,0,9,10,4,0,4,0,0,0,23,0,8,19,12,0,0,0,0,0,37,0,4,12,20,6,4,0,3,0,57,3,7,13,16,17,3,0,0,3,63,3,3,3,18,19,3,3,6,0,63,0,0,0,7,12,3,0,0,0,33,0,0,0,4,3,3,0,4,0,18,0,0,0,0,3,3,0,4,0,9,0,0,0,0,0,3,0,0,0,9
504031057,0,7,0,4,18,14,3,8,0,55,0,0,0,0,3,9,3,3,0,21,0,0,0,0,3,8,4,7,0,23,3,0,0,0,3,4,0,3,0,11,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,6,43,24,26,60,65,22,42,4,303,0,0,0,0,0,0,0,0,0,3,0,25,0,0,0,0,0,0,0,31,0,18,9,4,0,0,0,0,3,36,0,23,9,0,0,0,0,0,0,44,0,15,15,8,3,3,0,3,0,43,0,3,19,14,9,0,0,5,0,52,0,3,10,20,14,0,3,3,0,55,0,0,9,11,14,10,0,4,0,47,0,0,0,3,11,9,0,3,0,34,3,0,0,0,3,13,3,11,0,31,0,0,0,0,5,11,5,14,0,37,0,0,0,0,3,10,3,11,0,28
504031058,0,3,0,0,14,12,13,9,0,51,0,0,3,4,51,14,5,7,0,86,3,0,0,0,56,21,7,9,0,102,4,0,0,3,27,3,3,3,0,47,0,3,0,0,9,8,3,4,0,31,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,3,10,17,17,29,188,88,39,44,3,433,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,12,0,0,0,6,3,4,0,0,0,18,0,0,3,4,3,6,0,0,0,26,0,0,3,3,9,5,5,3,0,26,0,0,0,7,6,6,4,3,0,24,0,0,0,0,4,4,3,6,0,21,0,0,0,0,0,0,3,5,0,9,0,0,0,0,0,3,3,3,0,9
504031059,0,3,3,15,28,40,17,15,3,119,4,0,0,9,13,19,10,16,0,75,0,0,0,0,13,12,3,12,0,44,0,0,0,0,4,4,8,0,0,18,3,0,0,0,8,7,3,11,0,33,0,0,0,0,0,4,0,3,0,10,0,0,0,0,4,3,0,0,0,7,18,57,65,86,129,146,54,85,4,647,0,3,0,0,0,0,0,0,0,8,0,77,8,3,0,0,0,0,0,90,0,62,30,4,0,3,0,0,0,99,4,37,32,7,3,8,0,0,0,87,0,17,39,24,5,0,0,0,0,85,3,21,40,49,21,6,3,3,0,144,5,8,9,46,35,11,3,4,0,122,4,8,15,30,43,21,5,8,0,128,4,0,3,14,26,10,5,11,0,70,3,0,0,3,6,4,0,5,0,24,0,0,0,3,4,4,6,0,0,25,0,0,0,0,0,3,6,5,0,20
504031060,0,0,0,4,0,11,0,0,0,22,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,8,6,7,12,25,10,10,0,87,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031061,3,0,0,0,37,60,27,36,4,175,12,0,4,3,34,44,27,52,0,168,5,3,0,0,25,56,29,81,0,199,10,0,0,0,14,30,26,93,3,182,16,3,5,0,12,24,40,154,0,252,10,4,0,0,3,10,9,51,0,86,0,0,0,0,0,11,3,4,6,24,56,28,23,22,181,289,184,491,24,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,11,0,5,3,0,0,0,0,0,0,14,0,3,3,3,0,0,0,0,0,18,3,0,0,4,5,3,3,0,0,24,0,0,0,5,7,4,0,3,0,23,0,0,0,0,3,5,3,4,0,12,0,0,0,0,3,4,0,4,0,14,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,3,0,0,0,7
504031062,0,0,0,3,3,7,3,9,0,29,0,0,3,0,7,4,0,7,0,25,0,0,3,0,0,3,0,4,0,16,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,15,27,30,43,17,29,8,189,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,11,0,8,3,0,0,0,0,0,0,16,0,20,4,0,0,0,0,0,0,29,0,5,8,0,0,0,0,0,0,14,0,9,9,12,3,0,0,0,0,28,0,0,5,14,8,0,3,0,0,34,0,3,3,9,13,3,0,3,0,32,0,0,0,6,6,4,3,0,0,19,0,0,0,5,6,8,4,4,0,25,3,0,0,0,10,18,5,4,0,36,0,0,0,0,0,8,3,0,0,16
504031063,8,8,13,34,267,302,126,87,6,850,15,3,4,17,146,212,96,90,0,598,10,5,3,7,89,140,84,90,9,437,11,3,3,3,41,66,57,85,0,264,9,7,3,3,23,48,58,103,6,256,5,0,3,3,3,9,4,47,8,81,0,7,3,0,10,13,8,4,4,50,103,113,128,175,1048,1205,554,636,45,4013,0,0,0,0,0,0,4,0,0,7,0,26,7,0,0,0,0,0,0,38,0,17,16,0,0,0,0,0,3,35,0,11,10,0,0,0,0,0,0,26,0,8,5,3,0,0,0,0,0,28,0,3,10,4,5,0,0,6,0,29,3,0,6,11,11,10,0,6,0,39,0,0,0,3,17,4,6,0,4,41,0,4,3,0,9,12,6,3,0,40,0,0,0,0,0,5,4,10,0,20,0,0,0,0,0,6,4,5,0,25,0,0,0,0,0,7,12,0,0,17
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,3,0,0,22,16,7,6,0,51,0,0,0,0,9,8,0,4,0,24,0,0,0,0,11,11,10,4,0,29,0,0,0,0,3,7,7,7,0,21,0,0,3,0,0,6,10,9,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,12,24,20,21,59,77,35,35,3,288,0,3,0,0,0,0,0,0,0,3,0,22,0,0,0,0,0,0,0,20,0,14,9,0,0,0,0,0,0,19,0,17,7,3,0,0,0,0,0,29,0,6,9,5,0,0,0,0,0,25,0,11,12,12,3,0,0,0,0,41,0,5,13,27,9,3,0,0,0,53,0,0,8,9,22,3,3,3,0,49,0,0,4,0,23,5,6,0,0,42,0,0,3,0,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,9
504031066,5,7,3,20,96,80,41,38,3,290,4,3,3,8,44,57,34,38,0,203,7,0,0,3,24,32,24,36,0,128,0,0,0,0,11,19,15,26,3,71,0,3,0,6,3,15,9,37,0,76,0,0,0,0,0,3,0,7,0,12,0,0,0,0,9,4,0,3,6,23,40,78,93,144,373,348,175,221,26,1500,3,9,0,0,0,0,0,0,0,11,4,72,8,0,0,3,0,0,0,92,4,89,28,9,3,3,0,3,3,139,5,56,40,20,3,5,0,5,3,128,9,37,56,31,3,0,0,3,0,141,11,28,66,71,26,12,4,17,3,222,9,20,37,91,59,22,11,10,3,254,14,14,32,57,109,37,18,25,4,302,8,12,18,27,62,48,15,18,0,213,6,7,5,21,31,43,21,37,5,181,13,0,3,3,24,95,19,24,3,183,16,4,4,3,11,104,27,20,0,185
504031067,0,0,0,0,5,0,3,0,0,11,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,4,3,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,6,20,14,6,20,4,76,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,6,0,3,3,3,3,0,0,0,0,9,0,0,3,4,7,0,0,0,0,16,0,3,0,3,5,4,0,0,0,14,0,0,0,0,0,0,3,0,0,10,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
504031068,0,0,0,3,11,21,4,8,0,49,0,0,0,0,7,4,0,9,0,17,0,0,4,0,0,6,0,0,0,19,0,0,0,0,0,0,5,4,0,16,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,24,22,37,56,23,46,5,245,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,26,0,21,0,0,0,0,0,0,0,26,0,9,5,0,0,0,0,0,0,16,0,3,5,5,0,0,0,0,0,22,0,0,3,4,5,0,0,0,0,16,0,0,3,4,4,0,0,3,0,19,0,0,3,4,3,3,0,0,0,11,0,0,0,3,0,3,3,5,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011070,3,0,0,6,14,10,6,6,0,43,0,0,3,0,6,4,3,3,4,24,0,0,0,0,0,4,3,5,0,19,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,31,22,17,46,51,17,30,4,220,0,0,0,0,0,0,0,0,0,0,0,44,4,0,0,0,0,0,0,48,0,32,6,4,0,0,3,3,0,49,0,19,10,7,0,3,0,0,0,40,0,12,18,3,0,0,0,0,0,34,0,8,22,23,4,5,0,0,4,66,3,7,8,34,21,3,0,3,0,88,0,0,3,24,25,4,0,3,0,64,0,0,0,4,7,4,3,3,0,21,0,0,0,0,6,3,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
505011071,0,3,0,5,13,9,3,9,0,45,0,0,0,0,7,13,4,3,0,27,0,0,0,3,5,11,3,3,0,24,0,0,0,3,0,3,3,4,0,13,0,0,0,0,0,5,0,4,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,5,27,32,54,54,66,25,42,7,316,0,3,0,0,0,0,0,0,0,5,0,57,0,0,0,0,0,0,0,65,5,38,6,7,0,0,0,0,0,62,0,19,9,3,0,4,0,0,3,39,3,7,19,6,0,0,0,0,0,36,0,3,16,23,12,0,0,0,0,59,3,3,12,31,12,8,4,3,3,78,0,0,3,18,11,5,0,8,0,46,0,0,6,5,13,13,5,4,0,40,0,5,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9
505011072,0,5,6,15,10,12,8,3,3,57,0,0,0,0,3,16,4,8,0,28,0,0,3,0,8,9,4,3,0,30,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,3,6,8,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,8,7,52,45,55,47,63,28,36,8,344,0,8,0,0,0,0,0,0,0,8,3,32,4,0,0,0,0,0,0,42,3,38,7,4,0,0,0,0,0,52,3,13,14,5,0,0,0,0,0,40,7,15,21,13,3,4,0,0,0,59,8,16,29,36,14,3,0,0,0,94,8,4,17,33,20,11,4,3,0,108,3,10,9,32,33,7,3,0,0,99,0,0,6,19,11,6,3,4,0,45,0,0,0,9,6,3,3,3,0,20,0,0,0,0,3,3,3,0,0,10,3,0,0,0,0,3,3,4,0,11
505011073,4,3,0,5,19,24,7,10,0,73,0,0,0,0,10,13,11,17,0,49,3,0,0,3,3,8,10,9,0,32,0,0,0,3,3,3,4,5,0,24,0,0,0,0,0,4,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,18,40,30,41,79,94,41,70,9,431,0,0,0,0,0,0,0,0,0,0,0,54,0,3,0,0,0,0,0,56,0,42,15,8,0,0,0,0,0,68,0,21,29,11,3,3,0,0,0,63,0,12,21,19,3,0,3,0,0,68,6,16,24,28,13,4,0,0,0,93,4,8,15,35,23,7,0,0,3,88,0,3,13,17,14,7,6,5,0,79,0,0,0,14,14,5,9,10,0,54,3,0,3,6,6,10,4,5,0,41,0,4,0,0,9,24,0,4,0,42,0,0,0,0,0,23,5,6,0,37
505011074,0,0,0,6,3,9,3,6,0,30,0,0,3,4,3,8,3,9,0,26,0,0,0,0,0,7,0,0,0,10,0,0,0,0,3,0,0,3,0,10,0,0,0,0,0,4,3,6,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,3,21,18,36,34,49,17,38,0,213,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,29,0,23,8,0,0,0,0,0,0,32,3,11,3,0,0,0,0,0,0,18,0,5,4,3,0,3,0,0,0,20,0,7,5,8,0,3,0,0,0,24,0,0,3,17,0,0,0,0,0,19,0,0,0,0,10,3,0,0,0,15,0,0,0,3,4,3,0,0,0,14,0,3,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
