SA2_MAINCODE_2016,P_1_149_OM_UIE,P_1_149_CFW,P_1_149_ES_NS,P_1_149_Tot,P_150_299_E,P_150_299_OM_IE,P_150_299_OM_UIE,P_150_299_CFW,P_150_299_ES_NS,P_150_299_Tot,P_300_399_E,P_300_399_OM_IE,P_300_399_OM_UIE,P_300_399_CFW,P_300_399_ES_NS,P_300_399_Tot,P_400_499_E,P_400_499_OM_IE,P_400_499_OM_UIE,P_400_499_CFW,P_400_499_ES_NS,P_400_499_Tot,P_500_649_E,P_500_649_OM_IE,P_500_649_OM_UIE,P_500_649_CFW,P_500_649_ES_NS,P_500_649_Tot,P_650_799_E,P_650_799_OM_IE,P_650_799_OM_UIE,P_650_799_CFW,P_650_799_ES_NS,P_650_799_Tot,P_800_999_E,P_800_999_OM_IE,P_800_999_OM_UIE,P_800_999_CFW,P_800_999_ES_NS,P_800_999_Tot,P_1000_1249_E,P_1000_1249_OM_IE,P_1000_1249_OM_UIE,P_1000_1249_CFW,P_1000_1249_ES_NS,P_1000_1249_Tot,P_1250_1499_E,P_1250_1499_OM_IE,P_1250_1499_OM_UIE,P_1250_1499_CFW,P_1250_1499_ES_NS,P_1250_1499_Tot,P_1500_1749_E,P_1500_1749_OM_IE,P_1500_1749_OM_UIE,P_1500_1749_CFW,P_1500_1749_ES_NS,P_1500_1749_Tot,P_1750_1999_E,P_1750_1999_OM_IE,P_1750_1999_OM_UIE,P_1750_1999_CFW,P_1750_1999_ES_NS,P_1750_1999_Tot,P_2000_2999_E,P_2000_2999_OM_IE,P_2000_2999_OM_UIE,P_2000_2999_CFW,P_2000_2999_ES_NS,P_2000_2999_Tot,P_3000mor_E,P_3000mor_OM_IE,P_3000mor_OM_UIE,P_3000mor_CFW,P_3000mor_ES_NS,P_3000mor_Tot,P_PersInc_NS_E,P_PersInc_NS_OM_IE,P_PersInc_NS_OM_UIE,P_PersInc_NS_CFW,P_PersInc_NS_ES_NS,P_PersInc_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
204031071,4,6,0,101,47,3,11,14,0,76,72,6,18,8,5,116,110,5,18,9,6,146,167,7,20,6,0,201,212,23,20,8,6,263,219,9,21,12,7,265,192,17,14,6,3,240,130,11,10,4,0,159,81,18,9,0,4,110,66,7,4,0,0,69,56,4,4,0,3,62,11,7,6,0,0,35,27,0,3,3,4,31,1474,125,181,73,46,1899
204031072,9,14,0,96,61,4,19,29,4,115,66,16,37,14,3,147,101,10,55,5,0,181,162,13,55,30,4,264,132,32,35,14,3,221,159,25,53,13,3,254,150,17,38,8,4,217,93,11,34,8,5,149,60,15,27,4,0,107,37,7,19,5,0,63,40,6,19,0,3,67,15,11,12,3,0,46,26,3,8,8,3,49,1181,185,430,181,36,2008
204031073,5,3,0,161,141,3,19,9,3,169,152,3,19,4,4,188,214,7,20,5,0,250,400,21,29,3,9,468,491,21,29,5,3,546,586,33,31,7,4,657,595,30,37,8,3,677,447,20,24,3,0,490,303,34,13,3,0,347,212,13,9,0,0,231,135,17,4,0,0,159,36,24,8,0,0,59,67,7,3,0,4,83,3939,233,256,56,43,4525
204031074,17,11,12,439,358,8,45,15,12,439,440,29,45,15,4,543,580,28,56,16,9,686,1013,43,103,13,12,1179,1512,79,79,14,16,1693,1966,73,102,8,14,2166,1934,110,98,7,9,2162,1277,86,50,4,6,1420,906,80,56,0,6,1044,600,33,30,0,7,676,573,65,30,4,3,675,163,76,25,0,3,267,197,15,11,3,12,240,11962,732,751,146,118,13717
204031075,3,4,0,58,33,3,9,10,0,52,25,0,14,7,6,52,44,7,26,7,0,76,62,8,31,12,3,111,74,7,32,0,5,117,93,20,24,4,5,140,117,26,25,3,0,171,81,12,10,0,0,100,69,10,12,0,0,96,34,11,14,0,0,60,23,4,14,0,0,42,10,10,10,0,0,32,9,3,6,0,0,17,724,119,219,73,18,1150
205011076,17,13,0,204,182,7,31,15,3,242,191,12,31,14,6,257,185,20,49,15,0,269,320,33,51,11,10,427,392,36,53,8,3,497,394,38,49,4,4,499,357,39,53,4,5,460,218,39,28,3,0,297,210,32,19,3,0,263,136,17,9,0,0,160,106,24,16,0,0,149,53,29,23,0,0,104,53,11,6,3,3,78,2990,330,453,125,52,3957
205011077,15,11,0,79,62,3,33,18,0,119,50,11,29,8,3,100,73,22,33,11,0,144,109,23,30,7,10,180,162,14,40,16,0,228,114,28,21,6,0,172,89,16,35,7,11,155,65,11,34,0,0,106,36,11,12,3,4,62,38,11,9,0,0,56,32,12,15,6,4,67,10,5,6,8,3,28,21,0,19,4,3,44,908,173,329,127,40,1576
205011078,8,10,3,116,77,3,20,10,3,113,82,13,20,14,0,122,105,11,28,8,3,151,167,15,30,12,5,226,167,23,47,7,6,244,196,15,31,6,8,263,152,20,31,3,0,207,103,21,14,3,0,136,72,3,11,8,0,100,42,13,4,0,0,61,43,14,14,3,0,79,11,9,15,3,0,45,27,5,7,4,0,35,1338,165,296,101,35,1928
205011079,18,19,10,476,367,17,53,18,11,462,350,19,51,11,12,438,447,21,63,9,14,558,777,43,86,25,6,932,902,65,68,8,12,1054,1020,57,101,14,15,1205,954,83,63,8,7,1117,642,57,48,4,9,761,483,53,48,3,8,594,370,33,26,5,0,429,363,57,31,5,9,463,158,63,17,9,7,247,130,14,13,4,9,171,7420,588,692,162,119,8982
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
205021081,20,8,12,367,252,12,35,4,9,318,316,11,51,18,4,404,480,19,53,12,12,562,828,41,79,13,13,964,1114,66,59,3,17,1259,1154,63,70,3,17,1311,1067,51,62,3,11,1196,605,54,29,3,8,707,462,53,35,0,0,553,244,17,10,0,5,275,254,32,8,0,4,301,81,35,22,0,3,145,97,12,21,4,7,141,7317,470,553,100,122,8566
205021082,17,13,6,69,39,6,35,12,4,100,80,3,38,26,0,156,79,9,54,25,4,166,139,14,42,24,10,234,148,13,60,18,6,242,143,16,42,8,3,211,125,16,46,17,0,201,64,15,28,3,0,108,42,19,22,5,3,91,23,4,4,0,0,38,23,3,4,4,0,37,5,5,3,5,0,23,14,3,4,12,11,46,967,130,412,189,50,1751
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,8,7,3,135,113,3,28,10,5,155,138,15,29,15,8,202,195,21,38,0,3,262,272,25,54,12,8,377,246,31,38,3,4,326,244,20,41,13,7,321,205,26,20,6,7,265,97,20,26,0,0,145,69,20,6,0,0,96,48,8,7,4,0,71,42,10,5,0,0,59,14,8,0,6,0,25,34,10,16,9,3,64,1845,215,321,104,54,2536
205021085,14,18,0,84,73,3,22,21,3,122,98,17,41,18,0,173,105,9,35,18,5,167,169,22,38,13,9,246,166,18,40,4,7,228,192,19,40,16,6,271,175,20,35,9,4,250,85,15,30,3,0,133,95,15,7,3,3,117,59,4,8,0,0,79,49,9,11,3,3,72,12,9,5,3,0,24,20,3,16,9,8,58,1357,156,338,167,56,2074
205021086,4,0,0,42,19,4,12,0,0,37,29,3,13,4,0,59,51,3,19,5,3,78,64,9,16,12,4,103,77,10,25,0,3,115,61,7,16,0,0,82,64,17,23,0,3,102,35,3,12,0,0,53,12,8,9,0,0,32,10,0,3,0,0,14,12,3,7,0,0,21,7,4,5,0,0,11,11,0,0,3,0,14,497,78,158,36,15,789
205031087,18,26,0,128,107,6,35,20,3,168,120,17,66,28,4,230,144,10,73,23,3,254,207,20,101,19,3,353,230,27,81,15,0,351,210,29,79,10,3,334,190,31,46,4,10,283,124,24,51,10,4,213,87,19,37,3,4,156,54,10,14,3,0,85,57,12,26,5,0,107,26,21,35,0,0,80,34,3,23,14,3,79,1673,247,708,211,35,2876
205031088,0,0,0,3,6,0,3,3,0,6,3,0,4,0,0,13,4,0,3,0,0,10,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,31,3,18,12,0,60
205031089,15,12,3,100,95,3,37,17,0,145,95,19,37,12,3,162,117,22,39,17,6,201,168,22,55,17,3,272,227,24,43,10,7,302,234,27,52,10,11,327,225,26,32,6,3,289,125,27,39,4,0,196,92,19,29,0,0,132,71,11,10,0,0,89,65,16,20,0,0,100,23,19,21,0,0,65,22,7,13,3,3,46,1636,237,440,140,37,2485
205031090,11,13,4,243,192,5,37,23,3,261,205,3,49,25,4,291,268,18,65,15,10,371,388,26,76,22,5,516,494,31,68,11,9,608,533,37,89,6,9,671,551,57,67,3,10,688,351,30,49,5,0,438,283,29,34,6,0,355,234,10,22,0,7,273,199,32,29,3,0,270,50,24,20,6,0,95,65,6,10,10,5,95,4043,320,636,191,70,5254
205031091,15,9,0,125,143,3,24,5,3,183,188,12,26,3,3,234,194,18,48,4,7,270,311,30,55,11,4,415,350,41,52,9,7,462,289,26,54,7,8,385,252,29,47,5,3,340,108,30,27,4,4,171,85,28,26,0,0,141,63,13,13,3,3,92,55,23,9,0,0,88,27,19,4,0,0,57,33,10,10,5,4,60,2213,295,402,101,45,3058
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,6,4,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,37
205031093,36,14,4,392,264,14,53,24,8,359,326,31,84,28,18,485,425,37,79,20,7,566,662,52,125,23,16,878,687,62,108,22,11,892,714,38,116,16,10,898,618,60,93,13,14,802,361,42,63,8,6,483,294,32,37,8,4,379,170,18,11,4,0,204,186,47,33,4,3,270,58,53,25,4,4,146,100,12,23,11,18,168,5221,508,892,235,131,6987
205041094,14,3,0,116,90,5,17,17,12,132,93,6,29,13,3,144,114,4,17,5,0,139,179,9,28,9,3,233,195,10,35,4,0,245,189,18,29,0,3,240,260,14,19,5,6,312,207,14,20,0,0,239,299,15,14,3,0,331,311,5,9,0,3,327,829,11,13,0,3,852,510,11,11,0,3,527,65,3,3,0,0,81,3442,124,250,92,44,3953
205041095,10,3,5,249,197,3,18,9,4,236,214,6,19,3,3,255,256,13,27,4,8,307,450,18,40,4,10,517,492,21,29,3,14,554,516,18,41,0,3,578,416,24,39,4,9,485,309,16,18,0,0,341,250,16,9,0,3,279,178,17,11,0,0,202,294,16,15,0,3,328,127,14,10,0,0,149,65,5,3,0,3,85,4016,184,286,56,67,4613
205041096,14,3,6,260,277,4,24,9,5,312,307,10,31,3,8,357,429,8,28,3,3,477,676,31,35,3,4,752,907,43,23,3,9,984,1126,29,33,6,10,1212,1135,48,43,4,6,1235,807,22,24,0,6,859,614,41,13,3,4,676,374,27,6,0,5,406,402,42,9,0,0,457,103,39,13,0,3,155,113,7,11,3,13,149,7545,356,304,64,78,8352
205041097,15,12,3,601,459,15,37,10,9,530,508,23,38,6,14,596,605,25,44,7,18,699,962,41,73,9,9,1096,1150,59,75,4,14,1296,1284,64,67,13,18,1438,1145,81,78,7,7,1322,805,58,27,7,5,908,574,71,22,4,3,680,389,55,14,0,3,457,433,57,28,7,0,525,132,68,17,3,0,224,156,12,11,7,12,195,9213,651,557,110,117,10647
205041098,7,0,0,18,10,4,10,3,0,31,20,3,7,0,0,35,16,4,4,0,0,26,35,3,7,0,0,45,30,3,4,4,0,38,39,5,14,0,6,61,29,10,5,0,0,52,25,0,3,0,0,29,11,6,4,0,0,23,8,0,3,0,0,13,12,0,0,0,0,11,0,3,0,0,0,5,4,7,0,0,0,11,252,55,81,14,8,403
205051099,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,6,0,27
205051100,11,3,0,29,21,3,10,9,3,44,41,0,13,6,0,63,61,3,22,10,0,100,74,0,26,3,3,109,115,8,15,3,9,148,180,14,15,6,5,214,244,9,24,7,0,286,244,8,16,0,3,273,231,5,15,3,0,256,207,3,0,0,0,219,502,6,5,0,4,512,389,12,3,0,0,406,35,0,9,0,3,52,2363,77,197,64,29,2726
205051101,16,10,3,189,156,8,26,20,7,213,143,16,59,20,11,246,208,8,50,13,11,288,318,12,89,18,9,454,368,31,69,11,5,489,432,40,68,14,7,554,414,39,60,4,9,520,220,11,41,3,4,286,181,20,18,4,0,217,136,24,8,6,0,179,78,14,11,0,3,118,32,12,17,0,0,60,48,9,19,9,3,90,2898,258,569,184,78,3985
205051102,0,7,0,45,26,3,17,8,0,56,28,5,28,10,4,80,44,4,22,12,4,89,69,8,32,11,0,118,87,8,20,6,0,120,111,11,25,7,3,155,171,16,22,0,0,208,127,13,11,6,0,151,63,3,17,3,0,83,33,3,3,0,0,37,30,3,8,3,3,50,4,6,21,4,0,38,15,5,5,9,0,35,834,80,259,100,19,1294
205051103,19,8,3,403,333,6,30,13,5,389,331,13,41,12,3,397,438,10,41,5,8,500,600,22,54,3,17,698,724,36,63,6,9,842,793,53,33,3,3,892,772,42,50,7,10,888,529,32,31,3,4,599,342,35,20,0,3,404,262,24,13,3,3,307,313,38,18,0,3,374,137,47,9,0,0,198,97,6,7,3,7,120,6054,374,447,82,87,7038
205051104,15,12,5,74,82,6,22,25,0,135,68,14,28,15,3,126,97,9,27,7,0,142,166,14,26,7,4,225,177,11,57,3,0,257,188,14,39,3,0,249,166,12,35,5,3,218,71,4,18,0,0,102,58,3,11,0,0,76,36,4,6,0,0,45,22,5,17,3,0,50,11,7,12,3,0,34,27,0,13,3,0,43,1225,109,334,117,26,1814
206011105,36,11,6,378,478,9,70,29,9,599,566,24,92,21,11,709,688,34,98,21,12,850,916,68,120,21,6,1125,1199,81,118,17,19,1428,1304,99,126,17,18,1559,1203,112,131,4,9,1469,786,106,97,7,0,998,599,100,72,8,0,779,322,62,34,0,0,423,355,103,41,4,6,508,115,115,36,3,5,275,122,23,16,3,12,175,9014,948,1105,191,116,11375
206011106,10,3,3,84,89,7,23,3,5,130,132,8,25,5,4,174,146,16,25,0,0,186,192,25,36,7,4,267,269,33,37,4,0,345,262,25,58,3,3,352,261,55,46,0,0,361,162,38,35,0,0,233,116,32,20,3,0,182,68,25,21,0,0,112,61,38,13,0,0,114,26,29,10,3,0,66,38,6,3,3,0,42,1900,332,373,53,24,2683
206011107,13,4,0,60,64,3,16,4,0,96,78,8,26,0,0,110,72,7,28,8,7,121,118,12,26,3,4,163,106,17,33,0,0,148,127,25,37,0,3,198,103,18,27,0,6,152,77,16,21,0,0,112,55,17,17,0,3,90,32,14,13,0,0,55,28,17,14,3,0,69,19,17,10,0,0,43,15,0,0,0,0,21,947,163,289,31,23,1458
206011108,25,11,3,291,300,10,52,14,7,383,342,30,76,15,9,464,381,20,63,10,9,481,636,41,90,7,15,792,751,46,109,5,10,916,819,64,85,8,4,984,827,64,73,9,13,985,570,62,53,0,3,691,452,53,42,0,0,548,287,34,20,0,3,344,271,47,38,0,0,354,118,77,28,0,3,225,127,10,21,3,11,174,6163,569,780,107,86,7705
206011109,7,3,0,83,60,3,10,3,0,80,45,3,6,3,0,60,46,3,9,3,0,63,66,8,17,4,0,105,80,20,18,3,0,113,82,12,22,0,0,122,80,15,23,0,0,124,52,15,10,0,0,75,40,16,11,0,0,63,24,11,3,0,0,39,21,15,11,0,0,47,7,8,3,0,0,25,9,0,0,0,4,11,683,137,153,28,10,1017
206021110,12,6,0,131,142,7,30,5,3,179,154,13,23,9,0,198,157,12,28,3,7,203,267,36,31,3,3,340,374,38,37,8,3,459,485,39,26,6,8,561,448,46,44,3,3,544,231,40,25,4,4,305,166,44,22,4,3,240,115,26,11,4,0,156,159,40,22,0,0,216,78,66,29,0,0,173,52,9,0,0,3,71,2963,415,346,64,42,3820
206021111,34,6,0,243,278,13,57,11,5,363,245,14,48,12,4,321,334,21,78,4,7,441,405,43,103,5,11,570,514,43,93,11,5,674,598,66,111,9,12,790,552,81,114,3,4,761,394,42,84,0,0,523,250,72,55,3,3,380,191,34,31,0,0,257,208,70,48,0,0,329,74,58,24,0,3,168,69,10,7,7,5,97,4329,572,898,97,66,5964
206021112,16,5,3,173,157,8,35,7,3,207,200,16,42,0,14,273,225,14,65,4,3,309,374,31,76,6,8,497,455,33,60,3,3,556,474,44,62,6,5,584,520,59,57,0,4,643,310,42,36,0,6,398,227,43,29,0,0,299,184,28,22,0,0,231,140,51,26,0,0,222,40,31,20,3,0,99,67,3,6,0,5,80,3532,415,544,59,60,4603
206031113,15,6,0,128,129,5,14,3,3,159,135,15,22,4,3,180,144,9,23,4,0,178,185,20,39,3,3,251,199,23,37,7,4,269,206,37,42,3,4,290,206,39,25,0,0,281,122,27,30,0,0,175,110,30,20,3,0,166,59,18,14,0,0,93,72,26,28,0,0,126,36,33,11,0,3,78,30,3,3,0,3,43,1753,290,324,46,26,2433
206031114,10,8,10,482,425,17,46,10,9,511,430,36,40,13,5,519,406,31,50,8,7,506,552,37,60,10,5,669,667,51,78,9,15,822,756,85,86,11,9,947,733,88,83,6,4,917,433,96,68,12,3,614,312,90,67,8,0,484,314,63,22,3,0,401,258,124,36,5,3,426,85,107,43,7,0,237,92,19,9,6,12,133,5936,860,707,144,86,7736
206031115,3,0,3,95,94,3,12,3,3,122,114,6,16,5,4,152,108,8,18,3,0,139,184,12,27,0,6,230,218,14,22,8,3,268,235,21,21,3,3,283,307,29,20,0,3,358,238,21,14,0,0,270,197,21,8,0,0,234,134,11,12,0,0,153,88,21,11,0,0,114,26,32,9,0,0,68,37,0,3,0,0,52,2089,207,188,41,27,2550
206031116,18,13,4,320,315,7,36,7,5,372,356,20,37,10,0,420,380,16,40,15,10,456,614,26,58,16,12,721,759,55,66,14,10,902,895,61,43,7,7,1016,940,65,59,9,12,1089,726,36,42,3,10,817,627,65,29,0,0,722,332,36,29,4,3,407,540,74,33,4,4,652,167,108,39,5,0,323,121,13,8,8,3,154,7075,608,543,140,84,8456
206041117,15,9,5,566,634,18,28,14,5,703,629,27,45,6,9,713,776,24,35,8,13,855,1115,44,60,9,15,1250,1347,60,73,3,11,1492,1704,65,86,11,18,1882,1977,82,62,7,10,2135,1680,78,47,3,10,1818,1585,56,44,3,9,1688,1047,50,26,3,3,1122,1367,100,46,0,3,1518,656,149,38,0,3,849,204,8,10,0,17,242,15292,769,621,117,140,16937
206041118,17,16,8,999,1025,11,29,26,21,1113,947,43,54,19,20,1086,1192,40,35,20,15,1302,1855,70,68,16,36,2049,2523,95,81,22,31,2745,4396,113,80,12,30,4631,6328,111,88,7,34,6568,5972,108,48,11,23,6155,6033,120,49,10,34,6248,4922,76,34,8,16,5056,10178,153,50,3,23,10411,6191,318,67,3,19,6597,641,12,21,10,47,734,53317,1297,736,222,354,55928
206041119,3,7,3,199,253,6,20,5,8,285,282,11,18,4,4,328,419,18,21,3,10,464,696,21,34,3,15,769,1069,29,33,3,3,1138,1609,29,33,10,16,1698,2165,36,32,3,9,2241,2053,22,34,0,13,2124,1982,52,32,0,12,2076,1469,29,20,0,3,1530,2607,79,54,3,3,2739,1260,220,191,4,12,1692,170,8,7,3,14,200,16257,566,526,74,125,17540
206041120,0,6,0,67,77,0,0,3,0,76,68,0,0,3,0,66,83,4,0,0,0,87,101,3,7,0,0,116,107,4,0,3,0,112,159,4,0,0,0,162,174,5,9,3,3,186,166,7,0,0,0,176,101,4,0,0,0,106,57,3,0,0,0,65,111,11,0,0,0,125,61,8,3,0,0,74,23,0,0,0,0,22,1353,46,35,15,4,1458
206041121,10,3,0,111,145,3,25,6,0,176,166,9,25,6,3,206,171,4,28,0,0,208,318,25,39,3,5,387,410,30,41,3,5,488,599,30,30,4,9,671,611,49,28,5,4,697,420,30,29,0,0,481,303,32,14,10,5,366,169,29,9,0,3,208,257,44,20,0,0,324,105,48,9,0,3,162,70,3,6,0,11,94,3845,346,319,52,48,4606
206041122,89,47,34,2780,4466,94,149,61,47,4818,5231,157,180,59,75,5704,5991,177,198,60,78,6507,8775,331,319,59,92,9582,12146,378,305,48,121,12993,18513,480,384,53,145,19567,25505,674,411,36,147,26771,21814,541,311,18,90,22781,21256,642,307,24,81,22307,16600,446,258,13,48,17371,34395,1078,622,27,92,36207,24700,2672,2345,37,125,29876,2498,133,95,27,148,2901,205086,7928,6025,721,1371,221132
206041123,22,8,3,276,429,21,43,9,4,515,497,26,55,6,13,590,614,41,74,9,7,749,916,49,89,12,13,1084,1341,78,87,13,17,1543,1791,100,104,14,19,2029,2158,119,81,3,22,2380,1540,100,63,11,4,1719,1261,115,50,3,5,1432,787,83,32,0,6,906,1155,154,52,0,11,1375,534,189,69,3,4,802,191,21,15,6,22,258,13510,1106,844,135,156,15752
206041124,10,8,6,647,794,6,14,9,12,833,729,6,31,3,6,778,918,12,31,5,13,980,1653,19,31,13,14,1726,2028,25,30,3,15,2104,2863,29,38,0,24,2955,3865,40,33,3,23,3960,3561,29,23,3,12,3622,3483,23,17,0,8,3528,2206,17,23,0,7,2260,2822,33,19,0,12,2885,1686,59,60,0,8,1805,355,4,8,3,18,391,27672,310,367,71,187,28606
206041125,4,0,4,196,264,12,21,7,6,309,307,5,13,8,3,338,321,16,14,6,3,356,625,14,20,3,6,672,912,14,28,3,10,967,1574,23,44,0,7,1654,2161,27,44,3,9,2248,1807,16,28,3,7,1862,1667,36,16,3,6,1731,1243,36,17,0,6,1301,2291,68,33,3,3,2411,1695,121,54,6,6,1885,191,4,12,4,12,222,15281,412,362,59,96,16215
206041126,21,7,6,873,1066,20,39,15,17,1151,1094,27,34,15,16,1194,1429,28,55,10,20,1539,2052,51,71,16,22,2210,2766,62,70,13,31,2938,3993,86,81,12,29,4206,4814,107,76,3,28,5034,4030,78,51,4,23,4195,3416,91,43,0,14,3566,2442,60,43,8,16,2561,4706,123,43,0,12,4882,3901,266,117,6,16,4299,504,14,13,3,30,571,37188,1032,773,152,299,39444
206041127,0,0,0,23,40,0,0,0,0,40,53,4,3,6,3,63,57,3,6,3,5,69,99,3,12,0,0,109,193,10,10,0,4,226,361,16,12,0,3,397,522,21,9,0,3,547,438,11,3,0,10,461,472,9,3,0,8,491,441,8,3,0,3,456,819,13,0,3,0,834,180,13,4,0,0,201,68,3,0,3,0,75,3766,115,67,16,43,4004
206051128,21,3,0,297,351,18,41,6,4,424,392,27,34,12,3,476,486,33,29,7,8,569,650,38,64,9,17,781,856,87,55,12,13,1024,1454,88,65,23,14,1635,1904,107,92,12,13,2130,1546,108,55,6,5,1722,1382,123,54,5,13,1579,1016,91,33,10,6,1155,2059,217,91,7,13,2381,1491,407,99,8,9,2013,185,26,15,3,19,253,14082,1390,767,168,137,16532
206051129,14,0,0,91,93,5,24,0,0,129,105,7,20,3,0,138,99,12,25,4,0,135,157,23,38,8,0,219,161,21,41,0,0,224,165,34,52,3,0,249,154,46,56,0,0,262,116,34,35,0,0,185,70,50,39,6,0,159,54,22,33,0,0,114,63,62,32,0,0,158,39,55,22,3,0,120,21,7,4,0,3,38,1368,378,452,44,11,2251
206051130,17,3,0,140,123,7,17,8,4,164,161,27,14,3,0,207,183,17,16,3,6,235,231,29,45,5,3,321,341,44,41,3,6,432,466,64,52,3,0,579,436,82,68,3,7,594,323,52,52,4,0,429,240,71,30,5,3,347,184,47,19,3,0,253,297,88,36,0,0,420,154,114,36,4,3,321,45,5,5,3,3,67,3315,670,450,68,39,4546
206051131,8,8,12,267,299,8,18,9,5,340,341,21,17,4,9,387,435,31,25,9,8,512,811,37,26,3,10,886,1408,81,49,4,25,1566,2579,90,55,0,21,2746,3275,137,84,4,24,3522,2627,95,51,3,19,2794,2439,109,35,3,10,2595,1991,87,34,0,10,2117,3647,154,41,3,8,3856,1463,240,25,3,6,1748,290,16,14,3,10,334,21895,1130,483,82,189,23784
206051132,17,14,3,292,499,25,40,20,6,590,567,33,53,15,8,676,724,48,51,7,21,842,1051,70,72,16,12,1225,1681,91,87,12,8,1881,2844,129,93,17,15,3097,3390,163,122,13,12,3693,2606,135,83,11,5,2842,2307,177,70,4,5,2568,1552,129,56,4,3,1750,2941,302,89,11,14,3352,1990,528,89,12,17,2634,308,39,17,0,21,391,22785,1876,963,194,161,25978
206051133,20,9,3,278,396,18,52,14,0,486,494,23,51,12,3,596,579,24,69,12,11,692,811,46,77,16,11,958,1065,73,84,10,18,1249,1618,86,109,16,17,1848,1803,121,104,5,14,2047,1308,104,111,0,5,1535,1089,125,79,7,4,1310,727,78,40,3,7,856,1211,166,58,8,10,1445,791,268,68,11,5,1140,185,22,21,3,12,242,12343,1186,956,163,120,14760
206051134,13,6,0,125,141,0,25,4,0,170,144,7,31,8,3,185,163,13,36,4,0,218,200,25,56,8,5,303,253,32,60,0,0,347,275,48,61,4,3,392,283,54,50,5,3,398,162,34,44,3,0,244,126,45,42,0,0,217,78,27,18,0,0,118,86,53,24,0,0,174,38,45,23,0,3,105,29,12,5,3,0,50,2093,406,500,59,23,3077
206061135,7,11,3,216,248,10,21,13,0,294,269,21,19,5,4,327,278,20,23,14,5,337,398,28,40,8,3,478,509,33,44,6,3,585,654,46,50,3,6,757,666,58,57,4,3,790,428,57,42,0,9,537,360,61,30,6,0,457,248,47,20,3,4,321,338,83,36,10,0,459,147,130,60,10,0,343,90,14,9,0,4,116,4837,610,465,102,55,6080
206061136,10,11,4,277,377,13,39,13,6,448,456,22,62,14,6,556,492,31,44,8,6,583,696,51,74,10,9,844,895,57,85,6,11,1061,1148,64,107,12,10,1343,1149,124,105,5,12,1392,812,104,86,0,10,1016,653,112,69,3,3,845,360,94,49,3,0,509,431,149,64,5,0,646,217,217,75,8,3,520,116,13,8,3,4,146,8084,1076,897,126,83,10267
206061137,12,9,4,344,482,13,40,7,11,552,547,24,42,12,5,633,574,27,58,9,12,677,797,59,63,11,8,938,943,73,75,11,3,1098,1218,79,76,7,6,1388,1456,124,97,9,9,1692,984,106,71,0,3,1168,777,122,56,5,6,967,488,85,47,3,3,627,973,178,64,10,3,1232,580,366,87,23,5,1060,139,21,11,3,6,179,10299,1304,815,172,100,12679
206061138,8,0,0,142,196,11,29,3,0,235,195,18,20,8,3,234,213,19,23,3,0,253,271,21,40,6,3,334,310,44,38,5,3,400,384,39,59,4,6,489,436,49,47,13,4,544,300,41,52,7,0,396,241,65,40,10,8,365,214,48,25,3,0,289,275,86,34,9,4,414,105,176,56,22,4,367,57,18,9,3,6,97,3328,634,484,124,45,4615
206071139,13,10,0,151,213,11,16,8,0,252,224,9,29,4,7,276,281,14,26,4,8,336,476,21,53,3,4,556,758,32,36,10,3,835,1074,48,44,3,5,1184,1281,50,50,3,8,1392,1058,52,36,3,5,1149,843,70,23,3,0,949,629,49,17,0,4,694,1058,98,25,0,5,1187,617,118,11,0,3,753,113,8,7,0,5,135,8779,592,390,61,75,9897
