SA2_MAINCODE_2016,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000mo_A_15_19,Mng_3000mo_A_20_24,Mng_3000mo_A_25_34,Mng_3000mo_A_35_44,Mng_3000mo_A_45_54,Mng_3000mo_A_55_64,Mng_3000mo_A_65_74,Mng_3000mo_A_75ov,Mng_3000mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24,Pro_500_649_A_25_34,Pro_500_649_A_35_44,Pro_500_649_A_45_54,Pro_500_649_A_55_64,Pro_500_649_A_65_74,Pro_500_649_A_75ov,Pro_500_649_Tot,Pro_650_799_A_15_19,Pro_650_799_A_20_24
305031124,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,5,0,3,0,3,3,3,0,0,14,0,0,6,3,3,0,0,0,17,0,4,7,5,0,6,0,0,27,0,10,18,4,6,3,3,0,51,0,3,20,13,9,15,3,0,56,0,3,12,11,5,0,5,0,40,0,0,12,3,9,6,0,0,39,0,0,6,7,13,3,3,0,32,0,0,12,30,27,5,3,0,74,0,0,4,15,30,22,4,0,84,0,0,0,0,0,0,0,0,5,0,24,102,103,110,73,26,3,456,0,0,0,5,0,0,0,0,4,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,5,0,3,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,8,0,0,8,3,0,3,0,0,15,0,4
305031125,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,9,3,0,3,0,13,0,3,3,3,0,3,0,0,8,0,3,9,8,4,4,3,0,34,0,8,17,11,11,4,3,0,50,0,4,13,12,11,3,0,0,43,0,0,15,26,12,4,0,0,61,0,0,3,25,10,4,0,0,41,0,0,13,28,28,12,0,0,79,0,0,0,18,30,13,4,0,66,0,0,4,0,0,0,0,0,8,0,18,81,133,112,57,20,0,418,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,8,3,5,5,0,3,0,18,0,0,0,0,0,3,0,0,10,0,5,4,5,0,0,0,0,19,0,3
305031126,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,3,0,0,3,0,0,15,0,3,3,3,4,3,0,0,18,0,3,6,8,3,0,3,0,26,3,7,10,6,7,8,0,0,33,3,15,22,13,10,7,3,0,75,0,6,35,32,24,12,0,0,108,0,7,46,40,32,16,4,0,146,0,0,37,47,59,23,4,0,162,0,0,30,53,58,16,0,0,157,0,0,38,142,162,86,6,0,443,0,0,12,55,88,65,3,0,222,0,0,0,3,0,0,0,0,11,9,43,240,401,461,239,36,5,1427,0,0,5,5,0,3,0,0,19,3,15,10,11,7,6,0,0,50,3,11,19,8,8,7,0,0,62,0,16,27,22,14,9,0,0,88,0,3,39,25,18,14,7,0,108,0,21,67,59,44,27,10,0,231,0,45
305031127,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,7,0,3,4,0,5,0,0,0,12,0,3,3,3,4,0,0,0,16,0,7,4,6,3,0,0,0,27,0,3,7,7,3,7,0,0,26,0,0,5,3,4,0,0,0,14,0,0,4,4,8,4,0,0,19,0,0,0,0,3,3,0,0,4,0,0,4,4,5,5,0,0,24,0,0,0,12,3,3,0,0,22,0,0,0,0,3,3,0,0,4,0,23,40,50,50,22,4,0,186,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,6,3,0,4,7,3,3,0,0,14,0,3,0,0,4,0,0,0,7,0,0,0,4,6,0,0,0,11,0,3,0,3,4,0,3,0,21,0,3
305031128,3,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,6,0,0,3,0,4,0,0,0,9,7,4,6,0,4,3,0,0,22,0,0,7,5,4,9,0,0,19,0,13,15,16,6,10,3,0,53,0,9,28,17,12,7,3,0,74,0,36,63,34,27,14,3,0,179,0,15,113,67,37,20,3,0,266,0,16,89,93,41,26,11,0,273,0,0,102,114,73,34,4,0,334,0,3,60,106,65,33,5,0,269,0,0,166,341,254,114,8,0,897,0,0,41,314,340,132,34,9,863,0,0,6,8,13,3,0,0,33,8,100,694,1116,880,412,82,6,3300,0,3,6,0,0,0,0,0,18,4,11,3,3,3,0,0,0,21,3,16,8,4,11,3,0,0,42,0,20,12,9,3,0,3,0,54,3,13,16,6,9,9,0,0,54,5,31,37,18,16,14,4,0,117,0,34
305031129,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,10,0,3,7,0,10,3,0,0,18,0,0,3,3,9,0,0,0,17,0,0,3,3,3,3,0,0,14,0,0,3,3,5,3,0,0,14,0,0,0,7,3,4,0,0,24,0,0,0,6,6,0,0,0,16,0,0,0,0,0,0,0,0,4,0,10,24,34,39,19,10,0,136,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,9,0,0,0,3,0,0,0,0,6,0,0,8,0,0,4,0,0,13,0,0,0,3,3,0,0,0,8,0,3
305031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,13,0,5,3,3,3,0,0,0,20,0,10,6,3,4,0,0,0,28,0,6,17,18,7,3,3,0,55,0,3,21,19,25,13,4,0,79,0,0,17,19,7,6,0,0,52,0,3,9,22,15,9,3,0,54,0,0,6,8,3,8,3,0,25,0,0,14,23,29,12,0,0,75,0,0,6,25,30,13,3,0,83,0,0,0,0,3,0,0,0,3,3,35,102,143,127,62,24,0,494,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,8,0,4,3,3,0,0,0,0,16,3,9,4,6,8,0,0,0,25,0,3,0,0,3,0,3,0,11,0,5,11,15,3,3,0,0,31,0,7
305031131,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,11,4,0,0,0,14,0,3,11,4,5,3,0,0,19,0,7,4,6,5,3,3,0,24,0,3,14,3,11,4,0,0,40,0,0,5,10,15,3,0,0,35,0,0,22,5,13,10,0,0,45,0,0,11,25,24,9,0,0,65,0,0,17,45,53,32,3,0,144,0,0,5,14,26,14,3,0,65,0,0,0,4,0,0,0,0,4,3,15,92,129,151,75,13,4,478,3,0,0,0,0,0,0,0,7,0,0,4,3,3,3,0,0,13,0,3,5,4,0,0,0,0,11,0,3,0,3,0,0,0,0,8,0,3,7,4,5,3,4,0,29,0,3,10,10,5,5,0,0,35,3,0
305041132,0,0,0,6,0,3,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,3,3,3,3,0,7,0,3,3,7,10,5,4,0,26,0,0,12,3,4,8,0,0,28,0,5,16,5,11,5,0,0,40,0,0,11,8,8,14,3,0,50,0,0,7,9,4,5,0,0,30,0,0,8,11,15,14,0,0,49,0,0,6,11,9,5,0,0,29,0,0,3,21,15,7,4,0,53,0,0,3,15,12,3,3,0,37,0,0,0,0,0,0,0,0,0,4,13,66,96,96,74,19,0,369,0,0,3,0,0,0,0,0,5,11,11,0,6,0,0,0,0,29,11,4,3,3,5,4,0,0,29,3,6,3,7,6,3,3,0,29,0,3,6,0,5,5,5,0,25,0,5,3,13,14,10,6,0,43,0,10
305041133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,4,0,12,0,0,3,0,0,4,0,0,11,0,3,9,4,0,4,3,0,21,0,0,6,8,12,8,3,0,31,0,3,3,6,11,3,0,0,21,0,0,3,8,5,5,0,0,24,0,0,0,0,5,0,3,0,14,0,0,5,14,16,12,0,0,53,0,0,7,3,6,7,3,0,27,0,0,0,0,3,0,0,0,3,0,14,38,51,64,49,13,3,237,0,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,4,4,3,3,0,0,19,0,3,5,9,4,4,0,0,28,0,0,3,9,3,3,4,0,24,0,3,10,21,14,7,4,0,65,0,3
305041134,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,5,0,0,3,0,3,3,0,0,10,0,0,3,0,5,0,0,0,12,0,0,0,3,8,3,3,0,20,0,0,0,6,3,5,0,0,15,0,0,7,8,4,0,0,0,23,0,0,3,7,4,0,0,0,10,0,0,6,8,6,8,3,0,27,0,0,0,14,9,6,3,0,26,0,0,0,0,0,0,0,0,3,3,3,27,62,50,31,6,3,184,0,0,3,0,0,0,0,0,7,4,3,3,0,3,0,0,0,18,3,5,3,3,3,0,0,0,21,0,3,3,6,5,3,4,0,26,0,0,0,7,0,9,0,0,11,0,7,8,3,4,7,0,0,29,0,3
305041135,0,0,0,7,8,3,3,0,18,9,3,0,3,3,0,3,0,15,0,4,5,3,0,0,0,0,18,0,4,12,0,3,6,3,0,32,3,6,4,11,4,3,0,0,34,0,10,19,15,12,8,5,0,69,0,10,28,19,12,9,0,0,76,4,20,74,30,25,14,7,0,167,0,28,98,61,39,35,4,0,269,0,5,63,69,53,31,6,0,231,0,4,69,62,57,38,13,0,244,0,0,50,83,51,34,8,0,229,0,0,98,253,199,87,13,0,649,0,0,60,333,333,136,18,3,875,0,0,4,7,4,0,0,0,19,16,100,585,945,806,400,94,8,2956,0,0,5,6,4,0,0,0,24,20,11,6,5,6,0,0,0,45,10,11,5,10,3,5,6,0,48,5,19,8,13,7,4,0,0,52,4,12,21,15,7,3,3,0,69,3,18,20,21,17,13,3,0,96,0,32
305041136,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,3,3,0,0,15,0,0,3,0,0,3,0,0,8,0,4,0,0,0,0,0,0,9,0,0,7,6,5,3,0,0,25,0,4,19,5,7,0,0,0,31,0,0,12,10,8,7,0,0,33,0,0,6,6,5,3,0,0,21,0,0,0,9,7,4,0,0,17,0,0,3,16,14,9,0,0,37,0,0,0,11,13,0,0,0,26,0,0,0,0,0,0,0,0,0,0,12,61,60,59,35,4,0,236,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,14,0,5,3,3,3,3,0,0,16,0,3,0,3,0,0,0,0,17,0,3,0,3,3,0,0,0,12,0,4,8,6,0,5,0,0,22,3,8
305041137,4,0,0,0,4,0,0,0,6,3,0,0,0,3,0,0,0,8,3,0,3,0,0,3,0,0,10,0,3,0,0,0,3,0,0,4,0,3,16,4,3,3,0,0,30,0,0,6,3,5,0,0,0,18,0,11,16,4,3,4,0,0,40,0,14,33,15,15,5,0,0,87,0,7,39,14,14,11,6,0,94,0,3,24,17,16,16,0,0,78,0,3,32,36,20,18,5,0,106,0,0,26,25,23,9,3,0,98,0,0,42,89,66,38,7,0,249,0,0,20,90,111,40,10,0,266,0,0,3,3,0,3,0,0,12,7,50,256,310,287,156,36,4,1104,0,0,3,0,0,0,3,0,9,14,17,4,7,0,0,0,0,40,10,13,8,4,4,3,0,0,35,0,16,7,8,5,3,5,0,42,3,3,6,4,6,6,4,0,32,3,14,22,13,9,3,3,3,67,0,26
306011138,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,4,0,0,3,0,3,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,8,13,14,7,3,0,53,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,4,0,0
306011139,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,6,4,0,0,12,0,0,0,3,6,3,3,0,12,0,0,0,0,0,5,4,0,13,0,3,0,8,6,3,3,0,20,0,0,8,4,5,6,0,0,20,0,0,12,7,4,6,4,0,34,0,0,16,21,19,17,3,0,78,0,0,5,4,7,3,0,0,19,0,0,4,10,3,4,0,0,25,0,0,0,4,3,0,0,0,9,0,0,0,4,9,3,0,0,17,0,0,0,3,8,0,0,0,15,0,0,0,3,0,0,0,0,4,0,4,48,74,68,57,20,4,277,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,5,0,3,0,4,0,0,0,0,10,0,5,3,4,0,3,0,0,12,0,0,4,6,3,4,3,0,23,0,0,3,5,3,6,0,0,20,0,0
306011140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,7,0,0,0,3,0,8,0,0,13,0,0,3,3,4,0,0,0,12,0,3,8,6,9,12,3,0,42,0,4,20,8,16,10,0,0,51,0,0,13,11,19,5,0,0,45,0,0,3,10,13,8,0,0,40,0,0,8,11,16,10,0,0,38,0,0,3,16,15,12,0,0,52,0,0,0,10,18,7,3,0,35,0,0,0,0,0,3,0,0,7,3,10,63,86,117,70,15,0,359,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,5,0,0,4,0,4,8,0,0,12,0,4
306011141,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,10,0,0,0,0,3,4,0,0,14,0,3,0,3,4,0,3,0,18,0,0,0,3,4,5,0,0,20,0,0,5,4,12,5,0,0,36,0,0,0,8,5,8,0,0,19,0,0,3,7,11,4,0,0,26,0,0,0,3,3,3,0,0,13,0,0,5,13,12,4,0,0,39,0,0,0,0,9,7,0,0,17,0,0,0,0,0,4,0,0,4,3,4,27,54,68,50,4,0,216,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,14,0,3,0,3,0,3,4,0,18,0,0,0,3,0,0,0,0,13,0,0,3,8,3,3,0,0,15,0,3
306011142,0,0,0,0,0,0,0,0,7,3,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,3,0,4,3,0,0,16,0,0,4,0,3,7,3,0,15,0,4,3,0,4,3,0,0,14,0,9,15,17,13,6,6,0,61,0,11,21,13,24,10,0,0,76,0,0,22,24,23,8,0,0,84,0,0,7,14,13,13,0,0,45,0,0,15,16,11,3,3,0,52,0,0,0,12,6,6,0,0,26,0,0,5,12,21,7,4,3,48,0,0,4,3,12,5,4,0,26,0,0,3,3,0,0,0,0,4,8,26,95,120,140,81,27,7,496,0,0,0,0,3,0,0,0,14,0,8,3,3,0,0,0,0,16,0,0,5,6,0,0,0,0,13,4,3,7,3,8,8,0,0,27,0,3,0,0,0,0,3,0,12,0,0,5,6,11,4,3,0,35,0,0
306011143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,8,0,0,0,4,0,0,0,0,6,0,0,3,0,4,5,0,0,14,0,4,0,10,3,0,3,0,20,0,0,4,8,10,7,0,0,19,0,0,0,4,0,4,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,4,11,24,25,26,5,0,95,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,6,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0
306021144,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,3,5,7,3,0,0,0,19,0,0,7,7,3,5,0,0,23,0,0,11,10,3,3,0,0,25,0,0,0,4,0,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,7,0,0,0,7,4,0,0,0,12,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,3,31,33,28,21,7,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,7,0,0,3,0,0,0,0,0,3,0,0,4,8,3,0,0,0,10,0,0
306021145,0,0,4,7,7,3,4,0,23,0,0,0,0,3,3,0,0,8,0,0,5,7,3,3,0,0,26,0,0,5,13,12,11,0,0,40,0,3,4,10,13,8,3,0,52,3,12,19,20,21,7,4,0,84,7,17,66,40,24,16,8,0,179,0,27,110,83,64,39,6,0,325,0,9,108,92,80,53,17,0,356,0,3,47,74,64,34,12,0,238,0,0,26,71,79,64,8,0,248,0,0,22,49,61,42,5,0,188,0,0,31,96,126,96,4,0,349,0,0,14,39,72,48,14,0,182,0,0,9,8,8,10,3,0,29,15,79,464,600,641,432,87,4,2319,0,0,5,3,3,0,0,0,10,8,6,0,6,0,0,3,0,28,3,5,13,12,7,8,0,0,46,4,8,10,13,11,7,3,0,53,3,5,15,14,11,14,12,0,84,5,15,29,40,24,23,12,3,157,0,24
306021146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,8,0,3,0,3,0,3,0,0,14,0,0,3,3,0,0,4,0,12,0,10,11,3,4,0,0,0,25,0,3,19,4,7,6,0,0,39,0,3,14,3,15,3,3,0,44,0,0,10,7,10,5,0,0,28,0,0,3,5,6,3,0,0,22,0,0,4,4,3,0,0,0,8,0,0,3,3,3,4,0,0,13,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,7,3,17,69,45,51,27,6,3,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,3,0,0,8,0,0,0,0,4,0,0,0,9,0,3,0,0,3,0,0,0,11,0,3
306021147,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,3,4,3,0,3,0,14,0,0,0,0,0,0,4,0,8,0,0,6,6,5,0,0,0,16,0,0,3,9,8,4,0,0,28,0,0,3,4,6,3,0,0,17,0,0,0,3,5,0,0,0,15,0,0,6,4,9,3,0,0,23,0,0,3,12,5,6,0,0,24,0,0,0,0,0,5,3,0,9,0,0,0,0,0,0,0,0,0,0,4,23,45,46,31,8,0,161,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,5,4,0,0,0,19,0,0
306021148,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,11,0,0,0,5,0,3,0,3,13,0,0,0,5,0,3,3,5,15,0,0,0,0,4,4,8,6,21,0,4,6,0,7,0,0,4,33,0,3,6,6,11,8,0,5,37,0,0,5,12,9,3,5,3,37,0,0,0,6,4,7,0,0,24,0,0,4,4,7,13,0,4,39,0,0,4,3,3,14,0,0,25,0,0,0,5,16,13,0,0,40,0,0,0,4,4,0,0,0,11,0,0,0,3,4,3,0,0,13,0,11,35,60,87,79,22,29,318,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,4,0,0,0,3,3,3,3,0,14,0,0,3,3,3,0,0,0,15,0,3
306021149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,9,0,0,0,0,3,3,0,0,8,0,0,3,8,5,0,0,0,18,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,9,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,10,23,26,14,6,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,3,0,3,7,0,0,0,16,0,0,0,0,3,3,0,0,9,0,0
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
