SA2_MAINCODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
403041078,17,0,0,0,0,17,3,0,3,0,0,4,0,0,0,0,0,0,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,13,30,4,4,112,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,24,6,0,3,0,0,13,699,75,161,30,16,983
403041079,10,0,0,0,0,11,0,0,3,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,0,7,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,17,3,0,0,0,0,3,338,16,87,8,3,450
403041080,12,3,0,0,0,20,3,0,0,0,0,3,4,0,0,0,0,8,3,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,10,44,9,0,161,0,0,3,0,0,3,11,0,0,0,0,8,0,0,0,0,0,0,17,12,3,0,0,32,3,0,4,0,3,7,1100,123,282,34,10,1553
403041081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,105,3,3,0,0,112
403041082,37,0,0,0,0,44,27,0,3,0,0,31,3,0,0,0,0,7,33,3,0,0,0,36,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,536,67,36,9,9,650,6,0,0,0,0,10,11,0,0,0,0,12,6,0,0,0,0,8,103,16,3,4,0,119,67,9,7,0,4,86,4841,458,308,65,55,5722
403041083,8,0,0,0,0,8,4,0,0,0,0,4,3,0,0,0,0,3,11,0,4,0,0,10,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,257,18,49,13,0,332,11,3,3,0,0,19,3,0,3,0,0,5,0,0,0,0,0,0,31,0,4,0,0,38,40,0,7,0,3,55,2248,234,350,103,31,2965
403041084,32,0,0,0,0,37,3,0,0,0,0,3,5,0,0,0,0,5,22,0,0,0,0,26,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,235,13,25,3,4,278,5,0,0,0,0,5,4,0,3,0,0,9,0,0,0,0,0,0,37,7,14,0,0,57,22,0,3,0,0,27,2274,102,266,29,32,2697
403041085,13,0,3,0,0,11,3,0,0,0,0,5,0,0,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,12,14,0,0,174,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3,4,0,37,11,6,3,0,0,13,1447,92,162,32,21,1753
403041086,6,0,0,0,0,9,4,0,3,0,0,5,0,0,0,0,0,0,18,3,0,0,0,24,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,168,10,29,7,0,204,7,0,0,0,0,3,6,8,0,0,0,10,0,0,0,0,0,0,42,4,4,0,0,55,15,0,0,0,3,15,1657,94,205,32,15,1997
403041087,17,0,3,0,0,21,5,0,0,0,0,10,5,0,0,0,0,6,26,0,0,0,0,27,7,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,376,35,101,10,6,529,3,0,0,0,0,9,4,0,0,0,0,5,0,0,0,0,0,0,42,3,8,0,3,64,27,3,5,0,0,38,2769,203,473,68,42,3549
403041088,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,12,21,10,4,130,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,3,0,19,11,0,0,0,0,11,747,103,199,70,16,1146
403041089,15,0,0,0,0,16,3,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,7,33,0,0,137,4,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,13,3,3,0,0,16,13,0,0,0,0,16,928,80,190,24,7,1226
404011090,101,0,0,3,0,104,26,0,3,0,0,26,16,3,0,0,0,24,38,0,3,0,0,41,24,3,0,0,0,31,6,0,0,0,0,12,0,0,0,0,0,0,359,16,11,0,3,394,12,0,0,0,0,9,87,8,10,0,0,103,20,0,0,0,0,20,259,18,27,6,3,305,66,5,6,0,3,75,5562,273,297,37,66,6235
404011091,29,0,3,0,0,29,8,0,0,0,0,12,9,0,0,0,0,10,15,0,4,0,0,23,14,0,0,0,0,11,18,0,3,0,0,22,0,0,0,0,0,0,212,14,18,0,3,240,19,0,0,0,0,19,28,4,12,0,0,46,3,0,0,0,0,3,152,19,19,4,3,200,46,0,3,0,3,59,3534,286,369,55,41,4291
404011092,5,0,0,0,0,5,3,0,0,0,0,5,3,0,0,0,0,3,22,0,3,0,0,25,8,0,3,0,0,7,8,0,0,0,0,9,0,0,0,0,0,0,129,15,22,3,0,164,5,0,3,0,0,13,18,4,3,0,0,19,0,0,0,0,0,0,78,6,11,3,0,105,18,11,3,0,0,38,2298,226,335,45,39,2938
404011093,103,3,3,0,0,111,41,3,3,0,0,51,12,3,0,0,0,14,62,0,0,0,0,62,20,0,0,0,0,25,11,3,3,0,0,17,7,0,0,0,0,3,502,32,50,5,11,599,17,0,0,0,0,16,121,9,34,0,3,169,9,0,0,0,0,5,403,20,37,3,5,468,91,4,9,0,8,112,8194,613,687,87,89,9673
404011094,57,0,0,0,0,54,12,0,3,0,0,20,0,3,0,0,0,3,15,0,0,0,0,15,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,152,10,7,0,0,167,3,0,0,0,0,4,38,3,6,0,3,48,5,0,0,0,0,5,103,11,6,0,0,127,32,6,3,0,0,46,2549,185,163,39,32,2967
404011095,23,0,0,0,0,24,10,3,0,0,0,12,0,0,0,0,0,0,7,0,3,0,0,14,4,0,0,0,0,8,8,0,3,0,0,12,0,0,0,0,0,3,87,13,24,0,0,121,3,0,3,0,0,4,17,0,6,0,0,31,0,0,0,0,0,0,110,9,23,0,0,141,16,7,3,0,4,31,1576,180,297,54,26,2127
404011096,22,0,0,0,0,25,4,0,0,0,0,7,3,0,0,0,0,3,11,0,0,0,0,12,3,0,0,0,0,3,13,0,0,0,0,13,0,0,0,0,0,0,126,18,30,3,0,178,8,0,0,0,0,9,49,0,3,0,3,59,0,0,0,0,0,0,81,12,8,0,3,105,40,6,0,0,3,51,2929,240,268,44,36,3522
404011097,68,0,3,0,0,70,39,0,5,0,0,51,10,0,0,0,0,10,31,0,0,0,0,31,15,0,3,0,0,23,16,3,0,0,0,17,3,0,0,0,0,3,421,14,28,3,8,471,20,0,3,0,0,21,320,48,64,9,3,448,14,0,0,0,0,14,397,27,34,3,10,472,82,4,3,0,6,95,6659,376,482,72,69,7661
404021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,19,0,0,0,0,0,0,61,0,3,0,0,72
404021099,44,0,0,0,0,46,13,0,0,0,0,8,3,0,0,0,0,3,12,3,0,0,0,17,4,0,0,0,0,4,10,0,0,0,0,10,0,0,0,0,0,0,134,6,32,7,3,191,4,0,0,0,0,8,18,5,9,0,0,31,9,0,0,0,0,9,105,3,22,5,3,140,38,3,5,0,5,48,2421,168,362,59,39,3052
404021100,46,0,0,0,0,51,26,0,3,0,0,27,0,0,0,0,0,0,31,3,0,0,0,33,13,0,0,0,0,13,3,0,0,0,0,3,3,0,0,0,0,3,555,8,25,7,7,600,26,0,0,0,0,26,41,5,6,0,0,52,3,0,0,0,0,5,169,9,5,0,3,182,62,4,9,0,0,75,5432,134,199,19,48,5835
404021101,118,0,0,0,3,118,31,0,3,0,0,41,12,3,3,0,0,20,52,0,0,0,0,54,11,3,0,0,0,18,24,0,3,0,0,29,7,0,0,0,0,7,708,39,30,0,4,783,27,0,3,0,0,26,111,11,30,0,3,156,13,0,0,0,0,13,319,12,16,4,9,368,147,9,10,0,8,180,10609,477,444,80,109,11713
404021102,296,0,8,0,3,305,69,7,6,0,0,81,13,0,0,0,0,16,87,3,0,0,0,96,58,0,0,0,0,57,39,0,4,0,0,39,3,0,0,0,0,7,1248,58,27,11,10,1357,31,0,0,0,0,31,458,40,102,21,11,635,18,0,0,0,0,18,918,48,53,19,11,1044,220,10,10,0,20,258,16749,906,680,142,177,18657
404021103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,158,0,0,0,0,166
404031104,63,0,0,0,0,63,20,0,0,0,0,21,7,0,0,0,0,9,25,0,0,0,0,25,29,0,0,0,0,25,7,0,0,0,0,7,0,0,0,0,0,0,477,6,17,0,3,505,14,0,0,0,0,14,37,0,5,0,0,45,0,0,0,0,0,0,229,5,6,0,0,239,45,4,3,0,3,54,5360,114,128,5,44,5660
404031105,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,25,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,14,3,3,0,0,0,7,367,40,61,11,6,481
404031106,46,0,0,0,0,47,5,0,0,0,0,11,6,0,0,0,0,6,8,0,3,0,0,13,9,0,0,0,0,14,0,0,3,0,0,5,3,0,0,0,0,3,186,8,12,0,0,210,8,0,0,0,0,8,26,0,3,0,0,33,3,0,0,0,0,3,122,13,17,3,0,157,23,0,3,0,0,27,2791,184,268,32,34,3309
404031107,184,4,3,0,0,191,58,3,8,0,0,64,24,0,0,0,0,23,86,3,3,0,0,95,57,0,5,0,0,62,33,0,7,0,0,34,0,0,0,0,0,0,988,41,42,4,11,1085,41,3,3,0,0,48,93,9,6,0,0,104,21,0,0,0,0,21,507,17,35,4,9,575,100,4,8,0,3,121,13095,682,658,88,106,14618
404031108,167,3,5,0,0,178,61,4,4,0,0,72,26,3,0,0,0,28,103,0,5,0,0,112,62,8,4,0,0,72,32,0,0,0,0,33,8,3,0,0,0,11,1224,63,40,0,12,1343,37,4,0,0,0,47,156,8,18,0,6,180,24,0,0,0,0,24,688,33,57,8,11,799,162,15,8,0,14,203,16480,936,800,103,169,18480
404031109,4,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,9,0,0,50,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,0,12,0,0,44,9,0,0,0,0,12,720,68,116,19,8,933
405011110,4,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,4,10,0,0,0,0,15,3,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,0,0,125,10,16,3,3,154,3,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,21,0,0,0,0,24,36,3,9,0,0,48,2136,162,280,129,45,2756
405011111,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,130,11,20,5,4,174,11,0,0,3,0,14,0,0,0,0,0,4,0,0,0,0,0,3,29,3,5,0,0,40,36,3,7,6,0,56,2083,199,380,149,34,2846
405011112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,87,11,21,8,0,125,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,16,28,0,4,0,0,30,943,111,191,57,20,1321
405011113,5,4,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,0,6,0,0,36,0,0,0,0,0,0,6,3,3,3,0,12,0,0,0,0,0,0,32,3,4,4,0,48,14,0,0,0,0,14,464,88,148,43,11,762
405011114,10,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,177,10,9,3,0,200,4,0,0,0,0,7,0,0,0,0,0,3,3,0,0,0,0,3,34,0,3,0,0,40,62,0,7,0,5,79,3187,177,237,77,43,3715
405011115,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,110,7,10,3,3,132,7,0,0,0,0,14,5,0,0,0,0,9,4,0,0,0,0,4,22,0,7,0,0,26,42,3,3,0,3,51,2122,134,209,51,22,2538
405021116,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,9,14,0,3,110,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,15,5,0,0,0,18,31,6,4,0,4,46,1913,173,208,53,36,2382
405021117,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,55,5,11,3,4,85,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,0,0,20,21,3,6,0,0,36,1053,162,306,145,38,1706
405021118,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,3,11,7,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,15,4,5,7,3,38,784,82,271,180,19,1342
405021119,65,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,95,0,13,5,4,119,4,0,0,0,0,8,8,0,0,0,0,8,4,0,0,0,0,3,60,0,0,0,0,56,55,3,3,5,7,78,2348,264,585,191,53,3437
405031120,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,12,3,0,57,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,10,22,4,4,0,0,32,1082,174,303,150,30,1737
405031121,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,6,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,8,22,0,9,6,3,37,975,108,338,218,38,1672
405031122,43,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,36,4,0,3,0,0,10,7,0,0,0,0,6,0,0,0,0,0,0,145,5,7,0,4,156,11,0,0,0,0,11,3,3,3,0,0,7,7,0,0,0,0,7,41,3,4,0,0,46,63,3,12,0,7,83,5255,182,290,66,74,5865
405031123,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,7,0,0,0,0,9,509,76,121,57,9,766
405041124,4,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,70,4,12,0,0,88,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,50,4,6,0,8,66,1967,131,220,54,49,2418
405041125,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,32,5,13,0,0,48,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,18,0,3,0,5,30,686,89,181,29,28,1017
405041126,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,13,0,8,0,3,25,717,51,117,34,26,950
405041127,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,65,9,18,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,3,0,18,26,3,8,11,3,49,1521,258,506,202,48,2543
405041128,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,41,3,11,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,15,12,8,6,3,3,26,702,82,252,113,28,1170
406011129,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,30,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,11,26,4,3,0,0,32,1090,61,107,23,20,1306
406011130,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,27,0,10,0,0,37,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,16,35,3,10,9,0,57,1277,202,482,216,38,2217
406011131,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,7,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,7,25,5,4,0,0,35,1174,154,429,175,36,1969
406011132,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,10,4,3,23,605,97,224,149,20,1095
406011133,67,0,0,0,3,68,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,16,3,0,0,0,0,3,13,0,0,0,0,15,0,0,0,0,0,0,171,17,21,3,0,214,11,0,3,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,45,6,6,0,0,57,98,7,8,3,10,121,5626,404,528,138,95,6783
406011134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,29,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,22,4,4,3,7,38,803,177,206,108,33,1323
406011135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,48
406011136,117,3,0,0,5,122,9,0,0,0,0,9,4,0,0,0,0,4,58,3,5,0,0,61,3,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,3,565,20,38,4,14,647,8,0,0,0,0,8,0,0,4,0,0,3,18,0,0,0,0,22,100,17,9,0,0,124,135,3,3,0,10,148,6294,204,314,61,91,6960
406011137,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,86,4,0,0,0,0,4,4,0,0,0,0,4,5,0,0,0,0,5,14,0,0,0,0,14,6,0,0,0,0,6,893,3,0,0,4,900
406021138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,607,8,8,0,3,627
406021139,27,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,0,6,0,0,31,11,0,3,0,0,19,537,25,77,23,13,675
406021140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3,0,0,32,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,18,13,3,0,0,0,14,661,49,86,48,12,856
406021141,6,0,0,0,0,9,11,0,0,0,0,12,0,0,0,0,0,0,16,0,0,0,0,16,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,137,3,9,3,0,151,0,0,3,0,0,5,14,0,0,0,0,14,7,0,0,0,0,7,47,0,3,0,0,56,37,0,0,4,3,48,2663,94,124,67,33,2985
406021142,34,0,0,0,3,35,0,0,0,0,3,3,0,0,0,0,0,0,16,0,0,0,0,16,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,167,5,12,0,4,187,6,0,0,0,0,6,10,0,0,3,0,15,10,0,0,0,0,10,58,5,4,0,0,69,75,3,3,0,5,82,4669,186,296,40,50,5244
406021143,40,0,3,0,0,37,0,0,0,0,0,0,3,0,0,0,0,0,38,0,0,0,0,39,20,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,118,3,0,0,0,121,9,0,0,0,0,9,0,0,0,0,0,0,15,0,3,0,0,20,69,0,0,0,0,69,61,0,0,3,3,67,3413,46,42,9,39,3542
407011144,10,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,20,44,4,9,238,0,0,3,0,0,3,3,0,3,0,0,6,0,0,0,0,0,0,21,3,9,0,0,31,30,5,9,0,4,52,1959,202,436,78,40,2713
407011145,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,89,9,19,9,0,117,10,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,34,5,10,0,0,53,1364,137,389,133,22,2049
407011146,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,94,8,11,3,0,115,0,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,3,4,0,6,0,0,6,28,0,0,0,0,31,1527,116,269,59,29,2000
407011147,6,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,56,11,25,9,4,102,3,0,0,0,0,4,5,3,0,0,0,3,0,0,0,0,0,0,24,0,4,3,0,37,19,9,3,7,7,41,1028,177,367,180,36,1778
407011148,27,0,0,0,0,33,3,0,0,0,0,3,0,3,0,0,0,0,14,4,4,0,0,22,3,0,0,0,0,5,4,0,0,0,0,8,0,0,0,0,0,0,271,25,64,3,3,372,5,0,4,0,0,15,4,0,0,0,0,4,3,0,0,0,0,5,41,5,10,0,3,54,36,0,8,0,4,51,3366,248,552,83,57,4311
407011149,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,8,32,15,0,122,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,4,0,0,16,14,3,4,0,0,28,899,137,344,136,20,1544
407021150,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,28,0,3,9,0,34,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,23,22,4,3,8,0,38,1113,149,290,155,21,1718
407021151,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,9,5,0,42,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,7,0,0,3,0,15,22,3,10,3,3,43,978,134,270,139,33,1551
