SA2_MAINCODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
101051540,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,3,7,3,0,50,6,0,0,0,0,10,5,0,3,0,0,4,0,0,0,0,0,0,27,3,0,0,0,35,11,3,4,9,0,26,802,69,154,116,17,1156,1290,197,436,239,41,2206,0,0,0,0,0,0,19,0,0,3,0,23,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,13,3,0,0,0,0,3,5,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,6,26,0,4,0,0,30,3,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,5,0,4,3,0,0,0,0,5,18,0,3,0,0,27,3,0,0,0,0,3
101061541,0,6,3,0,0,0,0,3,0,0,0,0,0,0,37,0,0,0,0,34,0,0,3,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,19,0,3,0,0,19,3,0,3,0,0,7,836,39,96,30,10,1009,1190,116,189,44,19,1556,0,3,0,0,0,3,13,3,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,4,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,29,0,0,0,0,27,4,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,4,0,3,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,27,0,3,0,3,31,6,0,0,0,0,8
101061542,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,6,6,7,0,41,3,0,3,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,24,3,0,3,3,36,10,0,3,0,0,14,470,69,162,96,6,809,733,165,344,166,14,1427,0,0,0,0,0,3,16,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,3,0,0,0,0,3,9,3,0,4,0,12,0,0,0,0,0,0,6,0,0,0,0,6,23,6,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,8,0,0,3,0,10,0,0,0,0,0,4,3,0,0,0,0,7,3,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,5,3,0,0,0,0,8,18,4,3,3,0,27,0,0,0,0,0,0
101061543,0,6,0,0,0,0,0,0,3,0,0,0,0,3,30,0,3,3,0,33,4,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,39,0,4,0,0,46,37,0,7,3,0,42,1415,89,140,67,25,1734,2226,237,294,100,30,2881,3,0,0,0,0,3,14,4,3,0,0,24,7,0,0,0,0,7,5,0,0,0,0,3,9,0,0,0,0,9,4,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,34,5,0,0,0,35,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,5,0,0,3,0,6,0,0,0,0,0,0,7,0,0,0,0,5,11,0,0,0,0,15,7,0,3,0,0,9,0,0,0,3,0,3,7,0,3,0,0,8,33,3,3,0,3,41,3,0,0,0,0,4
101061544,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,24,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,16,0,0,0,0,25,10,0,3,0,0,14,495,41,130,79,10,754,830,107,316,148,24,1422,0,0,0,0,0,0,8,5,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,0,0,13,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,18,3,3,0,0,24,0,0,0,0,0,0
102011028,0,0,0,0,0,0,0,3,0,0,0,0,0,0,26,7,13,3,0,53,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0,14,3,3,0,0,0,9,338,62,133,33,5,571,474,118,202,29,10,840,3,0,3,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,3,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,8,7,6,3,0,21,0,0,0,0,0,0
102011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,8,3,0,45,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,4,0,18,4,0,3,3,0,14,394,85,130,37,4,650,589,172,264,37,14,1069,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,7,15,7,0,41,0,0,0,0,0,0
102011030,0,0,4,0,0,0,0,8,0,0,0,0,0,0,59,7,7,0,0,70,8,0,0,0,0,6,6,0,0,0,0,4,0,0,0,0,0,0,43,5,0,0,0,50,18,3,3,0,0,23,1265,98,116,52,19,1553,3534,257,298,77,54,4217,14,3,0,0,0,11,17,9,3,0,0,28,3,0,0,0,0,4,0,0,0,0,0,5,10,0,0,0,0,16,0,0,0,0,0,0,13,0,0,0,0,16,0,0,3,0,0,6,8,0,0,0,0,8,21,0,0,0,0,30,20,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,19,3,0,0,0,18,9,4,4,3,0,14,6,0,0,0,0,6,6,0,3,6,0,20,5,3,3,0,0,12,4,0,0,0,0,11,9,3,5,6,0,17,0,0,0,0,0,3,135,11,11,3,0,162,0,0,0,0,0,0
102011031,0,6,17,0,0,3,0,20,0,0,0,0,0,3,271,16,29,5,9,325,21,3,0,0,0,25,19,0,3,0,0,24,7,0,0,0,0,7,105,8,8,3,0,122,52,0,4,0,0,53,5146,244,295,55,48,5790,6612,493,418,67,68,7665,17,0,3,0,0,22,54,19,10,0,0,83,4,0,0,0,0,4,3,0,0,0,0,8,13,3,0,0,0,11,3,0,0,0,0,3,7,0,0,0,0,11,6,0,0,0,0,3,5,3,6,0,0,20,49,16,0,0,0,61,20,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,4,22,6,0,3,0,33,5,0,0,0,0,10,26,0,3,0,0,30,22,3,5,0,0,32,3,0,0,0,0,4,14,6,9,0,0,25,9,0,3,0,0,11,9,0,0,0,0,14,149,23,23,4,0,196,3,0,0,0,0,3
102011032,0,20,19,0,0,3,0,24,0,0,0,0,0,3,568,15,23,7,3,616,46,0,0,0,0,46,21,0,3,0,0,26,15,0,0,0,0,15,185,6,9,3,0,204,144,4,8,0,3,156,9768,287,351,72,76,10559,13371,711,630,95,113,14923,47,4,3,0,0,52,98,20,21,5,3,146,16,0,0,0,0,16,19,4,0,0,0,23,23,3,0,0,0,31,7,0,0,0,0,7,33,3,0,0,0,38,4,0,0,0,0,9,38,0,4,0,0,41,213,18,6,3,3,236,16,3,3,0,0,23,20,3,0,0,0,23,11,0,0,0,0,9,58,6,5,0,0,63,31,3,4,0,0,39,11,0,3,0,0,14,55,7,6,0,0,74,6,3,5,0,0,15,40,3,3,0,0,48,9,4,0,0,0,14,25,0,5,0,0,34,364,30,20,5,3,419,17,0,0,0,0,20
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,6,0,0,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17,8,0,0,0,0,10,607,29,45,11,3,696,943,49,84,3,9,1087,4,0,0,0,0,5,6,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,26,6,0,0,0,34,0,0,0,0,0,0
102011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,6,0,0,71,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,18,3,3,0,0,23,8,3,0,0,0,11,983,57,91,30,20,1180,1492,114,170,27,29,1824,3,0,0,0,0,4,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,7,4,3,0,0,15,0,0,0,0,0,0,0,0,3,0,0,3,12,5,3,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,43,6,4,3,0,60,0,0,0,0,0,0
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,20,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,9,0,3,0,0,16,5,0,0,0,0,6,298,25,44,5,0,375,393,45,80,12,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,0,0,17,0,0,0,0,0,0
102011036,0,0,8,0,0,0,0,8,0,0,0,0,0,0,62,3,9,0,0,69,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,16,0,3,3,0,20,16,0,3,0,0,19,1167,37,77,8,15,1299,1928,99,118,21,26,2196,7,0,0,0,0,11,3,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,4,4,0,0,0,0,4,20,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,4,56,4,9,0,0,68,7,0,0,0,0,7
102011037,0,0,4,0,0,0,0,4,0,0,0,0,0,0,27,3,5,0,0,30,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,19,7,0,3,0,0,11,388,27,67,11,6,490,480,58,99,13,3,655,3,0,3,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,9,3,4,0,0,18,0,0,0,0,0,0
102011038,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,7,207,39,66,13,6,331,309,95,143,18,15,571,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,3,0,0,19,0,0,0,0,0,0
102011039,0,0,16,0,3,0,0,14,0,0,0,0,0,0,60,11,20,3,0,93,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,16,9,10,3,0,37,17,0,3,0,0,18,1142,134,195,54,13,1536,1578,250,341,51,24,2244,9,4,4,0,0,13,6,5,3,0,0,16,0,0,3,0,0,4,3,0,0,0,0,3,4,3,3,0,0,7,0,0,0,0,0,0,4,3,0,0,0,12,0,0,0,0,0,4,3,0,0,0,0,3,14,5,0,0,0,18,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,0,0,9,3,3,0,0,0,8,4,0,0,0,0,8,0,0,0,0,0,9,3,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,3,3,0,3,0,0,8,27,16,10,0,0,59,0,0,0,0,0,0
102011040,0,0,18,3,5,0,0,20,0,0,0,0,0,0,65,6,20,4,3,104,8,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,29,7,9,4,0,47,27,3,6,3,0,33,1699,105,279,53,34,2174,2156,222,443,70,48,2940,5,0,0,0,0,6,7,4,8,0,0,25,0,0,0,0,0,3,4,0,3,0,0,12,4,0,0,0,0,7,0,0,0,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,3,0,3,0,0,5,18,9,0,3,0,34,4,0,3,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,6,0,3,0,0,12,3,3,0,0,0,6,0,0,0,0,0,0,7,0,3,4,0,9,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,3,0,3,0,0,11,72,11,18,0,0,101,0,0,0,3,0,3
102011041,0,0,9,0,0,0,0,6,0,0,0,0,0,0,35,4,8,0,0,54,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,14,3,3,0,0,24,9,0,3,0,0,15,613,76,123,20,6,848,806,161,239,28,16,1246,0,0,3,0,0,4,0,3,0,3,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,17,3,10,0,0,31,3,0,0,0,0,3
102011042,0,5,12,0,3,0,0,13,0,0,0,0,0,0,84,10,8,0,0,102,7,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,4,24,4,3,0,0,32,27,0,4,5,3,31,2124,92,137,25,18,2399,2766,180,236,33,36,3252,9,0,0,0,0,4,13,4,3,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,4,4,0,0,15,0,0,0,0,0,0,8,0,3,0,0,11,21,0,0,0,3,25,8,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,8,3,0,0,0,8,0,4,0,0,0,4,6,0,0,0,0,6,0,4,0,0,0,12,0,0,0,0,0,0,11,0,0,0,0,9,0,0,0,0,0,0,3,0,4,0,0,4,72,7,11,3,0,86,5,0,0,0,0,5
102011043,0,0,14,0,0,0,0,10,0,0,0,0,0,0,71,4,9,0,3,85,3,0,0,0,0,5,4,0,3,0,0,3,3,0,0,0,0,3,30,0,3,0,0,35,23,0,0,0,0,22,1354,50,119,20,11,1559,1708,81,175,19,10,2000,11,0,0,0,0,7,13,3,3,0,0,25,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,12,0,3,0,0,15,0,0,0,0,0,0,8,0,0,0,0,8,23,3,4,0,0,30,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,5,3,0,0,0,0,3,11,0,7,0,0,11,0,0,0,0,0,0,7,0,3,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,44,5,6,0,0,50,7,0,0,0,0,7
102021044,0,0,3,0,3,0,0,4,0,0,0,0,0,0,103,9,16,0,3,124,3,0,0,0,0,3,4,0,0,0,3,11,0,0,0,0,0,0,23,0,3,0,0,33,44,0,0,0,3,49,2104,95,185,34,35,2444,2724,225,336,38,41,3367,4,0,0,0,0,6,22,3,4,0,0,25,3,0,0,0,0,3,5,0,0,0,0,4,10,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,14,3,0,0,0,0,3,5,0,0,0,0,4,19,0,3,0,0,19,9,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,11,0,3,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,7,3,0,3,0,0,4,3,0,0,0,0,5,4,0,0,0,0,10,4,0,0,0,0,7,53,15,10,3,0,83,0,0,0,0,0,0
102021045,0,0,3,0,0,0,0,3,0,0,0,0,0,0,17,0,3,0,0,18,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,4,9,0,0,15,7,0,0,0,0,7,374,20,61,11,3,463,527,46,115,15,4,710,4,0,0,0,0,4,3,0,3,3,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,14,3,0,0,0,0,3
102021046,0,0,0,0,3,0,0,3,0,0,0,0,0,0,17,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,12,428,31,59,17,7,540,597,68,130,21,13,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,3,0,4,0,0,5,16,0,6,0,0,17,0,0,0,0,0,0
102021047,0,3,0,0,0,0,0,0,0,0,0,0,0,0,67,5,13,3,0,88,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,44,3,4,0,0,56,22,0,3,5,0,30,1795,85,164,36,15,2095,3435,278,337,53,39,4142,4,0,0,0,0,3,9,0,5,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,4,38,3,0,0,0,43,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,5,99,9,10,3,0,123,0,0,0,0,0,0
102021048,0,0,6,0,3,3,0,9,0,0,0,0,0,0,82,3,9,3,0,99,0,0,3,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,29,3,3,0,0,40,38,0,0,0,6,42,2405,88,145,30,30,2695,3032,166,271,34,32,3540,4,0,0,0,0,4,11,9,8,0,0,23,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,6,0,0,0,0,0,0,40,13,4,0,0,56,4,0,0,0,0,11,3,3,0,0,0,7,0,0,0,0,0,0,14,0,0,0,0,14,3,0,0,0,0,7,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,5,12,0,0,0,0,16,0,0,0,0,0,3,3,0,3,0,0,3,49,4,7,0,0,64,3,0,0,0,0,3
102021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,258,36,48,19,3,377,476,78,86,32,13,687,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,21,0,0,0,0,0,0
102021050,0,0,7,0,0,0,0,7,0,0,0,0,0,0,21,0,0,0,0,24,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,7,0,0,4,0,16,676,38,66,19,9,818,1299,94,138,23,25,1578,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,3,29,0,4,0,0,34,3,0,0,0,0,3
