SA2_MAINCODE_2016,HQ_NNI_Mng,HQ_NNI_Pro,HQ_NNI_TecTW,HQ_NNI_CoPSW,HQ_NNI_ClAW,HQ_NNI_SWks,HQ_NNI_MaOpDv,HQ_NNI_Lab,HQ_NNI_IDNS,HQ_NNI_Tot,HQ_1_149_Mng,HQ_1_149_Pro,HQ_1_149_TecTW,HQ_1_149_CoPSW,HQ_1_149_ClAW,HQ_1_149_SWks,HQ_1_149_MaOpDv,HQ_1_149_Lab,HQ_1_149_IDNS,HQ_1_149_Tot,HQ_150_299_Mng,HQ_150_299_Pro,HQ_150_299_TecTW,HQ_150_299_CoPSW,HQ_150_299_ClAW,HQ_150_299_SWks,HQ_150_299_MaOpDv,HQ_150_299_Lab,HQ_150_299_IDNS,HQ_150_299_Tot,HQ_300_399_Mng,HQ_300_399_Pro,HQ_300_399_TecTW,HQ_300_399_CoPSW,HQ_300_399_ClAW,HQ_300_399_SWks,HQ_300_399_MaOpDv,HQ_300_399_Lab,HQ_300_399_IDNS,HQ_300_399_Tot,HQ_400_499_Mng,HQ_400_499_Pro,HQ_400_499_TecTW,HQ_400_499_CoPSW,HQ_400_499_ClAW,HQ_400_499_SWks,HQ_400_499_MaOpDv,HQ_400_499_Lab,HQ_400_499_IDNS,HQ_400_499_Tot,HQ_500_649_Mng,HQ_500_649_Pro,HQ_500_649_TecTW,HQ_500_649_CoPSW,HQ_500_649_ClAW,HQ_500_649_SWks,HQ_500_649_MaOpDv,HQ_500_649_Lab,HQ_500_649_IDNS,HQ_500_649_Tot,HQ_650_799_Mng,HQ_650_799_Pro,HQ_650_799_TecTW,HQ_650_799_CoPSW,HQ_650_799_ClAW,HQ_650_799_SWks,HQ_650_799_MaOpDv,HQ_650_799_Lab,HQ_650_799_IDNS,HQ_650_799_Tot,HQ_800_999_Mng,HQ_800_999_Pro,HQ_800_999_TecTW,HQ_800_999_CoPSW,HQ_800_999_ClAW,HQ_800_999_SWks,HQ_800_999_MaOpDv,HQ_800_999_Lab,HQ_800_999_IDNS,HQ_800_999_Tot,HQ_1000_1249_Mng,HQ_1000_1249_Pro,HQ_1000_1249_TecTW,HQ_1000_1249_CoPSW,HQ_1000_1249_ClAW,HQ_1000_1249_SWks,HQ_1000_1249_MaOpDv,HQ_1000_1249_Lab,HQ_1000_1249_IDNS,HQ_1000_1249_Tot,HQ_1250_1499_Mng,HQ_1250_1499_Pro,HQ_1250_1499_TecTW,HQ_1250_1499_CoPSW,HQ_1250_1499_ClAW,HQ_1250_1499_SWks,HQ_1250_1499_MaOpDv,HQ_1250_1499_Lab,HQ_1250_1499_IDNS,HQ_1250_1499_Tot,HQ_1500_1749_Mng,HQ_1500_1749_Pro,HQ_1500_1749_TecTW,HQ_1500_1749_CoPSW,HQ_1500_1749_ClAW,HQ_1500_1749_SWks,HQ_1500_1749_MaOpDv,HQ_1500_1749_Lab,HQ_1500_1749_IDNS,HQ_1500_1749_Tot,HQ_1750_1999_Mng,HQ_1750_1999_Pro,HQ_1750_1999_TecTW,HQ_1750_1999_CoPSW,HQ_1750_1999_ClAW,HQ_1750_1999_SWks,HQ_1750_1999_MaOpDv,HQ_1750_1999_Lab,HQ_1750_1999_IDNS,HQ_1750_1999_Tot,HQ_2000_2999_Mng,HQ_2000_2999_Pro,HQ_2000_2999_TecTW,HQ_2000_2999_CoPSW,HQ_2000_2999_ClAW,HQ_2000_2999_SWks,HQ_2000_2999_MaOpDv,HQ_2000_2999_Lab,HQ_2000_2999_IDNS,HQ_2000_2999_Tot,HQ_3000mo_Mng,HQ_3000mo_Pro,HQ_3000mo_TecTW,HQ_3000mo_CoPSW,HQ_3000mo_ClAW,HQ_3000mo_SWks,HQ_3000mo_MaOpDv,HQ_3000mo_Lab,HQ_3000mo_IDNS,HQ_3000mo_Tot,HQ_PINS_Mng,HQ_PINS_Pro,HQ_PINS_TecTW,HQ_PINS_CoPSW,HQ_PINS_ClAW,HQ_PINS_SWks,HQ_PINS_MaOpDv,HQ_PINS_Lab,HQ_PINS_IDNS,HQ_PINS_Tot,HQ_Tot_Mng,HQ_Tot_Pro,HQ_Tot_TecTW,HQ_Tot_CoPSW,HQ_Tot_ClAW,HQ_Tot_SWks,HQ_Tot_MaOpDv,HQ_Tot_Lab,HQ_Tot_IDNS,HQ_Tot_Tot,CL_nfd_NNI_Mng,CL_nfd_NNI_Pro,CL_nfd_NNI_TecTW,CL_nfd_NNI_CoPSW,CL_nfd_NNI_ClAW,CL_nfd_NNI_SWks,CL_nfd_NNI_MaOpDv,CL_nfd_NNI_Lab,CL_nfd_NNI_IDNS,CL_nfd_NNI_Tot,CL_nfd_1_149_Mng,CL_nfd_1_149_Pro,CL_nfd_1_149_TecTW,CL_nfd_1_149_CoPSW,CL_nfd_1_149_ClAW,CL_nfd_1_149_SWks,CL_nfd_1_149_MaOpDv,CL_nfd_1_149_Lab,CL_nfd_1_149_IDNS,CL_nfd_1_149_Tot,CL_nfd_150_299_Mng,CL_nfd_150_299_Pro,CL_nfd_150_299_TecTW,CL_nfd_150_299_CoPSW,CL_nfd_150_299_ClAW,CL_nfd_150_299_SWks,CL_nfd_150_299_MaOpDv,CL_nfd_150_299_Lab,CL_nfd_150_299_IDNS,CL_nfd_150_299_Tot,CL_nfd_300_399_Mng,CL_nfd_300_399_Pro,CL_nfd_300_399_TecTW,CL_nfd_300_399_CoPSW,CL_nfd_300_399_ClAW,CL_nfd_300_399_SWks,CL_nfd_300_399_MaOpDv,CL_nfd_300_399_Lab,CL_nfd_300_399_IDNS,CL_nfd_300_399_Tot
701021030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,12,0,3,3,6,0,0,0,0,0,13,0,4,0,3,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,7,0,16,0,3,0,0,0,0,0,21,0,9,0,4,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,17,3,11,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,7,11,73,3,20,10,3,0,6,3,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701031031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,3,4,0,0,3,0,13,0,5,0,3,3,3,0,6,0,17,0,8,3,3,0,0,0,0,0,20,3,3,3,13,7,0,0,7,0,39,13,8,4,26,16,0,7,11,3,84,10,29,22,43,15,5,10,3,0,130,30,50,16,43,24,0,14,3,7,179,47,56,24,37,18,0,10,3,0,198,50,64,20,35,3,0,6,0,0,186,88,78,18,37,8,0,7,0,3,240,20,19,5,3,0,0,0,0,3,55,0,0,3,4,0,0,0,0,0,12,257,331,113,248,104,9,62,45,13,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701031032,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,7,0,4,0,3,0,0,0,0,0,14,4,0,0,0,0,0,0,4,0,3,0,3,0,0,3,0,0,0,0,10,0,9,3,4,4,0,0,3,0,27,4,6,0,5,3,3,0,3,0,28,0,8,0,11,4,3,3,3,3,35,4,28,3,0,0,3,0,0,0,41,7,34,0,7,3,0,0,0,0,52,3,27,0,0,7,0,0,0,0,34,7,53,0,0,0,0,0,0,0,56,11,15,3,5,0,0,0,0,0,36,8,12,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,4,47,200,17,36,35,13,6,12,8,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
701031033,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,4,3,0,0,0,0,0,10,3,0,3,9,3,0,0,0,0,18,12,5,0,3,0,0,0,0,0,21,8,4,0,0,0,0,0,0,0,15,8,6,0,0,3,0,0,0,0,18,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,23,10,19,6,0,0,0,3,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701031034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,3,0,0,0,3,0,4,0,10,0,3,0,3,0,0,0,0,0,12,4,0,3,0,0,3,0,0,0,11,3,0,0,3,3,7,0,3,0,21,4,9,3,4,3,0,0,0,0,29,10,9,0,0,0,4,0,0,0,29,7,11,0,3,3,0,0,0,0,19,0,13,0,0,3,0,0,0,0,18,4,15,0,0,0,0,0,0,0,16,8,10,0,0,0,0,0,0,0,15,5,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,39,81,11,17,20,16,0,12,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701031035,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,6,0,0,4,0,10,0,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,5,0,12,0,3,4,0,3,0,0,0,0,18,0,7,4,3,7,0,3,0,0,24,3,19,9,3,5,0,0,8,0,48,4,17,11,7,6,0,5,9,0,63,11,32,16,7,18,0,7,5,0,100,21,55,15,8,22,0,3,5,0,132,19,56,22,0,17,0,3,5,3,127,68,195,78,3,31,0,11,30,3,422,149,303,173,3,46,0,19,35,16,739,0,10,0,0,3,0,0,0,6,21,279,706,345,42,168,7,50,108,29,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0
701041036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,10,0,0,0,7,0,0,0,0,0,12,0,3,0,6,0,4,0,0,0,19,4,6,0,3,0,0,0,0,0,18,3,10,0,0,0,0,0,0,0,13,0,9,3,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,51,3,16,3,5,3,7,3,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701041037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,3,0,4,0,0,0,0,0,11,0,4,3,10,3,0,0,0,0,21,0,18,0,0,8,0,0,0,0,27,3,16,0,3,3,0,0,0,0,29,3,34,0,3,0,0,0,0,0,44,17,31,0,3,0,0,0,0,0,53,8,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,31,118,13,26,16,4,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701041038,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,14,3,3,0,6,5,4,0,0,0,25,0,12,9,7,6,3,3,4,0,45,6,11,4,0,11,0,3,0,0,38,15,21,6,0,5,0,0,0,0,45,6,19,4,0,3,0,0,0,0,30,6,23,5,0,0,0,0,0,0,36,17,13,3,0,3,3,0,0,3,43,3,4,0,0,0,0,4,0,0,12,0,3,0,0,0,0,0,0,0,3,59,127,30,25,25,22,8,10,6,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701041039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,3,0,3,3,0,0,3,0,11,0,0,0,4,0,3,0,0,0,15,0,7,0,7,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,11,4,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,51,4,19,5,8,3,8,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701041040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,7,0,8,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,4,3,3,0,3,0,0,0,0,0,12,0,4,0,3,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,11,3,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,45,0,20,0,4,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701041041,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,3,0,3,0,4,0,3,0,12,0,0,0,3,3,3,0,4,0,13,0,3,3,5,3,8,0,6,0,33,7,5,0,7,5,11,0,3,3,41,0,7,9,6,12,11,3,3,0,60,5,24,10,7,13,7,0,0,0,74,13,43,18,28,37,3,0,0,0,146,10,34,9,13,21,5,0,3,0,102,17,53,11,14,18,3,0,0,0,117,15,46,12,9,13,4,0,0,0,97,58,65,15,21,18,0,0,3,7,180,26,35,0,5,3,0,0,0,0,78,0,4,0,0,0,0,0,0,0,6,171,328,78,126,146,57,6,32,13,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
701041042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,11,0,10,0,3,5,0,0,0,0,23,3,11,0,3,0,0,0,0,0,19,0,13,0,0,0,0,0,0,0,10,4,8,0,0,0,0,0,0,0,10,0,0,5,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,58,11,19,9,3,0,4,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701041043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,0,0,4,3,0,0,0,0,7,0,4,0,7,0,0,0,0,0,9,3,4,0,3,3,0,0,0,0,14,0,8,3,5,0,0,0,0,0,24,3,17,0,3,0,0,0,0,0,25,0,15,0,0,0,0,0,0,0,15,0,27,0,0,0,0,0,0,0,27,3,8,3,0,0,0,0,0,0,16,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,90,9,29,11,5,3,4,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
701041044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,6,0,8,0,3,0,3,0,0,0,10,5,8,3,6,0,6,0,4,0,24,3,7,0,9,3,6,0,0,0,25,4,10,3,0,3,0,0,0,0,26,6,17,0,5,4,0,0,0,0,31,0,17,0,0,0,0,0,0,0,24,5,19,4,3,3,0,0,0,0,37,8,21,0,4,0,0,0,0,0,28,5,3,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,33,108,16,37,13,21,0,7,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702011045,0,0,3,3,0,0,0,0,0,9,0,0,0,0,3,0,3,0,0,7,3,9,0,0,4,3,0,4,0,25,3,4,0,3,3,0,3,3,0,24,6,3,0,4,6,9,3,0,0,42,3,20,3,11,17,13,4,8,0,81,10,24,10,25,17,16,6,11,4,123,21,42,9,49,38,19,9,20,6,212,39,107,29,70,76,22,3,7,3,360,45,156,13,60,55,5,3,0,4,337,43,163,13,39,44,4,4,0,3,312,62,166,6,37,28,3,0,0,3,301,114,169,5,76,22,8,5,0,0,400,46,66,0,18,0,3,0,0,0,133,7,9,4,3,0,0,0,3,0,21,400,923,98,403,318,104,53,66,24,2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
702011046,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,9,0,3,0,3,0,0,0,3,0,13,0,5,0,3,3,0,0,0,0,19,7,9,3,8,4,0,0,0,0,32,4,12,0,13,3,0,0,0,0,39,4,32,5,8,10,0,0,0,3,67,5,44,3,10,4,0,0,0,0,68,15,46,3,6,4,0,0,0,0,70,5,61,3,3,0,0,0,0,0,74,13,52,5,0,3,0,0,0,0,82,5,4,5,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,5,61,285,23,56,30,3,8,10,13,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
702011047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,14,0,7,0,7,0,0,0,0,0,10,0,7,3,6,0,0,0,0,0,18,0,13,3,5,3,3,0,3,0,32,3,10,4,5,6,0,0,0,0,22,0,32,0,4,3,0,0,0,0,45,10,50,3,3,0,0,0,0,0,67,3,38,0,0,3,0,0,0,0,46,9,22,0,0,0,0,0,0,0,34,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,33,187,17,36,12,10,0,3,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
702011048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,4,4,0,0,0,0,7,3,7,0,12,0,0,0,0,0,17,0,3,0,10,3,0,0,0,0,17,0,9,0,5,0,0,0,0,0,20,3,14,0,0,0,0,0,0,0,22,3,11,0,0,0,0,0,0,0,21,4,6,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,61,3,40,13,0,0,3,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702011049,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,10,0,3,0,4,0,0,0,4,0,14,0,12,0,11,3,0,0,0,0,22,4,19,3,13,3,0,0,11,0,43,3,20,15,28,17,0,3,20,0,105,18,96,7,21,33,0,0,10,0,184,7,124,3,28,19,0,0,3,0,187,17,194,5,14,8,0,0,0,0,237,17,133,0,18,6,3,0,0,0,175,40,148,0,11,7,0,0,0,0,208,15,56,0,0,0,0,0,0,0,76,0,4,0,3,0,0,0,0,0,6,119,805,45,155,90,10,9,44,6,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702011050,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,0,0,0,0,0,0,0,4,0,3,0,3,3,0,0,0,0,12,3,3,0,10,0,0,0,10,0,21,4,8,9,30,10,0,0,7,0,73,7,11,7,20,10,7,3,10,0,67,19,7,11,23,4,0,0,6,0,72,9,13,3,10,3,0,0,0,3,45,7,7,3,7,3,0,0,0,0,25,3,15,3,4,0,0,0,0,0,24,13,13,0,10,0,0,0,0,0,38,3,7,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,6,77,84,45,110,30,12,5,37,8,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
702011051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,3,0,3,3,0,0,0,0,11,3,3,0,7,0,4,0,3,0,21,0,5,0,7,3,0,0,0,0,26,5,27,3,10,0,0,0,0,0,47,0,14,0,8,4,0,0,0,0,31,3,17,0,3,0,0,0,0,0,30,4,14,4,0,4,0,0,0,0,31,9,23,4,3,0,0,0,0,0,41,3,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,33,124,15,46,28,5,7,7,3,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702011052,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,5,3,5,0,3,0,0,0,0,0,10,3,5,0,0,4,0,0,4,0,16,4,10,0,3,3,0,0,0,0,22,0,12,3,10,8,0,0,0,0,40,4,35,0,14,6,0,0,3,0,65,7,39,3,10,7,0,0,0,3,72,5,52,8,12,9,0,0,0,0,88,37,72,10,11,13,0,0,0,4,149,26,49,12,0,9,0,0,0,4,104,0,0,0,0,0,0,0,0,0,7,93,293,38,67,50,3,3,15,20,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
702011053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,6,0,0,0,3,0,14,6,5,0,11,3,0,0,0,0,27,5,21,0,6,0,0,0,0,0,36,0,13,3,0,0,0,4,0,0,17,3,30,0,3,3,0,0,0,0,40,10,42,6,3,0,0,8,0,0,66,15,11,7,0,3,0,0,0,0,43,0,4,0,0,0,0,0,0,0,4,45,133,27,32,16,0,12,6,3,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702011054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,8,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8,3,11,0,6,0,0,0,0,0,15,3,10,0,3,0,0,0,0,0,14,3,14,0,0,0,0,0,0,0,16,9,18,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,58,4,22,12,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702021055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,9,6,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,3,0,12,6,7,0,3,0,0,0,0,0,18,5,12,0,0,0,0,0,0,0,17,4,6,0,3,0,0,0,0,0,8,3,6,0,9,0,0,0,0,0,20,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,23,55,3,19,3,0,0,5,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702021056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,7,0,9,0,4,0,5,0,0,0,4,0,13,3,4,3,0,0,0,0,4,0,21,5,0,3,9,8,0,0,5,0,37,7,21,5,14,6,0,0,0,0,49,11,35,0,9,5,0,0,3,0,68,5,41,3,5,3,0,0,0,0,58,13,47,0,0,9,0,0,0,0,69,23,35,0,14,0,0,0,0,0,75,11,12,0,3,0,0,0,0,0,33,0,4,0,3,0,0,0,0,0,9,74,211,21,77,39,4,0,22,6,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
