SA2_MAINCODE_2016,Pro_650_799_A_25_34,Pro_650_799_A_35_44,Pro_650_799_A_45_54,Pro_650_799_A_55_64,Pro_650_799_A_65_74,Pro_650_799_A_75ov,Pro_650_799_Tot,Pro_800_999_A_15_19,Pro_800_999_A_20_24,Pro_800_999_A_25_34,Pro_800_999_A_35_44,Pro_800_999_A_45_54,Pro_800_999_A_55_64,Pro_800_999_A_65_74,Pro_800_999_A_75ov,Pro_800_999_Tot,Pro_1000_1249_A_15_19,Pro_1000_1249_A_20_24,Pro_1000_1249_A_25_34,Pro_1000_1249_A_35_44,Pro_1000_1249_A_45_54,Pro_1000_1249_A_55_64,Pro_1000_1249_A_65_74,Pro_1000_1249_A_75ov,Pro_1000_1249_Tot,Pro_1250_1499_A_15_19,Pro_1250_1499_A_20_24,Pro_1250_1499_A_25_34,Pro_1250_1499_A_35_44,Pro_1250_1499_A_45_54,Pro_1250_1499_A_55_64,Pro_1250_1499_A_65_74,Pro_1250_1499_A_75ov,Pro_1250_1499_Tot,Pro_1500_1749_A_15_19,Pro_1500_1749_A_20_24,Pro_1500_1749_A_25_34,Pro_1500_1749_A_35_44,Pro_1500_1749_A_45_54,Pro_1500_1749_A_55_64,Pro_1500_1749_A_65_74,Pro_1500_1749_A_75ov,Pro_1500_1749_Tot,Pro_1750_1999_A_15_19,Pro_1750_1999_A_20_24,Pro_1750_1999_A_25_34,Pro_1750_1999_A_35_44,Pro_1750_1999_A_45_54,Pro_1750_1999_A_55_64,Pro_1750_1999_A_65_74,Pro_1750_1999_A_75ov,Pro_1750_1999_Tot,Pro_2000_2999_A_15_19,Pro_2000_2999_A_20_24,Pro_2000_2999_A_25_34,Pro_2000_2999_A_35_44,Pro_2000_2999_A_45_54,Pro_2000_2999_A_55_64,Pro_2000_2999_A_65_74,Pro_2000_2999_A_75ov,Pro_2000_2999_Tot,Pro_3000mo_A_15_19,Pro_3000mo_A_20_24,Pro_3000mo_A_25_34,Pro_3000mo_A_35_44,Pro_3000mo_A_45_54,Pro_3000mo_A_55_64,Pro_3000mo_A_65_74,Pro_3000mo_A_75ov,Pro_3000mo_Tot,Pro_PINS_A_15_19,Pro_PINS_A_20_24,Pro_PINS_A_25_34,Pro_PINS_A_35_44,Pro_PINS_A_45_54,Pro_PINS_A_55_64,Pro_PINS_A_65_74,Pro_PINS_A_75ov,Pro_PINS_Tot,Pro_Tot_A_15_19,Pro_Tot_A_20_24,Pro_Tot_A_25_34,Pro_Tot_A_35_44,Pro_Tot_A_45_54,Pro_Tot_A_55_64,Pro_Tot_A_65_74,Pro_Tot_A_75ov,Pro_Tot_Tot,TaTW_NNI_A_15_19,TaTW_NNI_A_20_24,TaTW_NNI_A_25_34,TaTW_NNI_A_35_44,TaTW_NNI_A_45_54,TaTW_NNI_A_55_64,TaTW_NNI_A_65_74,TaTW_NNI_A_75ov,TaTW_NNI_Tot,TaTW_1_149_A_15_19,TaTW_1_149_A_20_24,TaTW_1_149_A_25_34,TaTW_1_149_A_35_44,TaTW_1_149_A_45_54,TaTW_1_149_A_55_64,TaTW_1_149_A_65_74,TaTW_1_149_A_75ov,TaTW_1_149_Tot,TaTW_150_299_A_15_19,TaTW_150_299_A_20_24,TaTW_150_299_A_25_34,TaTW_150_299_A_35_44,TaTW_150_299_A_45_54,TaTW_150_299_A_55_64,TaTW_150_299_A_65_74,TaTW_150_299_A_75ov,TaTW_150_299_Tot,TaTW_300_399_A_15_19,TaTW_300_399_A_20_24,TaTW_300_399_A_25_34,TaTW_300_399_A_35_44,TaTW_300_399_A_45_54,TaTW_300_399_A_55_64,TaTW_300_399_A_65_74,TaTW_300_399_A_75ov,TaTW_300_399_Tot,TaTW_400_499_A_15_19,TaTW_400_499_A_20_24,TaTW_400_499_A_25_34,TaTW_400_499_A_35_44,TaTW_400_499_A_45_54,TaTW_400_499_A_55_64,TaTW_400_499_A_65_74,TaTW_400_499_A_75ov,TaTW_400_499_Tot,TaTW_500_649_A_15_19,TaTW_500_649_A_20_24,TaTW_500_649_A_25_34,TaTW_500_649_A_35_44,TaTW_500_649_A_45_54,TaTW_500_649_A_55_64,TaTW_500_649_A_65_74,TaTW_500_649_A_75ov,TaTW_500_649_Tot,TaTW_650_799_A_15_19,TaTW_650_799_A_20_24,TaTW_650_799_A_25_34,TaTW_650_799_A_35_44,TaTW_650_799_A_45_54,TaTW_650_799_A_55_64,TaTW_650_799_A_65_74,TaTW_650_799_A_75ov,TaTW_650_799_Tot,TaTW_800_999_A_15_19,TaTW_800_999_A_20_24,TaTW_800_999_A_25_34,TaTW_800_999_A_35_44,TaTW_800_999_A_45_54,TaTW_800_999_A_55_64,TaTW_800_999_A_65_74,TaTW_800_999_A_75ov,TaTW_800_999_Tot,TaTW_1000_1249_A_15_19,TaTW_1000_1249_A_20_24,TaTW_1000_1249_A_25_34,TaTW_1000_1249_A_35_44,TaTW_1000_1249_A_45_54,TaTW_1000_1249_A_55_64,TaTW_1000_1249_A_65_74,TaTW_1000_1249_A_75ov,TaTW_1000_1249_Tot,TaTW_1250_1499_A_15_19,TaTW_1250_1499_A_20_24,TaTW_1250_1499_A_25_34,TaTW_1250_1499_A_35_44,TaTW_1250_1499_A_45_54,TaTW_1250_1499_A_55_64,TaTW_1250_1499_A_65_74,TaTW_1250_1499_A_75ov,TaTW_1250_1499_Tot,TaTW_1500_1749_A_15_19,TaTW_1500_1749_A_20_24,TaTW_1500_1749_A_25_34,TaTW_1500_1749_A_35_44,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44
101041017,7,6,3,10,3,0,44,0,4,8,6,21,15,6,0,54,0,0,17,8,12,20,3,0,64,0,0,13,8,17,17,0,0,51,0,0,6,8,22,19,4,0,61,0,0,0,13,9,26,0,0,51,0,0,4,7,16,17,0,0,45,0,0,3,13,8,9,0,0,35,0,0,0,0,3,0,0,0,3,6,9,71,91,117,142,31,7,471,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,0,10,6,3,3,3,3,7,0,0,20,13,13,4,5,7,0,0,0,47,8,20,15,14,15,11,0,0,86,3,11,32,15,14,10,0,0,78,0,4,33,30,37,19,0,0,123,0,6,18,17,20,10,3,0,77,0,3,14,12,5,6,0,0,46,0,3,4,10,3,8,0,0,29,0,0,0,6,3,0,0,0,8,0,0,3,3
101041018,0,5,8,3,0,0,21,0,0,7,7,3,3,0,0,29,0,0,3,10,3,11,0,0,35,0,0,9,3,4,9,3,0,32,0,0,0,9,6,12,3,0,31,0,0,0,8,9,7,0,0,28,0,0,4,7,5,4,0,0,21,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,3,0,8,34,66,69,79,17,3,283,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,0,0,6,0,0,0,0,3,4,3,0,16,0,0,3,3,3,4,0,0,18,0,0,0,0,0,5,0,0,14,0,3,4,7,3,10,3,0,30,0,0,5,8,11,7,0,0,33,0,0,5,4,4,0,0,0,18,0,0,5,0,3,6,0,0,12,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0
101041019,13,18,27,20,6,0,93,0,11,19,27,16,25,5,0,105,0,7,36,31,41,41,6,0,169,0,8,16,36,39,42,3,0,141,0,0,27,31,40,46,6,0,152,0,0,19,23,37,32,4,0,120,0,0,10,26,41,19,8,0,97,0,0,4,10,17,17,4,0,50,0,0,4,0,4,4,0,0,14,0,36,163,225,302,288,53,9,1076,0,0,0,0,0,3,0,0,4,0,0,5,3,3,0,0,0,8,3,0,6,4,3,7,0,0,20,9,3,0,5,3,4,0,0,29,15,4,3,4,8,10,0,0,38,3,12,12,9,17,8,5,0,54,3,17,10,15,10,9,3,0,67,0,10,19,20,28,21,0,0,96,0,10,17,16,16,12,0,0,78,0,3,16,11,21,11,0,0,66,0,0,5,11,19,11,0,0,49,0,6,6,3,7,10,0,0,27,0,3,7,11
101041020,3,3,3,5,0,0,16,0,0,0,3,4,3,0,0,10,0,0,4,0,0,6,0,0,11,0,0,5,0,3,7,4,0,15,0,0,4,3,3,3,0,0,10,0,0,0,4,6,9,0,0,15,0,0,3,3,0,0,0,0,15,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,23,21,37,55,15,3,164,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,4,11,0,0,19,0,0,3,0,0,12,3,0,23,3,0,0,0,8,9,5,0,25,3,3,0,0,5,5,0,0,24,0,3,6,4,6,5,0,0,24,0,0,6,3,5,4,3,0,20,0,0,7,4,6,5,0,0,20,0,0,0,3,10,4,0,0,16,0,0,3,3,0,0,0,0,7,0,0,0,0,5,3,0,0,6,0,0,0,0
101041021,3,3,4,9,0,0,19,0,0,8,5,0,0,0,0,14,0,0,8,9,3,6,0,0,26,0,0,5,8,7,3,0,0,23,0,0,3,9,11,3,3,0,26,0,0,3,5,12,10,0,0,34,0,0,3,3,3,7,4,0,16,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,28,55,51,41,4,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,9,0,0,3,0,5,4,0,0,11,0,3,4,5,5,3,0,0,26,0,9,5,3,8,0,0,0,29,0,0,0,0,3,0,0,0,5,0,0,4,5,3,0,0,0,16,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,3,3,3,3,0,0,14,0,0,5,3,3,11,3,0,26,0,0,10,9,4,7,3,0,32,0,0,4,8,6,6,0,0,25,0,0,4,5,4,3,0,0,21,0,0,0,11,14,4,0,0,30,0,0,0,5,3,4,3,0,11,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,32,47,41,55,14,0,191,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,0,0,6,3,0,0,11,0,0,0,6,0,0,0,0,10,8,3,0,0,4,3,0,0,17,4,0,7,4,3,6,0,0,23,0,3,12,0,5,0,0,0,28,0,0,6,4,6,3,0,0,28,0,0,9,3,10,4,0,0,31,0,0,3,4,4,9,0,0,16,0,0,0,0,4,3,0,0,10,0,0,0,3,0,3,0,0,6,0,0,0,3
101041024,0,3,0,0,0,0,6,0,0,0,4,3,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,4,4,0,3,0,0,13,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,9,12,18,9,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,9,0,0,3,0,3,0,0,0,12,3,0,0,0,3,3,0,0,10,0,4,0,4,5,3,0,0,17,0,3,3,6,14,3,0,0,29,0,3,3,4,4,0,0,0,15,0,0,3,3,3,0,0,0,11,0,0,3,3,0,0,0,0,13,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
101041025,0,5,8,10,7,0,37,0,3,10,11,16,18,3,0,61,0,0,15,7,20,12,3,0,57,0,0,5,11,10,14,7,0,48,0,0,11,13,23,17,3,0,66,0,0,9,16,23,16,0,0,63,0,0,0,17,12,9,0,0,44,0,0,0,5,7,3,3,0,24,0,0,0,0,3,0,0,0,3,4,12,56,111,147,122,23,3,478,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,14,3,0,4,3,8,3,0,0,21,4,3,7,4,12,10,3,0,34,17,9,10,5,7,13,0,0,51,10,11,10,4,8,7,0,3,57,0,20,28,10,11,18,3,0,91,0,13,24,25,25,21,3,0,113,0,6,24,22,23,11,3,0,88,0,4,10,8,9,3,0,0,39,0,0,3,6,7,7,3,0,22,0,0,3,3,0,3,3,0,13,0,0,3,0
101041026,3,11,9,14,3,0,48,0,3,6,16,29,22,7,0,81,0,3,19,21,28,38,5,0,112,0,4,22,20,22,23,3,0,97,0,0,18,21,40,31,3,0,110,0,0,12,11,29,25,5,0,80,0,0,0,7,18,16,3,0,47,0,0,0,7,8,13,6,0,32,0,0,3,3,0,3,0,0,11,0,13,93,134,213,209,45,8,713,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,12,0,0,0,0,3,5,0,0,17,3,0,3,8,7,4,3,0,31,7,0,4,7,8,9,0,3,34,8,14,6,5,6,14,3,0,55,3,15,18,20,22,12,3,0,86,0,5,18,22,26,15,0,0,93,0,0,10,22,10,13,0,0,60,0,0,4,12,19,9,0,0,45,0,0,4,3,9,8,0,0,17,0,0,0,3,8,3,0,0,12,0,0,3,3
101041027,4,9,12,10,7,0,41,0,0,5,11,9,16,4,0,41,0,0,3,13,6,10,3,0,37,0,0,15,8,6,14,3,0,45,0,0,9,6,14,13,0,0,38,0,0,0,0,5,18,0,3,24,0,0,0,4,6,12,0,0,21,0,0,0,0,9,6,0,0,17,0,0,3,3,0,0,0,0,6,0,4,43,64,89,127,33,10,363,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,3,4,5,3,0,18,3,0,6,3,4,8,4,0,30,4,6,6,5,7,10,0,0,42,11,11,7,6,14,15,3,0,64,0,13,10,14,17,6,0,0,66,0,7,12,13,11,7,0,0,54,0,0,10,11,13,4,0,0,47,0,4,0,3,0,4,0,0,16,0,0,3,6,5,3,0,0,14,0,0,3,5,0,3,0,0,6,0,0,0,0
101051539,31,29,26,18,8,3,119,0,17,46,33,36,26,7,0,168,0,27,85,44,39,42,14,0,256,0,9,102,44,51,40,11,0,261,0,3,79,67,66,56,7,0,274,0,0,39,63,57,74,12,0,247,0,4,31,50,64,55,6,0,211,0,0,12,27,37,16,5,0,98,0,0,9,3,12,12,0,0,32,12,90,479,412,430,358,75,8,1863,0,0,0,0,0,0,0,0,9,4,3,0,0,0,3,0,0,9,3,3,8,4,0,3,5,0,22,10,10,7,9,9,5,6,0,53,29,16,8,11,5,7,0,0,82,15,42,21,9,22,16,3,0,126,0,43,44,28,32,14,5,0,171,3,44,67,30,39,20,11,0,211,0,22,77,60,51,24,8,0,239,0,15,33,37,39,11,0,0,129,0,7,12,16,22,12,8,0,77,0,0,11,12,11,6,0,0,43,0,0,21,3
101051540,7,5,3,6,3,0,28,0,0,8,6,8,10,3,0,36,0,3,15,11,8,10,4,0,55,0,5,15,12,9,10,0,0,46,0,0,17,13,10,10,3,0,54,0,0,5,15,10,10,0,0,33,0,0,7,11,19,9,3,0,48,0,0,0,0,14,4,3,0,23,0,0,3,3,4,0,0,0,6,0,20,78,87,101,77,27,4,393,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,6,0,3,0,3,0,0,18,3,0,0,0,0,4,0,0,8,4,3,4,3,3,3,0,0,20,4,3,0,6,11,7,0,0,27,0,11,14,4,3,5,3,0,48,0,8,20,10,14,4,5,0,61,0,5,17,11,8,8,3,0,44,0,3,10,9,7,3,0,0,35,0,0,5,12,3,3,0,0,28,0,0,3,3,8,3,0,0,14,0,3,10,3
101061541,3,3,8,4,0,0,20,0,7,4,3,3,0,0,0,22,0,5,6,10,5,9,3,0,41,0,0,18,10,3,3,3,0,41,0,0,16,15,12,9,0,0,42,0,0,14,12,9,8,0,0,40,0,0,10,24,12,7,0,0,56,0,0,4,7,3,3,3,0,18,0,0,0,0,0,0,0,0,4,4,18,89,103,61,52,15,6,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,3,3,3,0,6,4,0,0,26,3,11,0,4,4,0,0,0,31,6,6,16,9,0,10,0,0,41,0,3,15,8,12,3,0,0,41,3,7,15,12,9,7,0,0,50,0,0,7,0,3,5,0,0,22,0,0,3,3,0,3,0,0,15,0,0,6,3,0,0,0,0,14,0,0,8,0
101061542,4,0,4,0,3,0,17,0,0,9,8,3,3,4,0,22,0,0,11,15,3,5,0,0,38,0,0,4,8,8,7,0,0,33,0,0,3,5,12,4,5,0,38,0,0,3,5,10,8,4,0,31,0,0,3,15,17,5,0,0,41,0,0,0,3,10,9,0,0,24,0,0,0,0,0,0,0,0,4,3,8,50,73,80,51,32,8,301,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,3,3,0,0,10,0,0,0,3,3,0,0,0,11,3,0,3,0,0,0,3,0,12,4,0,0,3,3,3,0,0,24,0,5,3,3,5,6,0,0,22,0,6,6,5,4,10,0,0,36,0,5,4,6,4,4,0,0,23,0,0,6,5,7,3,0,0,24,0,0,10,3,4,3,0,0,24,0,0,4,4,7,0,0,0,11,0,0,0,3
101061543,7,10,9,5,0,0,43,0,9,13,20,14,10,0,0,63,0,9,31,21,16,11,0,0,90,0,4,27,19,7,6,0,0,61,0,3,15,15,8,3,3,0,54,0,0,5,15,21,7,3,0,52,0,0,8,23,23,6,3,0,67,0,0,3,6,11,11,3,0,32,0,0,0,0,0,3,0,0,3,8,36,136,147,119,80,26,3,552,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,0,3,3,0,7,0,0,12,10,3,0,0,4,3,0,0,19,6,5,3,4,10,4,3,0,37,6,22,10,11,6,7,0,0,57,3,14,10,13,14,8,0,0,63,3,15,26,21,26,10,0,0,106,0,6,21,18,14,8,0,0,71,0,0,11,14,3,5,0,0,37,0,3,8,6,8,4,0,0,32,0,0,3,0,10,3,0,0,21,0,0,3,7
101061544,3,3,0,3,0,0,9,0,0,8,0,9,4,0,0,20,0,3,8,0,3,0,0,0,15,0,0,4,0,4,3,0,0,13,0,0,6,10,5,5,0,0,32,0,0,3,5,3,7,0,0,19,0,0,3,3,7,3,0,0,20,0,0,0,3,3,3,0,0,12,0,0,4,0,0,0,0,0,4,0,11,43,39,38,33,10,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,4,0,4,0,3,3,0,0,16,0,3,3,0,10,0,0,0,20,0,6,6,3,6,3,0,0,27,0,8,13,3,4,10,0,0,38,0,4,15,12,8,3,0,0,42,0,0,10,0,0,3,0,0,17,0,0,0,8,0,0,0,0,16,0,0,0,0,3,0,0,0,9,0,0,3,0
102011028,3,6,5,3,0,0,21,0,0,3,4,0,4,0,0,10,0,3,3,5,3,0,0,0,23,0,0,3,9,3,3,0,0,17,0,0,7,6,14,5,3,0,33,0,0,3,5,6,3,0,0,22,0,0,3,3,5,0,0,0,19,0,0,0,4,0,0,3,3,14,0,0,0,0,0,0,3,0,6,0,4,44,59,50,34,14,5,223,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,3,0,0,0,9,0,0,0,0,3,3,0,0,10,7,3,0,3,3,0,0,0,19,3,4,4,3,4,3,0,0,22,0,9,4,6,0,3,0,0,26,0,8,4,9,5,3,0,0,27,0,3,6,11,6,10,0,0,37,0,0,11,3,9,4,0,0,29,0,0,4,7,4,0,0,0,20,0,0,3,0,3,0,0,0,12,0,0,0,3
102011029,3,3,0,10,3,0,31,0,0,5,6,3,3,0,0,13,0,0,3,8,10,12,0,0,34,0,0,7,10,7,0,0,0,26,0,0,5,0,10,7,7,0,28,0,0,3,4,7,6,0,0,25,0,0,4,4,5,11,0,0,23,0,0,0,4,3,0,7,0,14,0,0,0,0,3,0,0,0,4,0,6,43,56,73,62,30,9,276,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,6,0,0,4,0,3,3,4,0,21,3,3,4,0,8,0,3,0,26,3,10,0,4,12,4,0,0,44,0,11,8,6,7,10,4,0,40,0,3,14,4,6,9,0,0,46,0,7,20,14,6,8,3,0,52,0,0,12,12,0,0,0,0,26,0,0,6,7,7,3,0,0,18,0,0,4,0,3,3,0,0,7,0,0,0,0
102011030,4,8,3,11,3,0,25,0,3,12,7,4,0,6,0,32,0,6,11,15,4,4,6,0,52,0,0,16,16,18,7,3,0,52,0,0,13,20,7,7,3,0,53,0,0,10,10,10,6,0,0,37,0,0,11,22,24,10,0,0,61,0,0,0,4,8,6,0,0,26,0,0,0,0,3,3,0,0,6,0,19,86,104,84,57,27,7,387,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,0,10,0,0,0,0,6,0,0,0,9,4,7,5,3,3,3,3,0,25,10,17,4,3,6,6,3,0,49,17,19,4,6,5,11,3,0,64,6,37,41,15,23,15,3,0,143,6,28,53,36,29,17,4,0,169,5,9,54,30,36,22,0,0,150,0,11,39,25,44,13,3,0,129,0,13,21,24,21,10,4,0,93,0,6,23,16,17,3,0,0,61,0,0,13,21
102011031,30,36,32,20,9,0,146,0,19,51,47,25,26,3,0,164,0,17,62,49,59,45,10,0,234,0,0,45,62,42,38,3,0,191,0,4,44,65,38,38,4,0,199,0,0,24,58,54,40,3,0,182,0,0,19,62,72,44,3,0,198,0,0,8,31,40,25,3,0,104,0,4,0,3,10,3,0,0,21,14,109,338,458,424,332,43,4,1727,0,0,0,0,0,0,0,0,0,5,3,4,3,0,0,0,0,17,8,6,5,3,8,0,0,0,24,9,7,10,10,0,9,3,0,46,14,20,16,8,15,6,3,0,84,15,34,19,11,7,8,0,0,100,3,41,50,27,17,21,0,0,157,0,33,56,37,38,23,3,0,189,0,10,50,35,30,19,0,3,160,0,3,18,21,22,10,0,0,76,0,4,16,16,12,11,0,0,58,0,3,14,7,3,6,0,0,28,0,0,7,7
102011032,79,77,55,42,13,0,315,0,40,142,122,101,69,16,0,496,0,67,218,174,157,132,28,0,782,0,28,268,177,173,114,20,0,783,0,6,215,192,192,153,22,0,771,0,3,143,168,170,149,22,3,653,0,0,105,186,186,149,19,0,643,0,0,24,92,106,72,26,3,317,0,4,18,10,9,7,3,0,47,14,242,1319,1290,1228,956,187,16,5244,0,0,3,8,3,0,0,0,14,4,3,0,5,3,0,0,0,11,6,5,8,4,7,7,3,0,37,25,12,7,6,16,10,3,0,81,30,23,15,14,15,23,3,0,136,20,59,33,21,24,32,3,0,198,3,65,74,43,52,36,15,0,286,3,63,90,76,54,53,4,0,342,3,31,115,96,81,50,4,0,385,0,8,63,50,56,29,5,0,208,0,4,39,27,36,19,5,0,131,0,5,21,20,26,10,4,0,87,0,0,17,35
102011033,6,7,3,0,0,0,16,0,7,12,10,4,10,4,0,44,0,3,5,13,3,5,0,0,29,0,0,17,12,14,11,0,0,49,0,0,11,13,12,4,0,0,47,0,0,7,11,8,11,0,0,47,0,0,0,7,9,3,0,0,23,0,0,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,3,0,20,76,83,71,48,9,3,315,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,16,0,6,3,4,3,3,0,0,18,0,0,6,4,3,7,0,0,16,0,0,3,0,3,3,0,0,11,0,0,6,3,4,0,0,0,9,0,3,3,8,0,0,0,0,20,0,0,4,0,0,0,0,0,8,0,0,3,0,0,0,0,0,5,0,0,0,0
102011034,4,12,3,9,0,0,33,0,3,8,8,10,11,0,0,41,0,3,14,9,9,5,0,0,39,0,0,13,6,11,9,0,0,40,0,0,15,12,19,6,0,0,57,0,0,4,10,18,14,0,0,54,0,0,3,4,8,6,0,0,26,0,0,0,3,3,5,0,0,13,0,0,0,0,0,0,0,0,3,3,14,74,89,100,85,13,3,376,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,9,0,0,0,0,0,3,0,0,6,0,3,0,0,0,0,0,0,10,3,3,3,6,7,0,0,0,21,3,10,6,0,3,4,0,0,29,0,13,9,6,11,4,0,0,41,0,6,14,14,19,7,0,0,61,0,3,11,11,11,14,0,0,47,0,0,7,9,3,4,0,0,26,0,0,4,3,0,4,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0
102011035,3,3,0,0,0,0,12,0,0,5,7,4,4,0,0,21,0,0,6,5,10,0,3,0,26,0,3,5,3,5,4,0,0,17,0,4,12,0,9,3,0,0,26,0,0,0,6,5,8,0,0,23,0,0,0,5,10,3,0,0,17,0,0,0,0,3,3,0,0,3,0,0,0,0,3,0,0,0,3,0,9,42,47,50,36,3,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,6,0,0,5,3,3,0,0,5,8,3,0,21,0,4,3,3,0,0,0,0,12,0,4,4,3,0,0,0,0,12,0,0,3,4,4,3,0,0,11,0,0,3,0,0,0,0,0,6,0,0,3,0,5,0,0,0,7,0,0,0,0,6,0,0,0,3,0,0,0,3
102011036,8,7,8,11,0,0,34,0,0,21,8,12,4,3,0,44,0,0,13,11,11,9,0,0,49,0,0,20,18,5,6,3,0,50,0,0,10,15,12,3,0,0,41,0,0,3,12,17,9,0,0,45,0,0,5,10,15,8,0,0,40,0,0,3,3,3,0,0,0,7,0,0,0,0,0,0,0,0,7,3,16,91,106,82,77,12,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,3,3,3,0,0,11,3,4,3,0,3,3,0,0,17,4,3,5,5,3,3,0,0,21,6,13,11,8,4,3,0,0,35,0,10,15,14,15,5,0,0,63,0,10,23,12,16,17,4,0,75,0,0,9,12,15,9,0,0,47,0,3,3,3,7,4,0,0,30,0,0,0,3,3,9,0,0,15,0,0,3,11
102011037,5,0,10,10,3,0,29,0,0,0,4,6,7,3,0,20,0,0,5,6,7,8,0,0,27,0,0,3,5,6,3,0,0,25,0,0,3,6,5,4,3,0,18,0,0,0,3,11,3,0,0,14,0,0,0,6,5,3,3,0,18,0,0,0,0,3,3,3,0,9,0,0,0,0,0,0,0,0,4,3,4,22,46,60,57,15,0,214,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,3,0,3,0,0,11,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,0,0,7,0,4,0,0,4,4,0,0,18,0,0,0,0,3,0,0,0,13,0,0,4,7,3,4,0,0,13,0,0,4,4,7,3,0,0,16,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
