SA2_MAINCODE_2016,AGFF_Bf_91,AGFF_91_95,AGFF_96_00,AGFF_01_05,AGFF_06_10,AGFF_11_15,AGFF_2016,AGFF_NS,AGFF_Tot,Min_Bf_91,Min_91_95,Min_96_00,Min_01_05,Min_06_10,Min_11_15,Min_2016,Min_NS,Min_Tot,Mnf_Bf_91,Mnf_91_95,Mnf_96_00,Mnf_01_05,Mnf_06_10,Mnf_11_15,Mnf_2016,Mnf_NS,Mnf_Tot,EGWWS_Bf_91,EGWWS_91_95,EGWWS_96_00,EGWWS_01_05,EGWWS_06_10,EGWWS_11_15,EGWWS_2016,EGWWS_NS,EGWWS_Tot,Const_Bf_91,Const_91_95,Const_96_00,Const_01_05,Const_06_10,Const_11_15,Const_2016,Const_NS,Const_Tot,WST_Bf_91,WST_91_95,WST_96_00,WST_01_05,WST_06_10,WST_11_15,WST_2016,WST_NS,WST_Tot,RetT_Bf_91,RetT_91_95,RetT_96_00,RetT_01_05,RetT_06_10,RetT_11_15,RetT_2016,RetT_NS,RetT_Tot,AcFd_Bf_91,AcFd_91_95,AcFd_96_00,AcFd_01_05,AcFd_06_10,AcFd_11_15,AcFd_2016,AcFd_NS,AcFd_Tot,TPW_Bf_91,TPW_91_95,TPW_96_00,TPW_01_05,TPW_06_10,TPW_11_15,TPW_2016,TPW_NS,TPW_Tot,IMT_Bf_91,IMT_91_95,IMT_96_00,IMT_01_05,IMT_06_10,IMT_11_15,IMT_2016,IMT_NS,IMT_Tot,FinIns_Bf_91,FinIns_91_95,FinIns_96_00,FinIns_01_05,FinIns_06_10,FinIns_11_15,FinIns_2016,FinIns_NS,FinIns_Tot,RHRE_Bf_91,RHRE_91_95,RHRE_96_00,RHRE_01_05,RHRE_06_10,RHRE_11_15,RHRE_2016,RHRE_NS,RHRE_Tot,ProSTS_Bf_91,ProSTS_91_95,ProSTS_96_00,ProSTS_01_05,ProSTS_06_10,ProSTS_11_15,ProSTS_2016,ProSTS_NS,ProSTS_Tot,AdSup_Bf_91,AdSup_91_95,AdSup_96_00,AdSup_01_05,AdSup_06_10,AdSup_11_15,AdSup_2016,AdSup_NS,AdSup_Tot,PubAS_Bf_91,PubAS_91_95,PubAS_96_00,PubAS_01_05,PubAS_06_10,PubAS_11_15,PubAS_2016,PubAS_NS,PubAS_Tot,EducTraining_Bf_91,EducTraining_91_95,EducTraining_96_00,EducTraining_01_05,EducTraining_06_10,EducTraining_11_15,EducTraining_2016,EducTraining_NS,EducTraining_Tot,HlthCareSocAssist_Bf_91,HlthCareSocAssist_91_95,HlthCareSocAssist_96_00,HlthCareSocAssist_01_05,HlthCareSocAssist_06_10,HlthCareSocAssist_11_15,HlthCareSocAssist_2016,HlthCareSocAssist_NS,HlthCareSocAssist_Tot,ArtsRecreation_Bf_91,ArtsRecreation_91_95,ArtsRecreation_96_00,ArtsRecreation_01_05,ArtsRecreation_06_10,ArtsRecreation_11_15,ArtsRecreation_2016,ArtsRecreation_NS,ArtsRecreation_Tot,OthServices_Bf_91,OthServices_91_95,OthServices_96_00,OthServices_01_05,OthServices_06_10,OthServices_11_15,OthServices_2016,OthServices_NS,OthServices_Tot,ID_NS_Bf_91,ID_NS_91_95,ID_NS_96_00,ID_NS_01_05,ID_NS_06_10,ID_NS_11_15,ID_NS_2016,ID_NS_NS,ID_NS_Tot,Tot_Bf_91,Tot_91_95,Tot_96_00,Tot_01_05,Tot_06_10,Tot_11_15,Tot_2016,Tot_NS,Tot_Tot
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,14,3,0,8,7,0,0,0,36,0,0,0,0,0,0,0,0,3,9,0,0,0,4,0,0,0,11,10,3,4,3,8,7,0,0,39,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,13,4,0,0,14,4,0,0,38,5,0,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,12,0,0,0,3,4,0,0,25,6,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,18,105,13,30,19,56,18,0,3,247
102011029,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,23,0,5,6,4,7,0,3,42,4,0,0,0,0,0,0,0,4,4,0,3,4,4,0,0,0,12,7,0,3,5,3,6,0,4,31,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,5,20,0,3,3,3,0,0,0,35,10,0,3,0,0,0,0,0,17,4,0,0,0,0,0,0,0,4,10,0,3,4,0,0,0,0,22,5,0,0,0,3,0,0,0,10,12,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,8,7,4,0,0,0,0,0,0,10,123,6,25,32,21,23,0,13,240
102011030,51,7,8,3,6,7,8,0,82,11,3,0,0,0,0,0,3,20,162,28,41,30,43,33,0,9,343,13,3,0,3,0,0,0,0,15,39,9,14,11,8,13,0,5,100,19,3,4,6,3,3,0,0,40,19,3,4,3,7,5,0,4,46,9,3,5,0,7,0,0,0,23,14,3,3,4,3,3,0,0,25,0,0,3,0,3,0,0,0,6,0,0,5,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,12,0,3,0,3,3,0,0,26,15,0,0,4,4,0,0,0,30,3,0,4,0,3,0,0,0,11,11,3,3,0,0,0,0,0,20,14,5,7,4,0,3,0,3,35,8,0,3,3,7,7,0,0,23,23,10,3,4,5,4,0,0,48,35,4,8,8,5,6,0,7,76,447,80,108,95,108,90,12,24,971
102011031,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,13,4,5,3,3,5,0,0,31,4,0,0,0,3,0,0,0,11,46,4,3,10,9,3,0,0,75,6,0,0,0,3,0,0,0,16,160,21,26,35,46,33,0,10,335,41,7,19,28,38,29,0,8,170,9,3,0,3,8,0,0,0,25,18,4,3,3,9,9,0,0,47,29,3,7,7,3,0,0,0,52,14,0,0,4,0,3,0,0,25,42,7,20,15,17,9,0,3,110,22,6,3,4,9,9,0,0,57,25,0,5,5,5,0,0,0,37,56,8,7,11,12,12,0,3,119,146,23,40,43,43,54,6,5,356,8,0,0,6,4,0,0,0,21,40,3,3,11,16,14,0,4,91,27,3,10,4,15,10,4,4,71,704,110,154,193,235,191,16,48,1648
102011032,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,71,10,15,13,22,22,0,7,162,10,0,0,0,0,0,0,0,12,63,5,17,18,16,19,3,5,146,34,4,3,11,9,8,0,3,72,121,29,25,21,40,22,4,3,264,45,3,23,27,48,25,0,12,191,32,3,5,0,15,0,0,3,56,15,0,3,3,0,3,0,0,30,57,13,7,6,0,6,0,0,94,18,5,5,3,9,3,0,0,47,81,17,11,17,35,11,0,0,173,52,4,6,12,16,13,3,0,109,162,25,13,38,28,18,0,4,278,63,10,9,10,9,3,0,0,112,528,98,117,189,227,176,12,19,1372,15,0,0,0,0,3,0,0,20,81,18,18,8,22,20,0,3,164,59,5,9,16,12,23,0,11,132,1496,253,292,414,517,364,25,78,3436
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,8,0,0,3,0,3,0,0,3,9,6,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,3,0,0,4,4,0,0,0,14,17,3,3,0,5,0,0,3,32,23,3,3,11,4,4,0,3,45,23,4,3,7,3,3,0,4,46,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,5,109,14,18,28,26,14,0,9,216
102011034,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,14,3,3,3,4,0,0,0,23,0,0,0,0,0,0,0,0,0,7,0,3,3,0,3,3,0,26,3,0,0,0,0,0,0,0,8,12,0,4,4,3,0,0,0,32,5,0,3,9,10,4,0,0,36,23,3,3,0,7,0,0,0,36,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,10,11,0,0,3,7,0,0,0,17,5,0,0,0,0,0,0,0,6,18,3,0,9,0,0,0,0,29,30,9,6,8,3,7,0,0,70,4,0,0,0,0,0,0,0,8,4,0,0,0,0,3,0,0,10,8,0,0,0,0,0,0,0,15,162,25,28,43,45,26,4,3,335
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,5,11,0,0,0,5,0,0,0,21,17,3,0,3,3,3,0,0,28,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,12,0,0,0,0,3,0,0,15,65,6,13,15,13,6,0,4,128
102011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,10,11,18,10,10,0,0,107,0,0,0,0,0,0,0,0,3,15,3,7,0,0,0,0,0,28,9,5,3,4,4,0,0,0,27,12,4,4,4,4,3,0,0,31,4,0,0,3,3,6,0,0,17,17,0,0,0,3,0,0,0,21,19,0,8,3,5,3,0,0,38,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,4,3,0,0,0,26,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,21,3,0,0,0,0,0,0,30,16,4,4,9,13,9,0,3,60,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,12,13,0,0,4,0,0,0,0,19,209,32,52,52,43,41,0,14,437
102011037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,11,0,3,4,0,3,0,0,20,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,7,10,0,6,0,3,4,0,0,26,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,0,0,14,39,3,4,8,9,3,0,0,71,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,92,5,23,21,17,13,0,3,174
102011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,12,5,0,0,0,3,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,3,0,0,3,0,0,0,0,10,6,0,0,0,4,0,0,0,5,5,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,10,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,53,9,6,12,19,3,0,0,111
102011039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,28,3,3,9,3,8,0,0,53,5,0,0,4,3,0,0,0,13,12,3,3,3,3,0,0,3,28,41,7,19,20,29,23,3,5,153,9,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,10,0,0,3,0,0,0,0,17,13,0,3,3,0,3,0,0,22,26,5,7,8,7,0,0,0,54,18,3,3,4,3,4,0,3,35,11,0,3,0,0,0,0,0,11,21,3,8,3,3,3,0,0,38,18,4,9,3,6,13,0,0,54,7,0,0,0,3,0,0,0,11,13,0,0,5,3,0,3,0,25,10,0,0,3,0,3,0,0,21,238,35,56,75,74,57,6,13,557
102011040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,29,0,3,0,3,0,0,0,0,6,38,4,5,8,4,3,0,0,61,44,6,25,20,39,24,0,4,166,11,0,0,0,0,0,0,0,13,4,0,0,4,0,0,0,0,17,11,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,17,29,6,3,6,10,0,0,0,53,6,0,4,3,0,0,0,0,19,5,0,0,0,0,0,0,0,14,19,0,8,3,5,0,0,0,37,64,5,6,7,16,13,0,3,116,4,3,4,0,0,0,0,0,15,14,0,4,3,5,7,0,3,30,11,3,0,0,3,0,0,0,20,293,29,71,64,105,51,0,17,637
102011041,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,19,0,4,3,4,0,0,0,35,3,0,0,0,3,0,0,0,8,4,0,0,0,0,3,0,0,14,10,4,7,3,10,6,0,3,43,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,6,3,3,4,3,3,0,0,23,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,4,3,3,3,3,0,0,25,19,6,7,7,5,9,0,0,56,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,4,0,0,0,3,0,0,0,9,107,25,32,27,34,26,0,6,246
102011042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,4,0,4,3,0,0,18,3,0,0,0,0,0,0,0,3,43,6,13,7,3,3,0,0,77,22,5,0,7,17,19,0,0,66,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,12,6,0,0,0,0,3,0,0,10,25,3,6,9,0,0,0,0,40,7,0,0,0,0,3,0,0,17,12,8,3,4,3,0,0,0,28,21,4,0,4,0,0,0,0,29,70,22,16,17,24,26,0,3,173,0,0,0,0,0,0,0,0,6,14,0,0,3,3,0,0,0,23,17,0,4,0,0,4,0,0,23,263,50,54,54,61,61,3,4,553
102011043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,16,6,10,11,10,7,0,0,55,7,6,7,12,14,11,0,0,53,9,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,6,11,0,0,3,4,0,0,0,20,5,0,3,3,0,0,0,0,13,3,0,0,0,0,0,0,0,9,10,0,3,0,3,0,0,0,19,96,18,18,16,26,25,0,7,213,3,0,3,0,0,0,0,0,4,13,5,0,3,5,4,0,0,22,3,3,0,0,3,0,0,3,17,197,37,40,53,74,55,3,11,474
102021044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,11,3,0,0,0,0,0,0,0,3,21,0,7,3,0,0,0,5,37,0,0,3,0,0,0,0,0,3,36,3,7,8,9,3,0,8,76,15,3,6,3,13,9,0,0,43,23,3,0,0,3,0,0,3,30,3,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,8,7,4,0,0,0,0,0,0,18,13,3,0,0,4,3,0,4,24,4,3,0,0,0,0,0,0,12,14,0,3,4,3,0,0,0,21,118,7,19,13,28,31,0,4,222,3,5,0,0,0,0,0,0,7,10,3,3,0,4,3,0,0,33,3,0,0,0,3,3,0,0,10,294,33,47,45,67,62,3,30,578
102021045,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,24,0,0,0,0,3,0,0,0,9,4,0,3,0,3,0,0,0,7,5,3,0,3,6,3,0,0,27,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,9,3,4,0,0,3,0,0,0,11,3,0,0,0,0,0,0,0,5,5,0,3,0,4,0,0,0,11,9,3,3,7,3,0,0,0,23,0,0,0,3,0,0,0,0,3,11,0,0,0,0,0,0,0,11,7,0,0,0,4,0,0,0,9,76,13,22,21,24,15,0,6,170
102021046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,17,5,0,3,0,5,5,0,0,26,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,6,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,4,0,0,0,0,0,0,0,5,60,8,9,7,8,17,0,11,119
102021047,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,107,24,42,29,40,29,0,4,280,0,0,0,0,0,3,0,0,6,31,0,4,6,9,3,0,0,61,11,0,0,0,0,0,0,0,13,13,5,3,4,3,4,0,0,34,16,5,8,5,11,7,4,0,56,21,0,3,0,3,0,0,0,32,10,0,0,3,0,0,0,0,12,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,3,12,8,0,9,0,0,0,0,25,17,4,3,0,3,3,0,0,33,6,0,3,0,0,0,0,0,7,11,0,3,0,0,3,0,0,21,38,6,4,11,10,18,0,3,96,5,0,0,0,0,0,0,0,9,15,0,0,3,0,0,0,0,24,17,3,3,0,13,3,0,0,44,334,61,91,75,103,73,3,13,751
102021048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,3,3,0,0,28,0,0,0,0,0,0,0,0,3,47,12,10,4,8,4,0,3,92,31,5,11,6,9,20,0,3,74,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,13,3,0,3,0,0,0,0,0,4,10,0,0,0,0,3,0,0,18,16,0,0,0,3,0,0,0,23,11,0,0,0,0,0,0,0,14,12,3,0,5,0,0,0,0,20,71,11,20,13,39,45,3,8,194,3,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,15,11,3,0,0,4,5,0,0,24,251,38,51,39,78,84,3,15,555
102021049,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,14,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,13,3,0,0,0,0,4,0,0,9,4,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,11,64,10,3,11,6,7,0,0,100
102021050,0,0,0,4,7,3,0,0,12,8,0,0,3,0,0,0,0,8,3,0,3,0,0,0,0,0,3,11,3,0,0,0,0,0,0,16,11,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,3,8,0,0,3,3,0,0,0,14,9,3,0,3,8,4,0,0,21,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,24,10,4,0,0,3,4,0,0,27,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,7,7,0,0,0,0,0,0,0,11,106,19,6,13,17,16,0,8,184
102021051,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18,0,3,7,6,0,0,0,29,9,0,0,0,0,0,0,0,9,21,0,3,0,3,3,0,0,29,4,0,3,0,0,0,0,0,8,4,0,0,0,4,0,0,0,5,5,0,3,0,0,0,0,0,11,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,9,47,6,8,12,7,3,0,0,84,13,3,4,0,0,0,0,0,22,3,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,10,14,0,0,0,3,0,0,0,19,170,20,24,26,33,17,0,7,287
102021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,7,9,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,33,9,8,3,11,4,0,4,66
102021053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,8,4,0,3,0,0,24,0,0,0,0,0,0,0,0,0,21,3,14,7,17,5,0,0,66,54,3,20,14,32,25,0,3,151,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,9,0,0,3,0,0,0,0,18,22,0,0,4,4,4,0,0,36,8,3,0,5,3,0,0,0,24,6,0,0,0,0,0,0,0,10,23,0,3,0,0,3,0,0,29,22,3,3,3,11,12,0,0,53,0,0,0,0,3,0,0,0,7,8,0,3,0,3,0,0,0,21,12,0,0,4,3,7,0,0,24,209,28,49,45,74,57,0,10,478
102021054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,11,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,23,0,3,0,3,0,0,0,33,19,3,4,10,3,3,0,8,45,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,3,0,0,0,0,0,0,0,6,9,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,52,3,7,3,16,20,0,3,104,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,15,3,0,0,0,0,0,0,0,10,150,12,20,23,29,30,0,13,277
102021055,11,4,3,0,0,4,0,0,17,0,0,0,0,0,3,0,0,8,43,9,12,9,10,4,0,0,89,6,3,0,4,0,0,0,0,15,36,6,11,8,12,14,0,3,93,38,0,3,3,9,3,0,0,59,88,18,19,14,34,25,0,6,205,8,5,17,24,22,16,7,3,100,34,3,5,9,3,3,0,3,52,5,0,7,6,0,0,0,0,16,33,3,8,7,4,0,0,0,61,15,0,3,0,3,0,0,0,21,37,10,7,6,3,10,0,3,76,27,3,10,11,8,8,0,3,68,41,0,3,10,4,0,0,0,61,18,0,3,3,4,3,0,0,40,69,10,12,21,34,30,0,4,188,3,0,0,3,7,5,0,0,11,24,8,3,3,8,3,0,3,56,34,12,7,3,9,6,3,3,72,571,92,136,151,177,139,12,31,1307
102021056,3,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,26,6,6,5,0,3,0,0,49,3,0,0,0,0,0,0,0,3,32,5,3,7,8,6,0,3,65,8,0,0,3,3,0,0,0,21,25,11,7,13,6,7,3,0,79,5,3,9,3,3,7,0,0,28,50,10,6,3,10,4,0,0,81,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,18,0,7,5,4,0,0,0,33,8,0,3,3,3,3,0,0,24,19,4,6,0,0,0,0,7,32,41,5,12,7,8,3,0,0,79,190,28,37,57,75,62,3,11,463,0,0,0,0,3,0,0,0,3,15,4,0,0,0,6,0,0,29,18,8,4,4,7,10,0,7,57,470,88,99,117,130,126,6,26,1060
102021057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,9,10,7,9,8,0,0,77,7,0,0,3,3,0,0,0,9,24,3,4,3,7,4,0,0,37,14,0,3,0,0,0,0,0,19,23,0,5,3,0,11,0,0,46,29,3,5,11,12,4,0,3,63,21,0,0,0,0,0,0,0,24,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,6,0,3,0,0,0,0,0,6,20,3,3,3,4,3,0,0,32,9,0,3,0,0,0,0,0,14,69,4,12,10,11,8,0,7,116,35,4,4,3,3,0,0,0,48,43,3,5,14,7,14,0,3,95,7,0,0,0,0,3,0,0,9,7,3,4,3,4,3,0,0,23,16,4,3,3,3,3,0,7,38,357,38,64,62,64,59,0,20,674
103011058,8,0,0,0,5,3,0,0,19,0,0,0,0,0,0,0,0,0,17,4,6,6,5,14,0,0,59,3,0,0,0,0,0,0,0,3,27,0,3,4,10,5,7,0,62,11,3,3,0,0,0,0,0,15,33,8,5,12,25,16,0,9,116,40,14,17,14,41,42,4,8,178,7,0,3,0,5,0,0,0,17,7,3,5,4,5,0,0,0,21,6,3,0,4,0,3,0,0,17,5,0,0,0,3,3,0,0,13,37,3,9,3,6,14,0,0,70,15,6,9,4,3,3,0,0,36,59,12,5,3,10,3,0,4,107,99,19,17,13,22,32,3,3,201,122,14,15,37,49,31,0,5,273,5,0,0,0,3,0,0,0,3,12,0,3,3,4,11,0,3,40,12,0,0,3,10,10,0,3,37,527,93,105,116,213,189,17,32,1292
103011059,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,30,0,8,11,4,12,0,0,74,3,0,0,0,0,0,0,0,9,15,0,0,0,3,3,0,0,23,3,0,0,0,0,0,0,0,3,11,0,4,0,5,5,0,0,27,7,0,0,0,6,3,0,0,20,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,8,3,3,0,3,3,0,0,20,3,0,0,0,0,0,0,0,3,14,0,0,3,0,0,0,0,25,21,4,3,9,13,6,0,4,68,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,9,7,3,0,0,0,0,0,0,17,138,23,29,26,44,48,0,7,314
