SA2_MAINCODE_2016,EAFW_18_TechFEI_NS,EAFW_18_TechFEI_Tot,EAFW_18_UniOTIs_FT,EAFW_18_UniOTIs_PT,EAFW_18_UniOTIs_NS,EAFW_18_UniOTIs_Tot,EAFW_18_Other,EAFW_18_NS,EAFW_18_Tot,EAFW_19_TechFEI_FT,EAFW_19_TechFEI_PT,EAFW_19_TechFEI_NS,EAFW_19_TechFEI_Tot,EAFW_19_UniOTIs_FT,EAFW_19_UniOTIs_PT,EAFW_19_UniOTIs_NS,EAFW_19_UniOTIs_Tot,EAFW_19_Other,EAFW_19_NS,EAFW_19_Tot,EAFW_20_24_TechFEI_FT,EAFW_20_24_TechFEI_PT,EAFW_20_24_TechFEI_NS,EAFW_20_24_TechFEI_Tot,EAFW_20_24_UniOTIs_FT,EAFW_20_24_UniOTIs_PT,EAFW_20_24_UniOTIs_NS,EAFW_20_24_UniOTIs_Tot,EAFW_20_24_Other,EAFW_20_24_NS,EAFW_20_24_Tot,EAFW_25_29_TechFEI_FT,EAFW_25_29_TechFEI_PT,EAFW_25_29_TechFEI_NS,EAFW_25_29_TechFEI_Tot,EAFW_25_29_UniOTIs_FT,EAFW_25_29_UniOTIs_PT,EAFW_25_29_UniOTIs_NS,EAFW_25_29_UniOTIs_Tot,EAFW_25_29_Other,EAFW_25_29_NS,EAFW_25_29_Tot,EAFW_30over_TechFEI_FT,EAFW_30over_TechFEI_PT,EAFW_30over_TechFEI_NS,EAFW_30over_TechFEI_Tot,EAFW_30over_UniOTIs_FT,EAFW_30over_UniOTIs_PT,EAFW_30over_UniOTIs_NS,EAFW_30over_UniOTIs_Tot,EAFW_30over_Other,EAFW_30over_NS,EAFW_30over_Tot,EAFW_Tot_TechFEI_FT,EAFW_Tot_TechFEI_PT,EAFW_Tot_TechFEI_NS,EAFW_Tot_TechFEI_Tot,EAFW_Tot_UniOTIs_FT,EAFW_Tot_UniOTIs_PT,EAFW_Tot_UniOTIs_NS,EAFW_Tot_UniOTIs_Tot,EAFW_Tot_Other,EAFW_Tot_NS,EAFW_Tot_Tot,Tot_16_TechFEI_FT,Tot_16_TechFEI_PT,Tot_16_TechFEI_NS,Tot_16_TechFEI_Tot,Tot_16_UniOTIs_FT,Tot_16_UniOTIs_PT,Tot_16_UniOTIs_NS,Tot_16_UniOTIs_Tot,Tot_16_Other,Tot_16_NS,Tot_16_Tot,Tot_17_TechFEI_FT,Tot_17_TechFEI_PT,Tot_17_TechFEI_NS,Tot_17_TechFEI_Tot,Tot_17_UniOTIs_FT,Tot_17_UniOTIs_PT,Tot_17_UniOTIs_NS,Tot_17_UniOTIs_Tot,Tot_17_Other,Tot_17_NS,Tot_17_Tot,Tot_18_TechFEI_FT,Tot_18_TechFEI_PT,Tot_18_TechFEI_NS,Tot_18_TechFEI_Tot,Tot_18_UniOTIs_FT,Tot_18_UniOTIs_PT,Tot_18_UniOTIs_NS,Tot_18_UniOTIs_Tot,Tot_18_Other,Tot_18_NS,Tot_18_Tot,Tot_19_TechFEI_FT,Tot_19_TechFEI_PT,Tot_19_TechFEI_NS,Tot_19_TechFEI_Tot,Tot_19_UniOTIs_FT,Tot_19_UniOTIs_PT,Tot_19_UniOTIs_NS,Tot_19_UniOTIs_Tot,Tot_19_Other,Tot_19_NS,Tot_19_Tot,Tot_20_24_TechFEI_FT,Tot_20_24_TechFEI_PT,Tot_20_24_TechFEI_NS,Tot_20_24_TechFEI_Tot,Tot_20_24_UniOTIs_FT,Tot_20_24_UniOTIs_PT,Tot_20_24_UniOTIs_NS,Tot_20_24_UniOTIs_Tot,Tot_20_24_Other,Tot_20_24_NS,Tot_20_24_Tot,Tot_25_29_TechFEI_FT,Tot_25_29_TechFEI_PT,Tot_25_29_TechFEI_NS,Tot_25_29_TechFEI_Tot,Tot_25_29_UniOTIs_FT,Tot_25_29_UniOTIs_PT,Tot_25_29_UniOTIs_NS,Tot_25_29_UniOTIs_Tot,Tot_25_29_Other,Tot_25_29_NS,Tot_25_29_Tot,Tot_30over_TechFEI_FT,Tot_30over_TechFEI_PT,Tot_30over_TechFEI_NS,Tot_30over_TechFEI_Tot,Tot_30over_UniOTIs_FT,Tot_30over_UniOTIs_PT,Tot_30over_UniOTIs_NS,Tot_30over_UniOTIs_Tot,Tot_30over_Other,Tot_30over_NS,Tot_30over_Tot,Tot_Tot_TechFEI_FT,Tot_Tot_TechFEI_PT,Tot_Tot_TechFEI_NS,Tot_Tot_TechFEI_Tot,Tot_Tot_UniOTIs_FT,Tot_Tot_UniOTIs_PT,Tot_Tot_UniOTIs_NS,Tot_Tot_UniOTIs_Tot,Tot_Tot_Other,Tot_Tot_NS,Tot_Tot_Tot
701041037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,5,0,0,0,0,0,3,0,4,0,0,4,0,9,0,9,3,20,0,26,7,6,43,0,8,0,8,9,23,0,32,14,12,70
701041038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,5,0,3,0,3,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,0,0,12,0,10,0,3,0,3,0,0,0,5,4,0,14,0,3,0,3,3,0,0,3,0,0,5,6,11,0,13,5,4,0,9,0,3,29,0,3,0,5,3,7,0,12,0,0,18,0,20,0,20,10,18,0,29,13,7,74,12,32,0,43,27,36,0,57,51,13,169
701041039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,3,0,0,11,0,0,0,0,0,0,0,4,4,0,6,0,4,0,4,6,8,0,10,5,3,21,0,4,0,4,10,6,0,20,14,3,45
701041040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,3,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,9,11,0,21,0,8,0,7,4,10,0,16,16,0,36
701041041,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,6,0,5,0,4,13,0,3,0,4,7,6,0,17,11,4,36,0,3,0,3,0,0,0,0,44,0,52,0,5,0,6,0,0,0,0,53,0,60,0,7,0,7,6,3,0,5,16,0,31,0,3,0,9,10,8,0,18,0,0,24,10,15,0,25,34,23,0,53,8,10,95,3,7,0,16,16,25,0,41,5,0,60,4,32,0,41,23,61,0,78,21,24,159,22,76,0,94,87,114,0,205,151,33,476
701041042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,7,0,0,0,0,3,0,0,7,0,0,8,0,11,0,12,0,8,0,5,5,4,22,0,8,0,7,5,14,0,19,8,7,39
701041043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,6,4,0,14,0,0,19,0,0,0,0,3,4,0,8,0,0,9,0,6,0,6,7,10,0,13,10,0,33,0,9,0,9,14,17,0,36,32,0,81
701041044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,3,0,0,3,0,0,9,0,0,0,0,8,3,0,14,0,0,14,0,3,0,3,3,3,0,5,0,0,14,3,3,0,10,6,9,0,20,4,4,32,3,11,0,12,22,23,0,43,29,4,90
702011045,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,3,0,5,0,3,0,3,5,9,0,16,3,7,29,0,7,0,7,3,15,0,17,20,7,60,0,0,0,0,0,0,0,0,76,0,73,0,3,0,7,0,0,0,0,64,0,71,0,12,0,11,5,4,0,4,24,0,44,3,10,0,12,3,5,0,9,0,0,18,9,45,0,54,16,24,0,42,9,6,106,7,33,0,35,18,60,0,76,5,5,115,3,88,0,90,36,203,0,239,60,52,442,22,180,0,200,74,289,0,365,247,69,875
702011046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,7,12,0,0,12,0,0,21,0,3,0,3,4,6,0,7,0,0,10,0,20,0,20,6,36,0,48,10,4,80,0,33,3,32,19,45,0,66,22,4,127
702011047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,10,3,4,0,7,0,4,0,4,0,0,11,0,11,0,11,4,37,0,36,7,5,59,3,19,0,25,3,43,0,45,29,5,102
702011048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,4,0,4,0,16,0,17,7,9,35,0,8,0,8,7,16,0,18,11,9,46
702011049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,5,0,3,0,3,3,10,0,10,0,0,16,0,3,0,3,3,11,0,15,0,3,24,0,0,0,0,0,0,0,0,11,0,11,0,0,0,3,0,0,0,0,9,0,10,0,0,0,0,0,0,0,3,4,0,7,0,5,0,5,0,0,0,0,0,0,3,0,4,0,4,3,12,0,14,0,3,25,0,11,0,11,4,41,0,47,0,0,60,0,32,0,29,23,121,0,151,31,12,215,0,49,0,50,33,179,0,215,55,14,335
702011050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,8,0,3,15,0,3,0,3,5,7,0,8,3,3,17,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,11,6,0,14,0,0,12,0,3,0,9,6,4,0,12,0,7,30,5,25,0,26,3,33,0,36,5,15,81,10,32,0,39,24,40,0,61,9,14,131
702011051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0,6,3,0,12,0,11,0,11,5,21,0,25,3,4,45,0,10,0,10,9,23,0,34,14,10,66
702011052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,0,3,6,0,4,0,4,0,3,0,3,0,8,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,3,0,4,0,0,8,0,3,0,3,3,10,0,12,3,3,18,0,12,0,12,6,56,0,65,13,7,99,0,21,0,21,8,69,0,82,17,15,133
702011053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,6,0,6,0,6,0,0,13,0,4,0,10,3,25,0,28,3,7,44,3,15,0,16,3,32,0,34,7,8,66
702011054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,4,0,0,8,0,13,0,13,0,11,28,4,5,0,5,0,13,0,13,0,10,35
702021055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,3,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,6,18,0,3,0,3,0,0,0,0,0,3,8,0,3,0,3,0,15,0,15,3,14,33,0,14,0,14,3,16,0,21,4,18,57
702021056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,3,0,0,7,3,3,12,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,5,4,0,9,5,0,0,8,3,6,21,0,10,0,12,0,15,0,15,0,3,30,3,19,0,21,8,37,0,40,9,27,95,7,33,0,39,14,52,0,64,27,32,167
702031057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,5,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,12,0,3,0,4,0,4,0,7,3,4,21,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,4,11,0,0,8,0,0,0,0,4,0,16,3,0,0,3,0,0,0,0,0,0,7,15,5,0,14,3,5,0,5,3,0,30,4,4,0,7,5,3,0,6,0,3,19,0,28,0,30,7,36,0,42,15,22,112,30,41,0,71,13,42,0,54,28,28,185
702031058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,9,0,7,0,7,3,12,0,9,0,14,31,0,5,0,5,3,14,0,21,3,16,44
702031059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,3,0,0,8,0,0,0,3,0,14,0,20,4,4,31,0,3,0,5,4,16,0,22,4,4,38
702031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,5,0,5,0,5,5,4,0,6,0,9,24,0,7,0,7,5,7,0,13,0,8,29
702031061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,0,4,10,0,10,0,9,4,10,0,13,0,24,46,0,11,0,10,9,15,0,19,3,32,65
702041062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,8,0,3,8,0,3,0,3,0,8,0,8,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,7,0,0,14,0,0,0,3,0,8,0,8,0,3,13,0,3,0,5,7,42,0,41,8,8,70,4,10,0,15,3,51,0,57,12,13,97
702041063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,4,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,0,12,19,0,0,0,0,0,3,0,3,4,24,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,6,3,4,0,6,4,4,0,9,0,6,25,4,3,0,3,0,11,0,12,3,3,23,8,23,3,34,0,30,0,30,13,40,119,12,22,3,44,3,49,0,54,20,61,171
702041064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,3,0,0,0,4,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,4,0,4,0,3,0,0,14,0,3,0,3,5,5,0,8,0,0,17,3,18,0,19,4,37,0,41,13,13,88,8,29,0,31,13,45,0,55,36,15,140
702051065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,0,3,0,3,0,4,0,4,0,0,6,0,0,0,0,0,3,0,3,3,4,11,0,6,0,6,0,6,0,5,3,6,28
702051066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,11,0,0,0,0,0,0,0,3,3,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,10,0,6,0,6,8,14,0,17,8,19,52,0,6,0,6,11,15,0,29,10,25,67
702051067,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,3,0,5,0,0,11,0,3,0,3,4,10,0,17,3,9,25,0,5,0,5,11,15,0,28,15,5,53,0,0,0,0,0,0,0,0,28,4,33,0,0,0,0,0,0,0,0,20,3,23,0,3,0,3,0,3,0,6,12,4,28,0,4,0,4,3,4,0,6,0,0,9,5,19,0,20,13,20,0,30,0,4,58,0,15,0,19,6,35,0,44,13,3,76,7,48,0,52,22,109,0,133,27,54,263,12,87,0,99,45,174,0,220,95,68,492
702051068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,5,0,3,0,3,0,7,0,7,0,3,14,0,3,0,7,4,12,0,11,3,8,31,0,10,0,7,4,18,0,20,3,19,56
797979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,3,10,0,0,0,0,0,6,0,9,0,3,9
799999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,5,0,0,0,0,3,0,0,8,0,0,8,0,4,0,4,3,3,0,9,0,11,25,0,7,0,7,8,6,0,15,3,14,44,0,0,0,0,0,0,0,0,9,0,9,0,3,0,3,0,0,0,0,4,0,11,0,0,0,0,0,0,0,3,0,0,4,0,9,0,9,5,0,0,4,0,0,10,0,7,0,8,13,11,0,32,3,0,46,0,17,0,19,6,12,0,23,3,7,48,0,34,0,37,19,37,0,54,17,27,135,6,68,0,70,47,68,0,119,43,42,265
801011001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,6,0,0,6,0,0,10,0,0,0,0,0,4,0,4,0,0,3,0,4,0,9,0,7,0,4,0,0,18,0,10,0,11,16,11,0,25,3,0,35
801011002,0,0,3,0,0,3,3,0,8,0,0,0,0,11,0,0,11,0,0,11,3,3,0,3,34,5,0,39,0,0,46,0,0,0,3,11,3,0,18,0,0,16,0,9,0,6,8,21,0,30,0,3,46,3,12,0,16,71,30,0,103,14,4,132,0,0,0,0,0,0,0,0,67,3,68,3,3,0,9,3,0,0,4,74,0,82,3,10,0,18,57,0,0,57,33,0,105,7,24,0,25,111,7,0,119,8,0,148,28,58,0,87,409,88,0,495,22,7,616,15,46,0,61,92,139,0,236,27,4,324,14,111,0,127,115,354,0,474,82,37,719,70,253,0,330,790,590,0,1382,306,48,2068
801011003,0,0,3,0,0,3,0,0,3,0,0,0,0,5,0,0,5,0,0,5,4,0,0,4,24,3,0,30,0,0,30,0,0,0,0,6,3,0,8,0,0,7,0,3,0,3,0,11,0,12,3,0,23,4,3,0,4,41,19,0,61,12,4,74,0,0,0,0,0,0,0,0,15,0,15,0,4,0,4,0,0,0,0,21,0,26,0,7,0,7,14,0,0,14,13,3,36,0,4,0,4,39,5,0,46,0,0,50,9,10,0,21,232,56,0,286,0,5,315,4,19,0,25,77,91,0,167,0,0,196,16,74,0,93,106,292,0,398,38,20,545,30,120,0,153,469,440,0,913,96,34,1189
