SA2_MAINCODE_2016,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
101041017,3,0,0,61,50,3,3,0,0,57,65,6,3,0,0,76,101,9,9,0,0,121,116,12,11,0,0,144,127,13,15,0,0,158,111,7,8,0,3,135,52,3,11,0,0,60,6,5,3,0,3,19,0,0,0,0,0,0,0,0,0,0,0,3,746,51,69,11,7,887,153,0,0,0,3,160,72,0,0,0,0,71,78,3,3,3,5,84,87,4,10,0,0,100,79,9,6,4,0,99,94,3,7,3,0,108,106,0,9,0,3,120,115,3,10,0,0,134,114,11,9,0,0,129,89,4,14,7,0,113,32,0,3,0,0,36,9,0,0,3,0,12,0,0,0,0,0,3,1027,37,70,20,14,1162,108,3,3,4,0,120,31,0,3,0,6,44,1908,90,139,30,37,2207,54,0,0,0,3,56,110,3,8,0,0,121,144,6,12,0,0,157,169,19,11,0,0,204,164,17,12,3
101041018,3,0,0,20,6,0,0,0,0,15,24,0,0,0,0,22,24,8,0,0,0,30,23,7,4,0,3,31,28,3,4,0,0,40,44,0,4,0,0,50,20,0,0,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,211,17,28,3,3,260,27,0,0,0,0,31,17,0,4,0,0,18,21,0,0,0,0,21,20,0,3,0,0,17,23,0,5,0,0,25,29,0,9,3,0,44,22,0,3,0,0,30,48,3,3,0,0,61,44,4,12,0,0,56,33,0,8,0,0,47,12,4,9,4,0,23,0,3,0,3,0,7,3,0,0,0,0,0,293,12,55,11,0,374,22,3,7,3,0,36,5,0,0,0,0,5,531,36,85,17,5,679,13,0,0,0,0,13,20,0,0,0,0,25,27,0,4,0,0,31,20,0,9,0,0,33,34,5,3,0
101041019,0,0,3,89,81,0,3,0,0,87,85,3,8,0,0,91,110,10,5,0,0,124,149,9,6,0,3,170,170,10,11,4,0,192,143,12,14,0,0,167,72,3,0,0,3,80,17,5,3,4,0,28,8,0,0,0,0,8,3,0,0,0,0,3,1037,47,58,8,13,1164,128,0,0,0,0,132,47,0,0,0,0,54,61,3,3,0,0,68,97,3,3,0,0,114,112,4,9,0,0,123,115,6,8,0,0,132,139,6,10,0,3,155,169,4,10,4,3,187,175,4,7,0,0,195,96,4,15,4,0,122,43,0,4,3,0,52,13,4,4,4,0,23,0,0,0,0,0,3,1213,41,76,21,4,1350,113,3,7,0,0,123,31,0,0,3,9,47,2391,95,148,35,27,2691,74,0,0,0,0,74,186,3,11,0,0,197,191,0,4,0,3,200,220,8,15,0,3,242,201,9,20,0
101041020,3,3,0,19,6,0,6,0,0,14,3,0,3,0,0,15,12,4,8,0,0,26,10,4,10,3,0,28,6,4,12,3,0,28,14,3,8,4,0,32,6,0,10,3,3,29,0,0,5,7,0,16,0,0,8,3,0,8,0,0,0,0,0,0,100,17,77,31,3,226,17,0,0,3,0,17,5,0,0,0,0,6,14,0,0,3,0,16,14,0,0,0,0,15,16,3,3,3,0,20,14,3,0,5,0,20,19,3,11,4,0,30,27,3,11,3,0,42,31,3,11,12,0,53,13,0,13,9,0,33,9,0,7,6,0,21,0,0,3,0,0,6,0,0,3,0,0,3,164,14,72,43,0,298,12,3,6,3,0,22,7,0,6,7,0,18,278,28,158,86,10,566,25,0,0,0,0,26,33,0,4,0,0,33,39,0,3,3,3,52,35,5,7,0,0,53,25,5,20,0
101041021,0,0,0,8,13,3,0,0,0,15,16,0,0,0,0,12,22,4,3,0,0,29,19,0,3,0,0,19,13,0,0,0,0,15,13,4,0,0,0,23,7,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,9,12,0,0,153,15,0,0,0,0,16,15,0,0,0,0,15,0,0,0,0,0,3,13,0,0,0,0,13,15,0,0,3,0,19,31,0,0,4,0,33,22,3,3,0,0,27,35,0,3,0,0,33,14,0,6,0,0,20,3,0,3,0,0,12,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,173,5,15,14,0,201,5,0,0,0,0,12,0,0,0,0,3,6,311,21,29,14,0,368,10,0,0,0,0,10,23,0,5,0,0,24,19,0,3,0,0,23,22,3,3,0,0,28,26,0,11,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,19,11,0,0,0,0,11,16,0,7,0,0,23,27,0,0,0,0,29,29,0,4,3,0,31,19,0,0,3,0,28,22,0,6,0,0,30,14,0,4,0,0,22,8,0,0,0,0,7,0,0,3,0,0,3,3,0,0,0,0,3,176,9,22,7,3,219,19,0,0,0,0,19,15,0,0,0,0,15,16,0,0,0,0,16,24,0,0,0,0,29,23,0,0,0,0,23,47,0,3,0,3,49,37,0,3,0,0,42,48,3,0,0,0,54,40,8,5,3,0,53,27,0,3,0,0,38,13,3,0,0,0,18,5,0,0,0,0,5,3,0,0,0,0,3,318,21,15,8,3,367,34,0,0,0,0,37,0,0,0,5,0,6,530,23,38,20,14,629,17,0,0,0,0,18,34,0,0,0,0,31,53,0,0,0,0,57,46,3,4,0,0,52,54,3,7,0
101041024,0,0,0,4,8,0,0,0,0,11,5,0,0,3,0,8,5,0,3,0,0,16,11,3,5,0,0,21,6,5,7,0,0,23,9,0,5,3,0,12,7,0,7,0,0,11,0,0,3,3,0,7,0,0,0,0,0,3,0,0,0,0,0,3,62,15,36,17,4,129,20,0,0,0,0,20,7,0,0,0,0,9,5,0,0,3,0,12,6,0,0,0,0,6,11,0,4,0,0,15,12,0,7,3,0,23,15,3,3,6,0,26,11,0,3,0,0,19,15,0,7,3,0,24,11,4,8,0,0,27,5,0,3,0,0,7,0,0,3,3,0,4,0,0,3,0,0,3,135,8,39,17,0,201,15,0,3,0,0,16,3,4,0,0,3,9,204,26,76,33,4,354,8,0,0,0,0,8,19,0,0,0,0,18,13,0,0,0,0,19,19,3,6,0,0,33,18,3,4,3
101041025,0,0,0,49,46,8,4,0,0,56,39,5,8,0,3,48,63,10,8,0,3,83,88,9,13,4,0,115,78,16,16,3,0,110,64,13,18,0,0,92,37,3,9,0,0,43,6,3,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,3,535,69,79,11,6,697,118,0,0,0,0,125,69,0,0,0,0,66,52,0,0,0,0,55,67,5,3,0,0,75,81,3,11,0,0,94,79,8,12,5,0,106,97,7,12,3,7,120,112,5,18,0,0,143,126,8,15,0,0,152,92,6,7,8,0,117,33,5,7,3,0,53,4,4,8,0,0,16,3,0,0,0,0,0,931,55,95,22,15,1124,86,8,17,0,3,107,29,0,3,0,3,35,1571,126,198,32,29,1960,50,0,0,0,3,51,111,0,12,0,0,120,99,5,12,0,0,116,120,9,17,0,0,140,109,30,17,4
101041026,0,0,0,51,44,0,0,0,0,51,40,4,3,0,0,46,68,3,9,0,0,84,87,3,10,0,0,100,100,8,10,3,0,118,85,4,11,0,0,100,50,0,3,0,0,57,8,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,590,32,56,12,4,689,82,0,0,0,0,82,53,0,0,0,0,51,41,0,4,0,0,47,55,0,3,0,0,62,69,0,7,6,0,90,74,3,9,0,0,92,85,5,7,3,0,98,101,6,11,3,0,126,125,5,8,3,0,139,89,3,10,4,0,107,26,3,4,0,0,38,7,0,0,3,0,10,3,0,0,0,0,5,812,28,68,21,7,931,71,0,3,0,0,74,24,0,3,0,4,34,1493,61,128,33,17,1730,44,0,0,0,0,40,117,0,0,0,0,123,109,0,3,0,0,117,108,3,14,0,0,127,113,11,10,3
101041027,0,0,0,35,22,0,3,0,0,26,21,3,0,3,0,29,26,6,13,3,0,48,55,4,12,0,0,70,39,8,14,4,0,60,49,4,12,3,0,66,27,4,14,3,0,49,7,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,301,31,69,14,3,426,55,0,0,0,0,55,32,0,0,0,0,29,35,0,0,0,0,36,47,3,0,0,0,50,62,5,10,0,0,78,46,0,3,0,0,52,63,3,5,5,3,77,94,5,9,3,3,113,84,4,14,5,0,112,81,4,18,8,3,120,21,6,13,4,0,49,3,0,14,0,0,20,0,0,3,0,0,3,628,33,98,34,13,806,41,0,9,0,3,54,15,0,0,3,9,27,985,66,177,59,23,1313,17,0,0,0,0,18,59,0,4,0,0,60,74,0,9,0,4,91,56,0,17,0,0,74,65,14,15,3
101051539,14,0,0,305,220,5,3,0,0,231,187,6,17,0,0,212,257,13,18,0,0,292,291,11,20,0,4,325,287,13,25,7,0,330,217,15,16,4,3,249,137,12,9,4,0,152,31,3,4,5,0,42,6,0,4,0,0,12,3,0,3,3,0,5,2182,83,126,24,14,2428,256,0,0,0,6,263,192,0,6,0,0,198,173,3,7,6,0,184,208,14,10,4,0,232,204,0,13,3,3,225,205,5,16,4,0,227,198,7,12,0,3,222,240,7,14,6,4,272,204,3,11,0,0,228,139,3,10,3,6,161,43,4,13,0,0,64,17,0,3,3,3,26,5,0,4,3,0,13,2101,52,115,28,30,2326,206,3,3,4,5,223,75,0,3,0,6,87,4561,144,244,62,50,5064,152,0,0,0,5,157,493,6,12,0,0,514,640,29,25,0,4,703,558,32,28,3,3,621,498,38,33,3
101051540,0,0,0,40,29,0,3,0,0,37,35,6,4,0,0,40,23,3,7,3,0,44,39,4,12,0,0,57,44,4,20,9,0,80,36,7,10,11,0,65,23,3,5,3,0,35,14,0,6,9,0,30,0,3,8,4,0,14,3,0,0,3,0,7,324,30,81,49,4,484,49,0,0,0,3,50,30,0,0,0,0,31,16,0,3,0,0,29,33,0,11,6,0,51,46,3,8,6,0,55,34,3,9,5,0,54,44,6,5,3,0,58,51,3,0,4,0,68,52,6,3,8,3,72,38,3,6,5,3,56,16,3,7,16,0,45,6,3,3,5,0,21,5,0,3,3,0,13,430,37,68,67,9,601,28,4,4,0,0,40,15,0,0,6,5,26,802,69,154,116,17,1156,25,0,0,0,0,24,94,3,3,0,0,107,121,6,17,0,0,143,108,10,25,5,0,149,104,15,18,0
101061541,3,0,0,60,44,0,0,0,0,52,33,0,6,0,0,44,45,4,9,0,0,54,47,4,9,0,0,61,50,0,7,0,0,60,35,3,7,3,0,47,17,4,3,0,0,24,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,374,18,38,10,6,445,50,0,0,0,0,54,46,0,0,0,0,48,26,0,0,3,0,31,28,0,3,0,0,37,29,3,7,0,0,42,50,0,12,0,0,57,43,0,5,0,0,51,46,3,0,0,0,48,46,0,6,0,0,52,39,0,3,4,0,47,8,0,4,0,0,18,0,3,0,0,0,8,0,0,0,3,0,7,419,20,44,13,5,496,38,0,7,4,0,42,13,0,3,0,0,15,836,39,96,30,10,1009,22,0,0,0,0,20,72,0,5,0,0,74,101,7,4,0,0,117,119,7,4,3,0,134,89,10,17,3
101061542,5,0,0,26,22,3,5,0,0,26,15,9,0,5,0,27,23,3,9,3,0,43,33,4,12,0,0,47,21,9,6,0,0,35,24,4,6,0,0,38,5,3,6,13,0,34,7,3,0,4,0,16,0,0,6,4,0,7,0,0,6,3,0,6,201,34,66,38,4,339,18,0,0,0,0,18,30,0,0,0,0,31,16,0,3,0,0,16,11,5,6,5,0,24,33,3,4,6,0,39,25,3,8,3,0,41,26,4,13,0,0,44,28,6,12,8,0,50,19,0,17,3,0,42,17,0,7,11,0,36,14,3,12,11,0,38,4,0,11,7,0,19,0,0,0,0,0,7,230,33,88,54,0,407,29,4,7,10,0,42,11,0,4,0,5,20,470,69,162,96,6,809,22,0,0,0,0,22,53,0,6,0,0,61,60,0,12,0,0,71,60,14,11,0,0,90,53,15,12,5
101061543,3,0,0,88,54,4,5,0,0,61,73,7,6,0,3,94,62,12,7,3,3,85,74,11,9,3,0,99,79,5,10,0,0,96,67,6,6,3,0,79,36,5,7,4,0,51,12,3,6,5,0,18,0,0,0,3,0,9,0,0,0,0,0,0,646,58,66,22,8,798,49,0,0,3,0,53,68,0,0,5,0,67,41,0,3,0,0,46,73,3,6,0,0,78,94,4,9,3,3,116,72,0,13,9,0,92,73,7,7,9,0,97,81,3,10,7,0,99,67,7,8,0,0,83,29,11,8,3,0,53,28,0,7,5,0,34,9,0,3,5,0,12,0,0,0,0,0,0,678,32,66,37,6,826,63,3,12,0,0,83,23,0,3,0,3,33,1415,89,140,67,25,1734,65,0,3,0,0,69,202,3,3,0,0,213,185,13,6,0,0,209,153,12,18,0,0,189,180,30,19,5
101061544,0,0,0,31,17,0,3,0,0,23,20,3,3,3,0,24,23,3,6,3,0,37,33,5,11,3,0,46,31,3,8,3,0,45,17,6,7,6,0,32,16,3,10,7,0,28,3,4,12,0,0,23,0,0,3,3,0,4,0,0,0,8,0,9,228,27,61,36,0,352,15,0,0,0,0,15,12,0,0,0,0,22,16,0,0,4,0,22,21,3,0,0,0,26,19,0,3,3,0,23,28,0,3,0,0,36,38,0,6,5,0,52,31,0,6,3,0,37,26,0,4,0,0,32,11,3,11,3,0,34,3,0,3,3,0,15,6,0,8,5,0,12,0,0,3,5,0,6,235,17,55,38,7,351,20,0,6,3,0,33,12,0,3,0,0,23,495,41,130,79,10,754,20,0,0,0,0,24,80,0,8,0,0,86,81,8,6,3,0,101,61,3,12,0,0,79,54,16,17,4
102011028,3,0,0,13,6,3,6,0,0,15,17,0,6,0,0,20,8,10,3,0,0,22,13,10,7,3,0,31,14,0,8,5,0,23,13,6,9,0,0,24,4,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,101,36,47,3,4,188,59,0,0,3,0,66,27,0,0,0,0,27,16,0,0,0,0,16,15,6,5,0,0,28,11,3,11,4,0,37,23,4,15,6,0,47,16,8,17,3,0,40,17,3,13,3,0,33,11,3,15,3,0,34,10,0,4,0,0,19,7,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,221,22,84,28,4,355,12,3,3,0,0,15,4,0,0,0,0,4,338,62,133,33,5,571,12,0,0,0,0,12,37,0,0,0,0,42,29,3,10,0,0,40,25,13,19,0,0,55,27,13,11,0
102011029,0,0,0,16,15,0,3,0,0,18,14,4,0,0,0,22,15,5,3,0,0,25,10,4,3,4,0,23,6,4,4,3,0,23,17,12,6,0,0,35,3,5,4,0,0,12,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,125,41,36,7,0,205,26,0,0,0,0,26,30,0,3,0,0,33,12,0,0,0,0,19,15,3,11,3,0,26,12,5,9,3,0,31,32,10,13,6,0,60,38,5,12,7,0,61,31,4,9,5,0,48,24,9,10,0,3,45,16,3,11,3,0,28,7,3,7,0,0,12,3,3,4,3,0,8,0,0,0,0,0,3,240,43,84,28,4,398,21,0,3,3,0,24,8,0,3,0,0,15,394,85,130,37,4,650,23,0,0,0,0,23,52,0,0,0,0,55,47,0,9,0,0,63,40,7,13,0,0,65,34,13,16,0
102011030,3,0,0,64,73,3,5,0,0,78,74,6,0,3,0,87,98,9,4,3,0,118,104,7,12,3,0,126,73,14,10,3,0,109,68,8,9,0,0,85,35,9,4,0,0,49,11,3,3,0,0,16,3,0,3,3,0,8,0,0,0,0,0,0,716,56,51,17,4,850,41,0,0,0,0,43,42,0,0,0,0,44,36,0,0,0,0,38,40,0,0,3,0,48,57,3,4,0,0,70,57,7,9,0,0,77,61,4,10,4,0,85,47,9,9,4,0,71,45,4,4,5,0,59,26,3,7,6,0,40,16,0,3,3,0,24,9,0,3,3,0,15,0,0,4,0,0,3,487,39,54,27,7,618,45,3,3,0,0,58,16,3,3,3,4,26,1265,98,116,52,19,1553,97,0,0,0,0,108,355,3,6,0,0,361,352,10,10,0,3,375,406,18,17,3,3,441,368,22,12,3
102011031,4,0,0,268,168,3,5,0,3,174,153,14,11,3,0,170,175,22,15,0,0,217,226,32,29,3,0,292,236,28,18,3,0,284,208,15,10,0,0,235,93,7,7,0,0,114,18,7,6,0,0,28,8,0,0,0,0,6,0,0,0,0,0,0,1847,128,107,9,11,2109,568,0,0,3,8,575,408,0,3,0,4,416,185,3,9,3,0,198,223,4,14,3,3,249,261,13,22,5,0,296,293,8,29,3,0,335,285,17,38,8,3,354,279,18,15,6,3,324,259,15,30,3,5,309,172,7,16,3,0,208,65,9,9,4,0,88,13,3,3,0,0,23,5,0,0,0,0,11,3023,110,187,38,29,3383,214,11,5,3,3,231,55,0,3,3,8,65,5146,244,295,55,48,5790,122,0,0,0,0,119,454,0,6,0,5,466,475,12,18,0,3,502,403,25,16,0,4,449,381,68,28,3
102011032,10,0,0,607,431,12,7,0,3,452,462,17,18,0,0,493,589,28,28,3,7,650,681,22,21,3,4,737,635,27,31,8,3,699,610,32,16,4,3,663,327,11,12,0,0,342,63,10,5,3,0,83,10,0,0,0,0,10,3,0,0,0,0,4,4863,151,144,29,25,5207,319,3,3,5,0,328,324,0,3,0,0,328,278,0,9,0,6,293,444,7,21,3,0,475,472,14,35,4,3,513,525,26,21,3,0,575,516,16,25,5,6,575,462,12,17,9,3,498,489,13,20,4,3,528,298,11,29,3,3,344,125,9,7,3,0,150,33,7,3,0,0,42,10,6,3,0,0,18,4278,125,195,36,30,4669,514,4,6,3,6,535,115,8,3,7,14,144,9768,287,351,72,76,10559,194,0,0,0,4,195,850,0,5,0,3,861,1208,25,27,0,3,1271,1044,61,29,0,10,1143,1024,88,54,7
102011033,0,0,0,32,20,3,4,0,0,25,28,0,3,0,0,36,45,3,0,0,0,47,40,0,5,0,0,45,30,0,0,0,0,36,30,4,0,0,0,33,13,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,14,15,0,0,299,27,0,0,0,0,27,26,0,0,0,0,28,18,0,0,0,0,22,31,0,3,0,0,32,24,3,5,0,0,28,40,7,6,0,0,60,31,0,3,0,0,37,44,3,3,0,0,52,22,5,5,0,0,30,16,0,0,0,0,16,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,301,15,24,8,3,348,27,0,3,0,0,38,13,0,0,0,3,9,607,29,45,11,3,696,17,0,0,0,0,17,36,0,5,0,0,38,69,0,0,0,0,72,68,8,3,0,0,80,51,3,9,0
102011034,0,0,0,40,17,3,3,0,0,22,19,3,3,3,0,24,30,3,4,0,0,38,51,6,5,0,0,68,47,6,6,0,0,59,34,9,3,0,0,45,28,0,0,0,0,33,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,305,27,29,7,3,371,109,0,0,0,3,113,36,0,0,0,0,43,36,0,7,0,0,43,44,0,3,0,0,47,50,4,6,0,0,63,69,7,8,4,0,84,63,4,10,3,0,80,72,4,4,0,0,82,64,4,4,0,3,81,55,0,9,0,0,64,22,3,8,3,0,36,3,0,0,0,0,9,0,0,0,0,0,0,627,26,57,19,10,738,35,0,4,0,3,41,21,0,3,3,0,23,983,57,91,30,20,1180,12,0,0,0,0,12,79,0,0,0,0,82,82,3,3,0,0,91,60,3,7,0,0,76,57,7,11,3
102011035,4,0,0,20,7,0,0,0,0,14,14,0,0,0,0,13,18,6,0,0,0,22,14,0,3,0,0,14,15,0,3,0,0,17,19,3,3,0,0,29,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,12,14,3,0,146,13,0,0,0,0,13,14,0,0,0,0,14,12,0,0,0,0,12,17,0,5,0,0,22,14,0,6,0,0,20,13,0,7,0,0,29,15,4,4,0,0,23,19,0,3,0,0,23,21,0,7,0,0,25,17,0,3,0,0,24,4,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,160,12,32,7,0,209,16,0,0,0,0,14,8,0,0,0,0,8,298,25,44,5,0,375,6,0,0,0,0,7,22,0,0,0,0,28,37,3,6,0,0,46,20,0,4,0,0,28,34,8,0,0
102011036,3,0,0,58,46,0,0,0,0,46,39,5,0,0,0,50,63,4,3,0,0,75,77,3,0,0,0,85,93,3,3,0,0,101,88,0,7,0,0,106,44,0,3,0,0,46,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,565,14,30,3,3,619,82,0,0,0,0,81,47,0,0,0,0,44,32,0,3,0,0,38,55,0,3,0,0,56,61,3,6,0,0,75,70,0,5,0,0,79,60,8,12,0,0,85,49,3,7,0,0,57,59,0,3,0,6,69,30,3,0,0,0,31,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,555,21,42,3,9,622,38,0,3,0,3,45,6,0,0,0,0,7,1167,37,77,8,15,1299,34,0,0,0,0,35,115,0,4,0,0,119,126,0,7,0,0,138,130,6,3,0,0,147,137,11,11,0
