SA2_MAINCODE_2016,MaOpD_400_499_H_0,MaOpD_400_499_H_1_15,MaOpD_400_499_H_16_24,MaOpD_400_499_H_25_34,MaOpD_400_499_H_35_39,MaOpD_400_499_H_40,MaOpD_400_499_H_41_48,MaOpD_400_499_H_49mo,MaOpD_400_499_H_NS,MaOpD_400_499_H_Tot,MaOpD_500_649_H_0,MaOpD_500_649_H_1_15,MaOpD_500_649_H_16_24,MaOpD_500_649_H_25_34,MaOpD_500_649_H_35_39,MaOpD_500_649_H_40,MaOpD_500_649_H_41_48,MaOpD_500_649_H_49mo,MaOpD_500_649_H_NS,MaOpD_500_649_H_Tot,MaOpD_650_799_H_0,MaOpD_650_799_H_1_15,MaOpD_650_799_H_16_24,MaOpD_650_799_H_25_34,MaOpD_650_799_H_35_39,MaOpD_650_799_H_40,MaOpD_650_799_H_41_48,MaOpD_650_799_H_49mo,MaOpD_650_799_H_NS,MaOpD_650_799_H_Tot,MaOpD_800_999_H_0,MaOpD_800_999_H_1_15,MaOpD_800_999_H_16_24,MaOpD_800_999_H_25_34,MaOpD_800_999_H_35_39,MaOpD_800_999_H_40,MaOpD_800_999_H_41_48,MaOpD_800_999_H_49mo,MaOpD_800_999_H_NS,MaOpD_800_999_H_Tot,MaOpD_1000_1249_H_0,MaOpD_1000_1249_H_1_15,MaOpD_1000_1249_H_16_24,MaOpD_1000_1249_H_25_34,MaOpD_1000_1249_H_35_39,MaOpD_1000_1249_H_40,MaOpD_1000_1249_H_41_48,MaOpD_1000_1249_H_49mo,MaOpD_1000_1249_H_NS,MaOpD_1000_1249_H_Tot,MaOpD_1250_1499_H_0,MaOpD_1250_1499_H_1_15,MaOpD_1250_1499_H_16_24,MaOpD_1250_1499_H_25_34,MaOpD_1250_1499_H_35_39,MaOpD_1250_1499_H_40,MaOpD_1250_1499_H_41_48,MaOpD_1250_1499_H_49mo,MaOpD_1250_1499_H_NS,MaOpD_1250_1499_H_Tot,MaOpD_1500_1749_H_0,MaOpD_1500_1749_H_1_15,MaOpD_1500_1749_H_16_24,MaOpD_1500_1749_H_25_34,MaOpD_1500_1749_H_35_39,MaOpD_1500_1749_H_40,MaOpD_1500_1749_H_41_48,MaOpD_1500_1749_H_49mo,MaOpD_1500_1749_H_NS,MaOpD_1500_1749_H_Tot,MaOpD_1750_1999_H_0,MaOpD_1750_1999_H_1_15,MaOpD_1750_1999_H_16_24,MaOpD_1750_1999_H_25_34,MaOpD_1750_1999_H_35_39,MaOpD_1750_1999_H_40,MaOpD_1750_1999_H_41_48,MaOpD_1750_1999_H_49mo,MaOpD_1750_1999_H_NS,MaOpD_1750_1999_H_Tot,MaOpD_2000_2999_H_0,MaOpD_2000_2999_H_1_15,MaOpD_2000_2999_H_16_24,MaOpD_2000_2999_H_25_34,MaOpD_2000_2999_H_35_39,MaOpD_2000_2999_H_40,MaOpD_2000_2999_H_41_48,MaOpD_2000_2999_H_49mo,MaOpD_2000_2999_H_NS,MaOpD_2000_2999_H_Tot,MaOpD_3000mo_H_0,MaOpD_3000mo_H_1_15,MaOpD_3000mo_H_16_24,MaOpD_3000mo_H_25_34,MaOpD_3000mo_H_35_39,MaOpD_3000mo_H_40,MaOpD_3000mo_H_41_48,MaOpD_3000mo_H_49mo,MaOpD_3000mo_H_NS,MaOpD_3000mo_H_Tot,MaOpD_PINS_H_0,MaOpD_PINS_H_1_15,MaOpD_PINS_H_16_24,MaOpD_PINS_H_25_34,MaOpD_PINS_H_35_39,MaOpD_PINS_H_40,MaOpD_PINS_H_41_48,MaOpD_PINS_H_49mo,MaOpD_PINS_H_NS,MaOpD_PINS_H_Tot,MaOpD_Tot_H_0,MaOpD_Tot_H_1_15,MaOpD_Tot_H_16_24,MaOpD_Tot_H_25_34,MaOpD_Tot_H_35_39,MaOpD_Tot_H_40,MaOpD_Tot_H_41_48,MaOpD_Tot_H_49mo,MaOpD_Tot_H_NS,MaOpD_Tot_H_Tot,Lab_NNI_H_0,Lab_NNI_H_1_15,Lab_NNI_H_16_24,Lab_NNI_H_25_34,Lab_NNI_H_35_39,Lab_NNI_H_40,Lab_NNI_H_41_48,Lab_NNI_H_49mo,Lab_NNI_H_NS,Lab_NNI_H_Tot,Lab_1_149_H_0,Lab_1_149_H_1_15,Lab_1_149_H_16_24,Lab_1_149_H_25_34,Lab_1_149_H_35_39,Lab_1_149_H_40,Lab_1_149_H_41_48,Lab_1_149_H_49mo,Lab_1_149_H_NS,Lab_1_149_H_Tot,Lab_150_299_H_0,Lab_150_299_H_1_15,Lab_150_299_H_16_24,Lab_150_299_H_25_34,Lab_150_299_H_35_39,Lab_150_299_H_40,Lab_150_299_H_41_48,Lab_150_299_H_49mo,Lab_150_299_H_NS,Lab_150_299_H_Tot,Lab_300_399_H_0,Lab_300_399_H_1_15,Lab_300_399_H_16_24,Lab_300_399_H_25_34,Lab_300_399_H_35_39,Lab_300_399_H_40,Lab_300_399_H_41_48,Lab_300_399_H_49mo,Lab_300_399_H_NS,Lab_300_399_H_Tot,Lab_400_499_H_0,Lab_400_499_H_1_15,Lab_400_499_H_16_24,Lab_400_499_H_25_34,Lab_400_499_H_35_39,Lab_400_499_H_40,Lab_400_499_H_41_48,Lab_400_499_H_49mo,Lab_400_499_H_NS,Lab_400_499_H_Tot,Lab_500_649_H_0,Lab_500_649_H_1_15,Lab_500_649_H_16_24,Lab_500_649_H_25_34,Lab_500_649_H_35_39,Lab_500_649_H_40,Lab_500_649_H_41_48,Lab_500_649_H_49mo,Lab_500_649_H_NS,Lab_500_649_H_Tot,Lab_650_799_H_0,Lab_650_799_H_1_15,Lab_650_799_H_16_24,Lab_650_799_H_25_34,Lab_650_799_H_35_39,Lab_650_799_H_40,Lab_650_799_H_41_48,Lab_650_799_H_49mo,Lab_650_799_H_NS,Lab_650_799_H_Tot,Lab_800_999_H_0,Lab_800_999_H_1_15,Lab_800_999_H_16_24,Lab_800_999_H_25_34,Lab_800_999_H_35_39,Lab_800_999_H_40,Lab_800_999_H_41_48,Lab_800_999_H_49mo,Lab_800_999_H_NS,Lab_800_999_H_Tot
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,6,3,0,0,0,0,0,0,10,0,3,9,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4
102011029,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,8,0,0,5,28,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,3,16,4,0,0,0,0,0,0,23,0,8,0,0,0,0,0,0,0,15,0,0,3,3,0,0,3,0,0,14,0,3,0,7,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,3,3,0,3,6,0,0,0,14
102011030,0,0,4,3,0,0,0,0,0,18,0,5,5,4,19,3,3,3,0,44,0,3,7,4,64,27,13,9,0,125,0,4,8,9,73,52,29,14,3,204,0,0,3,4,38,46,34,57,3,191,7,0,0,0,14,21,33,48,3,127,0,0,0,3,8,19,19,40,0,92,4,0,0,0,8,4,9,44,0,71,0,0,0,0,3,6,0,30,0,39,0,0,0,0,3,0,0,3,0,9,0,0,0,0,4,0,3,3,0,15,23,23,33,35,238,185,144,257,14,945,0,0,0,0,0,0,0,0,0,3,3,14,3,0,0,0,0,0,0,17,4,20,3,8,0,3,0,0,0,32,3,19,15,5,4,0,0,0,0,48,5,14,18,9,3,5,4,0,0,60,8,9,15,27,44,23,10,3,0,135,3,5,11,28,84,39,18,7,0,204,0,8,4,5,57,55,32,15,3,186
102011031,0,0,3,5,0,0,0,0,0,15,0,4,4,3,9,4,3,3,0,27,3,0,0,3,28,7,3,0,0,48,5,0,3,3,18,14,8,4,4,52,0,0,0,5,15,6,13,6,0,38,0,0,0,0,4,0,3,4,0,14,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,11,29,26,21,73,30,37,23,3,253,0,6,0,0,0,0,0,0,0,6,11,118,5,0,0,0,0,0,3,138,0,63,24,5,0,0,0,0,0,94,0,28,27,9,8,0,0,3,0,78,0,18,32,12,7,0,0,0,0,78,0,15,17,39,10,3,0,3,0,92,8,10,13,26,34,11,12,4,0,108,0,3,3,9,32,12,10,14,0,87
102011032,0,8,7,8,0,3,3,4,0,36,0,7,23,16,16,13,4,4,0,87,0,3,19,15,46,18,12,4,0,116,3,3,4,7,41,32,23,18,0,141,0,0,3,7,30,36,17,32,0,123,3,0,0,3,8,8,10,18,0,49,0,0,5,0,3,8,3,21,0,43,3,0,0,0,3,5,0,5,0,26,0,0,0,0,4,3,4,11,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,18,50,64,59,165,132,75,123,12,707,0,9,0,0,0,0,0,0,0,8,3,90,5,3,0,0,0,0,0,108,3,55,22,10,3,0,3,0,3,100,0,37,38,8,4,4,3,0,0,95,3,43,36,28,4,6,3,3,4,136,4,24,41,44,25,22,3,7,4,169,3,17,26,47,83,43,16,8,7,245,0,8,14,23,57,61,24,14,3,196
102011033,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,3,3,0,4,0,32,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,13,4,3,3,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,8
102011034,0,0,4,0,0,0,0,0,0,4,0,3,5,3,0,0,0,0,3,10,0,3,5,7,0,3,0,0,0,24,0,0,3,3,12,6,3,3,0,37,3,0,4,3,29,12,7,4,0,60,0,0,0,3,11,4,5,9,0,35,0,0,0,0,0,7,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,24,27,18,57,33,17,23,3,212,0,0,0,0,0,0,0,0,0,0,3,47,3,0,0,0,0,0,0,59,0,28,3,0,0,0,0,0,0,38,3,14,6,3,0,0,0,0,0,34,0,7,10,5,0,0,0,0,3,28,0,8,6,14,3,3,0,0,0,32,0,4,0,8,9,3,0,0,0,33,0,8,0,3,7,4,0,4,0,22
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,11,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,8,0,0,0,0,3,3,0,0,0,10,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,3,0,0,0,3
102011036,3,0,3,3,6,0,0,0,0,18,0,0,4,13,25,0,3,0,0,44,0,4,0,16,40,6,0,4,0,77,6,0,0,0,25,4,8,5,0,49,3,0,3,0,14,14,0,5,0,36,0,0,0,0,3,0,3,3,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,8,12,12,19,39,122,35,15,20,4,270,0,0,0,0,0,0,0,0,0,4,3,35,0,0,0,0,0,0,0,36,0,19,10,0,0,0,0,0,0,28,0,5,7,4,0,0,0,0,0,15,0,10,11,10,0,0,0,0,0,29,0,3,16,23,13,5,4,0,3,77,3,10,13,29,27,21,7,0,0,108,3,0,6,23,46,10,19,0,0,106
102011037,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,10,3,0,0,0,0,0,0,12,0,8,8,3,0,0,0,0,0,18,0,8,3,0,0,0,0,0,0,13,0,12,7,3,0,0,0,0,0,18,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,7
102011038,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,6,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,0,9,0,0,4,3,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,7
102011039,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,6,0,5,6,3,45,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,51,3,20,3,0,0,0,0,0,0,28,0,12,8,0,0,0,0,0,0,25,0,4,11,8,0,0,0,3,0,32,5,5,6,3,6,0,0,3,0,30,0,5,6,3,11,10,4,4,0,42,0,0,3,4,4,8,0,0,0,25
102011040,0,3,4,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,9,0,3,0,3,0,0,3,0,0,10,0,0,3,4,3,3,0,3,0,14,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,20,16,11,6,6,9,11,3,84,0,0,0,0,0,0,0,3,0,4,3,54,4,0,0,0,0,0,3,58,3,25,12,0,0,0,0,0,0,42,4,26,20,3,0,0,0,3,0,54,0,16,13,9,0,0,0,3,0,41,0,13,16,19,9,7,0,0,0,62,0,3,6,13,16,11,4,4,0,53,0,0,5,7,7,11,3,0,0,40
102011041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,8,3,8,0,32,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,14,3,3,0,4,0,0,0,0,0,11,0,5,4,0,0,0,0,0,0,10,0,4,3,0,0,0,0,0,0,11,0,6,0,4,4,3,0,0,0,22,0,0,4,4,5,3,0,3,0,19,0,0,0,0,0,4,0,3,0,9
102011042,0,0,4,0,0,0,0,0,0,8,0,3,3,6,5,3,0,0,0,20,0,0,0,0,7,4,0,3,0,19,0,0,0,0,12,8,0,0,0,24,3,0,3,0,10,3,0,3,0,18,0,0,0,0,0,3,0,4,0,12,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,22,14,33,18,4,22,5,137,0,0,0,0,0,0,0,0,0,3,3,25,3,0,0,0,0,0,0,39,3,14,5,0,0,0,0,0,3,25,0,13,4,5,3,0,0,0,0,30,0,9,13,3,3,3,0,0,0,29,3,6,14,10,7,8,0,0,0,52,3,3,8,8,13,5,3,5,3,48,0,4,0,12,5,8,0,0,0,36
102011043,0,0,3,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,8,0,0,0,0,6,4,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,11,9,7,5,3,4,3,61,0,0,0,0,0,0,0,0,0,3,3,41,3,0,0,0,0,0,0,50,4,12,6,8,0,0,0,0,0,33,3,17,8,3,0,0,0,0,0,27,0,13,15,7,0,0,0,0,0,35,0,3,9,11,8,4,0,0,0,42,0,8,6,9,21,9,0,0,0,53,0,4,4,9,11,7,0,0,0,38
102021044,0,3,3,4,0,0,0,0,0,14,0,0,3,3,4,0,0,0,0,13,0,0,5,7,0,3,0,0,0,13,0,3,3,3,8,9,3,5,0,33,0,0,0,4,14,8,7,3,0,33,0,0,3,0,5,8,8,3,0,24,0,0,0,0,0,0,3,5,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,22,17,44,28,23,18,0,175,0,0,0,0,0,0,0,0,0,3,3,60,3,0,0,0,0,0,0,68,3,32,7,0,3,0,0,0,0,46,3,22,14,0,0,0,0,0,4,38,0,17,22,13,0,0,0,0,0,47,4,7,19,28,10,0,0,4,0,75,5,3,6,13,12,7,0,3,0,63,3,0,3,4,9,10,0,0,0,33
102021045,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,3,3,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,13,11,4,10,0,53,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,7,0,4,0,0,0,0,0,14,0,4,3,0,0,0,0,0,0,10,0,3,5,3,4,0,0,0,0,14,0,0,3,5,0,0,0,0,0,10,0,0,0,11,3,0,0,0,0,20,0,0,3,5,8,6,3,0,0,23
102021046,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,3,8,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,6,0,9,6,0,0,0,0,0,3,18,0,8,3,3,0,0,0,0,0,8,0,3,6,5,4,0,0,0,0,20,0,0,3,4,3,3,3,0,0,17,0,0,3,5,0,3,3,0,0,16
102021047,0,5,0,6,0,0,0,0,0,16,0,0,7,11,0,5,0,3,0,33,0,0,5,11,24,19,6,4,0,69,0,0,10,12,52,28,10,14,0,126,0,0,4,10,27,29,22,26,0,114,0,0,0,0,10,14,11,18,0,54,0,0,0,0,3,7,11,10,0,27,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,5,23,34,53,121,100,62,75,3,489,0,3,0,0,0,0,0,0,0,5,3,44,6,0,0,0,0,0,0,57,4,31,10,3,0,0,0,0,0,47,3,15,10,3,3,3,0,0,0,37,3,8,21,4,3,8,0,0,0,48,0,9,10,19,18,11,0,3,0,74,7,3,12,23,53,34,3,3,0,132,3,0,9,12,59,34,20,5,0,139
102021048,0,0,3,3,0,0,0,0,0,6,0,0,3,7,0,0,0,0,0,14,0,3,0,8,9,3,0,0,0,30,0,0,0,0,5,3,3,3,4,22,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,14,19,18,15,3,9,8,127,0,5,0,0,0,0,0,0,0,12,0,72,4,0,0,0,0,0,3,81,3,25,16,0,0,0,0,0,0,43,0,20,18,8,0,0,0,0,0,48,0,5,17,11,3,0,0,0,0,39,0,13,18,27,4,8,4,0,0,74,0,3,7,22,21,11,3,4,0,75,3,0,9,7,7,10,5,5,0,40
102021049,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,10,5,6,0,43,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,24,0,3,3,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,6,0,0,4,7,0,0,0,0,0,13,0,0,3,6,3,4,0,0,0,20,0,0,0,4,10,3,0,0,0,25,0,0,0,0,0,8,0,0,0,11
102021050,0,0,3,0,0,0,0,0,0,6,0,0,0,4,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,4,0,4,0,0,14,0,0,0,0,5,5,3,3,0,13,0,0,3,0,4,3,3,9,0,21,0,0,0,0,3,4,4,3,0,17,0,0,0,0,6,4,3,3,0,17,0,0,0,0,10,15,7,9,0,36,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,3,5,14,8,35,41,22,30,3,152,0,3,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,15,0,9,4,3,0,0,0,0,0,11,0,4,9,3,0,0,0,0,0,11,0,8,11,3,0,0,0,0,0,23,3,0,4,10,5,0,0,0,0,25,0,3,4,3,15,7,0,0,0,35,0,0,0,3,7,9,3,0,0,21
102021051,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,10,0,0,0,0,13,0,0,0,0,24,4,3,0,0,11,3,4,0,0,27,0,0,0,0,3,3,6,6,0,25,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,9,10,36,26,12,19,0,122,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,9,0,3,0,0,0,0,0,0,3,7,0,3,3,3,0,0,0,0,3,14,0,0,3,3,0,3,0,0,0,15,0,0,3,6,5,5,0,0,0,21,0,3,0,11,12,4,3,0,0,37,0,0,0,0,5,3,7,0,0,19
102021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,3,0,8,0,0,0,18,0,0,0,0,0,0,0,0,0,4
102021053,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,0,0,3,6,0,0,0,0,13,0,0,0,0,3,9,0,3,0,16,0,0,0,0,3,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,14,13,6,12,12,9,11,3,87,0,0,0,0,0,0,0,0,0,0,3,33,4,3,0,0,0,0,0,39,4,24,9,3,0,0,0,0,0,42,0,17,20,11,0,0,0,0,0,50,0,13,11,11,0,0,0,0,0,30,3,15,13,9,12,10,0,0,0,59,5,3,7,18,8,9,0,0,3,60,0,3,3,3,17,11,4,0,0,39
102021054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,3,3,3,0,0,7,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,6,9,6,4,7,0,45,0,3,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,14,0,11,4,0,0,0,0,0,0,15,0,8,4,0,0,0,0,0,0,16,0,7,13,8,0,0,0,0,3,29,0,5,8,11,3,0,0,0,0,31,0,0,3,6,7,3,0,3,0,20,0,3,0,4,4,3,3,0,0,15
