SA2_MAINCODE_2016,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_Inc_LR_Mng,M1_Tram_Inc_LR_Pro,M1_Tram_Inc_LR_TecTW,M1_Tram_Inc_LR_CoPSW,M1_Tram_Inc_LR_ClAW,M1_Tram_Inc_LR_SWks,M1_Tram_Inc_LR_MaOpDv,M1_Tram_Inc_LR_Lab,M1_Tram_Inc_LR_IDNS,M1_Tram_Inc_LR_Tot,M1_Taxi_Mng,M1_Taxi_Pro,M1_Taxi_TecTW,M1_Taxi_CoPSW,M1_Taxi_ClAW,M1_Taxi_SWks,M1_Taxi_MaOpDv,M1_Taxi_Lab,M1_Taxi_IDNS,M1_Taxi_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_Inc_LR_Mng,M2_TrnTrm_Inc_LR_Pro,M2_TrnTrm_Inc_LR_TecTW,M2_TrnTrm_Inc_LR_CoPSW,M2_TrnTrm_Inc_LR_ClAW,M2_TrnTrm_Inc_LR_SWks,M2_TrnTrm_Inc_LR_MaOpDv,M2_TrnTrm_Inc_LR_Lab,M2_TrnTrm_Inc_LR_IDNS,M2_TrnTrm_Inc_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
101041017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,371,353,441,437,467,471,173,276,41,3028,20,7,33,37,31,65,5,43,0,245,4,0,14,0,0,4,12,6,0,43,3,3,3,3,0,0,0,4,0,9,4,0,0,3,3,3,0,3,0,24,0,3,0,0,4,0,3,4,0,20,20,12,9,14,8,13,0,27,0,100,422,383,499,498,518,569,194,361,46,3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74,183,108,140,71,69,8,74,6,729,6,6,4,13,7,12,0,11,0,57,0,0,12,0,0,0,3,3,0,21,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,3,0,8,10,14,3,11,7,10,0,5,0,56,92,208,134,162,86,85,19,94,12,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041019,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,797,449,412,504,345,189,472,52,3569,7,33,21,30,22,45,0,57,4,228,7,0,7,0,0,3,28,7,0,57,6,3,4,0,0,0,6,6,0,30,0,8,6,0,5,0,0,6,0,25,10,7,3,0,0,0,0,0,0,20,46,30,19,30,13,28,6,36,0,218,432,877,521,484,550,422,230,596,61,4162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101041020,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,62,122,71,43,24,48,116,7,620,6,0,4,0,0,3,3,9,0,29,12,0,3,0,0,0,10,3,0,23,12,0,0,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,3,22,3,0,0,0,3,0,3,0,33,57,9,13,3,3,11,0,15,0,101,234,76,145,74,53,38,65,144,14,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,127,87,74,34,29,7,56,0,453,0,5,3,3,0,3,0,8,0,23,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,3,0,4,0,21,3,0,0,0,0,0,0,0,0,7,8,4,4,10,3,3,0,3,0,37,58,149,99,95,41,40,10,63,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,124,155,124,95,95,85,153,7,923,0,7,15,11,4,9,5,12,0,57,3,0,8,0,0,0,14,3,0,19,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,20,11,7,8,9,5,4,10,0,79,111,146,186,142,108,115,107,178,7,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,35,89,42,35,37,33,67,0,386,3,0,8,3,0,3,0,0,0,14,3,0,0,0,0,0,3,3,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,8,33,0,4,3,0,6,0,7,0,52,110,35,103,47,37,45,38,78,3,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041025,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,272,317,396,360,269,312,149,251,18,2346,16,9,24,21,7,42,0,32,0,152,5,0,4,0,3,0,12,3,0,24,0,0,5,0,0,3,3,0,0,13,3,3,0,0,0,0,0,4,0,15,12,0,3,0,0,3,0,3,0,21,31,17,29,32,14,34,4,19,0,176,331,352,461,432,290,396,163,323,21,2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041026,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,529,353,252,347,227,148,194,18,2326,5,22,22,18,15,27,15,38,5,173,8,0,11,0,0,0,17,9,0,46,3,3,0,0,0,3,3,0,0,21,4,3,3,4,4,3,0,3,0,26,3,3,4,3,0,0,4,3,0,20,16,21,17,10,12,13,0,18,0,107,294,588,415,287,385,278,192,263,29,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,227,249,220,159,206,71,199,13,1540,6,11,17,11,10,20,7,15,0,105,3,0,3,0,0,0,9,10,0,32,4,0,5,0,3,0,0,0,0,14,0,0,4,0,0,0,0,5,0,7,3,3,0,0,0,3,0,3,0,19,25,6,14,16,13,19,0,19,0,122,253,254,305,256,178,258,91,240,18,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101051539,9,24,18,14,9,13,0,18,3,99,3,14,4,20,11,10,0,13,4,85,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,8,4,0,26,720,1368,968,929,939,658,515,699,82,6872,25,45,70,57,40,131,32,153,6,573,16,0,24,0,3,4,25,3,3,77,4,0,8,6,0,3,4,7,0,27,0,8,4,6,0,4,5,8,0,34,9,3,5,3,9,0,6,3,0,45,36,96,35,54,34,42,7,52,11,361,821,1568,1136,1100,1048,873,599,960,103,8202,0,11,6,3,3,5,0,12,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,13,9,3,3,5,7,9,0,56
101051540,3,3,0,0,3,0,3,5,4,19,3,3,3,0,0,5,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,222,247,255,142,151,95,131,139,20,1411,13,10,16,7,6,11,17,28,0,104,28,0,9,0,0,3,14,6,0,59,11,0,4,3,0,0,0,3,0,19,0,3,0,0,0,0,0,0,0,4,16,0,3,0,0,0,0,3,0,22,70,13,22,9,10,10,4,12,0,153,365,279,309,168,176,127,172,198,31,1827,0,4,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,4,3,0,0,17
101061541,3,6,0,9,0,8,0,0,0,25,0,4,0,3,4,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,166,227,202,171,175,119,91,111,22,1276,5,7,12,19,0,17,5,20,4,87,3,0,4,0,0,0,6,3,0,21,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,14,25,11,14,6,4,3,21,0,92,190,271,231,212,198,141,107,165,28,1541,0,3,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,9
101061542,3,4,0,0,6,0,0,0,0,21,0,6,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,164,148,131,77,96,54,58,110,22,861,7,9,9,4,4,3,0,12,0,46,26,0,11,0,0,0,11,12,3,63,13,0,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,0,3,0,19,64,17,11,11,5,7,4,21,3,149,284,191,166,99,115,66,84,169,30,1205,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13
101061543,0,8,5,0,0,3,0,3,3,28,0,4,0,3,4,3,5,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,340,398,396,241,375,275,141,251,27,2444,9,16,16,11,8,25,9,40,0,131,7,0,11,0,0,0,16,3,0,36,3,0,3,0,4,0,0,3,0,17,0,8,0,0,0,0,4,0,0,12,3,4,0,3,0,0,0,5,0,15,27,17,11,21,13,16,13,18,0,134,391,452,441,283,405,321,187,327,32,2845,0,0,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,13
101061544,0,6,0,0,3,3,0,0,0,13,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,188,123,130,95,98,59,65,128,13,902,7,7,8,0,4,10,3,17,0,61,21,0,3,0,0,0,15,9,0,50,8,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,9,0,3,0,0,0,0,9,0,24,71,11,12,10,12,10,3,17,0,140,302,146,163,106,116,83,101,175,21,1211,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,3,0,15
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,78,152,79,42,71,14,48,8,558,3,3,20,15,5,13,0,5,0,58,0,0,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,8,5,6,6,0,0,0,3,0,28,87,89,183,101,48,83,16,65,8,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102011029,0,8,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,94,212,100,47,43,10,64,7,673,3,3,12,7,0,0,0,8,4,43,5,0,13,0,0,0,5,0,0,25,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,0,4,0,14,5,9,5,13,0,3,0,4,0,34,119,113,242,126,54,47,15,84,5,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,5
102011030,0,5,0,0,0,0,3,3,0,6,0,0,3,3,4,3,7,9,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,287,803,108,496,148,773,660,73,3934,20,3,44,7,18,12,31,72,5,211,3,0,24,0,0,4,32,7,0,72,3,3,10,0,0,0,7,12,0,38,0,0,3,0,0,0,0,3,0,6,16,3,0,0,3,0,5,0,0,30,57,6,13,10,12,11,3,28,3,144,693,308,896,131,538,176,864,790,79,4474,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,8,0,9
102011031,3,9,3,6,0,8,0,3,0,37,13,13,15,34,4,84,7,43,6,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,786,1323,756,860,866,1307,192,467,56,6610,25,46,53,64,31,167,11,82,3,472,9,0,19,0,0,0,7,13,0,45,4,3,7,5,0,0,0,3,0,29,0,9,0,0,0,3,0,0,0,19,3,7,7,0,3,4,0,0,0,26,14,17,8,24,17,28,0,17,0,131,851,1429,860,992,930,1601,224,633,64,7574,4,10,7,5,0,12,0,9,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,6,0,3,0,17,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,13,12,10,0,18,0,14,0,67
102011032,28,123,10,18,48,26,12,23,7,287,9,44,22,36,48,47,9,71,3,282,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,0,4,18,1413,3816,1643,1427,2580,1141,548,817,192,13588,61,133,94,60,123,140,23,145,9,794,10,0,29,3,0,7,19,20,0,82,5,15,19,14,13,7,13,11,0,95,6,26,11,3,4,3,0,8,0,57,8,4,11,4,3,3,5,4,4,41,19,101,36,38,45,34,12,33,7,325,1557,4272,1872,1611,2872,1401,631,1131,230,15585,8,15,8,10,10,3,0,9,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,39,3,3,23,3,3,6,0,99,4,7,0,3,3,0,0,0,0,22,0,8,0,0,4,0,0,0,0,11,23,66,13,20,46,11,4,16,3,198
102011033,0,3,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,239,85,325,81,41,27,50,8,940,3,3,5,11,0,3,0,6,0,34,0,0,6,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,10,3,0,3,0,3,0,23,86,251,107,346,91,54,28,64,11,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,12
102011034,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,3,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,284,220,250,147,174,165,169,21,1549,7,9,15,11,0,26,0,24,0,90,3,0,3,0,0,3,4,3,0,12,0,0,3,0,0,3,3,0,0,13,0,3,0,0,0,0,0,0,0,8,0,3,3,0,3,0,3,0,0,11,0,4,7,6,3,9,4,6,0,43,148,306,242,266,157,211,184,210,22,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7
102011035,0,3,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,114,65,88,43,14,11,37,3,403,0,0,3,5,3,0,3,9,0,30,0,0,4,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,9,0,3,0,0,4,0,0,0,0,3,41,127,80,98,54,13,19,46,6,475,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,8
102011036,0,0,0,3,3,4,5,9,0,21,0,3,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,280,273,131,244,155,217,397,21,1939,0,6,17,11,12,20,12,35,3,124,0,0,5,0,0,0,5,5,0,18,3,0,3,0,14,0,0,3,0,29,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,7,4,9,6,0,11,3,13,0,48,240,294,309,159,282,189,245,459,26,2211,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,16
102011037,0,3,0,0,0,3,0,0,0,3,0,7,0,3,0,0,0,10,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,112,64,133,36,39,3,38,5,453,0,5,0,4,0,0,3,25,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,11,0,7,0,4,0,3,0,0,0,20,26,131,71,150,42,42,6,78,11,563,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7
