SA2_MAINCODE_2016,Tot_Mng,Tot_Pro,Tot_Tech_trds_wks,Tot_Com_persl_svce_wks,Tot_Cler_admin_wks,Tot_Sales_wks,Tot_Mach_ops_dvrs,Tot_Labourers,Tot_IDNS,Tot_Tot
301021013,410,597,427,770,415,907,125,551,49,4254
301021527,198,259,240,145,174,185,151,151,28,1534
301031014,659,635,1027,325,775,311,1530,865,124,6249
301031015,232,414,234,426,234,135,52,162,33,1930
301031016,179,466,188,369,207,242,41,138,27,1854
301031017,1716,1926,1853,417,1934,533,1334,1842,195,11762
301031018,547,369,582,278,582,391,393,579,73,3800
301031019,296,263,381,153,274,164,156,202,32,1927
301031020,417,716,584,615,513,516,128,338,54,3875
301031021,838,742,1137,592,785,661,1071,958,118,6908
302011022,115,291,169,208,144,181,23,111,9,1253
302011023,85,148,99,51,145,55,18,60,15,673
302011024,238,434,168,407,401,274,49,175,46,2196
302011025,184,317,190,236,209,431,43,163,20,1801
302011026,136,567,134,338,215,141,24,115,26,1692
302021027,503,749,364,628,515,930,134,406,42,4257
302021028,1128,4523,1029,1775,2168,2273,208,950,171,14218
302021029,78,254,105,198,91,33,10,58,10,826
302021030,852,585,1615,216,925,348,831,869,122,6363
302021031,507,854,718,374,621,348,196,410,61,4089
302021032,493,782,709,400,665,725,245,319,54,4396
302021033,75,165,155,145,91,85,17,82,10,821
302021034,161,371,182,177,128,67,26,94,26,1224
302031035,178,344,171,434,129,139,62,217,31,1694
302031036,2941,4132,3987,3120,3490,3126,4140,2631,464,28035
302031037,1867,1411,2353,224,1980,756,1864,1219,194,11862
302031038,1415,1201,1536,269,1696,750,1539,1511,172,10074
302031039,977,1118,1027,408,1096,479,948,1216,147,7423
302031040,503,946,497,653,765,566,152,356,68,4508
302041041,208,553,214,366,230,293,80,242,31,2214
302041042,106,443,153,347,140,80,15,133,16,1437
302041043,117,263,178,115,101,132,107,162,14,1196
302041044,305,494,356,623,290,246,94,306,45,2758
302041045,190,220,154,434,112,346,52,170,27,1704
302041046,193,231,206,249,605,92,193,212,34,2017
303011047,214,523,242,279,212,221,18,128,31,1864
303011048,686,857,543,353,904,786,114,450,89,4782
303011049,195,470,242,467,211,161,282,188,27,2262
303011050,123,297,99,170,163,153,84,126,27,1232
303011051,551,557,556,550,373,978,177,391,59,4185
303021052,301,603,297,422,280,366,60,245,31,2603
303021053,657,1539,753,660,859,507,120,370,74,5537
303021054,259,927,277,231,291,186,46,130,21,2369
303021055,546,2219,625,1106,1029,451,95,308,95,6475
303021056,176,542,231,378,200,126,37,141,25,1856
303021057,93,306,88,193,124,27,23,60,11,932
303021058,1387,6779,1088,1780,2530,631,385,781,249,15606
303021059,534,816,536,550,623,199,397,337,56,4045
303031060,1500,2550,993,671,1910,599,204,591,191,9211
303031061,240,429,165,255,190,329,57,159,37,1853
303031062,458,831,588,358,649,300,408,280,51,3929
303031063,509,1252,557,618,567,620,96,335,53,4606
303031064,221,434,245,202,203,155,159,165,37,1822
303031065,1162,2042,783,1251,1871,2170,412,724,164,10574
303031066,164,379,202,264,181,129,44,154,16,1540
303041067,805,1609,962,436,1109,455,904,483,104,6855
303041068,348,394,562,279,412,392,126,301,47,2863
303041069,270,294,185,285,262,480,42,196,34,2037
303041070,1068,2063,1183,610,1320,335,610,731,124,8051
303041071,138,338,170,210,146,81,16,63,13,1176
303051072,88,250,120,191,101,91,39,114,21,1013
303051073,390,882,440,559,505,411,488,314,76,4075
303051074,809,804,1036,433,1266,574,3032,712,179,8843
303051075,205,268,223,260,322,267,638,263,46,2479
303051076,3321,2130,4257,739,3586,1865,4526,2396,457,23288
303061077,88,192,66,176,80,35,20,53,18,720
303061078,173,409,306,261,201,168,127,186,37,1870
303061079,186,765,232,398,283,191,42,167,37,2313
303061080,274,599,284,581,338,347,105,255,59,2842
304011081,361,543,261,611,325,837,36,277,29,3288
304011082,79,285,109,229,117,94,14,82,3,1007
304011083,19,47,53,31,33,27,4,23,3,236
304011084,683,749,738,543,562,634,468,454,84,4906
304011085,41,78,24,18,65,11,6,12,5,264
304021086,144,262,140,175,140,122,16,126,15,1136
304021087,272,445,181,334,265,211,27,185,30,1943
304021088,154,381,117,200,139,220,10,110,24,1348
304021089,80,204,92,171,62,31,6,41,13,700
304021090,197,687,187,253,258,156,33,94,29,1891
304021091,184,384,190,215,151,49,74,97,33,1380
304031092,169,397,177,262,135,161,10,81,29,1425
304031093,132,531,189,233,143,123,220,121,19,1706
304031094,943,1740,678,1242,777,2173,86,622,97,8350
304031095,115,291,175,180,185,121,40,75,28,1204
304031096,967,5407,672,717,1366,256,81,500,121,10080
304031097,222,794,432,187,342,160,39,129,29,2331
304041098,1283,1021,1310,2545,821,184,482,232,218,8103
304041099,0,0,0,0,0,0,0,3,0,6
304041100,172,323,166,330,126,272,29,193,19,1628
304041101,323,564,286,588,329,710,34,294,35,3167
304041102,48,284,124,42,48,39,9,12,12,607
304041103,277,784,259,407,279,301,51,179,26,2571
304041104,107,418,122,371,121,84,48,121,15,1397
305011105,18484,45031,6271,8096,30457,7010,772,4012,2311,122442
305011106,3713,7638,1956,1932,3752,1468,347,857,329,21994
305011107,86,174,75,88,74,29,12,35,4,581
305011108,359,650,310,438,307,217,44,290,46,2650
305011109,505,904,502,683,455,504,50,294,37,3938
305011110,3074,11516,2503,2544,4324,1015,393,1820,377,27550
305011111,1526,5304,862,1094,2471,399,124,594,184,12551
305011112,1142,2142,910,702,1235,507,189,348,106,7270
305021113,96,284,97,136,90,62,5,44,17,840
305021114,358,372,352,319,295,280,36,138,31,2176
305021115,549,746,507,238,459,359,112,187,44,3197
305021116,126,328,121,141,101,99,8,81,19,1021
305021117,840,758,937,488,897,462,754,975,101,6207
305021118,136,212,141,128,96,60,12,66,8,852
305031119,751,1091,899,569,979,415,234,293,69,5299
305031120,138,265,147,93,175,97,42,63,12,1034
305031121,217,289,220,226,185,267,28,186,34,1646
305031122,271,709,236,373,289,230,44,125,37,2313
305031123,107,294,102,165,116,67,11,35,9,910
305031124,456,403,327,329,351,244,57,205,33,2405
305031125,418,347,283,293,464,228,224,200,45,2491
305031126,1427,8717,1267,1279,2596,365,215,658,218,16745
305031127,186,278,131,300,199,285,41,181,13,1616
305031128,3300,5709,2586,1287,3698,1301,706,1283,355,20237
305031129,136,214,176,188,132,132,17,49,15,1058
305031130,494,766,441,326,457,427,181,221,32,3348
305031131,478,960,306,531,670,248,43,212,45,3497
305041132,369,1041,450,570,428,359,50,223,38,3537
305041133,237,1999,240,329,670,74,52,195,39,3834
305041134,184,595,178,258,183,71,23,73,17,1581
305041135,2956,4986,1701,1248,2869,1343,182,806,289,16388
305041136,236,559,215,360,175,109,42,52,21,1767
305041137,1104,2477,918,743,1752,919,388,415,124,8843
306011138,53,126,84,85,80,32,22,49,16,547
306011139,277,234,352,293,207,242,39,300,42,1985
306011140,359,611,651,525,418,355,323,274,74,3595
306011141,216,590,309,539,224,298,142,302,38,2657
306011142,496,789,544,569,479,835,199,424,53,4383
306011143,95,105,110,97,47,86,31,74,9,660
306021144,128,270,160,305,102,135,76,128,12,1324
306021145,2319,6107,1842,3363,3750,2256,336,1651,348,21976
306021146,228,212,306,209,246,585,59,249,30,2124
306021147,161,218,279,229,203,185,141,198,34,1647
306021148,318,411,328,306,204,165,181,313,44,2271
306021149,88,136,124,168,99,71,42,68,7,798
306021150,0,0,0,0,0,0,0,0,0,0
306021151,119,209,107,130,160,142,30,128,23,1042
306021152,428,852,519,687,553,295,179,324,48,3885
306021153,82,87,140,129,92,261,27,140,20,980
306021154,1597,1338,2734,961,2059,1315,1228,1121,229,12590
306021155,53,153,64,176,39,18,16,69,12,598
306021156,129,369,203,311,132,122,25,124,27,1440
306021157,204,466,221,267,235,181,212,206,35,2025
306031158,297,110,119,83,102,60,112,283,21,1190
306031159,427,769,471,618,579,517,245,557,71,4250
306031160,567,172,352,114,181,82,264,650,31,2413
306031161,722,391,609,451,436,393,443,1096,85,4623
306031162,0,0,0,0,0,0,0,0,0,0
306031163,48,118,38,120,46,12,7,50,27,451
306041164,336,352,351,305,276,156,160,296,59,2303
306041165,524,292,507,580,299,423,124,504,45,3302
306051166,663,806,618,610,638,614,227,790,72,5047
306051167,256,217,143,187,123,92,128,206,25,1379
306051168,178,196,144,152,107,138,34,98,16,1065
306051169,530,279,254,210,226,138,151,313,35,2136
306051170,594,676,617,579,605,478,277,764,79,4663
307011171,541,262,214,194,215,156,171,330,28,2108
307011172,616,485,805,288,399,297,406,474,87,3848
307011173,424,439,455,315,408,340,248,349,52,3026
307011174,597,106,112,132,133,61,205,366,15,1732
307011175,678,339,731,204,270,113,562,455,50,3404
307011176,509,735,670,413,607,387,445,410,60,4235
307011177,1035,213,388,140,192,76,287,415,55,2800
307011178,423,109,118,127,95,55,127,192,23,1273
307021179,726,222,357,205,188,117,362,389,41,2607
307021180,839,580,699,365,365,177,417,1253,79,4775
307021181,360,122,226,96,124,78,208,312,19,1543
307021182,461,220,332,159,213,158,174,381,25,2123
307021183,1305,1052,1374,616,965,748,622,913,111,7703
307031184,482,135,163,108,128,53,106,209,29,1405
307031185,368,70,135,88,66,65,86,189,12,1079
307031186,373,110,151,92,113,50,74,192,30,1177
307031187,288,388,329,392,317,306,158,282,40,2493
307031188,477,119,138,83,106,56,114,498,25,1620
307031189,690,971,907,805,867,779,627,1211,120,6977
308011190,542,697,1109,293,430,232,1416,473,90,5278
308011191,955,375,1124,216,328,143,1492,588,98,5314
308011192,572,918,830,517,837,726,458,551,63,5475
308031205,305,531,481,447,517,531,125,399,35,3386
308031206,85,27,57,28,36,23,99,91,11,450
308031207,69,109,96,192,87,91,20,90,8,771
308031208,88,245,153,233,113,84,21,79,6,1024
308031209,79,167,124,223,132,24,41,55,6,851
308031210,187,191,322,238,245,237,353,254,28,2057
308031211,81,153,120,100,74,49,62,535,15,1198
308031212,40,77,39,84,43,51,29,64,3,431
308031213,193,441,190,312,237,346,75,202,19,2024
308031214,338,433,601,280,545,481,203,297,52,3235
308031215,582,657,1311,401,731,754,631,620,66,5743
308031216,142,258,142,264,131,85,57,92,19,1178
308031217,999,1920,1497,1321,1848,999,626,908,151,10270
308031218,130,39,105,34,59,19,68,365,12,832
308031219,337,84,140,69,100,35,76,226,23,1090
308031220,247,66,220,25,69,4,152,136,16,927
308031221,3,0,0,0,0,0,3,4,0,16
308031222,337,1687,333,799,691,304,98,390,62,4689
308031223,533,836,826,787,707,705,246,604,62,5307
308041528,761,416,541,255,287,257,551,372,53,3491
308041529,289,317,401,263,322,244,208,279,36,2360
308051530,277,181,170,159,152,162,119,179,35,1431
308051531,209,345,335,235,216,189,239,205,31,2006
308051532,341,450,966,217,370,271,597,435,60,3704
308051533,295,526,798,371,360,319,738,346,66,3827
308051534,749,1289,1222,724,1219,657,806,756,103,7522
308051535,424,516,1069,280,376,241,513,528,70,4011
308051536,54,123,87,80,76,104,36,46,7,611
308051537,23,17,44,12,38,21,43,45,0,237
308051538,66,95,152,81,70,67,74,80,14,701
308051539,128,290,149,200,169,221,99,150,11,1423
309011224,659,273,436,471,332,1889,34,414,50,4567
309011225,1644,1245,2072,965,1605,1016,904,1082,149,10689
309011226,457,836,371,468,533,927,106,327,53,4069
309011227,1239,1096,1257,2008,1059,1110,205,1152,165,9291
309011228,274,420,297,321,274,362,64,223,39,2281
309011229,313,389,343,359,284,267,73,213,42,2284
309021230,470,386,408,760,459,501,56,404,59,3496
309021231,554,1660,584,1073,715,617,262,522,110,6098
309021232,403,354,722,279,390,175,279,313,54,2965
309021233,226,432,237,311,266,584,48,233,28,2364
309021234,327,657,478,478,443,342,65,279,53,3129
309031235,667,719,791,487,778,433,448,455,83,4872
309031236,548,305,504,340,497,1210,102,357,75,3944
309031237,112,252,193,154,127,106,87,101,19,1156
309031238,451,576,534,639,319,496,198,422,57,3706
309031239,254,251,256,176,286,247,33,113,39,1653
309031240,381,361,330,497,390,847,86,312,53,3253
309041241,118,133,102,70,109,25,33,138,14,744
309041242,681,672,479,604,398,340,125,411,63,3766
309051243,165,396,190,290,189,48,27,154,23,1484
309051244,443,825,522,698,428,401,107,337,48,3808
309051245,126,439,163,145,175,74,74,87,16,1296
309061246,508,600,760,424,477,379,277,461,62,3952
309061247,135,203,142,177,116,348,40,176,24,1368
309061248,1143,1510,1746,1046,1470,1007,501,940,172,9531
309061249,227,511,331,342,285,286,164,291,48,2484
309061250,198,194,200,146,189,128,48,129,17,1239
309071251,471,718,1179,656,438,370,234,379,74,4518
309071252,977,1073,896,835,1115,1497,388,698,126,7601
309071253,539,459,588,652,456,460,79,418,80,3730
309071254,234,77,273,52,172,43,140,183,29,1202
309071255,2566,1521,3358,596,2438,1244,3497,3008,332,18549
309071256,436,663,780,607,465,843,303,492,95,4688
309071257,142,359,282,279,119,132,99,202,18,1638
309071258,578,1118,647,822,616,653,255,564,92,5350
309081259,62,168,68,107,99,42,9,45,7,607
309081260,123,500,125,366,111,65,27,146,16,1489
309081261,1549,3760,1504,1822,2187,2658,444,1179,282,15373
309081262,825,1447,604,707,1638,495,100,350,118,6283
309091263,722,830,858,609,838,580,246,441,102,5235
309091264,928,473,1450,176,991,568,1228,741,109,6665
309091265,124,240,205,192,172,177,52,117,19,1292
309091540,2504,9516,3132,2861,4457,2003,1943,2076,444,28937
309091541,660,884,928,872,724,819,408,605,108,6004
309101267,322,1366,330,708,587,346,67,371,70,4167
309101268,916,1605,565,377,1832,969,165,277,134,6839
309101269,392,248,457,645,261,377,72,390,59,2901
309101270,1736,1530,1172,2146,1514,1889,161,1560,207,11898
310011271,1283,827,1766,386,1355,550,1270,1172,163,8766
310011272,77,291,96,257,63,41,41,94,25,981
310011273,314,790,351,727,372,489,222,341,51,3656
310011274,808,853,696,737,962,698,1002,638,133,6524
310011275,311,501,339,730,321,521,219,224,47,3206
310011276,1129,1182,1705,1390,1150,351,1431,1639,172,10159
310021277,724,404,463,372,374,276,236,597,32,3479
310021278,252,165,167,147,146,117,88,176,32,1291
310021279,0,0,0,0,0,0,0,0,0,3
310021280,639,580,394,581,375,389,279,676,58,3968
310021281,489,353,341,330,249,257,211,496,32,2756
310021282,972,1009,1690,1084,685,251,590,462,195,6940
310031283,109,291,151,323,109,251,39,183,16,1470
310031284,330,333,416,261,354,304,673,501,50,3217
310031285,225,198,361,395,182,407,97,634,44,2548
310031286,937,4125,906,1728,2180,781,351,770,187,11953
310031287,366,617,394,781,408,683,78,441,60,3826
310031288,69,65,111,68,83,63,63,91,13,625
310031289,77,99,104,68,92,111,65,85,9,701
310031290,76,166,119,129,94,40,37,59,15,744
310031291,166,260,320,130,162,68,195,476,41,1814
310031292,315,300,279,427,297,791,116,258,43,2842
310031293,183,256,404,468,245,168,196,225,34,2175
310031294,73,70,150,75,71,36,144,90,7,719
310031295,147,261,327,147,154,29,186,1226,69,2533
310041296,211,439,291,329,200,225,70,193,25,1975
310041297,85,143,147,112,78,50,52,98,13,772
310041298,673,416,911,54,605,205,1192,941,104,5112
310041299,282,289,339,265,325,458,491,308,43,2796
310041300,203,467,167,495,221,282,130,246,47,2261
310041301,18,5,22,0,9,4,42,24,3,133
310041302,146,364,254,326,143,184,120,197,33,1770
310041303,125,394,192,384,168,265,63,152,27,1760
310041304,535,781,523,655,589,973,262,480,64,4859
311011305,736,725,699,722,608,407,371,820,69,5164
311021306,653,1085,749,760,1017,814,348,907,121,6458
311021307,114,198,139,357,99,108,69,111,22,1222
311021308,71,114,98,145,59,121,37,275,21,943
311021309,66,301,82,222,75,97,14,76,17,948
311021310,74,164,95,80,89,44,45,72,11,687
311031311,224,442,273,419,194,250,204,325,37,2370
311031312,569,640,607,577,613,1672,267,564,77,5582
311031313,104,76,99,35,66,21,53,108,8,573
311031314,580,448,638,277,641,179,1174,708,91,4729
311031315,0,0,0,4,3,0,0,0,0,8
311031316,236,251,410,427,309,170,167,206,38,2219
311031317,153,250,166,257,138,278,105,237,23,1610
311031318,50,25,82,23,72,6,71,51,7,393
311031319,92,265,152,226,125,117,45,120,16,1164
311041320,223,171,268,144,223,165,173,252,33,1658
311041321,396,584,613,502,472,437,230,447,47,3723
311041322,151,138,305,103,220,128,197,190,21,1455
311051323,175,401,228,488,163,163,123,221,35,1994
311051324,199,386,276,252,250,139,94,180,28,1802
311051325,1030,681,1103,463,973,942,430,760,106,6492
311051326,612,2337,689,707,1060,393,645,611,108,7160
311051327,490,578,700,450,486,892,118,439,55,4218
311051328,102,284,113,264,106,173,37,126,25,1233
311061329,248,527,300,239,358,338,52,203,20,2288
311061330,228,448,329,297,285,137,334,264,41,2353
311061331,444,1172,298,766,806,487,281,300,94,4653
311061332,156,328,186,229,263,155,48,123,29,1515
311061333,740,490,1102,429,741,836,480,639,95,5547
311061334,659,1161,533,713,837,779,127,515,87,5417
311061335,801,623,1093,387,1148,917,577,508,112,6174
311061336,233,353,351,406,349,222,168,271,58,2407
312011337,336,381,391,397,338,332,182,467,37,2858
312011338,454,598,1141,309,382,251,1616,434,90,5287
312011339,461,238,576,138,163,94,741,268,44,2720
312011340,439,159,539,74,176,72,751,694,56,2953
312011341,498,838,1513,401,511,361,1553,551,99,6322
312021342,152,397,262,394,215,252,65,223,24,1983
312021343,41,139,58,170,53,28,10,78,6,588
312021344,139,283,234,193,166,119,124,164,18,1438
312021345,3,0,0,0,0,0,0,3,0,4
312021346,1128,1935,1386,1216,1885,1808,486,922,189,10961
312021347,67,41,101,42,59,7,47,64,7,436
312021348,381,448,427,366,422,699,271,388,43,3451
312021349,256,713,411,354,417,264,166,290,36,2900
312021350,913,702,2962,183,1221,520,1444,945,174,9065
312021351,374,205,204,200,139,123,171,212,20,1653
312021352,449,512,814,310,390,268,700,532,74,4053
312021353,399,104,184,89,156,54,173,185,22,1362
312021354,44,59,62,53,54,47,12,39,4,377
312021355,105,67,260,52,123,58,90,139,22,912
312021356,124,276,146,242,122,73,73,99,20,1171
312021357,370,191,236,97,187,109,243,186,22,1639
312021358,260,1250,388,486,542,194,96,338,50,3607
312031359,917,693,1064,954,669,799,286,918,99,6403
312031360,0,0,0,0,0,0,0,0,0,0
312031361,424,478,437,323,373,212,267,330,43,2892
313011362,195,182,294,217,203,194,114,299,29,1733
313011363,362,584,467,603,384,583,140,411,64,3597
313021364,49,53,91,76,97,68,61,89,10,598
313021365,1057,3223,1570,1952,1871,899,886,1297,205,12961
313021366,668,604,655,835,629,2015,224,822,99,6552
313021367,127,74,110,53,72,26,94,315,18,882
313021368,74,236,118,199,118,71,44,117,21,992
313021369,239,72,116,67,120,62,129,594,32,1431
313031370,315,183,268,140,153,93,221,639,26,2048
313031371,253,242,162,509,204,164,99,238,32,1898
313041372,300,482,474,564,409,519,270,487,49,3561
313041373,565,643,921,667,688,474,504,721,83,5269
313041374,74,60,96,98,94,31,71,79,12,611
313041375,447,578,685,344,436,301,469,454,49,3769
313041376,63,44,71,33,68,27,44,37,6,397
313051377,442,406,801,283,492,269,337,536,58,3624
313051378,182,367,238,266,229,242,44,216,35,1811
313051379,444,1805,490,1133,772,595,98,458,64,5860
313051380,535,1046,602,1004,636,1031,202,579,63,5703
313051542,244,333,279,192,262,186,119,170,29,1821
314011382,288,732,385,543,379,490,60,308,41,3228
314011383,247,281,386,261,285,344,187,300,42,2330
314011384,218,206,206,169,191,103,88,118,25,1332
314011385,97,203,150,183,129,59,31,71,21,938
314011386,406,696,693,655,557,437,151,324,35,3955
314011387,323,532,333,315,287,223,53,192,41,2303
314021388,300,618,488,601,337,464,147,446,51,3451
314021389,172,437,208,269,170,160,74,203,28,1724
314021390,1101,1676,1268,1472,1407,1995,254,928,170,10274
314031391,102,404,111,360,129,83,33,116,16,1347
314031392,411,409,441,390,365,385,162,238,43,2856
314031393,120,325,233,408,175,147,107,171,28,1715
314031394,1908,1789,2833,760,2295,1649,1646,1458,203,14532
315011395,19,61,45,67,25,14,9,28,11,286
315011396,389,585,713,417,300,115,753,480,89,3842
315011397,157,37,51,45,44,10,51,93,15,493
315011398,47,78,63,119,34,24,24,58,16,467
315011399,91,127,104,166,100,56,51,103,16,822
315011400,510,128,131,290,111,38,118,271,36,1636
315011401,172,354,183,246,228,77,42,162,48,1505
315011402,81,218,136,158,127,58,20,147,41,996
315011403,107,203,222,128,132,94,75,127,14,1104
315021404,214,257,235,309,184,65,87,325,48,1718
315021405,677,1414,1820,860,942,633,1255,747,159,8511
315021406,351,500,964,139,278,94,899,424,64,3699
315021407,575,241,496,164,214,131,491,396,50,2761
315031408,660,256,216,209,221,147,158,408,44,2311
315031409,412,307,209,209,204,140,95,374,32,1987
315031410,297,85,197,101,110,45,117,263,20,1226
315031411,423,144,206,126,140,52,127,217,37,1476
315031412,376,322,248,216,244,154,108,218,40,1920
316011413,1079,1243,1819,726,1451,821,811,898,135,8971
316011414,412,1198,512,462,629,374,140,247,53,4026
316011415,161,607,189,238,214,123,28,137,22,1728
316011416,288,1309,315,425,445,257,85,241,40,3405
316021417,189,252,284,382,215,373,63,245,29,2026
316021418,415,381,335,347,425,823,49,276,24,3084
316021419,622,1225,662,1078,898,994,158,602,85,6327
316021420,514,747,941,586,596,442,341,521,73,4761
316021421,212,338,245,313,240,202,55,208,40,1856
316021422,211,336,288,325,208,92,56,168,21,1713
316021423,655,555,1058,457,698,542,323,415,66,4767
316021424,361,638,441,322,549,570,329,268,51,3522
316031425,347,555,453,613,326,405,48,354,39,3131
316031426,497,400,555,485,386,808,307,435,48,3924
316031427,1885,3113,1983,1975,3015,2633,411,1273,253,16536
316031428,747,716,720,942,633,761,78,583,95,5264
316051434,585,531,559,792,473,744,45,596,62,4392
316051435,1003,1091,1126,722,921,1106,295,630,110,7006
316051437,196,424,205,216,142,115,12,106,24,1449
316051438,234,423,250,515,294,254,53,226,25,2269
316051543,143,203,128,105,116,129,51,88,22,998
316051544,155,418,195,226,159,177,93,151,19,1598
316061439,375,456,488,375,289,325,206,428,47,2987
316061440,410,525,374,360,266,285,86,303,34,2639
316061441,237,114,144,110,90,155,124,283,19,1275
316061442,276,246,372,168,249,229,225,317,40,2119
316061443,233,155,164,148,120,78,38,173,18,1138
316061444,443,357,442,276,262,200,179,473,42,2683
316071545,141,167,209,166,146,168,144,165,26,1333
316071546,122,116,146,70,101,75,83,88,12,820
316071547,753,758,999,390,708,370,639,611,96,5330
316071548,872,2310,1298,1331,1410,726,839,889,136,9796
316081549,688,1094,890,511,701,456,464,556,80,5426
317011445,155,75,157,40,89,30,59,128,8,748
317011446,421,1206,347,588,677,671,111,393,47,4462
317011447,518,677,1001,422,641,483,627,638,66,5073
317011448,508,686,508,459,521,467,414,817,53,4431
317011449,70,67,72,59,60,22,20,63,3,436
317011450,357,445,390,426,287,265,85,263,39,2555
317011451,553,228,317,155,236,135,298,819,54,2783
317011452,109,295,147,387,130,81,28,119,20,1319
317011453,281,670,348,512,343,599,65,358,30,3205
317011454,254,298,551,206,253,221,304,298,35,2420
317011455,110,334,146,277,149,144,25,103,13,1310
317011456,1797,4360,2186,2354,3347,2155,480,1341,195,18214
317011457,476,1889,406,797,1182,396,53,390,69,5653
317011458,580,503,1113,345,646,339,932,555,76,5084
317011459,596,1280,1114,552,927,526,540,803,59,6407
318011460,477,612,526,501,574,509,268,550,48,4058
318011461,827,257,474,169,263,87,536,664,52,3325
318011462,327,566,367,449,352,346,171,394,48,3013
318011463,352,99,207,35,68,28,224,223,13,1238
318011464,306,441,434,388,397,343,214,349,38,2919
318011465,385,116,204,105,90,40,217,215,20,1394
318011466,43,125,67,168,56,20,19,78,16,591
318021467,489,644,484,574,976,949,133,360,68,4678
318021468,718,799,809,2268,576,172,464,250,122,6181
318021469,89,257,112,428,138,55,13,109,18,1218
318021470,67,43,147,38,92,37,81,96,7,611
318021471,227,354,240,464,248,227,78,226,27,2083
318021472,101,369,112,255,163,257,41,145,24,1468
318021473,233,445,317,436,199,406,128,284,29,2477
318021474,408,3957,423,718,1035,126,62,360,94,7173
318021475,1256,1155,2846,815,1623,1457,1142,1077,170,11538
318021476,274,487,506,562,373,301,232,249,39,3027
318021477,19,163,53,101,32,24,14,58,5,467
318021478,180,225,227,217,266,373,53,182,22,1739
318021479,327,1182,388,557,619,617,132,393,51,4259
318021480,41,78,98,98,64,58,42,105,7,577
318021481,143,500,198,420,284,326,54,242,28,2194
318021482,337,795,359,854,427,793,63,462,36,4120
318021483,102,74,109,119,64,84,26,98,7,677
318021484,628,395,1141,299,723,340,1154,534,85,5289
318021485,108,419,87,364,177,90,24,124,13,1405
318021486,134,88,139,70,105,83,66,155,16,857
318021487,158,158,181,216,120,405,120,234,19,1612
318021488,378,442,569,465,515,118,330,336,59,3219
318021489,209,227,523,155,137,80,247,322,43,1937
318021490,1210,2591,827,1474,2441,697,216,738,152,10341
318021491,196,183,486,424,203,58,480,451,31,2514
319011492,73,284,105,260,80,65,33,117,17,1038
319011493,392,272,374,312,251,262,189,519,39,2601
319011494,133,158,146,95,164,257,105,196,13,1270
319011495,895,2246,879,1307,1623,1405,274,731,121,9478
319011496,264,337,538,323,343,174,341,373,49,2747
319011497,233,243,335,284,169,164,157,382,32,1994
319011498,393,81,164,61,103,64,156,354,21,1394
319011499,640,260,340,197,269,224,359,870,52,3214
319011500,187,269,182,295,194,519,56,310,25,2033
319011501,239,438,551,364,421,162,219,341,40,2764
319011502,133,215,247,194,169,97,167,165,29,1416
319021503,626,251,235,243,258,184,176,787,59,2818
319021504,259,131,108,127,110,120,125,278,28,1289
319021505,581,809,654,735,629,610,307,896,86,5309
319021506,585,379,264,436,261,211,204,387,59,2785
319021507,308,63,95,33,77,26,63,182,17,857
319021508,472,143,172,145,111,79,178,221,25,1560
319021509,345,321,473,235,204,170,307,309,44,2402
319021510,0,0,0,0,0,0,0,0,0,0
319031511,150,143,181,176,105,176,63,184,33,1212
319031512,853,1627,1313,1213,1294,1266,680,1162,146,9552
319031513,102,213,135,263,120,116,81,111,20,1170
319031514,761,227,395,165,232,117,337,656,49,2945
319031515,328,73,83,49,71,34,58,141,17,841
319041516,71,52,77,34,57,38,43,52,5,439
319041517,110,72,186,73,111,36,150,113,12,857
319041518,769,1967,927,1121,1177,1475,257,829,111,8640
319041519,29,90,54,145,37,13,8,52,12,436
319041520,247,449,291,752,338,275,67,296,49,2755
319041521,303,491,484,454,296,307,181,457,39,3017
319051522,224,188,238,247,145,218,120,289,34,1693
319051523,31,67,43,101,22,17,24,40,6,360
319051524,782,1488,1150,1456,1453,921,588,951,150,8945
319051525,326,58,143,87,116,76,238,202,20,1254
319051526,106,74,168,68,92,64,61,113,3,753
397979799,9,53,36,15,13,3,14,52,4,202
399999499,6496,8924,34880,7959,3724,4424,8990,21413,2113,98920
401011001,13625,36887,7141,10174,25595,6783,1084,4457,1867,107633
401011002,947,3924,680,1598,1449,507,104,690,109,10018
401021003,320,219,207,167,148,84,64,198,25,1441
401021004,487,1007,609,540,471,444,159,357,43,4115
401021005,235,225,231,357,127,185,44,237,20,1660
401021006,580,375,455,446,301,264,193,646,30,3285
401021007,729,1253,820,963,865,1182,343,786,96,7046
401021008,288,153,215,61,112,51,212,150,19,1264
401021009,64,113,79,63,62,28,9,43,3,465
401021010,187,219,130,81,118,22,75,132,24,998
401031011,470,1110,411,614,495,393,98,251,46,3890
401031012,317,649,307,294,280,408,43,240,34,2569
401031013,1304,3296,731,1224,2135,926,79,403,146,10244
401041014,89,277,153,93,99,80,21,80,14,916
401041015,493,803,675,982,542,683,317,571,67,5138
401041016,350,969,492,478,417,350,119,276,50,3497
401051017,1614,3365,1340,1233,2034,1428,189,726,138,12068
401051018,620,937,841,752,652,672,122,577,74,5232
401051019,751,1487,673,635,921,603,124,479,81,5757
401061020,162,378,206,187,175,223,23,127,19,1492
401061021,522,804,562,578,574,642,96,399,61,4227
401061022,255,726,230,375,286,208,17,196,30,2332
