SA2_MAINCODE_2016,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000mo_Mng,CIII_IV_3000mo_Pro,CIII_IV_3000mo_TecTW,CIII_IV_3000mo_CoPSW,CIII_IV_3000mo_ClAW,CIII_IV_3000mo_SWks,CIII_IV_3000mo_MaOpDv,CIII_IV_3000mo_Lab,CIII_IV_3000mo_IDNS,CIII_IV_3000mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
101041017,23,7,53,16,43,14,13,11,0,188,15,4,27,12,11,8,8,4,3,85,9,4,23,0,3,3,3,0,0,49,5,0,5,4,5,0,0,0,0,20,6,0,3,4,4,3,0,0,0,27,4,0,0,0,0,3,0,0,0,5,3,0,6,0,3,0,3,7,0,22,112,47,341,161,149,136,71,92,27,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,6,3,0,0,3,0,11,0,0,0,0,0,3,0,3,0,12,0,0,0,3,5,3,0,3,0,19,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
101041018,4,3,10,3,3,0,3,0,3,34,0,0,12,3,0,0,0,0,0,20,3,0,4,3,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,34,25,101,73,13,23,7,21,7,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041019,19,14,64,20,32,6,20,59,4,232,15,3,45,4,8,3,20,17,3,122,13,0,36,3,9,0,6,10,0,81,3,0,21,3,4,0,3,13,0,51,4,3,26,3,5,3,3,0,0,48,0,0,0,0,0,0,0,0,0,11,0,0,7,0,0,3,0,4,0,16,121,61,385,162,136,95,78,212,21,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,0,0,0,0,11,0,0,0,0,3,3,0,0,0,9,0,0,3,0,3,4,0,0,0,17,0,0,0,0,4,4,0,0,0,11,0,0,0,0,5,0,0,5,0,15,0,4,0,5,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041020,11,0,17,0,3,0,6,5,3,39,7,0,15,0,3,0,3,5,0,30,3,0,5,0,0,0,0,0,0,10,0,0,4,0,0,0,3,0,0,8,4,0,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,113,7,120,32,29,5,18,52,8,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041021,0,0,3,9,0,0,0,7,0,19,3,0,12,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,23,4,79,50,12,9,3,20,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,8,0,21,4,3,0,12,5,0,54,3,0,8,0,0,3,3,3,0,24,3,0,5,0,0,0,6,3,0,20,3,0,5,0,0,0,0,0,0,11,0,3,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,39,13,123,50,20,22,30,34,4,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,9,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041024,5,0,5,0,8,0,3,3,0,22,7,0,8,0,0,0,0,3,0,18,4,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,47,4,56,19,18,13,9,24,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041025,19,3,63,5,11,14,12,6,4,138,11,3,33,4,3,3,11,3,0,66,14,3,16,3,3,6,3,0,0,40,0,0,7,0,0,0,0,0,0,18,8,0,8,0,0,4,0,0,0,19,3,0,0,3,0,0,0,0,0,6,0,0,7,0,3,4,0,0,0,18,109,31,337,140,72,103,70,78,11,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,9,3,0,0,0,0,4,0,0,0,7,0,0,0,0,3,3,3,0,0,8,0,0,0,0,3,3,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,4,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
101041026,20,7,47,13,25,9,17,16,3,149,6,12,34,0,8,5,10,5,0,78,10,3,12,0,3,3,0,3,0,34,5,0,6,0,0,0,0,0,0,19,11,0,5,3,0,0,0,0,0,19,3,0,3,0,0,0,0,0,0,3,0,0,8,0,0,0,0,3,0,14,86,56,293,119,120,59,78,87,10,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,12,0,0,0,3,0,7,0,0,0,12,0,0,3,0,4,3,0,0,0,8,0,0,0,0,3,0,0,3,0,12,0,0,0,0,4,4,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041027,19,3,32,3,4,6,3,7,0,78,12,0,16,3,4,0,5,3,0,43,4,0,12,0,0,3,3,0,0,23,3,0,7,3,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,3,0,0,0,9,105,33,240,101,52,62,35,71,7,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,9,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,3,0,11,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101051539,39,16,148,56,58,19,38,28,4,414,28,8,95,24,21,3,27,24,5,246,38,11,54,13,16,4,24,12,4,169,13,0,34,12,8,7,13,6,0,84,24,3,28,6,3,8,31,3,0,109,11,3,11,5,3,3,0,0,0,31,4,0,13,6,0,3,4,3,3,38,238,100,740,405,267,179,208,206,23,2369,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,4,0,0,0,12,0,0,0,3,6,3,0,3,0,12,0,0,0,8,11,4,3,5,0,27,3,0,0,5,3,7,0,7,0,32,0,0,4,8,6,3,4,8,0,32,0,0,3,0,3,3,0,0,0,16,0,0,0,0,5,3,0,3,0,18,0,0,4,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
101051540,27,3,35,3,10,0,13,8,0,92,16,3,24,5,5,0,9,3,0,65,17,3,22,5,3,0,6,3,0,49,7,0,16,0,0,0,16,0,3,41,16,3,22,0,0,0,3,3,0,50,7,0,6,0,0,0,0,0,0,18,3,0,3,0,0,0,0,3,4,12,175,25,233,59,47,25,68,54,12,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101061541,11,3,35,8,6,0,5,6,0,84,6,0,15,3,3,3,4,3,0,32,3,3,7,0,3,0,6,0,0,32,3,0,12,0,0,4,4,0,0,24,3,0,6,0,3,0,4,3,0,23,0,0,3,0,0,0,3,0,0,6,3,0,0,0,0,0,0,0,0,12,54,16,148,71,54,26,47,40,11,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,5,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101061542,14,0,18,3,7,0,3,7,3,53,4,0,12,0,0,0,8,3,0,28,18,0,8,0,0,0,0,0,0,35,7,0,9,0,3,0,3,0,0,19,0,5,8,0,0,0,0,3,0,12,4,0,3,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,7,93,10,101,24,25,11,31,48,8,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101061543,26,11,51,9,18,7,7,11,3,130,12,3,31,4,13,3,6,8,0,85,8,0,17,0,5,3,3,3,0,39,6,3,15,0,0,0,8,0,0,28,4,0,11,6,0,0,3,0,0,22,0,0,3,0,0,0,0,0,0,3,5,4,5,0,0,0,0,0,0,16,116,46,305,114,110,68,64,84,11,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,3,0,10,3,0,0,0,3,3,0,3,0,14,0,3,0,0,4,3,4,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101061544,12,3,23,3,4,0,8,6,0,60,7,0,11,3,0,0,7,5,0,35,13,5,6,0,0,0,3,0,0,36,7,0,4,3,0,0,0,0,0,13,12,0,3,0,0,0,3,0,0,22,0,0,0,0,0,0,4,0,0,9,3,0,0,0,0,0,0,0,0,9,100,14,116,36,29,15,38,50,5,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011028,3,0,23,0,0,0,0,0,0,27,5,0,26,0,0,3,0,0,0,39,10,0,16,0,0,0,3,0,0,29,0,0,12,0,3,0,0,0,0,16,3,0,9,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,27,13,126,16,22,17,3,14,4,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
102011029,10,3,40,0,4,3,3,3,0,60,11,3,20,0,0,0,3,0,0,43,3,0,15,0,0,0,0,0,0,25,4,3,7,0,0,0,0,0,0,13,9,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,46,21,196,33,22,12,15,24,3,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011030,40,11,113,4,21,6,62,27,0,280,26,10,97,3,9,8,45,10,0,204,38,3,62,3,15,7,33,12,0,172,20,3,44,0,10,6,26,0,4,104,31,8,38,0,9,0,14,3,0,104,13,0,9,0,0,0,0,0,0,25,4,0,15,0,3,0,3,3,0,27,225,47,592,38,162,47,284,180,17,1588,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,3,0,7,0,0,0,0,0,0,0,5,0,9,3,0,3,0,5,0,0,5,0,17,0,0,0,0,7,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3
102011031,35,17,112,22,44,17,7,25,9,281,19,9,51,10,13,10,6,6,0,126,21,11,42,5,10,4,3,8,3,108,14,7,21,3,3,3,0,3,0,53,13,7,15,0,5,7,0,0,0,59,14,0,3,0,3,0,0,0,0,18,3,3,10,4,3,3,0,3,0,24,206,139,596,368,236,246,72,137,25,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,6,0,3,0,14,0,0,0,0,6,6,0,3,0,19,0,0,0,3,3,10,0,0,0,23,0,0,0,3,6,8,0,4,0,29,5,0,3,5,6,9,0,0,0,27,5,0,0,0,10,3,0,3,0,22,7,3,0,0,5,3,0,0,0,21,3,0,0,0,4,5,0,0,0,7,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0
102011032,52,58,275,90,153,41,49,38,10,766,62,27,139,29,72,25,18,23,7,400,56,20,82,16,52,12,13,15,8,273,36,10,54,13,20,5,3,6,3,160,44,24,54,7,16,12,12,7,3,173,14,3,8,0,3,0,0,0,3,39,3,3,19,8,4,3,0,8,7,54,379,261,1210,515,768,339,193,286,63,4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,6,8,3,0,4,0,21,0,4,3,3,3,0,0,6,0,22,0,0,0,3,8,8,5,0,0,29,0,4,0,3,14,8,3,10,0,39,0,0,0,3,23,5,0,3,0,38,6,5,5,0,17,3,0,0,0,39,3,0,0,0,3,3,0,0,0,9,0,0,0,0,3,3,0,3,0,15,0,0,0,0,0,0,0,0,0,8
102011033,0,0,11,20,4,3,4,0,0,44,4,3,14,22,5,3,0,0,0,52,0,4,3,42,0,0,3,0,0,53,4,0,7,10,0,0,0,0,0,20,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,26,69,149,40,12,9,18,3,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011034,10,3,40,3,4,5,21,8,0,91,4,5,21,3,0,0,13,0,3,45,4,3,13,9,0,0,5,0,0,32,7,0,3,0,0,0,0,0,0,13,7,0,13,4,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,3,0,0,6,50,24,188,94,32,38,70,55,6,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011035,0,0,7,5,0,0,0,0,0,16,4,0,6,3,0,0,0,0,0,13,3,3,7,0,0,0,0,0,0,18,0,0,6,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,13,11,57,35,10,4,9,13,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,9,0,51,3,12,5,12,13,0,114,6,4,35,0,12,7,0,6,0,76,17,3,18,0,7,0,3,5,0,46,5,0,13,0,0,0,0,0,0,22,5,3,18,0,0,7,0,0,0,35,6,0,3,0,0,0,0,0,0,12,0,0,8,0,3,0,0,0,0,12,72,40,223,58,68,37,66,87,6,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
