SA2_MAINCODE_2016,Tot_65_69_HW_0,Tot_65_69_HW_1_15,Tot_65_69_HW_16_24,Tot_65_69_HW_25_34,Tot_65_69_HW_35_39,Tot_65_69_HW_40,Tot_65_69_HW_41_48,Tot_65_69_HW_49mor,Tot_65_69_HW_NS,Tot_65_69_Tot,Tot_70_74_HW_0,Tot_70_74_HW_1_15,Tot_70_74_HW_16_24,Tot_70_74_HW_25_34,Tot_70_74_HW_35_39,Tot_70_74_HW_40,Tot_70_74_HW_41_48,Tot_70_74_HW_49mor,Tot_70_74_HW_NS,Tot_70_74_Tot,Tot_75ov_HW_0,Tot_75ov_HW_1_15,Tot_75ov_HW_16_24,Tot_75ov_HW_25_34,Tot_75ov_HW_35_39,Tot_75ov_HW_40,Tot_75ov_HW_41_48,Tot_75ov_HW_49mor,Tot_75ov_HW_NS,Tot_75ov_Tot,Tot_Tot_HW_0,Tot_Tot_HW_1_15,Tot_Tot_HW_16_24,Tot_Tot_HW_25_34,Tot_Tot_HW_35_39,Tot_Tot_HW_40,Tot_Tot_HW_41_48,Tot_Tot_HW_49mor,Tot_Tot_HW_NS,Tot_Tot_Tot
107041148,0,24,19,12,3,6,0,4,4,75,3,5,6,0,0,3,0,0,0,18,0,3,0,0,0,0,0,0,0,5,65,499,362,341,255,354,137,310,40,2358
107041150,4,28,16,7,9,7,3,12,0,91,0,9,9,3,0,3,0,0,0,25,0,3,3,0,0,0,0,3,6,21,114,687,537,484,553,478,243,400,48,3560
107041548,20,102,77,57,72,49,26,54,9,467,6,37,25,18,19,26,3,21,7,162,10,18,7,7,5,7,5,5,6,74,818,2551,2548,2577,5340,3790,1843,2361,395,22216
107041549,12,34,33,22,25,28,10,11,6,188,4,17,12,4,6,6,0,4,0,46,0,7,4,4,0,0,0,3,4,22,250,618,896,847,1167,1245,508,661,114,6301
108011151,4,12,13,6,7,3,3,17,0,66,0,11,3,6,0,3,3,5,0,37,3,3,3,0,3,6,0,14,0,29,46,193,151,147,196,178,92,288,23,1314
108011152,12,38,35,27,28,10,9,16,5,173,0,17,12,11,3,7,3,3,0,56,0,6,0,4,0,5,0,0,8,26,189,672,605,661,797,550,280,415,98,4263
108011153,6,26,10,12,0,9,0,3,0,67,0,6,3,3,0,3,0,3,0,26,0,10,0,7,0,3,0,3,0,15,47,225,142,191,123,156,45,140,26,1084
108011154,6,27,12,18,9,11,0,6,0,97,3,9,4,6,0,3,0,6,4,25,4,3,0,0,0,0,0,0,3,16,98,304,293,382,423,338,173,268,55,2325
108021155,12,42,38,34,29,27,12,34,9,241,0,12,12,6,8,3,3,11,9,61,0,7,10,8,9,3,3,0,7,36,277,726,797,1000,1479,886,480,691,198,6531
108021156,4,24,11,17,11,13,7,23,0,113,0,10,5,9,0,13,3,20,4,52,8,5,9,3,3,3,0,9,6,46,76,275,198,204,189,253,149,360,63,1769
108021157,10,9,18,11,16,9,3,10,3,91,0,7,15,0,0,3,3,3,0,34,0,0,0,3,0,3,0,3,0,14,102,273,288,341,458,337,192,369,51,2411
108021158,3,14,8,7,6,7,5,7,0,56,4,9,6,3,0,0,0,0,4,26,0,3,0,0,0,4,0,0,0,13,62,303,258,308,329,185,109,195,43,1796
108021159,5,20,9,6,5,12,3,23,3,84,3,3,6,0,0,6,3,6,0,36,3,10,0,4,4,3,4,12,3,43,35,173,164,144,140,140,83,276,34,1197
108021160,4,11,13,9,4,5,0,5,0,50,0,8,4,3,0,0,0,0,0,14,0,0,0,0,0,0,0,3,3,8,59,207,130,157,151,117,66,126,29,1047
108031161,3,6,0,0,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,24,27,21,27,19,44,17,31,9,214
108041162,4,49,23,11,5,14,3,21,3,131,3,16,7,17,0,0,0,3,3,46,0,4,3,5,0,7,3,0,7,22,109,521,401,483,497,405,204,381,68,3072
108041163,11,74,42,44,29,30,14,24,3,271,8,41,24,7,4,5,0,4,3,98,0,16,3,3,0,4,0,4,3,41,351,1266,997,1397,1714,1272,579,989,145,8705
108041164,9,58,75,39,35,47,14,24,10,315,4,27,27,13,4,10,8,12,9,113,3,21,4,9,0,6,0,0,5,53,394,1331,1217,1602,2255,2026,942,1384,215,11370
108041165,0,5,6,6,4,9,7,28,3,72,0,5,4,9,8,0,0,9,3,45,0,6,5,3,6,3,3,8,0,42,36,152,96,124,160,158,101,339,35,1204
108041166,7,20,16,15,14,17,9,19,4,117,11,10,3,7,5,9,3,13,0,56,0,14,3,3,3,0,0,4,7,30,113,373,332,413,629,477,282,508,68,3187
108051167,5,25,12,22,6,18,8,27,3,122,4,18,6,5,7,5,4,9,3,64,3,7,9,5,3,3,3,3,8,38,60,263,193,244,272,252,110,300,42,1742
108051168,4,20,11,5,5,6,5,5,3,73,3,6,4,0,0,0,0,6,3,31,3,9,0,4,0,4,0,3,6,28,69,285,182,208,187,178,75,165,35,1390
108051169,21,85,52,41,38,26,15,26,10,326,7,30,18,13,15,10,0,9,9,114,3,11,3,5,3,8,0,4,12,49,420,1322,1242,1587,2246,1642,810,1068,239,10579
108051170,3,38,22,24,10,18,4,12,4,134,4,15,9,8,3,9,6,19,4,68,0,11,3,0,3,7,0,12,3,43,56,294,201,212,155,230,97,348,39,1630
108051171,3,12,8,8,3,10,0,10,0,51,0,10,7,3,0,0,0,3,0,21,0,3,0,3,0,0,0,3,0,9,185,154,196,208,229,205,89,167,44,1480
109011172,8,45,32,18,21,21,5,24,3,180,3,14,5,0,4,3,0,6,3,47,3,11,4,4,0,0,3,0,3,25,221,576,544,712,1183,1038,608,857,100,5846
109011173,5,20,6,14,3,3,4,8,5,64,4,7,5,3,0,0,0,0,0,24,3,3,0,0,0,0,0,0,0,10,73,231,181,253,297,339,200,290,31,1888
109011174,18,94,56,46,46,32,17,42,14,363,10,36,15,13,3,5,3,11,3,93,6,10,9,0,4,3,3,3,3,37,509,1661,1427,1841,2688,1813,1124,1302,225,12592
109011175,13,32,23,22,20,23,5,53,0,191,6,24,15,8,3,14,11,34,3,110,6,12,12,14,7,8,4,20,11,92,168,443,334,399,443,590,362,874,89,3703
109011176,9,24,22,15,10,18,13,6,6,112,0,7,4,4,0,3,0,3,3,24,0,7,3,3,0,0,0,3,0,26,148,597,416,544,725,632,367,529,70,4035
109021177,12,9,3,12,6,5,0,10,8,68,3,3,4,3,0,9,0,3,0,23,0,3,0,3,3,3,3,4,0,23,58,138,111,144,204,198,87,328,46,1312
109021178,3,20,13,18,6,17,3,23,0,102,3,10,9,4,4,3,0,7,0,41,0,3,4,4,0,3,3,0,3,25,92,231,194,235,432,375,172,356,61,2136
109021179,3,9,4,6,9,7,8,20,6,65,0,4,3,3,0,0,3,3,0,19,4,0,4,9,3,0,4,8,3,28,55,122,117,180,227,248,135,538,49,1675
109031180,0,13,27,8,7,14,10,19,5,97,7,10,4,3,0,3,0,7,0,34,3,0,4,0,0,3,0,0,3,18,122,267,250,288,351,430,197,321,66,2295
109031181,11,25,11,5,11,18,3,19,7,100,6,13,3,4,4,10,0,16,3,57,4,9,7,3,3,5,0,6,4,40,101,318,195,246,503,505,232,440,55,2596
109031182,7,36,19,20,12,17,9,12,3,132,4,14,3,9,0,7,3,7,3,47,3,3,3,3,5,4,0,3,3,26,137,381,319,424,666,554,258,406,64,3197
109031183,7,16,22,10,6,19,10,53,9,154,3,17,12,3,0,10,5,40,3,95,6,15,9,8,6,9,3,20,3,77,109,319,236,249,316,403,212,846,69,2760
109031184,4,12,13,9,4,5,3,13,4,59,4,10,7,6,0,0,0,4,3,29,5,4,3,3,4,0,0,3,0,19,94,261,190,223,324,249,152,244,49,1796
109031185,8,41,22,20,13,15,9,39,11,189,11,19,14,9,0,6,6,15,4,82,3,16,9,4,3,0,3,16,5,67,153,403,323,387,432,490,234,741,93,3248
110011186,21,75,45,41,43,28,14,49,9,324,0,40,21,17,7,11,9,15,11,134,0,23,6,6,6,8,0,12,8,64,427,1582,1144,1374,2419,1529,869,1407,210,10961
110011187,9,17,14,3,5,16,8,43,0,119,0,10,3,3,5,11,6,34,0,76,5,3,15,4,0,9,6,21,0,67,52,200,184,183,333,250,160,470,33,1865
110011188,0,10,8,12,8,8,3,24,0,70,0,6,10,3,0,5,0,8,3,45,3,10,7,3,3,3,0,6,4,42,38,140,135,145,161,204,79,261,39,1204
110011189,3,17,4,16,9,9,9,50,7,118,3,8,8,6,9,12,9,19,0,68,0,8,3,7,0,8,3,8,0,43,41,151,121,161,150,212,115,431,31,1420
110021190,12,26,29,11,14,14,12,48,7,164,7,24,17,8,10,15,0,24,5,108,8,17,11,11,3,14,0,17,6,78,122,404,341,365,546,413,202,595,79,3062
110021191,8,47,23,10,30,17,9,20,3,171,4,25,10,7,4,14,7,10,6,75,3,10,4,9,3,9,4,8,15,65,197,626,523,788,1260,770,425,619,143,5347
110021192,0,5,7,5,3,8,3,29,4,72,0,10,4,5,0,5,0,25,0,50,6,7,8,4,3,3,3,18,0,50,37,133,87,112,91,141,65,343,36,1042
110021193,5,18,17,13,11,11,6,44,3,117,0,13,3,15,0,12,9,27,5,86,0,15,3,9,3,3,3,18,7,58,65,173,156,189,203,253,119,539,45,1741
110021194,7,23,17,7,16,16,6,40,3,136,0,18,6,13,3,7,7,26,0,85,3,7,10,6,0,4,0,17,10,59,85,290,222,259,308,290,126,496,67,2148
110031195,3,20,12,10,22,27,6,23,3,130,8,8,7,4,9,3,0,10,0,51,10,8,3,0,3,3,0,3,0,25,159,304,293,408,859,651,334,621,95,3723
110031196,4,14,4,15,14,17,13,41,6,127,3,14,3,6,5,5,0,19,8,64,10,4,5,11,5,9,0,17,0,69,73,162,111,179,174,332,185,926,72,2210
110031197,8,18,14,8,22,14,4,11,3,107,0,14,5,0,0,3,0,3,0,31,5,0,0,0,3,3,0,0,0,13,126,349,284,367,648,571,253,431,68,3097
110031198,11,14,13,8,10,23,3,35,0,122,3,5,3,9,0,7,0,13,4,52,6,7,5,0,3,7,3,9,5,49,91,141,143,178,242,342,181,612,59,1998
110041199,0,17,21,11,12,16,8,20,0,113,0,10,9,6,3,0,0,4,3,35,0,3,3,0,0,4,0,3,3,16,142,472,356,461,735,588,345,665,74,3843
110041200,4,13,18,8,5,10,8,28,0,92,4,6,3,6,0,3,6,16,3,48,3,9,4,11,3,3,3,22,4,57,70,136,129,148,164,274,253,997,54,2230
110041201,4,18,18,16,17,16,11,34,6,140,3,7,9,16,3,11,3,23,0,76,3,13,7,11,3,8,3,9,3,61,93,258,217,331,407,399,235,640,75,2659
110041202,8,31,28,26,30,19,0,28,0,169,4,17,9,11,4,3,0,3,3,58,0,14,6,0,3,3,0,3,3,34,220,755,668,829,1223,1053,433,744,113,6029
110041203,17,48,54,30,55,36,23,40,3,306,0,33,16,10,3,19,3,11,8,108,4,14,12,3,3,0,0,4,8,48,405,1096,1045,1283,2282,1624,841,1150,197,9921
110041204,9,30,16,11,28,16,7,11,10,137,4,16,12,6,6,5,4,0,3,56,4,9,3,3,0,0,0,4,8,27,152,349,265,413,1169,1318,793,937,117,5506
110041205,16,40,29,32,14,25,18,73,7,240,4,28,14,12,6,8,6,35,10,124,7,26,4,12,12,18,5,31,6,115,124,411,332,420,465,590,268,906,90,3616
111011206,11,28,28,22,9,7,0,9,4,125,0,15,7,8,6,3,4,3,0,43,3,10,0,4,0,0,0,0,0,26,216,817,751,737,1079,1041,457,589,71,5756
111011207,0,6,4,9,3,3,0,0,0,28,0,3,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,11,109,66,86,78,74,31,70,8,532
111011208,6,56,29,30,23,16,13,19,0,193,4,27,5,9,4,8,0,3,3,61,0,11,3,3,3,8,3,4,5,40,462,1733,1636,1668,2259,2054,944,1061,210,12030
111011209,15,62,47,33,26,30,7,33,8,254,0,37,12,12,3,9,0,4,0,86,0,6,5,3,0,7,7,8,5,36,364,1487,1144,1219,2073,1730,948,1276,188,10431
111011210,0,16,11,0,3,0,0,0,0,34,0,3,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,75,304,252,242,242,182,87,108,11,1504
111011211,0,4,3,0,0,3,0,3,0,18,3,7,3,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,4,34,113,97,129,148,180,65,131,11,902
111011212,0,17,9,6,6,4,4,0,0,53,0,16,3,3,0,0,0,0,0,32,0,8,4,0,0,0,0,0,0,10,58,383,265,285,247,224,116,181,28,1790
111011213,4,16,11,8,0,4,0,6,0,64,0,10,3,3,0,0,0,0,0,22,0,3,3,0,0,0,0,0,0,4,25,199,173,178,139,188,68,155,22,1142
111011214,9,36,23,14,27,15,3,11,0,141,0,30,5,3,5,3,5,4,3,59,3,11,3,4,3,0,0,0,0,19,211,983,737,717,1304,1027,509,643,68,6209
111021215,3,15,11,10,6,3,4,8,0,60,0,12,3,0,0,0,0,9,0,24,0,5,0,0,0,0,0,0,3,7,73,201,194,281,322,293,136,236,30,1768
111021216,0,18,5,5,3,3,0,4,0,45,0,10,5,4,0,0,0,0,0,19,0,7,4,0,0,0,0,0,0,6,34,155,121,127,116,130,42,92,14,837
111021217,3,11,6,7,4,3,4,8,0,48,0,4,3,3,0,4,0,0,0,18,0,0,0,0,3,0,0,0,0,5,109,305,289,341,507,441,258,362,42,2655
111021218,9,34,34,40,14,22,11,21,3,185,4,26,17,0,3,8,3,3,3,66,0,11,11,3,0,4,0,0,3,28,238,725,680,729,1290,983,553,678,120,5995
111021219,4,32,23,18,20,8,10,12,3,137,0,21,9,4,3,5,4,3,3,58,0,12,5,3,3,0,0,3,0,29,140,635,563,628,651,638,328,480,68,4130
111021220,0,18,14,3,0,8,0,10,3,61,0,3,3,5,0,0,0,3,0,11,0,3,0,0,0,0,0,0,0,9,47,176,114,130,202,235,122,200,18,1248
111021221,0,9,3,5,3,3,0,10,0,37,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,32,105,105,130,155,186,99,135,14,954
111031222,3,33,16,18,8,4,4,15,5,102,0,18,4,4,3,3,0,0,4,39,0,9,10,6,0,0,0,0,5,28,258,1423,974,962,1205,812,444,567,117,6768
111031223,10,15,10,7,22,14,9,15,3,101,0,3,0,0,0,4,3,5,3,23,0,3,0,0,0,0,0,0,3,12,176,382,473,530,1391,1534,923,1222,132,6768
111031224,12,64,38,35,30,25,12,28,4,247,3,28,10,6,4,5,3,8,6,75,3,28,7,3,9,3,0,3,4,62,412,1414,1191,1315,2490,2230,1216,1518,184,11961
111031225,17,45,46,28,18,38,13,19,4,230,12,18,12,10,5,9,3,6,3,76,3,9,4,4,4,0,0,0,6,36,522,856,1517,1510,1766,2323,674,1063,164,10380
111031226,3,6,4,4,3,5,0,0,0,35,0,4,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,35,200,159,216,272,269,126,248,31,1543
111031227,4,23,35,21,21,24,3,15,0,149,3,13,9,5,3,8,3,0,0,42,0,11,6,0,3,3,4,0,3,27,279,787,777,931,1568,1642,845,1075,124,8030
111031228,8,20,13,8,3,15,0,8,8,88,0,9,3,9,4,4,0,3,0,38,0,15,11,3,0,0,0,3,3,29,112,621,501,522,471,522,268,441,58,3520
111031229,11,63,55,28,59,44,15,37,12,322,10,38,25,10,7,8,3,10,0,114,5,19,5,3,0,0,0,6,8,52,736,1755,1876,2142,4740,3585,1757,2147,240,18971
111031230,3,5,9,3,12,17,6,15,0,65,0,4,5,0,3,4,0,0,0,21,0,0,0,0,0,3,0,0,3,11,156,102,174,190,767,1028,656,939,55,4067
111031231,8,25,30,10,11,28,9,25,7,152,0,14,8,3,3,4,0,0,0,38,0,12,0,3,0,0,0,4,3,26,297,1133,822,797,1657,1242,577,855,128,7503
111031232,3,18,11,8,9,8,0,9,3,75,0,3,3,4,0,0,0,0,3,13,4,3,0,0,0,0,0,0,3,8,85,177,269,230,331,312,124,142,26,1704
111031233,8,27,17,20,18,28,6,22,0,138,3,18,3,0,0,8,6,6,0,44,0,9,4,0,0,3,0,3,3,20,209,657,652,791,1113,1057,445,686,92,5693
111031234,8,21,25,15,16,17,3,7,0,129,3,14,10,4,0,4,3,0,0,34,0,12,0,0,0,3,0,0,0,22,274,547,762,820,958,1143,297,479,76,5352
111031235,11,46,20,31,29,21,7,12,4,184,0,18,8,5,9,9,0,7,0,47,0,4,5,0,4,0,0,3,0,26,165,567,528,644,1313,1208,605,829,110,5961
112011236,19,83,67,36,46,17,15,33,7,327,3,37,15,5,6,10,4,10,4,91,3,20,8,3,3,3,3,4,3,51,296,1178,1092,1431,1876,1215,676,999,167,8928
112011237,22,40,47,36,17,22,6,34,3,226,10,27,15,12,9,16,4,21,3,106,3,15,18,8,3,15,7,11,4,80,148,592,587,699,802,629,294,646,77,4470
112011238,0,18,12,13,5,12,3,12,0,77,0,12,3,9,0,3,3,0,3,36,0,5,11,0,0,3,3,0,3,26,63,348,284,340,249,333,132,277,49,2075
112011239,4,26,6,9,3,6,3,4,0,63,0,12,4,3,0,0,0,0,0,22,0,9,5,0,3,0,0,0,0,17,51,367,254,278,204,208,87,184,36,1659
112011240,8,52,27,27,16,19,4,24,3,171,8,23,11,8,3,5,0,4,4,55,0,4,3,0,0,3,0,4,8,23,190,962,879,1112,992,951,414,638,129,6265
112011241,0,12,4,16,5,5,0,10,3,68,3,3,5,3,4,0,0,4,0,20,0,4,0,0,0,0,0,6,0,12,38,206,140,170,176,150,123,198,34,1238
112011242,3,13,8,9,0,7,0,10,0,59,0,7,9,5,0,0,0,0,6,25,0,9,0,0,0,0,0,0,0,12,38,308,212,225,165,235,81,212,37,1510
112011243,4,45,26,18,5,16,8,14,3,136,0,14,10,3,5,3,0,8,0,47,0,10,0,3,0,0,0,5,3,26,105,519,435,481,416,377,155,336,82,2904
112021244,13,32,19,16,17,14,7,15,6,139,3,14,6,3,9,4,3,5,0,53,3,4,3,3,6,4,0,6,9,35,179,519,524,784,912,797,337,528,107,4686
112021245,4,15,7,17,4,16,3,34,3,104,0,8,9,9,4,3,0,17,0,59,3,11,10,10,6,5,3,12,7,61,47,157,159,193,183,207,95,365,35,1450
112021246,4,26,17,11,14,14,3,17,3,105,3,10,3,4,0,3,3,4,4,30,4,8,5,0,4,0,0,0,4,26,96,403,333,415,579,349,170,268,65,2673
112021247,3,17,15,19,12,17,0,27,4,115,0,16,4,5,3,9,0,11,0,42,0,7,8,4,0,4,11,13,8,46,71,317,244,302,336,376,177,385,57,2258
112021248,31,109,83,71,78,57,20,47,12,507,3,46,16,25,10,6,8,14,4,137,0,19,7,5,0,4,4,5,16,64,484,1714,1657,2204,3369,2356,1076,1541,246,14646
112021249,9,39,28,26,15,17,3,51,3,189,4,24,8,13,5,10,8,21,7,100,4,14,10,3,0,4,5,23,7,74,80,452,344,436,402,377,178,518,78,2875
112031250,5,35,18,14,11,8,3,16,0,118,0,16,5,3,4,3,0,3,0,33,0,19,6,3,0,6,0,3,3,36,120,719,526,618,631,567,266,591,75,4116
112031251,3,30,23,19,19,23,8,18,4,147,3,8,8,16,6,13,5,8,0,64,0,5,4,0,0,3,0,4,0,29,178,601,513,680,1036,688,399,566,111,4776
112031252,9,37,17,16,6,12,4,25,0,124,3,13,4,5,0,3,3,11,3,39,0,14,4,5,5,0,3,13,3,41,50,351,201,229,167,228,122,348,47,1754
112031253,9,20,9,12,3,6,4,18,0,71,0,11,3,3,0,3,0,4,4,40,0,3,7,4,0,5,3,0,3,19,73,411,331,358,275,317,137,354,50,2306
112031254,19,69,48,49,38,25,11,22,3,283,3,27,21,15,4,10,3,10,0,95,7,11,3,9,4,3,3,3,7,49,257,828,939,1271,1312,1087,438,747,162,7042
112031550,4,29,5,3,7,9,0,8,3,58,0,3,7,3,0,0,0,0,0,21,0,12,0,4,0,0,0,0,0,23,49,232,200,199,273,219,104,167,34,1478
112031551,0,8,3,0,0,3,4,3,0,20,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,10,10,73,53,55,68,76,44,71,11,452
112031552,0,41,20,12,25,16,16,9,0,154,0,5,3,4,5,7,3,8,0,34,0,10,0,3,3,0,0,0,0,24,171,597,542,682,996,845,464,675,107,5076
113011256,22,35,42,27,44,26,11,30,8,245,3,33,17,12,8,7,3,11,4,102,3,8,6,5,3,5,0,0,3,46,300,1012,888,1009,1942,1452,802,1102,206,8715
113011257,26,24,27,22,28,25,19,84,5,264,12,16,11,14,7,11,10,16,4,99,7,29,15,16,3,11,3,20,8,114,252,411,442,527,1196,1200,588,1361,148,6132
113011258,10,19,10,21,23,22,12,16,5,129,3,17,9,3,6,4,0,8,3,57,3,8,11,0,4,8,7,6,7,46,153,410,308,420,803,954,408,692,101,4246
113011259,11,18,16,7,14,12,7,35,3,120,3,12,0,5,5,0,3,9,0,33,0,13,4,5,3,3,0,10,3,38,95,225,208,226,341,344,206,417,58,2120
113021260,3,13,12,12,9,0,12,22,3,83,4,10,4,3,3,4,0,11,0,36,0,7,6,7,3,4,0,8,0,37,66,157,141,141,235,186,133,364,43,1463
113021261,7,17,10,10,10,10,3,21,3,93,3,14,8,0,3,3,3,3,4,36,0,3,5,3,0,3,0,3,5,24,112,343,331,348,575,440,332,610,69,3163
113021262,10,13,10,10,4,14,0,18,0,83,0,4,3,3,0,14,0,16,3,44,0,14,3,0,3,3,3,7,3,31,54,135,95,132,183,192,112,311,43,1255
113031263,6,24,19,4,10,17,13,24,0,119,0,10,10,5,3,8,0,5,4,46,4,7,9,7,3,0,0,16,7,50,89,272,291,350,530,457,201,449,63,2698
113031264,3,9,11,6,4,4,3,11,6,58,0,4,7,7,4,0,3,14,3,43,0,0,3,6,0,5,3,0,8,36,50,176,162,184,238,195,126,266,51,1446
113031265,4,14,14,6,12,15,0,17,3,79,0,6,3,3,0,3,0,16,0,33,0,6,4,3,0,4,0,3,4,28,71,197,148,182,398,313,140,344,36,1827
113031266,9,13,6,17,7,25,13,22,5,118,0,13,7,5,0,9,0,13,4,56,0,11,6,6,3,3,0,3,3,40,92,332,222,306,368,396,213,486,68,2485
113031267,7,48,25,14,22,19,4,12,5,160,3,22,7,5,5,11,4,3,0,62,0,10,3,3,0,0,6,4,4,30,198,652,503,614,1317,1137,646,890,128,6084
113031268,0,11,7,0,8,14,3,9,0,44,0,3,0,0,0,0,0,3,0,12,0,0,3,0,0,3,0,0,0,11,78,203,157,225,740,661,330,352,70,2816
113031269,6,27,14,10,11,10,5,10,4,100,0,5,5,3,0,3,0,3,0,28,0,12,0,0,0,0,0,0,0,11,92,442,366,452,610,510,230,383,56,3151
113031270,16,64,65,51,63,47,12,45,11,371,12,35,13,9,11,10,5,11,4,118,3,24,6,3,7,9,0,6,8,66,618,1760,1510,1798,3355,2641,1344,2419,275,15718
113031271,14,41,30,24,16,15,16,71,3,239,6,16,16,14,8,21,14,45,6,142,4,19,15,12,3,7,12,39,10,126,137,409,376,398,728,816,452,1220,81,4614
114011272,9,44,22,22,7,12,3,28,4,145,11,26,21,16,3,5,3,12,3,86,0,6,4,6,3,4,0,3,6,33,97,510,337,385,341,378,214,459,61,2787
114011273,0,10,4,0,0,0,0,3,0,15,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,10,108,44,47,47,69,17,53,12,410
114011274,3,14,0,5,3,0,0,3,0,34,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,32,153,98,118,122,90,53,139,14,819
114011275,0,4,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,7,3,15,8,15,8,10,3,84
114011276,4,16,15,9,7,9,0,11,3,67,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,11,97,355,267,267,282,218,120,183,37,1826
114011277,9,40,23,24,11,5,10,19,5,146,3,11,3,6,0,3,0,6,3,39,0,11,3,3,0,0,0,0,3,26,142,618,475,531,688,595,413,577,96,4122
114011278,31,76,70,46,48,41,18,32,12,364,3,35,16,10,9,8,3,7,11,110,0,16,9,8,6,10,0,4,11,52,580,1617,1608,1902,3365,2672,1626,1797,318,15482
114011279,6,14,16,9,7,3,0,0,3,56,3,8,0,4,0,3,0,0,0,17,0,3,0,3,0,0,0,0,4,12,67,266,220,273,248,191,76,140,51,1529
114011280,0,12,6,0,0,3,0,6,0,28,0,6,0,3,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,6,32,139,96,119,97,93,34,72,16,691
114011281,0,7,7,3,0,0,3,4,0,26,0,3,4,0,0,0,3,3,0,14,0,0,4,0,0,0,0,3,0,9,15,69,73,58,64,76,34,86,13,483
114011282,5,55,50,27,13,18,10,14,6,194,4,27,12,10,6,3,0,10,0,63,3,9,7,3,0,0,0,0,4,41,207,951,740,742,781,666,312,586,125,5108
114011283,0,15,5,6,4,3,0,8,0,45,0,12,0,0,0,0,0,4,0,24,0,3,3,0,0,0,0,3,0,12,26,152,99,94,76,92,28,130,6,711
114021284,10,88,58,42,24,27,21,33,0,300,3,43,26,31,11,10,5,8,4,142,4,32,9,12,3,3,3,6,0,83,190,914,857,902,1000,990,505,815,88,6266
114021285,7,4,0,0,0,0,0,4,0,18,0,0,3,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,23,86,61,59,54,63,17,85,13,461
114021286,8,47,29,30,29,18,14,24,0,194,0,34,25,16,3,6,0,5,0,86,0,12,12,6,3,4,3,0,5,39,123,635,510,577,759,645,346,586,72,4257
114021287,11,36,21,24,25,19,8,21,3,169,0,30,13,12,5,9,3,7,0,81,0,14,7,6,4,7,0,8,0,41,125,531,436,463,882,741,441,676,73,4361
114021288,3,10,9,6,6,4,0,14,0,60,0,12,8,7,3,3,0,3,0,39,0,5,5,0,0,5,3,10,0,37,20,143,138,91,109,144,70,197,16,932
114021289,3,41,17,22,4,6,3,14,0,111,0,20,7,6,9,5,3,9,4,60,3,7,11,3,0,5,3,7,4,47,47,367,204,220,165,235,86,276,35,1647
115011290,8,44,24,26,10,22,3,16,3,157,8,16,4,6,3,7,0,0,3,49,0,12,3,0,3,0,0,0,0,23,102,769,583,591,603,644,273,474,92,4133
115011291,19,88,64,67,91,90,32,79,10,538,3,37,32,12,16,20,8,13,8,154,3,17,10,7,3,3,0,8,11,64,638,1958,2213,2095,4805,6393,2479,4168,458,25206
115011294,0,10,13,3,3,5,0,10,0,47,0,15,0,5,0,0,0,0,3,20,0,3,0,0,0,0,0,0,0,11,25,159,121,110,110,154,53,136,5,871
115011296,3,34,22,3,6,19,11,16,0,110,0,6,8,3,3,5,0,3,0,31,0,0,4,0,0,0,0,0,0,12,58,243,205,208,419,653,249,534,43,2614
115011553,10,43,44,34,47,37,13,45,4,287,3,22,16,6,7,13,3,10,3,84,0,11,8,8,3,9,3,4,4,48,218,1174,953,901,1789,1959,836,1355,171,9358
115011554,0,14,5,8,8,8,4,7,0,48,0,0,3,0,4,0,0,0,0,12,0,3,0,0,0,0,3,0,0,11,54,199,246,273,303,224,118,203,29,1659
115011555,3,47,35,29,21,22,6,16,0,184,0,9,13,17,6,8,3,3,0,68,3,11,8,3,0,3,0,0,0,40,214,1497,1022,819,1049,939,372,541,124,6586
115011556,5,29,18,17,7,18,6,20,0,119,0,17,12,3,3,6,3,3,0,52,0,9,3,0,0,3,0,0,0,13,63,440,378,317,372,422,164,320,48,2529
115011557,0,10,0,3,0,5,0,0,0,22,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,21,98,70,87,72,118,35,78,9,596
115011558,6,33,16,17,13,18,4,13,3,118,0,24,6,7,7,0,3,7,0,49,0,12,3,3,0,0,0,0,0,23,77,541,425,333,339,459,171,320,61,2722
115011559,5,28,20,12,19,18,5,19,3,129,3,13,9,5,4,3,3,3,0,37,0,3,4,0,0,3,0,8,0,18,123,589,533,469,589,721,322,633,88,4056
