SA2_MAINCODE_2016,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_M,Mnf_Food_pdt_F,Mnf_Food_pdt_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_lther_clthing_footw_M,Mnf_Tex_lther_clthing_footw_F,Mnf_Tex_lther_clthing_footw_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pulp_paper_cvertd_paper_M,Mnf_Pulp_paper_cvertd_paper_F,Mnf_Pulp_paper_cvertd_paper_P,Mnf_Print_inc_repdtn_RM_M,Mnf_Print_inc_repdtn_RM_F,Mnf_Print_inc_repdtn_RM_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Basic_chem_and_chem_p_m_M,Mnf_Basic_chem_and_chem_p_m_F,Mnf_Basic_chem_and_chem_p_m_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Prim_met_and_met_p_m_M,Mnf_Prim_met_and_met_p_m_F,Mnf_Prim_met_and_met_p_m_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
107031143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,3,3,3,9,5,13,18,0,0,0,0,3,3,4,0,10,0,0,0,0,3,5,0,0,0,0,0,4,0,0,0,3,0,3,5,0,4,4,4,6,3,0,3,0,0,0,0,0,0,37,29,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,15,3,15,66,12,77,4,0,4,189,18,207,272,31,309,0,3,3,11,5,13,6,3,5,0,0,0,13,6,20,10,0,8,0,0,0,36,12,53,5,12,15,21,8,23,5,6,12,93,120,216,64,151,212,0,3,3,193,294,487,0,0,0,8,15,24,124,166,289,126,183,307,0,0,0,34,3,36,0,0,0,0,0,3,0,0,3,0,0
107041144,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,3,3,7,8,4,14,9,4,14,62,16,84,0,0,0,3,0,3,5,0,5,3,0,3,82,24,108,14,7,20,38,26,57,17,4,28,3,7,9,44,8,47,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,7,0,7,43,5,44,11,0,11,7,0,7,39,10,50,7,3,12,235,64,301,0,0,0,3,0,4,0,0,0,0,0,0,4,0,4,10,0,12,18,3,19,83,13,99,25,0,25,207,31,235,330,46,375,7,3,11,3,6,12,26,6,38,3,0,4,44,11,56,30,24,56,0,0,0,113,57,170,10,7,18,58,23,80,15,7,23,190,209,399,83,117,198,0,0,4,362,363,725,0,0,0,25,50,77,340,392,734,370,445,810,7,0,4,57,10,63,0,0,3,0,0,0,0,0,0,0,0
107041145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,5,5,0,0,0,30,5,32,0,0,0,0,0,0,0,0,0,0,0,0,30,3,38,9,3,10,25,33,55,0,0,0,0,0,5,19,3,24,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,15,0,15,5,0,5,3,0,0,8,0,8,8,3,8,87,46,132,0,0,0,0,0,0,0,0,0,0,0,5,15,3,24,21,3,27,13,0,9,80,5,93,17,3,20,204,28,227,313,35,348,7,3,8,15,3,23,3,0,0,0,0,0,4,3,7,3,6,11,0,0,0,29,10,42,6,3,7,10,0,10,10,9,24,106,152,257,47,136,185,0,4,3,185,300,488,0,3,4,3,8,5,89,113,202,86,121,214,3,0,3,41,14,55,0,0,3,0,4,4,0,0,0,0,0
107041146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,3,16,5,0,5,14,13,19,0,0,0,0,0,0,9,0,7,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,34,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,0,10,96,22,115,7,0,4,132,20,153,243,43,290,0,0,0,3,0,3,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,11,5,13,5,9,13,7,0,6,3,0,3,110,160,268,105,276,382,0,0,3,230,450,676,0,0,4,4,9,11,187,301,491,190,311,506,3,0,3,25,0,33,0,0,0,0,0,0,0,0,0,0,0
107041147,0,0,0,9,24,27,0,0,0,0,0,0,0,0,0,3,0,7,9,23,38,0,0,0,300,8,308,0,0,0,0,0,0,0,0,0,5,0,5,308,11,318,0,0,0,3,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,5,0,7,3,3,6,0,0,3,23,3,24,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,7,6,5,14,60,8,70,7,0,6,102,26,130,183,35,221,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,9,7,12,0,0,0,3,0,3,4,0,4,48,49,102,18,34,52,0,0,0,70,88,155,0,0,3,17,31,48,38,65,99,61,92,149,0,0,0,17,4,21,16,0,18,0,0,0,0,0,0,0,0
107041148,0,0,0,0,6,6,0,0,0,0,0,0,3,0,3,0,0,0,3,6,7,0,0,0,9,0,13,0,0,0,3,0,3,0,0,0,3,0,3,16,3,20,3,0,3,7,7,13,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,8,6,3,10,26,19,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,7,77,8,94,9,7,14,110,15,118,206,32,237,0,0,0,0,3,3,6,0,6,0,0,0,0,6,6,5,3,5,0,0,0,9,10,22,0,10,10,4,0,3,9,3,7,53,89,142,29,71,99,0,0,0,92,172,263,0,0,0,3,7,9,125,151,274,128,156,286,0,0,0,5,0,8,26,3,30,0,0,0,0,0,0,0,0
107041150,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,3,26,6,35,0,0,0,0,0,0,0,0,0,0,0,0,28,10,40,0,3,3,9,15,24,0,0,0,0,3,3,0,0,0,0,0,0,8,4,11,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,7,0,13,3,7,6,16,3,19,9,0,9,62,36,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,12,78,19,101,26,0,31,177,27,203,293,51,340,0,0,0,13,5,12,0,0,0,3,4,3,0,0,0,0,0,5,0,0,0,14,11,23,5,6,13,3,0,5,11,0,11,98,128,228,23,89,107,0,0,0,139,223,363,0,0,0,3,9,16,150,207,361,155,223,374,0,0,0,28,8,39,5,3,5,0,0,0,0,0,0,0,0
107041548,0,3,3,94,28,122,0,0,0,0,0,0,3,0,3,21,3,27,120,39,157,8,0,8,70,11,77,0,0,3,3,0,7,27,0,28,3,0,3,107,15,123,48,17,64,52,37,92,3,3,5,10,14,30,24,9,39,7,5,7,25,18,47,0,0,0,16,14,29,15,9,26,23,0,23,127,10,141,22,7,22,12,0,20,48,17,62,21,7,24,456,166,624,0,0,0,23,8,31,0,0,0,27,17,41,16,10,22,64,29,88,54,6,67,268,51,313,80,18,96,566,65,636,968,145,1111,11,7,17,50,20,67,81,36,114,27,7,39,33,12,39,40,56,97,3,6,11,242,141,385,32,41,74,191,65,252,20,13,30,217,277,498,415,1001,1419,9,3,13,877,1401,2274,6,5,10,109,204,311,874,988,1862,989,1192,2183,24,11,29,134,17,155,102,19,116,5,0,5,0,0,3,0,0
107041549,0,0,0,25,10,36,0,0,0,0,0,0,0,0,0,3,0,3,30,10,40,0,0,0,3,0,5,0,0,0,0,0,0,7,0,7,0,0,0,6,0,10,9,0,11,14,15,30,3,0,5,0,0,0,8,0,5,0,0,3,8,0,8,0,0,0,3,3,7,4,0,8,11,0,11,13,0,13,13,0,14,0,0,3,15,0,14,3,0,3,106,26,139,0,0,0,0,3,3,0,0,0,4,0,4,5,4,3,8,4,14,12,3,17,80,12,89,12,0,13,134,9,148,238,28,269,7,0,5,9,0,11,11,0,7,11,6,15,3,0,3,14,6,20,0,0,0,52,17,63,3,9,11,15,3,16,19,18,35,45,50,90,86,141,229,3,3,5,172,216,389,0,3,3,10,27,30,96,154,247,103,184,285,8,0,8,73,12,82,3,0,3,0,0,0,0,3,7,0,0
108011151,3,0,3,131,84,215,0,0,0,16,0,12,0,0,0,3,3,4,151,83,235,0,0,0,77,4,83,0,0,0,0,0,0,0,0,0,6,0,3,88,7,91,6,0,6,3,12,18,0,0,0,0,0,0,68,3,74,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,3,0,0,0,82,24,108,0,0,0,13,0,15,0,0,0,3,0,3,0,0,0,20,0,19,5,0,5,20,0,20,10,0,10,40,7,51,80,10,91,0,0,0,9,3,12,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,3,17,0,0,0,3,0,3,8,7,17,15,24,36,5,15,23,0,0,0,32,52,87,0,0,0,8,39,47,19,54,73,33,88,121,0,0,3,36,13,50,8,0,8,0,0,0,0,0,0,0,0
108011152,0,0,0,3,0,3,33,0,33,0,0,0,10,0,12,0,3,3,42,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,16,3,20,14,15,30,0,0,0,0,0,4,6,0,14,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,15,4,0,4,3,0,5,3,0,3,64,39,101,0,0,3,0,0,0,0,0,0,43,16,54,5,4,10,49,19,64,9,0,9,93,20,109,4,0,10,153,11,164,254,34,284,4,0,4,14,4,10,9,0,9,0,0,0,3,3,6,3,0,3,0,0,0,22,7,34,10,7,20,18,8,21,8,5,11,117,126,247,186,349,540,0,0,3,345,502,850,0,0,0,36,73,110,249,237,485,287,311,596,3,3,9,37,17,52,0,0,0,0,0,0,0,0,0,4,0
108011153,0,0,0,38,14,51,0,0,0,0,0,0,11,0,11,0,0,3,47,18,61,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,6,0,12,0,0,0,3,5,15,0,0,0,0,0,5,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,25,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,47,7,57,13,0,17,73,8,84,147,15,162,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,7,3,14,5,8,14,7,3,7,21,24,45,19,27,40,18,27,42,0,0,0,63,77,144,0,0,0,37,46,85,41,63,103,80,110,188,0,0,6,13,4,17,0,0,0,0,0,0,0,0,0,0,0
108011154,0,0,0,0,0,3,36,8,43,0,0,0,14,3,17,0,0,0,48,10,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,15,0,15,5,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,4,3,6,4,0,4,0,0,3,11,0,12,52,16,66,0,0,0,4,0,4,0,0,0,15,0,12,64,32,101,85,33,116,6,0,6,32,13,40,23,0,30,60,10,67,119,21,139,0,0,0,4,0,7,0,0,0,0,0,0,3,3,7,3,3,3,0,0,0,9,5,16,3,7,8,18,3,19,6,3,8,63,69,131,30,90,116,0,0,0,119,174,292,0,0,0,21,35,56,97,103,193,122,133,256,8,3,8,20,0,20,0,0,0,0,0,0,0,0,0,0,0
108021155,0,0,0,42,28,73,0,0,0,7,0,3,3,0,3,3,0,3,56,31,87,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,9,3,9,136,37,174,0,0,0,11,10,20,38,4,42,0,0,0,5,3,9,0,0,0,4,0,4,0,0,0,12,0,12,7,0,7,15,3,18,7,3,4,7,0,5,11,3,12,261,68,323,0,0,0,18,0,20,5,0,5,29,8,37,11,0,18,68,14,79,25,6,28,70,42,115,55,3,59,174,24,197,320,78,398,3,3,7,30,15,44,11,3,11,23,3,26,4,0,4,3,4,9,0,0,0,78,22,97,8,7,16,54,21,71,23,13,37,145,173,317,173,235,408,0,0,0,404,451,856,0,0,0,19,30,43,180,238,414,196,263,463,14,4,22,181,37,217,0,0,6,0,0,0,0,0,3,0,0
108021156,0,0,0,267,112,382,3,0,4,0,0,0,7,0,7,9,3,14,286,120,409,0,0,0,0,0,0,0,0,0,3,0,4,5,0,5,0,0,0,8,3,9,0,0,3,135,56,192,0,0,3,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,163,64,227,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4,8,3,15,53,6,57,91,12,104,81,11,88,231,28,263,0,0,0,0,3,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,0,7,8,3,0,3,10,6,17,19,19,37,17,33,51,0,0,0,54,58,115,0,3,3,29,37,60,51,82,138,77,124,200,7,3,8,31,0,32,0,0,0,0,0,0,0,0,0,0,0
108021157,0,0,0,23,13,38,0,0,0,0,0,0,0,0,0,0,0,0,30,15,45,0,0,0,0,0,0,0,0,0,0,0,3,14,0,14,0,0,0,12,0,17,6,0,8,21,10,31,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,22,7,3,6,3,0,3,46,3,49,4,0,6,0,3,3,113,22,136,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,7,0,10,19,3,19,66,10,68,161,14,175,107,14,127,352,42,394,0,0,0,7,3,14,0,0,0,21,7,33,0,0,5,0,5,5,0,0,3,37,22,57,0,3,3,17,5,20,13,10,29,72,93,163,26,54,78,0,0,0,126,165,297,3,0,3,14,29,38,51,76,122,64,100,166,0,4,4,62,13,78,3,0,3,0,0,0,0,0,3,0,0
108021158,0,0,0,11,3,13,0,0,0,0,0,0,5,0,5,0,0,3,16,3,17,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,0,0,0,5,3,9,0,0,0,0,3,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,8,0,3,8,0,0,0,0,0,0,3,0,3,28,17,44,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,16,0,17,8,0,8,23,0,25,13,5,10,59,8,71,98,11,113,0,0,0,3,0,3,0,0,0,0,0,0,0,4,4,5,0,3,0,0,0,13,3,15,9,3,12,10,3,7,0,5,7,53,76,131,35,77,114,0,0,0,105,163,272,0,0,0,21,39,60,88,138,228,108,180,287,0,0,0,8,3,11,0,0,0,0,0,0,0,0,0,0,0
108021159,0,0,3,185,85,269,0,0,0,13,0,12,3,0,3,10,3,12,211,84,302,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,6,7,0,7,9,7,12,3,0,3,0,3,3,30,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,28,0,0,0,0,0,0,77,19,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,16,22,0,19,83,15,94,49,11,64,159,39,201,0,0,0,4,0,9,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,6,4,10,3,3,3,0,0,0,0,0,0,11,17,31,4,15,21,0,0,0,17,37,53,0,0,0,3,7,18,20,37,59,29,45,73,0,0,3,20,3,22,0,0,0,0,0,0,0,0,0,0,0
108021160,0,0,0,5,3,10,0,0,4,0,0,0,11,4,17,0,0,0,20,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,9,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,3,0,0,0,0,0,0,0,3,3,15,17,28,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,3,0,3,21,4,20,6,3,10,57,15,71,83,21,105,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,4,7,3,0,8,3,6,6,39,52,92,22,60,82,0,0,0,67,125,195,0,0,0,18,33,48,64,75,143,84,112,190,3,0,3,14,0,16,0,0,0,0,0,0,0,0,0,4,0
108031161,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,3,6,10,0,0,0,26,39,64,9,15,24,37,53,88,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0
108041162,0,0,0,52,25,75,14,0,18,8,4,11,12,0,8,0,0,0,91,29,116,0,0,0,0,0,0,0,0,0,5,0,5,10,0,14,0,0,0,24,0,21,4,3,9,19,12,24,0,3,3,0,0,3,80,3,84,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,3,4,0,7,0,0,3,4,0,4,0,0,3,3,4,4,131,31,163,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,8,11,0,11,79,14,91,49,3,57,149,25,172,282,43,326,4,0,5,8,3,9,3,0,3,0,0,0,3,0,3,0,3,3,0,0,0,17,11,26,3,10,14,3,3,7,12,12,29,100,170,273,35,86,126,0,0,0,161,282,446,0,0,0,36,40,75,108,186,295,143,229,374,0,0,0,39,7,51,3,0,3,0,0,0,0,0,0,0,0
108041163,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,4,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,15,27,43,5,0,5,0,6,4,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,4,7,3,0,3,38,38,77,0,0,0,73,51,126,0,0,0,37,10,45,6,0,12,120,68,186,19,3,21,163,30,196,62,4,69,251,28,282,497,67,567,0,0,0,11,3,16,4,3,11,0,0,0,10,6,14,16,23,33,0,0,0,43,34,75,6,18,30,0,3,5,8,11,17,160,202,365,150,452,607,0,3,7,327,695,1024,0,0,0,118,247,369,371,472,837,492,715,1207,0,3,6,46,16,55,0,0,0,0,0,0,0,0,0,7,4
108041164,0,0,0,5,3,7,3,0,3,4,0,3,3,0,3,6,0,6,15,7,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,7,0,7,51,10,60,32,30,57,22,8,35,6,15,22,52,12,62,0,0,0,9,4,13,0,0,0,3,0,7,12,0,11,29,0,31,34,0,31,49,15,64,20,7,24,19,4,28,43,7,49,388,114,504,0,0,0,377,223,603,0,0,0,15,5,17,40,4,43,431,235,667,31,4,36,168,42,206,61,0,62,430,54,484,691,98,795,8,8,15,66,14,80,34,6,41,13,4,23,47,15,65,15,14,33,0,0,0,183,67,250,36,13,46,221,54,278,11,8,18,145,194,346,331,518,848,4,4,6,751,790,1544,3,0,4,51,98,151,323,403,727,378,500,879,7,7,15,318,41,354,4,0,4,6,0,6,27,6,32,5,0
108041165,0,3,3,234,105,344,23,6,23,14,0,15,3,0,3,5,4,8,276,118,396,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,7,3,0,3,4,3,5,0,0,0,0,3,3,40,3,43,0,0,0,3,0,3,0,0,0,0,7,5,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,3,3,0,3,62,16,80,0,0,0,4,0,4,0,0,0,0,0,0,16,0,17,15,3,20,6,0,9,66,10,78,47,8,56,66,9,74,180,32,217,0,0,0,3,0,6,4,0,4,0,0,0,0,0,0,0,4,3,0,0,0,9,3,8,0,0,0,4,0,4,0,0,0,5,13,17,4,6,13,0,0,0,17,17,29,0,0,0,5,10,16,14,24,30,16,31,53,3,0,5,22,5,30,0,0,0,3,0,3,0,0,0,0,0
108041166,0,0,0,58,38,97,12,6,12,36,14,46,0,0,0,9,7,16,117,56,172,4,0,4,5,0,5,0,0,0,0,0,0,7,0,12,0,0,0,18,0,19,13,7,18,39,22,65,10,3,7,4,7,11,16,3,26,0,0,0,8,4,11,0,0,0,0,0,0,3,0,3,9,0,9,21,5,27,10,0,13,41,4,45,4,5,5,9,0,9,189,54,252,0,0,0,3,0,3,0,0,0,5,0,5,0,0,0,8,0,8,24,4,31,76,19,94,63,12,72,142,30,175,305,63,373,5,0,5,20,12,32,96,16,107,4,0,4,8,8,15,0,0,0,0,0,3,133,39,166,3,8,16,8,0,6,15,7,20,63,102,170,46,98,145,0,3,3,134,217,355,0,3,5,6,10,13,67,105,175,71,118,193,4,0,4,109,10,120,4,5,9,3,0,3,0,0,3,0,0
108051167,3,0,3,195,104,296,3,3,7,9,0,9,0,0,0,3,3,3,214,103,315,0,0,0,34,3,34,4,0,4,0,0,0,4,0,4,0,0,0,40,3,45,8,0,8,16,6,26,0,0,0,0,0,0,20,7,20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,3,16,4,16,20,5,18,7,0,11,94,29,127,0,0,0,12,4,12,4,0,4,5,0,5,3,0,3,21,4,26,3,0,3,12,3,20,10,3,14,55,11,59,85,15,98,0,0,0,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,15,4,24,0,7,6,3,3,7,7,6,14,38,63,103,12,39,58,0,0,0,66,115,180,0,0,0,10,21,33,24,65,87,37,85,124,3,0,3,29,9,42,0,0,0,0,0,0,0,0,0,0,0
