SA2_MAINCODE_2016,SWs_NNI_H_0,SWs_NNI_H_1_15,SWs_NNI_H_16_24,SWs_NNI_H_25_34,SWs_NNI_H_35_39,SWs_NNI_H_40,SWs_NNI_H_41_48,SWs_NNI_H_49mo,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_15,SWs_1_149_H_16_24,SWs_1_149_H_25_34,SWs_1_149_H_35_39,SWs_1_149_H_40,SWs_1_149_H_41_48,SWs_1_149_H_49mo,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_15,SWs_150_299_H_16_24,SWs_150_299_H_25_34,SWs_150_299_H_35_39,SWs_150_299_H_40,SWs_150_299_H_41_48,SWs_150_299_H_49mo,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_15,SWs_300_399_H_16_24,SWs_300_399_H_25_34,SWs_300_399_H_35_39,SWs_300_399_H_40,SWs_300_399_H_41_48,SWs_300_399_H_49mo,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_15,SWs_400_499_H_16_24,SWs_400_499_H_25_34,SWs_400_499_H_35_39,SWs_400_499_H_40,SWs_400_499_H_41_48,SWs_400_499_H_49mo,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_15,SWs_500_649_H_16_24,SWs_500_649_H_25_34,SWs_500_649_H_35_39,SWs_500_649_H_40,SWs_500_649_H_41_48,SWs_500_649_H_49mo,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_15,SWs_650_799_H_16_24,SWs_650_799_H_25_34,SWs_650_799_H_35_39,SWs_650_799_H_40,SWs_650_799_H_41_48,SWs_650_799_H_49mo,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_15,SWs_800_999_H_16_24,SWs_800_999_H_25_34,SWs_800_999_H_35_39,SWs_800_999_H_40,SWs_800_999_H_41_48,SWs_800_999_H_49mo,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_15,SWs_1000_1249_H_16_24,SWs_1000_1249_H_25_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40,SWs_1000_1249_H_41_48,SWs_1000_1249_H_49mo,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_15,SWs_1250_1499_H_16_24,SWs_1250_1499_H_25_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40,SWs_1250_1499_H_41_48,SWs_1250_1499_H_49mo,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_15,SWs_1500_1749_H_16_24,SWs_1500_1749_H_25_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40,SWs_1500_1749_H_41_48,SWs_1500_1749_H_49mo,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_15,SWs_1750_1999_H_16_24,SWs_1750_1999_H_25_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40,SWs_1750_1999_H_41_48,SWs_1750_1999_H_49mo,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_15,SWs_2000_2999_H_16_24,SWs_2000_2999_H_25_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40,SWs_2000_2999_H_41_48,SWs_2000_2999_H_49mo,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000mo_H_0,SWs_3000mo_H_1_15,SWs_3000mo_H_16_24,SWs_3000mo_H_25_34,SWs_3000mo_H_35_39,SWs_3000mo_H_40,SWs_3000mo_H_41_48,SWs_3000mo_H_49mo,SWs_3000mo_H_NS,SWs_3000mo_H_Tot,SWs_PINS_H_0,SWs_PINS_H_1_15,SWs_PINS_H_16_24,SWs_PINS_H_25_34,SWs_PINS_H_35_39,SWs_PINS_H_40,SWs_PINS_H_41_48,SWs_PINS_H_49mo,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_15,SWs_Tot_H_16_24,SWs_Tot_H_25_34,SWs_Tot_H_35_39,SWs_Tot_H_40,SWs_Tot_H_41_48,SWs_Tot_H_49mo,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_15,MaOpD_NNI_H_16_24,MaOpD_NNI_H_25_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40,MaOpD_NNI_H_41_48,MaOpD_NNI_H_49mo,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_15,MaOpD_1_149_H_16_24,MaOpD_1_149_H_25_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40,MaOpD_1_149_H_41_48,MaOpD_1_149_H_49mo,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_15,MaOpD_150_299_H_16_24,MaOpD_150_299_H_25_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40,MaOpD_150_299_H_41_48,MaOpD_150_299_H_49mo,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_15,MaOpD_300_399_H_16_24,MaOpD_300_399_H_25_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40,MaOpD_300_399_H_41_48,MaOpD_300_399_H_49mo,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot
310031290,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4,7,5,3,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310031291,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,6,6,3,3,0,0,17,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,9,11,9,7,6,0,68,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
310031292,0,6,0,0,0,0,0,0,0,10,3,126,8,0,0,0,0,0,3,138,7,61,17,6,0,0,0,0,0,90,3,36,30,4,3,3,3,0,0,87,11,18,35,18,5,0,0,0,0,88,3,13,30,44,12,4,0,0,0,119,0,5,11,39,50,11,3,3,0,123,9,0,0,11,32,13,14,7,0,73,3,0,0,0,14,9,3,7,0,30,0,0,0,0,3,0,0,4,0,7,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,15,34,274,133,134,121,40,21,25,9,791,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
310031293,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,25,0,12,6,5,0,0,0,0,0,23,0,0,6,0,0,0,0,0,0,5,5,3,7,7,0,0,0,0,0,24,0,0,7,10,0,0,0,0,0,19,0,0,3,13,8,0,0,0,0,22,0,0,3,4,9,3,3,7,0,25,0,0,0,3,3,0,3,0,0,15,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,31,38,25,11,3,12,0,168,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4
310031294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,9,3,12,3,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
310031295,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,4,9,0,12,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
310041296,0,0,0,0,0,0,0,0,0,0,4,38,5,0,0,0,0,0,0,44,3,28,10,0,0,0,0,0,0,38,0,4,8,10,0,0,0,0,0,23,0,3,8,7,0,0,0,0,0,15,0,0,3,3,6,0,0,0,0,17,0,0,0,6,11,0,0,0,0,21,0,0,0,3,5,8,0,6,0,16,0,0,0,0,0,11,3,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,4,0,13,0,0,0,0,0,0,0,0,0,0,13,79,30,29,21,21,7,21,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3
310041297,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,7,0,4,0,3,0,0,0,0,0,7,0,0,4,0,0,0,0,3,0,9,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,10,5,9,0,8,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
310041298,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,0,0,0,12,9,0,0,0,29,0,0,0,0,9,3,5,0,0,20,0,0,0,3,11,15,5,3,0,42,0,0,0,0,4,9,11,0,0,29,0,0,0,0,6,6,10,11,0,29,0,0,0,0,8,4,3,6,0,18,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,6,3,7,4,6,49,57,41,30,3,205,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,12
310041299,0,0,0,0,0,0,0,0,0,3,5,79,4,0,0,0,0,0,0,92,3,47,15,3,0,0,0,0,0,66,0,20,28,7,3,0,0,0,0,53,0,8,17,11,0,0,0,0,0,44,3,9,14,26,10,0,0,0,0,61,0,3,4,16,21,7,0,0,0,46,0,0,5,3,23,6,3,0,0,38,0,0,0,0,3,4,0,3,0,15,0,0,0,0,6,3,3,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,174,89,68,65,26,8,10,8,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5
310041300,0,3,0,0,0,0,0,0,0,3,0,23,4,0,0,0,0,0,0,29,0,25,3,5,0,0,0,0,0,38,0,9,15,3,0,0,0,0,0,30,0,4,6,13,3,0,3,0,0,33,0,4,5,13,13,3,0,3,0,43,0,0,0,7,18,5,4,3,0,44,0,0,3,3,12,5,12,0,0,40,0,0,0,0,3,4,0,3,0,15,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,72,43,47,53,20,21,18,5,282,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,13
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,0,0,0,0,0,0,0,0,0,3,0,24,3,0,0,0,0,0,0,26,0,16,0,0,0,0,0,0,3,18,0,8,10,3,0,0,0,0,0,26,0,4,6,3,3,0,0,0,0,22,0,4,4,9,3,3,3,0,0,31,4,0,0,4,14,4,4,0,0,35,0,0,0,0,7,0,0,3,0,16,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,56,25,30,35,18,9,3,5,184,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3
310041303,0,0,0,0,0,0,0,0,0,0,0,54,3,0,0,0,0,0,0,59,3,29,9,4,0,0,0,0,0,47,0,11,13,3,0,0,0,0,0,27,0,0,14,3,0,0,0,0,0,17,3,0,10,11,8,0,0,0,0,23,0,4,0,11,17,3,0,3,0,33,3,0,4,3,14,6,0,0,0,27,0,0,0,0,6,3,0,0,0,11,0,0,0,0,3,5,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,91,53,27,40,16,12,12,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,6,0,0,3,4,0,0,0,0,0,7
310041304,3,3,0,0,0,0,0,0,3,8,5,154,4,0,0,0,0,0,0,163,0,83,27,10,0,0,0,0,0,124,0,38,40,11,0,0,0,0,0,99,3,27,40,27,8,0,0,0,0,103,3,13,28,58,23,3,5,0,0,132,3,4,8,29,43,11,7,11,0,108,0,0,7,13,49,14,13,11,0,100,0,0,3,8,12,20,0,10,0,49,0,0,0,3,7,5,6,3,0,24,0,0,0,0,7,3,0,5,0,14,0,0,0,0,3,3,0,3,0,9,0,0,0,3,0,4,0,9,0,10,0,0,0,0,0,3,3,5,0,13,0,3,0,3,0,0,0,0,0,11,24,321,160,162,142,72,31,50,8,973,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,3
311011305,0,0,0,0,0,0,0,0,0,3,8,45,6,0,0,0,0,0,0,55,4,30,8,3,0,0,0,0,0,47,3,15,12,3,0,0,0,4,0,37,0,3,15,13,0,0,0,0,3,37,0,3,15,26,10,0,0,5,0,56,0,0,4,19,19,4,7,3,0,55,0,0,0,8,22,4,7,7,0,51,3,0,0,4,4,8,3,11,0,24,0,0,0,0,3,0,4,6,0,15,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,9,16,103,65,70,51,23,30,44,10,407,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,5,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,9
311021306,0,4,0,0,0,3,0,3,0,15,5,69,4,0,0,0,0,0,0,85,0,56,19,3,0,0,0,0,0,81,3,21,27,13,0,0,0,0,0,67,0,19,30,13,4,3,4,0,0,74,0,18,17,49,17,11,3,3,3,127,3,5,8,25,47,21,9,8,0,139,0,0,0,12,29,12,16,7,0,77,0,3,3,3,22,18,8,13,0,66,0,0,0,0,3,9,5,6,0,30,0,0,0,4,0,7,3,6,0,19,0,0,0,0,0,3,0,8,0,9,0,0,0,0,0,4,4,4,0,12,0,0,0,0,0,0,0,8,0,10,0,3,0,4,3,0,0,0,0,10,13,200,109,127,130,83,59,76,12,814,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,6,13,0,0,0,0,0,0,16
311021307,0,3,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,16,0,15,0,3,0,0,0,0,0,16,0,3,4,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,7,0,3,0,7,3,0,0,0,0,16,0,0,0,3,3,0,0,0,0,11,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,15,20,15,3,9,5,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311021308,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,37,0,11,0,0,0,0,0,0,0,11,0,3,3,0,3,3,0,0,0,13,0,3,4,3,0,0,0,0,0,15,0,3,0,8,4,0,0,0,0,18,0,0,0,3,3,0,4,0,0,11,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,46,13,20,15,7,9,4,3,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311021309,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,8,0,3,4,3,0,0,0,0,0,10,0,4,3,5,0,0,0,0,0,12,0,3,5,6,0,0,0,0,0,15,0,0,3,3,3,0,0,0,0,15,0,0,3,0,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,19,23,7,6,4,9,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311021310,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,4,6,6,0,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031311,0,0,0,0,0,0,0,0,0,3,4,45,9,0,0,0,0,3,0,57,0,24,15,4,0,0,0,0,0,45,0,11,8,4,3,0,0,0,3,26,0,4,15,4,0,0,0,0,0,30,0,0,0,14,7,0,0,0,0,26,0,0,0,9,11,7,0,4,0,32,0,0,0,0,6,0,3,0,0,13,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,90,44,35,29,14,11,19,3,250,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,6,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3
311031312,0,3,0,3,0,0,0,0,0,15,6,248,14,9,0,0,0,0,7,281,6,131,39,16,6,0,0,3,3,204,6,67,68,26,4,3,3,0,0,175,0,32,60,45,4,5,0,0,0,153,8,16,47,78,29,15,11,5,3,215,15,18,22,48,106,27,13,7,3,248,3,3,11,22,71,29,23,17,0,186,4,0,0,4,36,19,6,8,0,92,0,0,0,5,5,4,7,10,0,29,0,0,0,3,3,3,0,3,0,16,0,0,0,0,0,0,3,3,0,9,0,0,0,3,0,5,3,4,0,23,0,0,0,0,0,0,0,8,0,10,0,5,6,5,0,3,0,0,0,23,56,529,271,257,279,114,62,72,21,1672,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,3,4,0,0,0,0,0,0,9,0,5,6,0,0,0,0,0,0,15
311031313,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
311031314,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,6,0,0,0,3,4,0,0,0,0,15,0,3,0,4,6,0,0,0,0,15,0,0,0,4,9,7,0,0,0,29,0,0,0,0,4,7,7,3,0,20,0,0,0,0,8,3,6,5,0,28,0,0,0,3,0,4,0,5,0,17,0,0,0,0,3,3,4,4,0,12,0,0,0,0,0,3,3,0,0,3,0,0,0,0,5,0,3,0,0,6,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,32,11,14,38,30,20,21,6,179,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,3,0,3,0,0,0,0,13
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,8,0,3,8,0,0,0,0,0,0,15,0,3,0,4,0,0,0,0,0,14,0,0,3,3,10,0,0,0,0,20,0,0,0,0,12,6,3,3,0,28,0,3,0,0,4,6,4,3,0,22,0,0,0,0,3,3,4,9,0,26,0,0,0,0,3,4,3,3,0,15,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,16,15,25,21,21,40,4,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
