SA2_MAINCODE_2016,P_OthSvs_H_0,P_OthSvs_H_1_15,P_OthSvs_H_16_24,P_OthSvs_H_25_34,P_OthSvs_H_35_39,P_OthSvs_H_40,P_OthSvs_H_41_48,P_OthSvs_H_49_more,P_OthSvs_H_NS,P_OthSvs_H_Tot,P_IDNS_H_0,P_IDNS_H_1_15,P_IDNS_H_16_24,P_IDNS_H_25_34,P_IDNS_H_35_39,P_IDNS_H_40,P_IDNS_H_41_48,P_IDNS_H_49_more,P_IDNS_H_NS,P_IDNS_H_Tot,P_Tot_H_0,P_Tot_H_1_15,P_Tot_H_16_24,P_Tot_H_25_34,P_Tot_H_35_39,P_Tot_H_40,P_Tot_H_41_48,P_Tot_H_49_more,P_Tot_H_NS,P_Tot_H_Tot
309071258,5,49,30,31,21,38,17,33,0,211,3,29,21,22,33,46,13,37,38,249,130,780,591,838,939,777,385,816,86,5350
309081259,0,4,3,0,3,8,4,4,0,25,0,6,4,3,3,3,0,5,3,25,17,99,65,100,94,108,34,88,11,607
309081260,0,3,0,4,0,7,0,0,0,20,0,10,7,9,10,7,0,5,13,49,34,185,197,291,274,200,80,199,27,1489
309081261,9,78,63,94,105,70,50,57,10,542,19,67,44,59,81,79,38,57,143,584,511,2064,1712,2264,3217,2491,1105,1708,299,15373
309081262,9,24,32,31,38,33,30,21,4,224,5,16,21,40,57,65,26,46,45,316,153,557,568,833,1518,1146,570,844,92,6283
309091263,6,31,26,40,69,85,40,53,0,363,8,28,25,32,49,56,29,56,41,324,99,632,532,712,1062,973,421,730,80,5235
309091264,3,19,18,23,69,68,49,56,9,307,9,32,34,41,117,134,39,76,53,532,141,434,448,599,1452,1387,855,1235,110,6665
309091265,0,12,13,15,12,10,3,8,0,64,0,10,6,5,6,13,3,11,5,66,34,199,148,197,198,205,88,202,17,1292
309091540,12,69,73,88,110,134,58,130,16,691,20,84,75,91,149,155,47,119,238,973,1134,2401,2765,3693,6004,5165,2408,4845,516,28937
309091541,10,32,38,31,79,56,40,66,3,367,15,17,26,25,36,40,17,40,42,256,190,682,627,789,1094,900,614,1006,103,6004
309101267,3,19,16,27,29,16,13,16,3,152,5,16,14,20,15,11,10,19,31,145,148,536,574,817,816,518,257,449,60,4167
309101268,4,35,17,30,54,30,14,32,3,223,8,36,12,22,40,61,16,32,69,304,194,536,530,757,1804,1402,602,896,119,6839
309101269,3,13,18,20,18,10,8,9,0,97,8,12,14,8,18,15,6,16,34,120,87,389,380,527,511,356,218,360,66,2901
309101270,12,55,31,61,63,46,18,33,9,325,12,57,53,68,74,68,27,48,115,519,288,1517,1682,1688,2219,1855,908,1519,226,11898
310011271,20,51,42,109,235,146,99,94,7,807,18,34,36,45,154,162,68,115,82,712,198,489,491,747,2073,1910,1128,1581,141,8766
310011272,0,3,7,3,0,7,4,9,0,38,0,7,6,3,3,3,0,3,24,45,35,106,116,167,129,175,75,145,36,981
310011273,0,45,17,24,18,20,6,10,0,144,6,24,13,19,22,21,11,14,25,160,103,682,462,551,578,563,231,421,64,3656
310011274,0,16,14,17,32,22,16,14,0,135,3,46,21,35,102,55,12,45,72,396,181,546,515,654,1579,1221,721,966,142,6524
310011275,0,15,3,12,16,14,9,11,0,83,4,9,10,16,24,13,10,21,15,118,98,325,318,382,736,598,299,409,51,3206
310011276,14,15,19,37,93,128,61,52,0,415,12,24,18,30,172,130,47,65,93,592,341,289,433,582,3111,2207,1421,1601,176,10159
310021277,4,24,19,11,23,15,23,31,8,149,4,12,16,12,27,32,9,31,31,170,105,475,384,480,471,426,299,749,86,3479
310021278,4,6,0,3,9,12,3,8,0,42,7,9,0,3,3,4,3,10,26,55,52,167,127,156,185,188,125,256,36,1291
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
310021280,8,21,13,12,19,10,8,22,3,119,12,19,11,26,32,20,10,19,42,192,148,579,450,575,629,432,319,731,103,3968
310021281,3,24,21,8,19,11,3,13,3,106,4,16,8,9,12,18,7,20,39,135,69,392,283,413,372,340,232,560,88,2756
310021282,4,18,5,20,35,20,19,22,0,145,5,12,6,14,27,50,15,35,50,222,232,463,354,495,1535,1549,1000,1186,120,6940
310031283,3,11,17,11,11,3,7,9,0,71,0,9,3,3,5,3,3,0,11,43,53,287,168,231,246,183,111,159,32,1470
310031284,0,7,8,10,30,20,17,15,5,107,5,10,4,17,57,40,19,16,26,188,94,209,290,377,737,632,359,464,59,3217
310031285,0,13,4,7,15,10,4,12,0,74,7,6,8,12,17,20,14,8,22,125,86,317,240,345,526,465,227,293,43,2548
310031286,3,38,29,37,51,56,36,49,7,298,13,22,21,19,74,57,17,39,72,333,535,1070,1205,1684,2844,2172,971,1285,187,11953
310031287,11,47,27,24,30,26,21,19,4,202,0,12,17,3,15,12,6,17,41,129,130,659,531,678,665,416,259,405,81,3826
310031288,0,3,4,3,4,0,3,3,0,26,0,0,0,10,4,13,0,3,3,37,17,105,47,78,122,96,41,108,6,625
310031289,0,9,4,9,0,5,3,3,0,26,0,3,4,6,3,4,0,3,3,29,29,125,86,100,88,97,41,123,9,701
310031290,0,12,3,12,8,3,0,4,0,42,0,4,0,4,3,6,0,12,7,38,16,134,83,94,100,129,56,118,7,744
310031291,0,4,3,5,3,10,0,5,0,33,0,7,6,19,24,10,5,11,17,95,52,106,106,185,474,360,217,280,35,1814
310031292,0,15,21,21,29,11,12,13,0,127,0,5,8,6,20,18,4,17,21,112,87,557,401,425,552,308,171,287,55,2842
310031293,0,32,13,18,36,20,14,18,0,143,10,14,8,8,26,22,4,15,17,122,81,277,217,323,456,305,175,312,39,2175
310031294,0,4,7,0,3,0,0,0,0,21,0,7,5,0,4,5,7,16,4,46,21,39,44,57,105,135,106,200,11,719
310031295,0,3,0,8,5,6,4,0,0,26,0,6,3,22,19,27,5,3,29,111,80,93,143,556,547,659,190,208,55,2533
310041296,0,12,11,11,14,6,5,10,0,58,0,10,6,8,0,8,9,10,15,68,62,286,218,260,279,315,160,354,30,1975
310041297,0,8,7,12,12,3,0,0,0,44,0,9,0,6,8,8,3,6,8,45,24,114,83,114,110,116,64,127,21,772
310041298,3,0,0,0,9,11,3,10,0,34,16,20,17,13,117,74,32,55,55,407,104,144,173,256,1487,1076,810,962,100,5112
310041299,0,8,10,3,18,21,4,3,0,64,3,9,10,5,25,15,3,16,16,114,78,363,267,319,616,425,290,386,51,2796
310041300,3,16,10,14,16,17,4,15,0,97,0,12,8,6,25,9,10,0,34,99,70,313,269,341,420,327,195,267,58,2261
310041301,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,7,0,12,10,34,31,18,27,0,133
310041302,4,13,8,7,13,6,4,5,0,62,0,9,5,5,11,12,0,12,16,68,54,233,163,272,287,276,156,286,40,1770
310041303,3,14,14,8,3,6,7,6,0,77,4,8,5,4,3,15,6,10,14,68,67,291,203,262,324,220,131,235,37,1760
310041304,7,32,28,27,39,16,7,7,0,156,3,18,14,19,21,37,15,23,37,180,144,831,543,674,866,665,389,680,71,4859
311011305,3,38,20,21,31,35,16,35,3,204,3,29,15,15,31,29,23,37,43,228,153,602,557,721,867,777,458,916,112,5164
311021306,10,36,35,35,58,65,29,40,0,299,4,17,16,26,55,49,26,29,59,294,200,675,559,782,1464,1246,604,802,132,6458
311021307,0,9,3,8,7,3,0,9,3,42,8,3,9,4,3,4,0,3,15,55,52,165,130,187,199,165,111,179,38,1222
311021308,0,3,3,9,3,6,0,6,0,32,0,3,3,0,4,6,0,3,3,28,34,132,102,160,149,181,61,103,27,943
311021309,0,4,3,6,8,3,4,6,0,37,0,7,3,4,5,8,3,3,19,42,20,132,142,211,140,116,71,93,19,948
311021310,0,9,6,4,0,3,3,0,0,27,0,3,3,3,4,7,0,3,0,33,17,107,77,90,79,128,51,132,11,687
311031311,0,12,10,14,12,12,6,17,0,81,0,14,6,9,7,24,6,8,27,101,62,339,281,462,359,304,182,330,51,2370
311031312,3,30,24,28,50,29,15,20,10,210,3,23,15,20,37,55,8,26,49,239,178,1028,689,767,1122,736,398,548,122,5582
311031313,0,0,5,3,6,5,0,4,0,20,3,3,4,7,8,4,5,11,3,42,16,62,62,71,90,108,43,113,12,573
311031314,0,13,3,4,8,5,3,4,0,47,12,12,12,28,102,46,35,22,50,319,128,212,220,404,1323,966,610,752,108,4729
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
311031316,9,22,11,4,26,43,17,24,0,154,3,11,5,10,29,19,8,11,23,124,68,226,206,261,426,405,211,379,40,2219
311031317,0,13,8,14,12,3,6,5,0,54,4,7,6,3,5,12,0,8,22,72,42,270,201,236,354,207,88,170,38,1610
311031318,0,7,3,4,4,3,0,5,0,29,0,5,0,6,5,7,0,4,3,31,9,51,31,48,60,81,22,78,10,393
311031319,0,13,3,11,9,13,5,11,0,70,3,9,4,3,11,13,3,10,13,67,56,188,120,197,155,179,84,159,30,1164
311041320,0,22,15,10,3,10,9,10,0,80,3,11,9,11,17,11,5,16,25,109,53,257,185,223,261,214,118,320,30,1658
311041321,9,41,13,21,24,30,13,26,6,182,4,34,20,18,26,37,7,33,34,212,123,623,366,519,523,562,280,655,80,3723
311041322,0,7,4,21,7,10,14,17,0,78,3,13,7,9,14,13,7,13,12,98,48,159,142,229,216,218,129,274,31,1455
311051323,0,13,3,9,9,8,3,13,0,53,0,3,7,9,12,19,3,12,19,93,62,197,231,343,380,271,144,321,42,1994
311051324,0,19,8,8,10,10,4,3,3,66,7,7,6,16,11,25,7,19,5,89,46,243,205,269,258,311,128,310,22,1802
311051325,10,27,30,37,54,68,24,50,0,303,14,40,37,40,100,97,27,76,74,495,160,700,557,689,1258,1246,665,1086,129,6492
311051326,3,12,15,32,39,40,16,18,6,184,13,20,18,20,88,92,31,47,62,397,287,450,710,1028,1672,1418,622,847,133,7160
311051327,3,24,27,28,32,22,9,11,0,160,6,14,11,15,30,29,8,18,31,164,161,687,521,547,775,672,292,483,64,4218
311051328,0,8,8,13,9,4,3,3,0,48,0,3,10,9,5,11,3,8,11,55,36,166,150,261,245,138,86,127,24,1233
311061329,0,13,13,6,31,25,8,12,0,108,3,6,4,5,15,12,3,11,21,86,53,281,213,220,439,378,238,429,41,2288
311061330,0,6,13,11,23,14,3,13,3,85,3,11,14,8,42,21,13,16,19,141,62,189,181,288,551,440,240,356,43,2353
311061331,0,18,8,7,18,12,5,7,0,82,0,14,11,20,27,17,6,21,51,167,172,467,456,615,1232,803,339,463,108,4653
311061332,0,12,13,20,16,3,5,6,3,72,3,9,9,9,13,16,0,12,14,77,49,259,197,223,243,222,113,186,32,1515
311061333,9,44,30,36,109,124,70,83,6,512,7,28,34,27,84,93,31,56,53,414,131,478,476,610,1187,1098,622,852,89,5547
311061334,3,29,22,29,65,33,23,34,3,242,7,30,16,7,38,34,9,20,51,217,141,717,630,675,1140,872,424,723,96,5417
311061335,5,26,28,27,63,79,33,55,3,317,9,38,33,47,96,69,28,50,60,425,156,618,534,652,1412,1108,623,950,119,6174
311061336,0,12,11,9,26,12,23,18,3,112,8,8,11,11,36,32,8,18,32,161,86,215,235,279,582,415,226,307,64,2407
312011337,8,20,3,15,26,20,8,12,0,124,7,11,5,14,24,20,11,13,33,135,127,326,247,407,575,386,256,465,68,2858
312011338,3,16,9,10,19,13,10,38,0,114,7,10,7,13,11,22,3,27,42,153,274,306,316,382,481,533,582,2305,114,5287
312011339,3,12,7,5,12,10,4,20,3,67,10,4,3,0,7,11,4,16,20,76,154,157,118,163,209,252,297,1289,78,2720
312011340,3,0,4,3,7,4,3,14,0,44,5,7,3,6,11,12,10,19,35,111,122,156,135,212,307,417,349,1176,85,2953
312011341,3,25,8,14,20,19,17,37,3,154,4,17,4,11,24,23,5,37,60,184,331,414,370,473,709,652,865,2372,133,6322
312021342,0,20,16,9,21,15,0,18,0,103,5,3,4,8,13,6,5,9,13,60,61,318,219,355,337,264,136,258,34,1983
312021343,0,6,3,4,6,3,3,0,0,29,0,0,0,0,0,4,0,3,6,13,12,78,85,108,115,60,44,71,10,588
312021344,3,17,9,3,9,4,4,3,3,66,3,6,0,3,3,5,0,12,15,56,54,194,148,202,215,169,130,305,33,1438
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4
312021346,11,57,45,63,160,104,63,94,3,603,20,34,34,27,97,62,18,48,94,435,409,1288,1109,1332,2615,1636,987,1392,200,10961
312021347,0,3,0,0,7,4,3,8,0,30,0,3,3,0,0,6,4,3,3,29,21,47,29,44,84,76,56,91,10,436
312021348,3,30,12,10,42,30,9,16,6,150,0,22,7,8,25,17,7,9,27,127,110,590,372,458,637,475,302,454,50,3451
312021349,3,26,11,25,30,20,13,22,0,136,4,19,9,8,20,13,8,13,22,115,112,348,307,448,593,346,253,430,66,2900
312021350,23,20,26,48,190,132,139,248,8,822,14,28,20,17,115,80,41,92,72,475,256,391,342,523,1983,1770,1321,2297,172,9065
312021351,3,10,6,7,8,6,9,7,0,54,10,4,3,7,4,9,3,3,22,67,63,253,156,188,151,208,140,442,52,1653
312021352,3,14,14,8,18,16,10,26,0,113,12,14,14,15,33,27,19,33,28,196,199,334,322,384,628,579,548,964,83,4053
312021353,0,8,4,3,3,13,3,12,3,50,7,13,5,7,0,5,3,10,21,77,38,198,136,128,129,169,99,427,42,1362
312021354,0,6,4,3,3,5,4,3,0,30,0,3,3,0,0,3,4,0,6,23,13,74,51,60,51,39,28,50,12,377
312021355,3,0,5,0,10,11,10,14,0,61,4,3,6,10,14,6,4,4,5,70,30,69,93,87,190,125,113,190,17,912
312021356,0,3,0,6,7,6,5,7,0,37,3,5,0,7,3,3,0,9,13,45,30,136,112,215,207,181,84,184,24,1171
312021357,0,3,7,7,11,5,5,21,0,62,3,10,10,3,8,9,0,12,12,69,60,200,177,160,201,219,159,428,34,1639
312021358,6,7,11,6,13,11,16,10,0,80,3,13,3,12,9,13,10,10,36,102,169,304,383,574,752,698,285,371,66,3607
312031359,5,27,28,33,43,49,23,46,8,258,5,27,21,31,41,59,23,57,48,310,185,541,485,774,1049,1148,856,1242,115,6403
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,5,11,12,12,26,18,17,15,0,117,7,13,8,7,12,17,14,14,26,127,104,294,281,388,485,467,266,557,50,2892
313011362,0,13,7,12,11,8,4,6,0,62,10,12,15,9,13,11,5,11,25,106,51,245,196,266,250,258,119,303,44,1733
313011363,3,29,16,32,36,33,19,23,3,197,3,17,17,16,22,15,8,31,38,169,130,623,439,652,552,414,245,457,76,3597
313021364,0,5,6,6,6,3,3,6,0,40,0,7,0,0,3,9,3,6,5,31,26,91,65,68,88,108,53,94,13,598
313021365,7,48,39,45,100,99,50,62,8,466,17,48,38,50,86,90,37,75,116,542,489,1261,1380,2004,2702,2131,1054,1698,234,12961
313021366,8,35,34,43,77,52,49,41,3,340,7,34,9,25,26,21,12,22,65,210,213,1370,844,997,1195,660,492,660,128,6552
313021367,0,9,7,6,4,0,0,4,0,31,0,10,4,10,9,3,0,4,6,49,21,124,95,133,137,127,40,181,17,882
313021368,4,3,5,0,3,3,0,6,3,26,0,3,0,3,3,7,0,5,12,31,42,111,113,157,189,175,59,125,24,992
313021369,0,4,8,7,9,3,0,8,0,33,3,11,15,5,12,14,8,5,12,86,24,147,217,283,189,223,77,239,31,1431
313031370,0,11,8,3,11,3,3,8,0,49,3,18,10,8,16,14,6,25,24,121,62,232,137,244,248,398,218,456,41,2048
313031371,0,3,5,7,10,13,6,3,3,48,0,11,5,6,8,11,5,10,11,75,78,235,201,228,434,251,159,266,46,1898
313041372,4,25,26,20,19,25,10,25,6,161,10,26,5,22,28,20,6,22,29,168,101,599,424,489,596,543,287,445,70,3561
313041373,6,27,24,29,47,45,16,37,4,243,11,30,18,30,60,54,31,55,49,343,160,575,445,654,1073,877,530,843,117,5269
313041374,0,6,3,0,6,6,3,5,0,37,4,5,4,3,4,9,0,6,6,48,18,105,69,73,93,103,33,101,10,611
313041375,0,25,14,13,14,34,13,16,3,135,13,23,13,18,67,43,7,32,33,254,103,419,302,422,739,607,378,715,70,3769
313041376,0,5,3,0,3,0,0,3,0,19,0,3,4,0,3,3,0,4,3,26,12,65,39,46,39,78,28,81,7,397
313051377,7,24,20,19,48,52,13,42,3,231,7,32,17,17,55,58,21,42,33,280,93,348,309,407,764,622,382,614,79,3624
313051378,3,13,14,13,10,9,10,11,0,84,0,18,11,12,8,13,4,12,18,95,59,333,241,280,261,225,132,244,43,1811
313051379,0,28,23,33,32,33,13,25,3,191,5,21,17,18,29,23,17,22,35,190,237,701,792,1037,1073,957,397,573,96,5860
313051380,9,41,28,28,68,58,29,45,5,308,11,32,22,22,34,32,18,25,45,244,196,896,677,936,1122,734,404,629,99,5703
313051542,3,9,4,5,7,7,7,9,0,56,3,10,11,10,4,12,9,12,13,86,66,255,185,266,238,274,166,346,26,1821
314011382,0,43,16,17,21,28,15,11,0,153,0,18,5,13,10,20,5,16,14,98,97,732,415,521,425,432,201,375,34,3228
314011383,3,37,14,14,12,19,4,10,0,123,3,11,17,17,12,21,9,19,11,116,71,521,267,301,306,354,143,332,36,2330
314011384,0,15,8,12,6,14,3,13,0,78,0,14,5,12,7,7,4,13,13,78,28,253,169,180,142,194,79,257,24,1332
314011385,0,3,10,3,3,3,0,12,0,33,0,8,4,3,4,9,3,12,8,55,16,166,126,131,89,155,65,171,22,938
314011386,4,32,23,39,46,47,24,33,0,254,3,26,19,15,28,34,9,22,23,173,119,801,479,506,562,611,303,514,61,3955
314011387,5,24,21,23,13,16,16,17,0,139,7,18,14,19,5,15,4,32,9,125,66,523,279,334,230,344,129,358,30,2303
314021388,5,35,21,23,32,44,10,27,0,194,4,12,11,17,20,23,10,12,29,140,100,587,401,580,542,475,240,453,66,3451
314021389,8,16,18,4,3,12,8,6,0,75,0,9,9,0,10,8,3,15,20,68,54,285,205,269,221,246,133,283,33,1724
314021390,10,50,41,53,83,59,41,37,4,376,12,44,26,33,51,57,11,43,109,382,312,1601,1238,1450,1905,1494,797,1272,208,10274
314031391,8,17,9,5,5,7,3,0,0,56,0,7,4,0,3,8,0,4,5,38,42,200,221,258,202,174,88,143,25,1347
314031392,3,17,18,20,41,40,18,50,0,212,9,15,10,19,24,29,13,20,29,154,86,298,267,326,541,480,332,466,60,2856
314031393,4,16,10,16,12,17,3,9,0,87,0,4,3,4,6,9,6,12,6,53,55,256,177,243,325,273,129,251,14,1715
314031394,16,49,58,68,180,163,93,112,10,747,35,47,67,82,263,198,84,136,107,1011,391,1196,1154,1564,3670,2756,1470,2118,209,14532
315011395,0,3,5,5,7,8,0,3,0,33,0,0,0,5,0,0,0,0,3,11,14,16,13,36,81,53,6,57,7,286
315011396,3,21,10,34,45,28,7,24,8,173,9,12,9,12,11,18,13,34,45,155,153,204,202,369,573,482,791,956,111,3842
315011397,0,0,0,0,3,0,0,0,0,8,0,5,0,3,0,0,0,3,6,17,18,41,21,43,47,68,27,210,21,493
315011398,0,7,3,3,0,8,3,5,0,40,0,0,0,0,0,3,0,0,8,14,11,89,27,50,68,103,32,71,12,467
315011399,5,5,10,3,16,24,3,9,0,74,0,5,3,0,3,0,0,3,3,18,35,48,57,98,245,146,40,135,23,822
315011400,3,4,3,5,0,0,3,6,0,20,8,5,3,4,8,7,3,22,24,71,69,141,117,155,258,192,136,532,38,1636
315011401,3,10,4,3,7,11,4,8,3,64,0,0,5,5,7,6,0,9,28,70,63,105,76,133,250,364,128,302,84,1505
315011402,0,41,12,18,10,16,3,13,8,117,6,0,0,6,6,3,0,0,19,36,33,122,83,144,186,157,31,194,38,996
315011403,0,3,0,3,7,3,7,15,0,42,3,4,0,0,4,3,7,8,9,39,53,75,79,113,129,177,133,315,19,1104
315021404,4,13,5,12,23,12,7,13,5,107,0,8,0,6,6,3,5,13,33,75,64,153,69,158,330,256,156,449,81,1718
315021405,7,35,26,26,58,82,38,78,3,351,9,19,14,21,34,53,26,45,82,294,383,550,403,733,1285,1389,1628,1967,173,8511
315021406,0,3,0,3,4,6,6,25,0,55,7,16,3,14,3,14,8,29,27,119,203,119,102,133,236,376,479,1981,70,3699
315021407,0,8,3,9,5,18,6,12,0,62,5,5,11,10,15,14,8,15,33,120,107,167,127,175,263,366,192,1277,80,2761
315031408,3,3,0,12,4,10,8,10,0,50,4,6,4,5,5,13,8,29,19,97,87,172,134,234,289,386,171,774,60,2311
315031409,0,3,3,5,11,12,10,11,0,58,3,6,6,10,10,11,3,9,25,83,71,156,126,213,393,341,150,480,57,1987
315031410,0,6,0,0,3,8,3,6,0,24,0,3,0,0,5,0,0,11,10,41,46,58,50,81,146,201,103,516,29,1226
315031411,0,0,0,3,7,3,0,6,0,33,3,6,6,3,8,10,4,16,18,60,66,97,63,112,178,229,93,593,40,1476
315031412,6,6,0,7,19,14,14,11,0,75,3,6,0,11,17,10,7,6,31,92,102,132,106,186,341,340,207,452,51,1920
316011413,12,52,47,56,104,132,57,80,3,545,6,37,31,36,84,85,42,61,85,475,215,848,753,1089,1757,1554,1065,1536,156,8971
316011414,4,36,18,33,30,19,13,23,0,161,4,30,12,23,19,22,12,23,29,174,131,627,584,663,608,521,319,526,52,4026
316011415,0,9,9,6,3,4,0,3,4,44,5,10,3,6,3,7,4,14,15,72,48,268,208,278,253,259,128,247,35,1728
316011416,0,16,12,12,12,8,8,7,0,65,3,12,6,5,10,20,10,17,19,100,120,500,391,495,574,500,245,539,44,3405
316021417,0,17,7,20,16,10,9,18,0,101,0,10,3,7,10,8,3,10,24,79,64,405,248,332,308,268,132,238,33,2026
316021418,3,17,24,22,18,13,5,3,0,110,0,25,13,9,8,15,3,20,16,110,75,627,415,529,475,363,212,341,38,3084
316021419,11,43,38,27,49,29,20,26,0,247,10,20,21,22,33,28,10,14,39,187,221,1023,824,984,1163,885,430,688,95,6327
316021420,5,45,16,23,45,61,20,48,3,273,4,25,25,22,42,26,15,39,42,247,140,573,425,621,929,739,470,784,79,4761
316021421,3,19,5,9,5,12,0,0,0,48,5,21,8,7,7,0,0,15,22,92,66,341,245,315,273,225,99,245,41,1856
316021422,0,10,14,18,7,23,3,10,0,92,4,10,9,11,7,5,8,16,11,82,50,298,237,294,200,239,121,242,32,1713
316021423,6,31,21,30,46,83,37,40,4,305,3,28,20,21,54,56,27,57,43,304,119,432,402,574,854,911,541,857,79,4767
316021424,0,11,4,12,20,12,0,13,0,65,6,15,11,13,15,9,6,13,23,110,147,333,294,403,675,584,367,651,66,3522
316031425,0,25,23,22,20,20,8,10,3,139,6,26,16,10,11,25,12,17,20,139,96,635,424,488,424,434,191,375,60,3131
316031426,3,23,28,39,40,19,16,15,0,185,9,26,13,14,17,19,4,19,21,156,118,710,502,610,678,508,322,425,55,3924
316031427,17,86,72,125,151,162,73,84,8,789,20,46,46,56,86,103,32,88,119,593,490,2019,1757,2394,3525,2617,1450,2050,241,16536
316031428,12,47,33,34,24,26,15,16,3,205,7,35,23,24,22,25,12,20,39,213,158,931,702,768,757,806,349,712,84,5264
316051434,3,23,26,39,38,13,11,12,3,165,3,23,11,24,13,25,7,26,34,169,104,665,648,794,655,587,322,533,79,4392
316051435,5,65,43,46,77,95,35,59,3,430,14,37,14,40,44,66,16,40,64,328,191,997,743,1163,1185,1054,585,960,123,7006
316051437,0,8,6,5,5,6,0,0,0,39,3,21,12,7,5,11,3,10,12,93,40,271,179,239,167,235,95,187,21,1449
316051438,3,23,9,13,18,17,6,11,0,101,0,11,3,15,14,11,10,6,22,84,89,355,295,433,418,284,136,219,38,2269
316051543,0,5,4,4,7,7,3,9,0,33,0,6,8,8,9,3,3,8,6,55,22,175,116,125,142,150,87,177,18,998
316051544,0,14,8,5,7,5,3,11,0,49,0,4,4,4,3,9,0,9,20,64,54,220,168,261,223,234,142,260,33,1598
316061439,3,10,19,21,9,13,9,21,3,115,4,23,15,14,10,20,4,20,31,135,101,417,380,501,373,457,209,470,76,2987
316061440,7,17,18,6,15,14,6,15,0,96,8,26,27,26,15,18,3,24,17,161,99,515,399,413,311,305,156,392,51,2639
316061441,0,9,6,3,7,9,5,4,0,48,3,10,8,3,11,11,4,12,17,81,28,223,140,171,172,178,91,233,31,1275
316061442,3,24,11,20,11,9,7,13,0,100,3,13,6,13,18,16,4,26,16,119,51,359,241,278,280,341,170,358,43,2119
316061443,0,9,8,3,3,4,5,3,0,34,3,14,11,15,3,11,0,11,10,74,33,216,148,169,140,141,56,219,24,1138
316061444,7,26,21,11,11,23,9,16,0,117,3,19,28,22,21,29,11,20,15,169,93,430,315,391,349,405,208,458,42,2683
316071545,3,8,0,9,4,3,0,3,0,37,3,8,0,12,5,11,0,14,16,66,42,227,132,200,184,180,104,239,26,1333
316071546,0,4,3,4,0,6,3,4,0,22,3,9,0,0,4,3,3,10,3,39,28,134,79,100,95,113,81,184,15,820
316071547,6,29,8,23,28,27,23,32,0,176,12,23,22,36,40,52,17,58,40,301,166,489,508,634,919,905,562,1060,82,5330
316071548,4,41,41,50,64,65,31,57,0,356,6,38,17,31,46,36,25,60,73,321,355,1013,1040,1423,1775,1436,823,1779,161,9796
316081549,9,44,20,23,32,32,17,31,0,206,8,36,24,21,39,32,14,36,39,259,196,777,557,762,817,797,445,1001,81,5426
317011445,0,9,3,4,3,0,4,9,0,34,0,11,0,7,3,6,0,0,4,38,19,114,60,87,80,110,64,204,12,748
317011446,9,27,17,30,36,25,19,25,0,177,6,18,9,0,8,5,3,10,22,76,169,782,461,606,1118,506,293,474,58,4462
317011447,9,40,20,28,55,43,33,33,3,266,3,15,9,11,31,49,28,50,44,239,151,451,363,532,1002,896,610,963,102,5073
317011448,6,20,12,10,36,35,16,10,0,147,3,14,8,15,26,27,9,18,41,157,153,574,411,572,826,624,409,757,91,4431
317011449,0,4,0,4,3,0,0,0,0,15,4,3,3,4,0,3,0,6,5,25,15,72,45,73,49,55,32,85,8,436
317011450,3,17,16,13,15,10,5,13,0,96,4,19,7,14,9,11,3,12,12,95,91,430,266,342,332,379,258,419,35,2555
317011451,3,11,11,7,11,6,9,16,0,64,6,18,6,3,25,22,11,13,29,131,76,285,209,375,481,512,245,537,70,2783
317011452,0,14,9,12,9,0,4,13,0,53,3,6,4,7,3,3,0,6,12,46,42,208,187,229,245,123,87,176,29,1319
317011453,3,28,22,10,20,8,11,17,0,125,0,8,9,11,12,13,14,9,17,89,105,546,407,517,576,384,217,397,52,3205
317011454,3,19,18,7,29,27,24,30,0,160,0,6,4,8,21,22,10,18,18,107,66,253,167,242,518,408,286,448,42,2420
317011455,3,3,5,9,8,3,4,6,0,49,3,10,3,3,4,8,5,3,5,40,60,233,174,195,217,155,103,157,16,1310
317011456,20,100,90,94,229,197,122,142,4,1006,15,51,31,22,78,67,35,68,114,469,729,1797,1835,2288,4030,3143,1693,2431,265,18214
317011457,3,18,19,29,24,23,3,3,0,121,0,19,6,12,15,24,3,20,35,132,219,667,563,845,1214,810,490,771,68,5653
317011458,10,30,19,14,33,57,43,73,6,273,12,18,18,23,41,51,30,57,42,300,180,325,340,491,821,835,690,1320,89,5084
317011459,6,30,18,21,45,40,22,41,0,227,9,23,15,19,72,47,36,42,36,292,248,606,549,763,1406,1045,689,1006,91,6407
318011460,9,20,16,28,50,49,29,42,3,244,6,20,7,5,17,24,6,21,42,155,128,542,392,540,778,620,343,604,102,4058
318011461,0,4,5,5,7,8,4,13,0,46,7,14,6,0,14,27,20,22,33,138,104,250,224,262,438,625,385,971,75,3325
318011462,4,30,9,19,20,27,5,21,0,138,4,4,12,19,25,17,8,9,26,121,132,335,296,430,559,467,215,504,73,3013
