SA2_MAINCODE_2016,M_Tot_H_0,M_Tot_H_1_15,M_Tot_H_16_24,M_Tot_H_25_34,M_Tot_H_35_39,M_Tot_H_40,M_Tot_H_41_48,M_Tot_H_49_more,M_Tot_H_NS,M_Tot_H_Tot,F_AgFF_H_0,F_AgFF_H_1_15,F_AgFF_H_16_24,F_AgFF_H_25_34,F_AgFF_H_35_39,F_AgFF_H_40,F_AgFF_H_41_48,F_AgFF_H_49_more,F_AgFF_H_NS,F_AgFF_H_Tot,F_Min_H_0,F_Min_H_1_15,F_Min_H_16_24,F_Min_H_25_34,F_Min_H_35_39,F_Min_H_40,F_Min_H_41_48,F_Min_H_49_more,F_Min_H_NS,F_Min_H_Tot,F_Mnf_H_0,F_Mnf_H_1_15,F_Mnf_H_16_24,F_Mnf_H_25_34,F_Mnf_H_35_39,F_Mnf_H_40,F_Mnf_H_41_48,F_Mnf_H_49_more,F_Mnf_H_NS,F_Mnf_H_Tot,F_EGWWS_H_0,F_EGWWS_H_1_15,F_EGWWS_H_16_24,F_EGWWS_H_25_34,F_EGWWS_H_35_39,F_EGWWS_H_40,F_EGWWS_H_41_48,F_EGWWS_H_49_more,F_EGWWS_H_NS,F_EGWWS_H_Tot,F_Const_H_0,F_Const_H_1_15,F_Const_H_16_24,F_Const_H_25_34,F_Const_H_35_39,F_Const_H_40,F_Const_H_41_48,F_Const_H_49_more,F_Const_H_NS,F_Const_H_Tot,F_WST_H_0,F_WST_H_1_15,F_WST_H_16_24,F_WST_H_25_34,F_WST_H_35_39,F_WST_H_40,F_WST_H_41_48,F_WST_H_49_more,F_WST_H_NS,F_WST_H_Tot,F_RetT_H_0,F_RetT_H_1_15,F_RetT_H_16_24,F_RetT_H_25_34,F_RetT_H_35_39,F_RetT_H_40,F_RetT_H_41_48,F_RetT_H_49_more,F_RetT_H_NS,F_RetT_H_Tot,F_AcFd_H_0,F_AcFd_H_1_15,F_AcFd_H_16_24,F_AcFd_H_25_34,F_AcFd_H_35_39,F_AcFd_H_40,F_AcFd_H_41_48,F_AcFd_H_49_more,F_AcFd_H_NS,F_AcFd_H_Tot,F_TPW_H_0,F_TPW_H_1_15,F_TPW_H_16_24,F_TPW_H_25_34,F_TPW_H_35_39,F_TPW_H_40,F_TPW_H_41_48,F_TPW_H_49_more,F_TPW_H_NS,F_TPW_H_Tot,F_IMT_H_0,F_IMT_H_1_15,F_IMT_H_16_24,F_IMT_H_25_34,F_IMT_H_35_39,F_IMT_H_40,F_IMT_H_41_48,F_IMT_H_49_more,F_IMT_H_NS,F_IMT_H_Tot,F_FinIns_H_0,F_FinIns_H_1_15,F_FinIns_H_16_24,F_FinIns_H_25_34,F_FinIns_H_35_39,F_FinIns_H_40,F_FinIns_H_41_48,F_FinIns_H_49_more,F_FinIns_H_NS,F_FinIns_H_Tot,F_RHRE_H_0,F_RHRE_H_1_15,F_RHRE_H_16_24,F_RHRE_H_25_34,F_RHRE_H_35_39,F_RHRE_H_40,F_RHRE_H_41_48,F_RHRE_H_49_more,F_RHRE_H_NS,F_RHRE_H_Tot,F_ProSTS_H_0,F_ProSTS_H_1_15,F_ProSTS_H_16_24,F_ProSTS_H_25_34,F_ProSTS_H_35_39,F_ProSTS_H_40,F_ProSTS_H_41_48,F_ProSTS_H_49_more,F_ProSTS_H_NS,F_ProSTS_H_Tot,F_AdSup_H_0,F_AdSup_H_1_15,F_AdSup_H_16_24,F_AdSup_H_25_34,F_AdSup_H_35_39,F_AdSup_H_40,F_AdSup_H_41_48,F_AdSup_H_49_more,F_AdSup_H_NS,F_AdSup_H_Tot,F_PubAS_H_0,F_PubAS_H_1_15,F_PubAS_H_16_24,F_PubAS_H_25_34,F_PubAS_H_35_39,F_PubAS_H_40,F_PubAS_H_41_48,F_PubAS_H_49_more,F_PubAS_H_NS,F_PubAS_H_Tot,F_EdTrn_H_0,F_EdTrn_H_1_15,F_EdTrn_H_16_24,F_EdTrn_H_25_34,F_EdTrn_H_35_39,F_EdTrn_H_40,F_EdTrn_H_41_48,F_EdTrn_H_49_more,F_EdTrn_H_NS,F_EdTrn_H_Tot,F_HltHC_SA_H_0,F_HltHC_SA_H_1_15,F_HltHC_SA_H_16_24,F_HltHC_SA_H_25_34,F_HltHC_SA_H_35_39,F_HltHC_SA_H_40,F_HltHC_SA_H_41_48,F_HltHC_SA_H_49_more,F_HltHC_SA_H_NS,F_HltHC_SA_H_Tot,F_ArtsR_H_0,F_ArtsR_H_1_15,F_ArtsR_H_16_24,F_ArtsR_H_25_34,F_ArtsR_H_35_39,F_ArtsR_H_40,F_ArtsR_H_41_48,F_ArtsR_H_49_more,F_ArtsR_H_NS,F_ArtsR_H_Tot,F_OthSvs_H_0,F_OthSvs_H_1_15,F_OthSvs_H_16_24,F_OthSvs_H_25_34,F_OthSvs_H_35_39,F_OthSvs_H_40,F_OthSvs_H_41_48,F_OthSvs_H_49_more,F_OthSvs_H_NS,F_OthSvs_H_Tot
101051540,40,105,94,113,184,287,127,531,40,1523,4,30,31,26,6,33,13,55,3,197,0,0,0,0,0,3,0,3,0,5,3,4,0,3,8,3,0,0,0,17,0,0,0,0,0,3,0,0,0,3,0,12,5,6,8,5,0,0,0,30,0,3,0,3,5,3,0,0,0,18,7,23,26,20,15,9,3,12,4,106,3,31,20,12,4,8,0,10,3,87,0,9,5,6,7,4,3,0,0,34,0,6,3,0,0,0,0,3,0,12,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,4,4,0,12,7,21,9,11,5,3,3,11,0,70,0,16,7,5,10,4,3,0,0,39,0,5,4,3,11,9,3,0,0,37,6,22,15,24,14,22,14,15,0,132,8,18,66,55,43,33,5,11,4,247,0,8,3,3,0,0,0,4,0,25,3,10,3,0,4,6,3,3,0,42
101061541,17,78,58,72,158,171,108,219,28,907,0,3,4,7,3,0,0,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,3,0,0,21,0,0,0,0,0,0,0,0,0,3,0,12,3,4,0,3,0,3,0,19,0,3,0,5,3,3,0,0,0,21,5,26,27,21,19,10,5,8,3,127,0,27,25,14,11,7,3,12,0,98,0,0,5,3,4,3,3,3,0,20,0,0,0,0,0,0,0,0,0,4,0,0,7,4,11,4,3,0,0,23,0,0,0,3,3,4,0,3,0,17,7,11,8,15,13,8,3,5,0,68,0,4,6,5,3,0,3,0,0,27,7,5,8,3,34,9,3,4,0,71,3,24,11,17,15,13,15,11,0,115,16,16,56,60,65,33,7,18,0,279,0,4,0,0,0,0,0,0,0,10,0,8,7,3,3,3,3,0,0,27
101061542,35,107,71,96,135,199,98,281,23,1044,12,28,23,19,13,19,4,34,3,142,0,0,0,0,0,0,0,0,0,0,0,5,10,5,3,4,3,0,0,31,0,0,0,0,0,0,0,0,0,3,0,11,9,9,0,6,0,3,0,32,0,4,4,0,0,0,0,5,0,15,3,22,12,11,11,13,0,4,0,71,0,15,12,16,10,7,3,11,0,79,0,0,3,4,0,0,0,3,0,9,0,3,0,0,0,0,0,0,0,6,0,0,0,0,4,3,0,0,0,7,0,0,0,3,3,3,3,0,0,16,3,12,7,9,3,5,4,3,0,49,0,13,8,5,3,0,0,0,0,28,4,3,4,3,3,4,4,3,0,24,8,9,20,24,18,16,8,16,0,112,4,7,24,13,16,19,3,10,5,99,3,3,3,3,3,0,3,0,0,23,0,4,4,3,3,4,0,4,0,29
101061543,44,127,82,130,312,359,220,381,43,1698,3,12,8,11,5,11,10,10,0,66,0,0,0,0,0,0,0,0,0,3,0,9,11,7,16,9,3,4,0,62,0,0,0,0,0,0,0,0,0,3,5,14,6,11,8,8,3,4,0,46,0,8,4,3,13,6,10,4,0,42,5,46,36,47,53,23,22,17,8,250,10,27,21,28,13,11,5,8,0,121,4,11,9,3,6,3,0,3,0,34,3,0,3,3,7,3,3,0,0,22,7,3,8,8,33,18,3,6,0,88,0,0,8,3,9,6,0,0,0,19,3,9,13,23,18,10,4,7,0,89,4,17,9,12,16,9,0,0,0,65,0,7,7,3,24,9,6,0,0,59,8,27,20,24,33,21,16,7,3,172,22,39,73,95,82,63,16,32,0,420,0,8,3,6,3,3,3,0,0,17,4,26,12,7,14,9,4,10,3,83
101061544,16,58,42,67,123,168,111,315,27,944,6,32,17,24,12,36,13,37,4,188,0,0,0,0,3,0,3,0,0,8,3,3,5,4,8,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,15,0,0,3,0,0,4,0,0,0,8,3,21,12,16,12,8,8,9,0,85,0,9,6,3,11,3,3,7,3,44,0,3,0,3,4,0,3,0,0,21,0,0,0,0,0,0,0,0,0,3,0,3,0,5,3,3,0,3,0,16,0,0,0,0,3,0,0,0,0,7,0,6,3,8,9,3,3,3,0,32,0,6,0,3,7,3,0,0,0,23,3,0,3,0,11,0,0,4,0,27,3,13,10,12,15,19,8,8,3,89,4,13,23,23,15,24,5,5,0,123,0,0,3,0,3,0,0,0,0,12,0,5,3,6,3,0,3,4,0,23
102011028,16,74,49,43,56,124,38,110,13,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,12,4,10,0,7,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,26,9,5,3,4,3,0,0,52,0,45,17,16,3,8,3,11,0,106,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,8,3,4,8,0,5,11,3,3,0,33,0,19,12,12,4,9,4,0,0,64,0,9,9,3,0,0,0,0,0,22,0,8,0,0,0,3,0,0,0,8,5,19,10,10,8,21,3,3,0,85,0,17,17,11,4,5,0,0,0,60,0,0,0,0,0,3,0,3,0,17,0,10,3,12,8,0,0,0,0,28
102011029,20,96,63,82,78,166,63,115,11,692,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,4,8,3,3,0,0,0,43,0,0,3,0,0,0,0,0,0,4,0,13,5,3,3,4,0,3,0,32,9,56,13,19,8,8,9,12,3,132,0,0,3,0,0,3,0,0,0,11,0,3,0,3,0,0,0,0,0,6,0,7,0,3,0,0,0,0,0,11,0,11,3,7,4,3,0,3,0,31,0,22,13,15,3,11,3,7,0,66,5,22,8,6,0,6,0,0,0,50,0,0,0,0,3,0,0,0,0,8,8,27,21,10,13,11,5,11,3,113,3,17,9,8,3,7,4,4,3,54,3,0,3,3,3,0,0,3,0,21,0,14,11,6,0,3,0,3,0,41
102011030,79,132,149,166,786,840,520,969,66,3715,9,33,17,23,31,24,6,32,3,176,0,0,3,0,3,3,4,4,0,18,13,22,35,46,136,78,34,24,0,391,0,0,0,0,7,7,0,0,0,20,6,11,21,11,13,21,12,12,0,109,3,8,15,10,25,14,9,3,0,92,3,15,16,16,15,12,6,10,0,89,3,34,9,12,9,6,0,3,0,77,3,5,7,8,17,9,3,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,5,3,3,0,0,0,14,0,7,8,14,15,6,3,4,0,54,4,8,8,11,13,6,0,3,0,59,0,3,0,0,7,0,0,0,0,17,3,11,9,12,14,14,4,16,0,83,3,6,19,16,18,8,4,3,0,78,4,7,11,3,11,15,3,6,0,67,0,4,10,6,22,9,0,6,0,67
102011031,98,473,303,300,662,708,370,636,77,3619,0,5,4,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,24,18,5,15,5,8,3,0,79,0,3,0,0,3,0,0,0,0,8,0,18,8,24,11,23,3,7,0,96,4,7,12,9,11,17,7,4,0,70,78,521,306,287,268,130,63,41,15,1707,8,229,95,86,41,27,20,15,5,526,0,15,0,5,5,4,0,3,0,36,0,24,8,11,22,15,10,10,0,97,11,20,46,41,39,30,20,13,0,225,3,8,7,13,24,19,3,6,0,90,11,41,46,52,47,48,22,19,0,281,5,26,23,25,26,15,5,8,0,137,3,13,13,10,28,6,7,6,0,93,26,77,100,89,84,76,48,96,3,604,49,129,273,311,193,97,69,59,15,1202,3,45,10,16,3,5,0,6,0,96,9,53,48,47,63,36,23,9,0,290
102011032,227,521,466,582,1846,1935,915,1419,163,8059,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,3,37,36,29,47,41,3,13,0,210,3,4,11,7,4,3,0,3,0,33,5,24,32,15,24,34,4,10,7,151,5,15,15,23,27,24,17,8,0,118,44,219,170,166,204,103,46,41,16,996,20,191,114,101,59,27,19,26,3,560,0,10,12,16,12,10,10,10,3,79,4,10,8,6,22,13,3,7,0,83,24,23,71,55,149,90,20,18,0,444,4,10,21,21,49,36,16,9,0,169,15,52,80,62,114,75,34,38,3,471,9,48,40,49,77,59,11,11,0,306,75,49,113,141,443,179,80,67,6,1161,25,99,77,100,87,85,38,83,6,602,264,265,899,829,771,924,204,247,30,4427,3,33,14,17,21,12,0,3,0,90,15,61,58,62,120,46,23,21,3,401
102011033,14,42,52,43,162,149,65,74,20,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,17,0,0,0,0,3,0,0,0,0,3,0,6,10,6,7,0,0,3,0,31,0,21,9,3,0,3,0,5,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,3,4,0,0,0,0,0,0,7,3,7,3,3,0,5,4,0,0,29,0,12,3,0,3,3,3,0,0,26,8,3,15,9,17,18,4,3,0,76,6,14,31,39,41,38,10,26,6,207,8,20,36,40,45,17,7,3,3,188,0,0,0,0,0,0,0,0,0,3,3,6,7,0,3,3,0,0,0,27
102011034,30,142,91,95,179,208,97,155,18,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,4,4,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,6,9,3,4,0,0,0,0,23,0,10,0,4,0,10,0,3,0,29,4,33,22,35,10,14,12,5,3,142,6,68,23,16,13,11,0,5,0,141,0,4,6,9,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,10,0,6,3,3,3,4,0,3,0,20,0,8,10,5,8,4,0,3,0,38,4,39,21,4,8,3,0,0,0,81,0,0,4,0,0,0,0,0,3,15,6,30,38,26,36,22,10,35,0,207,7,72,57,55,64,20,5,17,5,297,0,16,3,3,3,0,0,0,0,30,0,19,8,11,3,0,0,3,0,43
102011035,7,14,18,34,42,73,25,66,4,284,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,7,4,3,0,0,0,0,3,23,0,4,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,5,3,5,3,0,3,0,21,0,6,0,3,3,0,0,0,0,14,0,3,0,0,5,0,0,0,0,11,6,9,24,13,10,7,10,11,0,90,6,16,20,28,27,8,4,7,3,121,0,3,0,0,0,0,0,0,0,5,0,14,6,0,3,0,3,0,0,27
102011036,37,119,76,121,270,294,197,223,34,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,27,56,75,34,32,5,0,252,0,0,0,0,3,0,0,0,0,0,0,9,3,0,9,3,0,3,0,22,3,0,10,13,45,8,3,4,0,96,5,43,30,25,27,8,8,6,3,156,0,41,12,13,11,3,3,0,0,79,6,0,0,9,11,9,8,3,0,37,6,7,14,20,74,21,7,3,0,146,0,3,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,4,10,9,4,4,3,3,0,0,35,0,3,3,0,0,3,3,3,0,15,5,3,3,5,3,3,0,0,0,17,5,30,26,33,25,24,8,28,0,183,3,22,36,54,26,17,0,9,4,169,0,8,0,0,3,0,0,0,0,11,0,6,8,8,3,3,0,0,0,23
102011037,9,41,45,43,47,64,42,54,6,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,0,0,18,0,3,0,3,0,0,0,0,0,3,0,11,6,5,0,0,0,0,3,24,0,5,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,5,0,0,0,0,0,13,0,3,0,0,3,0,0,3,0,12,0,12,6,4,3,5,0,3,0,40,0,3,0,3,0,3,0,0,3,20,0,0,0,0,0,0,0,0,0,0,3,10,8,12,7,0,7,4,3,55,14,36,60,68,45,14,8,17,0,255,0,4,0,0,0,0,0,0,0,3,0,9,4,3,0,0,0,0,0,15
102011038,9,48,38,45,38,77,35,74,3,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,17,9,8,0,0,0,0,0,38,0,14,14,11,0,0,0,3,0,49,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,5,0,3,0,5,4,0,0,4,0,15,0,9,3,0,4,3,0,0,0,28,0,6,0,6,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,13,8,3,3,3,7,10,0,44,0,12,3,11,7,3,0,4,0,44,0,0,0,0,0,0,0,0,0,4,3,6,9,0,3,4,0,0,0,25
102011039,37,200,100,129,162,281,119,256,19,1300,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,4,19,12,0,3,8,0,0,0,46,0,3,0,0,3,0,0,4,0,9,0,31,18,22,12,13,3,10,0,102,14,117,77,74,40,25,25,7,4,385,0,3,0,3,3,0,0,0,0,8,0,8,0,4,0,3,0,0,0,12,0,0,9,10,4,10,3,0,0,34,3,12,8,5,11,19,3,4,0,63,4,24,21,9,3,10,4,12,0,90,4,19,10,10,10,7,3,9,0,69,0,0,8,4,3,0,4,0,0,22,9,35,45,46,38,37,12,31,3,249,5,27,41,45,41,23,8,13,0,210,0,10,3,6,3,3,0,0,0,30,0,52,19,13,17,14,3,4,0,125
102011040,56,196,152,170,208,253,115,290,31,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,5,0,0,4,0,22,0,0,0,0,0,0,0,0,0,4,0,21,10,3,6,12,0,0,0,52,0,0,0,6,3,0,0,0,0,13,14,79,95,62,40,20,16,17,3,334,9,158,67,60,57,22,12,20,0,401,0,16,13,8,0,3,0,0,0,38,0,4,4,3,4,0,0,3,0,22,8,9,17,12,8,7,0,3,0,51,3,9,11,8,18,20,0,8,0,82,0,33,15,26,16,9,7,6,0,115,0,35,10,10,0,9,3,4,0,85,0,6,9,9,12,6,3,0,0,44,11,36,31,42,30,46,17,22,0,234,14,66,96,113,96,28,10,28,4,460,0,10,7,7,3,0,0,0,0,23,3,31,24,14,18,16,5,11,5,124
102011041,14,73,43,72,88,155,74,139,7,663,0,0,12,3,5,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,15,7,7,4,3,6,0,53,0,3,4,0,0,0,0,0,0,10,3,14,3,18,9,0,0,0,0,48,6,32,15,20,3,8,6,6,0,93,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,4,0,3,0,3,0,3,0,16,4,17,8,15,14,7,3,7,0,68,0,10,0,5,0,0,0,0,0,18,0,0,0,0,0,3,0,3,0,6,7,15,23,40,33,28,13,20,0,177,9,35,25,38,48,28,15,3,0,200,0,13,0,0,0,0,0,0,0,16,0,10,5,13,7,7,3,3,3,46
102011042,51,183,142,154,241,275,126,241,41,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,7,3,4,0,3,0,3,0,29,0,0,0,0,0,0,0,3,0,6,9,130,101,66,50,33,16,14,9,421,6,97,54,52,20,21,7,16,3,273,3,8,3,3,7,3,3,0,0,29,0,3,0,0,0,0,0,0,0,11,0,3,12,4,14,10,3,7,0,53,3,3,6,5,6,9,4,3,0,46,0,19,18,18,24,13,7,10,0,110,0,9,8,6,7,9,0,8,0,53,0,16,15,16,11,15,7,7,0,90,8,37,45,41,38,41,13,36,0,255,43,81,185,192,146,108,34,29,16,838,0,16,6,7,0,0,3,0,0,35,5,13,19,12,9,9,4,0,0,73
102011043,22,125,81,114,170,200,69,145,19,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,6,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,10,35,36,40,29,12,19,15,0,203,3,89,27,27,14,5,0,4,3,173,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,3,8,7,3,0,0,3,0,18,0,0,4,0,6,6,0,0,0,18,3,14,17,8,11,7,0,0,3,64,3,18,10,8,3,3,0,0,0,45,3,0,0,6,6,6,0,0,0,25,10,26,25,20,23,19,11,23,0,156,28,65,127,175,141,63,18,32,4,655,0,12,4,3,3,3,0,5,0,31,3,20,17,24,9,9,3,3,3,77
102021044,43,244,150,164,270,313,146,208,35,1573,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,13,11,6,3,0,3,0,47,0,0,0,0,0,0,0,0,0,0,4,17,5,13,3,3,0,0,0,54,3,3,0,0,3,0,0,0,0,13,27,194,90,91,84,29,14,15,11,544,6,93,37,51,23,15,0,11,8,245,0,3,3,3,4,4,3,0,0,25,0,3,0,0,3,0,0,3,0,15,4,3,10,9,6,6,3,4,0,54,3,7,6,10,13,8,5,3,0,60,0,19,9,12,4,5,0,3,0,61,3,27,12,12,8,5,0,5,3,72,0,10,8,5,6,4,0,3,0,37,4,30,27,35,18,25,18,37,3,201,48,81,189,208,132,83,31,45,19,829,0,8,6,4,4,0,3,0,0,19,8,27,25,18,15,10,3,3,0,108
102021045,20,43,23,45,86,87,50,73,17,432,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,4,3,0,0,17,0,0,0,0,0,0,0,0,0,3,0,13,17,12,13,0,3,4,0,61,0,11,10,24,14,0,0,0,0,63,0,0,0,5,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,3,7,0,0,3,0,0,0,22,0,10,5,4,3,0,0,0,0,19,0,3,0,6,7,0,0,0,0,15,3,16,12,18,14,10,3,9,0,87,6,12,14,19,21,11,3,10,3,100,0,0,3,0,3,0,0,0,0,7,0,7,3,4,7,3,0,0,0,24
102021046,14,64,42,38,56,91,27,63,10,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,4,7,0,5,0,0,0,24,0,0,0,0,0,0,0,0,0,5,3,34,21,18,4,8,0,3,3,99,0,37,26,24,16,9,3,5,0,118,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,3,3,3,11,0,0,3,0,23,0,3,5,0,10,4,3,5,0,34,0,7,0,3,0,0,0,4,0,19,0,3,3,0,0,0,0,0,0,8,3,14,12,14,16,9,9,7,0,84,0,13,9,18,10,7,0,0,0,58,0,9,5,0,0,0,0,0,0,15,0,8,4,8,7,4,0,0,0,24
102021047,60,185,182,192,602,704,382,514,40,2858,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,8,19,18,45,70,142,72,62,31,0,466,0,0,0,0,0,0,0,0,0,3,0,13,16,14,7,17,0,6,0,77,3,3,3,7,0,5,0,3,0,25,9,33,26,27,20,9,13,5,0,141,14,85,53,50,47,20,16,8,3,303,0,8,11,18,6,3,0,4,0,56,0,0,3,3,10,4,0,0,0,24,0,3,0,0,0,4,0,0,0,11,0,0,3,3,5,0,0,0,0,11,3,11,9,8,8,6,8,4,0,61,3,18,13,13,4,7,0,3,0,66,0,4,0,5,0,4,4,3,0,17,13,31,28,31,26,32,18,22,7,209,15,43,84,102,85,54,14,17,3,413,0,6,6,11,4,9,0,3,0,39,0,17,14,11,17,7,5,4,0,73
102021048,36,248,140,175,267,234,105,199,46,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,8,6,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,17,7,3,3,3,0,3,0,40,0,0,0,0,0,3,0,0,0,10,38,225,154,134,112,43,12,19,9,751,10,141,60,71,34,25,9,10,4,365,0,3,0,6,3,0,0,0,0,20,0,7,3,0,3,0,0,3,0,18,3,0,22,21,16,10,3,3,0,78,3,11,7,6,23,11,0,8,0,75,0,10,17,9,7,6,3,5,0,65,3,21,11,8,23,13,3,3,0,85,5,7,9,12,23,13,6,4,0,86,12,33,36,47,44,38,20,36,0,265,42,53,102,158,131,70,30,35,3,625,0,12,8,6,6,3,0,0,0,37,0,14,15,21,19,10,3,0,0,78
102021049,15,52,35,50,73,83,35,59,8,416,0,7,4,4,3,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,3,3,5,7,4,0,3,0,26,0,3,0,0,0,4,0,0,0,8,0,0,3,7,3,4,0,0,0,12,4,37,20,10,4,3,0,0,0,86,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,3,0,14,0,3,3,5,3,3,0,0,0,21,0,0,3,0,0,0,0,0,0,7,0,4,4,7,5,3,0,0,0,30,0,5,10,17,14,4,4,8,0,64,0,9,3,3,3,0,0,3,0,29,0,3,0,4,3,0,0,0,0,21
102021050,44,54,52,70,278,207,91,157,15,973,0,0,4,3,3,0,0,0,0,16,0,0,0,3,0,0,0,3,0,7,0,3,3,0,0,3,0,0,0,14,0,3,7,4,12,5,0,0,0,30,3,8,0,9,3,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,6,35,31,30,18,11,4,7,0,149,0,18,11,11,3,5,0,5,0,58,0,4,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8,0,5,7,0,7,4,3,3,0,24,0,12,6,4,0,3,0,3,0,27,0,12,9,9,3,0,0,0,0,30,3,0,0,0,0,0,3,0,0,11,8,22,24,35,42,40,15,21,0,214,5,11,27,24,20,10,3,4,0,96,0,0,0,0,0,0,0,0,0,3,0,3,10,6,3,7,3,5,0,40
