SA2_MAINCODE_2016,P_40_44_OM_UIE,P_40_44_CFW,P_40_44_ES_NS,P_40_44_Total,P_45_49_E,P_45_49_OM_IE,P_45_49_OM_UIE,P_45_49_CFW,P_45_49_ES_NS,P_45_49_Total,P_50_54_E,P_50_54_OM_IE,P_50_54_OM_UIE,P_50_54_CFW,P_50_54_ES_NS,P_50_54_Total,P_55_59_E,P_55_59_OM_IE,P_55_59_OM_UIE,P_55_59_CFW,P_55_59_ES_NS,P_55_59_Total,P_60_64_E,P_60_64_OM_IE,P_60_64_OM_UIE,P_60_64_CFW,P_60_64_ES_NS,P_60_64_Total,P_65_69_E,P_65_69_OM_IE,P_65_69_OM_UIE,P_65_69_CFW,P_65_69_ES_NS,P_65_69_Total,P_70_74_E,P_70_74_OM_IE,P_70_74_OM_UIE,P_70_74_CFW,P_70_74_ES_NS,P_70_74_Total,P_75ov_E,P_75ov_OM_IE,P_75ov_OM_UIE,P_75ov_CFW,P_75ov_ES_NS,P_75ov_Total,P_Total_E,P_Total_OM_IE,P_Total_OM_UIE,P_Total_CFW,P_Total_ES_NS,P_Total_Total
599999499,2009,80,78,5924,3040,675,2213,95,108,6137,2842,650,2156,67,104,5820,2290,514,1846,68,105,4818,1560,331,1424,80,77,3480,643,153,647,46,49,1547,218,51,174,27,13,474,81,20,77,35,17,229,31866,4658,16258,754,848,54378
601011001,9,0,0,173,164,11,12,3,4,192,135,4,15,0,0,155,145,4,7,0,7,159,85,0,7,0,0,98,28,0,4,0,0,32,9,0,0,0,0,13,0,0,0,0,0,4,1457,42,71,6,20,1598
601011002,22,4,0,109,70,9,20,3,0,99,72,6,8,0,3,91,63,14,12,0,0,90,25,5,15,3,0,50,10,3,11,0,0,27,4,3,5,3,0,14,3,0,0,3,0,10,643,64,136,19,16,874
601011003,13,0,0,44,24,6,8,3,0,39,20,9,15,0,3,52,25,5,14,0,0,41,15,0,6,0,0,28,11,0,3,0,0,18,3,0,0,0,0,3,3,0,0,0,0,0,216,37,73,10,8,353
601021004,30,0,3,417,395,14,21,4,0,448,357,33,24,0,6,424,331,23,29,7,3,385,212,21,29,0,4,269,66,5,18,4,0,90,20,3,12,3,0,35,4,7,3,0,3,21,3744,166,228,24,37,4198
601021005,28,0,3,442,362,34,37,3,3,449,362,48,39,12,3,463,313,42,37,4,5,395,179,18,24,11,0,225,51,11,28,7,0,89,14,4,11,0,0,30,6,3,0,8,4,20,3425,237,270,57,31,4019
601021006,5,0,0,27,17,0,9,0,0,25,26,0,15,4,0,45,20,3,8,0,0,35,16,3,6,3,0,25,4,0,6,0,0,10,0,0,3,0,0,4,0,0,0,0,0,0,171,17,68,7,0,267
601021007,24,0,0,100,73,7,20,0,0,106,76,9,17,0,0,99,74,9,21,3,0,105,57,4,16,7,0,86,24,7,16,3,0,48,6,0,3,0,0,12,0,3,4,3,0,13,787,64,175,18,14,1061
601021008,20,5,3,160,127,8,14,0,3,150,136,9,30,5,3,178,163,9,25,0,5,209,97,10,13,3,3,134,47,11,14,0,3,76,7,0,9,0,0,18,3,3,11,0,0,16,1150,78,164,10,25,1432
601021009,10,3,0,224,234,16,7,0,3,260,242,22,11,0,3,284,232,20,12,3,3,274,148,11,8,0,0,173,46,9,8,0,0,60,15,0,5,0,0,19,3,0,0,0,0,4,1900,104,101,7,18,2132
601021010,3,0,0,76,96,5,3,0,0,105,81,0,4,0,0,88,71,0,0,0,0,81,36,0,7,0,0,39,11,0,0,0,0,17,3,0,0,3,0,3,0,0,0,0,0,0,567,5,32,7,3,621
601021011,14,0,0,91,65,8,9,0,0,80,55,6,11,0,3,80,55,3,12,0,3,74,47,4,9,0,0,57,16,0,5,0,0,20,4,0,0,0,0,4,4,0,0,0,0,4,594,32,84,6,13,726
601021012,14,0,0,40,9,4,16,5,0,33,18,9,22,3,0,55,16,12,23,0,0,60,9,12,5,4,0,33,5,3,9,0,0,12,0,0,3,0,0,4,0,0,0,0,0,3,138,53,124,16,3,338
601031013,10,0,0,67,45,3,11,0,0,61,32,7,8,0,0,46,42,5,11,0,0,58,25,10,3,0,0,40,13,0,8,5,0,28,3,0,3,3,0,12,0,0,0,0,0,0,385,41,71,14,8,514
601031014,11,0,0,81,52,3,9,0,0,67,54,4,16,3,0,77,36,3,5,0,3,51,25,0,11,8,0,42,9,0,3,3,0,17,3,0,0,0,0,4,0,0,0,0,0,0,553,18,70,17,12,673
601031015,16,3,3,197,166,4,20,3,0,186,161,3,22,4,3,192,157,3,16,0,0,181,79,0,15,3,3,100,26,3,10,0,0,41,9,0,0,3,0,13,6,0,0,0,0,8,1435,26,133,19,20,1632
601031016,20,0,3,599,588,27,22,4,4,639,582,27,14,3,8,629,539,35,36,3,3,608,278,27,12,0,0,315,79,12,11,0,0,107,17,8,0,4,0,33,12,0,0,4,0,15,4681,186,154,29,48,5100
601031017,25,3,8,484,433,22,38,3,5,504,456,30,35,3,5,522,416,20,32,0,3,473,258,15,30,3,3,314,96,13,11,0,3,124,21,3,5,3,5,36,7,5,0,0,3,13,4229,171,258,32,55,4751
601031018,15,0,0,81,77,7,8,0,0,95,77,3,11,0,3,94,68,10,12,0,0,93,48,8,6,0,0,62,13,5,5,4,0,28,5,0,4,0,0,11,0,0,0,0,0,3,630,53,87,6,10,789
601031019,44,3,9,551,458,44,39,0,3,551,519,46,56,3,4,630,501,39,48,6,3,591,282,22,35,4,6,355,87,12,21,3,3,125,31,3,8,0,0,44,11,11,7,4,3,37,4479,258,354,36,49,5176
601031020,22,3,3,180,208,4,23,0,4,241,198,10,18,4,5,241,216,5,21,0,3,246,135,7,16,3,3,166,42,3,13,3,0,59,9,3,9,3,0,17,6,0,4,0,0,14,1516,55,149,27,34,1771
601031021,6,0,0,29,25,0,7,0,0,33,16,0,4,0,0,21,17,0,4,0,0,24,13,0,3,0,0,21,3,4,3,0,0,9,3,0,3,0,0,5,0,0,0,0,0,0,141,13,49,7,0,209
601041022,57,6,4,514,415,21,43,0,8,493,388,33,54,7,4,487,390,24,41,3,7,468,207,21,41,13,5,284,86,4,25,9,6,127,15,3,13,3,3,35,4,3,7,3,3,19,4041,195,388,49,61,4742
601041023,28,3,3,121,83,23,24,4,0,138,78,21,29,3,0,134,68,18,44,4,0,131,42,4,20,5,3,81,29,7,28,5,0,64,3,5,13,0,0,22,3,0,10,0,0,14,773,116,269,28,13,1204
601041024,24,5,0,150,106,22,36,3,0,166,93,19,32,9,3,146,91,18,44,3,3,155,57,10,36,3,0,110,21,8,8,3,0,38,6,11,7,4,0,25,3,0,3,0,0,11,985,119,244,43,13,1409
601041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041026,20,0,0,78,52,6,8,0,0,72,47,0,5,0,0,54,60,3,10,5,0,82,45,3,19,3,0,73,17,4,9,0,0,29,12,0,3,5,0,17,3,0,5,0,0,5,457,39,98,14,3,610
601051027,178,11,29,4306,3987,215,186,32,40,4460,3739,198,206,19,25,4189,3239,185,185,18,26,3659,1954,145,150,29,22,2307,641,96,111,22,10,876,134,24,47,14,10,227,66,15,20,8,9,112,34241,1358,1499,211,299,37603
601051028,22,3,0,227,177,13,17,0,0,208,173,4,25,3,0,211,156,14,27,0,5,199,112,7,28,0,0,149,35,3,22,4,0,61,12,0,5,3,0,17,3,3,5,0,0,11,1437,66,203,24,11,1747
601051029,12,0,0,67,55,0,12,3,0,76,62,8,12,0,0,78,52,7,15,4,0,75,44,3,5,3,0,54,19,3,10,0,0,35,0,0,6,0,0,11,3,0,3,0,0,9,409,42,98,15,4,565
601051030,25,0,4,419,397,17,31,3,6,460,424,9,30,3,6,474,406,16,25,0,5,447,246,10,18,5,0,276,101,5,15,3,0,125,30,0,5,0,0,35,9,0,3,0,0,10,3357,95,186,29,40,3711
601051031,49,3,7,646,524,42,40,3,6,615,470,44,36,8,3,563,424,26,38,11,0,497,255,30,58,8,3,357,121,23,31,5,5,188,25,3,22,3,0,54,12,5,13,7,5,38,4710,255,361,58,45,5434
601051032,31,0,3,178,141,14,21,6,0,183,133,5,43,3,0,188,142,13,29,6,3,182,70,12,23,0,3,106,27,5,22,3,0,54,7,4,9,6,0,22,9,3,0,0,3,11,1185,89,231,26,14,1547
601051033,33,0,0,85,40,10,24,0,0,68,56,11,29,0,0,100,43,15,19,3,3,80,30,6,27,0,0,62,5,4,17,0,0,29,3,3,10,4,0,17,0,0,3,4,0,9,450,78,200,14,5,751
601061034,30,0,3,69,45,5,27,3,3,88,45,11,40,0,0,103,48,10,43,5,0,107,27,9,21,3,0,61,8,10,16,4,0,32,5,4,4,3,0,15,0,0,3,6,0,8,393,59,241,40,15,748
601061035,27,4,4,234,182,20,29,5,5,237,207,22,39,4,3,285,194,15,42,5,0,265,101,11,27,10,4,156,38,9,22,16,3,86,8,12,14,8,0,37,8,7,4,4,0,20,1858,122,288,61,33,2366
602011036,15,3,3,322,306,25,20,0,6,356,280,31,31,4,3,346,260,42,26,3,0,330,144,26,33,0,3,208,46,13,15,4,4,86,10,4,3,3,0,22,10,0,0,0,0,11,2630,202,179,26,23,3062
602011037,14,0,8,263,249,12,20,0,5,283,212,22,14,0,0,249,194,16,12,3,3,230,119,8,14,0,3,153,47,5,14,3,0,66,5,3,0,0,0,18,4,0,3,0,0,12,2192,101,113,19,33,2449
602011038,77,9,6,1635,1553,93,90,8,11,1758,1496,112,79,11,8,1714,1263,88,79,19,15,1458,776,74,83,11,11,957,258,35,38,6,7,346,70,12,12,12,3,118,24,7,14,8,3,47,13526,654,668,106,116,15067
602011039,16,4,0,93,75,3,22,0,0,99,57,9,10,3,4,75,62,9,28,3,0,102,28,7,6,0,6,50,6,4,8,0,0,25,5,3,0,0,0,13,0,0,0,0,0,4,613,56,111,12,19,814
602011040,6,3,0,151,165,3,9,0,0,181,155,11,5,4,0,174,130,9,8,0,0,149,87,3,6,0,6,109,33,3,3,0,3,45,4,0,0,0,0,13,6,0,0,0,0,3,1426,48,70,11,19,1573
602011041,10,0,4,296,294,13,14,3,0,317,310,12,13,0,5,336,302,4,15,3,3,320,207,6,10,0,3,222,67,7,10,0,0,82,14,0,7,0,0,18,8,0,0,0,0,12,2298,56,95,13,19,2477
602011042,13,0,0,194,179,16,12,0,5,215,154,8,11,3,3,175,166,10,21,0,4,202,103,5,9,0,0,121,48,4,8,0,3,64,16,3,3,0,0,22,5,0,0,0,0,6,1455,72,114,9,23,1669
602011043,10,0,0,60,71,0,7,0,0,74,62,3,8,0,0,69,98,5,10,0,0,115,63,6,8,3,0,81,13,3,0,0,0,21,3,5,3,0,0,10,0,0,0,0,0,4,577,29,56,5,9,685
602011044,19,3,0,211,209,8,24,3,4,251,201,14,13,3,5,236,205,6,15,3,4,230,122,9,20,0,0,147,41,3,9,3,0,54,18,0,4,0,0,23,0,0,4,0,0,7,1754,73,139,18,19,2007
602011045,9,0,4,38,45,0,3,0,3,49,35,0,3,0,0,36,32,0,3,0,0,32,16,0,3,3,0,25,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,264,3,19,8,8,304
602011046,14,0,0,106,110,8,25,3,3,138,101,16,27,0,3,139,79,11,18,4,0,117,69,3,19,0,0,96,27,4,11,0,0,46,10,0,6,0,0,11,0,0,0,0,0,3,882,58,151,19,5,1118
602011047,21,0,0,222,173,18,24,4,0,217,185,18,15,0,0,221,161,11,12,4,0,193,101,14,15,0,0,126,34,0,8,0,0,48,6,3,5,0,0,18,6,0,0,0,0,8,1711,109,157,21,11,1999
602011048,9,0,0,106,72,14,12,0,0,104,90,0,12,0,0,106,83,7,16,0,0,105,54,9,14,0,0,79,15,0,3,0,0,26,9,0,3,3,0,10,3,0,4,0,0,10,728,55,101,9,4,894
602011049,6,0,0,41,28,4,11,3,0,48,25,5,11,4,0,38,30,4,17,3,0,55,23,7,11,0,0,43,4,0,8,0,0,17,0,5,0,0,0,12,0,3,3,0,0,10,260,44,83,13,6,405
602011050,8,0,0,104,128,8,11,0,3,148,112,6,8,0,0,126,97,5,15,7,0,117,55,5,9,3,0,72,20,3,0,3,0,25,3,0,0,0,0,8,0,3,0,0,0,4,825,46,70,11,9,968
602011051,7,0,0,31,15,9,11,0,0,30,20,6,12,0,0,36,20,3,8,0,0,34,14,3,18,0,0,40,3,3,5,3,0,15,5,0,0,0,0,4,0,3,3,0,0,3,179,29,71,6,3,296
602011052,9,3,0,124,107,14,15,3,3,137,133,15,14,3,3,168,111,9,9,0,0,133,49,3,11,0,0,64,25,7,11,3,0,42,4,0,3,0,0,11,0,3,0,3,0,8,876,65,98,22,15,1070
602021053,4,0,3,68,64,3,6,3,0,79,78,3,19,7,0,101,67,10,17,4,0,100,66,12,12,6,0,92,18,7,19,10,0,51,8,0,7,0,0,18,0,0,3,0,0,3,532,58,97,46,9,733
602021054,35,3,4,178,185,19,47,6,6,258,168,23,31,18,0,237,144,23,50,31,3,247,107,11,51,18,0,196,34,8,43,15,4,100,12,3,13,6,0,36,4,5,16,9,0,33,1440,132,342,124,33,2073
602021055,19,3,0,92,71,12,28,4,0,107,70,4,30,7,0,108,49,19,34,11,0,120,68,9,29,3,3,112,12,3,9,11,3,41,11,3,9,7,0,28,0,0,9,3,0,19,590,79,190,54,8,920
602021056,9,4,0,36,21,11,5,6,0,39,21,10,12,4,0,41,22,5,14,4,0,41,11,0,9,0,0,30,3,3,4,0,0,12,3,3,0,3,0,10,0,0,0,0,0,0,183,41,67,27,3,324
602021057,21,3,0,127,106,11,19,4,3,148,99,16,18,4,0,141,75,17,20,6,6,127,62,6,24,8,0,109,13,9,16,5,3,51,3,4,14,3,0,28,0,0,12,3,0,13,773,98,176,55,22,1116
602031058,6,6,0,44,26,10,16,3,0,59,32,5,8,11,0,52,31,4,15,8,0,62,21,3,21,12,0,53,14,9,13,8,0,37,0,0,12,7,0,20,0,0,3,11,0,18,276,46,109,69,8,515
602031059,12,3,0,266,304,4,26,7,3,346,306,14,14,9,5,342,279,13,13,3,5,322,169,12,15,4,6,207,46,4,8,3,0,65,11,4,7,3,0,30,3,4,10,4,4,22,2189,80,134,41,42,2492
602031060,15,0,0,137,124,10,12,9,0,164,137,8,17,5,7,163,127,9,14,6,0,158,75,11,21,6,0,116,28,17,11,9,3,63,3,3,6,3,0,19,3,7,10,4,0,24,1168,82,121,42,20,1437
602031061,12,9,3,146,81,17,18,8,0,130,102,7,26,9,4,151,94,26,30,13,0,157,66,13,24,9,0,117,26,3,18,14,0,59,3,0,4,11,0,22,6,6,3,7,7,27,955,100,160,80,24,1326
602031062,14,0,0,224,223,16,15,3,3,265,204,9,29,5,4,247,166,22,27,11,7,224,114,12,16,11,3,153,44,9,6,6,3,63,8,6,0,7,0,26,0,5,0,5,0,9,1701,104,126,46,27,1996
602031064,30,6,3,165,139,18,26,10,3,197,155,15,41,4,3,225,168,21,43,21,0,249,113,17,41,9,4,185,31,16,16,13,0,73,10,8,14,8,0,36,0,0,9,6,3,17,1197,123,273,83,20,1699
602031099,9,0,0,29,15,3,3,0,0,23,34,3,11,7,0,52,22,0,13,4,0,43,24,5,8,7,3,46,13,4,5,3,0,28,3,0,4,3,0,12,0,0,4,7,0,11,235,19,65,30,8,357
602031100,29,9,0,194,166,19,31,6,3,223,161,31,31,8,3,239,168,30,52,21,0,278,93,32,26,24,3,181,34,19,27,8,0,86,5,5,9,9,4,28,6,6,11,7,0,29,1381,188,279,112,23,1981
603011065,6,5,3,62,40,4,19,0,0,65,60,6,15,3,0,84,49,10,16,9,0,81,40,8,16,5,0,67,14,6,4,9,0,38,5,4,7,6,0,25,3,4,6,4,0,19,447,53,102,47,17,663
603011066,6,3,3,47,35,4,10,0,4,49,37,4,12,0,0,51,34,0,12,3,3,48,19,3,9,0,0,37,10,3,9,5,0,24,0,0,0,3,0,6,4,0,4,3,0,8,306,25,73,22,11,435
603011067,24,9,0,93,76,11,30,10,11,137,80,7,34,13,4,139,67,6,35,18,6,137,53,6,36,16,6,127,22,12,26,9,3,63,12,6,13,17,0,40,3,3,7,4,0,25,623,65,253,115,37,1090
603011068,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
603021069,23,5,0,61,40,12,24,3,0,76,35,8,16,11,3,76,47,10,36,6,3,93,28,8,20,5,0,62,15,6,10,6,0,39,7,0,3,0,0,11,0,0,6,4,3,16,332,64,173,44,16,630
603021070,15,7,0,80,55,3,24,8,0,97,47,7,17,3,0,72,54,16,40,15,0,126,32,9,42,4,0,86,20,11,13,11,4,62,4,8,3,5,0,13,0,0,5,3,3,17,438,66,209,62,11,781
603021071,11,3,0,119,89,12,20,6,3,142,91,11,12,11,0,122,94,0,27,6,3,128,52,10,23,3,3,84,18,5,6,4,0,40,4,0,9,3,5,23,0,0,4,3,0,9,802,48,145,45,16,1058
603021072,30,7,6,263,210,28,35,8,6,282,214,13,46,10,3,294,206,8,55,10,3,285,134,9,27,11,0,180,43,10,22,6,5,82,12,0,9,9,0,26,8,3,6,8,0,26,1910,90,294,78,44,2416
603031073,14,8,0,82,43,0,10,3,3,65,67,3,19,7,3,91,70,3,17,4,0,97,42,3,21,12,0,81,20,8,7,6,0,46,0,0,11,4,0,22,0,0,3,6,3,12,501,22,122,39,19,704
603031074,25,3,5,147,115,21,26,10,4,169,137,13,27,0,3,185,125,22,25,9,5,183,98,20,39,12,3,171,40,10,17,15,0,75,14,3,9,8,0,39,6,11,4,3,3,24,1029,137,205,59,37,1460
604011075,3,3,0,57,47,9,6,0,0,66,54,0,3,0,0,62,44,3,5,0,0,53,28,7,3,0,0,32,9,0,0,0,0,10,4,0,0,0,0,6,0,0,3,0,0,6,528,30,32,10,4,596
604011076,19,4,0,79,61,11,24,7,4,104,60,13,21,10,3,103,44,4,26,14,3,85,34,4,32,11,3,85,14,13,20,13,0,59,9,3,8,8,4,30,3,4,8,4,0,27,469,80,196,79,21,851
604011077,24,9,4,591,597,43,25,8,8,678,598,30,31,8,6,668,459,26,41,8,7,542,313,30,16,5,6,369,95,12,12,3,3,130,18,9,8,7,0,44,11,3,3,0,3,20,5165,242,214,55,59,5731
604011078,7,0,4,305,356,14,13,0,0,385,406,28,18,0,7,456,347,23,16,3,5,392,220,3,22,3,0,248,54,5,0,0,0,64,11,0,0,3,0,20,0,0,4,3,0,8,2693,100,110,23,27,2951
604011079,10,0,0,94,70,10,26,0,0,111,56,15,17,7,0,96,58,8,16,6,0,89,38,11,21,5,0,72,18,3,9,0,5,35,5,0,3,3,0,14,0,0,0,3,0,4,576,57,127,37,15,814
604011080,10,0,0,75,94,3,3,0,0,100,85,0,3,0,0,88,79,3,3,0,0,86,34,0,0,0,0,35,8,3,0,0,0,7,4,0,0,3,0,9,0,0,0,0,0,0,603,13,24,8,14,658
604011081,6,0,3,113,92,8,9,0,0,112,101,4,13,3,3,128,85,10,17,0,0,115,60,7,10,0,0,76,17,3,3,3,0,21,3,0,3,0,0,12,0,0,3,0,0,3,834,61,81,10,15,1007
604011082,21,4,3,349,360,32,24,5,6,421,379,29,33,10,7,465,332,23,37,10,9,405,187,18,26,3,4,238,43,4,16,0,4,69,8,3,7,3,3,25,5,3,3,5,6,19,2892,170,226,44,52,3377
604011083,8,0,0,65,61,4,13,0,5,79,69,3,5,0,0,76,82,3,9,4,0,101,48,4,3,4,0,60,13,3,6,0,3,27,4,0,0,5,0,11,0,0,0,0,0,4,467,23,50,18,15,573
604011084,15,0,0,186,178,16,16,4,3,222,204,10,19,5,0,242,162,13,21,5,4,203,120,15,16,9,0,156,32,10,8,3,0,54,4,0,5,3,0,14,4,7,3,5,0,18,1587,92,136,47,18,1884
604021085,40,4,15,772,710,42,63,5,6,827,647,43,47,12,3,750,579,40,44,5,7,676,384,44,57,4,15,491,108,24,28,3,8,175,40,4,13,7,3,61,10,4,8,3,7,34,6114,296,386,59,88,6941
604021086,8,0,0,169,189,9,10,0,3,210,201,10,11,10,4,232,151,14,12,6,0,184,110,3,10,0,6,129,43,4,12,4,0,58,9,0,7,0,0,17,0,3,0,0,0,7,1439,60,86,25,21,1639
604021087,16,0,3,231,220,6,19,4,4,254,225,9,24,7,3,264,225,9,16,7,0,250,141,5,12,0,0,162,35,6,12,0,0,60,17,8,11,5,0,40,7,0,7,0,4,13,1834,77,135,24,25,2101
604021088,6,0,3,119,111,3,8,0,0,121,110,8,8,0,0,130,101,3,11,3,4,122,55,4,4,0,0,64,20,5,3,0,0,28,3,6,6,0,0,13,0,3,0,0,0,6,905,57,63,11,14,1052
604021089,8,3,0,108,105,9,16,0,4,137,80,15,33,10,3,127,85,12,26,3,0,127,69,7,18,9,3,104,30,13,10,7,0,62,7,3,6,4,0,23,0,0,7,3,0,13,825,77,153,45,15,1119
604021090,11,3,0,190,220,15,14,0,3,254,206,3,29,9,4,247,175,17,8,3,4,209,77,7,9,4,0,103,29,8,7,4,0,44,10,0,5,0,0,13,3,3,0,0,0,12,1593,89,103,26,19,1833
604021091,16,3,0,144,100,17,32,4,4,159,107,17,40,6,7,175,133,13,22,11,5,182,68,6,23,14,0,117,27,4,27,14,0,63,3,4,8,7,0,29,4,0,13,4,0,28,940,91,212,79,30,1357
604021092,11,0,0,75,55,6,9,0,3,73,61,9,17,0,0,86,62,8,17,3,0,90,42,4,5,8,0,63,13,11,12,3,0,33,4,0,7,3,0,15,0,4,3,0,0,6,543,45,99,26,17,728
604031093,9,6,0,59,56,7,13,0,3,78,73,16,9,3,0,102,48,12,19,5,0,79,39,9,18,10,4,86,11,7,16,6,0,41,3,0,3,5,0,6,3,0,13,5,0,19,508,73,120,46,18,766
604031094,28,12,3,122,79,14,29,11,7,143,98,9,35,11,0,159,75,30,31,18,5,161,39,17,24,13,0,83,20,4,13,13,0,54,4,3,6,0,0,17,0,0,15,10,0,24,807,104,235,115,26,1285
604031095,24,4,7,250,215,11,24,4,3,256,231,15,17,3,4,271,216,9,21,0,3,257,137,7,28,9,0,183,43,6,6,0,0,60,11,3,9,0,0,29,4,3,3,3,0,12,1984,88,171,41,41,2319
604031096,14,5,0,85,77,12,20,4,3,108,79,14,27,5,3,121,91,12,26,10,5,137,40,5,21,10,3,80,9,6,11,13,0,33,4,0,5,6,0,23,0,0,4,7,0,13,636,48,148,75,23,924
604031097,5,4,6,204,229,7,8,5,4,259,209,6,9,7,3,233,181,13,20,3,5,223,103,4,11,6,4,128,30,4,4,8,4,47,6,0,0,0,0,18,5,0,0,0,0,11,1695,56,78,39,41,1907
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,0,0,0,7,5,0,0,0,0,5,3,0,0,0,0,5,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,55
699999499,325,13,11,943,562,104,425,15,21,1130,586,86,390,11,25,1099,524,80,408,16,19,1050,396,48,308,15,22,790,129,18,108,10,7,278,51,6,23,3,4,85,15,0,25,8,7,54,5407,613,2815,126,170,9132
701011001,0,0,3,159,143,8,0,0,0,154,112,4,4,0,0,121,86,4,0,0,0,95,51,8,7,0,0,58,14,0,3,0,0,21,7,0,0,0,0,6,3,0,0,0,0,3,1365,32,17,3,6,1432
701011002,37,8,14,1362,1259,63,43,9,16,1384,1092,63,45,8,4,1208,914,43,34,9,5,1002,579,29,32,6,7,651,212,29,22,4,0,269,44,8,3,5,0,62,17,5,0,9,5,37,11851,397,335,71,99,12751
701011003,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,28
701011004,10,0,0,168,136,18,6,0,0,156,135,7,18,0,0,165,114,4,12,0,0,136,86,8,9,3,0,104,31,4,4,0,0,41,7,3,5,0,3,19,3,0,0,0,0,8,1579,76,94,11,14,1767
701011005,5,4,0,116,114,4,7,0,0,128,110,15,8,0,0,134,62,6,3,3,0,75,40,9,9,5,0,60,17,8,0,3,0,26,3,0,3,3,0,12,0,0,3,0,0,7,1106,59,63,23,3,1259
701011006,4,3,0,133,132,3,5,0,0,140,107,0,0,0,0,112,74,4,6,0,0,86,48,6,3,0,0,59,34,3,3,0,0,43,5,0,3,0,0,7,0,0,0,0,0,0,1253,26,33,9,12,1337
701011007,14,0,0,148,106,12,14,0,0,135,96,12,7,0,3,116,67,20,10,0,5,104,69,4,8,0,0,87,24,7,3,0,0,40,3,3,0,0,0,9,0,0,0,0,0,0,1092,103,84,17,19,1312
701011008,13,0,0,105,82,14,8,0,0,104,83,10,5,0,0,99,78,11,8,3,3,99,35,13,12,0,0,63,21,8,7,0,0,37,3,3,0,0,3,9,3,0,5,4,0,9,933,96,65,8,20,1124
701011009,30,3,11,710,622,95,31,6,4,754,505,76,44,5,5,632,454,71,30,12,0,564,255,50,15,3,3,330,114,27,4,0,0,146,24,12,7,3,0,42,16,3,0,0,0,17,5604,497,210,46,55,6410
701021010,3,0,0,24,23,3,9,0,0,32,20,0,3,0,0,27,17,0,3,0,0,21,14,3,5,3,0,25,4,0,4,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,183,17,29,3,0,233
701021011,4,0,0,26,18,0,9,0,0,32,14,6,7,0,0,20,9,0,3,0,0,15,8,0,6,0,0,11,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,104,16,43,3,8,168
701021012,13,6,0,631,561,35,15,4,6,624,445,34,10,0,5,500,364,45,18,0,7,429,220,19,15,0,3,263,90,10,6,0,3,115,24,0,5,0,0,30,6,0,3,3,0,12,4390,241,116,18,48,4816
701021013,14,0,3,500,424,8,16,3,0,447,394,16,10,3,0,431,349,11,14,3,0,379,230,12,13,0,4,259,106,0,3,0,0,118,24,0,9,0,0,35,11,3,0,0,0,14,4608,103,115,15,43,4882
701021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,12
701021015,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,23
701021016,3,0,3,87,64,6,9,0,0,75,53,16,18,6,0,95,39,12,5,0,0,62,42,8,11,7,0,62,25,7,0,0,0,33,3,3,0,0,0,10,0,0,0,0,0,3,715,85,59,16,12,890
701021017,3,0,7,284,274,9,0,0,4,289,241,8,0,0,7,250,163,5,3,0,0,178,91,8,6,0,0,107,25,0,0,0,0,28,4,0,0,0,0,9,0,0,0,0,0,3,2097,50,11,3,23,2185
701021018,8,3,0,27,10,0,5,0,0,23,10,5,4,0,0,23,9,3,4,0,0,11,8,0,3,0,0,14,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,137,16,43,5,4,205
701021019,7,0,3,58,45,9,8,0,0,65,37,3,16,3,0,60,47,3,14,3,0,64,27,3,11,0,4,41,9,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,437,27,67,13,7,555
701021020,4,0,3,65,38,10,10,0,0,58,36,3,14,0,0,57,23,8,5,0,0,42,20,3,9,0,0,37,13,0,8,0,0,22,0,0,3,0,0,3,3,0,0,0,0,6,439,47,77,13,9,584
