SA2_MAINCODE_2016,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000mo_A_15_19,Lab_3000mo_A_20_24,Lab_3000mo_A_25_34,Lab_3000mo_A_35_44,Lab_3000mo_A_45_54,Lab_3000mo_A_55_64,Lab_3000mo_A_65_74,Lab_3000mo_A_75ov,Lab_3000mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34
101041017,15,18,53,46,59,23,3,216,5,0,3,0,0,0,0,0,9,34,0,0,0,0,0,0,0,40,11,3,3,8,6,3,0,0,41,5,8,7,9,10,3,3,0,38,8,13,8,10,13,13,0,0,61,0,3,13,9,16,13,0,0,54,3,8,10,9,12,10,4,0,63,0,4,12,15,16,12,4,0,62,0,0,6,7,7,4,3,0,26,0,0,0,0,3,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,0,0,14,73,39,61,70,91,75,21,0,423,0,0,0,3,0,0,0,0,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,10,0,3,0,0,0,3,0,0,14,0,0,0
101041018,0,0,3,11,5,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,10,0,0,0,0,3,3,0,0,6,0,0,0,0,8,4,0,0,15,0,0,0,0,5,7,0,0,14,0,3,4,3,9,7,0,0,22,0,0,0,3,6,9,0,0,20,3,0,0,0,3,8,0,0,14,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,7,10,33,40,8,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041019,11,21,49,78,81,12,0,264,3,0,0,0,0,0,0,0,4,33,6,0,3,0,8,0,0,49,10,3,10,3,0,0,0,0,26,4,3,6,3,11,3,3,0,28,5,5,10,10,11,16,0,0,57,0,5,10,13,15,13,9,3,66,7,8,14,12,20,15,3,0,79,3,11,31,24,53,38,4,0,163,3,7,41,24,41,32,3,0,151,0,5,14,13,12,8,0,0,63,0,3,10,4,10,3,0,0,33,0,0,4,5,3,0,0,0,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,4,0,0,0,17,74,57,144,121,180,140,22,3,748,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,10,0,0,0
101041020,3,5,15,21,26,0,0,74,4,0,0,0,0,4,0,0,6,7,0,0,0,0,3,3,0,13,0,0,0,3,3,3,0,0,9,0,3,4,3,3,9,7,0,20,9,0,3,0,3,0,0,0,16,0,3,3,6,10,5,3,0,28,3,3,3,4,3,13,0,0,26,0,4,7,3,7,11,3,0,27,0,0,8,3,9,0,0,0,25,0,0,0,0,0,8,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,21,14,28,23,41,51,14,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
101041021,0,0,3,9,5,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,3,3,0,0,0,3,0,0,13,0,0,0,0,0,3,0,0,9,0,0,3,0,10,0,0,0,14,0,0,0,4,3,0,0,0,11,0,3,0,3,5,0,0,0,9,0,0,0,5,3,0,0,0,8,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,10,15,27,10,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,3,24,22,21,26,12,3,118,0,0,0,0,0,0,0,0,4,5,0,0,3,3,0,0,0,10,4,0,0,0,4,7,0,0,17,0,0,0,3,10,8,3,0,27,0,0,3,9,7,7,3,0,26,0,0,5,13,0,16,3,0,35,0,3,9,6,11,12,3,3,46,0,0,3,3,4,5,3,0,17,0,0,0,3,12,3,3,0,21,0,0,0,3,3,0,0,0,5,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,8,26,42,59,56,19,3,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
101041024,0,9,6,13,8,4,0,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,3,0,0,0,4,6,3,0,16,0,0,0,0,0,0,3,0,9,0,0,0,4,3,3,0,0,12,3,0,3,0,0,6,0,0,13,0,0,4,0,3,5,0,0,19,0,0,0,0,8,0,0,0,9,0,0,4,0,3,3,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,9,11,10,12,23,26,5,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
101041025,13,19,33,49,53,15,3,189,3,0,0,0,0,0,0,0,5,32,3,0,0,4,7,0,0,48,8,3,7,0,10,8,5,0,34,3,9,7,8,6,13,3,0,41,7,7,8,9,13,24,0,0,57,3,7,9,13,14,20,10,0,66,0,4,4,10,14,16,0,0,51,0,0,8,4,12,9,3,0,39,0,0,5,3,8,3,0,0,22,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,3,0,0,0,15,54,30,55,46,89,102,22,0,397,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3
101041026,19,31,53,46,56,17,0,220,0,0,0,0,0,3,0,0,3,12,0,0,0,0,4,0,0,23,4,4,3,6,7,7,0,0,35,3,3,3,9,10,9,3,0,33,3,3,3,6,17,4,3,0,40,0,10,6,4,7,10,3,0,43,0,6,8,14,11,11,0,0,52,0,6,7,11,16,10,3,0,51,0,0,3,3,9,3,0,0,23,0,0,5,0,8,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,11,27,35,39,49,91,64,12,4,323,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0
101041027,3,13,11,27,38,7,0,108,0,0,0,0,0,0,0,0,0,9,0,0,3,0,4,0,0,21,3,0,0,0,6,14,3,0,27,3,3,3,0,11,7,0,0,36,0,3,3,7,7,16,5,0,44,3,9,6,14,11,24,4,0,72,0,6,5,7,12,13,0,0,46,0,0,6,3,10,11,4,0,32,0,0,0,4,3,3,0,0,17,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,22,18,34,37,73,97,28,3,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0
101051539,37,120,147,172,153,29,3,683,3,0,0,0,3,0,0,0,7,57,6,4,3,3,3,0,0,82,19,17,5,5,15,7,3,0,71,14,10,8,14,16,14,0,0,74,12,7,17,20,14,15,0,3,91,7,17,22,26,32,27,8,0,139,10,31,43,37,57,39,3,4,223,4,33,34,25,43,24,3,0,172,0,11,34,38,18,15,3,0,109,3,0,20,16,10,12,0,0,58,0,0,9,11,7,7,0,0,21,0,0,3,6,3,0,0,0,11,0,0,0,6,3,0,0,0,10,0,0,3,0,0,0,0,0,4,0,4,0,3,4,0,0,0,19,130,139,203,195,225,160,27,8,1095,0,0,0,0,3,3,0,0,7,3,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,9,0,0,3,3,0,3,0,3,15,0,0,0,0,0,0,3,0,0,4,0,6
101051540,12,43,51,45,33,5,0,193,3,0,3,5,0,0,0,0,9,11,0,3,3,3,0,3,0,23,8,7,3,3,3,6,4,0,31,4,0,3,0,0,0,0,0,9,0,0,0,5,0,6,3,0,17,3,3,5,8,9,9,3,0,35,0,3,11,4,7,10,0,0,33,3,5,9,7,10,8,4,0,43,0,0,7,7,4,6,0,0,24,0,3,3,3,3,4,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,11,32,32,52,38,44,45,16,3,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3
101061541,3,15,23,35,38,6,0,129,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,15,6,3,3,0,3,3,3,0,20,0,0,7,0,0,5,0,0,12,3,4,0,3,10,3,0,0,25,0,8,0,3,7,3,0,0,15,0,4,6,3,8,3,0,0,34,0,0,13,4,11,3,0,0,28,0,0,3,3,4,8,0,0,18,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,23,19,38,25,44,33,6,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0
101061542,3,21,14,31,17,11,4,98,0,0,0,0,0,0,0,0,6,9,0,0,4,4,0,0,0,14,3,3,4,3,3,6,0,0,23,3,0,0,3,3,3,3,0,15,0,0,3,3,0,3,0,0,15,5,3,0,4,8,0,0,0,25,0,9,4,13,4,3,0,0,38,0,4,9,4,8,3,3,0,32,0,3,3,3,6,6,4,0,20,0,0,0,3,3,4,0,0,5,0,0,3,3,0,3,4,0,12,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,22,28,42,41,33,15,9,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0
101061543,16,28,51,63,45,10,0,206,3,0,0,0,0,0,0,0,4,16,3,0,3,3,0,0,0,24,9,3,5,5,3,3,0,0,30,0,3,3,4,3,9,3,0,25,3,0,3,3,15,8,0,0,36,3,3,17,13,13,11,0,0,62,0,10,12,10,23,12,0,0,71,0,8,14,15,11,11,5,0,72,0,7,4,6,6,3,0,0,29,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,40,38,62,71,91,61,14,0,380,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
101061544,9,24,23,33,16,9,5,113,3,0,0,3,0,0,0,0,5,5,0,0,0,5,4,0,0,14,7,3,0,0,4,5,0,0,22,0,6,0,0,3,3,3,0,8,0,0,3,4,5,0,3,0,17,4,7,4,4,5,5,3,0,32,0,7,11,13,7,4,0,0,46,0,4,6,7,4,7,3,0,32,0,3,0,4,6,3,0,0,16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,20,38,31,33,43,32,19,0,215,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102011028,0,0,8,3,3,0,3,14,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,10,4,4,0,0,3,4,0,0,14,0,0,0,3,0,0,0,0,3,0,0,3,0,3,3,0,0,9,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,8,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,8,9,22,16,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011029,3,0,6,7,13,4,0,28,0,0,0,0,0,0,0,0,0,13,0,0,0,4,3,0,0,16,3,6,0,0,7,0,0,0,23,0,3,0,0,6,3,0,0,15,3,3,0,4,3,3,0,0,14,0,0,3,4,5,3,5,0,22,0,0,0,0,3,0,0,0,5,0,0,3,3,5,4,0,0,14,0,0,0,0,4,6,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,6,12,39,15,10,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011030,47,194,202,288,173,27,0,945,0,0,0,0,0,0,0,0,3,9,3,0,3,3,0,3,0,17,5,7,5,4,6,3,3,0,32,3,9,5,8,12,13,0,0,48,8,9,7,10,13,7,4,0,60,10,22,24,15,38,16,10,0,135,15,39,43,40,42,27,6,0,204,3,32,42,33,44,28,8,0,186,3,15,11,10,18,29,3,0,89,0,5,7,11,12,7,0,0,35,0,0,3,5,9,5,0,0,27,0,0,0,5,3,0,0,0,13,0,0,0,3,3,0,0,0,12,0,0,0,0,4,3,0,0,9,0,0,3,3,3,0,0,0,11,55,133,163,143,205,138,32,4,885,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0
102011031,30,33,51,64,55,8,0,253,9,0,0,0,0,0,0,0,6,110,8,8,0,0,3,0,0,138,39,19,6,5,13,14,0,0,94,13,16,7,8,10,10,3,3,78,3,18,3,14,15,21,6,0,78,4,13,10,15,17,13,5,0,92,0,15,26,17,23,28,0,0,108,0,11,20,19,18,17,6,0,87,0,3,6,10,17,17,3,0,57,0,0,7,4,0,0,0,0,18,0,0,4,0,7,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,0,12,183,117,99,98,123,132,25,4,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,4,0
102011032,45,112,135,176,167,48,3,707,4,0,0,0,0,0,0,0,8,86,4,3,3,4,4,0,0,108,34,18,17,5,14,11,5,0,100,10,12,13,13,16,21,0,0,95,13,25,20,16,31,21,10,0,136,9,23,20,27,27,43,11,0,169,6,29,47,38,70,40,9,0,245,3,29,38,40,52,40,3,0,196,0,5,28,26,22,21,3,0,106,0,5,8,16,13,17,3,0,57,0,3,6,13,16,10,0,0,38,0,0,5,3,4,8,0,0,16,0,0,0,0,4,4,0,0,11,0,0,0,0,0,6,0,0,5,0,0,0,6,6,3,0,0,19,171,158,199,212,274,243,53,0,1315,3,0,4,3,4,0,0,0,12,5,0,3,0,0,0,0,0,12,0,0,3,3,0,0,0,0,11,0,3,0,0,3,3,4,3,16,0,3,0,5,0,3,3,0,16,0,3,3
102011033,0,4,7,13,7,3,3,32,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,13,0,4,0,0,6,0,0,0,9,0,0,0,0,4,0,3,0,9,0,3,0,0,0,6,0,0,9,0,0,0,3,3,0,0,0,10,0,0,3,0,4,0,0,0,7,0,0,0,4,3,0,0,0,8,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,15,5,11,11,18,11,6,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
102011034,12,14,18,50,73,20,0,212,0,0,0,0,0,0,0,0,0,49,3,0,0,4,3,0,0,59,11,12,0,5,11,3,0,0,38,4,0,3,9,5,8,0,0,34,0,3,6,6,4,11,3,0,28,0,4,5,5,7,4,0,0,32,0,0,9,7,9,3,0,0,33,0,4,0,5,10,3,0,0,22,0,4,3,3,4,3,0,0,17,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,27,21,42,56,32,7,0,258,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0
102011035,0,3,4,7,9,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,3,3,0,0,0,0,12,0,0,3,0,0,3,0,0,3,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,6,9,14,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,26,30,55,67,75,9,0,270,0,0,0,0,0,0,0,0,4,30,0,0,6,0,0,0,0,36,9,14,0,5,3,0,0,0,28,3,3,0,3,0,3,0,0,15,4,5,3,3,3,10,0,0,29,3,9,10,13,18,20,0,0,77,0,13,23,28,21,23,0,0,108,0,6,17,23,32,24,3,0,106,0,0,6,20,19,24,3,0,73,0,3,3,4,9,8,0,0,24,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,52,52,69,105,123,107,9,3,527,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011037,0,0,0,3,0,3,0,15,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,5,3,0,5,3,0,0,12,0,0,0,4,9,5,0,0,18,0,0,3,3,3,5,0,0,13,0,0,3,6,4,7,0,0,18,0,0,0,4,3,0,0,0,9,0,0,0,7,0,3,0,0,7,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,19,23,29,20,5,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
