SA2_MAINCODE_2016,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
306021155,5,0,0,0,0,5,3,0,0,0,0,3,10,0,3,0,0,11,10,0,4,0,0,15,11,0,3,0,0,14,10,3,4,0,0,13,13,0,4,0,0,17,12,0,7,0,0,18,8,3,0,0,0,12,9,0,4,0,0,13,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,87,9,25,4,3,131,3,0,0,0,0,8,4,0,0,0,0,10,4,0,0,0,0,6,8,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,5,3,0,7,0,0,12,6,0,4,0,0,6,7,0,7,0,0,8,8,0,4,0,0,11,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,47,4,23,3,0,76,3,0,3,0,0,6,4,0,0,0,0,7,136,16,53,8,6,219,0,0,0,0,0,0,9,0,0,0,0,9,7,0
306021156,6,0,0,0,0,6,20,0,0,0,0,22,17,0,5,0,0,20,20,3,4,0,0,24,25,3,8,0,0,43,29,8,9,0,0,49,19,16,14,0,0,53,13,13,11,0,0,43,11,8,9,0,0,33,15,4,3,0,0,28,3,5,8,0,0,16,3,0,3,0,0,3,0,0,0,0,0,0,187,64,84,3,4,345,20,0,0,0,0,22,22,0,0,0,0,17,9,0,3,0,0,10,10,0,3,0,0,10,6,0,8,0,0,15,11,0,0,0,0,14,5,0,4,0,0,12,11,0,0,0,0,8,7,3,5,0,0,14,3,3,9,0,0,17,9,0,7,0,0,19,4,3,3,0,0,9,0,0,0,0,0,6,113,14,45,11,0,175,5,0,3,0,0,16,12,0,0,0,3,16,322,74,129,13,9,547,11,0,0,0,0,6,29,0,4,0,0,29,35,0
306021157,9,0,0,0,0,9,47,0,0,0,0,47,71,3,8,0,0,77,76,8,4,0,0,88,60,11,6,0,0,76,79,14,6,0,0,95,75,18,5,0,0,99,64,12,9,0,0,92,43,13,3,0,0,61,46,7,6,0,0,69,8,3,0,0,0,20,3,0,3,0,0,7,0,0,0,3,0,3,592,95,50,4,4,745,54,0,0,0,0,54,19,0,0,0,0,19,20,0,0,0,0,16,11,0,0,0,0,11,10,0,4,0,0,12,3,0,4,0,0,9,8,0,3,0,0,13,5,0,0,0,0,4,9,0,0,0,0,13,10,0,3,0,0,15,11,4,0,0,0,9,0,0,4,0,0,4,4,0,0,0,0,5,173,10,18,0,0,202,16,0,0,0,0,16,12,0,3,0,0,18,795,101,69,3,10,977,6,0,0,0,0,6,39,0,0,0,0,37,55,0
306031158,8,0,0,0,0,9,33,0,0,0,0,39,31,0,0,0,0,35,27,0,3,0,3,31,31,3,5,3,0,46,29,9,7,0,0,43,33,15,7,3,0,57,35,9,17,7,0,71,18,6,17,5,3,46,16,4,22,8,0,51,7,3,9,7,0,28,0,0,5,7,0,15,0,0,9,12,3,17,272,54,106,50,16,500,17,0,0,0,0,19,12,0,0,0,0,12,6,0,0,0,0,6,11,0,0,0,0,17,0,0,0,0,0,3,3,0,0,0,0,7,4,0,0,0,0,5,4,3,3,0,0,8,7,0,6,0,0,10,9,0,4,0,0,18,3,0,3,3,0,13,0,0,5,0,0,3,0,0,3,3,0,7,82,6,28,13,5,139,13,0,3,3,0,21,10,0,0,3,5,19,377,70,140,66,24,677,0,0,0,0,0,0,19,0,0,0,0,20,20,0
306031159,33,0,0,0,0,34,105,0,0,0,0,106,109,4,7,0,0,116,104,7,6,0,0,118,111,3,9,0,0,122,93,13,16,3,0,121,123,21,13,4,0,158,114,14,15,0,0,151,104,14,14,0,0,138,77,17,21,3,3,118,35,6,8,10,3,53,8,0,0,3,0,11,3,0,7,0,0,7,1021,101,107,22,11,1263,82,0,0,0,4,85,42,0,0,0,0,41,34,0,0,0,0,32,13,0,0,0,0,14,14,0,0,0,0,18,18,3,0,0,0,21,22,0,0,0,0,22,20,3,10,0,0,35,16,0,6,0,0,26,33,0,10,0,0,36,16,3,4,0,0,25,4,0,0,0,0,4,3,0,3,3,0,10,319,13,41,4,5,386,50,0,4,0,7,60,37,0,3,3,8,54,1425,115,153,31,30,1760,28,0,0,0,0,28,85,3,0,0,3,93,98,0
306031160,22,0,0,0,0,22,95,0,0,0,0,95,84,4,8,0,0,93,108,13,11,0,0,131,66,9,8,0,3,88,79,14,15,6,0,119,89,16,13,4,5,128,95,22,20,13,4,152,96,15,27,9,0,151,65,15,12,13,3,109,22,10,18,10,3,61,4,0,10,8,0,28,0,0,5,16,0,20,831,127,154,72,21,1207,29,4,0,3,0,29,21,0,0,0,0,21,19,0,0,0,0,21,29,0,3,0,0,30,9,0,0,0,0,8,13,0,9,0,0,19,14,0,3,0,0,20,10,3,9,3,0,23,18,0,6,0,0,27,30,0,13,3,0,45,12,0,3,0,0,13,0,0,4,0,0,10,4,3,6,3,4,17,189,14,48,20,4,282,23,0,10,0,3,36,24,8,0,3,0,37,1064,145,210,102,30,1558,11,0,0,0,0,11,25,0,3,0,0,33,25,0
306031161,69,0,0,0,0,71,165,7,10,0,0,180,158,10,11,0,0,183,143,12,14,0,0,166,129,14,15,3,0,154,122,27,18,7,0,176,157,25,22,11,3,221,179,27,24,5,4,240,141,26,26,14,6,212,98,16,31,8,3,155,39,8,12,7,0,66,5,9,3,4,0,24,3,3,3,3,0,14,1411,173,193,62,21,1863,57,0,0,3,0,62,51,0,3,0,0,51,39,0,0,0,0,48,25,0,0,4,0,29,16,0,0,0,0,25,19,0,3,4,0,32,24,9,5,0,0,35,32,0,4,0,3,33,44,0,15,0,0,59,20,3,23,3,3,52,19,8,6,5,0,33,13,0,3,0,0,19,0,0,6,3,0,11,357,32,72,24,7,500,49,8,11,3,3,69,58,5,4,7,14,82,1876,212,283,94,42,2513,34,0,0,0,0,34,85,0,0,0,0,88,98,3
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306031163,0,0,0,0,0,0,3,0,0,0,0,7,16,0,0,0,0,16,16,0,0,0,0,21,17,0,0,0,0,18,16,0,0,0,0,15,14,0,0,0,0,18,11,0,0,0,0,17,17,0,0,0,0,17,6,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,125,5,0,0,0,130,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41,6,0,0,0,0,6,16,0,0,0,0,16,195,5,0,0,0,202,0,0,0,0,0,0,18,0,0,0,0,18,17,0
306041164,27,0,0,0,0,27,59,0,0,0,0,60,64,0,3,0,0,69,69,4,7,6,0,82,64,10,12,0,0,79,57,10,11,0,3,75,84,13,13,0,0,111,69,11,5,4,0,91,63,12,16,9,0,101,39,12,15,9,0,72,10,3,6,0,0,28,0,0,5,3,0,8,0,0,4,3,0,10,605,66,99,30,5,806,39,0,0,0,0,43,11,0,0,0,0,12,14,0,0,0,0,10,10,0,0,0,0,12,6,0,4,3,0,12,19,4,0,0,0,23,24,0,3,0,0,28,28,0,6,0,0,39,25,0,4,3,0,33,17,0,8,3,0,27,8,0,4,0,0,13,12,0,6,0,0,18,3,3,4,5,0,14,207,10,39,17,10,277,31,0,7,0,4,42,24,0,0,0,3,34,864,81,147,51,20,1162,9,0,0,0,0,9,28,0,0,0,0,28,33,0
306041165,31,0,0,0,0,31,85,0,0,0,3,88,126,3,3,0,0,127,144,4,5,0,4,155,96,14,9,0,0,115,93,6,23,5,0,130,79,28,24,0,4,134,99,19,18,0,0,137,88,21,21,7,0,134,52,17,12,3,0,81,15,16,12,0,0,40,3,3,3,0,0,7,3,3,0,0,0,7,902,130,132,19,7,1198,43,0,0,0,0,42,23,0,0,0,0,22,32,3,3,0,0,37,18,0,3,0,0,25,18,0,3,0,0,24,23,3,9,0,0,30,16,3,3,0,0,27,25,3,10,0,0,41,24,7,9,0,0,34,27,3,8,0,0,42,21,3,9,5,0,28,0,3,0,0,0,9,4,3,0,0,0,9,274,26,60,18,4,381,26,3,4,0,0,32,36,0,4,0,0,51,1243,164,196,37,22,1654,16,0,0,0,0,16,97,0,0,0,0,97,139,0
306051166,68,0,0,0,0,68,137,0,0,0,4,146,149,3,9,0,5,167,120,13,12,0,3,151,103,18,21,4,0,147,126,28,20,3,0,177,132,21,21,4,3,180,127,27,26,3,4,181,117,22,30,6,0,170,83,22,33,6,0,144,23,6,11,4,0,50,5,4,3,3,0,17,3,0,6,3,0,11,1202,152,194,42,25,1611,127,0,0,0,0,131,50,0,0,0,0,51,36,0,0,0,0,36,28,0,0,0,0,29,16,0,9,0,0,25,17,3,3,0,0,26,36,0,5,4,0,45,36,8,4,0,0,50,35,4,12,0,0,48,45,4,14,0,0,60,24,0,14,0,0,38,14,3,4,3,0,23,6,0,3,0,0,12,472,24,69,9,9,573,58,8,5,0,4,81,49,0,3,0,16,67,1771,186,273,55,44,2330,44,0,0,0,0,46,105,0,7,0,0,113,108,5
306051167,12,0,0,0,0,7,27,0,0,0,0,31,23,3,4,0,0,35,21,0,7,0,0,33,35,3,3,0,0,43,31,4,4,0,0,47,37,4,9,3,0,59,45,5,5,6,0,67,26,4,10,6,0,51,18,9,10,3,0,34,10,0,5,3,0,23,0,3,3,3,0,12,0,0,0,3,0,9,276,39,77,42,4,439,7,0,0,0,0,7,9,0,0,0,0,9,5,0,3,0,0,9,8,0,3,0,0,12,9,0,0,0,0,7,6,0,0,0,0,10,9,0,8,0,0,16,9,0,4,0,0,13,16,0,5,0,0,26,17,3,5,4,0,27,7,0,3,3,0,15,3,0,4,3,0,16,0,0,0,3,0,8,121,3,38,17,3,183,14,0,3,0,3,24,13,0,3,0,4,17,421,41,120,65,17,666,0,0,0,0,0,3,13,0,0,0,0,14,7,0
306051168,3,0,0,0,0,3,13,0,0,0,0,13,11,0,0,0,0,8,17,3,3,0,0,28,13,5,3,0,0,22,18,3,5,0,0,27,18,5,12,0,0,37,19,8,14,4,0,40,18,9,8,0,3,39,13,5,8,0,0,28,5,4,3,0,0,14,0,0,0,3,0,10,0,0,0,0,0,3,144,48,72,11,6,281,24,0,0,0,0,24,7,0,0,0,0,7,10,0,0,0,0,7,7,0,0,0,0,9,10,0,4,0,0,14,8,0,4,0,0,15,5,0,4,0,0,14,3,0,3,0,0,13,10,4,3,3,0,18,6,3,9,0,0,22,5,0,6,0,0,12,3,0,7,0,0,11,0,0,4,0,0,4,95,12,52,4,8,169,8,3,3,0,0,17,7,0,0,0,4,9,259,58,125,21,10,479,0,0,0,0,0,0,3,0,0,0,0,3,17,0
306051169,25,0,0,0,0,30,33,0,0,0,0,32,31,0,3,0,0,37,36,6,7,0,0,48,43,12,9,7,0,70,44,4,22,5,0,71,34,16,15,5,3,74,61,20,26,11,0,112,45,14,23,9,0,93,29,11,22,16,0,77,7,4,13,15,3,40,0,6,16,3,0,32,3,0,7,0,0,18,388,89,163,69,10,719,34,0,0,0,0,34,10,0,0,0,0,8,7,0,0,0,0,7,9,0,0,0,0,13,4,0,0,0,0,6,13,0,4,0,0,18,9,3,3,0,0,19,9,0,5,3,0,17,11,3,9,0,0,31,24,3,10,0,0,37,11,0,6,6,0,34,10,0,5,8,0,18,8,3,5,11,0,20,165,19,59,26,4,274,20,0,6,0,0,34,19,5,4,3,3,32,589,113,237,105,20,1058,3,0,0,0,0,3,18,0,0,0,0,24,17,0
306051170,44,0,0,3,0,49,143,3,4,0,0,150,158,4,8,3,0,168,139,9,12,0,0,167,135,17,10,3,0,165,136,15,18,3,0,177,162,24,33,0,0,229,161,29,18,3,6,214,121,20,31,4,3,181,92,12,26,0,0,130,27,4,15,10,4,56,4,4,3,8,0,27,3,4,7,3,0,12,1334,148,183,44,16,1721,73,0,0,3,3,76,39,0,0,0,0,38,30,0,3,0,0,36,23,3,4,0,0,23,37,4,0,0,0,42,26,0,3,0,0,33,16,3,7,0,3,28,27,0,4,0,0,32,24,3,0,0,0,26,34,5,3,0,0,44,16,0,10,3,0,24,11,0,0,0,0,11,5,0,6,3,0,13,354,21,41,14,6,433,47,0,5,0,0,49,33,0,4,7,10,56,1765,172,238,60,33,2264,22,0,0,0,0,24,106,0,0,0,0,102,85,0
307011171,30,0,0,0,0,29,58,3,3,0,0,69,80,6,6,0,0,95,57,7,8,4,0,68,63,7,15,4,0,93,64,16,6,6,0,98,47,25,21,8,0,105,58,24,17,16,0,118,54,15,14,7,8,91,38,13,14,6,3,76,15,11,4,10,0,38,3,5,10,8,0,19,0,3,8,9,0,17,570,137,132,71,15,915,14,0,0,0,0,17,14,0,0,0,0,14,11,0,0,0,0,12,8,0,0,0,0,5,4,0,3,0,0,9,10,0,0,0,0,15,7,0,0,0,0,6,4,3,0,0,0,12,11,8,0,0,0,21,6,0,9,0,0,16,12,0,3,4,0,19,3,0,4,3,0,8,3,0,0,3,0,8,107,13,23,14,0,159,15,5,5,0,0,25,23,3,3,3,3,33,717,153,164,91,16,1140,10,0,0,0,0,10,36,0,3,0,0,36,36,3
307011172,42,0,0,3,0,48,119,3,3,0,0,119,189,4,7,0,0,203,197,15,12,0,0,221,181,18,12,3,0,215,166,29,18,5,3,220,167,23,15,9,0,212,150,13,25,5,0,194,118,12,17,12,3,165,54,16,19,5,0,102,21,6,17,11,0,58,3,0,11,8,0,28,3,0,0,8,0,14,1422,138,150,70,12,1792,70,0,0,4,3,77,38,0,4,3,0,45,19,0,0,0,0,19,26,0,0,0,0,25,10,0,0,3,0,15,12,3,0,0,0,15,17,0,7,0,0,18,14,0,3,0,0,23,13,0,5,4,0,26,13,0,9,0,0,23,16,0,4,4,3,28,3,0,0,3,0,11,3,0,0,8,0,11,250,13,35,24,6,330,112,0,10,7,0,127,25,0,4,10,3,39,1809,151,192,109,23,2291,24,0,0,0,0,21,70,0,0,0,0,73,85,0
307011173,42,0,0,0,0,40,105,0,0,0,0,105,98,0,3,0,0,108,117,8,10,0,0,139,83,19,13,0,0,114,100,23,15,3,0,136,78,38,16,3,3,139,97,24,15,3,0,139,82,24,19,0,0,132,49,13,13,3,0,77,21,4,5,0,0,31,4,3,0,3,0,10,4,0,0,5,0,13,875,154,109,32,15,1180,43,0,0,0,0,43,15,0,0,0,0,18,10,0,0,0,0,11,4,0,3,0,0,10,9,3,0,0,0,13,10,0,3,0,0,16,4,0,4,0,0,10,9,0,6,0,0,18,12,0,5,3,0,18,14,0,3,0,0,19,8,7,7,3,0,25,0,0,4,0,0,6,3,0,7,3,0,14,158,8,37,10,0,212,31,5,4,0,3,41,28,3,0,8,3,41,1086,171,152,47,21,1473,17,0,0,0,0,17,84,0,4,0,0,87,93,3
307011174,20,0,0,0,0,22,49,0,3,7,0,62,69,3,4,0,0,78,67,4,6,0,0,82,52,5,3,3,0,62,37,19,14,3,0,68,58,19,30,11,4,121,53,12,15,6,0,88,67,10,27,10,0,116,32,12,17,18,0,79,12,9,20,7,0,49,3,3,3,7,0,21,0,0,4,4,0,9,523,93,152,83,9,863,12,0,0,0,0,12,8,0,0,0,0,11,4,0,0,0,0,4,6,0,0,0,0,6,8,0,0,0,0,8,4,0,0,0,0,4,6,0,0,0,0,9,5,0,0,3,0,8,8,0,3,0,0,13,7,0,4,0,0,8,9,0,3,4,0,14,0,3,3,3,0,7,3,3,6,3,0,13,76,10,18,16,3,126,13,3,5,3,0,30,9,0,4,4,0,21,621,103,177,110,11,1032,8,0,0,0,0,8,14,0,0,0,0,17,29,0
307011175,28,0,0,0,0,28,103,4,4,3,0,113,225,6,18,3,0,249,241,12,8,4,0,271,213,13,8,5,3,240,215,15,17,3,0,251,193,18,15,11,9,249,174,25,27,8,0,232,136,8,23,16,8,189,66,13,22,9,4,108,19,0,14,12,0,47,7,0,4,3,0,20,0,0,8,5,0,17,1616,120,170,88,23,2014,20,0,0,0,0,22,17,0,0,0,0,17,23,0,0,0,0,24,15,0,3,0,0,19,14,0,0,0,0,18,8,0,0,3,0,14,11,0,0,0,3,19,17,0,3,0,0,18,6,0,3,0,0,15,8,3,7,3,0,14,3,0,0,3,0,10,4,0,3,3,0,14,3,0,9,0,0,13,150,5,28,14,5,208,102,3,6,3,3,115,31,3,0,3,0,46,1906,129,206,110,27,2382,16,0,0,0,0,13,46,0,3,0,0,48,70,0
307011176,55,0,0,0,0,55,129,0,0,0,0,129,203,6,13,0,0,218,229,9,11,0,0,254,156,6,16,0,0,178,173,28,13,0,0,220,153,25,3,0,3,184,152,22,13,5,0,193,103,20,10,3,0,137,80,12,5,0,0,104,15,7,0,3,0,29,6,0,0,0,0,8,0,0,3,0,0,5,1448,146,95,17,14,1724,73,0,0,0,3,74,36,0,0,0,0,40,20,0,0,0,0,30,19,3,3,0,0,28,11,3,3,3,0,20,9,0,0,0,0,9,11,0,4,0,0,18,16,0,4,0,0,18,10,0,6,0,0,20,20,0,3,0,0,19,8,0,0,0,0,14,3,0,0,3,0,8,0,0,0,0,0,4,240,20,27,14,3,299,116,3,0,3,0,125,38,0,3,0,9,52,1843,170,127,33,26,2195,31,0,0,0,6,38,142,0,4,0,0,148,171,3
307011177,22,0,0,0,0,22,69,3,10,3,0,88,102,7,14,3,4,124,105,11,22,8,4,144,89,15,21,9,0,132,93,23,25,17,4,161,118,18,26,23,0,192,101,19,28,23,3,175,72,14,37,25,3,153,53,12,29,26,0,126,13,3,18,29,0,59,3,3,16,18,3,39,3,0,20,25,0,50,836,128,269,207,25,1468,9,0,0,3,0,13,14,0,0,0,0,14,17,0,0,0,0,15,3,0,0,0,0,3,3,0,0,0,0,3,7,3,0,3,0,9,5,0,3,3,3,14,5,3,4,5,0,19,3,0,3,3,0,6,4,3,8,4,0,17,3,0,3,7,0,17,0,0,3,11,0,15,0,0,4,10,0,16,83,6,28,38,3,167,85,7,3,9,4,105,19,3,9,8,5,41,1023,149,309,254,36,1771,14,0,0,0,0,14,43,0,0,0,0,44,39,0
307011178,13,0,0,0,0,13,39,0,5,0,0,49,47,0,7,0,0,53,42,7,8,0,3,61,24,8,13,0,0,42,36,6,16,4,0,60,21,11,12,18,3,59,39,8,18,6,0,68,30,7,26,10,0,67,20,3,11,10,0,53,7,0,15,10,0,36,0,0,8,10,0,17,3,0,3,5,0,13,324,44,126,82,10,592,9,0,0,0,0,9,5,0,0,0,0,9,5,0,0,0,0,10,3,0,0,0,0,6,7,0,0,0,0,6,3,0,0,0,0,6,7,0,0,0,0,7,5,0,0,0,0,6,3,0,0,0,0,4,3,0,0,0,0,3,3,0,0,3,0,3,7,0,0,7,0,15,0,0,3,3,0,9,63,3,11,14,0,96,17,0,3,0,0,18,4,3,4,5,4,20,401,49,151,102,18,723,5,0,0,0,0,5,14,0,0,0,0,16,21,0
307021179,19,0,0,0,0,19,56,0,3,0,0,59,82,0,7,0,0,93,75,7,14,5,0,111,92,3,7,0,0,108,92,4,24,0,4,121,107,11,31,11,0,166,110,11,31,14,0,164,86,16,34,9,3,144,50,10,47,12,5,116,19,5,34,12,0,65,0,3,26,7,0,42,0,0,11,8,0,19,790,84,260,84,11,1229,28,0,0,6,0,31,16,0,0,0,0,20,6,0,0,0,0,3,12,0,0,0,0,16,12,0,0,0,0,19,11,0,7,0,0,16,6,3,7,0,0,16,18,0,5,3,0,22,13,6,13,3,0,25,21,0,20,11,0,45,8,4,9,7,0,31,3,3,8,7,0,15,0,0,8,4,0,12,148,17,73,36,3,271,47,0,6,3,3,53,15,0,5,12,3,37,997,100,339,134,19,1586,8,0,0,0,0,7,29,5,0,3,0,39,28,3
307021180,64,0,0,3,0,68,228,0,3,0,0,230,286,10,10,0,0,305,256,7,10,4,0,283,226,13,14,0,0,260,278,13,20,0,3,318,284,20,12,4,0,318,246,20,32,11,3,318,197,21,31,12,3,258,124,6,25,11,0,168,32,0,21,7,3,63,7,6,11,8,0,26,3,3,5,5,0,19,2226,124,196,67,16,2633,61,0,0,0,0,69,45,0,0,3,0,53,35,0,4,0,0,36,26,0,0,0,0,26,24,0,5,0,0,28,23,0,4,0,0,33,23,3,3,0,0,32,25,5,3,0,0,25,18,3,6,0,0,27,22,0,0,0,0,26,11,0,7,6,0,28,5,0,3,6,0,16,0,0,5,12,0,20,325,17,42,34,7,418,70,3,3,5,0,85,50,0,4,7,4,68,2665,144,249,116,26,3200,19,0,0,0,0,19,86,0,0,0,0,86,77,3
