SA2_MAINCODE_2016,Mng_NNI_H_0,Mng_NNI_H_1_15,Mng_NNI_H_16_24,Mng_NNI_H_25_34,Mng_NNI_H_35_39,Mng_NNI_H_40,Mng_NNI_H_41_48,Mng_NNI_H_49mo,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_15,Mng_1_149_H_16_24,Mng_1_149_H_25_34,Mng_1_149_H_35_39,Mng_1_149_H_40,Mng_1_149_H_41_48,Mng_1_149_H_49mo,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_15,Mng_150_299_H_16_24,Mng_150_299_H_25_34,Mng_150_299_H_35_39,Mng_150_299_H_40,Mng_150_299_H_41_48,Mng_150_299_H_49mo,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_15,Mng_300_399_H_16_24,Mng_300_399_H_25_34,Mng_300_399_H_35_39,Mng_300_399_H_40,Mng_300_399_H_41_48,Mng_300_399_H_49mo,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_15,Mng_400_499_H_16_24,Mng_400_499_H_25_34,Mng_400_499_H_35_39,Mng_400_499_H_40,Mng_400_499_H_41_48,Mng_400_499_H_49mo,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_15,Mng_500_649_H_16_24,Mng_500_649_H_25_34,Mng_500_649_H_35_39,Mng_500_649_H_40,Mng_500_649_H_41_48,Mng_500_649_H_49mo,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_15,Mng_650_799_H_16_24,Mng_650_799_H_25_34,Mng_650_799_H_35_39,Mng_650_799_H_40,Mng_650_799_H_41_48,Mng_650_799_H_49mo,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_15,Mng_800_999_H_16_24,Mng_800_999_H_25_34,Mng_800_999_H_35_39,Mng_800_999_H_40,Mng_800_999_H_41_48,Mng_800_999_H_49mo,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_15,Mng_1000_1249_H_16_24,Mng_1000_1249_H_25_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40,Mng_1000_1249_H_41_48,Mng_1000_1249_H_49mo,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_15,Mng_1250_1499_H_16_24,Mng_1250_1499_H_25_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40,Mng_1250_1499_H_41_48,Mng_1250_1499_H_49mo,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_15,Mng_1500_1749_H_16_24,Mng_1500_1749_H_25_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40,Mng_1500_1749_H_41_48,Mng_1500_1749_H_49mo,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_15,Mng_1750_1999_H_16_24,Mng_1750_1999_H_25_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40,Mng_1750_1999_H_41_48,Mng_1750_1999_H_49mo,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_15,Mng_2000_2999_H_16_24,Mng_2000_2999_H_25_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40,Mng_2000_2999_H_41_48,Mng_2000_2999_H_49mo,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000mo_H_0,Mng_3000mo_H_1_15,Mng_3000mo_H_16_24,Mng_3000mo_H_25_34,Mng_3000mo_H_35_39,Mng_3000mo_H_40,Mng_3000mo_H_41_48,Mng_3000mo_H_49mo,Mng_3000mo_H_NS,Mng_3000mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_15,Mng_PINS_H_16_24,Mng_PINS_H_25_34,Mng_PINS_H_35_39,Mng_PINS_H_40,Mng_PINS_H_41_48,Mng_PINS_H_49mo,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_15,Mng_Tot_H_16_24,Mng_Tot_H_25_34,Mng_Tot_H_35_39,Mng_Tot_H_40,Mng_Tot_H_41_48,Mng_Tot_H_49mo,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_15,Pro_NNI_H_16_24,Pro_NNI_H_25_34,Pro_NNI_H_35_39,Pro_NNI_H_40,Pro_NNI_H_41_48,Pro_NNI_H_49mo,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_15,Pro_1_149_H_16_24,Pro_1_149_H_25_34,Pro_1_149_H_35_39,Pro_1_149_H_40,Pro_1_149_H_41_48,Pro_1_149_H_49mo,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_15,Pro_150_299_H_16_24,Pro_150_299_H_25_34,Pro_150_299_H_35_39,Pro_150_299_H_40,Pro_150_299_H_41_48,Pro_150_299_H_49mo,Pro_150_299_H_NS,Pro_150_299_H_Tot,Pro_300_399_H_0,Pro_300_399_H_1_15,Pro_300_399_H_16_24,Pro_300_399_H_25_34,Pro_300_399_H_35_39,Pro_300_399_H_40,Pro_300_399_H_41_48,Pro_300_399_H_49mo,Pro_300_399_H_NS,Pro_300_399_H_Tot
101041027,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,5,0,12,0,3,7,3,0,0,3,3,3,23,5,0,6,10,0,3,0,3,0,24,0,9,0,8,7,3,3,9,0,41,0,4,0,4,7,7,9,7,0,37,0,7,3,3,10,14,4,10,0,48,0,0,3,3,6,15,0,19,0,46,3,0,3,3,3,5,4,10,0,29,0,0,3,4,5,7,4,3,0,27,0,0,0,0,0,3,5,0,0,9,0,3,0,0,0,3,0,15,0,27,0,0,0,3,0,0,0,9,0,6,0,0,0,0,3,4,0,0,0,8,12,29,31,41,33,64,35,95,6,341,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,11,0,3,7,0,0,0,0,0,0,17
101051539,0,0,0,0,0,0,3,3,3,5,0,3,0,0,0,4,0,0,0,7,4,5,0,0,0,0,0,3,0,15,0,0,4,0,0,3,5,4,0,27,0,3,8,3,4,3,0,5,0,32,3,3,0,9,0,6,7,8,0,40,4,4,9,11,27,19,3,9,0,81,3,0,4,6,30,21,14,33,3,119,4,3,7,4,35,37,24,39,0,153,4,3,0,3,14,35,11,46,0,117,0,0,0,8,14,21,21,33,0,97,3,0,3,4,16,16,9,28,0,81,4,4,3,4,16,31,21,50,0,132,3,0,0,0,4,12,9,41,3,74,0,0,0,0,3,0,0,5,5,16,35,30,42,62,168,205,123,311,22,1001,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,0,11,4,0,0,0,0,0,0,24,0,12,13,0,3,0,0,3,0,27
101051540,0,4,0,3,3,5,4,16,0,41,0,3,3,0,0,3,3,4,0,16,3,7,7,0,5,4,4,17,0,36,0,5,3,4,0,7,0,10,0,35,0,5,0,9,4,7,0,18,0,35,6,9,6,8,4,8,3,39,0,86,0,3,3,4,7,11,3,27,5,69,0,3,8,8,11,15,8,25,0,81,0,3,0,5,12,17,6,43,0,86,0,0,3,3,6,16,7,23,0,67,0,3,0,0,0,4,6,23,0,41,0,0,0,0,0,5,3,19,0,24,0,0,8,4,0,9,5,37,0,63,0,0,3,6,0,3,5,28,0,48,3,0,0,0,0,0,0,10,0,13,19,52,56,53,48,114,52,336,14,752,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,7,3,0,0,3,0,0,0,18,0,0,3,0,0,0,0,3,0,11
101061541,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,3,0,0,3,3,0,8,3,3,0,25,0,0,0,0,6,8,0,5,0,23,0,0,0,3,7,5,3,9,0,30,0,0,0,3,3,8,5,20,0,38,0,0,0,0,4,3,3,15,0,28,0,0,0,0,0,5,0,9,0,18,0,0,0,0,3,4,0,12,0,19,0,0,0,3,5,3,11,9,0,31,0,0,0,0,0,8,0,13,0,20,0,0,0,0,0,0,0,0,3,9,6,10,10,15,34,43,31,105,3,260,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,4
101061542,0,0,0,5,0,0,0,7,0,14,0,4,0,0,0,0,3,3,0,11,0,4,6,0,0,3,0,8,0,24,0,4,8,6,3,0,0,4,0,30,0,4,3,5,3,4,3,11,0,32,0,3,3,13,3,12,4,16,0,59,0,4,10,9,8,11,6,3,0,47,0,3,9,3,7,13,3,23,3,62,6,0,8,6,3,12,8,33,0,73,0,7,3,5,3,6,3,14,0,40,0,3,0,3,3,13,6,21,0,46,0,4,0,4,0,11,3,9,0,34,3,4,0,3,6,3,4,13,0,31,0,0,3,0,0,0,6,24,3,39,0,0,0,0,0,0,0,3,0,13,16,42,47,59,44,100,42,189,10,551,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,3,3,3,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,16
101061543,0,0,0,0,0,0,0,6,0,10,0,3,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,3,0,11,0,3,0,0,0,3,3,6,0,16,0,0,3,0,0,0,0,3,0,11,0,3,7,3,7,6,13,9,0,46,3,3,0,11,9,17,7,8,0,58,3,0,0,7,9,11,8,10,0,51,3,3,0,0,13,18,7,17,0,69,0,0,0,3,7,7,3,16,0,41,0,3,0,3,0,7,8,12,0,39,4,0,0,0,0,8,4,16,0,26,0,3,0,3,10,10,10,26,0,59,0,3,0,4,0,9,8,21,0,44,0,0,0,0,0,0,0,6,0,13,13,34,20,37,62,98,68,171,8,508,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,7,0,0,0,0,0,0,13,0,7,3,3,0,3,0,0,0,14
101061544,0,0,0,3,0,0,0,16,0,21,0,0,0,0,0,0,0,3,0,7,4,3,0,3,3,6,0,3,0,21,0,0,0,0,0,6,0,6,0,13,0,8,8,3,3,11,7,16,0,41,0,3,7,4,0,9,3,12,0,37,0,0,0,10,9,12,3,13,0,51,3,3,3,5,3,12,5,28,0,57,3,4,0,3,6,9,4,31,0,57,0,0,4,9,3,6,3,25,0,49,0,3,0,0,4,12,5,23,0,51,0,0,0,0,0,3,6,14,3,26,0,5,3,0,3,3,4,31,4,55,0,0,0,3,0,7,9,24,0,48,0,0,0,0,0,4,0,12,0,21,8,33,29,42,37,95,50,247,11,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,6,0,3,0,4,0,0,0,3,0,10,0,0,0,0,4,0,0,5,0,9,0,0,3,0,0,0,3,4,0,14,0,0,0,3,0,12,3,5,0,18,0,0,0,4,3,3,3,3,0,19,0,0,0,0,4,8,0,10,0,20,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,3,7,0,15,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,3,4,8,17,15,35,10,50,0,138,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,11,0,3,0,0,3,0,0,15,0,7,8,0,0,0,0,0,0,14
102011029,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,3,0,12,4,3,3,0,0,0,0,3,0,11,0,3,4,3,0,0,3,0,0,7,0,0,0,0,0,0,0,3,0,7,0,3,3,0,3,4,3,3,0,17,0,0,0,4,9,9,8,3,0,25,0,0,0,0,4,9,3,12,0,25,0,0,0,8,0,4,0,4,0,17,3,0,0,5,3,6,0,9,0,18,0,0,0,4,0,8,4,6,0,21,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,7,19,16,23,17,46,22,47,0,196,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,3,0,18,0,5,0,3,0,0,0,3,0,11
102011030,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,4,0,7,0,7,0,3,0,3,0,0,0,3,0,16,0,3,4,0,0,3,3,7,0,23,0,3,0,0,0,0,0,7,0,19,0,3,0,8,3,10,5,13,0,46,3,3,3,8,12,24,4,12,3,68,3,6,4,5,20,24,17,23,0,102,0,0,4,7,24,34,21,36,3,127,7,0,7,5,13,19,12,36,0,103,0,4,4,4,13,18,17,44,0,96,0,0,0,0,9,11,16,21,0,64,3,0,0,3,11,30,24,56,3,136,3,0,3,0,0,12,14,57,0,94,0,0,0,0,0,0,0,13,7,22,20,31,35,39,114,198,132,343,17,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,5,0,9,3,0,0,0,0,0,0,12
102011031,0,0,0,4,0,3,0,4,0,17,0,3,3,0,0,0,0,0,0,7,5,0,0,4,0,0,0,0,0,15,0,0,9,4,3,0,0,0,0,17,3,0,5,0,5,0,0,4,0,26,0,0,10,15,7,5,0,11,0,51,3,3,7,19,42,19,4,6,3,112,8,0,8,14,60,40,21,21,0,170,5,9,3,12,32,50,28,42,0,180,6,0,5,3,23,28,20,31,0,113,0,0,0,0,13,22,8,29,0,89,4,0,0,3,8,9,8,24,0,60,0,0,0,4,7,22,15,56,0,114,0,3,4,0,0,9,7,38,0,63,0,0,0,3,0,3,0,3,0,11,40,29,57,86,211,229,111,280,4,1045,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,21,0,25,3,3,0,0,0,0,0,36,0,15,12,4,3,4,0,0,0,39
102011032,0,5,0,0,0,0,0,7,0,13,0,0,4,0,0,3,0,0,0,7,3,10,0,0,0,0,0,5,0,18,0,4,10,3,3,3,0,5,0,36,0,7,3,11,0,7,0,3,0,31,3,3,11,8,11,9,3,14,5,65,3,3,8,13,28,19,3,22,0,94,4,5,4,23,56,53,19,34,0,203,13,9,6,16,42,54,32,52,3,224,3,3,4,14,56,60,21,62,0,227,4,0,5,9,39,58,32,54,0,206,9,3,0,11,30,41,21,53,3,161,13,3,0,7,49,94,47,116,0,333,3,0,4,6,5,32,30,82,0,158,0,0,0,3,0,4,0,8,3,22,53,63,67,124,324,427,208,513,21,1797,3,3,0,0,0,3,0,4,0,16,0,18,4,3,3,3,0,3,0,38,4,25,9,0,3,3,0,3,0,54,8,30,12,4,3,3,0,3,0,63
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,13,0,0,0,3,0,0,0,0,0,10,0,0,0,3,3,0,0,0,0,13,0,0,0,0,9,0,0,0,0,13,3,0,0,4,0,3,3,3,0,11,0,0,0,0,6,3,0,0,0,10,3,0,0,0,4,5,0,3,0,9,0,0,0,0,6,3,5,15,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,10,9,9,16,28,18,15,30,0,127,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4
102011034,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,8,4,0,0,0,0,0,17,0,0,0,3,3,6,0,0,0,21,0,0,3,3,4,4,3,3,0,16,0,0,3,0,9,11,7,12,0,41,0,0,0,0,3,0,0,4,0,14,0,0,0,0,3,3,0,3,0,11,0,0,4,0,0,3,5,11,0,18,0,0,0,0,0,9,0,8,0,20,0,0,0,3,0,3,0,8,0,17,0,0,0,0,0,0,0,0,0,3,3,10,23,12,29,42,23,52,3,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,12
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,8,5,3,5,11,3,22,0,56,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,7,0,3,3,0,0,0,0,3,0,11
102011036,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,4,0,5,3,7,0,3,0,18,0,0,0,3,11,4,0,3,0,28,0,3,0,3,7,3,0,13,0,32,3,0,0,0,3,3,7,12,0,39,3,0,0,3,0,5,11,6,0,33,0,0,0,0,3,3,7,10,0,29,0,3,0,3,4,8,9,20,0,47,3,0,0,0,0,3,3,13,0,30,0,0,0,0,0,0,0,0,0,9,12,16,13,18,37,52,44,85,0,279,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,4
102011037,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,10,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,9,5,3,11,7,15,3,67,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,11
102011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,14,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,5,0,3,0,11,0,0,0,0,0,0,3,6,0,9,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,9,9,4,19,10,29,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3
102011039,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,5,3,0,0,3,0,0,0,14,0,0,0,3,0,3,0,4,0,14,0,0,9,9,4,3,0,3,0,32,5,3,3,4,6,0,0,7,0,30,3,3,0,8,16,11,10,11,0,58,0,0,0,0,11,12,9,14,0,55,0,0,0,3,10,10,0,7,0,34,3,0,0,0,6,9,4,7,0,29,3,3,0,3,3,7,4,7,0,31,3,3,0,0,3,3,3,12,0,27,0,0,0,3,4,3,0,17,0,27,0,0,0,0,3,0,0,0,0,3,15,22,28,35,59,71,31,93,3,359,0,4,0,0,0,0,0,0,5,7,3,11,0,0,0,0,0,0,0,17,0,3,0,3,0,0,0,0,0,6,0,8,3,3,3,0,0,0,0,21
102011040,0,0,0,0,0,0,0,0,0,6,0,4,0,3,0,0,3,3,0,13,0,3,0,4,3,0,0,7,0,16,0,0,7,3,3,3,0,6,0,18,0,3,7,0,3,0,0,3,0,21,0,0,3,6,0,4,0,4,0,22,0,0,0,3,9,4,0,5,0,30,0,3,0,9,10,7,0,5,0,43,0,3,6,6,14,21,11,14,0,76,0,3,0,4,8,11,3,6,0,37,0,0,0,3,4,4,3,15,0,34,0,0,0,0,0,0,0,7,0,9,0,3,5,0,0,10,3,20,0,42,0,0,4,0,0,3,3,5,0,15,0,0,0,0,0,0,0,3,0,3,11,30,42,38,56,71,39,105,4,385,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,20,0,10,3,3,0,0,0,0,0,17,3,9,3,0,0,0,0,0,0,14
102011041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,7,7,0,0,0,0,0,0,12,0,0,0,3,3,0,0,3,0,10,0,0,0,0,0,0,3,0,0,11,0,0,3,3,5,0,0,0,0,9,0,0,0,7,9,6,3,6,0,31,0,0,0,3,3,3,0,6,0,18,0,0,0,3,0,9,3,4,0,19,0,0,0,0,0,3,0,8,0,7,0,0,0,4,0,0,0,9,0,21,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,5,13,15,20,19,30,16,44,4,163,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,17,0,7,4,0,0,0,0,0,0,13
102011042,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,8,0,0,0,3,0,0,0,0,0,6,0,4,9,4,3,4,3,0,0,28,0,0,3,9,0,7,3,5,0,27,0,0,0,7,17,19,3,3,0,50,0,3,3,4,6,14,9,11,0,54,0,0,0,0,6,3,5,10,0,35,0,0,7,5,3,3,0,6,0,27,0,0,0,0,0,6,0,3,0,13,0,0,0,0,0,11,10,13,0,40,0,0,0,0,0,6,0,8,0,18,3,0,0,0,0,0,4,4,3,18,7,13,25,30,48,71,45,87,4,331,3,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,5,0,17,0,0,0,0,3,0,0,23,0,7,10,4,0,0,0,3,0,26
102011043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,11,0,4,3,3,0,0,0,0,0,18,0,0,0,0,3,3,0,3,0,10,0,0,0,6,11,5,4,0,0,28,0,0,3,3,12,13,4,4,0,39,0,0,0,0,4,5,3,3,0,15,0,0,0,0,5,3,3,6,0,21,0,0,0,0,0,4,6,9,0,17,0,0,0,0,5,4,0,9,0,23,0,0,0,3,3,5,3,4,0,20,0,0,0,0,3,0,0,0,0,4,0,10,10,18,43,42,30,58,5,221,0,3,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,7,0,5,3,0,0,0,0,0,0,11,0,3,0,0,0,0,0,3,0,11
102021044,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,6,3,5,0,0,0,0,0,15,6,0,0,9,3,0,0,3,3,28,3,3,3,3,5,3,0,0,0,28,0,0,3,4,11,12,3,5,0,43,0,0,0,4,8,21,7,13,0,52,0,0,3,6,4,7,4,6,0,39,0,0,0,0,3,9,6,11,0,28,0,0,0,0,0,9,0,12,0,19,0,0,3,0,3,3,7,19,0,35,0,0,0,0,0,3,3,5,0,17,0,0,0,0,0,0,0,0,0,3,11,11,14,32,53,67,37,82,6,317,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,18,3,4,0,0,0,0,0,29,3,8,8,3,0,0,0,0,0,30
102021045,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,3,3,3,0,13,0,0,0,3,3,3,0,3,0,11,0,0,0,3,4,0,0,3,0,10,0,0,0,0,3,3,0,3,0,7,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,3,4,0,10,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,8,9,20,14,7,30,0,92,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3
102021046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,0,3,0,0,4,4,5,8,0,20,0,0,0,0,0,0,3,5,0,9,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,3,0,5,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,4,7,4,10,12,20,15,31,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3
102021047,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,5,0,0,0,3,0,3,0,11,0,0,0,3,0,3,0,0,0,9,0,4,0,3,4,3,0,4,0,16,0,0,4,6,11,7,3,5,0,40,0,3,3,9,16,20,6,19,0,70,4,0,0,6,22,18,4,22,0,74,0,0,0,4,12,16,12,20,0,61,0,4,3,0,7,25,11,22,0,71,0,0,0,0,4,16,12,18,0,48,0,3,0,3,14,31,33,33,0,120,0,0,0,0,7,11,26,42,0,87,0,0,0,0,0,3,0,3,0,6,13,25,26,41,88,148,100,190,0,628,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,7,0,5,5,0,0,0,0,0,0,17
