SA2_MAINCODE_2016,Pro_400_499_H_0,Pro_400_499_H_1_15,Pro_400_499_H_16_24,Pro_400_499_H_25_34,Pro_400_499_H_35_39,Pro_400_499_H_40,Pro_400_499_H_41_48,Pro_400_499_H_49mo,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_15,Pro_500_649_H_16_24,Pro_500_649_H_25_34,Pro_500_649_H_35_39,Pro_500_649_H_40,Pro_500_649_H_41_48,Pro_500_649_H_49mo,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_15,Pro_650_799_H_16_24,Pro_650_799_H_25_34,Pro_650_799_H_35_39,Pro_650_799_H_40,Pro_650_799_H_41_48,Pro_650_799_H_49mo,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_15,Pro_800_999_H_16_24,Pro_800_999_H_25_34,Pro_800_999_H_35_39,Pro_800_999_H_40,Pro_800_999_H_41_48,Pro_800_999_H_49mo,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_15,Pro_1000_1249_H_16_24,Pro_1000_1249_H_25_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40,Pro_1000_1249_H_41_48,Pro_1000_1249_H_49mo,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_15,Pro_1250_1499_H_16_24,Pro_1250_1499_H_25_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40,Pro_1250_1499_H_41_48,Pro_1250_1499_H_49mo,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_15,Pro_1500_1749_H_16_24,Pro_1500_1749_H_25_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40,Pro_1500_1749_H_41_48,Pro_1500_1749_H_49mo,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_15,Pro_1750_1999_H_16_24,Pro_1750_1999_H_25_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40,Pro_1750_1999_H_41_48,Pro_1750_1999_H_49mo,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_15,Pro_2000_2999_H_16_24,Pro_2000_2999_H_25_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40,Pro_2000_2999_H_41_48,Pro_2000_2999_H_49mo,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000mo_H_0,Pro_3000mo_H_1_15,Pro_3000mo_H_16_24,Pro_3000mo_H_25_34,Pro_3000mo_H_35_39,Pro_3000mo_H_40,Pro_3000mo_H_41_48,Pro_3000mo_H_49mo,Pro_3000mo_H_NS,Pro_3000mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_15,Pro_PINS_H_16_24,Pro_PINS_H_25_34,Pro_PINS_H_35_39,Pro_PINS_H_40,Pro_PINS_H_41_48,Pro_PINS_H_49mo,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_15,Pro_Tot_H_16_24,Pro_Tot_H_25_34,Pro_Tot_H_35_39,Pro_Tot_H_40,Pro_Tot_H_41_48,Pro_Tot_H_49mo,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_15,TaTW_NNI_H_16_24,TaTW_NNI_H_25_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40,TaTW_NNI_H_41_48,TaTW_NNI_H_49mo,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_15,TaTW_1_149_H_16_24,TaTW_1_149_H_25_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40,TaTW_1_149_H_41_48,TaTW_1_149_H_49mo,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_15,TaTW_150_299_H_16_24,TaTW_150_299_H_25_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40,TaTW_150_299_H_41_48,TaTW_150_299_H_49mo,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_15,TaTW_300_399_H_16_24,TaTW_300_399_H_25_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40,TaTW_300_399_H_41_48,TaTW_300_399_H_49mo,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_15,TaTW_400_499_H_16_24,TaTW_400_499_H_25_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40,TaTW_400_499_H_41_48,TaTW_400_499_H_49mo,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_15,TaTW_500_649_H_16_24,TaTW_500_649_H_25_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40,TaTW_500_649_H_41_48,TaTW_500_649_H_49mo,TaTW_500_649_H_NS,TaTW_500_649_H_Tot,TaTW_650_799_H_0,TaTW_650_799_H_1_15,TaTW_650_799_H_16_24,TaTW_650_799_H_25_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40,TaTW_650_799_H_41_48,TaTW_650_799_H_49mo,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_15,TaTW_800_999_H_16_24,TaTW_800_999_H_25_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40,TaTW_800_999_H_41_48,TaTW_800_999_H_49mo,TaTW_800_999_H_NS,TaTW_800_999_H_Tot
308031217,0,11,13,0,6,3,0,0,0,33,5,12,25,9,3,4,3,0,0,66,7,14,24,19,23,14,3,8,0,108,7,3,30,22,34,21,17,17,0,158,10,13,14,27,85,50,33,16,0,248,21,3,14,25,88,83,29,40,0,307,12,0,5,26,95,86,33,54,0,317,10,0,0,9,54,57,35,46,0,205,8,3,0,3,48,90,41,73,0,274,0,3,9,6,16,18,12,65,0,130,0,0,0,3,4,8,0,0,0,17,87,94,146,168,445,438,207,323,8,1920,0,0,0,0,0,0,0,0,0,6,0,15,3,4,0,9,0,0,0,32,0,5,3,0,3,5,0,6,0,24,3,3,7,5,6,3,0,0,0,33,0,9,16,6,11,9,7,3,0,54,0,7,12,17,19,20,7,11,0,96,0,3,8,18,64,42,17,18,3,164,3,3,4,19,84,74,15,11,0,212
308031218,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,7,12,3,10,0,39,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,3,0,10,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,0,0,0,13
308031219,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,9,0,4,0,0,0,6,0,0,0,0,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,3,3,0,9,0,0,0,0,0,4,9,0,0,12,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,7,13,6,17,11,13,0,84,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,3,0,7,5,3,0,0,15,0,0,0,7,3,0,0,0,3,15,0,0,3,0,3,3,0,3,0,13
308031220,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,10,0,0,0,0,5,0,3,3,0,17,0,0,0,0,0,0,7,4,0,13,0,0,0,0,0,0,0,0,0,0,3,3,3,4,16,9,15,12,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,10,0,0,3,0,0,3,0,0,0,10,0,0,0,0,6,0,0,3,0,10,0,0,0,0,3,4,3,0,0,13
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308031222,0,8,4,0,0,3,0,0,0,17,7,14,26,14,3,6,0,0,0,66,5,7,31,9,7,3,0,0,0,67,3,3,44,34,17,20,3,3,0,134,15,0,32,61,59,31,8,14,3,232,20,0,9,70,79,53,22,19,0,270,22,3,21,47,88,86,23,31,3,316,10,0,8,24,58,60,21,14,0,198,12,0,3,5,47,68,25,43,0,201,8,3,0,7,3,47,11,45,0,130,0,0,0,0,3,3,0,0,4,15,98,63,189,267,370,390,122,174,13,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,7,0,3,4,0,4,7,0,0,3,20,0,4,6,7,6,4,0,0,0,35,0,0,4,4,19,8,4,5,0,43,3,4,0,4,21,11,8,4,0,51
308031223,0,16,7,0,0,0,0,0,0,25,3,5,14,0,3,6,3,0,0,35,3,13,10,12,5,3,0,3,0,51,4,4,14,12,18,7,3,3,3,67,0,5,12,18,16,22,14,23,0,115,3,3,11,20,26,17,20,25,0,126,7,3,8,20,33,44,35,29,0,168,4,3,0,11,14,18,11,27,0,88,4,8,0,11,6,14,8,18,0,71,0,6,0,4,0,11,4,16,0,48,0,0,0,0,0,0,0,0,0,5,35,90,90,116,118,143,105,144,10,836,0,0,0,0,0,0,0,0,0,3,3,12,0,3,0,0,0,0,0,18,0,7,6,0,0,0,0,3,0,22,0,15,7,7,3,3,0,0,0,46,0,8,13,6,14,4,0,6,0,49,3,8,8,22,14,18,5,4,4,89,0,3,12,18,33,25,15,14,7,122,9,3,3,15,46,38,19,16,0,152
308041528,3,0,3,3,0,0,0,0,0,10,0,3,3,0,5,0,0,0,0,17,3,0,4,5,0,3,0,3,0,24,0,3,7,0,6,3,0,0,0,26,0,0,5,11,4,10,0,3,0,40,3,0,8,9,8,7,7,3,0,52,3,0,0,8,11,18,6,13,0,65,3,0,0,6,3,13,0,12,0,39,0,0,0,4,3,10,11,34,0,74,0,4,0,3,4,8,9,19,0,48,0,0,0,0,0,0,0,0,0,5,17,23,36,63,50,79,41,92,7,416,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,11,0,0,3,4,3,0,3,0,0,17,0,0,0,4,3,8,0,5,0,30,0,0,0,4,4,4,0,7,0,28,0,0,3,5,15,5,6,8,0,44
308041529,0,0,3,0,0,0,0,0,0,8,0,9,5,3,0,0,0,3,0,26,0,3,0,4,3,0,0,0,3,17,0,0,3,6,3,3,0,5,0,21,0,0,3,12,10,13,3,6,0,44,0,0,0,5,13,9,4,6,0,45,0,0,3,3,10,10,13,10,0,51,0,0,0,0,7,13,8,10,0,31,3,0,0,0,3,9,8,11,0,40,0,0,0,3,0,3,3,4,0,13,0,0,0,0,0,0,0,0,0,0,13,31,27,35,49,62,46,54,5,317,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,4,3,0,0,17,4,3,3,3,7,7,5,5,3,35,0,0,7,7,7,9,0,5,3,42,0,0,0,3,11,12,9,6,0,40
308051530,0,3,3,0,0,0,0,0,0,9,0,0,3,0,0,3,0,0,0,10,0,0,4,5,0,3,0,0,0,16,3,0,3,3,0,0,0,0,0,16,5,3,3,5,9,3,0,0,0,25,0,3,3,10,4,4,0,4,0,26,0,0,0,3,4,9,0,8,0,19,0,0,0,0,0,5,5,4,0,15,0,0,0,0,4,0,0,6,0,12,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,3,12,22,22,32,23,30,6,34,0,181,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,5,0,8,3,0,0,0,0,0,0,14,0,3,3,0,0,0,0,4,0,11,0,4,3,3,3,4,0,0,0,12,0,0,0,7,3,0,0,3,0,25,0,0,0,3,3,7,0,3,0,17
308051531,0,3,3,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,16,0,3,3,11,3,3,0,0,0,21,0,3,10,7,4,3,0,0,0,27,0,3,6,14,4,10,8,10,0,52,0,0,4,10,11,13,5,12,0,46,4,0,0,12,14,8,11,7,0,52,0,0,3,0,0,16,7,13,0,34,3,0,3,0,0,14,8,14,0,43,0,0,0,0,0,4,3,10,0,19,0,0,0,0,0,0,0,3,0,4,19,19,41,62,35,61,44,67,0,345,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,8,0,3,0,3,0,0,0,0,0,5,0,3,0,0,3,3,0,0,0,19,0,0,0,3,0,3,0,3,0,18,0,3,0,4,9,7,0,0,0,23,0,0,0,3,11,7,4,7,0,36
308051532,0,0,0,3,0,0,0,0,0,9,0,4,3,0,0,0,0,0,0,11,0,0,6,5,3,0,0,0,0,21,0,0,4,3,3,4,3,6,0,24,3,0,8,9,5,12,6,9,0,53,5,0,3,0,8,12,0,10,0,42,0,0,0,5,9,15,15,12,0,47,3,0,0,3,4,14,10,19,0,51,3,0,4,6,9,38,18,40,0,113,3,0,3,0,0,10,7,34,0,66,0,0,0,0,0,0,0,0,0,0,27,23,31,39,47,103,57,126,3,450,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,3,0,0,0,3,0,0,0,13,0,8,0,0,0,0,0,0,0,13,0,3,0,0,7,7,0,0,0,24,0,0,3,0,12,12,4,3,0,40,0,0,3,0,11,12,9,10,0,44,0,0,4,0,19,17,9,13,0,63
308051533,0,3,0,0,0,0,0,0,0,8,3,3,8,8,4,3,0,0,0,24,3,0,6,7,3,0,0,3,0,31,0,0,13,3,6,8,0,4,0,45,0,3,9,10,14,14,4,5,3,68,0,0,5,13,12,20,3,6,0,61,0,0,0,13,12,23,13,14,0,74,0,0,0,3,8,20,8,3,0,45,8,0,3,0,15,47,13,30,0,110,6,0,0,0,0,16,3,10,0,38,0,0,0,3,0,0,0,0,0,7,23,30,49,58,74,151,48,82,4,526,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,7,0,0,0,3,0,3,0,8,0,4,5,0,3,3,0,0,0,14,0,3,0,5,3,0,0,0,0,13,0,7,5,4,12,7,0,0,0,34,0,0,0,13,14,7,3,3,0,41,3,3,0,0,33,17,6,8,0,67
308051534,0,0,9,3,0,0,0,3,0,21,0,10,13,11,3,3,0,3,0,42,8,0,23,19,15,11,0,0,0,71,3,9,21,26,33,19,6,7,0,126,9,4,14,27,50,44,21,17,5,186,11,4,12,15,50,47,23,22,0,185,10,4,3,24,49,32,20,44,0,186,7,0,3,8,29,33,16,29,0,113,3,0,0,7,20,43,23,61,0,165,5,4,0,8,12,32,22,53,0,127,0,0,0,0,3,3,0,3,5,6,61,64,105,142,255,265,131,248,14,1289,0,0,0,0,0,3,0,3,0,5,0,4,0,0,0,0,0,0,0,13,0,10,4,4,0,0,0,0,0,20,0,0,3,5,4,0,3,3,0,17,0,4,16,4,15,6,3,3,0,45,0,4,7,22,10,10,7,8,3,66,3,11,7,18,30,10,8,15,3,105,3,0,3,8,42,22,8,21,0,112
308051535,0,3,0,0,0,0,0,0,0,3,0,9,4,3,3,0,0,0,3,18,0,3,5,0,3,4,0,0,0,16,4,3,3,8,10,5,3,5,0,42,5,3,0,16,7,13,3,7,0,54,3,0,0,10,8,12,3,10,0,52,4,0,5,7,21,16,12,15,0,79,0,0,0,0,9,10,8,18,0,45,4,0,0,3,15,23,10,22,0,85,4,0,0,3,5,21,16,32,0,86,0,0,0,0,0,3,0,0,0,5,28,29,21,50,88,114,55,120,4,516,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,0,0,5,0,7,3,0,0,0,0,0,0,7,0,4,0,0,3,4,0,0,0,12,0,3,3,4,4,5,0,0,3,17,0,4,3,3,9,0,3,3,3,26,0,3,4,6,9,9,0,3,0,28,0,0,0,4,6,14,3,5,0,37
308051536,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,9,0,0,0,3,3,0,0,0,0,12,0,6,0,5,5,4,6,3,0,30,0,0,0,0,4,3,0,0,0,8,0,3,3,0,3,5,0,3,0,22,0,0,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,0,0,10,0,0,0,3,3,5,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,22,7,21,22,18,9,20,3,123,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,6,0,0,0,3,5,0,0,3,0,10,0,0,0,3,3,0,3,0,0,11,0,0,0,0,3,0,3,4,0,8
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,4
308051538,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,9,0,3,0,0,4,7,0,0,0,13,0,0,0,0,0,3,3,3,0,13,0,0,0,0,0,6,3,3,0,18,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,5,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,16,7,7,13,14,10,14,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,10,0,0,0,0,4,0,0,0,0,5,0,0,0,3,7,3,0,0,0,15
308051539,0,3,5,4,0,0,0,0,0,10,0,9,3,0,3,0,0,0,0,15,0,3,3,3,0,0,0,0,0,15,0,0,3,3,3,3,4,0,0,15,0,3,6,8,5,7,3,5,0,47,0,0,0,11,11,8,3,7,0,37,8,0,0,8,6,8,9,17,0,49,0,0,0,3,8,0,8,9,0,33,0,0,0,0,0,3,8,13,0,31,3,5,3,0,0,10,3,9,0,24,0,0,0,0,0,0,0,0,0,0,16,26,29,42,35,42,42,60,3,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,9,0,0,3,0,3,0,0,0,0,7,0,6,0,3,0,3,0,0,0,18,0,0,0,5,3,3,0,0,0,13,0,0,0,3,4,7,0,0,0,14
309011224,0,0,0,0,0,0,0,0,0,8,0,3,3,5,0,0,0,3,0,15,0,3,5,4,8,0,3,3,0,31,0,3,3,7,6,6,3,0,0,22,0,3,3,9,6,12,3,9,0,37,0,0,3,4,6,3,3,3,0,22,0,0,3,9,4,5,3,8,0,28,0,0,0,4,4,0,0,3,0,17,0,0,0,8,3,4,3,9,0,30,0,3,3,0,0,5,7,6,0,34,0,0,0,0,0,0,0,0,0,6,4,33,30,52,42,41,24,51,0,273,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,7,0,9,3,4,0,3,0,0,0,19,0,9,6,0,0,0,0,0,0,13,0,3,12,8,4,3,0,0,0,32,0,4,3,15,6,3,0,0,0,33,3,3,13,14,18,7,4,6,3,74,0,0,7,11,28,18,10,10,0,75
309011225,0,17,16,6,6,0,0,0,0,42,0,18,26,14,5,11,3,3,0,78,3,10,16,19,20,20,9,6,0,102,4,15,23,18,47,34,15,20,0,172,6,3,11,24,63,61,19,28,0,213,3,0,4,11,41,49,14,24,3,158,5,4,4,14,25,37,15,21,0,121,0,3,3,7,14,17,19,16,0,82,3,0,3,11,14,28,18,27,3,99,0,0,4,10,6,10,3,30,0,67,0,3,0,0,0,0,0,3,0,17,34,108,119,150,245,277,112,192,9,1245,0,0,0,0,3,3,0,4,0,14,0,10,0,0,3,3,0,0,0,13,0,8,5,0,0,3,4,7,3,26,0,18,9,0,7,3,0,5,3,48,0,8,19,12,19,18,5,9,3,97,0,9,15,31,41,33,16,15,5,171,0,6,15,32,81,47,26,23,3,243,7,5,8,28,77,107,56,52,5,347
309011226,0,10,10,8,0,3,0,4,0,24,0,6,10,4,4,0,0,3,3,30,3,10,21,10,7,7,0,7,0,68,0,4,14,26,23,13,7,12,0,97,3,12,9,27,32,26,8,7,0,133,4,0,7,18,18,24,10,6,0,86,5,7,6,21,20,24,21,25,0,123,4,0,0,17,11,13,10,16,0,68,0,0,0,15,8,20,11,33,0,86,3,0,0,7,0,17,5,23,0,61,0,0,0,0,0,4,0,3,0,7,27,72,78,147,127,157,83,134,10,836,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,0,9,0,3,4,0,0,0,0,0,0,16,0,0,11,3,3,4,0,0,0,21,0,7,11,5,10,5,3,3,0,40,0,3,5,9,16,9,0,4,0,47,3,5,0,6,25,15,3,4,0,69
309011227,0,9,15,3,0,4,3,3,0,39,0,11,16,9,4,4,0,0,0,45,3,5,14,12,12,15,6,8,0,86,0,7,11,23,27,23,10,16,3,114,7,3,8,22,41,51,20,19,4,177,0,0,8,13,30,26,27,26,3,140,3,3,5,11,11,30,22,14,0,105,4,0,3,12,13,22,13,16,3,87,3,0,8,11,14,39,10,37,0,122,0,3,6,15,14,28,17,35,0,118,0,0,0,0,3,3,0,0,3,11,30,83,94,139,174,252,136,174,16,1096,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,11,0,11,5,5,0,0,0,0,0,24,0,14,19,7,5,6,0,3,0,56,3,8,38,7,11,13,3,3,0,85,3,12,30,17,22,16,3,8,9,116,4,10,8,39,52,27,15,13,4,168,3,4,13,26,63,47,29,29,7,221
309011228,0,5,0,6,0,0,0,3,0,16,0,4,3,3,0,3,0,0,0,20,3,3,6,9,0,0,0,3,0,20,0,0,3,10,6,10,0,3,0,39,3,3,9,9,16,14,4,3,0,61,0,0,3,9,10,10,3,4,0,45,0,0,4,12,5,13,8,16,0,64,0,0,0,6,4,13,6,6,0,44,0,3,3,7,4,19,6,12,0,44,0,0,3,6,3,9,7,12,0,26,0,0,0,0,0,0,0,3,0,3,12,45,33,80,57,87,34,63,3,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,12,0,3,6,5,3,3,0,0,0,22,0,3,6,3,5,10,0,0,3,35,0,0,4,11,9,12,5,0,3,44,3,3,0,0,19,7,4,6,0,44
309011229,0,3,0,3,0,0,0,0,0,10,0,5,3,3,3,4,0,3,0,20,4,3,5,11,3,0,0,4,0,31,3,0,4,8,3,12,0,11,0,37,0,6,3,8,12,12,4,4,0,43,0,0,0,13,10,16,4,12,0,60,3,3,3,3,6,14,16,12,0,56,0,0,0,3,3,11,9,10,0,36,0,0,0,6,3,11,6,12,0,31,0,3,0,0,3,5,0,3,0,18,0,0,0,0,0,0,0,0,0,0,15,43,26,60,47,74,48,72,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,7,0,3,0,4,0,0,0,4,0,18,0,0,3,9,3,5,0,0,0,17,4,3,5,4,3,3,0,3,0,28,0,0,5,10,12,11,3,10,0,48,0,0,3,5,34,20,11,6,3,81
309021230,0,5,0,3,0,3,0,3,0,12,0,7,9,3,0,0,0,0,0,18,4,0,11,7,3,3,0,0,0,34,0,0,12,10,9,3,0,4,0,50,0,3,4,6,25,16,9,6,0,64,0,3,0,11,14,8,3,3,0,44,0,0,0,3,3,15,8,14,0,46,0,0,0,3,3,9,8,4,0,23,0,0,0,12,3,9,3,12,0,48,3,0,3,0,4,7,9,8,0,34,0,0,0,3,0,0,0,0,0,3,6,26,51,60,67,76,35,56,7,386,0,0,0,3,0,0,0,3,0,3,4,4,0,0,0,0,0,0,0,3,0,7,5,3,0,0,0,0,0,15,0,5,5,3,3,3,0,0,0,24,0,5,9,3,0,0,5,0,0,22,0,0,11,11,8,3,4,3,0,52,4,4,3,21,16,17,3,0,0,76,3,0,0,11,18,15,6,7,0,60
309021231,4,15,14,3,3,0,0,0,0,35,3,28,24,15,3,0,0,4,0,82,3,18,33,20,11,14,4,5,0,101,6,16,41,44,27,24,12,6,0,178,11,15,48,60,29,39,13,23,0,233,9,5,35,57,34,45,10,17,0,219,7,0,12,66,53,83,16,17,0,249,9,7,0,16,44,35,12,29,0,145,11,3,0,13,29,51,14,36,0,159,8,5,11,9,12,30,27,79,0,179,0,4,0,3,0,5,0,0,3,18,73,138,230,311,249,322,111,221,9,1660,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,9,3,3,0,0,0,0,0,11,0,9,6,3,3,0,0,0,0,25,0,4,7,5,3,9,3,0,0,33,0,6,12,15,6,9,3,0,0,56,4,0,11,18,34,15,3,8,0,95,3,3,4,18,27,10,13,13,0,85
