SA2_MAINCODE_2016,Tot_1750_1999_A_55_64,Tot_1750_1999_A_65_74,Tot_1750_1999_A_75ov,Tot_1750_1999_Tot,Tot_2000_2999_A_15_19,Tot_2000_2999_A_20_24,Tot_2000_2999_A_25_34,Tot_2000_2999_A_35_44,Tot_2000_2999_A_45_54,Tot_2000_2999_A_55_64,Tot_2000_2999_A_65_74,Tot_2000_2999_A_75ov,Tot_2000_2999_Tot,Tot_3000mo_A_15_19,Tot_3000mo_A_20_24,Tot_3000mo_A_25_34,Tot_3000mo_A_35_44,Tot_3000mo_A_45_54,Tot_3000mo_A_55_64,Tot_3000mo_A_65_74,Tot_3000mo_A_75ov,Tot_3000mo_Tot,Tot_PINS_A_15_19,Tot_PINS_A_20_24,Tot_PINS_A_25_34,Tot_PINS_A_35_44,Tot_PINS_A_45_54,Tot_PINS_A_55_64,Tot_PINS_A_65_74,Tot_PINS_A_75ov,Tot_PINS_Tot,Tot_Tot_A_15_19,Tot_Tot_A_20_24,Tot_Tot_A_25_34,Tot_Tot_A_35_44,Tot_Tot_A_45_54,Tot_Tot_A_55_64,Tot_Tot_A_65_74,Tot_Tot_A_75ov,Tot_Tot_Tot
305031130,24,7,0,169,0,0,56,86,69,26,7,0,245,0,3,22,78,60,24,3,3,192,3,3,9,8,8,0,0,0,33,223,392,821,745,653,388,114,18,3348
305031131,50,8,0,316,0,3,55,116,140,73,4,0,390,0,0,19,39,54,21,9,0,143,0,4,12,5,5,3,0,0,31,129,292,864,827,812,461,91,8,3497
305041132,30,12,0,163,0,0,20,65,63,45,12,0,210,0,0,12,44,51,30,8,3,145,0,6,4,9,13,12,3,0,42,269,430,648,687,798,530,154,16,3537
305041133,36,8,0,204,0,3,58,74,96,43,11,4,282,0,0,13,76,133,76,16,3,321,3,9,15,8,12,11,3,0,50,64,362,882,830,880,640,158,16,3834
305041134,14,9,0,78,0,0,15,22,34,29,11,0,114,0,0,5,33,40,19,6,0,108,3,0,3,6,3,0,0,0,18,89,139,277,336,393,251,76,18,1581
305041135,110,32,0,1053,0,9,517,861,591,256,42,0,2279,3,3,190,754,669,297,42,6,1976,15,26,40,45,41,20,4,0,192,813,1748,4432,4138,3125,1699,386,40,16388
305041136,11,0,0,69,0,0,24,39,51,22,4,0,129,0,0,9,31,29,13,5,0,91,0,3,3,4,4,3,3,0,22,90,260,449,344,348,216,57,3,1767
305041137,83,17,3,587,0,8,187,322,209,123,23,0,877,0,0,64,209,238,99,30,7,645,7,18,21,23,15,18,0,0,101,499,1227,2262,1828,1606,1075,310,33,8843
306011138,4,0,0,17,0,0,3,5,8,4,4,0,24,0,0,0,3,3,0,0,0,14,0,0,0,3,0,0,0,0,3,36,31,79,142,127,91,29,6,547
306011139,7,0,0,42,0,0,3,24,27,10,0,0,64,0,0,4,10,17,5,3,0,40,0,6,3,9,4,9,4,0,32,93,162,386,462,461,320,93,6,1985
306011140,42,8,0,212,0,0,40,97,100,59,10,0,309,0,0,12,51,70,27,10,0,167,0,10,8,4,11,5,8,0,50,113,285,738,867,914,533,136,6,3595
306011141,26,4,0,112,0,0,21,40,49,17,3,0,133,0,0,3,6,18,12,3,0,48,3,0,4,13,3,13,0,0,41,271,180,439,586,646,434,93,10,2657
306011142,37,4,0,158,0,0,22,50,66,37,13,4,191,0,0,6,24,30,26,11,0,104,9,3,10,16,16,8,4,0,72,501,363,756,955,952,649,191,13,4383
306011143,5,0,0,14,0,0,4,3,4,7,0,0,26,0,0,0,0,3,3,0,0,12,3,0,3,3,3,6,3,0,16,56,41,77,142,148,133,54,5,660
306021144,19,7,0,62,0,0,5,10,13,13,0,0,40,0,0,0,3,0,4,3,0,13,0,0,4,4,0,0,0,0,15,78,103,283,328,288,183,44,3,1324
306021145,210,32,8,1262,0,7,300,459,523,305,41,3,1641,0,3,81,209,238,169,50,8,760,19,25,65,74,71,51,18,3,330,980,1886,4997,5193,4928,3243,696,63,21976
306021146,11,3,0,39,0,0,6,15,9,10,3,0,47,0,0,3,3,10,4,3,0,22,7,3,4,9,6,6,3,0,38,278,262,402,410,363,299,91,16,2124
306021147,18,4,0,77,0,0,10,25,29,15,3,0,82,0,0,3,7,7,9,3,0,25,3,7,4,10,9,3,3,0,36,126,139,319,403,367,225,60,5,1647
306021148,27,9,4,113,0,0,4,19,35,30,0,0,93,0,0,4,15,14,5,3,0,38,3,5,12,7,8,8,3,0,48,152,172,376,472,518,417,124,41,2271
306021149,5,0,0,26,0,0,0,9,11,5,0,0,28,0,0,0,7,7,5,4,0,25,0,3,4,3,4,4,0,0,20,25,59,154,187,188,122,58,12,798
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,7,0,0,39,0,0,9,11,9,5,3,0,40,0,0,4,16,11,8,0,0,42,3,3,0,3,6,7,0,0,22,125,101,166,243,214,149,41,7,1042
306021152,42,4,0,198,0,0,22,46,66,36,6,0,173,0,0,5,17,19,11,0,0,54,3,7,12,6,15,7,0,0,52,203,266,727,873,995,671,129,14,3885
306021153,4,0,0,19,0,0,7,4,10,6,0,0,32,0,0,5,9,3,0,3,0,18,8,0,3,3,3,0,0,0,22,183,117,157,190,183,115,31,3,980
306021154,124,17,0,671,0,7,132,197,237,141,14,0,736,0,3,23,78,93,63,9,0,273,16,19,42,47,47,27,10,0,204,500,1060,2770,2864,2909,2048,413,37,12590
306021155,4,3,0,34,0,0,3,7,3,3,0,0,14,0,0,0,0,3,0,0,0,4,0,0,4,0,4,4,0,0,12,15,26,112,127,164,118,35,5,598
306021156,12,6,0,51,0,0,4,4,21,7,7,0,44,0,0,3,10,8,8,0,0,39,0,0,5,4,0,3,0,0,15,64,114,214,350,346,249,100,6,1440
306021157,25,3,0,113,0,0,8,16,24,14,3,0,69,0,3,4,10,9,17,0,0,41,6,0,3,4,7,8,3,3,29,151,140,389,441,452,355,82,14,2025
306031158,7,4,0,40,0,0,7,6,9,13,7,0,44,0,0,3,6,8,4,3,3,22,3,0,3,5,6,8,3,4,27,50,91,169,203,271,259,102,34,1190
306031159,30,8,0,153,0,3,25,36,63,35,9,3,177,0,0,12,11,14,22,3,0,61,11,7,7,10,23,12,7,3,84,329,342,706,759,1013,858,212,34,4250
306031160,22,4,0,72,0,0,6,16,27,24,4,3,78,0,0,3,11,12,14,8,0,43,0,3,10,8,19,19,5,3,69,94,189,461,412,520,523,173,52,2413
306031161,24,7,0,125,0,0,16,46,46,35,8,3,147,0,0,0,13,19,21,4,0,61,8,4,12,17,18,18,4,0,94,278,413,830,810,1052,951,246,49,4623
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306031163,6,0,0,22,0,0,3,5,10,7,0,0,23,0,0,0,5,3,3,0,0,11,0,5,0,0,0,0,0,0,6,8,48,107,99,114,68,4,0,451
306041164,18,0,0,90,0,0,12,23,26,19,0,0,82,0,0,3,3,9,7,0,0,32,4,4,4,11,16,16,9,0,65,120,137,341,466,603,460,135,37,2303
306041165,20,0,0,82,0,0,10,25,24,20,7,0,81,0,0,4,15,26,20,8,0,69,3,5,8,4,17,8,9,0,62,142,257,776,641,714,579,169,23,3302
306051166,43,3,0,170,0,0,28,37,43,39,5,0,159,0,0,13,14,19,25,10,5,87,10,3,16,18,14,20,13,0,106,415,416,883,918,1124,992,263,37,5047
306051167,13,4,0,60,0,0,3,10,12,14,3,0,50,0,0,0,3,8,7,3,0,25,3,0,0,6,9,6,3,4,37,52,62,176,226,356,360,114,30,1379
306051168,4,6,0,33,0,0,0,12,12,8,0,0,37,0,0,3,3,0,0,0,0,8,3,0,5,4,3,0,0,0,21,57,52,130,211,274,238,86,16,1065
306051169,19,9,0,57,0,0,8,17,23,14,4,0,58,0,0,0,5,16,3,3,3,38,0,3,3,3,22,10,9,6,59,141,95,241,369,533,483,232,53,2136
306051170,28,6,0,139,0,0,27,40,67,42,0,0,176,0,0,15,20,19,15,7,0,80,3,8,7,19,26,22,12,0,94,311,387,788,933,1128,850,222,39,4663
307011171,28,0,6,92,0,0,17,21,19,22,7,0,89,0,0,9,13,16,14,11,0,64,3,5,5,5,11,13,5,3,53,110,152,384,410,476,394,141,40,2108
307011172,38,10,0,243,0,15,148,140,106,55,7,0,472,3,3,48,85,77,25,10,3,249,8,3,14,12,12,16,6,0,75,245,308,845,854,805,556,189,36,3848
307011173,13,10,0,108,0,0,16,43,37,30,3,3,136,0,0,12,23,27,22,0,0,82,3,3,5,13,13,11,8,0,60,203,268,615,620,659,502,132,30,3026
307011174,13,0,0,52,0,0,8,16,25,3,3,0,50,0,0,3,12,9,10,7,5,46,5,0,3,8,4,11,7,0,43,62,109,296,290,415,378,137,45,1732
307011175,45,3,0,286,0,22,183,165,141,70,10,0,591,0,3,89,111,103,50,6,4,365,3,3,12,20,8,15,6,3,71,99,220,813,756,804,515,148,46,3404
307011176,43,5,0,272,0,14,135,108,107,64,13,3,447,0,0,28,38,42,24,5,3,149,9,7,14,13,23,13,8,3,86,262,383,1087,894,878,586,121,28,4235
307011177,24,8,5,145,0,3,72,83,77,48,8,10,306,0,0,30,43,68,25,21,3,192,3,5,7,17,20,17,21,6,88,74,172,501,537,665,515,241,100,2800
307011178,10,0,3,55,0,0,12,21,11,8,3,0,55,0,0,3,13,12,13,4,0,45,0,0,4,3,3,11,10,0,35,49,92,204,232,281,258,115,48,1273
307021179,21,8,4,120,0,3,36,61,71,27,4,3,205,0,0,8,12,22,15,7,0,60,0,3,3,11,9,9,8,3,49,118,156,352,413,644,582,269,59,2607
307021180,51,14,0,287,0,6,51,109,118,61,9,3,357,3,0,7,41,40,22,7,0,119,10,8,8,10,29,22,9,7,108,228,445,937,1001,1109,787,210,63,4775
307021181,17,3,0,68,0,0,23,21,39,27,0,3,106,0,0,9,11,18,16,11,0,70,0,0,3,4,5,10,4,3,29,76,110,255,287,363,310,101,29,1543
307021182,18,3,0,72,0,0,15,14,33,14,0,0,75,0,0,3,0,8,14,13,0,42,0,0,3,5,7,9,4,0,28,164,183,344,351,497,374,163,42,2123
307021183,54,13,0,350,0,12,122,124,146,71,27,0,492,0,3,21,72,58,38,17,0,216,8,6,23,12,36,21,12,0,121,554,683,1433,1615,1638,1256,428,82,7703
307031184,12,6,0,43,0,0,5,11,17,6,5,0,51,0,0,4,3,5,3,8,0,27,0,3,6,8,10,0,5,3,29,64,89,180,245,308,290,189,47,1405
307031185,3,3,0,26,0,0,0,3,8,3,3,3,21,0,0,0,4,0,3,0,0,11,5,4,0,3,4,4,3,3,30,54,53,129,185,239,247,113,55,1079
307031186,3,5,0,29,0,0,6,10,7,3,3,3,32,0,0,0,0,14,10,3,0,34,4,0,0,3,11,8,4,3,34,67,79,143,205,259,252,150,32,1177
307031187,18,3,0,72,0,0,7,17,24,10,4,0,71,0,3,7,8,10,11,6,0,43,5,0,12,8,5,8,6,0,42,208,169,355,473,605,520,132,23,2493
307031188,9,3,0,30,0,0,0,7,14,11,4,0,35,0,0,0,0,5,4,0,3,17,6,3,5,8,3,13,12,0,45,62,105,258,315,335,354,161,29,1620
307031189,37,8,0,218,0,5,23,57,60,50,4,0,211,0,0,17,26,33,19,6,3,104,8,11,20,19,28,25,7,6,126,606,662,1152,1306,1662,1256,293,48,6977
308011190,70,15,0,495,0,30,269,322,315,148,15,4,1106,0,3,95,161,140,68,10,0,480,3,3,18,19,30,15,4,0,92,179,378,1197,1342,1298,726,134,19,5278
308011191,56,4,0,421,0,31,271,309,236,147,17,3,1012,0,4,171,274,202,128,24,0,798,6,9,20,29,40,30,14,3,147,155,341,1207,1310,1227,830,197,38,5314
308011192,36,8,0,280,0,8,102,120,114,47,7,0,407,0,4,37,45,38,19,3,3,148,15,8,16,25,16,20,8,0,101,448,585,1330,1155,1124,665,147,20,5475
308031205,17,3,0,79,0,3,23,32,34,21,3,0,115,0,0,11,10,20,6,4,0,59,11,3,14,3,3,14,4,0,45,385,387,645,608,737,499,107,16,3386
308031206,6,0,0,23,0,0,8,7,10,3,5,3,32,0,0,0,0,0,4,3,3,10,0,0,0,0,0,0,3,0,3,13,39,73,90,104,85,28,16,450
308031207,3,0,0,13,0,0,4,9,7,4,4,0,30,0,0,0,9,7,4,6,0,19,3,0,0,7,0,0,0,0,15,56,67,140,138,192,121,42,7,771
308031208,15,0,0,44,0,0,9,10,18,11,3,0,43,0,0,3,3,3,0,0,0,10,3,0,5,3,7,0,0,0,18,62,110,195,207,239,170,34,3,1024
308031209,9,0,0,46,0,0,10,20,17,18,0,0,66,0,0,0,3,3,5,3,0,17,0,0,3,0,9,3,0,0,21,40,52,146,203,205,160,40,0,851
308031210,22,0,0,104,0,0,41,40,46,29,3,0,162,0,0,9,10,20,13,3,0,56,7,8,3,4,10,3,0,0,35,176,201,446,414,444,323,52,13,2057
308031211,9,3,0,47,0,0,8,7,11,13,0,0,41,0,0,0,4,7,5,0,0,11,0,0,3,11,4,0,0,0,17,41,89,297,371,248,132,20,3,1198
308031212,6,0,0,18,0,0,0,0,5,4,0,0,17,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,10,35,32,61,81,90,107,28,0,431
308031213,22,3,0,89,0,0,31,40,39,33,0,0,141,0,0,5,4,7,17,0,0,36,5,0,3,7,8,3,0,0,22,235,234,375,377,428,316,49,3,2024
308031214,25,5,0,171,0,0,48,82,76,49,4,0,259,0,0,6,15,27,15,3,0,67,5,3,12,3,4,9,0,0,36,320,373,760,662,619,424,72,3,3235
308031215,63,7,0,346,0,3,71,97,139,71,5,0,385,0,0,9,14,45,29,3,0,103,7,5,18,13,19,5,7,0,81,421,614,1202,1175,1260,898,156,16,5743
308031216,7,0,0,52,0,0,10,15,21,13,0,0,58,0,0,0,5,7,5,0,0,18,0,0,3,0,3,3,0,3,17,84,113,240,227,229,218,55,9,1178
308031217,132,17,0,623,0,6,140,217,267,166,17,0,824,0,3,28,75,94,69,15,3,300,11,20,29,18,34,19,7,0,135,665,1064,2255,2027,2311,1633,285,35,10270
308031218,6,0,0,24,0,0,3,3,6,4,0,0,24,0,0,0,0,5,3,0,0,11,0,0,0,3,12,0,0,0,15,33,89,201,171,180,122,31,13,832
308031219,5,0,0,37,0,0,10,9,13,16,3,0,51,0,0,0,9,13,8,7,3,40,0,3,0,4,3,4,5,4,26,37,63,155,201,255,261,100,26,1090
308031220,14,0,0,62,0,0,33,46,49,30,6,3,170,0,0,6,21,22,23,8,0,80,0,0,3,10,3,10,4,3,30,27,50,160,188,204,183,83,26,927
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,16
308031222,55,3,0,261,0,0,79,105,76,51,5,0,316,0,0,12,49,65,46,17,0,191,3,8,7,6,17,11,4,3,60,227,374,1031,943,1075,854,161,22,4689
308031223,20,11,0,198,0,3,35,45,60,43,9,0,197,0,0,7,28,40,21,6,5,112,9,9,9,14,10,19,6,5,77,566,504,885,1018,1218,906,184,26,5307
308041528,33,6,0,223,0,16,121,145,134,59,15,0,483,0,3,36,65,71,56,13,3,250,3,3,15,17,18,18,6,3,80,142,271,715,756,769,591,192,57,3491
308041529,18,0,0,118,0,4,43,49,67,29,3,0,202,0,0,17,16,26,13,9,0,78,3,5,6,6,9,9,0,0,40,182,228,518,488,528,332,75,12,2360
308051530,8,0,0,49,0,0,10,31,16,14,3,0,75,0,0,12,14,18,7,4,3,59,3,0,0,4,5,5,3,0,28,100,99,196,304,330,281,98,20,1431
308051531,32,3,0,142,0,0,46,47,70,42,5,0,208,0,0,9,34,24,10,0,0,78,9,0,7,9,9,3,0,0,39,130,161,427,467,475,284,62,0,2006
308051532,54,3,0,342,0,11,176,189,173,104,12,0,665,0,12,55,114,97,57,5,4,341,9,4,9,14,17,11,0,0,65,208,349,828,829,877,501,105,13,3704
308051533,59,3,0,285,0,8,152,215,248,108,6,0,734,0,0,29,48,64,40,3,0,188,4,3,17,17,17,3,3,0,63,190,320,858,861,935,580,78,12,3827
308051534,75,12,0,462,3,16,167,240,229,124,9,0,788,0,3,80,166,141,90,15,0,497,13,12,19,31,30,15,9,3,120,369,735,1679,1697,1718,1093,220,17,7522
308051535,30,3,0,250,0,26,192,252,211,107,10,4,797,0,7,156,203,187,89,11,0,650,0,7,11,7,27,11,3,0,76,151,286,901,980,965,588,119,20,4011
308051536,4,0,0,12,0,0,4,13,18,10,0,0,45,0,0,4,8,16,13,0,0,30,0,0,8,0,4,0,0,0,14,68,69,141,114,103,94,14,3,611
308051537,0,0,0,15,0,0,11,11,7,5,0,0,31,0,0,3,6,3,6,0,0,13,0,0,0,0,0,0,0,0,3,14,21,56,53,53,38,6,0,237
308051538,7,0,0,47,0,0,15,27,16,6,0,0,71,0,0,3,9,4,4,0,0,24,0,0,3,0,0,7,0,0,13,43,58,153,181,153,85,20,5,701
308051539,17,0,0,66,0,3,30,24,22,18,0,0,95,0,0,9,21,20,15,3,0,59,0,0,0,3,4,5,0,0,21,134,148,310,288,285,200,41,3,1423
309011224,10,6,0,76,0,0,21,34,39,25,0,0,121,0,3,16,39,26,17,7,0,115,15,10,14,18,10,12,5,0,89,666,830,1079,683,703,450,134,23,4567
309011225,61,20,0,424,0,6,84,185,154,78,23,3,530,0,4,31,68,91,52,9,0,255,20,19,36,30,42,21,6,0,182,574,1025,2299,2401,2333,1581,423,51,10689
309011226,25,6,0,148,0,0,33,76,56,25,9,0,206,0,4,12,35,34,16,3,0,103,8,11,18,7,9,3,3,0,66,438,456,810,884,734,581,155,19,4069
309011227,57,14,0,332,0,6,95,144,111,51,21,5,422,4,4,40,94,108,57,18,3,329,9,18,27,39,29,21,18,3,167,597,1178,2415,1909,1644,1104,399,39,9291
309011228,15,0,0,87,0,0,15,30,18,21,3,0,99,0,0,12,12,11,16,3,3,66,5,3,9,3,4,5,3,3,37,187,198,473,466,459,338,140,21,2281
309011229,12,4,0,79,0,3,18,29,20,13,4,0,87,0,3,3,13,10,15,8,0,47,0,7,18,7,9,7,0,0,45,141,206,512,515,460,327,111,11,2284
309021230,8,0,0,86,0,0,17,45,41,18,3,3,130,0,3,8,18,27,17,9,3,85,5,5,8,16,16,10,7,3,64,303,425,751,671,675,517,143,10,3496
309021231,47,12,0,285,0,0,39,97,83,70,13,0,297,0,0,19,75,94,71,13,0,272,5,13,13,12,26,23,4,0,104,303,487,1110,1346,1446,1116,268,28,6098
309021232,16,0,0,107,0,0,14,33,35,27,4,0,119,0,0,5,19,15,18,9,0,61,4,0,7,16,4,7,5,0,48,135,194,486,689,750,549,155,17,2965
309021233,21,5,0,68,0,0,3,27,19,17,4,0,75,0,0,0,10,19,9,4,0,45,4,3,3,9,13,4,3,0,43,347,215,333,445,514,385,115,13,2364
309021234,23,3,3,139,0,0,14,26,42,23,5,0,115,0,0,8,17,18,16,3,0,64,8,4,5,8,12,5,3,0,55,254,299,625,627,654,505,144,20,3129
309031235,24,7,0,190,0,0,37,73,80,45,14,0,257,0,0,9,33,26,25,7,0,107,0,7,19,22,17,11,7,0,79,174,403,989,1086,1192,766,226,28,4872
309031236,20,4,0,86,0,0,17,27,25,16,9,0,89,0,0,3,23,18,11,3,0,64,12,8,8,11,9,11,0,0,56,487,670,863,703,652,429,131,6,3944
309031237,10,3,0,48,0,0,10,14,14,6,0,0,41,0,0,0,5,8,0,0,0,17,0,0,3,4,7,0,0,0,22,26,77,233,262,248,225,76,3,1156
309031238,17,5,0,82,0,0,10,28,45,18,9,0,119,0,0,10,29,14,7,7,3,71,6,9,3,13,7,6,0,0,50,246,331,721,708,858,589,220,29,3706
309031239,18,7,0,59,0,0,13,31,30,28,20,0,122,0,0,4,40,28,23,16,5,117,3,3,0,10,6,4,7,0,33,112,111,255,353,346,289,161,23,1653
309031240,19,7,0,86,0,3,13,26,32,16,14,3,105,0,0,12,13,32,15,6,4,87,17,3,9,3,11,9,3,0,62,307,341,553,537,679,593,205,30,3253
309041241,7,0,0,32,0,0,3,10,13,12,3,0,39,0,0,0,7,10,7,0,0,21,3,0,0,0,0,0,0,0,11,25,33,101,148,193,165,59,14,744
309041242,35,9,0,181,0,0,29,64,63,29,12,3,200,0,0,3,10,21,11,10,3,62,10,0,12,12,22,23,9,0,75,314,258,538,746,914,700,238,52,3766
309051243,14,0,0,63,0,0,8,18,23,16,3,0,71,0,0,4,9,12,13,3,0,36,0,0,5,10,5,3,4,0,27,53,84,228,352,384,305,72,12,1484
309051244,39,3,0,167,0,0,11,46,46,20,5,0,130,0,0,3,34,29,16,5,0,96,4,9,11,21,16,11,3,0,73,252,271,632,873,917,641,206,27,3808
309051245,11,0,0,74,0,0,6,25,20,12,0,0,63,0,0,3,7,12,6,0,0,32,4,0,3,3,5,0,0,0,17,56,82,248,323,327,202,55,3,1296
309061246,35,8,0,189,0,8,35,86,68,29,3,0,231,4,17,21,34,40,27,9,3,147,3,3,8,9,16,8,3,0,49,232,392,787,799,927,646,149,27,3952
309061247,7,0,0,34,0,0,7,13,10,3,0,0,39,0,0,0,14,6,0,0,0,20,3,4,0,5,4,5,0,0,28,225,149,226,270,258,188,53,10,1368
309061248,77,16,0,396,0,3,72,159,166,92,28,3,520,0,3,23,61,68,47,9,0,214,5,13,38,31,40,25,10,0,155,424,798,1990,2173,2142,1548,427,40,9531
309061249,26,8,0,118,0,0,25,29,26,10,0,0,92,0,0,7,21,14,8,0,0,48,7,3,4,10,10,7,0,0,36,212,187,487,645,524,329,81,9,2484
309061250,10,3,0,50,0,0,5,16,20,14,0,0,60,0,0,4,6,14,7,6,0,39,0,0,3,3,4,5,0,0,23,91,85,181,257,306,228,96,6,1239
309071251,23,4,0,179,0,3,34,71,74,33,5,0,230,0,0,10,32,48,19,4,0,113,10,8,13,21,12,9,3,0,74,322,479,1006,1171,948,472,114,9,4518
309071252,35,6,0,259,0,4,60,103,86,48,11,0,311,0,0,12,62,60,35,8,0,182,14,24,16,22,28,30,5,0,137,768,907,1604,1611,1547,944,207,20,7601
309071253,26,10,0,112,0,0,30,61,42,28,18,0,183,0,0,15,46,50,37,29,4,175,8,4,16,13,18,10,0,0,70,235,418,737,796,741,558,222,30,3730
309071254,9,4,4,55,0,0,8,18,11,11,5,0,51,0,0,4,8,16,7,3,6,35,0,3,0,3,3,3,4,0,24,66,88,212,249,283,206,79,20,1202
309071255,145,27,0,1064,0,19,288,402,395,170,27,0,1304,0,6,53,155,177,104,32,7,531,19,33,64,68,72,30,16,4,301,836,1716,4540,4586,4042,2316,464,46,18549
309071256,17,3,0,145,0,3,32,58,61,21,9,0,172,0,0,12,19,47,15,3,0,91,16,12,18,9,27,12,7,3,101,527,623,947,1010,929,509,138,11,4688
309071257,10,3,0,81,0,0,15,21,27,8,0,0,70,0,0,5,12,11,3,3,0,34,4,5,7,5,8,3,0,0,27,121,172,408,355,343,187,53,4,1638
309071258,31,4,0,252,0,0,35,83,84,33,6,0,243,0,0,15,35,38,18,12,0,125,7,8,18,15,18,3,0,0,71,438,454,1120,1416,1139,607,155,16,5350
309081259,8,3,0,22,0,0,6,9,13,9,0,0,32,0,0,0,3,9,3,0,0,21,0,0,0,3,4,3,0,0,11,13,38,80,144,148,131,46,3,607
309081260,28,3,0,101,0,0,5,21,20,15,4,0,62,0,0,0,3,4,3,0,0,11,0,3,7,9,7,3,0,0,33,48,103,252,350,375,287,70,11,1489
309081261,119,28,0,747,0,10,177,304,282,151,31,0,953,3,4,48,164,159,83,27,3,498,22,21,47,52,55,43,14,3,250,1043,1681,3396,3246,3192,2212,560,47,15373
309081262,31,3,0,277,0,3,67,145,131,48,5,0,407,0,0,33,83,74,36,3,3,233,3,11,22,10,7,18,0,0,71,209,608,1517,1588,1353,805,182,15,6283
309091263,33,3,0,201,0,0,60,106,81,39,11,0,300,0,0,17,49,51,34,12,0,165,0,11,17,18,22,20,7,0,100,270,480,1084,1111,1103,924,239,31,5235
309091264,40,16,0,262,0,0,56,87,87,50,15,0,288,0,6,10,33,41,31,12,0,131,9,17,19,13,22,23,10,0,116,327,574,1331,1451,1604,1015,337,26,6665
309091265,11,5,0,51,0,0,8,18,17,13,4,4,57,0,0,8,5,10,8,4,0,40,0,4,0,10,3,5,0,0,27,89,118,220,253,297,233,72,7,1292
309091540,298,37,3,2046,0,38,741,924,873,484,57,9,3116,0,11,229,500,489,328,61,19,1631,11,38,62,95,93,76,21,0,397,1059,2390,6833,6624,6574,4423,937,96,28937
309091541,57,18,0,293,0,4,84,119,119,69,22,0,421,0,8,35,69,99,60,15,4,294,5,6,24,34,29,13,5,0,117,333,552,1265,1278,1327,916,296,42,6004
309101267,37,6,0,188,0,0,33,60,63,34,13,3,207,0,0,14,65,69,52,19,0,209,3,9,11,13,17,13,5,0,60,215,349,787,885,979,726,196,23,4167
309101268,58,14,0,323,0,3,62,163,138,90,17,3,482,0,0,36,114,116,55,17,3,340,4,12,17,26,14,14,5,0,104,173,564,1488,1610,1552,1070,339,40,6839
309101269,13,13,0,74,0,0,5,22,26,32,6,0,92,0,0,6,8,10,28,8,6,68,4,7,3,6,4,4,0,0,36,247,390,662,580,482,377,141,25,2901
309101270,52,23,3,377,0,5,84,173,130,80,29,4,510,0,7,41,108,132,79,26,10,402,14,29,38,42,34,26,7,0,185,817,1657,3245,2293,2037,1354,430,60,11898
310011271,60,12,0,423,0,7,100,176,185,99,22,0,591,0,0,31,73,97,64,25,0,285,10,12,29,26,30,24,3,3,131,308,830,2099,2004,1984,1235,277,28,8766
310011272,9,3,0,53,0,0,11,15,11,12,0,0,50,0,0,3,3,3,4,0,0,19,0,0,4,0,7,0,0,0,15,22,75,238,194,237,180,36,3,981
310011273,34,0,0,137,0,0,24,28,44,22,3,0,132,0,0,5,21,15,13,0,0,60,7,3,13,15,4,4,0,3,44,344,383,772,762,775,486,125,17,3656
310011274,41,7,0,320,0,0,56,152,137,75,9,0,437,0,0,9,54,69,34,12,0,176,8,9,15,28,26,14,0,0,99,326,563,1416,1644,1529,879,159,8,6524
310011275,29,3,0,178,0,0,26,76,62,23,4,0,195,0,0,6,14,21,6,0,0,47,5,3,11,19,9,7,0,0,53,203,371,737,716,674,401,93,4,3206
310011276,117,22,0,647,0,10,125,256,272,156,10,0,833,3,0,24,79,115,61,16,0,298,5,9,15,32,48,23,3,0,139,195,791,2276,2470,2594,1562,256,11,10159
310021277,20,7,0,81,0,0,10,42,24,21,14,0,107,0,0,0,21,19,14,8,3,64,7,3,12,17,18,8,12,3,82,253,291,496,626,751,695,296,70,3479
310021278,12,0,0,38,0,0,3,6,20,9,3,0,46,0,0,0,3,8,7,4,0,29,0,3,0,3,6,11,0,0,27,71,78,167,217,307,328,100,19,1291
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
310021280,20,3,0,124,0,3,19,44,45,14,6,0,127,0,0,5,24,15,5,9,0,56,7,5,11,20,10,20,11,0,85,325,350,726,776,866,662,225,46,3968
310021281,17,5,0,97,0,0,19,34,28,11,0,0,96,0,0,7,17,12,13,3,0,56,3,9,13,13,14,8,5,4,67,208,235,496,521,640,475,150,28,2756
310021282,76,4,0,579,0,4,142,236,240,112,5,0,737,0,0,11,70,73,29,6,3,189,9,9,16,13,17,14,3,0,81,232,623,1834,1560,1591,869,192,43,6940
310031283,3,3,0,53,0,0,3,10,10,8,0,0,37,0,0,3,4,6,5,0,0,25,0,5,3,5,8,0,4,0,28,185,154,288,291,298,215,43,3,1470
310031284,16,0,0,115,0,3,16,42,51,11,0,0,122,0,0,9,17,15,3,3,0,48,4,3,9,10,5,11,0,0,43,141,286,690,726,741,528,104,11,3217
