SA4_CODE_2016,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_Inc_LR_15_24,F_M1_Tram_Inc_LR_25_34,F_M1_Tram_Inc_LR_35_44,F_M1_Tram_Inc_LR_45_54,F_M1_Tram_Inc_LR_55_64,F_M1_Tram_Inc_LR_65_74,F_M1_Tram_Inc_LR_75ov,F_M1_Tram_Inc_LR_Tot,F_M1_Taxi_15_24,F_M1_Taxi_25_34,F_M1_Taxi_35_44,F_M1_Taxi_45_54,F_M1_Taxi_55_64,F_M1_Taxi_65_74,F_M1_Taxi_75ov,F_M1_Taxi_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
206,173,334,281,200,137,26,6,1167,327,1012,851,607,292,90,11,3187,3524,10565,9907,6229,3347,628,47,34250,810,2172,1961,1056,606,121,14,6751,14,41,40,21,15,6,0,132,17,90,48,50,25,11,0,245,845,2303,2049,1122,651,141,16,7121,293,1837,2783,2271,1642,901,196,9919,4262,5070,3987,2912,2457,1080,175,19937,548,853,567,497,337,157,78,3027,36165,106856,93708,68174,40122,10475,1530,357026,7695,23048,14537,9619,4942,733,62,60633,766,1574,933,833,493,109,9,4717,8,14,13,10,0,0,0,45,4395,11265,4507,2882,1611,374,35,25076,61,209,134,109,59,12,4,592,10199,30034,29029,26395,14557,2697,233,113149,2386,4059,2500,2059,1424,337,30,12797,3,7,3,9,3,0,0,26,36,160,137,95,35,4,0,468,708,3046,1699,1020,370,34,3,6880,94,310,260,210,122,36,0,1033,3166,7740,3032,2063,1376,301,31,17705,29525,81464,56785,45302,25002,4629,421,243122,895,1922,1109,819,502,91,10,5350
207,71,58,35,22,13,7,0,205,85,107,77,78,57,11,0,411,441,718,456,343,233,58,5,2248,97,127,79,52,27,9,6,402,8,3,0,3,0,0,0,25,4,8,7,6,9,0,0,35,110,137,89,55,44,18,6,456,145,399,691,998,998,672,188,4087,1454,762,566,575,566,325,73,4324,97,121,99,112,60,44,9,550,9296,16105,14052,13198,9568,3408,587,66217,505,1073,460,327,229,41,3,2648,389,355,136,152,91,17,0,1145,0,0,3,3,0,0,0,5,315,426,138,96,85,19,3,1094,14,29,16,13,12,3,0,88,5143,10963,10487,12434,7952,1562,127,48665,1281,709,396,471,424,101,10,3402,0,0,0,0,3,0,0,5,3,7,10,15,0,0,0,45,33,89,65,47,34,3,0,276,19,40,72,60,62,13,0,268,613,622,348,401,363,98,10,2460,8331,14315,12139,14025,9250,1876,159,60102,138,234,105,63,63,6,5,622
208,48,26,28,12,11,3,0,126,76,121,68,87,53,21,3,432,447,521,327,287,181,60,4,1827,85,115,76,36,36,10,0,348,7,0,0,4,0,0,0,13,7,4,9,7,5,0,0,32,100,126,81,42,41,11,0,398,117,358,741,1071,1117,654,167,4230,1749,792,658,570,567,343,67,4747,126,142,106,96,74,45,24,612,11138,16738,15553,15589,11442,3979,687,75128,514,713,327,247,163,40,6,2006,446,295,119,129,73,18,0,1074,0,0,0,3,0,0,0,7,93,171,55,47,42,15,0,425,21,20,18,8,10,3,0,78,5921,10399,10710,12857,8139,1740,117,49890,1473,655,360,526,454,105,14,3587,0,7,0,4,0,0,0,7,5,11,5,6,3,0,0,34,81,48,59,79,54,0,0,327,12,52,76,78,45,29,3,295,720,474,282,472,358,104,10,2424,9283,12840,12021,14463,9340,2052,153,60151,214,254,93,88,53,28,0,730
209,74,42,28,19,16,5,0,184,87,112,88,80,59,12,0,446,354,373,297,215,174,47,7,1452,60,61,49,27,24,10,0,224,3,11,7,0,0,0,0,23,5,4,4,0,3,0,0,22,61,72,58,32,27,10,0,263,100,319,652,740,723,391,88,3010,1605,799,656,626,679,291,50,4706,153,172,141,124,99,30,23,744,10813,15959,14840,14550,10746,3053,407,70379,256,491,236,182,117,22,3,1311,409,317,148,133,109,14,0,1132,0,3,3,3,0,0,0,7,85,122,57,40,20,3,0,331,14,23,20,23,13,3,0,94,6133,10871,11199,12821,8109,1214,80,50415,1903,648,386,523,443,105,18,4023,0,0,3,10,3,3,0,22,7,12,8,11,7,0,0,42,36,79,89,51,21,0,0,276,24,55,64,63,40,13,3,253,451,369,261,307,240,53,8,1700,9324,12993,12462,14159,9122,1429,105,59598,117,175,65,44,40,10,0,450
210,60,52,31,32,30,4,0,214,96,156,115,100,73,8,5,550,312,429,277,236,165,26,5,1447,50,63,44,10,16,3,0,190,3,8,3,3,0,0,0,18,5,10,9,7,0,0,0,30,59,74,54,29,16,8,0,229,69,204,376,381,353,217,60,1652,1086,961,922,862,800,240,30,4903,172,179,141,170,97,36,21,814,10302,19742,18825,18460,12257,2683,344,82611,147,229,113,96,41,8,0,628,181,168,71,79,58,14,0,568,5,3,0,0,0,0,0,14,43,39,20,13,7,3,0,128,14,50,23,23,12,3,0,123,4664,8727,9484,10298,5725,717,36,39650,1406,549,360,503,358,74,8,3259,5,3,6,3,3,0,0,19,4,4,10,3,0,0,0,19,19,30,13,22,12,3,0,99,10,58,58,51,29,9,0,211,175,160,123,179,139,30,7,805,6663,10014,10275,11277,6383,856,56,45526,64,106,40,38,21,7,0,278
211,77,23,26,18,12,6,0,156,144,149,110,124,69,14,0,606,437,401,317,293,147,41,3,1643,63,68,45,49,13,0,0,230,9,3,3,0,0,0,0,15,3,6,7,6,10,0,0,26,71,73,52,53,18,0,0,276,113,343,817,1025,1059,641,144,4146,2074,878,759,788,868,452,85,5907,172,164,133,143,131,52,39,831,13763,18618,18824,19475,14540,4459,677,90352,191,342,187,132,71,13,0,934,443,229,116,115,103,14,0,1025,0,0,0,0,0,0,0,8,27,53,17,14,4,0,0,116,11,22,16,14,7,0,0,68,7466,11002,12391,15580,10221,1729,99,58482,2244,540,365,576,450,104,16,4292,0,0,4,6,5,0,0,15,3,6,0,8,4,0,3,25,5,28,30,33,18,0,0,117,18,37,49,60,58,14,4,242,359,233,212,333,259,74,8,1473,10766,12490,13385,16872,11191,1956,140,66798,119,122,61,43,30,7,0,389
212,114,75,50,43,16,4,0,310,180,297,217,212,116,29,0,1055,682,949,682,543,308,65,7,3235,121,179,119,70,36,12,0,538,14,7,5,3,0,0,0,32,0,10,16,13,5,0,0,44,136,196,141,84,42,16,3,610,174,563,944,1106,1008,551,180,4519,2327,1501,1327,1258,1341,545,87,8391,283,346,313,277,190,97,54,1548,20408,37530,37023,36120,24828,6029,827,162760,392,760,372,290,185,35,4,2033,601,448,247,259,174,32,0,1761,0,3,0,0,3,0,0,12,45,77,29,24,17,3,0,194,20,43,27,22,25,3,0,139,9650,20918,22586,24281,14270,2291,111,94110,2848,1394,890,1179,919,204,26,7466,4,6,4,16,7,0,0,44,7,12,16,15,3,0,0,52,28,66,44,42,19,3,0,213,43,99,116,154,80,27,3,525,599,542,341,410,337,81,16,2335,14243,24371,24675,26702,16043,2680,161,108877,206,323,183,101,82,20,0,919
213,73,38,36,17,10,8,0,185,154,236,186,160,92,12,3,846,525,670,490,387,238,54,5,2377,99,106,61,45,32,6,0,349,8,7,3,5,0,0,0,20,3,15,3,12,0,0,0,35,114,120,66,66,37,6,0,407,114,452,858,780,615,255,39,3113,1966,1325,1161,1098,1118,353,56,7077,262,320,272,244,171,48,27,1347,16153,28697,27612,25219,17536,3777,377,119376,366,658,366,277,182,30,0,1877,492,318,156,161,110,20,3,1263,0,7,0,3,0,0,0,12,83,114,29,24,22,0,0,274,20,32,23,21,8,4,3,111,7639,15549,16139,16368,9072,1214,83,66060,2847,987,731,863,671,127,13,6237,4,5,6,9,4,0,0,35,10,17,10,14,4,0,0,52,54,112,78,78,47,5,0,374,33,75,114,71,55,14,0,362,522,454,375,429,317,77,8,2183,12062,18314,18019,18335,10498,1500,113,78838,181,207,91,78,56,8,0,625
214,34,3,10,0,3,3,0,53,54,79,52,53,45,4,0,282,148,141,97,88,67,16,0,563,15,19,9,3,3,3,0,48,3,3,0,0,0,0,0,10,3,0,0,3,3,0,0,11,17,25,10,11,8,3,0,67,80,150,414,588,590,436,98,2356,1021,415,405,434,524,265,52,3116,77,69,69,77,62,48,10,417,7609,8311,8340,8977,6934,2392,365,42935,39,97,44,41,17,8,0,253,185,66,49,54,44,3,3,398,0,3,0,0,0,0,0,8,3,9,10,3,3,0,0,34,3,9,5,4,7,0,0,32,3936,6016,6939,8490,5435,967,67,31845,1246,254,201,298,216,58,12,2283,0,3,3,4,7,0,0,14,0,4,3,8,3,0,0,18,19,16,15,18,15,0,0,82,22,24,30,42,30,19,3,168,345,140,126,195,152,45,11,1019,5804,6645,7433,9166,5928,1101,84,36155,23,15,12,4,5,0,0,61
215,9,3,0,3,3,0,0,16,36,40,28,32,25,7,9,175,53,58,41,41,29,13,9,239,0,7,0,0,0,0,0,15,0,0,0,3,0,0,0,6,5,4,3,6,3,0,0,31,5,13,5,9,4,4,0,46,89,171,309,564,702,441,179,2456,515,286,272,329,438,216,43,2101,72,68,56,91,76,42,37,451,4325,5659,5570,6652,6217,2036,537,30995,24,36,9,7,16,0,0,93,53,24,14,21,3,0,3,114,0,0,0,3,0,0,0,7,7,5,5,3,6,0,0,21,4,5,8,5,9,0,0,28,2058,3401,3963,4821,3605,590,47,18482,724,255,140,211,174,44,10,1558,3,0,0,0,3,0,3,15,0,0,8,13,7,0,0,22,11,16,11,30,16,4,3,96,7,16,16,26,32,8,3,106,285,227,201,369,362,85,11,1546,3180,3996,4367,5513,4232,733,75,22096,5,4,0,0,0,0,0,9
216,11,6,3,0,0,0,0,14,27,39,36,26,26,0,4,158,53,59,46,34,33,3,4,224,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,10,7,3,3,3,3,0,0,21,71,141,244,449,514,288,117,1827,487,271,331,322,439,149,30,2019,87,56,62,61,57,30,22,370,3969,5025,5231,5900,5158,1553,362,27198,20,38,17,14,6,3,0,103,20,16,11,13,11,3,0,70,0,3,0,0,0,0,0,4,8,9,0,3,3,0,0,21,5,9,7,10,4,0,0,30,1953,3266,3881,4719,3273,510,48,17647,659,238,154,182,153,36,3,1415,0,0,4,3,5,0,0,13,3,3,14,11,14,0,0,39,20,20,14,38,19,3,3,120,8,17,15,15,26,10,3,88,206,168,155,241,240,74,12,1099,2900,3784,4267,5243,3749,644,71,20664,4,3,3,3,0,0,0,13
217,7,3,0,3,3,0,0,24,37,37,36,22,26,11,0,169,71,78,67,53,41,19,0,344,10,7,4,5,4,3,0,32,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,11,15,14,8,8,3,3,0,48,76,155,328,501,626,455,170,2311,557,254,247,317,400,162,20,1963,70,52,52,53,51,22,16,319,3770,4687,4855,5524,4760,1647,380,25634,43,94,54,49,24,3,0,269,54,18,10,9,14,3,0,113,0,0,0,0,0,0,0,3,10,35,9,3,6,0,0,66,3,8,3,6,7,0,0,25,1699,2701,3123,4061,2696,451,28,14756,578,167,107,159,123,37,4,1180,0,0,0,4,4,0,0,9,3,0,15,15,10,0,0,45,5,21,16,23,12,0,0,83,6,11,24,18,26,12,4,98,184,165,155,266,258,64,10,1099,2583,3222,3511,4622,3173,572,51,17743,4,6,7,6,3,0,0,31
297,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,14,6,0,0,31,0,0,0,0,0,0,0,0,3,19,41,51,27,3,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0
299,31,22,3,9,5,3,0,64,216,298,207,204,120,29,4,1070,401,519,328,278,175,43,6,1754,56,83,40,35,20,6,0,246,3,4,4,3,3,0,0,15,5,12,13,14,0,0,0,36,68,102,53,48,26,6,0,301,53,194,268,252,196,84,18,1069,1061,1204,1091,1187,1166,483,77,6266,177,191,140,173,121,64,30,891,13241,21724,19250,18895,13559,3407,456,90534,118,194,112,68,52,13,0,555,58,49,30,33,25,9,0,196,0,3,0,0,0,0,0,13,58,98,32,41,20,11,0,253,10,13,10,7,10,3,0,51,1640,3201,3934,5205,3450,775,65,18270,325,248,218,314,267,55,11,1434,0,14,16,30,16,3,3,87,3,10,5,3,0,0,0,18,27,35,23,19,11,5,0,111,10,66,63,48,51,14,0,252,87,104,61,63,73,22,4,410,2328,4026,4512,5835,3974,903,86,21650,39,42,20,10,13,3,0,136
301,32,12,14,9,3,0,0,69,81,90,91,97,80,23,0,464,168,149,131,138,98,28,0,708,10,9,3,3,6,0,0,37,3,3,8,0,3,0,0,19,7,4,7,8,3,0,0,30,24,23,23,15,9,0,0,85,62,152,360,518,508,258,52,1905,838,452,449,478,503,175,22,2922,67,67,49,51,47,12,14,294,6816,8939,9157,9073,6612,1684,200,42483,55,55,35,20,25,3,0,186,153,85,46,45,27,0,0,361,0,4,0,8,10,3,0,24,0,0,0,0,0,0,0,3,14,6,4,16,6,0,0,45,3465,4976,5862,6620,4000,605,36,25567,1044,331,256,335,269,52,3,2293,0,6,3,8,5,0,0,18,5,8,15,7,5,0,0,36,13,27,8,38,11,0,0,98,8,20,31,37,30,14,0,140,193,105,118,182,131,36,5,770,4954,5628,6381,7311,4511,717,47,29545,23,17,5,6,12,0,0,60
302,48,39,35,19,8,3,0,155,69,137,127,118,81,14,0,536,230,309,258,223,146,26,0,1191,27,20,21,13,11,0,0,88,4,11,14,15,8,0,0,49,0,3,7,8,4,0,0,22,35,38,43,29,23,0,0,162,52,221,398,403,355,183,61,1678,1143,1020,953,1033,863,258,29,5303,82,99,86,104,60,27,18,475,9016,14548,14896,14681,9813,2116,276,65355,153,154,91,110,72,3,0,578,431,318,130,120,98,21,3,1109,0,4,0,0,0,0,0,8,3,0,0,0,0,0,0,8,14,31,10,7,10,3,0,66,4903,7782,8436,8886,5305,831,37,36180,1194,512,389,489,369,76,6,3037,3,4,7,8,3,0,0,27,7,25,25,28,12,0,0,97,24,26,32,33,18,4,0,135,15,44,31,30,25,10,3,165,295,269,192,228,163,42,3,1189,7047,9170,9337,9926,6078,982,49,42590,84,97,35,31,20,3,0,266
303,93,75,46,36,20,0,0,269,117,171,125,123,85,13,0,637,321,393,294,251,162,24,0,1452,32,45,24,31,18,3,0,152,21,18,8,0,3,0,0,47,3,5,13,10,5,3,0,36,54,70,41,45,28,5,0,231,124,451,687,760,601,333,88,3040,1404,1115,980,876,846,304,46,5569,129,144,121,104,73,37,21,616,11743,19463,18578,17299,11653,2860,351,81946,125,218,132,130,78,13,0,696,896,865,343,314,218,45,0,2672,3,7,0,8,4,0,0,17,3,0,0,0,0,0,0,6,16,42,21,13,23,0,0,118,6086,11091,11519,11693,7030,1133,54,48602,1383,991,631,653,491,121,15,4285,0,5,5,8,0,7,0,30,6,43,29,38,11,0,0,127,32,69,68,57,28,0,0,242,19,66,52,57,33,14,4,244,446,476,324,309,213,38,7,1816,9000,13873,13127,13286,8124,1364,78,58851,81,101,58,50,41,6,0,344
304,61,55,43,19,11,3,0,193,66,61,62,41,26,11,0,266,218,224,180,117,76,27,0,839,46,27,25,24,17,0,0,136,9,7,0,0,3,0,0,26,0,7,3,4,0,0,0,11,59,42,35,30,20,5,0,178,106,198,400,524,529,345,80,2190,840,462,323,275,267,137,20,2318,43,49,40,38,25,10,8,207,6274,6982,5530,5037,3572,1277,194,28873,173,151,63,54,37,3,0,487,506,420,205,142,99,22,0,1401,10,23,10,13,4,3,0,71,0,0,0,0,0,0,0,3,9,3,4,7,5,0,0,27,3192,3637,3842,4348,2673,506,26,18216,689,307,232,225,200,40,3,1688,0,0,0,3,0,0,0,8,10,21,8,15,5,0,0,60,49,121,66,55,26,0,0,314,14,36,12,44,15,5,5,126,439,250,184,188,107,35,3,1206,5093,4969,4633,5095,3167,620,39,23617,78,102,64,44,24,7,0,319
305,293,601,577,393,177,32,3,2076,145,359,398,336,158,19,3,1423,1376,2861,3322,2628,1382,207,19,11797,188,262,270,172,103,16,0,1019,32,57,62,31,14,3,0,195,7,23,25,29,9,0,0,91,232,341,354,233,129,24,0,1314,145,675,1121,1148,798,400,97,4380,2152,2475,2187,1821,1478,480,61,10656,196,270,185,166,120,46,34,1019,18603,40445,39898,32055,18312,4076,524,153910,2929,5759,4354,3486,1867,250,13,18659,4010,6630,4110,3431,2014,309,16,20519,161,402,219,169,96,16,3,1064,3,9,4,3,4,0,0,20,58,99,58,72,27,7,0,328,7108,14508,15339,13901,7227,1287,73,59444,1773,2781,1766,1623,1019,190,25,9165,0,3,3,0,3,0,0,14,46,160,140,113,41,4,0,501,176,548,428,277,91,7,0,1531,57,139,136,129,55,22,4,545,1522,2909,1190,834,493,93,9,7035,17853,33942,27748,24029,12931,2187,133,118829,437,593,380,333,234,39,0,2016
306,40,22,14,13,7,3,0,93,57,106,104,83,51,14,0,411,98,132,119,95,59,13,0,523,5,0,0,0,0,0,0,3,5,3,4,0,0,0,0,16,0,7,6,12,3,0,0,31,12,13,14,11,3,0,0,50,71,153,331,525,626,400,151,2242,720,542,533,632,604,252,47,3336,118,129,107,113,81,54,20,627,6748,9301,9943,10792,8463,2556,460,48270,0,7,3,0,0,0,0,15,286,207,118,117,89,9,0,829,3,11,3,0,3,0,0,19,0,3,0,0,3,0,0,3,31,38,26,24,13,3,0,131,3740,6397,8226,8766,5785,1013,62,33981,1346,702,504,615,450,101,13,3733,3,4,6,3,11,0,0,31,10,39,33,41,19,0,0,133,74,207,109,90,52,3,3,539,20,55,46,63,50,10,0,251,361,464,328,379,335,92,18,1977,5874,8123,9405,10101,6817,1238,100,41654,0,0,0,0,0,0,0,0
307,3,3,9,5,8,0,0,33,34,70,54,67,48,18,7,298,41,82,75,76,56,22,7,353,0,6,5,10,0,0,0,28,0,8,9,10,3,0,0,25,3,10,7,6,9,6,0,41,3,22,24,22,13,3,0,91,127,234,400,702,828,696,286,3280,438,456,472,492,459,202,31,2543,74,50,56,79,64,54,32,399,4243,5960,6121,6992,5616,2155,599,31691,0,0,3,3,0,0,0,10,18,19,15,15,13,3,0,73,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,11,3,8,10,7,0,0,38,1887,2757,3280,3755,2453,447,49,14613,593,216,200,239,172,44,6,1466,0,0,4,7,4,3,3,27,8,3,7,13,10,3,0,43,16,20,12,17,16,0,0,75,6,37,33,40,44,25,0,188,255,258,221,303,310,102,25,1476,2787,3310,3780,4402,3030,624,86,18017,0,0,0,0,0,0,0,0
308,30,81,84,80,38,6,0,315,75,169,171,159,80,11,3,667,115,256,257,243,121,16,3,1012,4,7,8,3,5,0,0,24,16,123,152,88,36,4,0,424,0,11,13,6,4,0,0,29,20,141,168,107,48,4,0,476,94,187,297,392,502,299,103,1872,807,959,998,971,847,223,28,4831,94,105,89,96,81,29,22,514,7079,10520,10507,10803,7831,1827,325,48889,7,8,4,3,0,0,0,19,102,64,57,87,36,5,0,350,4,3,5,4,3,0,0,17,5,4,3,0,4,0,0,18,16,13,13,21,6,0,0,78,4295,6341,6811,7264,4336,599,50,29700,1219,441,391,437,265,73,5,2823,0,0,3,7,4,0,0,21,6,13,14,25,8,3,0,75,20,29,26,29,14,3,0,124,16,34,41,57,42,17,3,209,309,293,249,339,279,69,13,1558,6002,7259,7609,8271,5006,773,74,34991,0,6,0,0,3,0,0,17
309,141,109,67,51,37,12,0,414,212,310,217,189,140,36,5,1105,456,490,325,293,208,58,5,1836,58,35,33,9,6,3,0,141,36,34,40,26,12,3,0,140,7,21,12,7,3,5,0,62,102,86,75,43,22,11,0,337,181,633,1215,1541,1510,957,211,6248,2151,1477,1306,1335,1204,527,95,8094,210,228,195,204,147,72,26,1086,18530,26611,26699,25249,17612,5643,762,121100,77,87,37,34,20,0,0,249,544,421,194,182,119,26,0,1495,9,8,0,5,3,0,0,20,267,336,98,108,65,7,0,877,43,39,17,26,7,7,0,140,11863,17569,19257,19719,12177,2346,120,83050,2890,1146,800,1021,775,219,17,6875,3,8,8,9,12,0,0,42,24,57,41,59,22,3,0,213,105,180,143,143,49,3,0,626,49,104,120,142,121,42,3,576,846,883,515,664,488,112,11,3519,16725,20840,21226,22109,13860,2772,159,97683,83,68,33,32,19,0,0,231
310,27,10,5,13,0,3,0,56,88,113,101,105,50,11,0,468,174,179,155,155,76,22,4,757,23,7,10,7,3,0,0,56,0,4,6,4,3,0,0,15,9,3,8,4,5,0,0,23,30,17,19,13,8,4,0,92,57,198,357,443,502,294,110,1953,948,751,660,705,688,228,32,4013,101,95,96,110,74,30,14,519,8575,12971,12796,12680,8699,2161,305,58192,91,76,37,45,18,9,0,272,129,56,36,43,25,3,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,12,13,7,0,0,54,4667,7591,8336,8499,4845,712,31,34678,1464,539,450,556,369,77,3,3451,0,8,8,12,8,9,0,31,6,13,14,20,7,5,0,69,7,12,15,24,10,0,0,61,19,34,37,44,29,11,3,187,224,169,206,220,186,51,9,1060,6615,8505,9160,9473,5502,871,43,40169,33,32,15,15,11,0,0,108
311,35,16,11,10,0,0,0,75,80,83,98,75,54,6,0,400,153,149,130,101,69,14,4,614,13,12,8,3,4,0,0,40,5,9,0,0,0,0,0,12,3,0,3,3,6,0,0,21,22,21,10,11,7,0,0,68,81,190,382,450,485,236,51,1878,914,522,457,462,470,183,18,3032,107,108,82,67,56,19,8,449,8001,10254,10179,9390,6756,1861,197,46636,54,48,42,36,17,3,0,198,257,123,55,53,34,5,0,539,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,11,10,9,3,0,0,51,4647,7277,7767,7846,4685,689,35,32939,1487,459,327,440,305,82,3,3100,3,3,11,8,5,0,0,35,3,15,9,14,5,0,0,43,3,11,12,4,9,0,0,43,16,30,41,39,41,17,0,181,159,138,128,168,141,33,3,781,6653,8121,8409,8623,5248,833,38,37921,27,25,13,6,5,0,0,81
