SA4_CODE_2016,P_EWFT_35_39_ES_NS,P_EWFT_35_39_Tot,P_EWFT_40_44_E,P_EWFT_40_44_OM_IE,P_EWFT_40_44_OM_UIE,P_EWFT_40_44_CFW,P_EWFT_40_44_ES_NS,P_EWFT_40_44_Tot,P_EWFT_45_49_E,P_EWFT_45_49_OM_IE,P_EWFT_45_49_OM_UIE,P_EWFT_45_49_CFW,P_EWFT_45_49_ES_NS,P_EWFT_45_49_Tot,P_EWFT_50_54_E,P_EWFT_50_54_OM_IE,P_EWFT_50_54_OM_UIE,P_EWFT_50_54_CFW,P_EWFT_50_54_ES_NS,P_EWFT_50_54_Tot,P_EWFT_55_59_E,P_EWFT_55_59_OM_IE,P_EWFT_55_59_OM_UIE,P_EWFT_55_59_CFW,P_EWFT_55_59_ES_NS,P_EWFT_55_59_Tot,P_EWFT_60_64_E,P_EWFT_60_64_OM_IE,P_EWFT_60_64_OM_UIE,P_EWFT_60_64_CFW,P_EWFT_60_64_ES_NS,P_EWFT_60_64_Tot,P_EWFT_65_69_E,P_EWFT_65_69_OM_IE,P_EWFT_65_69_OM_UIE,P_EWFT_65_69_CFW,P_EWFT_65_69_ES_NS,P_EWFT_65_69_Tot,P_EWFT_70_74_E,P_EWFT_70_74_OM_IE,P_EWFT_70_74_OM_UIE,P_EWFT_70_74_CFW,P_EWFT_70_74_ES_NS,P_EWFT_70_74_Tot,P_EWFT_75ov_E,P_EWFT_75ov_OM_IE,P_EWFT_75ov_OM_UIE,P_EWFT_75ov_CFW,P_EWFT_75ov_ES_NS,P_EWFT_75ov_Tot,P_EWFT_Tot_E,P_EWFT_Tot_OM_IE,P_EWFT_Tot_OM_UIE,P_EWFT_Tot_CFW,P_EWFT_Tot_ES_NS,P_EWFT_Tot_Tot,P_EWPT_15_19_E,P_EWPT_15_19_OM_IE,P_EWPT_15_19_OM_UIE,P_EWPT_15_19_CFW,P_EWPT_15_19_ES_NS,P_EWPT_15_19_Tot,P_EWPT_20_24_E,P_EWPT_20_24_OM_IE,P_EWPT_20_24_OM_UIE,P_EWPT_20_24_CFW,P_EWPT_20_24_ES_NS,P_EWPT_20_24_Tot,P_EWPT_25_29_E,P_EWPT_25_29_OM_IE,P_EWPT_25_29_OM_UIE,P_EWPT_25_29_CFW,P_EWPT_25_29_ES_NS,P_EWPT_25_29_Tot,P_EWPT_30_34_E,P_EWPT_30_34_OM_IE,P_EWPT_30_34_OM_UIE,P_EWPT_30_34_CFW,P_EWPT_30_34_ES_NS,P_EWPT_30_34_Tot,P_EWPT_35_39_E,P_EWPT_35_39_OM_IE,P_EWPT_35_39_OM_UIE,P_EWPT_35_39_CFW,P_EWPT_35_39_ES_NS,P_EWPT_35_39_Tot,P_EWPT_40_44_E,P_EWPT_40_44_OM_IE,P_EWPT_40_44_OM_UIE,P_EWPT_40_44_CFW,P_EWPT_40_44_ES_NS,P_EWPT_40_44_Tot,P_EWPT_45_49_E,P_EWPT_45_49_OM_IE,P_EWPT_45_49_OM_UIE,P_EWPT_45_49_CFW,P_EWPT_45_49_ES_NS,P_EWPT_45_49_Tot,P_EWPT_50_54_E,P_EWPT_50_54_OM_IE,P_EWPT_50_54_OM_UIE,P_EWPT_50_54_CFW,P_EWPT_50_54_ES_NS,P_EWPT_50_54_Tot,P_EWPT_55_59_E,P_EWPT_55_59_OM_IE,P_EWPT_55_59_OM_UIE,P_EWPT_55_59_CFW,P_EWPT_55_59_ES_NS,P_EWPT_55_59_Tot,P_EWPT_60_64_E,P_EWPT_60_64_OM_IE,P_EWPT_60_64_OM_UIE,P_EWPT_60_64_CFW,P_EWPT_60_64_ES_NS,P_EWPT_60_64_Tot,P_EWPT_65_69_E,P_EWPT_65_69_OM_IE,P_EWPT_65_69_OM_UIE,P_EWPT_65_69_CFW,P_EWPT_65_69_ES_NS,P_EWPT_65_69_Tot,P_EWPT_70_74_E,P_EWPT_70_74_OM_IE,P_EWPT_70_74_OM_UIE,P_EWPT_70_74_CFW,P_EWPT_70_74_ES_NS,P_EWPT_70_74_Tot,P_EWPT_75ov_E,P_EWPT_75ov_OM_IE,P_EWPT_75ov_OM_UIE,P_EWPT_75ov_CFW,P_EWPT_75ov_ES_NS,P_EWPT_75ov_Tot,P_EWPT_Tot_E,P_EWPT_Tot_OM_IE,P_EWPT_Tot_OM_UIE,P_EWPT_Tot_CFW,P_EWPT_Tot_ES_NS,P_EWPT_Tot_Tot,P_EAFW_E,P_EAFW_OM_IE,P_EAFW_OM_UIE,P_EAFW_CFW,P_EAFW_ES_NS,P_EAFW_Tot,P_H_NS_E,P_H_NS_OM_IE,P_H_NS_OM_UIE,P_H_NS_CFW,P_H_NS_ES_NS,P_H_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
307,26,3437,3078,437,403,144,47,4116,3285,494,485,220,52,4538,3158,427,557,256,41,4445,2551,410,620,278,60,3915,1491,277,557,288,40,2664,475,160,382,269,15,1294,84,75,227,191,19,598,50,37,167,168,8,424,27026,3002,4219,2041,403,36681,1916,0,14,51,30,2011,1124,13,31,24,14,1194,950,25,60,34,7,1080,1068,63,108,59,6,1303,1139,68,130,68,12,1410,1198,66,131,45,15,1452,1211,72,162,69,25,1536,1159,80,150,77,25,1487,1053,69,178,87,23,1407,893,75,210,105,18,1299,422,59,170,133,12,796,172,34,118,132,10,465,69,18,121,131,15,357,12354,644,1579,1015,205,15806,1800,106,147,91,53,2201,729,47,116,194,161,1238,41910,3798,6061,3341,821,55924
308,35,6538,6066,502,399,85,54,7105,6264,533,478,137,52,7472,5997,593,508,165,56,7322,4813,475,463,156,49,5957,2487,274,447,140,36,3376,653,132,248,127,9,1179,127,62,100,70,8,365,43,26,55,67,6,199,51273,3408,3632,1130,421,59869,4108,5,18,30,42,4207,2592,7,49,20,22,2690,1970,27,132,30,21,2176,2310,58,200,61,7,2642,2221,89,224,49,14,2595,2219,112,204,80,19,2636,2205,120,188,67,21,2602,2076,103,223,67,18,2480,1837,96,256,108,17,2312,1308,95,208,75,20,1706,589,54,154,67,13,878,199,47,79,51,11,385,93,12,69,54,3,228,23730,827,1997,751,232,27534,3339,102,150,71,72,3729,1244,59,110,113,192,1714,79583,4394,5888,2066,908,92845
309,90,16667,14099,2384,1314,168,106,18060,14000,2579,1423,206,122,18338,12531,2397,1349,220,123,16610,9935,1899,1246,180,104,13362,5656,1384,849,141,73,8106,1822,719,521,106,35,3213,336,286,161,47,23,853,95,104,65,29,11,300,116570,15749,9884,1473,929,144611,11545,33,60,78,67,11780,10373,50,252,75,65,10823,6965,173,460,90,54,7750,6406,380,769,185,68,7806,6227,543,911,234,41,7957,6540,703,1015,248,63,8564,6013,721,1012,236,56,8033,5545,607,930,228,61,7373,4975,572,939,256,63,6798,3846,594,878,217,56,5590,2234,575,643,222,49,3725,820,269,300,132,25,1552,318,124,142,96,24,697,71805,5350,8322,2291,687,88449,6013,302,396,151,122,6983,3112,288,334,194,484,4418,197500,21696,18937,4108,2221,244461
310,47,7891,7562,603,483,84,60,8782,7588,617,548,72,67,8895,7034,616,562,100,52,8367,5407,496,486,100,45,6539,2981,304,356,95,28,3771,839,183,167,79,14,1286,154,72,76,42,7,353,34,16,49,45,3,150,60423,3934,3864,755,468,69453,4863,9,27,49,29,4982,3807,19,81,35,26,3971,2538,40,159,33,20,2787,2693,93,252,56,30,3124,2623,126,297,60,20,3122,2670,132,304,67,17,3190,2538,146,282,67,12,3049,2299,158,280,64,32,2828,2035,126,271,73,25,2536,1483,134,270,63,21,1973,758,107,178,84,12,1135,252,48,93,52,13,455,92,20,46,36,7,197,28651,1161,2535,743,252,33349,3091,90,169,52,47,3453,1551,78,107,91,253,2077,93723,5267,6679,1643,1026,108330
311,47,6611,5639,743,521,75,50,7029,5486,816,560,77,38,6978,4998,794,496,92,44,6422,3916,738,455,70,36,5210,2271,469,378,51,24,3200,656,237,194,53,8,1145,115,78,41,27,7,264,27,28,17,15,0,83,46750,5248,3918,597,372,56887,4851,13,33,45,46,4997,3653,14,97,29,26,3824,2562,55,180,54,24,2872,2480,118,299,80,24,3001,2464,161,312,87,21,3043,2334,187,343,109,23,3003,2331,198,361,75,21,2991,1997,203,299,76,26,2597,1880,193,330,91,28,2526,1419,153,286,89,17,1961,700,124,201,78,14,1113,233,49,70,45,9,405,77,26,33,31,4,172,26990,1495,2846,893,280,32499,2460,129,157,71,49,2863,1381,100,129,77,220,1912,77576,6971,7051,1634,921,94157
312,36,5203,4978,504,297,72,43,5904,5091,523,359,106,51,6122,4705,505,380,123,46,5764,3849,426,363,138,38,4824,2091,296,303,140,34,2861,522,134,163,97,11,927,99,53,86,63,0,305,37,27,60,44,15,183,42274,3243,2691,916,398,49517,2710,0,6,23,33,2774,1634,4,44,15,17,1711,1451,24,94,21,6,1597,1767,76,175,57,16,2090,1746,106,165,50,15,2089,1823,115,176,50,24,2186,1809,107,183,46,19,2161,1644,106,183,56,21,2015,1508,83,192,56,16,1853,1089,90,159,70,9,1416,459,50,121,56,12,696,164,29,62,37,4,301,55,20,45,40,10,160,17848,819,1599,578,206,21053,2579,66,124,81,77,2930,1148,53,67,97,177,1542,63848,4179,4484,1675,858,75048
313,19,3790,3516,483,367,56,37,4469,3714,525,406,68,23,4742,3413,553,419,59,29,4480,2694,457,413,48,27,3632,1426,271,292,48,23,2054,427,144,136,35,11,751,64,38,56,23,9,196,17,19,23,20,4,85,29277,3233,2894,447,234,36085,4083,9,23,20,24,4156,2588,19,61,25,14,2709,1713,39,128,29,10,1917,1744,69,161,77,14,2056,1827,84,186,56,11,2163,1993,128,266,63,20,2468,2051,124,263,62,24,2518,1891,126,271,66,15,2365,1617,106,241,84,26,2070,1224,106,278,70,18,1691,552,104,182,59,17,910,188,39,84,42,6,359,64,15,43,24,6,158,21546,966,2167,675,208,25550,1875,88,141,50,42,2192,935,45,71,55,160,1264,53633,4329,5273,1224,648,65099
314,18,3284,2756,547,288,42,21,3643,2679,581,313,44,23,3645,2291,482,301,43,21,3141,1777,412,254,47,10,2501,955,256,167,35,12,1419,262,120,93,14,13,496,39,37,43,3,0,126,13,14,5,0,0,33,22370,3249,2195,303,144,28255,3547,6,27,19,14,3623,2245,10,71,16,11,2355,1193,30,115,25,5,1365,1216,91,191,53,7,1562,1348,97,272,59,4,1770,1550,154,264,63,13,2037,1379,153,249,63,4,1850,1087,124,226,44,3,1483,967,111,223,60,9,1367,734,115,167,47,13,1073,344,93,131,51,9,629,145,43,59,18,3,268,28,22,12,13,0,85,15780,1049,1996,525,107,19464,1226,64,108,28,17,1448,620,43,40,21,90,826,39995,4405,4341,882,361,49984
315,21,2751,2449,206,175,78,22,2928,2419,186,226,112,26,2972,2552,215,237,135,31,3176,2069,184,277,152,18,2698,1141,121,225,139,27,1645,380,72,141,96,19,702,87,35,60,66,7,258,29,16,41,76,7,169,22304,1329,1849,996,243,26719,762,0,3,17,12,792,624,3,17,6,4,660,604,7,42,15,7,682,699,21,39,24,11,797,618,19,47,18,3,701,667,12,48,14,6,751,591,30,48,27,17,709,576,39,50,14,6,693,524,32,68,27,8,663,408,19,63,30,11,524,187,22,31,29,0,261,73,11,33,30,9,160,34,6,21,20,3,82,6367,222,507,264,99,7465,1371,38,89,40,39,1576,719,43,59,93,89,997,30755,1628,2500,1400,468,36755
316,48,7441,6733,1354,895,149,65,9198,7120,1513,964,153,58,9806,6416,1471,1030,170,78,9160,5115,1192,948,144,69,7467,2906,825,607,112,43,4497,750,366,266,95,16,1504,136,125,115,59,7,436,41,34,44,34,3,153,53921,8654,6565,1106,504,70760,7081,12,47,45,50,7237,4583,22,118,30,32,4776,3091,64,252,44,22,3470,2974,175,448,125,29,3751,3358,305,535,130,24,4349,4046,347,771,150,33,5343,3829,425,754,159,36,5199,3718,406,768,168,35,5088,3427,416,734,171,56,4799,2621,376,765,179,36,3969,1252,269,464,189,23,2191,431,139,214,115,10,902,111,67,115,76,6,368,40519,3020,5979,1571,383,51467,3259,217,307,97,65,3946,1414,140,188,131,272,2147,99112,12033,13036,2901,1227,128313
317,22,3904,3780,410,255,33,27,4509,3966,490,306,58,34,4853,3839,405,281,61,28,4610,3249,382,322,46,36,4041,1844,268,221,50,20,2404,521,121,109,53,3,806,85,42,60,24,3,211,29,17,23,27,0,98,33540,2837,2146,442,249,39215,3204,3,16,26,32,3277,2205,16,41,9,17,2288,1604,19,84,27,9,1747,1703,56,133,39,10,1945,1617,81,132,55,16,1903,1719,91,144,42,15,2008,1651,73,157,47,19,1955,1501,78,169,55,14,1820,1462,95,166,55,21,1798,1080,99,175,61,15,1425,613,61,142,40,10,865,232,34,66,35,7,378,73,13,35,25,3,151,18673,722,1459,519,177,21548,2107,60,70,53,28,2319,746,49,55,58,121,1022,55053,3666,3723,1077,575,64098
318,35,6405,6243,554,416,88,52,7352,6301,643,480,104,41,7566,5820,584,469,107,53,7042,4737,567,493,129,53,5977,2611,340,341,111,36,3434,777,169,186,83,17,1230,134,59,81,47,7,329,42,39,54,39,4,172,54073,3786,3481,813,394,62547,4592,7,19,28,35,4688,3818,13,59,4,23,3914,2306,25,112,16,12,2467,2285,52,200,44,6,2596,2320,92,225,47,9,2699,2407,112,208,68,15,2812,2243,109,240,40,23,2661,2141,105,229,57,24,2548,1877,109,265,72,24,2349,1426,89,249,81,26,1870,680,68,168,67,13,999,237,46,73,47,11,411,104,30,57,36,13,240,26442,859,2108,612,228,30250,3306,93,154,76,54,3680,1329,42,84,92,180,1733,85159,4782,5823,1594,860,98214
319,31,5069,4907,521,595,169,50,6241,5423,637,701,190,45,6997,5218,658,793,209,53,6936,4496,576,746,250,52,6126,2562,410,630,224,43,3872,634,189,321,190,31,1364,115,69,153,149,11,497,48,41,134,104,23,344,41266,3858,5122,1713,443,52400,4468,6,22,60,52,4603,2579,5,53,29,24,2691,2189,30,106,36,18,2380,2225,65,163,78,23,2546,2455,107,250,86,26,2923,2724,110,298,86,32,3249,2955,137,333,80,36,3540,2947,122,366,97,26,3553,2809,148,432,144,39,3574,2083,139,399,138,44,2793,858,117,289,159,17,1441,295,49,165,111,10,636,97,34,115,102,3,340,28659,1066,2981,1215,345,34276,2684,106,234,122,59,3201,1260,64,152,185,293,1962,73873,5096,8493,3234,1143,91831
397,0,12,25,0,0,0,0,29,15,0,3,0,0,17,9,0,3,0,0,12,13,0,0,0,0,22,8,0,0,0,0,14,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,136,5,9,4,0,150,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,0,14,21,0,4,0,0,24,4,0,0,0,0,11,174,12,15,6,0,202
399,69,6551,3857,1363,1899,65,96,7276,3681,1252,1997,59,88,7071,3030,1052,1968,68,85,6201,2403,794,1633,52,76,4956,1422,486,979,49,49,2980,403,163,380,26,11,983,83,42,72,15,3,224,27,17,28,15,4,90,35300,7679,13812,474,652,57917,1667,11,178,38,22,1909,2410,28,427,40,32,2936,1838,98,728,37,36,2733,1626,148,956,61,28,2825,1507,202,1092,69,52,2921,1716,284,1440,67,52,3559,1691,319,1591,86,44,3730,1777,305,1680,71,60,3896,1596,322,1674,77,54,3727,1375,266,1399,76,66,3183,668,146,698,58,31,1597,259,33,234,27,12,564,104,15,74,28,6,225,18233,2184,12171,735,491,33813,3167,339,967,176,143,4788,1411,160,410,136,287,2400,58103,10357,27359,1522,1571,98920
401,69,15268,13189,1202,800,87,71,15354,13511,1370,965,120,77,16043,12529,1270,967,116,79,14963,10509,1144,960,85,80,12780,6085,739,647,71,49,7592,1649,417,405,54,29,2559,249,154,148,45,12,604,92,71,60,23,6,257,110998,8469,6657,787,657,127566,6634,16,65,30,53,6801,10446,43,181,48,56,10777,6280,79,266,49,40,6719,6413,165,395,87,37,7103,6572,265,503,89,46,7479,6411,329,597,126,44,7503,6005,344,616,130,54,7148,5397,305,584,115,47,6443,4936,289,641,130,46,6035,3924,364,650,122,40,5100,2012,362,544,149,25,3100,662,173,307,106,25,1270,256,89,170,92,5,614,65950,2810,5522,1276,520,76085,7246,255,317,94,108,8019,2218,116,187,108,354,2981,186414,11646,12679,2267,1645,214651
402,50,8173,7610,552,577,82,60,8882,7970,666,689,112,65,9498,7661,650,686,90,73,9156,6334,517,619,48,71,7589,3546,359,418,49,46,4413,932,195,180,32,16,1356,137,54,71,19,9,287,53,44,27,11,3,130,63702,4116,4723,589,502,73630,6148,17,23,43,50,6288,5566,25,102,38,43,5779,3542,66,214,45,17,3874,3692,105,364,97,33,4292,3503,168,356,94,30,4157,3585,197,411,84,38,4309,3534,203,436,78,40,4296,3374,177,443,95,40,4124,2977,166,464,76,29,3708,2151,159,404,78,34,2830,987,104,253,73,20,1446,304,49,125,42,18,528,97,25,58,26,5,214,39463,1471,3653,865,387,45844,3835,95,190,79,77,4271,1568,71,141,91,240,2111,108570,5750,8709,1623,1205,125856
403,25,5272,4786,553,534,53,24,5955,5106,687,621,82,39,6527,4883,584,685,66,35,6253,4323,535,553,70,36,5518,2522,384,421,41,36,3406,676,188,217,50,14,1145,118,60,74,13,6,263,36,16,25,16,9,108,41055,3937,4374,488,318,50166,5567,18,44,26,40,5688,5372,18,148,27,39,5609,2994,41,204,30,26,3298,3128,103,355,41,17,3652,3068,131,406,82,30,3718,3219,180,481,71,28,3972,3244,207,508,72,27,4059,3151,173,520,91,23,3962,3023,165,548,87,27,3854,2374,202,474,106,33,3190,1080,177,438,102,23,1816,364,80,174,73,11,696,139,44,89,60,8,347,36720,1544,4391,862,329,43853,3309,157,224,66,62,3817,1008,57,100,73,193,1430,82099,5689,9085,1491,902,99265
404,33,8652,8464,590,411,43,55,9562,9100,684,541,51,77,10450,8692,763,538,38,48,10076,7185,666,517,36,53,8454,4224,454,344,21,45,5092,1103,227,163,26,19,1531,162,97,71,14,6,347,66,31,29,8,3,133,69477,4582,3700,319,474,78554,3859,7,15,20,28,3939,4840,17,101,30,40,5019,3077,53,154,33,34,3349,3095,88,226,41,21,3472,2912,121,267,42,19,3367,3088,156,254,46,34,3582,3163,149,300,50,32,3690,2917,151,281,49,37,3430,2700,173,316,60,32,3290,2036,149,294,48,24,2549,961,148,236,74,11,1432,360,67,115,48,12,599,118,38,76,42,3,278,33133,1317,2636,573,327,37995,3530,126,178,36,74,3945,1412,67,99,53,269,1900,107555,6097,6617,980,1145,122391
405,25,2066,1825,300,300,110,32,2557,2083,300,400,82,43,2908,2113,304,498,148,35,3089,1890,309,510,153,37,2891,1130,205,433,160,21,1948,279,128,239,108,11,763,42,55,105,57,3,265,28,21,66,67,6,192,16634,2025,3174,1041,274,23153,1542,0,11,32,24,1608,1126,3,36,16,11,1190,814,16,48,24,6,915,919,45,123,40,5,1132,987,53,137,47,16,1234,1138,43,147,55,18,1392,1319,60,201,45,11,1637,1336,66,185,47,26,1661,1313,69,214,74,15,1687,990,72,250,100,22,1435,442,70,192,105,11,816,165,38,89,94,17,399,59,24,63,84,10,239,12145,554,1696,756,192,15340,1248,73,201,80,50,1662,433,40,71,109,139,794,30455,2691,5151,1986,658,40942
406,8,2301,2134,170,194,66,29,2594,2330,218,263,75,37,2924,2295,215,290,86,18,2906,1813,201,272,107,30,2425,1026,130,221,88,21,1483,261,71,104,48,9,498,48,37,61,24,4,170,33,20,23,19,0,97,18601,1330,1867,619,219,22634,1192,0,8,8,20,1224,958,0,11,7,11,988,817,13,57,16,5,910,934,22,74,35,7,1067,878,31,88,24,8,1031,982,37,87,30,9,1145,1036,40,105,21,16,1218,931,31,94,26,5,1094,960,33,134,36,8,1174,624,36,112,40,11,824,277,14,74,49,4,413,94,22,47,26,5,199,36,13,20,30,3,101,9716,303,897,349,111,11377,1484,55,106,31,53,1731,541,26,56,44,117,781,30344,1714,2926,1047,498,36522
407,35,3517,3205,398,512,160,46,4325,3641,508,670,187,72,5070,3380,502,786,221,62,4948,3090,489,765,208,59,4613,1937,357,618,226,45,3182,463,196,380,201,21,1256,88,57,157,115,11,430,48,37,103,82,13,286,28792,3175,4963,1577,471,38982,2742,3,12,48,45,2861,1889,10,33,25,25,1977,1456,27,100,26,11,1622,1677,58,152,70,26,1981,1739,90,205,64,30,2126,1906,88,231,80,21,2330,2087,102,279,85,30,2582,2078,102,313,101,31,2635,2056,120,361,135,26,2690,1622,116,420,161,26,2344,771,110,342,181,29,1428,253,54,193,142,10,657,108,46,138,154,17,464,20388,936,2783,1265,323,25694,2199,148,325,144,72,2886,761,56,107,140,203,1270,52142,4305,8175,3132,1073,68823
497,0,4,5,0,0,0,0,8,9,0,0,0,0,9,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,7,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,14,0,0,0,0,14,0,0,0,0,0,0,52,0,4,0,0,64
499,22,1813,1008,277,771,4,19,2083,1019,329,856,20,37,2253,940,326,824,19,29,2138,751,208,706,19,20,1711,409,117,431,19,25,996,131,51,147,16,7,348,30,9,31,9,0,80,14,3,9,3,3,40,9731,2003,5855,137,239,17962,436,7,55,13,4,511,923,9,221,25,15,1190,734,31,321,13,19,1109,626,66,356,23,10,1073,590,65,423,21,11,1113,662,82,573,19,21,1351,761,100,653,26,34,1565,856,98,740,26,32,1748,809,94,773,29,26,1724,634,82,607,23,30,1375,302,44,319,20,14,699,125,16,107,11,3,266,34,7,38,13,3,99,7486,686,5179,264,216,13830,1208,98,396,56,50,1811,380,43,161,39,71,699,18802,2837,11594,492,577,34306
501,35,4352,4061,386,442,95,46,5023,4219,509,534,120,51,5425,4048,466,558,108,39,5220,3373,430,510,117,44,4476,1903,234,337,119,27,2625,487,135,213,112,33,976,82,52,85,75,7,300,32,25,58,42,3,159,33297,2829,3628,928,367,41049,2843,6,14,33,34,2926,1515,5,30,19,14,1584,1411,21,101,37,19,1578,1796,76,234,60,20,2185,1939,113,287,68,23,2432,2219,121,318,89,29,2774,2175,134,326,62,21,2724,1979,112,310,88,24,2523,1853,145,344,105,28,2471,1452,129,400,108,20,2111,707,105,259,119,21,1204,230,57,116,98,7,504,99,29,75,77,12,291,20207,1050,2816,962,267,25309,2638,131,294,107,73,3235,956,56,110,87,144,1349,57099,4071,6854,2081,847,70945
502,11,1322,1369,152,140,11,13,1696,1463,176,166,22,15,1846,1370,183,180,30,13,1773,1077,147,135,22,4,1385,581,84,101,13,11,780,154,43,47,14,0,253,21,18,14,0,3,59,10,3,7,5,0,29,11050,1040,1122,143,86,13437,1625,3,9,5,23,1666,1100,5,33,9,11,1156,658,20,65,18,3,761,769,35,100,19,3,932,806,44,101,32,4,986,878,48,131,36,9,1095,909,52,121,25,12,1109,861,45,151,39,10,1110,781,61,120,21,8,997,606,81,152,33,11,879,278,50,96,33,14,477,94,18,36,19,0,163,50,19,29,17,0,118,9418,466,1145,311,102,11440,839,46,53,22,20,990,346,27,39,22,46,472,21649,1581,2355,499,259,26336
503,64,19643,16258,1223,619,74,53,18216,15973,1374,737,77,72,18229,13721,1230,708,76,54,15787,10865,983,633,62,62,12594,6286,705,423,38,34,7484,2046,336,209,33,21,2638,359,122,70,15,7,585,102,56,39,11,3,213,137511,8056,4775,521,541,151406,4568,15,55,28,28,4688,8965,29,151,31,52,9234,6241,69,236,25,41,6614,6505,165,320,58,28,7071,6309,261,392,80,40,7069,5777,296,366,93,31,6562,5056,332,461,87,25,5957,4279,318,416,76,28,5115,3935,284,398,63,31,4712,3303,355,414,85,28,4179,1913,296,330,109,29,2671,703,152,174,46,11,1094,322,95,117,56,9,602,57872,2666,3830,830,384,65576,8267,157,197,53,90,8766,2539,116,163,100,282,3198,206193,10995,8960,1500,1296,228947
504,31,5928,5220,587,436,76,38,6353,5393,768,543,73,50,6826,5123,749,566,57,42,6536,3915,618,513,75,24,5146,2414,377,334,45,21,3188,762,174,148,33,10,1120,126,76,63,20,5,280,24,22,26,5,3,84,45398,4502,3756,504,334,54492,4202,5,29,31,27,4297,3731,24,92,41,22,3905,2238,52,205,32,19,2546,2059,135,307,76,16,2580,1965,152,301,82,24,2525,2209,160,374,87,14,2840,2177,205,349,73,18,2816,1946,206,347,86,30,2615,1803,177,337,75,15,2404,1429,197,354,94,10,2086,741,153,232,73,18,1206,314,67,93,57,5,543,121,19,55,34,7,242,24932,1547,3065,833,215,30602,2354,106,209,41,40,2758,1127,67,108,59,169,1533,73819,6230,7140,1443,756,89384
505,49,9767,8170,1216,898,86,61,10425,8545,1349,1023,104,60,11093,7759,1261,998,112,61,10195,6078,1100,846,95,43,8168,3583,640,528,58,45,4854,1072,317,225,32,13,1666,201,95,62,17,0,369,56,46,29,7,0,135,72646,8191,6864,687,499,88879,8978,23,76,56,59,9192,8088,47,229,33,38,8440,4350,112,424,67,35,4980,4207,250,689,132,22,5301,4261,360,749,144,24,5542,4753,417,833,141,47,6193,4659,439,886,138,46,6177,4050,403,772,129,39,5396,3558,366,720,137,47,4830,2867,370,723,137,34,4143,1476,330,508,120,35,2463,543,141,214,79,30,998,221,79,106,49,7,456,52021,3338,6930,1365,457,64107,4343,203,334,97,80,5057,1917,151,213,106,249,2638,130916,11877,14344,2256,1288,160681
506,76,14818,12954,1147,783,96,64,15051,12971,1286,890,102,72,15322,11828,1268,947,124,92,14263,9746,1021,770,96,67,11697,5932,692,556,70,59,7308,1877,346,276,54,28,2575,319,120,79,30,8,558,90,54,37,19,0,207,110721,8301,6488,784,719,127021,7541,18,40,49,49,7697,8212,46,184,48,41,8536,5667,131,386,71,27,6287,5241,255,547,134,28,6203,4896,289,583,136,36,5948,4948,351,572,137,37,6042,4578,372,623,125,40,5740,4014,336,592,129,32,5104,3755,356,604,110,47,4870,3236,371,638,143,29,4417,1730,284,435,120,31,2596,609,114,230,92,22,1067,215,63,107,67,15,467,54652,2982,5539,1359,428,64973,6070,217,297,107,87,6774,2761,148,206,99,315,3529,174207,11649,12529,2353,1553,202292
507,51,10372,9050,967,707,83,43,10845,9415,1046,776,132,70,11433,8599,1019,797,106,65,10585,6718,823,633,76,49,8299,3768,504,412,48,30,4764,1088,246,167,35,20,1563,193,89,52,17,8,355,74,40,25,12,3,146,78281,6377,5176,663,485,90984,7245,7,58,45,40,7403,6892,29,154,32,39,7142,4031,84,318,40,27,4506,4028,195,502,116,22,4862,4067,249,562,133,31,5041,4211,296,608,113,30,5251,4106,325,597,130,34,5193,3697,276,536,116,18,4651,3248,313,544,124,32,4268,2516,289,534,123,32,3494,1284,222,374,114,20,2022,436,104,156,76,12,795,183,58,98,47,3,390,45951,2449,5049,1211,343,55005,4895,185,251,87,82,5501,1893,86,160,84,261,2485,131011,9108,10642,2048,1172,153980
