SA4_CODE_2016,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_15,CoPSW_2000_2999_H_16_24,CoPSW_2000_2999_H_25_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40,CoPSW_2000_2999_H_41_48,CoPSW_2000_2999_H_49mo,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000mo_H_0,CoPSW_3000mo_H_1_15,CoPSW_3000mo_H_16_24,CoPSW_3000mo_H_25_34,CoPSW_3000mo_H_35_39,CoPSW_3000mo_H_40,CoPSW_3000mo_H_41_48,CoPSW_3000mo_H_49mo,CoPSW_3000mo_H_NS,CoPSW_3000mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_15,CoPSW_PINS_H_16_24,CoPSW_PINS_H_25_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40,CoPSW_PINS_H_41_48,CoPSW_PINS_H_49mo,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_15,CoPSW_Tot_H_16_24,CoPSW_Tot_H_25_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40,CoPSW_Tot_H_41_48,CoPSW_Tot_H_49mo,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_15,ClAW_NNI_H_16_24,ClAW_NNI_H_25_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40,ClAW_NNI_H_41_48,ClAW_NNI_H_49mo,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_15,ClAW_1_149_H_16_24,ClAW_1_149_H_25_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40,ClAW_1_149_H_41_48,ClAW_1_149_H_49mo,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_15,ClAW_150_299_H_16_24,ClAW_150_299_H_25_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40,ClAW_150_299_H_41_48,ClAW_150_299_H_49mo,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_15,ClAW_300_399_H_16_24,ClAW_300_399_H_25_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40,ClAW_300_399_H_41_48,ClAW_300_399_H_49mo,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_15,ClAW_400_499_H_16_24,ClAW_400_499_H_25_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40,ClAW_400_499_H_41_48,ClAW_400_499_H_49mo,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_15,ClAW_500_649_H_16_24,ClAW_500_649_H_25_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40,ClAW_500_649_H_41_48,ClAW_500_649_H_49mo,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_15,ClAW_650_799_H_16_24,ClAW_650_799_H_25_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40,ClAW_650_799_H_41_48,ClAW_650_799_H_49mo,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_15,ClAW_800_999_H_16_24,ClAW_800_999_H_25_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40,ClAW_800_999_H_41_48,ClAW_800_999_H_49mo,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_15,ClAW_1000_1249_H_16_24,ClAW_1000_1249_H_25_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40,ClAW_1000_1249_H_41_48,ClAW_1000_1249_H_49mo,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_15,ClAW_1250_1499_H_16_24,ClAW_1250_1499_H_25_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40,ClAW_1250_1499_H_41_48,ClAW_1250_1499_H_49mo,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_15,ClAW_1500_1749_H_16_24,ClAW_1500_1749_H_25_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40,ClAW_1500_1749_H_41_48,ClAW_1500_1749_H_49mo,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_15,ClAW_1750_1999_H_16_24,ClAW_1750_1999_H_25_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40,ClAW_1750_1999_H_41_48,ClAW_1750_1999_H_49mo,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_15,ClAW_2000_2999_H_16_24,ClAW_2000_2999_H_25_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40,ClAW_2000_2999_H_41_48,ClAW_2000_2999_H_49mo,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000mo_H_0,ClAW_3000mo_H_1_15,ClAW_3000mo_H_16_24,ClAW_3000mo_H_25_34,ClAW_3000mo_H_35_39,ClAW_3000mo_H_40,ClAW_3000mo_H_41_48,ClAW_3000mo_H_49mo,ClAW_3000mo_H_NS,ClAW_3000mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_15,ClAW_PINS_H_16_24,ClAW_PINS_H_25_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40,ClAW_PINS_H_41_48,ClAW_PINS_H_49mo,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_15,ClAW_Tot_H_16_24,ClAW_Tot_H_25_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40,ClAW_Tot_H_41_48,ClAW_Tot_H_49mo,ClAW_Tot_H_NS,ClAW_Tot_H_Tot
509,10,3,3,4,7,83,35,53,7,216,0,7,9,3,0,3,6,13,0,45,8,12,5,8,6,5,10,6,11,70,292,882,800,1141,743,652,332,427,97,5362,3,42,10,4,3,7,0,12,3,75,12,83,11,14,0,5,0,3,3,129,6,159,44,17,7,7,0,4,0,248,18,150,90,28,16,4,0,9,6,314,22,143,144,66,21,18,6,15,4,437,28,114,206,165,74,54,15,30,6,681,25,80,134,213,147,116,40,33,8,797,24,61,81,154,267,164,74,51,3,891,43,48,49,110,293,190,91,81,3,908,27,38,27,52,142,117,50,58,5,511,12,33,21,30,70,59,31,39,0,285,12,12,8,11,30,29,30,41,0,164,9,23,22,12,22,38,28,39,0,190,3,23,14,19,3,11,9,25,0,105,0,8,14,4,9,18,3,5,8,74,240,1013,869,898,1111,827,374,434,53,5820
510,40,5,5,12,29,66,127,201,5,493,11,3,4,3,3,8,18,51,0,102,5,14,8,9,13,5,8,8,17,90,256,535,441,728,770,590,409,843,114,4681,9,14,9,0,4,3,0,3,0,43,5,31,8,3,0,0,0,0,3,54,4,60,18,9,11,0,4,0,4,102,5,35,30,14,10,3,0,4,0,104,7,32,53,28,7,4,0,5,3,128,9,34,71,70,33,34,7,11,4,271,21,19,49,90,93,43,17,29,8,376,28,25,36,82,155,109,36,58,9,540,36,15,26,74,256,199,83,138,9,839,40,7,20,38,193,135,60,149,5,651,30,12,16,31,100,87,72,165,3,519,37,6,6,7,56,64,60,156,4,396,60,15,17,13,59,75,100,364,3,695,25,18,7,8,14,26,34,265,7,407,0,6,8,7,11,15,6,16,8,83,327,318,364,474,1006,786,479,1371,81,5209
511,21,4,3,0,26,88,77,88,3,303,6,0,0,0,0,9,9,22,0,41,3,11,9,14,15,16,11,0,12,84,271,655,595,843,772,659,348,562,79,4785,6,22,11,3,6,0,6,3,0,53,5,61,8,8,0,3,3,3,0,97,12,92,25,7,8,3,3,3,0,160,3,93,52,23,11,5,0,4,0,201,14,77,105,45,21,6,3,11,3,297,22,82,127,155,77,30,19,21,7,536,38,61,83,195,161,98,19,32,3,694,21,37,60,150,261,178,66,59,3,844,40,43,54,92,357,261,77,110,8,1044,27,21,22,44,178,151,79,90,6,615,19,21,23,20,92,92,52,88,4,419,15,7,3,14,52,40,33,89,0,247,14,23,16,17,31,75,79,131,4,391,7,14,7,15,5,13,23,65,0,143,0,12,4,15,14,11,8,8,4,77,249,667,595,797,1287,976,469,713,50,5805
597,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,27,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,19,3,30
599,15,4,0,6,3,13,12,26,0,91,3,4,0,3,0,3,3,12,0,27,3,11,14,8,3,3,3,4,7,65,319,1450,802,836,343,276,145,304,70,4549,9,20,3,7,0,4,3,4,0,48,7,46,9,4,0,0,3,3,3,84,12,58,23,7,0,5,0,9,3,114,9,42,23,14,0,5,0,3,4,101,11,38,37,21,5,6,3,14,4,136,22,37,48,54,28,17,4,14,3,224,7,31,30,70,53,20,11,12,4,243,12,27,31,43,75,46,19,24,7,288,16,12,19,27,39,54,27,36,5,243,10,5,9,16,36,37,20,27,3,165,14,10,4,3,18,19,15,26,4,110,5,0,0,8,6,14,11,18,3,63,11,3,3,0,11,17,8,43,0,103,8,0,0,0,4,11,9,30,0,65,8,7,6,3,9,7,0,7,9,47,153,339,256,277,283,261,132,269,57,2026
601,18,8,5,20,34,73,55,63,0,273,3,5,0,4,8,3,4,18,0,52,4,26,22,25,13,8,4,10,13,130,593,2558,2191,2806,1963,1190,723,825,175,13017,5,27,5,8,3,10,3,3,0,59,9,123,14,4,0,0,0,0,0,160,18,242,43,9,8,0,5,11,3,342,22,228,141,42,35,4,3,6,5,484,39,210,284,109,61,19,10,11,0,739,74,215,469,324,151,61,28,29,16,1358,84,143,401,505,434,188,65,43,12,1876,121,72,240,512,1084,429,164,103,16,2745,154,74,124,376,1485,550,277,185,9,3234,91,31,54,148,875,375,212,140,8,1946,46,24,30,73,415,236,124,114,8,1063,12,16,15,28,157,118,71,64,3,481,27,24,12,29,124,141,87,117,3,556,0,11,8,11,15,28,15,42,0,138,8,13,11,25,33,26,5,7,8,136,705,1462,1843,2214,4893,2175,1066,881,94,15337
602,4,3,4,5,17,35,18,25,0,115,3,0,0,0,0,0,0,0,0,7,3,9,7,12,11,5,3,3,16,82,338,1350,1281,1404,899,553,321,346,91,6590,3,10,4,9,3,3,3,3,0,41,8,87,7,6,3,0,0,6,3,121,10,148,39,13,8,8,3,0,3,232,17,162,94,34,23,10,0,3,0,339,18,135,150,62,23,18,8,7,0,424,44,105,245,199,101,35,13,19,7,769,49,65,159,278,275,118,44,23,8,1015,54,34,82,244,493,206,108,49,5,1268,54,31,43,149,491,310,92,85,6,1264,23,20,25,45,221,149,63,62,4,599,7,16,13,27,109,69,40,54,0,334,7,3,3,8,35,39,12,28,0,143,4,11,3,18,19,31,16,23,0,129,0,10,6,5,3,9,8,16,0,51,0,9,13,11,13,6,3,7,4,66,285,854,883,1110,1810,1008,417,375,45,6794
603,4,0,0,0,4,3,4,5,0,25,3,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,14,67,224,175,215,102,56,45,61,25,950,0,4,0,0,0,3,0,0,0,7,0,19,3,0,0,0,0,0,0,30,3,27,9,3,0,3,0,5,0,49,0,33,14,5,0,0,0,3,0,68,0,27,24,10,3,3,0,0,3,74,4,18,32,28,16,10,0,3,0,110,9,16,21,24,29,12,3,0,0,114,6,4,11,33,44,22,8,6,0,136,0,4,5,23,37,15,9,7,3,112,0,0,7,11,13,12,3,9,0,50,0,0,6,5,8,3,4,3,0,26,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,24,172,134,145,152,79,34,50,6,801
604,9,3,4,3,14,16,12,21,0,91,0,6,0,0,0,0,0,4,0,12,0,10,11,14,8,5,3,3,7,60,297,867,1001,1124,729,382,240,307,85,5024,3,12,3,7,11,0,0,0,0,34,4,61,10,6,0,3,0,0,0,78,11,102,32,21,0,6,4,3,3,178,14,109,62,25,17,7,0,3,0,238,18,82,127,57,27,13,6,0,7,338,28,94,203,157,78,33,5,18,4,626,26,56,106,219,240,91,35,19,3,793,43,32,49,134,314,159,75,53,3,852,42,30,29,100,311,174,83,73,6,845,12,14,18,33,142,85,48,54,0,412,10,4,11,12,43,51,41,40,0,228,3,7,3,3,16,19,9,13,0,81,3,7,13,3,18,14,15,33,0,106,0,6,6,3,3,5,0,7,0,39,0,11,5,3,6,3,0,6,0,51,227,611,679,781,1227,666,326,348,41,4902
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,13,73,332,213,208,76,43,41,53,16,1049,0,3,3,3,0,0,0,0,0,12,0,6,0,0,0,3,0,0,0,11,3,16,11,8,0,0,0,0,0,37,0,8,0,0,5,0,0,0,0,20,0,10,0,8,0,3,0,0,0,18,3,3,5,11,4,0,0,9,4,38,4,0,7,4,10,3,4,0,0,29,0,3,3,0,11,10,0,3,0,30,3,4,6,3,3,7,0,6,0,33,0,0,0,6,0,3,0,7,0,15,3,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,3,0,8,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,22,50,45,44,36,30,9,29,8,266
701,46,9,11,11,40,229,92,189,4,637,18,4,3,3,9,56,16,71,4,182,4,6,11,14,20,16,5,10,25,102,483,771,901,954,1746,1535,936,1261,187,8761,11,21,7,5,8,3,0,4,0,56,7,46,6,4,0,0,0,0,3,67,5,78,34,12,10,5,0,6,3,157,3,73,41,9,10,10,8,3,5,159,8,55,87,40,16,16,4,6,3,240,29,66,123,119,69,39,9,15,6,479,24,55,106,163,273,123,41,35,16,832,52,31,57,178,610,345,99,68,15,1466,97,51,62,174,1024,580,218,196,24,2417,100,24,43,90,680,383,180,181,21,1696,60,21,19,70,388,278,141,184,6,1174,29,13,11,29,176,155,72,156,7,633,34,16,20,25,168,169,86,206,3,728,10,5,3,5,24,33,26,148,0,269,7,6,9,7,27,27,7,10,17,116,464,557,621,941,3489,2162,896,1220,134,10487
702,37,3,11,9,34,107,63,134,0,388,3,0,3,0,3,30,10,25,0,77,11,23,21,26,39,17,10,12,20,177,252,423,449,677,1320,902,404,805,145,5370,3,3,0,5,0,4,0,4,0,28,8,17,3,0,3,0,0,3,0,37,4,22,17,15,14,7,0,10,3,87,7,23,16,18,17,3,0,9,5,94,6,22,34,18,17,5,0,13,0,115,8,24,48,57,59,35,10,25,7,265,11,11,23,66,120,64,26,28,5,352,24,13,18,72,257,101,55,37,6,592,38,19,20,63,382,181,70,93,8,875,23,7,8,22,194,119,61,79,0,519,23,6,0,15,114,91,38,53,0,345,10,3,5,9,47,47,20,33,0,171,9,4,3,4,42,40,21,57,0,182,3,0,3,3,4,14,8,14,0,62,3,11,6,3,21,9,3,7,12,64,182,198,211,366,1297,720,316,456,46,3791
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,5,3,0,9,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,30,32,29,34,35,30,30,61,11,292,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,8,0,0,0,3,0,0,0,3,0,10,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,10,0,3,0,0,0,0,3,0,0,11,0,0,0,3,0,0,0,0,0,7,4,6,3,5,5,4,0,0,0,25,8,3,0,4,3,11,3,3,0,37,0,4,0,0,4,3,4,3,0,17,0,0,0,0,0,0,0,7,0,13,0,0,0,3,0,3,0,4,0,11,6,0,0,0,0,0,0,11,0,20,3,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,22,29,17,16,24,29,13,39,3,186
801,98,32,19,36,119,430,245,332,5,1308,15,12,7,17,14,64,35,103,4,271,7,36,29,29,36,28,7,31,29,233,1028,4685,3266,3251,3983,2794,1579,1989,460,23026,11,40,17,5,10,13,0,3,6,103,28,232,29,19,14,5,4,3,10,344,33,406,110,44,15,16,6,11,12,663,28,340,222,70,27,19,5,17,9,746,37,287,349,132,67,28,13,12,9,942,85,299,538,370,188,102,19,19,21,1651,109,218,519,603,653,262,91,59,30,2550,160,163,396,738,1504,667,251,185,35,4094,283,180,331,753,2995,1347,490,313,41,6729,426,142,200,600,3155,1583,664,405,51,7228,358,111,156,433,2367,1471,605,381,31,5916,140,61,77,194,894,754,354,293,17,2775,209,74,104,169,1070,1240,780,701,23,4371,50,37,28,46,102,275,177,381,3,1100,14,22,32,22,89,59,28,29,32,330,1984,2609,3109,4211,13160,7844,3486,2806,333,39535
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,7,0,0,0,3,10,10,10,0,36,0,0,3,0,0,0,0,3,0,7,0,3,0,0,0,0,0,0,0,7,55,267,109,104,63,52,35,54,14,762,3,0,0,0,0,0,3,0,0,11,3,9,0,0,0,0,0,0,5,19,0,17,0,0,0,0,0,0,0,18,0,5,4,3,0,0,0,0,0,16,4,7,3,0,0,0,0,0,0,7,3,6,5,0,0,3,0,0,0,25,3,0,0,7,8,3,0,0,0,19,0,3,3,0,4,11,0,7,0,31,8,0,3,0,8,11,4,3,0,35,3,0,0,3,6,6,3,4,0,32,4,0,0,0,5,5,3,3,0,27,3,0,3,0,3,7,0,0,0,12,0,0,0,0,3,3,6,9,0,21,0,0,0,0,0,6,0,3,0,17,0,0,0,0,0,4,0,0,3,8,29,52,23,13,49,60,14,35,5,294
901,0,0,0,0,0,3,11,12,0,31,0,0,0,0,0,3,3,4,0,14,3,0,0,0,0,0,0,0,0,7,28,42,35,43,53,39,78,72,11,410,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,13,0,0,0,7,3,0,0,0,0,11,3,0,3,6,0,0,0,0,0,28,5,0,8,3,13,7,3,3,0,42,3,0,3,0,20,8,6,5,0,46,7,0,3,3,19,4,5,4,0,38,5,0,0,3,20,4,3,0,0,36,3,0,0,0,10,6,3,3,0,29,0,0,0,3,7,3,0,3,0,15,0,0,0,0,3,3,0,9,0,17,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,32,14,21,33,91,36,28,30,0,291
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,7
