SA4_CODE_2016,Mng_Mng_nfd_M,Mng_Mng_nfd_F,Mng_Mng_nfd_P,Mng_ChiefEx_GMng_legs__M,Mng_ChiefEx_GMng_legs__F,Mng_ChiefEx_GMng_legs__P,Mng_Farmers_FMng_M,Mng_Farmers_FMng_F,Mng_Farmers_FMng_P,Mng_Spec_Mng_M,Mng_Spec_Mng_F,Mng_Spec_Mng_P,Mng_Hosp_ret_svce_Mng_M,Mng_Hosp_ret_svce_Mng_F,Mng_Hosp_ret_svce_Mng_P,Mng_Tot_M,Mng_Tot_F,Mng_Tot_P,Pro_Pro_nfd_M,Pro_Pro_nfd_F,Pro_Pro_nfd_P,Pro_Arts_media_Pro_M,Pro_Arts_media_Pro_F,Pro_Arts_media_Pro_P,Pro_Busin_HR_mkting_Pro_M,Pro_Busin_HR_mkting_Pro_F,Pro_Busin_HR_mkting_Pro_P,Pro_DesEng_sci_tspt_Pro_M,Pro_DesEng_sci_tspt_Pro_F,Pro_DesEng_sci_tspt_Pro_P,Pro_Educ_Pro_M,Pro_Educ_Pro_F,Pro_Educ_Pro_P,Pro_Health_Pro_M,Pro_Health_Pro_F,Pro_Health_Pro_P,Pro_Inf_Com_Tec_ICT_Pro_M,Pro_Inf_Com_Tec_ICT_Pro_F,Pro_Inf_Com_Tec_ICT_Pro_P,Pro_Leg_soc_welf_Pro_M,Pro_Leg_soc_welf_Pro_F,Pro_Leg_soc_welf_Pro_P,Pro_Tot_M,Pro_Tot_F,Pro_Tot_P,TecTW_TecTW_nfd_M,TecTW_TecTW_nfd_F,TecTW_TecTW_nfd_P,TecTW_Eng_ICT_STecs_M,TecTW_Eng_ICT_STecs_F,TecTW_Eng_ICT_STecs_P,TecTW_Auto_eng_tds_wks_M,TecTW_Auto_eng_tds_wks_F,TecTW_Auto_eng_tds_wks_P,TecTW_Const_tds_wks_M,TecTW_Const_tds_wks_F,TecTW_Const_tds_wks_P,TecTW_EleTec_telco_tds_wks_M,TecTW_EleTec_telco_tds_wks_F,TecTW_EleTec_telco_tds_wks_P,TecTW_Food_tds_wks_M,TecTW_Food_tds_wks_F,TecTW_Food_tds_wks_P,TecTW_Sk_ani_hort_wks_M,TecTW_Sk_ani_hort_wks_F,TecTW_Sk_ani_hort_wks_P,TecTW_Oth_TecTW_M,TecTW_Oth_TecTW_F,TecTW_Oth_TecTW_P,TecTW_Tot_M,TecTW_Tot_F,TecTW_Tot_P,CoPSW_CoPSW_nfd_M,CoPSW_CoPSW_nfd_F,CoPSW_CoPSW_nfd_P,CoPSW_HlthWlfSptWs_M,CoPSW_HlthWlfSptWs_F,CoPSW_HlthWlfSptWs_P,CoPSW_Carers_aides_M,CoPSW_Carers_aides_F,CoPSW_Carers_aides_P,CoPSW_Hosp_wks_M,CoPSW_Hosp_wks_F,CoPSW_Hosp_wks_P,CoPSW_ProtecSvcWks_M,CoPSW_ProtecSvcWks_F,CoPSW_ProtecSvcWks_P,CoPSW_SptsPsnlSvceWs_M,CoPSW_SptsPsnlSvceWs_F,CoPSW_SptsPsnlSvceWs_P,CoPSW_Tot_M,CoPSW_Tot_F,CoPSW_Tot_P,ClAW_ClAW_nfd_M,ClAW_ClAW_nfd_F,ClAW_ClAW_nfd_P,ClAW_OfMngs_ProgAdm_M,ClAW_OfMngs_ProgAdm_F,ClAW_OfMngs_ProgAdm_P,ClAW_PsnlAs_secretaries_M,ClAW_PsnlAs_secretaries_F,ClAW_PsnlAs_secretaries_P,ClAW_GnrlClerWs_M,ClAW_GnrlClerWs_F,ClAW_GnrlClerWs_P,ClAW_InqClks_recepts_M,ClAW_InqClks_recepts_F,ClAW_InqClks_recepts_P,ClAW_Num_clerks_M,ClAW_Num_clerks_F,ClAW_Num_clerks_P,ClAW_Clerl_OfSuptWs_M,ClAW_Clerl_OfSuptWs_F,ClAW_Clerl_OfSuptWs_P,ClAW_Oth_ClAW_M,ClAW_Oth_ClAW_F,ClAW_Oth_ClAW_P,ClAW_Tot_M,ClAW_Tot_F,ClAW_Tot_P,SWs_SWs_nfd_M,SWs_SWs_nfd_F,SWs_SWs_nfd_P,SWs_Sales_reps_agnts_M,SWs_Sales_reps_agnts_F,SWs_Sales_reps_agnts_P,SWs_SalesAs_SalesPsns_M,SWs_SalesAs_SalesPsns_F,SWs_SalesAs_SalesPsns_P,SWs_SalesSptWks_M,SWs_SalesSptWks_F,SWs_SalesSptWks_P,SWs_Tot_M,SWs_Tot_F,SWs_Tot_P,MaOpD_MaOpD_nfd_M,MaOpD_MaOpD_nfd_F,MaOpD_MaOpD_nfd_P,MaOpD_Ma_StatPlntOps_M,MaOpD_Ma_StatPlntOps_F,MaOpD_Ma_StatPlntOps_P,MaOpD_MobPlntOps_M,MaOpD_MobPlntOps_F,MaOpD_MobPlntOps_P,MaOpD_RoadRail_dvrs_M,MaOpD_RoadRail_dvrs_F,MaOpD_RoadRail_dvrs_P,MaOpD_StorPsns_M,MaOpD_StorPsns_F,MaOpD_StorPsns_P,MaOpD_Tot_M,MaOpD_Tot_F,MaOpD_Tot_P,Lab_Lab_nfd_M,Lab_Lab_nfd_F,Lab_Lab_nfd_P,Lab_Clnrs_lndryWs_M,Lab_Clnrs_lndryWs_F,Lab_Clnrs_lndryWs_P,Lab_Const_and_Min_Lab_M,Lab_Const_and_Min_Lab_F,Lab_Const_and_Min_Lab_P,Lab_Factory_ProcWs_M,Lab_Factory_ProcWs_F,Lab_Factory_ProcWs_P,Lab_FarmFrstyGrdnWs_M,Lab_FarmFrstyGrdnWs_F,Lab_FarmFrstyGrdnWs_P,Lab_Food_prep_asts_M,Lab_Food_prep_asts_F,Lab_Food_prep_asts_P,Lab_Oth_Lab_M,Lab_Oth_Lab_F,Lab_Oth_Lab_P,Lab_Tot_M,Lab_Tot_F,Lab_Tot_P,Inad_des_M,Inad_des_F,Inad_des_P,NS_M,NS_F,NS_P,Tot_M,Tot_F,Tot_P
204,141,60,200,352,153,505,2681,1121,3803,2213,1032,3241,1604,1516,3121,6986,3880,10864,15,43,51,144,162,306,855,786,1635,807,406,1219,892,2341,3235,584,2514,3099,210,54,267,270,566,829,3777,6875,10651,91,8,96,616,273,896,2572,46,2616,1494,35,1526,950,17,958,757,562,1318,607,324,923,496,477,973,7577,1729,9309,0,10,11,277,890,1166,337,2766,3102,449,1319,1762,1118,206,1318,509,688,1199,2682,5878,8560,5,12,17,202,1018,1224,13,382,397,157,1213,1371,80,1074,1159,175,1458,1635,260,217,477,398,441,838,1292,5813,7110,3,9,11,419,300,722,1535,3078,4612,201,737,939,2157,4120,6278,68,3,72,875,191,1065,908,43,949,1839,122,1956,494,103,600,4183,463,4647,139,27,171,557,1300,1858,690,16,704,1530,545,2082,948,412,1359,512,731,1242,800,298,1094,5187,3326,8515,408,197,605,297,214,511,34545,32499,67050
205,214,78,292,421,175,592,3615,1895,5507,2887,1251,4138,2276,2068,4345,9408,5465,14877,54,69,119,172,202,374,1201,1226,2426,1440,569,2013,1312,3430,4746,957,3310,4272,380,74,448,411,963,1373,5920,9851,15773,140,7,146,1214,447,1661,3644,52,3694,2327,27,2352,1649,28,1674,1068,694,1762,712,412,1121,1159,871,2036,11911,2538,14452,3,10,14,386,1270,1658,552,4750,5300,541,1708,2253,1053,308,1360,364,905,1268,2907,8951,11855,4,12,17,366,1433,1802,11,539,546,225,2014,2233,189,2044,2239,319,2388,2705,409,317,727,547,764,1312,2073,9511,11582,3,14,12,609,522,1135,2398,5120,7518,351,1118,1468,3358,6774,10132,109,3,109,1478,151,1625,1141,30,1172,2491,159,2649,385,69,451,5595,413,6011,127,27,157,788,1711,2495,1323,25,1346,1385,591,1982,1315,636,1950,757,963,1723,1322,496,1813,7018,4445,11464,532,279,812,459,381,838,49179,48610,97786
206,2456,1425,3879,7887,3299,11187,369,144,516,40128,26818,66947,15173,12661,27835,66013,44353,110372,2845,3098,5945,5282,4462,9744,41429,39364,80800,20059,12348,32412,7795,13257,21055,8104,22232,30331,30495,7406,37905,8913,11954,20868,124917,114126,239046,579,85,668,10494,4081,14584,4532,101,4632,8393,94,8486,5448,193,5645,8894,3015,11906,1230,1006,2235,4069,3672,7744,43636,12256,55898,19,26,46,1495,3742,5233,2017,11197,13212,9271,11644,20912,6569,1518,8084,3564,5444,9010,22934,33567,56501,129,208,341,7161,13350,20513,268,8755,9023,4148,12346,16489,5090,13788,18884,10178,17864,28040,2532,2030,4556,7171,9510,16684,36679,77850,114527,120,69,191,7606,6047,13656,11772,18230,30008,2677,5010,7687,22177,29359,51536,256,39,291,1982,700,2685,1562,35,1602,6914,457,7371,2068,574,2645,12786,1808,14593,448,52,498,5335,5952,11291,3440,71,3511,2403,1253,3648,593,219,813,4334,2943,7274,4365,1126,5493,20916,11611,32530,4370,3312,7686,2595,2148,4737,357026,330390,687418
207,468,274,737,1419,617,2035,81,31,113,6227,4319,10543,3036,2833,5872,11228,8076,19311,366,480,848,572,572,1145,5780,5738,11514,2577,1553,4135,3519,7405,10923,2265,6405,8673,3334,850,4184,1089,1989,3080,19503,24996,44496,141,9,151,2080,869,2948,1280,28,1303,3002,40,3039,1142,29,1174,1662,639,2304,734,456,1197,777,1145,1921,10821,3212,14035,4,13,22,709,1595,2304,1180,6239,7419,1248,2122,3371,717,198,916,1224,2045,3272,5077,12219,17294,14,38,55,859,2742,3597,59,1468,1526,634,2984,3612,855,3500,4350,901,3347,4245,451,331,785,1079,1572,2657,4846,15981,20829,29,26,60,1725,1318,3042,3519,6231,9748,763,1595,2356,6031,9173,15206,18,4,23,297,155,450,264,13,271,1462,81,1540,413,111,523,2457,355,2811,96,14,109,1198,1097,2292,818,17,833,433,289,723,143,44,188,1068,1053,2120,1220,333,1559,4973,2850,7823,747,592,1341,533,453,979,66217,77910,144126
208,512,235,742,1656,573,2229,78,37,113,6703,3441,10144,3681,3286,6969,12630,7568,20199,145,203,349,733,654,1387,4310,3916,8228,2560,1540,4103,2409,6422,8827,1928,6243,8174,1670,344,2016,670,1416,2083,14429,20734,35165,190,10,206,1730,661,2386,3147,43,3192,4068,33,4099,2048,49,2102,2098,773,2870,1012,452,1464,1667,1477,3148,15964,3501,19463,8,7,10,383,1373,1756,1094,7075,8170,1308,2463,3767,890,196,1083,1485,2460,3946,5168,13565,18734,20,31,50,684,2773,3457,41,1220,1262,506,2603,3105,471,3242,3714,821,3586,4405,415,276,688,1299,1338,2634,4247,15074,19318,29,33,60,1916,1335,3250,4788,8496,13288,765,1773,2537,7503,11634,19138,70,22,84,1527,490,2013,736,28,760,2303,137,2440,1371,396,1768,6001,1062,7065,171,29,206,1325,1082,2413,1108,23,1125,1820,1372,3192,288,113,404,1291,1127,2422,1765,442,2208,7769,4188,11959,832,493,1327,588,456,1045,75128,78285,153409
209,380,186,564,1041,339,1379,326,146,473,5267,2661,7931,3204,2583,5784,10219,5907,16126,188,257,443,431,454,884,2711,2534,5244,2269,1570,3839,2716,6808,9526,2496,8428,10919,1097,230,1325,668,1807,2475,12582,22073,34652,186,22,207,1694,933,2626,3365,59,3424,3989,62,4050,2292,58,2345,1424,691,2117,838,391,1230,1559,1257,2809,15343,3467,18806,3,5,7,520,1630,2153,1184,7520,8707,833,2027,2862,1395,388,1785,943,1762,2710,4876,13340,18220,9,26,35,612,2316,2929,27,1016,1042,431,3011,3442,366,3137,3501,617,3387,3999,554,342,896,1080,1127,2206,3700,14356,18050,19,15,35,1362,767,2129,4216,8277,12499,653,1903,2553,6250,10964,17217,108,16,123,1595,400,1987,1091,23,1108,3377,157,3535,1338,360,1698,7502,951,8457,199,28,233,1317,1295,2612,1470,27,1501,1933,1342,3282,456,272,729,1398,1140,2534,1785,613,2394,8559,4720,13281,739,426,1167,608,501,1114,70379,76715,147092
210,514,144,661,1145,238,1382,291,138,429,6896,2371,9265,2891,1893,4788,11741,4773,16515,98,92,195,237,204,435,2238,1852,4093,3485,870,4357,1621,4616,6239,953,2116,3075,946,200,1145,365,689,1051,9951,10642,20589,233,19,254,1709,495,2198,5968,90,6057,4081,49,4137,2295,41,2332,1240,592,1829,676,358,1028,2046,771,2816,18238,2415,20650,0,12,12,357,879,1233,567,5328,5897,652,1449,2094,1866,498,2365,1044,2144,3194,4481,10307,14788,18,30,46,686,1805,2493,9,713,727,454,2554,3009,355,2383,2733,687,3340,4022,1012,456,1465,2630,1851,4482,5856,13131,18984,23,28,50,1434,734,2171,3623,5771,9392,713,2042,2757,5790,8574,14368,140,13,158,2289,442,2724,3232,158,3387,6112,209,6319,2887,709,3600,14659,1531,16191,302,42,352,1494,1242,2731,1761,32,1793,3099,1566,4665,323,150,471,1150,1103,2256,2157,528,2689,10293,4660,14952,927,522,1449,668,494,1159,82611,57044,139656
211,606,252,856,1689,376,2067,672,246,915,8103,3564,11663,4008,3311,7320,15078,7749,22829,131,137,267,544,503,1049,3607,3125,6728,3139,1275,4416,2197,6377,8570,1691,5556,7239,2007,353,2356,786,1566,2355,14092,18883,32978,304,11,314,2141,835,2981,5163,81,5240,5301,75,5377,2967,68,3032,1762,922,2686,1591,755,2347,2207,1558,3768,21432,4301,25730,3,7,13,512,1752,2268,996,7869,8861,1119,3054,4171,1144,292,1437,1003,2059,3064,4774,15033,19811,8,34,37,825,3018,3848,34,1207,1239,465,3446,3912,476,3693,4171,859,4963,5817,613,357,972,1592,1589,3182,4873,18301,23172,33,31,61,1828,1175,3007,5370,9048,14411,844,2143,2992,8073,12402,20471,119,16,133,2124,654,2781,1488,40,1529,3575,263,3834,1976,755,2731,9280,1735,11011,262,40,308,1413,1559,2969,1666,37,1702,2906,2124,5029,797,394,1195,1655,1518,3173,2405,905,3309,11104,6574,17678,903,555,1453,756,556,1311,90352,86093,176445
212,1044,394,1443,2878,664,3540,1063,432,1494,15065,6263,21327,6143,4142,10281,26192,11896,38086,563,548,1110,577,476,1058,7015,6475,13489,5462,2654,8118,4664,11337,16003,3223,9909,13133,3890,778,4669,1108,2569,3679,26513,34748,61258,558,28,589,4601,1746,6346,9693,122,9814,7524,104,7627,4750,84,4836,2660,1217,3871,1470,814,2287,3290,1850,5146,34548,5978,40520,4,21,21,813,2406,3219,1628,11814,13440,1271,3049,4318,2215,619,2827,1555,2329,3883,7485,20235,27721,43,73,113,1586,4594,6175,76,1957,2034,1014,5774,6788,896,6219,7114,1910,7735,9649,1778,1013,2790,3536,3337,6876,10842,30701,41539,64,45,108,3861,2073,5933,7702,11081,18786,1222,3057,4274,12846,16254,29100,257,31,288,4620,1188,5809,3888,119,4014,8679,387,9065,4924,1487,6411,22373,3209,25583,481,62,550,2499,2363,4860,3257,56,3313,6350,3838,10191,933,637,1569,1881,1853,3741,3490,1071,4559,18892,9888,28784,1758,1037,2797,1311,968,2281,162760,134914,297667
213,702,227,932,1447,403,1851,555,200,752,8563,3672,12231,4852,3620,8474,16121,8115,24239,167,163,328,482,424,903,3359,3333,6693,2821,1234,4050,3372,9248,12618,2420,6460,8881,1264,283,1540,950,2090,3038,14832,23222,38053,350,8,361,2335,841,3181,6738,81,6819,5316,80,5399,3022,70,3093,2141,1045,3186,915,528,1440,2285,1615,3901,23098,4277,27374,5,14,19,592,1814,2404,1167,10597,11770,1178,2640,3821,2810,902,3714,1252,2000,3247,7003,17959,24970,24,38,62,928,2624,3549,45,1000,1045,710,4016,4728,534,3881,4416,943,4165,5111,1238,663,1898,2974,2347,5325,7391,18726,26124,23,22,43,2188,1253,3444,6492,11382,17876,924,2666,3588,9626,15324,24947,190,22,217,3199,681,3879,4924,176,5098,9877,330,10205,5137,1942,7085,23323,3158,26482,537,58,595,2049,1924,3976,2363,41,2399,5078,2306,7380,528,218,745,1859,1519,3382,3086,1003,4087,15495,7067,22563,1389,771,2159,1090,781,1875,119376,99403,218781
214,271,111,383,680,215,887,412,177,595,3133,1542,4675,2121,1991,4114,6611,4036,10647,50,75,123,267,280,543,1458,1387,2843,1140,546,1689,1258,3419,4673,1199,3737,4934,460,102,557,344,876,1221,6169,10425,16597,269,28,297,956,424,1377,2176,41,2215,3539,45,3583,1481,70,1552,1078,602,1673,1077,510,1583,955,838,1793,11536,2543,14083,0,5,5,278,1208,1484,559,4671,5229,616,1878,2495,1095,315,1412,624,1286,1905,3176,9358,12533,5,3,14,325,1537,1864,18,604,622,175,1721,1893,141,2070,2214,275,2403,2678,301,225,528,452,669,1121,1695,9235,10931,10,19,30,773,726,1500,2588,5007,7594,410,1216,1619,3784,6966,10748,45,3,49,827,222,1044,532,23,551,1579,133,1712,429,103,532,3411,480,3893,135,19,152,711,1083,1794,1255,33,1286,992,778,1772,550,312,860,831,964,1791,1259,463,1722,5728,3656,9380,489,252,744,338,292,628,42935,47248,90174
215,119,58,176,269,91,362,4685,1502,6180,1697,748,2441,1254,1137,2399,8020,3537,11564,19,24,40,101,105,202,755,717,1476,629,273,907,764,2174,2934,468,2281,2749,149,32,183,254,531,782,3140,6140,9275,83,3,89,466,275,742,2000,22,2023,1061,23,1085,789,16,806,536,358,891,530,171,703,318,431,748,5786,1297,7083,0,3,6,317,921,1234,420,2757,3172,259,826,1080,705,209,915,194,389,584,1887,5099,6992,0,9,9,161,779,935,12,379,383,121,1192,1315,74,1118,1196,198,1327,1526,210,178,383,316,414,724,1080,5399,6472,7,6,10,396,245,636,1526,2855,4381,206,600,810,2130,3707,5837,57,3,62,683,113,795,852,28,884,1595,97,1690,198,40,241,3391,281,3674,148,43,186,495,1017,1509,544,11,550,1074,550,1624,1505,431,1940,414,592,1005,761,237,995,4944,2873,7813,316,178,492,300,212,519,30995,28725,59720
216,109,48,160,251,86,338,2765,1051,3816,1635,728,2363,1149,1033,2180,5909,2948,8864,20,28,53,74,82,154,699,744,1446,581,255,837,670,1930,2602,590,2471,3056,144,34,173,225,459,686,2997,6007,9003,66,3,63,568,279,853,1970,21,1991,1064,14,1082,851,9,861,455,352,812,348,185,534,355,379,740,5684,1251,6933,3,0,3,204,807,1016,280,2478,2760,207,772,979,364,101,457,185,423,613,1243,4586,5821,5,4,10,198,776,974,7,295,303,125,1151,1278,100,980,1077,151,1171,1326,149,169,314,269,362,637,1003,4914,5913,6,7,12,361,232,585,1409,2651,4057,141,591,731,1916,3480,5393,39,3,48,466,101,563,868,27,898,1628,100,1728,251,42,286,3256,267,3521,110,30,131,436,818,1252,509,7,522,1617,763,2376,1029,381,1408,325,481,801,662,227,893,4686,2707,7392,223,139,354,294,218,510,27198,26507,53711
217,105,52,156,189,80,269,3309,1489,4792,1447,632,2082,1123,1074,2191,6167,3328,9496,32,26,56,110,120,225,750,676,1425,587,282,873,561,1490,2049,458,1719,2176,183,58,237,187,381,570,2859,4760,7613,50,0,57,487,231,723,1503,24,1529,1142,22,1166,622,8,631,518,315,834,393,176,567,352,388,743,5077,1176,6246,3,0,8,147,654,804,253,2012,2265,300,760,1059,444,129,575,202,411,610,1351,3974,5319,11,4,12,178,645,818,17,303,319,126,886,1015,91,967,1055,210,1012,1222,163,154,315,309,368,680,1098,4336,5439,7,3,8,341,230,564,1302,2632,3939,182,553,738,1830,3415,5243,67,0,66,681,92,770,652,20,672,1398,66,1467,210,46,258,3013,220,3231,68,16,82,465,798,1260,464,12,482,827,322,1144,896,401,1299,392,492,890,643,218,865,3755,2261,6014,270,134,401,216,168,384,25634,23762,49392
297,0,0,0,0,0,0,0,0,0,4,0,4,4,0,3,11,0,6,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,4,0,4,0,0,0,0,0,0,15,3,14,0,0,0,4,0,8,16,0,16,0,0,0,8,0,8,13,4,15,0,0,0,17,0,17,62,7,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,22,0,22,3,0,3,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,20,0,20,34,0,35,0,0,0,0,3,3,145,12,155
299,237,82,318,418,156,575,413,82,492,4449,652,5103,1005,435,1442,6523,1414,7931,76,76,153,888,544,1430,1292,1013,2304,977,264,1245,912,1725,2641,623,1495,2123,616,82,694,340,651,988,5726,5847,11580,337,12,349,1683,237,1923,2161,33,2194,26800,380,27180,7333,68,7402,269,130,398,4171,726,4899,1014,497,1509,43771,2072,45843,4,4,12,245,650,889,795,5171,5965,207,388,592,720,140,859,1236,1178,2413,3210,7525,10740,4,5,13,243,230,474,12,152,168,129,465,587,73,249,328,211,762,976,856,340,1195,359,204,563,1887,2412,4300,8,8,16,1063,539,1602,905,1064,1974,279,1181,1455,2257,2795,5051,98,3,101,1084,63,1148,1868,22,1891,5275,248,5521,224,70,298,8553,406,8961,428,23,450,3176,3932,7107,7825,147,7968,416,178,598,1548,252,1801,125,162,291,3327,536,3861,16846,5229,22073,1142,404,1550,607,400,1007,90534,28505,119037
301,257,107,363,695,201,899,117,38,157,3415,1530,4953,1705,1539,3238,6192,3414,9610,59,59,119,144,169,317,1459,1318,2772,1448,613,2057,812,2578,3390,724,2171,2894,632,115,747,254,417,674,5528,7440,12974,167,8,174,1228,488,1719,2395,44,2436,1969,27,1997,1778,28,1805,680,341,1025,467,267,731,1200,706,1912,9879,1914,11789,0,0,3,227,612,843,426,3937,4368,438,1353,1782,698,143,839,425,779,1198,2209,6823,9031,3,13,18,436,1559,1999,9,561,574,211,1732,1940,107,1553,1657,288,2066,2349,350,217,566,856,860,1714,2260,8557,10817,11,9,22,974,742,1719,1997,3306,5296,342,945,1280,3325,4997,8319,105,3,112,944,160,1100,1119,58,1181,2622,149,2764,1304,304,1612,6088,672,6765,240,32,269,770,1066,1837,994,18,1013,1741,1357,3097,389,155,545,656,567,1221,1478,413,1895,6274,3604,9875,440,286,725,287,224,511,42483,37933,80416
302,273,111,381,853,223,1077,153,93,245,5147,2203,7350,2362,2134,4499,8791,4769,13555,126,115,240,183,193,377,2125,2055,4179,3086,795,3879,1172,2873,4040,1639,4729,6365,1070,182,1258,300,762,1059,9694,11701,21399,232,16,250,2189,574,2760,4392,76,4470,2417,22,2439,2549,64,2613,920,409,1328,525,288,821,1014,766,1784,14239,2224,16466,0,0,7,306,947,1253,771,4212,4981,580,1723,2301,1167,333,1508,686,1666,2357,3512,8887,12400,13,29,42,796,1834,2626,23,635,658,490,2477,2960,433,2537,2962,535,2291,2828,881,437,1318,1971,1562,3535,5138,11791,16930,12,12,22,1256,793,2045,3127,5368,8499,641,1693,2328,5038,7864,12897,144,23,167,2067,321,2385,1805,139,1950,3934,264,4197,1955,421,2381,9912,1165,11075,284,33,311,1269,1491,2752,1496,27,1531,1729,1051,2780,339,60,401,1037,976,2012,1748,633,2382,7908,4270,12174,710,393,1104,414,315,724,65355,53381,118730
303,411,194,601,1291,368,1663,119,71,194,6565,3178,9740,3321,2642,5959,11710,6445,18155,255,339,593,391,339,732,3781,3779,7556,2648,1348,3996,2211,5554,7767,2683,7505,10193,1762,358,2118,830,1560,2388,14559,20783,35340,223,13,232,2277,905,3183,5089,91,5183,2884,45,2930,2721,46,2768,1478,545,2025,512,294,805,1061,972,2030,16242,2900,19150,0,5,6,514,1449,1964,1228,6614,7840,793,2014,2809,1095,266,1359,838,1334,2177,4473,11686,16160,10,32,45,965,2894,3859,30,1098,1131,678,3783,4460,567,3507,4073,891,3750,4638,828,540,1369,1996,1724,3712,5964,17331,23292,16,20,43,2118,1273,3392,3892,5407,9299,642,1407,2053,6676,8107,14781,141,13,158,1786,338,2123,1998,81,2077,5659,311,5970,2964,647,3613,12543,1395,13936,366,38,404,1469,1487,2956,1285,23,1304,1665,933,2598,327,82,409,1204,996,2198,1901,532,2435,8216,4097,12308,986,574,1561,582,437,1023,81946,73754,155691
304,116,71,183,399,147,547,58,21,76,2250,1255,3507,1214,1446,2658,4032,2936,6972,511,509,1022,346,385,728,1219,1298,2523,1526,1005,2533,2100,3874,5976,603,1495,2093,710,144,858,375,517,893,7384,9231,16620,62,6,75,838,494,1330,1048,21,1066,1053,17,1069,722,40,766,550,279,824,407,215,623,346,582,929,5028,1651,6686,0,3,3,196,425,617,498,3258,3756,439,1203,1641,2350,243,2595,441,826,1267,3930,5954,9881,3,6,9,244,1030,1275,19,469,484,267,1178,1447,115,910,1020,242,1142,1384,132,130,260,377,514,893,1397,5380,6781,6,8,18,435,402,838,1661,3520,5180,297,644,942,2401,4573,6968,23,0,23,294,56,352,145,6,155,883,104,981,254,52,308,1593,221,1823,71,13,83,554,616,1168,277,10,287,117,74,192,129,39,169,650,515,1162,729,256,986,2527,1521,4048,380,198,581,198,132,332,28873,31805,60680
305,897,578,1477,3195,1224,4422,59,26,84,16524,11015,27536,5579,5348,10928,26254,18185,44442,1114,1228,2346,1461,1418,2876,15829,17981,33817,12228,5462,17687,3311,6006,9317,4476,13154,17634,11306,2645,13950,4391,5756,10152,54121,53652,107770,315,34,351,6398,2077,8475,1981,45,2028,4255,64,4320,3009,101,3107,3197,1110,4305,637,309,950,1396,1429,2827,21187,5170,26349,6,8,17,625,1496,2121,1202,5013,6217,3652,5799,9451,3183,852,4035,1756,2891,4647,10429,16065,26493,72,126,192,3875,8247,12119,153,4810,4965,2370,8649,11018,2169,7804,9971,3548,8662,12209,793,1089,1881,3501,5545,9049,16471,44935,61406,35,38,75,3390,2944,6340,3995,6286,10280,1012,1951,2959,8432,11220,19648,36,3,40,1031,251,1278,520,32,552,2383,166,2548,845,166,1010,4814,620,5431,323,23,345,2387,3063,5450,1918,41,1960,951,597,1553,224,79,303,1848,1404,3251,1795,555,2342,9436,5769,15211,1851,1476,3320,921,820,1738,153910,157905,311812
306,223,91,321,551,249,797,1705,625,2336,2569,1557,4129,2520,2408,4926,7573,4934,12503,51,88,139,296,267,559,1130,1586,2719,1849,689,2537,1226,3434,4656,1320,3784,5103,284,55,342,579,1004,1580,6731,10906,17643,176,14,183,1107,431,1538,3247,45,3298,1825,23,1855,1770,55,1828,1422,658,2082,758,332,1087,683,725,1410,10995,2290,13282,8,7,11,415,1216,1629,699,4434,5130,832,2031,2858,1197,284,1482,924,1325,2249,4063,9298,13366,7,23,26,404,1892,2296,17,729,744,276,2442,2723,255,2036,2291,284,2284,2562,277,311,583,709,1016,1722,2224,10736,12954,17,19,30,741,842,1581,2510,4901,7416,386,1261,1652,3654,7020,10679,123,3,128,678,113,791,975,62,1035,2740,187,2924,541,76,614,5064,434,5498,310,44,355,1179,2358,3533,883,29,910,670,565,1231,1644,530,2171,842,761,1602,1452,499,1950,6970,4780,11753,580,312,887,427,356,785,48270,51076,99348
307,67,29,95,212,77,292,4769,2019,6787,1438,562,2001,1011,1011,2023,7497,3697,11197,19,11,33,55,61,108,495,519,1012,887,253,1140,480,1759,2233,384,1293,1680,72,16,93,148,226,374,2532,4141,6673,113,3,116,771,182,955,3002,58,3060,889,18,900,872,14,890,491,365,855,341,189,530,641,347,982,7123,1169,8296,0,4,4,146,446,599,186,2348,2535,141,655,793,461,71,539,114,240,352,1050,3773,4824,3,9,11,174,869,1048,5,278,284,87,1315,1404,40,639,683,106,1194,1305,148,199,345,340,355,688,900,4860,5757,4,0,4,287,208,498,1037,1986,3018,118,424,543,1445,2619,4068,115,4,118,1225,101,1327,1292,62,1357,2002,139,2142,350,93,442,4986,403,5394,254,42,291,394,1194,1591,734,34,774,1372,634,2002,1900,675,2572,232,441,677,663,250,916,5550,3266,8814,341,107,446,256,195,456,31691,24234,55924
