SA4_CODE_2016,SWs_NNI_H_0,SWs_NNI_H_1_15,SWs_NNI_H_16_24,SWs_NNI_H_25_34,SWs_NNI_H_35_39,SWs_NNI_H_40,SWs_NNI_H_41_48,SWs_NNI_H_49mo,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_15,SWs_1_149_H_16_24,SWs_1_149_H_25_34,SWs_1_149_H_35_39,SWs_1_149_H_40,SWs_1_149_H_41_48,SWs_1_149_H_49mo,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_15,SWs_150_299_H_16_24,SWs_150_299_H_25_34,SWs_150_299_H_35_39,SWs_150_299_H_40,SWs_150_299_H_41_48,SWs_150_299_H_49mo,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_15,SWs_300_399_H_16_24,SWs_300_399_H_25_34,SWs_300_399_H_35_39,SWs_300_399_H_40,SWs_300_399_H_41_48,SWs_300_399_H_49mo,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_15,SWs_400_499_H_16_24,SWs_400_499_H_25_34,SWs_400_499_H_35_39,SWs_400_499_H_40,SWs_400_499_H_41_48,SWs_400_499_H_49mo,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_15,SWs_500_649_H_16_24,SWs_500_649_H_25_34,SWs_500_649_H_35_39,SWs_500_649_H_40,SWs_500_649_H_41_48,SWs_500_649_H_49mo,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_15,SWs_650_799_H_16_24,SWs_650_799_H_25_34,SWs_650_799_H_35_39,SWs_650_799_H_40,SWs_650_799_H_41_48,SWs_650_799_H_49mo,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_15,SWs_800_999_H_16_24,SWs_800_999_H_25_34,SWs_800_999_H_35_39,SWs_800_999_H_40,SWs_800_999_H_41_48,SWs_800_999_H_49mo,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_15,SWs_1000_1249_H_16_24,SWs_1000_1249_H_25_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40,SWs_1000_1249_H_41_48,SWs_1000_1249_H_49mo,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_15,SWs_1250_1499_H_16_24,SWs_1250_1499_H_25_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40,SWs_1250_1499_H_41_48,SWs_1250_1499_H_49mo,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_15,SWs_1500_1749_H_16_24,SWs_1500_1749_H_25_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40,SWs_1500_1749_H_41_48,SWs_1500_1749_H_49mo,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_15,SWs_1750_1999_H_16_24,SWs_1750_1999_H_25_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40,SWs_1750_1999_H_41_48,SWs_1750_1999_H_49mo,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_15,SWs_2000_2999_H_16_24,SWs_2000_2999_H_25_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40,SWs_2000_2999_H_41_48,SWs_2000_2999_H_49mo,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000mo_H_0,SWs_3000mo_H_1_15,SWs_3000mo_H_16_24,SWs_3000mo_H_25_34,SWs_3000mo_H_35_39,SWs_3000mo_H_40,SWs_3000mo_H_41_48,SWs_3000mo_H_49mo,SWs_3000mo_H_NS,SWs_3000mo_H_Tot,SWs_PINS_H_0,SWs_PINS_H_1_15,SWs_PINS_H_16_24,SWs_PINS_H_25_34,SWs_PINS_H_35_39,SWs_PINS_H_40,SWs_PINS_H_41_48,SWs_PINS_H_49mo,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_15,SWs_Tot_H_16_24,SWs_Tot_H_25_34,SWs_Tot_H_35_39,SWs_Tot_H_40,SWs_Tot_H_41_48,SWs_Tot_H_49mo,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_15,MaOpD_NNI_H_16_24,MaOpD_NNI_H_25_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40,MaOpD_NNI_H_41_48,MaOpD_NNI_H_49mo,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_15,MaOpD_1_149_H_16_24,MaOpD_1_149_H_25_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40,MaOpD_1_149_H_41_48,MaOpD_1_149_H_49mo,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_15,MaOpD_150_299_H_16_24,MaOpD_150_299_H_25_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40,MaOpD_150_299_H_41_48,MaOpD_150_299_H_49mo,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_15,MaOpD_300_399_H_16_24,MaOpD_300_399_H_25_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40,MaOpD_300_399_H_41_48,MaOpD_300_399_H_49mo,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot
207,14,79,20,3,12,14,3,6,10,171,107,1852,101,24,0,11,0,8,22,2116,52,1306,360,67,10,17,7,7,24,1860,42,598,539,131,45,30,11,22,26,1442,42,291,512,278,52,31,10,24,21,1248,34,180,382,490,181,107,29,39,21,1462,35,98,179,348,469,196,103,67,9,1503,28,58,82,181,501,309,130,103,7,1397,26,32,52,100,322,340,152,137,0,1158,23,23,20,40,138,212,118,120,3,689,8,10,15,31,83,150,88,126,3,514,5,14,7,20,46,99,55,122,3,372,16,18,12,17,39,145,94,211,0,552,8,17,17,15,25,78,37,225,6,426,8,92,33,27,26,36,9,18,30,281,436,4677,2337,1763,1954,1771,848,1238,190,15206,0,3,0,0,0,4,0,0,0,12,4,64,9,4,0,3,0,3,0,90,3,81,41,8,4,3,0,0,3,146,3,38,52,19,6,9,0,4,3,142
208,20,92,16,19,9,6,0,14,11,189,135,2416,131,20,8,5,6,10,39,2766,79,1593,470,101,13,18,3,18,37,2338,72,762,696,171,27,28,12,26,30,1814,49,418,715,340,69,53,12,29,14,1698,69,286,565,683,247,108,40,61,10,2067,52,125,199,512,649,278,98,86,18,2017,49,72,88,227,607,369,188,146,10,1748,30,40,49,102,356,379,174,189,17,1333,19,23,31,53,195,253,119,157,15,862,7,23,28,37,99,168,95,161,3,630,7,6,9,18,48,96,69,113,0,379,17,25,20,19,58,136,101,200,0,570,7,28,14,17,28,60,48,178,3,394,5,105,44,34,40,31,19,23,39,329,621,6006,3069,2358,2452,1985,977,1409,254,19138,0,6,4,4,3,0,0,0,3,30,9,110,11,3,3,3,0,0,3,142,10,94,52,19,11,5,0,3,4,193,4,75,91,33,9,7,4,5,0,231
209,18,92,27,9,9,8,0,14,6,183,138,2869,153,19,5,3,4,4,50,3241,72,1618,468,97,14,9,6,20,36,2328,61,748,632,192,31,27,9,18,34,1752,29,336,631,341,60,31,10,24,31,1506,56,209,438,667,275,100,34,61,28,1875,45,87,182,414,577,244,102,99,25,1775,37,45,71,172,567,346,134,127,27,1517,28,24,33,62,272,278,157,143,9,1007,13,13,10,20,136,171,81,126,4,574,7,9,15,20,68,124,56,108,3,411,4,3,3,11,33,64,43,58,6,220,8,12,9,8,33,73,51,118,0,308,3,12,4,10,6,21,24,109,0,202,4,116,38,31,34,22,10,22,41,312,511,6197,2716,2084,2121,1516,715,1060,297,17217,0,4,3,4,4,3,0,3,0,29,8,83,18,0,6,3,0,3,7,123,7,101,61,20,7,14,3,3,3,223,10,94,86,39,29,17,4,6,7,301
210,15,64,14,13,6,7,6,10,7,138,93,1651,103,23,5,6,0,5,34,1917,53,1028,311,76,11,12,0,14,25,1533,29,453,451,134,30,22,3,13,18,1156,36,253,509,238,50,37,6,24,24,1181,57,134,407,545,219,89,39,33,35,1550,43,74,213,430,579,224,100,71,12,1739,37,42,90,244,594,356,157,108,18,1644,28,26,40,121,336,342,156,179,9,1235,17,20,17,39,175,226,101,137,0,734,12,11,7,23,89,150,90,121,4,499,4,0,0,6,52,86,57,67,3,283,8,8,4,12,44,88,54,126,0,341,3,3,3,5,10,23,10,59,0,122,14,82,29,37,39,30,6,14,33,289,447,3837,2196,1952,2240,1715,777,971,234,14368,4,7,8,9,8,4,3,9,3,55,5,82,17,0,9,6,0,6,3,128,9,151,93,38,6,7,3,9,10,322,9,119,147,76,24,37,4,18,15,448
211,25,94,15,17,7,5,0,16,9,201,166,3027,149,30,4,15,3,16,46,3454,70,1713,553,113,25,9,14,13,45,2548,63,829,689,200,52,32,7,30,38,1943,60,390,765,398,91,43,22,25,16,1803,66,259,535,751,278,132,37,63,28,2155,50,109,212,541,674,306,123,85,18,2118,43,72,94,223,704,434,207,165,26,1974,33,43,39,93,390,368,228,230,8,1425,28,26,14,30,179,256,137,176,6,844,15,10,15,27,96,169,87,157,0,576,6,0,5,11,38,94,70,121,3,352,3,8,9,18,48,136,84,188,6,501,8,18,9,11,14,37,27,100,0,226,11,107,53,28,23,41,21,31,36,353,647,6714,3162,2489,2616,2072,1055,1423,291,20471,3,13,8,3,3,6,0,3,0,38,16,86,23,7,5,3,0,3,0,146,20,156,57,14,9,7,0,3,6,266,17,96,129,39,20,14,8,12,9,332
212,34,164,29,13,25,20,7,22,9,318,192,3332,196,37,15,11,3,14,63,3854,108,2059,622,141,30,20,12,25,54,3074,70,961,903,262,63,50,20,39,35,2409,73,478,1026,517,107,66,28,28,27,2359,93,326,702,1022,419,218,54,86,41,2971,84,164,291,676,1028,469,184,192,54,3139,59,84,132,322,1094,703,334,229,34,2995,56,63,59,135,750,762,375,376,18,2587,34,20,28,76,323,489,268,296,13,1535,27,17,20,34,211,346,195,266,11,1131,19,4,15,13,93,226,119,200,6,704,20,12,16,25,120,266,184,416,0,1057,11,23,15,14,30,107,65,242,11,504,14,110,53,53,56,63,21,36,59,452,877,7823,4107,3337,4375,3808,1863,2467,441,29100,7,25,18,8,16,20,0,11,5,111,16,164,20,13,9,0,3,3,7,239,25,219,166,54,19,21,3,8,14,523,25,169,270,97,50,32,15,21,18,693
213,27,173,34,28,13,11,3,16,12,319,163,3320,215,25,7,10,3,10,58,3816,80,2086,643,163,27,21,8,27,58,3115,62,1021,971,248,55,47,15,20,40,2473,84,474,997,541,109,77,19,40,38,2383,74,312,665,1006,406,184,57,86,38,2829,66,128,264,661,936,379,149,136,35,2757,53,62,96,249,854,507,237,177,15,2252,51,29,55,97,511,466,233,264,24,1729,23,27,18,36,201,305,136,235,3,989,8,4,16,21,110,211,119,195,7,688,3,10,11,14,57,109,65,132,3,400,8,11,3,9,62,114,87,201,7,497,3,15,8,12,16,48,31,122,3,260,9,135,56,42,47,49,11,35,70,449,718,7803,4052,3150,3408,2542,1166,1697,409,24947,13,26,10,4,13,25,9,11,4,109,12,115,21,12,3,3,8,10,10,192,22,243,93,42,30,14,4,15,22,485,18,181,267,99,42,34,18,25,26,717
214,13,71,10,5,4,3,0,8,5,125,88,1615,92,10,0,3,3,7,26,1840,40,791,237,51,13,9,3,17,14,1179,39,440,399,106,18,18,4,14,12,1046,37,222,400,234,39,23,6,27,10,999,36,174,311,460,153,73,27,39,12,1285,27,70,146,300,372,143,77,79,13,1235,31,44,61,122,368,194,99,81,14,1016,24,25,36,55,148,192,100,122,10,707,12,20,13,24,57,99,67,91,3,383,9,6,5,19,42,65,37,70,0,253,5,8,4,10,12,31,19,60,0,147,0,3,3,8,18,39,30,88,3,197,0,7,3,13,3,32,9,56,0,121,9,70,29,30,19,17,3,12,29,222,364,3565,1756,1443,1279,938,489,763,154,10748,3,0,0,0,5,3,0,0,0,20,0,66,9,3,0,0,0,3,3,90,6,72,22,11,0,7,0,7,0,121,8,45,44,15,12,8,0,11,3,128
215,14,50,4,4,0,0,0,6,0,75,44,828,38,7,0,4,3,4,19,952,16,363,100,36,8,9,3,11,11,552,17,164,169,48,21,5,9,11,10,453,27,115,217,133,33,13,9,21,9,566,35,65,129,271,159,51,28,21,8,762,29,29,69,164,302,118,58,55,13,827,12,20,31,57,245,116,89,51,3,626,8,14,15,22,74,112,60,61,3,373,8,6,12,3,33,54,39,49,3,198,4,5,3,9,22,23,17,37,0,121,0,0,3,4,12,7,12,20,0,65,3,0,0,4,6,8,18,39,0,84,4,6,3,6,0,9,3,20,3,58,11,38,10,13,13,11,10,8,8,115,244,1715,806,776,920,537,349,409,85,5837,0,4,0,0,3,7,0,6,0,22,0,26,3,0,0,0,0,7,0,41,4,34,13,0,3,0,0,4,3,69,14,40,23,15,3,6,4,6,3,109
216,6,24,0,3,0,3,3,6,5,54,66,807,41,8,3,3,0,4,16,951,33,288,81,21,4,5,4,10,14,462,34,170,142,54,11,7,3,12,5,438,17,82,193,115,20,10,11,12,3,467,21,68,144,282,110,47,20,15,8,713,35,43,39,186,249,90,51,44,8,749,19,22,20,69,204,152,75,48,9,619,5,7,14,21,90,74,71,59,4,345,3,3,0,11,27,44,40,62,0,186,0,3,0,0,15,30,12,41,3,113,7,0,0,3,4,14,11,25,0,63,3,3,0,5,3,11,14,39,0,77,0,15,4,3,0,3,3,29,0,50,3,30,8,17,14,10,7,9,18,109,259,1560,690,796,758,500,318,405,101,5393,0,5,0,0,3,0,4,3,0,11,3,13,3,0,0,0,0,3,0,20,9,19,16,3,0,4,0,0,3,51,11,29,26,18,8,9,8,3,4,111
217,3,25,0,3,0,0,0,0,3,48,59,752,32,11,7,0,0,6,21,895,36,390,96,28,4,0,4,10,16,579,13,202,201,64,14,11,0,8,12,521,24,94,201,102,28,11,12,10,4,497,22,76,134,237,105,39,14,25,7,657,26,47,54,150,241,92,46,29,11,701,19,16,20,47,187,106,53,52,6,510,8,8,12,30,63,84,47,72,3,332,3,0,3,3,29,32,29,47,0,150,6,3,0,0,20,26,14,33,0,109,0,0,0,0,8,16,3,22,0,51,0,4,0,3,3,17,12,36,0,75,4,3,0,3,0,16,0,15,0,43,3,30,12,11,13,14,0,6,12,93,233,1654,777,697,722,452,249,368,95,5243,0,9,0,0,3,0,0,7,0,19,3,16,0,0,3,3,0,3,0,29,4,21,11,8,0,0,0,4,3,54,3,36,24,3,5,3,5,3,4,82
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,15,25,10,3,6,3,0,5,4,70,30,235,21,8,0,0,0,12,13,324,25,286,75,21,6,4,0,3,10,429,28,199,117,30,9,18,0,9,8,420,24,135,165,66,10,19,0,10,10,433,27,106,154,148,45,42,9,22,10,569,14,47,82,117,90,68,18,34,8,474,25,22,58,73,137,139,54,38,8,554,17,18,23,51,119,177,59,95,6,559,11,11,14,26,85,141,81,95,3,470,7,6,5,3,40,93,43,68,3,275,8,3,3,9,21,59,13,52,0,165,5,9,0,6,14,37,21,38,0,139,0,6,0,3,3,11,5,24,0,44,5,19,13,10,10,21,10,11,22,126,244,1124,740,578,591,815,332,518,111,5051,10,12,7,11,9,12,5,20,4,84,12,68,14,13,6,4,0,3,0,118,27,118,93,38,18,19,9,27,6,345,11,123,149,70,26,51,12,39,13,502
301,9,46,4,4,3,6,0,5,3,76,51,1144,73,15,3,5,5,7,13,1305,23,601,197,45,12,10,0,7,10,910,12,275,247,80,18,7,5,15,9,663,30,142,262,172,33,12,6,10,3,664,18,98,208,333,108,49,14,35,4,864,20,48,75,220,354,123,45,65,6,957,21,29,43,73,283,159,102,78,4,798,10,14,11,38,166,176,89,147,6,669,3,3,12,20,68,118,62,102,3,402,5,7,3,14,49,91,44,105,0,320,0,8,5,8,24,61,26,57,0,190,3,7,3,12,32,48,39,95,0,241,3,9,5,7,14,16,14,67,5,130,7,43,10,9,12,7,3,14,17,124,220,2467,1165,1051,1163,892,459,811,84,8319,7,8,0,0,5,0,0,9,0,31,4,94,9,4,0,4,0,8,0,126,9,86,50,14,5,8,0,0,4,174,14,45,63,28,9,8,0,11,3,170
302,5,31,6,3,0,5,0,8,5,67,66,1414,85,11,7,0,3,0,21,1608,36,860,269,68,10,8,3,10,11,1272,33,429,376,149,24,18,10,6,13,1054,25,234,466,258,55,24,4,14,17,1080,36,152,404,599,185,58,18,36,15,1503,46,58,207,472,557,195,94,75,10,1712,30,38,82,207,547,301,149,119,18,1484,24,26,30,106,318,316,124,150,8,1103,16,9,14,46,137,187,106,168,6,686,5,5,10,22,94,136,57,144,3,476,4,3,3,14,45,65,31,74,0,240,0,3,6,9,30,65,44,129,0,289,0,7,5,7,13,22,19,79,3,154,6,52,22,21,27,7,11,9,11,161,323,3323,1985,1992,2043,1410,666,1015,149,12897,3,4,0,0,3,3,0,3,0,19,4,56,3,0,7,3,3,9,3,86,9,79,39,14,4,4,0,7,9,170,9,80,74,44,23,13,9,10,7,266
303,15,42,14,10,6,12,3,12,4,118,92,1411,78,12,11,9,4,11,24,1655,43,963,339,89,15,21,4,15,22,1500,30,483,449,135,36,19,7,16,15,1187,46,283,486,269,72,44,14,23,19,1254,47,190,351,560,209,94,33,60,18,1554,40,87,168,396,601,209,124,102,13,1746,34,44,78,186,611,391,178,152,13,1694,31,18,53,78,357,362,205,212,11,1339,10,14,13,34,147,231,131,229,7,806,8,10,18,24,94,188,97,206,3,641,4,7,9,16,40,108,45,134,0,352,10,13,17,17,47,124,71,205,0,507,3,7,16,4,16,54,25,133,7,260,5,52,17,25,16,13,12,14,20,171,415,3623,2096,1857,2261,1870,943,1523,179,14781,4,11,9,3,3,5,5,3,3,44,12,102,8,10,7,0,0,4,0,141,4,109,55,34,14,6,3,11,7,243,7,71,126,50,14,27,0,18,6,330
304,11,29,6,3,5,0,3,3,0,64,35,956,61,9,0,3,0,3,16,1085,38,702,211,38,0,10,0,4,15,1023,13,358,283,89,9,10,3,7,7,782,22,211,309,149,40,12,8,8,8,761,31,106,207,348,100,29,15,31,8,878,21,42,75,225,236,86,29,35,10,751,9,25,28,84,195,107,70,42,5,571,7,15,17,44,74,93,41,61,3,352,4,3,5,12,43,47,35,48,0,202,0,3,6,9,20,36,18,41,0,134,0,0,4,3,7,13,4,32,0,67,0,6,0,8,7,21,8,45,0,106,0,14,6,11,4,20,4,46,0,103,3,24,14,10,9,8,5,5,13,84,203,2503,1232,1043,746,505,245,416,88,6968,0,3,0,0,0,0,0,0,0,8,3,40,4,0,0,0,0,0,0,45,0,42,14,0,0,0,0,3,3,69,0,27,20,8,3,4,0,3,3,70
305,17,50,21,18,9,14,4,18,7,155,91,1234,80,16,7,4,0,8,35,1482,55,964,384,89,18,19,8,12,26,1573,35,574,533,177,32,22,8,21,25,1437,30,364,632,295,60,29,19,23,18,1471,40,227,510,669,241,111,46,71,24,1942,60,92,214,513,786,322,132,117,30,2264,47,71,101,225,814,486,248,216,22,2238,53,37,66,138,608,513,275,311,17,2011,30,32,27,56,345,357,174,274,3,1304,19,22,21,50,211,313,136,278,6,1059,22,5,14,25,99,153,116,197,0,627,19,18,14,24,141,249,158,356,8,983,12,21,15,30,52,181,103,464,3,881,6,43,22,29,31,32,13,26,24,228,538,3759,2662,2340,3453,2808,1446,2391,259,19648,0,3,0,0,3,3,0,9,5,27,4,73,18,3,3,3,5,0,6,107,3,79,40,12,3,4,0,11,0,156,10,63,76,19,11,7,3,10,3,216
306,8,51,8,6,7,7,3,11,3,110,59,1231,68,14,4,8,0,7,21,1405,33,491,192,67,12,6,5,21,10,838,21,258,250,142,35,15,6,22,10,760,34,168,323,227,70,30,18,29,11,906,49,134,285,578,246,84,44,64,21,1502,44,48,104,454,657,220,95,72,16,1709,23,32,64,172,534,268,180,123,13,1417,18,24,24,72,233,187,154,153,6,873,11,11,12,25,71,84,78,118,3,410,8,0,9,8,32,47,39,96,4,248,3,7,3,3,8,20,22,31,0,97,3,10,3,3,11,29,24,70,3,162,0,10,5,4,11,20,8,46,0,93,0,39,20,24,32,18,9,11,10,158,310,2513,1362,1805,1956,1035,677,875,139,10679,8,6,4,3,0,3,0,6,4,37,5,39,4,4,4,0,4,3,4,71,3,52,30,8,8,6,3,9,6,119,6,55,48,17,12,11,6,17,0,173
307,0,25,3,3,0,0,3,6,0,44,23,497,17,9,0,0,0,3,16,573,12,190,75,21,6,4,3,11,8,326,16,97,114,44,18,8,4,9,4,308,16,61,123,112,36,7,5,14,3,370,27,34,100,217,130,30,25,26,4,590,19,21,36,118,240,80,51,41,8,618,14,6,15,46,145,92,75,53,3,453,8,10,11,18,52,58,61,71,8,304,3,0,3,7,21,38,25,49,0,146,0,0,0,0,12,25,19,31,0,86,0,0,0,0,6,9,3,19,3,42,0,0,0,0,6,8,14,39,0,65,0,6,0,8,3,3,5,25,0,50,7,24,11,8,6,3,4,3,3,75,155,980,517,620,680,370,294,405,56,4068,0,10,5,3,4,3,0,12,0,29,3,25,5,3,0,3,3,6,0,48,5,40,20,7,6,4,0,8,0,92,3,22,25,12,3,6,3,14,7,98
308,8,37,9,8,0,3,3,8,3,71,70,1171,70,15,0,3,3,11,25,1362,30,572,212,64,16,6,3,13,21,945,30,287,272,128,33,10,3,14,13,795,27,151,306,224,39,15,9,18,14,806,26,100,243,429,184,48,26,34,15,1114,40,46,81,314,423,153,104,60,10,1230,20,24,25,95,376,184,115,76,7,923,17,13,15,48,135,132,110,111,3,580,5,4,3,12,37,50,48,81,0,244,3,5,0,3,17,39,27,80,0,184,0,0,0,3,11,18,13,45,0,95,0,0,3,3,7,13,12,65,0,103,0,5,0,3,0,11,0,38,0,66,3,43,19,11,17,14,3,9,15,135,294,2465,1261,1374,1313,703,470,657,125,8657,3,8,7,0,0,0,0,9,0,37,5,37,0,3,0,6,0,5,0,52,3,54,14,12,3,3,0,12,3,110,7,55,40,25,12,3,3,16,4,171
309,25,109,29,18,7,27,6,21,9,254,156,2986,175,40,9,15,4,20,48,3452,84,1749,632,177,29,24,11,27,43,2780,70,917,872,342,70,40,12,36,46,2402,79,575,1039,669,129,71,32,71,48,2715,86,426,957,1513,523,202,88,114,38,3952,102,231,378,1179,1408,513,221,231,30,4296,67,95,183,480,1306,662,379,326,27,3526,50,72,90,197,661,653,317,445,26,2509,17,34,40,84,255,363,161,356,4,1316,17,20,39,60,140,257,121,296,3,936,3,22,20,36,70,142,84,196,3,578,13,25,23,42,78,167,88,286,8,726,9,25,23,32,28,80,55,210,3,474,15,125,63,54,46,50,20,47,71,489,787,7393,4574,4925,4764,3278,1585,2683,405,30395,4,16,9,9,3,8,7,10,6,69,8,135,22,5,3,3,3,6,3,183,11,149,103,24,15,4,3,12,8,323,19,147,148,73,15,20,8,25,18,470
310,8,46,8,5,0,4,0,9,3,89,52,1244,77,15,4,4,0,6,22,1418,31,695,241,71,7,15,0,12,12,1087,17,295,334,126,22,16,9,20,13,851,27,188,352,239,53,21,9,21,16,920,29,132,259,482,211,67,23,34,16,1254,22,58,109,332,546,164,87,71,16,1409,30,18,40,128,431,229,142,93,11,1132,18,12,20,49,195,191,104,155,3,752,12,5,13,14,86,114,78,104,3,436,10,5,5,8,62,83,49,104,0,320,7,3,0,0,23,46,38,68,0,187,3,4,3,5,20,57,38,95,0,230,0,6,4,3,9,24,13,42,3,106,3,26,16,20,18,16,6,12,19,134,267,2736,1491,1514,1698,1056,591,831,140,10320,7,7,10,3,8,7,0,8,3,48,0,67,12,0,3,0,0,4,0,88,8,85,37,16,9,5,0,3,10,166,7,67,81,28,16,7,5,15,3,238
311,13,44,8,10,8,13,0,16,5,124,74,1266,95,21,6,0,0,8,26,1497,35,741,276,75,16,8,3,10,14,1184,29,365,343,131,37,13,5,14,26,965,22,198,375,253,50,28,11,19,8,966,40,144,331,527,228,81,43,57,20,1466,55,66,154,355,557,213,97,84,17,1600,27,25,61,132,484,276,174,117,10,1302,25,11,17,50,230,240,149,204,9,943,10,6,12,19,87,122,84,149,5,499,5,7,11,20,54,93,49,111,0,346,0,0,5,6,15,49,29,71,3,175,3,3,0,5,16,45,35,118,3,235,0,4,3,9,9,22,8,52,0,104,0,47,19,29,22,11,9,13,22,169,337,2933,1713,1651,1813,1217,706,1048,171,11583,3,7,4,6,3,4,3,3,3,41,3,77,3,6,0,3,0,0,0,98,3,95,39,16,5,8,0,4,3,173,10,56,80,34,16,10,0,6,5,224
312,8,34,3,9,0,0,5,5,0,65,52,868,46,11,0,0,0,3,14,999,24,340,134,41,13,3,0,4,20,574,25,203,206,86,20,9,4,14,5,571,20,105,237,212,35,17,7,14,10,657,30,66,196,375,145,53,27,25,9,926,30,37,69,269,375,133,68,52,6,1035,26,19,36,86,306,131,82,56,6,756,11,9,17,32,110,94,78,92,5,451,7,3,3,10,47,45,37,73,4,231,0,3,7,6,21,30,24,52,0,145,0,0,0,0,3,21,12,29,0,74,4,4,0,3,5,12,11,33,0,80,0,7,9,5,3,3,0,20,0,46,3,40,11,18,23,12,5,6,19,143,242,1723,972,1164,1110,582,366,482,102,6743,0,9,3,0,0,3,3,9,0,31,7,23,3,3,0,3,0,3,9,59,9,47,19,15,11,7,4,10,0,117,4,35,36,14,11,11,4,14,3,129
313,11,35,5,6,0,5,3,7,3,81,51,1115,78,10,3,9,0,3,20,1296,22,565,184,57,8,11,3,6,8,865,23,246,241,94,22,12,7,13,16,670,25,129,266,194,41,18,13,16,3,701,31,95,177,416,155,59,24,44,11,1009,17,51,81,243,370,117,66,74,17,1023,32,36,41,103,326,130,91,97,4,854,16,12,16,28,125,131,74,119,4,530,3,3,5,8,42,55,40,86,0,244,0,3,4,5,38,32,28,79,0,185,0,4,0,6,4,23,15,36,0,95,7,0,0,8,17,27,16,50,0,122,0,7,4,6,0,13,0,30,0,54,3,22,21,22,11,7,3,9,10,100,237,2325,1113,1206,1164,646,384,658,101,7847,4,5,3,3,3,3,0,3,0,22,3,40,6,6,0,3,0,12,3,65,10,57,18,6,4,0,0,10,3,107,4,42,48,17,3,10,3,13,3,138
