SA4_CODE_2016,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000mo_A_15_19,OIDNS_3000mo_A_20_24,OIDNS_3000mo_A_25_34,OIDNS_3000mo_A_35_44,OIDNS_3000mo_A_45_54,OIDNS_3000mo_A_55_64,OIDNS_3000mo_A_65_74,OIDNS_3000mo_A_75ov,OIDNS_3000mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54,Tot_150_299_A_55_64,Tot_150_299_A_65_74,Tot_150_299_A_75ov,Tot_150_299_Tot,Tot_300_399_A_15_19,Tot_300_399_A_20_24,Tot_300_399_A_25_34,Tot_300_399_A_35_44,Tot_300_399_A_45_54,Tot_300_399_A_55_64,Tot_300_399_A_65_74,Tot_300_399_A_75ov,Tot_300_399_Tot,Tot_400_499_A_15_19,Tot_400_499_A_20_24,Tot_400_499_A_25_34,Tot_400_499_A_35_44,Tot_400_499_A_45_54,Tot_400_499_A_55_64,Tot_400_499_A_65_74,Tot_400_499_A_75ov,Tot_400_499_Tot,Tot_500_649_A_15_19,Tot_500_649_A_20_24,Tot_500_649_A_25_34,Tot_500_649_A_35_44,Tot_500_649_A_45_54,Tot_500_649_A_55_64,Tot_500_649_A_65_74,Tot_500_649_A_75ov,Tot_500_649_Tot,Tot_650_799_A_15_19,Tot_650_799_A_20_24,Tot_650_799_A_25_34,Tot_650_799_A_35_44,Tot_650_799_A_45_54,Tot_650_799_A_55_64,Tot_650_799_A_65_74,Tot_650_799_A_75ov,Tot_650_799_Tot,Tot_800_999_A_15_19,Tot_800_999_A_20_24,Tot_800_999_A_25_34,Tot_800_999_A_35_44,Tot_800_999_A_45_54,Tot_800_999_A_55_64,Tot_800_999_A_65_74,Tot_800_999_A_75ov,Tot_800_999_Tot,Tot_1000_1249_A_15_19,Tot_1000_1249_A_20_24,Tot_1000_1249_A_25_34,Tot_1000_1249_A_35_44,Tot_1000_1249_A_45_54,Tot_1000_1249_A_55_64,Tot_1000_1249_A_65_74,Tot_1000_1249_A_75ov,Tot_1000_1249_Tot,Tot_1250_1499_A_15_19,Tot_1250_1499_A_20_24,Tot_1250_1499_A_25_34,Tot_1250_1499_A_35_44,Tot_1250_1499_A_45_54,Tot_1250_1499_A_55_64,Tot_1250_1499_A_65_74,Tot_1250_1499_A_75ov,Tot_1250_1499_Tot,Tot_1500_1749_A_15_19,Tot_1500_1749_A_20_24,Tot_1500_1749_A_25_34,Tot_1500_1749_A_35_44,Tot_1500_1749_A_45_54,Tot_1500_1749_A_55_64,Tot_1500_1749_A_65_74,Tot_1500_1749_A_75ov,Tot_1500_1749_Tot,Tot_1750_1999_A_15_19,Tot_1750_1999_A_20_24,Tot_1750_1999_A_25_34,Tot_1750_1999_A_35_44,Tot_1750_1999_A_45_54
205,26,14,23,15,3,126,0,19,31,27,34,23,9,9,146,3,11,40,30,28,36,5,6,161,0,7,32,32,42,36,10,4,164,0,3,32,22,24,14,6,0,103,0,0,15,18,20,19,3,3,76,0,0,4,12,16,5,4,0,44,0,0,15,19,22,12,3,0,65,0,0,0,12,14,10,5,5,45,21,19,42,40,49,31,12,22,242,111,134,293,288,333,298,129,71,1651,178,49,117,156,249,256,91,28,1128,2915,331,239,265,315,349,106,27,4549,906,668,618,697,784,817,306,70,4872,515,634,817,919,1035,1108,448,132,5614,495,797,1011,1126,1361,1321,576,129,6815,414,1297,1697,1751,2265,2045,757,161,10388,220,1571,2381,2134,2543,2206,624,126,11802,83,1312,2803,2465,2851,2378,601,77,12568,41,810,2913,2454,2785,2278,526,96,11901,5,290,1972,1785,1830,1470,324,49,7734,3,119,1233,1465,1706,1306,214,41,6091,0,43,687,1048,1237
206,124,108,64,34,17,711,18,137,337,178,129,65,35,14,918,4,152,434,253,186,100,28,11,1166,4,122,588,296,222,119,33,13,1391,0,49,391,276,182,96,16,7,1026,0,8,335,280,176,95,13,4,921,0,7,185,196,136,87,14,3,631,0,9,234,311,282,140,33,8,1022,10,7,104,259,233,116,62,31,827,66,180,463,340,263,176,60,42,1587,372,1222,3873,2855,2156,1253,446,236,12426,430,534,913,819,567,338,119,34,3760,6113,3443,1501,865,663,474,181,41,13293,3109,6876,4004,2194,1663,1272,441,99,19659,1582,6675,6021,2882,2301,1757,631,141,21980,1129,6495,7627,3660,3119,2432,950,177,25590,975,7593,11862,6680,5522,3965,1378,232,38208,609,8359,17550,9547,7723,5143,1561,185,50675,357,9644,28412,14109,10710,6959,1720,223,72126,164,7647,37370,19188,13744,8743,2021,170,89052,47,2926,30271,18112,12248,7063,1532,122,72317,37,1022,24335,19310,13011,7476,1345,127,66662,16,397,14876,15974,10396
207,24,39,25,15,8,186,4,21,62,27,33,18,11,5,177,0,26,69,36,47,21,13,3,215,0,17,71,48,52,28,15,6,232,0,12,33,43,23,35,8,7,159,0,4,28,35,39,15,8,0,131,0,3,16,31,26,16,10,0,105,0,0,19,42,37,18,5,3,119,0,0,10,19,35,22,14,9,108,16,52,95,62,68,38,12,9,349,87,242,534,458,499,287,143,65,2321,164,115,203,238,233,133,53,11,1155,3555,1383,445,384,372,263,90,14,6509,1326,2270,1060,815,815,644,214,41,7182,488,1724,1375,1034,1112,816,352,64,6973,340,1530,1565,1190,1370,1073,444,95,7606,233,1670,2572,1926,2181,1716,641,104,11047,147,1696,3563,2458,2592,1985,655,63,13158,62,1684,5167,3095,3198,2281,733,92,16313,29,1120,5997,3628,3648,2699,714,86,17920,11,407,4285,3038,2872,2008,506,73,13204,5,235,3174,3068,2876,1954,468,50,11836,3,42,1721,2361,2348
208,20,23,21,7,4,149,6,30,52,38,49,24,5,6,210,4,16,70,45,63,44,6,0,243,0,11,63,57,56,32,11,6,237,0,7,30,35,28,28,10,3,145,0,7,31,33,40,29,9,0,140,0,0,16,33,29,22,8,3,102,0,0,18,18,43,25,11,5,116,0,3,13,17,29,21,9,13,118,18,29,85,82,62,46,24,19,359,85,221,507,482,493,360,127,94,2366,189,117,209,279,270,190,64,19,1332,4284,1474,406,449,395,265,117,19,7405,1493,2562,1077,932,889,677,261,58,7961,627,1997,1403,1131,1155,918,394,80,7708,431,1852,1592,1352,1596,1302,506,104,8733,329,2104,2625,2206,2609,2010,801,118,12805,181,2101,4192,3124,3444,2579,861,99,16581,73,1826,5613,3872,4297,3051,816,69,19616,40,1122,5851,4352,4649,3251,843,82,20197,4,365,3788,3315,3273,2253,546,57,13592,6,136,2526,2980,2980,2028,456,54,11160,0,51,1286,2147,2110
209,46,50,37,9,3,216,0,21,58,44,52,26,8,4,214,0,31,73,47,44,33,10,3,238,0,11,57,62,63,31,8,4,240,0,0,38,44,33,34,8,3,153,0,3,19,30,33,19,4,3,110,0,0,21,16,15,4,0,3,56,0,4,16,22,26,20,10,0,100,0,0,8,12,20,8,4,4,52,19,42,81,72,74,48,11,3,349,112,215,527,479,484,295,110,50,2278,209,100,209,242,207,144,54,9,1177,4850,1136,456,460,374,257,88,17,7636,1691,2061,1129,1041,869,712,228,35,7765,567,1729,1402,1326,1272,1000,358,74,7712,484,1585,1657,1541,1641,1333,407,64,8715,350,1935,2801,2596,2841,2137,625,81,13366,210,2067,4032,3341,3652,2646,649,72,16675,119,1862,5196,4127,4400,3012,594,41,19351,38,1189,5595,4376,4471,3080,586,51,19380,11,367,4055,3207,3112,2019,405,37,13217,5,139,2642,2914,2765,1743,330,31,10574,3,82,1291,1976,1952
210,50,36,27,8,4,213,4,43,78,63,60,43,10,0,302,3,30,98,67,73,53,13,4,330,0,24,88,76,65,45,8,3,312,0,9,57,50,43,24,7,0,192,0,5,17,55,28,15,4,0,127,0,3,9,28,32,16,4,0,83,0,0,10,22,31,10,0,0,83,3,3,11,6,16,9,5,4,62,24,44,88,79,77,39,20,5,372,126,276,588,585,559,339,105,40,2610,155,90,185,213,200,142,41,5,1033,2959,694,291,323,288,176,64,15,4806,1178,1261,795,800,759,526,153,30,5500,488,1242,1123,997,1065,700,224,35,5875,437,1294,1442,1239,1344,975,295,37,7055,361,1758,2586,2376,2527,1739,454,55,11864,241,2179,4223,3337,3447,2315,446,52,16244,137,1961,5691,4514,4614,2890,523,48,20371,45,1197,5877,4878,4886,3055,513,42,20485,15,458,3847,3534,3410,2051,324,30,13668,9,196,2533,2849,2796,1699,245,21,10346,0,84,1394,2144,1933
211,40,41,32,15,13,199,4,34,73,47,61,40,9,9,279,4,41,84,73,72,37,16,5,333,0,18,74,62,74,50,13,3,292,0,7,50,40,36,27,12,0,177,0,0,31,40,39,22,3,0,139,0,3,8,27,23,12,7,3,82,0,0,9,30,30,14,7,0,81,0,5,4,12,15,13,5,0,54,22,57,92,98,95,59,18,15,450,145,277,556,558,600,390,160,80,2766,254,109,184,277,265,236,81,21,1426,5893,1153,439,551,509,416,131,26,9124,2170,2256,1109,1237,1128,1002,357,49,9313,855,1920,1441,1465,1617,1327,553,99,9271,732,1871,1582,1689,2111,1739,666,123,10504,545,2424,2848,2772,3417,2761,930,139,15839,275,2610,4460,3818,4519,3345,970,104,20110,132,2304,5908,4913,5620,4021,918,106,23922,37,1266,6086,5202,5756,4146,901,61,23457,8,431,4185,3827,3794,2715,562,44,15563,4,163,2673,3256,3382,2216,424,36,12156,0,57,1347,2278,2338
212,92,98,45,20,13,428,5,54,144,113,89,60,23,9,500,0,48,181,131,118,78,21,4,585,4,26,162,143,123,77,21,7,558,0,14,112,96,99,63,11,4,399,0,7,71,92,75,37,8,3,292,0,5,27,58,37,19,5,4,162,0,3,20,55,55,31,10,3,179,0,7,15,30,31,15,12,6,112,44,85,146,172,167,83,27,19,739,224,461,1156,1156,1095,643,219,120,5071,353,266,401,451,431,290,88,14,2290,6175,1635,693,706,613,434,132,38,10425,2423,3013,1866,1815,1479,1153,361,60,12170,1019,2628,2439,2190,1990,1657,550,120,12589,907,2610,2929,2675,2752,2170,709,125,14870,780,3482,5239,4701,4967,3564,1158,157,24051,484,4173,8284,7095,7348,4888,1157,124,33540,203,3929,11313,9046,9369,6150,1288,93,41387,96,2514,12561,9877,9975,6753,1239,94,43108,17,853,8460,7522,6958,4513,733,66,29116,22,325,5639,6435,6163,3739,650,61,23035,8,111,2926,4645,4491
213,65,72,45,8,5,324,5,50,131,100,61,55,9,0,404,3,40,148,117,82,61,16,0,465,4,21,133,94,109,58,14,0,439,0,4,62,98,73,45,6,0,284,3,3,45,62,53,30,5,0,207,0,0,29,35,50,22,4,0,132,0,0,25,39,28,23,4,0,122,0,0,13,23,17,21,7,3,89,33,76,144,131,136,67,28,16,641,191,394,972,913,820,531,147,57,4031,352,185,313,333,341,214,63,6,1803,5600,1348,599,588,417,268,105,23,8937,2291,2607,1475,1410,1249,956,235,31,10249,900,2369,2165,1836,1700,1301,376,50,10693,719,2215,2581,2305,2268,1531,448,65,12132,524,2796,4243,3953,3895,2666,651,71,18797,343,3247,6848,5730,5210,3363,708,52,25504,172,2870,8878,7282,6623,4256,749,48,30892,70,1809,9342,7782,7068,4578,684,52,31393,21,624,6124,5542,5042,3074,464,24,20911,9,233,3839,4599,4014,2556,384,27,15656,3,92,1989,3011,2980
214,15,23,22,14,0,94,3,17,23,28,19,18,12,3,115,0,20,27,31,39,23,9,3,146,0,4,28,23,33,19,8,0,119,0,6,20,31,22,11,3,0,83,0,3,12,24,24,15,4,0,77,0,0,0,16,14,5,0,0,41,0,0,5,8,16,10,5,0,42,0,0,7,8,16,13,8,5,54,13,27,41,47,42,40,19,4,229,83,137,234,264,293,213,108,43,1369,142,41,116,158,167,100,40,11,765,3244,446,224,268,225,200,86,8,4696,1043,904,531,638,590,555,220,39,4514,495,939,680,804,823,708,311,56,4815,466,908,829,1025,1115,1021,386,56,5810,386,1384,1552,1706,2023,1570,595,87,9304,295,1578,2314,2036,2435,1778,507,60,11004,138,1271,2839,2405,2933,2077,472,44,12177,37,706,2901,2490,2771,2040,419,38,11401,10,275,1978,1840,1950,1270,303,31,7656,4,102,1258,1560,1655,1042,227,23,5873,0,49,601,1111,1180
215,19,19,15,17,4,110,3,11,22,16,23,22,7,0,106,0,8,24,25,20,22,8,3,114,0,4,20,17,22,21,5,4,94,0,0,14,22,16,10,0,3,58,0,0,5,8,10,15,4,0,42,0,0,3,5,5,8,0,0,26,0,0,0,0,4,6,0,0,11,0,0,3,3,5,3,3,4,22,8,13,20,34,24,24,3,16,136,63,79,170,194,189,186,73,62,1012,124,44,79,130,215,220,86,34,929,1659,152,146,144,181,213,81,21,2597,537,340,341,372,427,476,211,48,2750,274,343,427,466,562,609,282,82,3054,280,477,588,643,766,795,383,91,4021,263,792,1070,1050,1405,1273,474,112,6432,153,1048,1694,1423,1768,1529,410,63,8096,73,882,1963,1685,1931,1764,395,90,8771,28,515,1809,1522,2004,1630,318,55,7879,3,173,1114,1107,1221,907,205,24,4758,0,64,677,866,1018,818,142,25,3620,4,24,296,556,661
216,11,22,12,7,5,82,3,13,24,19,23,21,0,4,107,0,9,25,22,19,18,3,3,92,0,8,12,17,11,16,3,0,69,0,0,6,3,16,17,0,0,42,0,0,3,7,10,4,7,0,29,0,0,4,3,6,9,0,0,22,0,0,6,8,5,0,0,0,21,0,0,0,3,4,5,3,0,19,19,18,21,26,18,14,3,6,121,74,78,151,147,161,143,57,50,870,108,24,70,100,161,168,58,15,702,1601,112,104,131,143,158,57,15,2319,457,250,276,318,300,325,137,27,2086,279,340,362,449,505,549,225,54,2771,342,408,460,570,680,648,273,83,3468,292,689,900,992,1211,1087,368,64,5608,143,965,1428,1256,1474,1295,295,61,6908,73,763,1778,1525,1844,1439,309,57,7793,16,487,1750,1595,1863,1378,293,30,7415,7,165,1139,1028,1153,827,140,16,4480,0,68,677,911,982,635,102,11,3396,0,18,341,578,690
217,16,4,8,9,4,61,3,10,17,11,14,7,8,5,76,0,9,23,20,17,11,4,3,80,0,6,9,16,20,14,3,0,69,0,6,10,12,14,9,0,3,45,0,0,3,15,21,4,7,0,50,0,0,0,14,10,4,0,0,23,0,0,9,10,7,0,0,0,30,0,0,3,8,9,4,0,0,23,10,18,15,23,20,19,10,8,120,49,84,129,163,151,118,65,31,778,79,26,53,117,140,141,62,17,645,1457,180,109,159,151,156,61,6,2276,469,387,308,327,341,381,177,35,2419,289,364,400,404,471,512,228,42,2708,250,401,456,531,673,630,282,60,3281,237,633,813,871,1067,974,386,83,5064,110,795,1201,1100,1299,1069,288,75,5940,53,668,1585,1284,1619,1259,296,50,6817,25,418,1556,1305,1592,1152,278,44,6372,5,145,932,915,1026,765,171,21,3989,0,44,583,751,897,633,129,22,3071,3,25,314,549,631
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,4,4,0,0,0,7,0,0,0,0,3,0,0,0,5,0,0,0,5,5,0,0,0,9,0,0,3,0,7,0,0,0,7,0,0,0,3,4,0,0,0,8,0,0,0,0,4
299,35,47,28,14,5,221,7,40,53,44,46,28,9,0,220,0,33,82,73,63,40,12,3,299,3,15,77,54,58,45,15,3,275,0,3,39,32,33,18,7,0,130,0,8,23,39,33,10,4,0,119,0,3,18,24,18,7,4,0,73,0,3,10,32,20,6,3,8,86,0,0,5,12,22,15,4,0,59,17,40,86,95,81,48,22,19,402,98,256,575,551,522,341,148,62,2556,140,100,207,251,220,154,46,9,1125,1166,673,413,394,427,338,99,15,3522,502,1047,971,890,1114,1057,298,38,5917,447,931,1105,1161,1437,1283,399,61,6830,952,1286,1358,1355,1819,1600,552,87,9016,639,1868,2240,2104,2532,2261,759,80,12486,215,1872,3067,2496,2798,2139,575,55,13207,132,1678,4102,3200,3338,2460,543,58,15509,55,1271,4635,3641,3619,2403,466,54,16146,31,590,3273,2919,2640,1569,244,34,11307,6,285,2320,2294,2128,1175,178,15,8413,3,115,1332,1469,1234
301,5,11,13,5,6,86,3,18,41,28,20,9,9,0,128,4,12,52,34,24,16,11,9,159,0,12,37,41,35,22,3,0,156,0,0,20,28,20,9,0,0,74,0,0,14,25,21,7,0,0,70,0,3,11,5,13,8,0,0,40,0,0,8,18,25,8,4,0,65,0,0,0,9,4,7,3,0,24,6,34,40,46,31,18,4,3,181,77,120,274,280,246,147,52,37,1239,118,34,83,113,120,77,22,4,577,2581,288,136,196,178,128,33,4,3549,1242,596,345,421,403,317,104,15,3447,586,616,494,505,531,526,164,22,3446,423,698,609,656,715,668,239,31,4046,457,1049,1216,1127,1321,1096,319,43,6626,261,1375,2155,1728,1911,1395,382,31,9236,136,1245,2849,2350,2484,1803,359,32,11250,38,747,2860,2787,2693,1902,359,20,11405,15,267,1857,1851,1865,1199,218,21,7295,5,104,1359,1759,1785,1077,181,16,6299,0,56,732,1185,1196
302,21,27,19,9,8,135,6,25,40,35,28,26,9,3,170,3,27,61,58,47,30,3,0,230,0,3,58,57,56,32,9,0,216,0,6,27,42,39,17,3,0,135,0,3,28,36,33,15,0,0,126,0,0,15,24,22,14,8,0,91,0,0,19,31,31,12,4,0,105,0,3,7,21,14,5,3,0,51,17,27,53,59,57,20,10,3,249,107,153,388,430,385,238,83,41,1832,116,40,97,109,106,81,28,5,589,2689,408,209,207,176,142,46,4,3884,1307,883,476,433,404,337,125,15,3982,659,966,760,598,575,475,187,25,4236,535,1059,968,824,815,705,220,37,5168,511,1628,1798,1523,1579,1293,387,66,8779,306,2241,3343,2399,2560,1854,411,42,13160,160,2055,4387,3361,3528,2457,463,33,16440,79,1178,4517,4028,4190,2767,494,31,17281,16,524,3070,3045,2912,1803,311,14,11696,10,220,2350,2954,2810,1661,229,25,10266,3,105,1455,2005,1927
303,43,33,22,0,7,194,4,38,67,56,46,34,5,0,244,4,43,100,67,57,36,8,3,317,0,28,89,74,86,44,9,5,331,0,8,48,53,46,25,3,0,189,0,4,23,53,34,27,6,3,152,0,0,30,34,25,10,3,3,111,0,0,16,39,31,24,3,0,116,0,3,12,16,19,5,11,0,68,18,43,80,69,64,36,12,4,325,109,289,630,586,508,310,102,48,2577,134,107,206,165,182,141,38,8,979,2886,737,334,315,246,169,66,11,4761,1571,1474,925,718,549,461,165,25,5889,797,1441,1300,952,831,635,240,47,6246,679,1583,1660,1181,1109,848,347,59,7463,624,2136,2793,2224,2102,1651,527,74,12125,333,2738,4385,3145,3118,2182,566,61,16527,222,2471,6064,4577,4344,2979,620,33,21311,56,1669,6620,5559,5241,3384,616,29,23188,25,720,4456,4129,3915,2431,393,23,16091,12,293,3198,3839,3712,2296,358,26,13740,4,96,1881,2508,2414
304,14,8,8,0,0,51,0,8,22,10,13,6,4,0,60,0,17,16,13,15,14,4,0,75,0,15,38,29,19,16,0,3,113,0,8,31,16,16,7,7,5,95,0,4,16,11,14,4,3,0,52,0,0,4,9,15,10,0,0,37,0,0,15,9,8,10,0,4,48,0,0,0,3,13,4,7,4,41,9,17,29,32,30,13,3,3,143,39,113,217,180,180,103,45,29,909,81,50,63,87,79,47,27,9,448,2107,675,143,189,142,93,47,9,3396,1115,1119,407,365,297,235,84,11,3631,449,928,529,430,382,280,126,19,3144,270,845,678,508,509,429,171,25,3435,250,1050,1170,855,881,656,282,45,5192,129,1003,1392,1051,1056,743,291,21,5691,98,971,1797,1227,1232,925,276,28,6555,85,993,2237,1543,1414,953,255,29,7510,28,553,1976,1274,1106,734,161,19,5852,13,132,1496,1477,1289,773,175,14,5373,0,42,634,954,954
305,35,38,24,16,10,254,7,84,121,67,37,32,7,6,366,3,76,193,111,64,35,18,4,501,9,50,231,134,93,56,10,3,585,4,14,151,146,97,44,14,0,464,0,9,125,141,115,43,3,0,437,0,3,80,113,78,37,4,0,316,0,3,91,155,115,55,11,0,441,4,4,32,100,103,44,13,13,316,32,79,172,127,121,49,16,11,608,201,543,1429,1240,943,488,136,85,5063,204,174,307,300,232,149,51,11,1429,3237,1199,444,322,261,196,60,17,5737,2144,2622,1284,670,560,451,151,25,7909,1197,2831,2133,999,816,598,246,42,8864,1024,3024,2869,1411,1107,805,350,62,10658,922,3995,4380,2626,2214,1531,630,99,16386,651,4868,6751,4089,3169,2275,630,65,22492,348,5396,10909,6057,4827,3187,811,60,31601,133,4414,14669,8907,7097,4734,912,81,40941,45,1985,12144,8549,6628,3906,709,53,34017,26,731,10283,9559,7145,4028,606,47,32429,14,256,6434,7887,6115
306,26,31,17,11,4,138,3,24,42,36,22,35,15,0,176,0,8,28,46,49,38,8,0,183,0,9,30,42,48,27,8,3,169,0,7,25,31,41,11,10,3,127,0,0,19,21,35,4,8,0,88,0,0,6,5,20,8,3,3,40,0,0,11,11,26,14,4,0,65,0,0,9,9,9,8,4,0,40,18,23,49,43,68,22,23,11,249,92,123,313,326,403,228,131,53,1676,144,54,110,145,192,154,73,9,890,2461,167,160,219,215,188,68,15,3492,920,370,459,530,494,488,199,36,3503,620,515,684,722,763,759,337,72,4482,576,657,915,1010,1063,1026,427,89,5759,552,1262,1854,1908,2045,1732,601,80,10039,328,1892,2994,2633,2730,2110,575,67,13325,125,1491,3502,3317,3462,2507,543,61,15014,50,804,3118,3258,3447,2440,480,54,13651,13,368,1944,2222,2268,1505,316,37,8675,10,154,1419,1947,2155,1343,227,29,7282,0,67,723,1145,1320
307,8,14,10,6,5,67,0,5,18,15,12,12,6,0,76,0,3,18,21,19,19,6,0,81,0,5,5,16,21,24,9,3,87,0,4,13,6,14,16,0,0,49,0,0,9,7,14,10,0,0,42,0,0,5,8,11,5,0,0,26,0,0,8,14,21,9,3,0,53,0,0,4,12,10,5,0,0,34,8,10,23,14,23,25,18,12,124,57,58,131,156,178,179,92,50,903,97,30,74,141,244,269,135,39,1018,1215,61,139,154,178,197,99,22,2066,421,188,257,338,399,381,231,71,2289,292,210,326,420,495,514,313,124,2690,337,278,408,492,608,639,303,93,3157,381,599,832,931,1088,978,459,123,5390,249,915,1252,1219,1376,1189,341,79,6633,138,861,1543,1452,1771,1371,348,78,7565,50,631,1617,1501,1664,1349,352,62,7216,12,312,1115,1026,1174,768,200,43,4641,3,138,828,949,1064,684,134,27,3821,5,70,561,661,685
308,14,10,17,7,5,79,0,16,28,22,19,14,4,3,114,5,13,40,27,41,15,3,4,149,3,6,22,31,31,21,4,0,123,0,9,18,27,24,12,3,0,94,0,5,22,23,21,12,6,3,83,0,0,14,16,23,6,0,0,63,0,3,17,34,34,15,4,0,104,0,0,9,18,21,12,4,4,64,14,22,40,50,46,36,4,5,214,68,112,267,288,298,206,66,43,1344,114,41,114,150,210,184,56,14,883,2374,206,219,257,194,159,63,13,3478,959,437,523,542,454,447,133,27,3516,604,488,583,653,643,588,226,52,3839,596,608,753,748,815,679,233,63,4498,571,1187,1397,1335,1501,1115,361,72,7542,306,1613,2139,1832,1929,1348,337,34,9541,180,1400,2609,2200,2357,1683,306,43,10768,58,1127,2932,2437,2584,1839,328,27,11332,18,588,2244,1952,2159,1340,216,25,8528,13,291,1796,1830,1958,1295,182,24,7398,3,174,1242,1479,1484
309,52,68,44,21,11,330,11,35,97,108,73,69,20,13,417,11,50,141,106,96,60,17,3,482,0,33,108,122,102,50,31,6,456,0,8,76,75,77,56,16,0,298,0,5,43,65,59,23,13,3,210,0,0,31,28,25,13,9,3,111,0,0,22,52,44,28,13,4,168,3,4,17,33,29,22,16,9,140,56,79,101,129,149,71,24,17,625,240,353,839,935,856,549,252,117,4150,299,144,285,363,406,299,114,16,1923,6237,793,457,524,391,375,131,31,8936,2939,1872,1397,1308,1113,973,316,53,9979,1576,2085,2071,1766,1689,1500,645,97,11427,1401,2495,2628,2313,2316,1982,910,154,14194,1300,3979,4806,4208,4514,3463,1317,141,23724,719,4807,7224,6071,6209,4464,1299,137,30925,311,3854,9178,7514,7538,5121,1200,88,34810,109,2128,8747,7832,7762,5125,1171,89,32969,43,805,5568,5687,5187,3279,669,60,21296,16,366,3939,5102,4725,2909,570,46,17684,19,180,2240,3253,2985
