SA4_CODE_2016,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000mo_Mng,CIII_IV_3000mo_Pro,CIII_IV_3000mo_TecTW,CIII_IV_3000mo_CoPSW,CIII_IV_3000mo_ClAW,CIII_IV_3000mo_SWks,CIII_IV_3000mo_MaOpDv,CIII_IV_3000mo_Lab,CIII_IV_3000mo_IDNS,CIII_IV_3000mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
207,247,186,1139,321,398,157,107,135,30,2714,227,136,779,165,255,79,58,65,22,1781,255,126,543,75,143,66,39,61,18,1331,168,73,335,39,76,52,19,39,9,812,259,92,337,25,63,64,25,37,12,915,128,36,81,9,14,55,3,6,10,336,36,21,126,36,30,26,10,15,43,333,1815,1088,5832,2935,2115,1330,519,1096,258,16976,3,0,0,0,0,4,0,3,0,11,4,0,3,6,4,11,0,15,0,40,0,8,4,19,6,11,0,10,0,61,4,4,10,14,17,26,0,10,0,82,0,0,11,19,26,11,0,18,0,88,3,10,8,32,34,26,0,9,0,122,11,5,7,30,43,20,5,14,0,143,15,11,9,24,53,18,4,14,4,144,14,16,12,17,45,14,7,6,0,128,8,16,3,12,32,7,0,0,4,86,20,9,3,4,10,10,0,0,0,57,6,4,0,3,11,8,0,0,0,26
208,470,195,1944,390,420,199,283,266,50,4216,401,166,1319,141,254,155,137,134,23,2729,369,129,1005,64,137,102,85,92,19,1994,243,69,588,39,50,68,44,62,11,1169,395,97,589,28,55,82,33,59,17,1346,190,34,103,11,23,43,7,6,0,421,40,15,182,51,40,38,17,35,46,473,2839,1168,9731,3380,2317,1855,1388,1837,320,24841,4,0,0,0,3,0,0,0,0,13,3,5,0,12,4,14,3,11,0,48,5,3,12,33,19,26,0,19,0,112,3,4,10,35,14,29,7,12,0,106,0,7,11,27,20,20,5,11,0,100,6,7,22,36,27,27,7,28,0,170,10,13,23,31,50,38,23,36,0,220,16,15,23,31,45,27,11,20,0,200,16,17,12,21,33,17,14,7,5,148,10,9,0,4,19,11,3,4,0,71,13,3,0,0,12,10,3,3,0,42,9,5,3,7,3,3,0,0,0,31
209,403,173,1894,417,406,188,348,260,69,4153,355,124,1272,203,223,108,192,132,33,2653,312,96,938,120,126,77,103,108,18,1895,229,52,571,56,60,36,59,48,16,1116,284,63,533,44,58,56,63,49,16,1167,133,22,99,5,17,33,13,17,3,338,58,10,208,58,38,27,21,36,49,503,2596,1025,9713,3978,2358,1842,1674,1960,349,25500,3,0,0,3,0,3,0,0,0,17,0,4,3,18,3,17,0,12,0,62,3,3,6,27,10,39,4,11,0,101,3,8,6,17,20,27,5,15,0,102,4,3,10,31,25,21,3,28,3,128,6,8,22,37,46,30,13,33,0,189,11,11,21,43,56,28,28,35,4,241,21,5,25,32,61,29,16,22,0,215,10,17,14,25,53,16,21,11,3,179,16,3,10,10,22,8,7,4,0,79,15,7,3,4,10,9,0,0,0,47,7,4,4,0,6,0,4,0,0,32
210,445,148,2092,414,547,230,683,412,62,5040,366,150,1517,196,320,154,433,225,40,3398,367,115,1207,121,196,82,276,134,29,2527,272,74,784,72,103,51,125,92,17,1599,445,119,851,46,80,57,124,59,20,1793,174,61,212,11,26,22,28,15,10,558,61,19,215,46,34,25,51,38,55,545,2896,1037,10991,3116,2764,1761,3268,2537,424,28799,0,0,0,3,3,3,0,0,0,18,0,5,3,10,8,12,0,19,0,59,3,0,3,13,8,22,0,21,3,76,3,3,5,27,10,18,3,13,0,87,3,0,10,23,18,17,5,20,0,115,15,10,16,34,20,33,13,29,0,171,15,8,16,37,49,34,35,36,3,242,20,16,22,53,65,30,33,32,7,278,22,14,16,27,63,13,52,20,0,221,8,3,14,11,24,8,18,9,3,102,15,3,4,9,22,3,10,8,0,70,6,0,0,3,4,0,0,0,3,24
211,616,229,2672,389,627,269,578,435,71,5889,584,203,1865,172,309,183,274,213,39,3838,506,161,1302,94,183,134,171,114,29,2704,357,95,689,41,81,69,70,78,12,1499,495,143,687,34,82,93,94,52,14,1691,251,34,152,14,37,39,15,20,7,561,75,28,297,67,71,27,48,59,61,728,4199,1516,13802,4441,3369,2451,2611,3000,475,35870,7,0,0,3,4,0,0,0,0,13,3,3,3,21,3,31,3,17,0,86,0,4,4,24,32,32,0,14,0,116,3,5,16,45,21,36,5,37,0,168,8,3,22,38,30,34,3,33,3,166,9,3,33,54,61,44,22,36,3,264,12,15,39,52,84,33,26,46,4,317,33,15,18,32,60,24,30,32,0,243,23,8,16,17,60,24,21,21,0,198,20,6,16,13,34,16,6,6,0,115,13,3,5,0,22,3,6,3,0,53,7,0,7,4,7,0,0,0,0,27
212,900,397,4124,643,1250,492,1130,722,116,9778,812,319,2810,283,642,291,663,363,85,6265,780,316,2135,136,344,225,349,265,61,4613,619,216,1351,76,142,148,195,130,45,2918,986,230,1379,72,144,190,198,135,32,3360,454,60,253,20,31,65,38,32,13,968,119,32,379,93,102,62,75,82,102,1046,6198,2446,20145,6031,5944,3767,5352,4900,811,55598,4,3,0,0,7,3,0,3,0,21,3,6,12,18,13,32,0,34,4,111,3,10,8,39,21,45,7,43,0,175,8,8,21,41,38,51,7,24,3,195,7,3,28,49,42,35,12,50,3,234,16,16,36,78,83,64,29,77,0,394,32,22,55,91,96,61,80,73,0,502,41,13,49,57,148,42,70,52,3,484,42,22,27,45,113,27,57,26,4,368,28,16,27,14,56,13,24,15,8,200,22,11,23,6,29,15,7,6,0,125,17,8,4,3,9,6,4,3,0,52
213,569,234,2659,577,694,282,1102,597,84,6803,455,198,1857,342,436,189,648,339,64,4520,485,149,1375,195,228,148,421,205,45,3258,342,102,912,97,106,74,261,125,33,2059,532,115,1109,70,100,81,234,144,21,2423,215,19,258,22,25,47,42,22,16,665,78,25,276,86,55,48,74,62,87,785,3873,1482,14047,5369,3856,2797,5249,3820,629,41115,0,0,0,4,0,0,0,0,0,13,4,3,4,15,4,37,0,19,0,87,3,6,4,22,21,42,8,26,3,138,6,4,8,35,12,37,6,30,0,138,5,9,19,47,34,38,7,37,0,193,8,5,23,63,64,60,28,48,3,311,18,5,28,67,87,57,73,60,3,394,40,12,28,47,93,34,77,54,4,388,20,11,23,25,64,15,50,37,0,244,19,12,16,24,43,14,30,16,4,173,20,8,13,8,24,3,15,14,0,96,9,3,8,3,5,3,5,3,0,40
214,371,132,1551,326,281,141,219,267,26,3316,294,93,1063,143,165,101,92,125,28,2105,269,63,672,62,87,70,80,94,17,1410,166,38,377,37,39,35,49,56,7,807,214,37,348,30,39,47,44,48,11,818,89,23,106,6,10,25,15,14,14,301,42,6,173,51,22,23,19,28,43,416,2303,829,7912,3180,1884,1494,1071,1906,259,20829,0,0,0,3,3,4,0,0,0,13,3,0,3,9,3,20,0,11,0,49,0,4,8,13,9,18,0,19,0,74,4,0,8,22,15,25,4,17,3,85,0,3,12,19,13,22,0,14,0,81,9,3,17,52,35,35,3,31,0,191,11,6,14,49,36,25,14,29,4,191,25,7,30,30,39,24,12,23,0,180,13,8,18,12,30,12,4,7,0,106,11,6,10,11,11,11,4,3,0,56,5,5,0,8,14,3,0,0,0,41,3,0,0,3,3,3,0,3,0,20
215,426,136,772,273,199,84,224,209,18,2341,264,89,408,117,94,55,111,80,22,1246,196,38,236,68,41,28,76,59,16,748,111,14,116,38,9,15,25,19,9,360,121,23,136,26,12,18,39,21,4,401,86,5,41,0,4,8,9,10,3,160,60,6,75,31,23,20,9,22,21,266,2716,629,4195,1981,1268,928,966,1467,188,14333,4,0,0,0,0,0,0,3,0,8,3,0,3,3,0,15,3,3,0,33,8,0,5,12,6,24,3,11,0,70,8,0,3,9,19,21,0,21,0,82,11,0,10,20,18,25,3,8,0,94,12,5,11,37,24,30,7,21,0,148,15,9,9,29,45,22,4,34,0,162,22,5,6,18,39,15,14,26,3,132,19,10,7,12,35,10,6,9,0,110,22,6,4,3,15,3,6,0,0,58,4,3,0,4,4,4,8,3,0,32,10,0,5,3,0,3,0,0,0,17
216,296,102,842,162,181,104,236,255,23,2199,207,62,424,59,79,34,111,129,12,1119,165,31,301,33,62,35,87,87,9,807,99,26,162,13,22,11,44,61,3,444,111,10,215,12,19,16,25,31,4,446,62,4,39,11,12,15,15,14,3,170,38,6,67,17,9,18,20,27,15,217,1931,492,4188,1593,1107,877,1013,1562,164,12936,5,0,0,0,0,0,0,0,0,12,3,3,0,0,0,7,0,8,0,32,0,4,0,6,3,17,3,10,0,47,3,0,0,14,17,11,3,13,0,58,8,0,4,13,14,11,3,9,0,69,9,4,10,25,17,21,0,21,0,106,3,3,6,22,21,15,3,26,0,103,18,7,7,15,24,11,8,22,0,110,6,5,4,4,21,4,3,15,0,65,9,0,0,3,3,3,6,6,0,34,6,3,3,0,3,0,0,5,0,27,3,0,0,0,3,0,0,0,0,12
217,330,76,685,141,139,90,193,174,14,1838,204,39,360,63,88,32,117,99,12,1011,164,41,292,26,46,20,77,51,16,720,100,19,194,16,26,12,52,30,7,466,118,12,208,13,15,14,76,27,6,497,81,10,68,4,0,4,4,7,3,183,31,4,76,15,18,11,13,19,15,204,2034,410,3749,1413,1000,774,873,1254,134,11652,0,0,4,0,0,3,0,0,0,6,4,0,3,4,7,13,0,16,0,49,5,0,9,11,4,13,0,20,0,56,0,0,8,16,5,14,0,13,0,52,9,0,3,11,8,16,4,9,0,67,14,3,8,20,26,15,4,27,0,110,13,0,7,27,24,12,3,24,0,106,14,6,9,16,39,3,7,19,0,110,9,4,3,12,16,5,4,4,0,63,12,5,0,0,11,0,3,0,0,37,7,0,0,0,0,0,3,0,0,13,3,0,0,0,0,0,0,3,0,12
297,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,5,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,7,3,0,23,5,0,28,0,0,0,7,3,0,41,0,0,0,0,0,0,0,0,0,3,7,3,54,0,0,0,16,10,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,494,96,5385,212,108,96,349,843,77,7652,392,86,4196,95,76,96,250,628,38,5863,393,92,3237,30,40,59,197,396,38,4480,213,51,1855,22,17,27,110,227,23,2550,255,65,1794,16,25,21,121,211,25,2548,85,31,375,15,7,7,55,56,10,642,90,12,634,52,20,17,50,119,78,1074,2933,867,28407,3155,740,787,2124,5715,548,45275,0,0,3,3,0,3,0,3,0,12,0,5,3,11,5,4,0,16,0,45,0,4,5,16,5,12,3,26,0,74,0,7,24,30,3,7,0,35,0,113,5,0,18,29,3,10,8,43,0,125,3,4,34,30,8,18,10,50,3,157,0,6,36,35,7,8,8,47,0,146,3,12,31,21,8,11,11,43,3,142,6,8,26,6,12,11,11,28,0,117,3,12,18,0,3,4,8,18,0,54,3,7,10,3,3,3,0,16,0,42,3,6,5,0,3,3,3,6,0,38
301,340,138,1439,243,413,154,321,297,55,3400,275,117,948,124,200,97,234,146,12,2164,275,104,697,55,124,89,153,124,24,1639,203,72,503,18,62,44,99,65,7,1072,321,89,585,21,62,54,90,72,15,1302,161,35,164,5,21,28,25,14,0,451,25,9,97,25,26,16,28,24,30,274,2099,844,6868,2467,2006,1312,1658,1935,244,19434,0,0,0,0,0,4,0,3,0,11,3,3,3,17,7,25,0,16,0,80,3,6,0,15,6,38,4,20,0,95,3,3,5,13,11,15,3,10,0,52,3,0,12,19,14,30,3,12,0,90,0,0,18,26,30,14,10,23,0,123,10,5,13,20,32,28,16,31,0,159,21,5,11,18,34,20,25,26,0,155,13,9,9,14,45,13,15,9,0,122,9,3,3,8,11,0,11,3,0,47,9,3,0,9,6,3,3,0,0,41,7,0,3,0,8,0,3,3,0,25
302,408,183,1831,406,698,223,548,389,52,4738,313,162,1437,163,437,154,346,194,34,3236,385,191,1148,93,279,118,235,153,26,2618,281,101,854,44,112,44,167,78,23,1704,457,176,1134,35,133,61,232,96,26,2341,183,74,306,3,17,20,65,14,5,688,29,10,139,42,27,20,30,22,46,367,2633,1224,9603,3025,3153,1918,2892,2433,343,27227,3,0,0,0,3,0,0,6,4,17,0,7,0,9,9,31,0,19,0,83,3,3,3,10,5,23,5,22,3,91,3,0,8,7,11,23,3,21,0,78,0,3,13,17,13,21,7,10,0,85,10,0,18,30,33,29,17,36,0,172,13,3,28,31,33,36,38,41,4,225,20,12,29,30,49,25,34,41,3,244,27,13,13,31,55,12,19,25,3,198,4,3,9,8,40,8,12,6,0,97,10,10,7,7,13,7,3,3,0,63,5,5,0,3,0,3,3,0,0,28
303,459,268,2244,367,889,254,694,322,68,5564,415,273,1612,168,535,178,381,165,42,3771,444,236,1185,66,260,159,224,99,33,2711,317,133,711,30,104,83,170,56,26,1633,541,155,765,24,120,89,163,61,27,1950,225,48,149,10,28,34,29,6,10,535,40,23,162,25,42,21,37,28,49,420,3147,1675,10364,3512,3800,2045,3041,2104,439,30124,0,0,0,3,0,0,0,0,0,8,0,3,7,23,3,24,3,10,0,70,5,6,11,21,11,37,4,33,0,115,4,3,11,24,16,23,5,18,0,109,0,7,15,22,16,28,5,28,0,119,10,8,20,48,40,32,25,42,0,221,19,5,31,39,55,37,29,40,0,261,19,13,32,28,85,37,50,30,8,302,25,20,23,23,82,18,43,17,0,248,23,19,12,16,26,7,19,5,0,121,8,4,7,4,15,12,9,4,0,64,3,6,4,0,4,5,8,0,0,38
304,178,67,697,291,189,53,91,85,14,1666,113,72,594,203,118,46,68,28,12,1252,126,58,383,99,41,14,40,22,13,797,80,22,194,33,26,9,25,15,3,411,107,33,176,30,12,15,34,17,4,417,39,15,50,4,5,18,3,3,0,131,5,0,44,40,6,9,7,10,19,131,957,477,3436,2063,884,738,434,605,132,9725,0,0,0,3,3,0,0,0,0,11,0,6,0,15,0,20,0,9,0,58,4,4,0,7,0,22,4,6,0,53,0,5,5,14,8,18,4,6,0,59,6,0,3,14,7,17,0,5,0,53,3,0,11,21,10,20,0,10,0,83,8,0,9,18,9,9,3,4,0,63,12,3,5,17,14,13,5,12,0,83,11,0,11,26,22,6,7,3,0,83,9,3,10,13,13,3,0,0,0,49,8,0,0,3,5,0,0,0,0,17,3,3,0,0,0,0,0,0,0,8
305,570,529,2231,552,2010,333,207,299,100,6825,474,632,1622,240,1263,209,139,211,64,4855,565,615,1416,170,700,148,113,180,50,3960,429,386,1036,85,254,92,78,177,30,2564,791,561,1328,69,315,106,178,144,42,3534,469,184,292,23,85,93,34,29,16,1219,51,25,117,36,70,32,15,27,64,436,4224,3720,11683,4218,8161,2354,1208,2526,591,38690,0,0,0,4,0,3,0,0,0,12,0,0,7,20,11,21,4,13,3,73,4,8,3,38,12,22,5,14,3,109,9,3,15,42,30,42,0,29,3,175,3,14,15,41,28,36,3,31,0,174,8,7,20,59,63,31,7,36,0,237,22,16,24,53,103,50,18,39,7,331,35,29,34,63,181,41,13,33,7,438,41,31,30,41,186,36,16,16,8,408,29,38,24,15,121,8,3,8,3,248,23,37,3,10,54,7,4,3,0,146,13,23,9,7,17,5,5,8,0,83
306,495,204,1729,382,518,223,308,298,57,4206,350,153,1034,154,265,108,166,141,34,2413,322,129,761,104,165,58,106,88,20,1754,175,71,388,54,71,24,57,29,7,881,246,57,378,35,65,28,35,18,20,875,113,14,93,8,16,20,13,11,6,287,62,13,132,42,24,20,31,44,38,404,2829,1151,8090,3265,2798,1718,1602,2195,355,23998,3,0,0,0,3,3,0,0,0,18,0,0,3,13,3,33,3,17,0,75,3,3,3,12,6,38,0,28,0,93,9,4,10,28,20,23,0,29,0,118,6,4,14,28,22,32,9,31,0,135,12,11,20,43,32,48,11,55,3,233,11,12,22,51,53,47,24,51,0,272,20,12,26,44,58,42,14,44,0,267,24,10,7,17,41,20,12,7,0,147,10,5,9,3,27,13,8,3,0,75,15,3,4,3,5,7,3,4,0,45,3,3,3,3,3,0,0,0,0,23
307,291,55,808,119,211,69,263,278,21,2120,222,54,581,58,94,30,184,138,18,1383,189,51,447,38,44,16,153,72,13,1030,119,47,395,18,33,10,147,31,4,803,166,53,813,15,44,15,220,32,18,1371,110,31,276,3,21,15,37,11,8,508,42,0,83,20,18,6,27,20,14,228,2016,509,5109,1375,1213,631,1510,1667,183,14200,6,0,3,0,0,0,0,4,0,16,3,0,4,12,0,14,0,11,0,43,5,0,3,4,12,17,6,15,0,56,8,0,8,7,9,14,3,19,0,64,5,0,4,18,12,12,0,20,0,80,15,6,7,23,18,16,0,28,3,115,11,3,18,15,28,13,12,48,0,146,14,3,7,15,31,10,19,49,4,158,15,0,9,16,14,5,16,34,0,107,8,3,6,6,15,9,14,11,0,66,7,0,3,3,6,3,10,3,0,36,3,0,3,0,3,0,11,0,0,26
308,324,110,1399,306,440,131,329,269,33,3333,258,121,1189,142,284,60,346,159,30,2587,230,90,1079,94,164,46,358,98,32,2182,165,83,962,36,75,23,370,78,22,1806,297,111,2073,40,145,25,815,120,34,3657,205,49,940,3,38,17,289,51,22,1605,40,6,129,28,27,13,46,23,36,344,2277,906,10321,2650,2607,1265,3060,1895,299,25278,8,0,0,3,0,3,0,0,0,14,3,3,8,15,3,43,0,29,0,106,5,3,3,14,14,38,4,27,0,102,3,4,6,19,20,30,3,15,0,107,3,0,8,27,19,39,4,22,3,126,9,8,17,36,26,37,4,40,0,177,14,9,28,43,36,36,11,36,3,215,19,15,17,18,55,22,16,41,0,199,23,11,16,22,43,16,23,28,0,173,20,9,14,4,20,7,22,10,0,106,3,0,10,5,14,0,13,0,0,46,11,7,3,0,5,7,18,3,0,48
309,1015,384,3915,701,1098,538,680,683,107,9130,766,275,2625,266,607,319,390,353,76,5675,723,263,1819,142,333,192,306,278,54,4113,435,127,1158,61,128,138,232,176,18,2464,701,142,1279,39,133,161,283,165,47,2954,388,58,393,26,46,78,87,33,27,1136,94,27,329,75,54,60,47,66,82,837,5988,2504,19131,6999,6139,4747,3767,5080,786,55139,4,0,0,3,4,3,0,5,4,20,7,4,11,28,16,62,4,41,3,164,3,0,15,49,27,54,6,46,0,203,9,9,12,50,20,44,11,46,0,202,5,7,23,39,28,70,5,46,4,232,25,22,32,81,73,94,19,70,0,404,35,22,53,79,115,81,42,76,8,511,43,17,52,57,112,68,41,73,8,471,42,19,24,43,73,45,23,36,4,319,30,18,18,17,40,16,13,10,3,167,12,13,12,11,31,7,10,8,0,92,13,9,9,6,6,11,6,6,0,58
310,356,172,1888,523,550,161,538,424,62,4680,337,142,1489,402,293,102,296,180,39,3281,321,133,1190,213,159,80,199,115,34,2450,223,86,644,68,68,52,110,54,8,1306,383,71,583,45,49,66,87,43,16,1338,121,25,105,5,11,17,17,11,9,315,42,5,125,47,33,23,31,25,31,368,2499,1007,8994,4215,2618,1651,2361,2553,374,26269,0,0,0,0,0,0,3,3,3,12,0,3,3,18,4,39,0,35,0,99,5,6,6,24,11,40,3,37,3,133,8,0,11,22,12,33,4,21,0,107,3,0,8,29,10,33,8,24,3,130,13,7,18,35,35,48,11,56,0,227,14,11,14,42,53,50,31,46,3,262,15,12,25,35,59,18,39,60,0,266,18,14,10,30,53,15,24,29,3,191,15,0,9,6,22,5,13,8,0,79,12,3,0,5,4,3,9,3,0,43,5,3,3,3,0,5,5,3,0,24
311,399,161,1470,301,514,226,356,313,35,3773,309,106,1059,127,236,124,178,170,27,2349,309,95,685,55,134,75,102,115,17,1588,156,37,395,24,54,33,57,42,11,808,268,52,330,21,46,47,48,47,10,871,136,17,71,6,13,20,11,15,6,294,45,9,123,45,28,13,25,45,34,362,2320,902,7172,3267,2520,1849,1680,2270,279,22262,0,0,0,0,6,3,0,7,0,19,0,0,5,15,6,41,0,23,0,85,3,0,3,21,9,39,3,22,4,108,3,0,4,16,11,30,3,17,0,90,0,3,13,36,20,27,0,18,0,119,11,4,26,37,29,45,3,35,0,200,15,3,23,27,37,41,31,46,0,224,21,11,13,25,49,33,26,40,3,208,26,11,20,15,42,13,8,19,0,156,13,6,11,7,20,6,8,4,4,83,7,0,10,4,10,3,0,3,0,38,3,3,0,3,0,0,0,4,0,16
312,263,126,1382,167,316,81,356,259,33,2974,223,102,1105,82,196,67,289,169,27,2261,248,91,1048,47,107,39,361,77,27,2037,146,60,839,25,65,18,349,72,31,1608,300,116,1974,19,97,23,812,82,40,3455,190,65,652,8,34,17,214,24,17,1223,34,19,150,25,22,23,55,36,31,389,2080,912,9425,1933,1929,1025,3003,1709,310,22306,0,0,0,3,4,5,0,0,0,8,0,0,0,11,3,26,3,13,3,55,0,0,6,14,7,23,0,19,0,76,3,0,3,11,6,30,0,14,0,68,0,0,3,20,11,36,0,17,0,99,10,3,14,34,33,25,4,38,0,158,13,9,14,38,23,36,10,31,3,170,23,10,11,19,42,19,21,26,0,162,11,10,10,12,48,11,6,14,0,117,11,4,4,4,12,3,10,11,0,63,8,10,7,0,6,3,16,3,0,46,5,0,0,0,3,0,17,4,0,30
313,246,105,1079,286,327,146,217,203,13,2623,182,68,683,136,163,57,125,118,17,1563,171,50,448,59,78,43,87,86,8,1030,106,33,228,27,32,26,43,44,8,531,116,21,241,11,24,39,49,20,3,538,51,11,68,9,11,10,8,10,4,181,27,4,93,32,14,17,18,28,33,260,1515,655,5177,2968,1723,1345,1088,1656,202,16335,0,0,0,0,0,5,0,9,0,9,4,3,3,18,3,40,0,27,3,97,3,3,3,14,15,35,3,23,0,95,0,0,4,16,7,36,7,13,0,79,3,4,6,28,12,25,5,15,0,96,6,0,11,38,26,40,4,38,0,161,9,3,22,30,36,25,9,37,0,173,12,6,11,22,35,19,16,34,3,158,11,7,6,13,34,12,14,12,0,109,5,7,8,3,9,7,3,7,0,43,8,0,0,3,10,3,0,0,0,21,7,0,0,0,0,0,0,5,0,16
