SA4_CODE_2016,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_FYROM_E,M_FYROM_OM_IE,M_FYROM_OM_UIE,M_FYROM_CFW,M_FYROM_ES_NS,M_FYROM_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Malta_E,M_Malta_OM_IE,M_Malta_OM_UIE,M_Malta_CFW,M_Malta_ES_NS,M_Malta_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_Turkey_E,M_Turkey_OM_IE,M_Turkey_OM_UIE,M_Turkey_CFW,M_Turkey_ES_NS,M_Turkey_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE
302,40028,2905,2241,276,301,45751,155,12,9,0,3,180,370,57,36,14,0,476,31,0,3,0,0,39,34,7,3,0,0,37,354,30,21,3,0,414,17,3,0,0,0,18,173,12,12,5,3,209,26,3,3,0,0,34,128,9,14,0,3,160,1600,134,109,10,15,1872,81,10,6,0,0,94,113,13,14,4,0,138,23,3,0,0,0,32,272,30,12,0,3,318,120,30,24,11,4,186,38,5,3,0,0,53,183,24,17,5,0,222,11,5,3,0,0,25,213,25,14,0,0,252,21,0,0,0,0,25,130,10,8,3,0,142,3959,230,199,18,32,4438,79,15,14,0,0,105,749,18,13,0,0,783,64,3,4,0,0,70,94,8,3,0,0,104,748,48,30,5,4,833,228,13,13,4,0,261,61,7,3,0,0,73,17,9,8,0,0,28,3320,229,189,20,39,3790,220,17,13,0,0,246,234,15
303,43931,3958,2821,385,354,51451,156,13,15,5,3,186,1286,459,198,129,5,2086,79,14,7,7,0,103,39,7,6,0,0,53,410,51,42,12,6,517,26,6,8,0,0,33,249,29,29,3,3,315,54,17,20,3,0,94,396,92,61,10,0,558,2259,293,212,42,33,2840,126,16,20,0,0,165,204,25,36,10,0,273,58,13,11,0,0,78,264,43,25,0,0,335,127,30,23,4,3,192,146,16,11,3,0,169,537,132,137,37,12,846,41,6,12,3,0,66,465,88,54,6,4,622,16,3,0,0,0,22,139,25,12,3,0,182,4922,309,247,26,43,5551,207,40,43,0,8,294,720,25,29,4,5,782,111,8,7,0,0,130,154,18,10,3,0,192,905,92,62,5,7,1067,313,41,27,7,4,392,133,11,8,3,0,156,36,13,5,0,0,56,3494,349,276,43,25,4183,272,26,23,3,0,329,657,75
304,16523,1740,1495,216,97,20081,94,16,9,4,0,123,396,58,49,18,0,511,17,0,3,0,0,17,13,3,3,0,0,14,82,19,7,5,0,122,0,3,4,0,0,9,132,17,24,0,0,172,11,3,3,0,0,13,94,14,8,4,0,118,492,65,42,9,3,612,74,6,3,0,0,84,93,12,20,0,3,124,20,6,5,0,0,34,70,13,6,0,0,98,56,7,8,0,0,69,51,12,8,3,0,69,119,19,20,3,0,165,12,3,4,0,0,21,128,24,17,3,0,172,8,0,0,0,0,12,66,11,11,0,0,92,893,129,103,13,9,1155,40,6,4,0,3,49,151,6,4,0,0,161,37,11,0,0,0,45,71,14,4,0,0,95,410,101,57,7,6,584,104,9,14,0,0,135,39,5,3,0,3,46,16,0,0,0,0,16,1206,213,165,21,14,1618,184,28,17,8,0,237,182,19
305,89334,7278,4694,500,507,102311,630,33,24,0,0,693,1663,215,75,36,4,1991,89,7,15,5,3,113,90,6,8,0,3,103,631,40,25,3,3,704,49,3,0,0,3,59,563,45,30,7,0,641,94,17,11,5,0,131,702,55,36,7,0,798,4294,184,114,31,34,4649,296,23,8,0,3,329,412,26,34,4,4,478,66,6,3,0,0,72,757,76,28,3,3,870,401,71,33,24,10,540,360,26,20,5,7,416,915,119,71,17,12,1140,45,14,5,3,0,71,986,68,40,6,0,1096,39,4,4,0,0,51,336,29,20,0,0,383,6362,423,296,22,48,7142,338,10,10,3,0,364,1252,17,22,0,4,1292,218,15,15,0,3,256,391,14,13,0,6,423,2469,149,75,9,11,2711,759,40,29,3,3,826,255,22,13,6,7,297,74,11,13,4,0,104,9021,733,409,54,45,10259,895,55,38,4,0,988,717,45
306,28328,3001,3542,824,439,36134,134,5,20,0,0,162,142,27,19,13,0,210,13,3,7,3,0,24,10,3,0,0,0,14,75,0,6,0,0,86,0,0,0,0,0,0,204,28,54,7,7,306,6,0,4,3,0,11,53,11,8,0,0,72,643,64,60,21,18,806,47,6,9,0,0,62,14,9,10,0,0,28,4,3,0,0,0,3,116,8,27,0,0,157,196,34,38,27,9,304,283,29,21,8,4,351,289,32,22,6,0,347,0,3,0,0,0,7,78,12,19,3,0,114,3,3,4,3,0,19,140,24,31,8,3,204,1450,152,226,30,24,1876,22,5,5,0,0,31,367,4,16,3,7,405,31,3,5,0,0,48,24,0,3,0,0,31,241,15,24,6,4,289,71,11,3,0,0,86,128,4,5,3,3,149,13,0,3,0,0,17,1942,241,325,41,29,2571,155,15,24,7,3,200,45,12
307,19373,2275,3593,1692,403,27334,37,0,0,4,0,43,48,0,4,0,0,56,0,0,0,0,0,6,8,0,0,0,0,7,36,4,0,0,0,41,3,0,0,0,0,3,49,8,9,3,3,75,0,0,0,3,0,3,14,0,3,0,0,17,239,16,3,0,3,255,13,0,0,0,0,17,10,0,3,0,0,14,0,0,0,0,0,0,83,6,3,3,0,89,28,6,9,10,3,54,3,0,0,0,0,8,48,3,0,0,0,49,0,3,0,0,0,0,28,5,3,3,0,34,3,0,0,0,0,3,42,9,8,3,0,62,656,33,41,16,5,758,23,0,0,0,0,22,376,0,3,0,5,382,5,0,0,0,0,5,30,0,0,0,0,30,200,15,11,0,0,220,34,0,0,0,0,33,6,0,0,0,0,5,3,0,0,0,0,4,531,30,63,21,10,653,42,0,3,0,0,51,13,0
308,33874,2358,2876,841,388,40335,62,7,0,0,0,76,123,12,8,3,0,151,0,3,0,0,0,4,17,0,3,0,0,19,82,5,4,0,0,102,3,0,0,0,0,3,91,6,14,5,0,113,11,0,0,0,0,9,35,0,4,0,0,39,401,21,33,3,4,464,29,5,3,0,0,36,34,4,9,0,0,49,7,0,0,0,0,11,91,11,3,0,0,101,38,3,4,4,0,52,25,0,0,0,0,28,55,9,6,0,0,72,0,0,0,0,0,0,62,7,5,0,0,78,12,0,0,0,0,9,55,5,13,0,0,73,1695,76,89,15,30,1903,26,4,0,0,0,30,461,4,4,0,3,470,10,0,0,0,0,13,31,3,0,0,0,30,465,46,24,0,4,543,194,3,0,0,0,201,30,0,0,0,0,29,4,0,0,0,0,10,1234,91,89,32,13,1461,117,7,7,5,0,142,132,5
309,62587,9362,7105,1066,740,80854,332,60,42,11,3,443,881,292,116,73,6,1369,80,17,26,3,4,125,59,30,12,3,0,101,233,37,20,3,3,295,30,4,9,0,0,46,323,71,70,11,9,485,56,24,16,3,3,90,241,51,36,5,0,332,1400,199,95,16,29,1735,163,22,10,0,3,192,152,40,23,4,0,227,37,9,9,0,0,59,329,58,27,6,5,424,217,48,52,14,3,336,538,119,64,11,11,741,552,89,105,28,7,784,38,20,13,4,0,76,315,63,36,6,4,431,33,8,9,4,0,53,203,55,49,4,0,310,9299,1335,1187,155,125,12103,130,29,11,3,0,168,713,28,31,3,9,786,107,22,30,0,0,154,150,24,12,3,0,182,1341,382,191,34,16,1964,164,26,13,6,0,202,193,16,14,3,4,230,79,25,13,3,0,120,5505,1056,872,130,64,7625,445,72,71,4,0,607,175,27
310,35045,2485,2577,609,362,41078,72,13,5,0,0,94,407,44,25,16,0,502,29,8,3,0,0,40,13,0,3,0,0,15,283,31,32,5,0,352,8,0,3,0,0,22,163,10,17,4,4,195,20,0,0,0,0,23,94,16,10,0,0,113,976,88,69,15,14,1157,58,3,8,0,0,69,99,13,24,0,0,140,22,4,12,0,0,32,162,12,5,0,3,182,51,9,4,3,4,66,48,0,4,0,0,53,128,12,17,3,0,160,11,4,4,3,0,18,166,15,19,0,0,208,19,0,5,0,0,26,104,26,21,3,3,160,3443,156,170,26,45,3844,66,8,9,0,0,84,401,11,14,0,6,427,53,3,8,0,0,65,55,4,4,3,0,72,493,60,34,3,4,601,176,11,6,0,0,195,37,3,3,0,0,43,14,3,0,0,0,14,2366,233,209,23,23,2854,168,10,10,3,0,190,764,96
311,24715,2937,2634,434,301,31017,63,4,5,0,0,74,346,117,49,34,0,548,39,6,15,0,0,64,23,5,5,0,0,34,226,50,30,10,3,316,12,0,3,0,0,12,118,33,34,5,0,181,22,8,3,0,0,35,113,23,20,4,0,160,788,97,65,22,14,984,53,6,9,0,0,66,67,17,14,0,0,87,27,11,8,0,3,49,99,16,12,0,0,132,38,13,9,0,0,61,48,7,3,0,0,52,222,46,38,11,0,321,22,13,8,3,0,48,142,30,20,5,0,199,12,0,4,0,0,15,86,33,16,7,0,137,3310,324,309,38,47,4022,121,29,19,6,3,184,279,16,17,3,6,319,42,7,20,0,0,73,54,7,5,3,0,71,455,95,47,10,0,607,141,15,11,0,0,171,71,3,9,3,0,82,21,5,3,0,0,30,1804,301,266,37,17,2422,101,18,15,3,0,133,199,35
312,27578,2330,2028,675,369,32973,61,3,0,0,0,61,82,16,3,4,0,106,10,3,0,0,0,8,6,0,0,0,0,5,57,0,7,3,4,69,0,0,0,0,0,0,51,5,14,6,0,79,0,0,0,0,0,3,32,3,0,0,0,38,282,35,13,0,7,336,34,0,0,0,3,35,18,0,0,0,0,25,0,0,0,0,0,0,69,0,5,0,0,82,48,9,6,0,0,63,40,0,0,0,0,46,111,9,0,0,0,125,0,0,0,0,0,0,50,9,0,0,0,58,22,0,11,9,3,48,60,8,5,5,0,80,1488,87,74,22,16,1686,19,7,0,0,0,22,483,3,3,0,3,493,14,3,0,0,0,20,22,0,0,0,0,19,444,22,30,0,0,497,45,11,3,0,0,56,35,0,0,0,0,35,3,0,0,0,0,8,1021,70,93,20,13,1220,65,4,9,3,0,79,39,6
313,17825,2075,2305,381,241,22830,37,14,10,0,0,64,85,37,15,7,0,142,4,3,3,0,0,20,9,4,0,0,0,14,73,16,6,0,0,95,0,3,0,0,0,6,64,9,20,3,0,98,4,3,3,0,0,12,50,8,3,3,0,59,272,36,14,12,6,342,19,0,4,0,0,19,18,5,4,0,0,32,0,0,0,0,0,0,58,11,8,0,0,82,30,11,10,0,3,54,33,3,3,0,0,42,185,11,4,5,3,208,0,3,0,0,0,10,59,6,9,0,0,73,10,0,3,0,0,11,43,14,14,6,4,80,1412,168,217,14,24,1837,14,8,4,0,0,25,325,9,3,3,8,344,8,5,3,0,0,14,18,0,0,0,0,25,229,30,23,3,0,284,50,13,3,0,0,66,26,5,0,0,0,35,6,3,0,3,0,6,1305,224,254,33,12,1824,81,5,15,0,0,103,48,8
314,13795,2082,1662,238,129,17904,51,11,13,6,0,81,86,33,10,11,0,142,3,4,0,0,0,7,12,3,4,4,0,17,78,28,10,0,3,116,3,0,0,0,0,3,64,10,15,0,0,92,6,0,0,0,0,8,24,4,3,0,0,34,287,60,32,5,3,388,13,3,4,0,0,19,30,8,12,0,0,44,5,0,0,0,0,8,72,23,12,0,0,111,34,3,12,0,0,53,19,3,4,0,0,26,34,14,4,0,0,47,4,0,0,0,0,6,40,12,3,0,0,57,4,3,0,0,0,3,42,15,3,3,0,59,1257,160,137,25,9,1586,22,7,5,0,0,36,130,8,0,0,0,148,26,10,9,0,0,40,16,8,3,0,0,25,300,70,68,8,0,455,26,6,9,0,0,41,25,7,3,0,0,33,5,0,0,0,0,9,1056,234,194,31,13,1528,93,10,12,3,0,113,31,4
315,14440,938,1374,689,224,17674,33,0,0,0,0,31,32,0,0,0,0,34,9,0,0,3,0,15,3,0,0,0,0,8,70,3,0,0,0,71,0,0,0,0,0,0,46,4,4,0,0,52,0,0,0,0,0,4,12,0,0,0,0,8,116,3,11,0,0,134,11,4,3,0,0,15,3,0,0,0,0,5,0,0,0,0,0,0,44,0,0,0,0,43,28,7,11,7,0,52,16,0,0,0,0,15,8,0,0,0,0,9,0,0,0,0,0,3,19,0,3,0,0,23,0,0,0,0,0,3,25,0,7,3,0,32,742,28,34,9,13,828,10,3,0,0,0,11,147,0,0,0,0,151,6,0,0,0,0,6,8,0,0,0,0,11,135,4,0,0,0,144,38,0,0,0,0,43,10,0,0,0,0,7,0,0,0,0,0,0,426,20,24,8,4,491,38,0,0,0,0,37,50,0
316,34457,5637,5187,897,483,46663,170,37,35,6,0,248,82,29,20,6,0,139,5,8,4,0,0,14,9,7,5,3,0,26,66,23,7,0,0,94,4,0,0,0,0,7,156,44,65,14,3,280,9,0,3,4,0,21,43,3,7,0,0,58,439,60,44,10,7,557,38,3,5,0,0,47,23,11,8,0,0,35,8,0,0,0,0,4,104,27,34,0,0,173,81,16,28,11,0,139,32,4,8,0,0,49,122,17,5,3,0,155,10,5,3,0,0,16,86,8,13,3,0,105,8,7,4,3,0,23,125,46,37,3,3,210,2653,528,444,67,40,3729,26,3,3,0,0,36,186,4,5,0,8,202,26,9,6,3,4,46,42,4,3,0,0,54,570,148,113,23,9,861,54,10,13,3,0,74,44,9,12,3,0,73,12,4,4,0,0,15,2834,709,680,89,43,4360,219,43,52,9,3,324,43,11
317,21520,2118,1829,395,205,26057,63,8,0,0,0,71,108,15,9,8,0,146,7,0,0,0,0,7,4,0,0,0,0,11,43,4,0,0,0,52,0,0,0,0,0,0,68,8,4,0,0,82,0,0,0,0,0,0,22,3,3,0,0,31,424,40,15,3,8,492,9,0,0,0,0,11,30,4,9,0,0,38,19,0,0,0,0,23,48,5,4,0,0,61,26,3,5,0,0,34,22,0,3,0,0,22,108,0,4,0,0,112,7,0,0,0,0,7,68,8,6,0,0,81,4,0,0,0,0,7,40,3,8,3,3,54,549,58,54,12,5,683,44,3,3,0,0,54,166,4,3,0,0,171,15,0,0,0,0,15,25,6,3,0,0,34,222,34,10,6,0,278,89,7,3,0,0,106,14,0,4,0,0,15,3,3,0,0,0,5,665,54,73,14,7,817,84,3,3,0,0,90,22,3
318,34381,2697,2768,660,391,40898,115,7,6,0,0,131,89,12,14,0,0,125,7,4,0,0,0,12,15,3,0,0,0,18,82,3,5,0,0,94,3,0,0,0,0,3,132,14,29,6,0,177,18,0,3,3,0,22,38,0,4,0,0,38,464,48,41,3,0,563,34,3,3,0,0,42,27,0,8,0,0,33,9,3,0,0,0,18,88,3,5,0,0,97,96,24,37,23,10,192,32,0,0,0,0,34,108,8,8,0,0,129,6,0,0,0,0,11,94,13,14,3,0,120,12,0,3,0,0,16,71,3,7,3,0,82,1135,90,100,19,17,1359,26,4,8,0,0,36,340,3,10,0,9,361,17,4,0,0,3,26,42,0,3,0,0,43,298,28,20,4,0,351,82,3,4,0,0,86,31,0,6,0,0,41,5,0,0,0,0,9,1377,92,148,18,12,1649,135,3,8,5,0,151,42,8
319,29429,2676,4388,1404,513,38409,65,6,6,3,0,82,31,11,7,5,0,56,4,0,0,0,0,5,6,4,6,0,0,22,49,7,3,0,0,60,0,0,0,0,0,0,80,13,19,4,3,122,0,0,0,0,0,3,28,7,3,0,0,39,190,27,7,3,5,237,12,0,4,0,0,19,8,0,3,0,0,12,4,0,0,0,0,4,36,8,5,0,3,52,64,11,7,9,0,87,29,3,0,0,0,30,82,4,0,3,0,93,3,0,0,0,0,3,34,4,12,3,0,56,11,6,5,3,3,22,75,9,24,4,0,110,908,94,160,39,14,1222,29,11,0,0,0,37,149,4,0,0,3,153,9,4,3,0,0,18,8,0,0,0,0,15,205,37,37,11,4,292,56,4,3,0,0,69,16,0,3,0,0,21,11,6,8,0,0,19,1133,122,212,49,22,1543,95,11,18,4,0,131,43,7
397,122,6,10,4,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0
399,32915,7022,15718,732,828,57213,73,18,57,0,0,154,122,44,95,4,0,265,31,17,29,4,3,90,7,8,9,0,0,24,61,21,36,5,0,125,12,3,7,0,0,19,121,39,112,7,7,279,19,9,21,4,0,50,55,11,23,0,0,89,402,92,155,12,14,670,13,5,20,0,0,35,46,7,27,0,0,80,9,3,7,0,0,16,191,52,64,3,6,317,75,24,82,8,0,185,25,0,17,0,0,51,144,35,99,5,0,282,14,8,8,0,0,35,57,17,48,0,0,120,16,4,10,0,0,28,74,29,73,0,3,181,3307,648,1399,37,81,5482,35,13,19,0,0,66,112,13,29,3,0,152,21,4,42,0,3,71,42,16,23,0,0,77,289,76,138,6,4,516,43,8,13,0,3,70,17,0,7,0,4,29,5,3,17,0,0,27,1955,530,1491,35,60,4073,111,15,76,3,0,209,83,30
401,56486,5838,5439,648,540,68960,213,26,24,4,0,266,1467,255,146,98,12,1975,52,13,11,3,3,86,84,10,7,3,0,109,66,4,0,0,0,78,10,3,0,0,0,18,329,50,57,5,5,442,168,55,53,16,7,303,344,33,14,0,3,396,2755,149,130,27,23,3090,152,3,8,0,0,169,287,31,33,7,0,354,56,3,12,0,0,71,260,26,21,0,0,300,559,167,190,32,17,972,97,8,7,0,0,117,275,44,55,19,8,397,51,28,29,0,4,113,731,95,70,10,7,908,38,10,3,0,0,51,182,36,31,9,0,260,812,95,73,11,10,995,294,9,16,0,0,319,732,9,7,0,9,754,234,23,31,0,3,294,215,24,18,5,0,265,556,44,46,4,3,659,424,17,23,3,0,470,159,20,4,3,0,188,26,10,6,0,0,40,5852,575,567,61,48,7094,376,40,28,0,0,452,611,56
402,40762,2626,3340,410,434,47576,57,0,4,0,0,63,459,79,63,39,6,644,67,16,20,0,0,98,35,6,6,0,0,48,81,6,3,3,3,99,13,0,0,0,0,18,207,19,26,3,7,260,87,32,24,9,4,153,97,18,7,5,0,121,2005,192,192,32,21,2438,59,5,3,0,0,61,148,19,21,0,3,185,43,5,13,3,0,67,118,6,13,0,3,144,296,100,99,22,5,524,32,4,0,0,0,34,114,22,13,0,0,149,42,11,32,6,3,96,249,27,26,3,4,311,26,7,3,0,0,39,130,17,36,4,3,186,522,26,35,6,8,598,201,22,19,0,4,246,511,10,15,5,0,546,164,14,42,3,0,224,81,9,5,0,0,96,293,18,18,4,0,338,184,12,11,5,3,218,104,4,5,0,0,119,30,4,7,0,0,34,4229,349,545,39,40,5205,156,12,15,0,3,182,650,109
403,26216,2809,3897,456,299,33681,86,19,12,3,0,121,348,83,55,29,3,519,24,3,14,0,0,43,31,12,6,4,0,56,34,3,3,0,0,42,3,0,0,0,0,3,151,34,46,4,4,237,52,18,20,3,0,97,64,14,3,3,0,83,901,75,64,15,7,1062,55,3,11,0,0,67,150,20,31,3,0,199,24,0,0,0,0,27,92,17,19,0,0,135,116,38,53,16,3,225,28,0,4,0,3,39,68,11,9,3,0,95,27,5,20,4,4,56,142,21,33,4,3,205,15,3,8,0,0,25,94,17,29,6,4,152,392,58,79,7,3,542,89,13,7,4,3,112,244,4,9,0,4,255,113,18,29,8,3,160,50,11,5,0,0,76,238,36,38,3,5,315,95,9,12,4,0,116,43,5,7,0,0,54,10,4,4,0,0,19,3350,385,677,58,45,4515,142,15,15,0,4,176,127,19
404,45316,3206,2885,303,439,52145,88,9,10,0,0,106,565,114,49,29,3,760,108,19,17,4,7,159,57,14,11,0,0,76,76,3,3,3,3,89,13,4,10,0,0,26,254,30,30,3,5,324,200,57,62,8,13,336,126,7,3,0,3,150,2357,151,182,9,31,2728,55,3,3,0,0,61,190,17,27,3,5,237,42,3,3,6,3,54,158,11,10,0,3,180,430,99,118,20,7,674,42,0,0,0,0,41,124,10,4,8,0,151,40,6,14,0,7,68,274,25,19,3,0,327,50,7,5,0,4,66,153,15,16,3,3,197,733,49,46,3,8,840,184,11,15,0,3,211,685,8,25,0,4,718,218,22,23,5,4,271,77,12,6,0,0,90,356,9,22,3,0,388,224,10,8,0,0,244,107,0,3,0,0,113,21,7,3,0,0,27,4765,270,298,21,38,5395,181,11,13,0,0,200,841,75
405,13024,1655,2929,1016,305,18929,14,3,3,0,0,22,26,4,0,0,0,36,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,40,3,9,0,0,55,3,3,3,4,0,13,0,0,0,0,0,0,67,13,3,3,0,90,4,0,0,0,0,6,10,0,0,0,0,11,0,0,0,0,0,5,21,4,0,0,0,27,18,4,3,9,0,35,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,12,7,5,0,0,22,0,0,7,0,3,7,22,0,16,3,0,43,123,13,24,8,3,178,17,3,0,0,0,23,99,3,0,0,3,106,6,0,0,0,0,9,4,0,0,0,0,10,67,9,5,0,0,77,21,3,3,0,0,28,12,0,0,0,0,12,3,0,0,0,0,3,647,54,128,26,8,874,25,0,4,0,0,33,16,4
406,13995,1025,1691,530,244,17483,10,0,0,0,0,13,20,3,3,0,0,24,11,5,3,3,4,22,3,3,0,0,0,3,20,0,0,0,0,23,0,0,0,0,0,0,44,7,3,3,0,58,7,3,3,5,0,21,4,0,3,0,0,5,131,16,11,0,0,156,15,0,0,0,0,15,7,3,0,0,0,12,3,0,0,0,0,3,26,0,0,0,0,28,20,4,7,0,0,34,0,0,0,0,0,0,14,0,3,0,0,14,0,0,0,0,0,3,22,6,4,0,0,28,3,0,0,0,0,5,22,6,4,3,0,35,257,7,12,0,4,282,13,0,0,0,0,11,131,0,0,0,0,137,12,0,3,0,0,16,3,0,0,0,0,3,117,5,3,0,0,127,52,0,0,0,0,58,4,0,0,0,0,4,3,0,0,0,0,3,781,39,71,11,7,913,19,0,9,0,0,26,18,0
407,21274,2523,4652,1521,460,30438,18,0,7,0,0,26,215,15,5,10,3,247,11,0,0,0,0,15,6,6,0,0,0,12,23,0,0,0,0,20,4,0,0,0,0,3,57,15,28,12,5,113,23,13,17,22,0,74,38,3,0,0,0,46,221,22,19,20,3,290,9,0,3,0,0,8,11,0,0,0,0,19,5,3,0,0,0,7,32,3,6,0,4,46,73,11,24,13,4,122,6,0,0,0,0,13,31,0,0,0,3,33,10,0,3,0,0,8,32,4,9,0,0,41,3,0,0,0,0,3,64,14,27,10,6,119,341,33,51,5,4,433,40,3,0,0,3,50,237,0,0,0,3,245,3,5,0,0,0,7,9,3,0,0,0,9,92,11,16,3,0,124,57,0,3,0,0,62,22,4,0,3,0,28,11,0,0,3,0,13,910,85,207,51,14,1270,47,6,11,0,0,69,76,10
497,41,0,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0
