SA4_CODE_2016,TPW_Oth_tspt_P,TPW_PstCour_PU_D_Svc_M,TPW_PstCour_PU_D_Svc_F,TPW_PstCour_PU_D_Svc_P,TPW_Tspt_supt_Svs_M,TPW_Tspt_supt_Svs_F,TPW_Tspt_supt_Svs_P,TPW_Wh_storage_Svs_M,TPW_Wh_storage_Svs_F,TPW_Wh_storage_Svs_P,TPW_Tot_M,TPW_Tot_F,TPW_Tot_P,IMT_IMT_nfd_M,IMT_IMT_nfd_F,IMT_IMT_nfd_P,IMT_PubExc_InetMusP_M,IMT_PubExc_InetMusP_F,IMT_PubExc_InetMusP_P,IMT_MotionP_SR_Act_M,IMT_MotionP_SR_Act_F,IMT_MotionP_SR_Act_P,IMT_Brdcast_ex_Inet_M,IMT_Brdcast_ex_Inet_F,IMT_Brdcast_ex_Inet_P,IMT_InetPub_brdcast_M,IMT_InetPub_brdcast_F,IMT_InetPub_brdcast_P,IMT_Tel_Svs_M,IMT_Tel_Svs_F,IMT_Tel_Svs_P,IMT_ISP_WSP_DP_svce_M,IMT_ISP_WSP_DP_svce_F,IMT_ISP_WSP_DP_svce_P,IMT_Lib_and_oth_IS_M,IMT_Lib_and_oth_IS_F,IMT_Lib_and_oth_IS_P,IMT_Tot_M,IMT_Tot_F,IMT_Tot_P,FinIns_FinIns_nfd_M,FinIns_FinIns_nfd_F,FinIns_FinIns_nfd_P,FinIns_Finance_M,FinIns_Finance_F,FinIns_Finance_P,FinIns_Ins_and_super_funds_M,FinIns_Ins_and_super_funds_F,FinIns_Ins_and_super_funds_P,FinIns_Aux_FinIns_Svs_M,FinIns_Aux_FinIns_Svs_F,FinIns_Aux_FinIns_Svs_P,FinIns_Tot_M,FinIns_Tot_F,FinIns_Tot_P,RHRE_RHRE_nfd_M,RHRE_RHRE_nfd_F,RHRE_RHRE_nfd_P,RHRE_RHSvc_ex_RealE_M,RHRE_RHSvc_ex_RealE_F,RHRE_RHSvc_ex_RealE_P,RHRE_POps_and_RE_svs_M,RHRE_POps_and_RE_svs_F,RHRE_POps_and_RE_svs_P,RHRE_Tot_M,RHRE_Tot_F,RHRE_Tot_P,ProSTS_ProSTS_nfd_M,ProSTS_ProSTS_nfd_F,ProSTS_ProSTS_nfd_P,ProSTS_ProSTS_ex_CSD_RS_M,ProSTS_ProSTS_ex_CSD_RS_F,ProSTS_ProSTS_ex_CSD_RS_P,ProSTS_CSD_RS_M,ProSTS_CSD_RS_F,ProSTS_CSD_RS_P,ProSTS_Tot_M,ProSTS_Tot_F,ProSTS_Tot_P,AdSup_AdSup_nfd_M,AdSup_AdSup_nfd_F,AdSup_AdSup_nfd_P,AdSup_Admin_Svs_M,AdSup_Admin_Svs_F,AdSup_Admin_Svs_P,AdSup_BldCln_PC_oth_Svc_M,AdSup_BldCln_PC_oth_Svc_F,AdSup_BldCln_PC_oth_Svc_P,AdSup_Tot_M,AdSup_Tot_F,AdSup_Tot_P,PubAS_PubAS_nfd_M,PubAS_PubAS_nfd_F,PubAS_PubAS_nfd_P,PubAS_PubAdm_M,PubAS_PubAdm_F,PubAS_PubAdm_P,PubAS_Defen_M,PubAS_Defen_F,PubAS_Defen_P,PubAS_PO_S_and_R_Svs_M,PubAS_PO_S_and_R_Svs_F,PubAS_PO_S_and_R_Svs_P,PubAS_Tot_M,PubAS_Tot_F,PubAS_Tot_P,EdTrn_EdTrn_nfd_M,EdTrn_EdTrn_nfd_F,EdTrn_EdTrn_nfd_P,EdTrn_PreSch_and_Sch_ed_M,EdTrn_PreSch_and_Sch_ed_F,EdTrn_PreSch_and_Sch_ed_P,EdTrn_Tertiary_ed_M,EdTrn_Tertiary_ed_F,EdTrn_Tertiary_ed_P,EdTrn_AdultCom_andOthEd_M,EdTrn_AdultCom_andOthEd_F,EdTrn_AdultCom_andOthEd_P,EdTrn_Tot_M,EdTrn_Tot_F,EdTrn_Tot_P,HC_SA_HC_SA_nfd_M,HC_SA_HC_SA_nfd_F,HC_SA_HC_SA_nfd_P,HC_SA_Hospitals_M,HC_SA_Hospitals_F,HC_SA_Hospitals_P,HC_SA_Med_oth_HCS_M,HC_SA_Med_oth_HCS_F,HC_SA_Med_oth_HCS_P,HC_SA_Resident_CS_M,HC_SA_Resident_CS_F,HC_SA_Resident_CS_P,HC_SA_Soc_assis_Svs_M,HC_SA_Soc_assis_Svs_F,HC_SA_Soc_assis_Svs_P,HC_SA_Tot_M,HC_SA_Tot_F,HC_SA_Tot_P,ArtsR_ArtsR_nfd_M,ArtsR_ArtsR_nfd_F,ArtsR_ArtsR_nfd_P,ArtsR_Heritage_ac_M,ArtsR_Heritage_ac_F,ArtsR_Heritage_ac_P,ArtsR_Creative_PAA_M,ArtsR_Creative_PAA_F,ArtsR_Creative_PAA_P,ArtsR_Sports_rec_ac_M,ArtsR_Sports_rec_ac_F,ArtsR_Sports_rec_ac_P,ArtsR_Gambling_ac_M,ArtsR_Gambling_ac_F,ArtsR_Gambling_ac_P,ArtsR_Tot_M,ArtsR_Tot_F,ArtsR_Tot_P,OthSvs_OthSvs_nfd_M,OthSvs_OthSvs_nfd_F,OthSvs_OthSvs_nfd_P,OthSvs_Repair_maintenanc_M,OthSvs_Repair_maintenanc_F,OthSvs_Repair_maintenanc_P,OthSvs_Personal_OthSvs_M,OthSvs_Personal_OthSvs_F,OthSvs_Personal_OthSvs_P,OthSvs_PriHES_UG_SPA_HOU_M,OthSvs_PriHES_UG_SPA_HOU_F,OthSvs_PriHES_UG_SPA_HOU_P,OthSvs_Tot_M,OthSvs_Tot_F,OthSvs_Tot_P,Inad_des_Inad_des_M,Inad_des_Inad_des_F,Inad_des_Inad_des_P,Industry_of_em_NS_M,Industry_of_em_NS_F,Industry_of_em_NS_P,Tot_M,Tot_F,Tot_P
208,37,481,229,707,240,63,307,416,145,561,3133,1043,4176,39,19,59,120,158,281,281,209,490,147,116,265,7,8,18,296,113,411,90,34,124,9,59,67,997,722,1716,79,56,132,481,644,1120,321,352,672,960,653,1611,1842,1700,3542,3,12,15,211,132,347,1191,1505,2694,1405,1646,3056,51,38,87,4509,4699,9213,1660,547,2208,6225,5286,11508,3,13,14,893,1630,2518,1253,739,1994,2155,2384,4537,7,3,11,1186,2208,3399,59,21,84,983,337,1321,2238,2569,4810,89,189,281,2488,8111,10601,976,1250,2228,774,1253,2025,4323,10809,15130,61,294,358,1272,5141,6410,1708,5474,7184,879,3386,4262,736,3675,4419,4656,17971,22628,41,33,71,70,61,133,279,312,589,1162,982,2145,82,52,126,1634,1433,3064,5,3,9,2154,416,2572,1099,2699,3792,3,161,164,3254,3275,6535,3903,2411,6310,1086,819,1905,75128,78285,153409
209,103,650,278,928,184,56,239,353,135,491,3856,890,4749,26,9,37,70,93,159,194,112,307,46,33,79,0,4,3,310,134,440,83,32,115,40,166,209,763,586,1352,28,46,74,625,844,1472,153,199,348,425,305,731,1233,1394,2624,0,3,3,172,89,266,722,913,1627,895,1004,1904,31,24,55,2760,3069,5830,905,287,1189,3691,3379,7072,8,4,7,568,1178,1743,1293,885,2182,1862,2065,3933,7,7,13,1864,2756,4619,718,189,901,1475,682,2160,4069,3623,7695,91,183,272,2233,8214,10442,2015,2926,4943,537,1051,1593,4869,12383,17248,69,245,311,2236,8640,10875,1821,5461,7274,552,2752,3306,781,4205,4984,5455,21297,26748,16,18,31,115,63,177,234,211,448,788,795,1589,124,101,221,1269,1187,2462,4,0,4,2124,393,2515,753,2172,2932,0,35,39,2885,2601,5481,3389,1872,5261,1110,848,1957,70379,76715,147092
210,38,1371,465,1834,3442,1760,5195,1212,315,1523,15745,6338,22088,18,12,28,81,97,182,106,62,171,32,28,57,3,0,3,371,158,527,44,19,69,10,38,46,678,412,1090,15,13,31,374,535,915,239,374,615,229,185,421,864,1117,1981,0,5,6,463,296,766,393,470,869,862,772,1633,13,4,20,1677,1554,3230,558,151,704,2252,1708,3958,3,5,4,963,1173,2137,1147,751,1896,2119,1928,4041,19,22,42,1411,1858,3267,134,31,167,2182,895,3082,3741,2814,6555,56,119,172,1881,6487,8371,240,304,544,441,715,1157,2611,7630,10241,28,107,131,208,873,1079,894,2383,3276,397,1932,2336,454,2977,3433,1981,8270,10252,10,16,20,68,47,112,102,105,205,573,464,1037,79,76,152,834,702,1533,4,0,5,2699,409,3105,823,1334,2159,3,17,19,3536,1757,5289,4280,1836,6114,1204,867,2072,82611,57044,139656
211,79,846,343,1186,185,107,286,448,212,653,4060,1234,5291,29,9,39,127,157,284,251,218,467,163,113,272,0,0,0,515,139,660,111,47,164,18,135,152,1220,825,2040,24,37,63,815,1128,1942,250,304,551,519,449,969,1604,1912,3523,17,12,30,259,160,421,789,1149,1944,1068,1326,2396,57,22,84,3616,3919,7532,1705,528,2238,5379,4472,9847,0,8,7,733,1353,2088,1877,1156,3040,2618,2522,5136,14,7,21,1394,2480,3872,126,43,167,1447,558,2007,2982,3084,6069,84,219,296,2569,8941,11510,390,600,994,622,1161,1778,3666,10915,14583,61,239,297,886,4379,5266,1505,4749,6254,775,4140,4918,742,4213,4955,3972,17715,21691,40,31,68,204,192,394,203,242,445,937,1016,1953,183,115,294,1567,1594,3161,7,0,5,3338,714,4053,1109,2702,3811,0,31,27,4458,3439,7899,4920,2751,7673,1296,915,2215,90352,86093,176445
212,204,2514,949,3463,711,219,931,1722,597,2317,11889,3193,15080,52,19,73,259,241,507,207,128,337,82,23,108,5,3,7,1193,347,1539,220,94,312,55,155,210,2077,1017,3092,72,73,137,1262,1464,2729,624,1113,1743,832,670,1506,2791,3319,6113,10,15,24,844,278,1117,1456,1611,3070,2306,1903,4211,62,30,94,6468,6003,12469,2532,807,3341,9054,6843,15893,12,17,28,2148,2584,4736,2478,1780,4257,4634,4378,9012,11,12,23,2095,3836,5933,239,65,307,2797,1066,3867,5145,4983,10130,188,316,502,3976,13579,17560,3873,4920,8787,828,1836,2664,8866,20644,29514,119,488,610,2258,8851,11109,2746,7224,9977,906,5000,5908,1179,7023,8199,7212,28587,35803,43,33,74,155,160,316,232,179,413,1499,1288,2787,290,190,475,2208,1854,4065,11,3,14,5112,923,6037,1717,3450,5166,0,25,27,6845,4401,11244,9132,4362,13493,2455,1676,4128,162760,134914,297667
213,96,1622,627,2244,1616,517,2132,3765,1284,5050,17230,4137,21367,24,18,40,102,111,212,234,252,485,69,56,125,3,0,3,379,137,517,102,51,154,65,109,170,977,723,1703,40,24,64,651,830,1479,131,176,307,456,449,902,1285,1471,2758,10,7,17,741,225,972,1026,1260,2284,1774,1496,3267,30,13,47,3092,3211,6304,956,321,1280,4085,3548,7633,6,11,14,1513,1653,3168,1696,1221,2912,3216,2885,6102,17,13,25,1978,3662,5642,404,166,576,3100,1337,4432,5497,5177,10675,171,280,457,3393,12141,15535,1165,1655,2814,803,1551,2356,5532,15635,21161,55,292,351,1358,5133,6486,1761,4895,6653,615,3160,3770,1093,6947,8038,4878,20420,25296,27,19,51,235,263,497,239,255,498,972,981,1954,177,182,355,1653,1701,3356,10,3,12,3594,556,4146,1187,2682,3871,0,40,45,4790,3286,8075,6160,2801,8952,2017,1362,3382,119376,99403,218781
214,45,353,263,623,93,41,134,127,44,174,1541,595,2138,5,9,12,51,77,126,107,91,200,18,16,28,4,3,5,185,118,300,47,17,66,12,37,44,423,364,785,17,22,34,268,511,778,102,136,242,279,225,506,669,892,1562,3,4,3,129,91,214,554,890,1448,686,979,1670,15,9,28,1698,2228,3924,455,144,604,2168,2385,4553,3,7,12,339,919,1257,991,672,1665,1331,1601,2928,5,7,13,694,1432,2128,1269,380,1642,816,329,1146,2784,2148,4926,60,102,166,1413,4883,6299,206,354,567,299,607,908,1983,5947,7933,35,182,214,682,3168,3856,964,3097,4062,446,2651,3096,364,2297,2664,2492,11397,13889,18,17,42,84,90,172,126,148,279,855,783,1639,42,35,79,1132,1078,2214,3,0,6,1385,284,1674,438,1578,2019,0,22,20,1830,1890,3723,2020,1310,3328,611,502,1116,42935,47248,90174
215,9,239,174,417,94,29,118,183,23,209,1751,453,2201,6,3,14,80,89,169,19,23,38,38,24,69,0,0,0,90,29,119,16,5,19,3,40,40,257,220,473,0,3,9,168,389,558,43,92,139,96,105,199,309,588,894,0,4,4,70,36,102,166,264,426,235,298,535,4,3,10,702,1057,1755,96,19,117,797,1082,1880,0,4,7,209,456,671,450,474,922,660,938,1600,4,3,10,1152,1356,2510,85,31,117,784,350,1139,2033,1743,3775,27,73,99,972,3210,4189,147,259,403,95,198,293,1243,3744,4987,26,163,189,448,2715,3167,488,1523,2006,177,1101,1279,388,1444,1828,1532,6950,8478,5,8,13,110,55,164,24,40,62,229,216,451,87,72,165,459,392,849,3,0,3,1010,156,1168,237,721,951,3,7,8,1248,876,2130,1063,563,1622,502,361,867,30995,28725,59720
216,23,156,141,295,56,28,84,156,47,205,1589,474,2060,0,0,3,28,54,85,24,25,48,37,32,66,0,0,0,68,26,93,34,26,55,8,45,53,198,202,401,10,5,16,135,293,432,47,56,104,98,128,224,288,479,773,4,3,9,88,45,133,165,273,437,250,321,578,6,3,10,733,1050,1777,143,24,164,872,1073,1947,0,3,3,154,362,520,341,381,724,498,745,1244,0,3,5,577,916,1494,47,28,72,381,150,532,1011,1099,2107,21,53,73,839,2807,3650,145,267,418,112,202,313,1122,3332,4454,19,135,151,516,2719,3238,429,1313,1741,171,1373,1542,234,1375,1610,1370,6914,8283,7,6,13,63,61,121,28,30,59,209,179,392,66,60,127,374,344,716,5,0,3,964,193,1160,280,768,1049,0,10,10,1246,975,2224,1009,523,1531,437,346,787,27198,26507,53711
217,19,171,128,302,111,39,150,104,37,142,1528,438,1962,0,0,5,50,74,126,31,21,52,44,25,68,0,0,0,97,56,148,18,12,32,3,45,48,243,237,484,3,7,10,278,380,660,47,65,108,90,94,185,415,547,963,0,0,0,61,23,80,152,253,404,206,279,487,4,0,6,748,940,1689,167,51,220,920,990,1911,6,8,11,216,330,547,327,293,618,545,630,1175,3,0,10,782,1128,1913,100,32,133,488,205,688,1374,1372,2749,31,56,81,664,2154,2817,172,251,423,89,200,294,955,2664,3620,25,109,130,332,1949,2277,377,1204,1583,142,836,980,190,1050,1239,1060,5150,6209,4,8,14,81,67,148,53,47,96,216,232,448,63,63,130,414,411,830,0,0,0,723,122,847,237,615,849,0,3,4,960,738,1698,849,465,1314,372,282,659,25634,23762,49392
297,0,0,0,0,3,0,3,0,0,0,17,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,12,0,12,0,4,4,145,12,155
299,68,904,173,1077,602,50,652,152,31,184,6246,664,6910,46,12,62,52,49,107,279,75,356,115,20,134,0,0,0,798,46,839,129,16,145,3,22,30,1424,249,1668,8,11,19,176,203,383,111,75,184,115,63,171,409,350,759,0,4,4,141,29,167,272,163,434,412,195,603,29,13,36,2003,1968,3968,720,116,838,2750,2098,4844,0,5,5,1008,928,1934,6135,4221,10351,7143,5156,12298,12,4,13,577,1398,1976,102,19,113,1139,221,1357,1824,1643,3462,95,115,217,588,1207,1798,233,233,466,828,985,1814,1747,2546,4290,68,210,273,163,431,600,662,1679,2337,246,1134,1375,545,2536,3087,1685,5984,7669,46,19,69,29,23,54,518,312,828,602,235,837,76,52,126,1268,646,1915,3,0,3,1932,65,2000,764,1220,1984,9,141,145,2702,1426,4134,3455,1238,4691,1314,840,2149,90534,28505,119037
301,37,382,168,553,1093,240,1333,793,242,1029,4829,1160,5995,16,3,20,242,132,374,49,41,82,16,9,23,0,0,0,221,92,316,33,12,50,12,37,47,586,331,913,8,17,30,129,326,451,138,224,366,291,217,509,570,783,1353,8,5,11,231,122,359,489,692,1180,731,818,1551,11,4,12,1610,1710,3320,552,201,751,2172,1911,4082,3,5,4,454,704,1161,817,755,1575,1279,1462,2737,4,7,11,639,880,1516,15,5,17,866,342,1210,1528,1231,2754,58,104,161,1037,4220,5254,143,167,309,175,412,595,1415,4901,6322,21,106,125,310,1412,1724,880,2445,3326,284,1770,2060,358,2229,2582,1859,7960,9817,11,8,15,46,17,66,53,64,123,343,397,744,23,8,34,478,505,981,3,3,4,1328,293,1622,503,1280,1783,0,16,17,1831,1595,3430,2064,1087,3153,483,404,888,42483,37933,80416
302,146,1315,607,1927,2288,1021,3309,526,203,730,10048,4229,14277,12,3,19,60,69,131,92,79,165,55,6,65,23,16,37,398,103,503,75,25,104,18,53,72,730,354,1086,28,18,46,283,439,720,185,232,418,272,222,491,767,913,1675,3,4,13,607,264,869,570,702,1278,1183,971,2156,17,9,23,2113,1867,3976,552,201,750,2679,2075,4751,4,5,9,747,810,1554,990,781,1772,1739,1592,3331,7,7,16,1777,2015,3789,110,19,127,1462,789,2250,3354,2832,6189,72,109,181,1313,4471,5782,526,724,1248,234,418,651,2146,5718,7863,46,166,217,1524,4645,6170,997,2734,3731,444,1953,2398,593,2745,3342,3612,12243,15856,11,11,26,39,16,48,142,116,263,375,368,743,66,39,108,638,555,1189,0,5,3,1675,283,1954,778,1672,2451,0,26,26,2453,1988,4438,2470,1205,3671,661,518,1182,65355,53381,118730
303,30,954,385,1334,1084,334,1425,1701,400,2101,9020,2095,11115,18,11,26,69,85,158,150,113,266,59,67,123,3,3,9,601,219,824,126,50,178,32,107,137,1067,655,1722,35,40,73,488,736,1230,437,648,1088,554,441,996,1519,1868,3387,4,8,14,451,134,580,1137,1287,2428,1590,1434,3021,28,20,45,3515,3553,7064,1276,405,1683,4818,3973,8792,0,8,9,1013,1404,2415,1178,892,2066,2191,2303,4486,8,16,20,1682,2500,4183,28,16,40,1461,591,2049,3176,3120,6299,147,228,377,2112,7778,9891,1957,2553,4516,482,811,1290,4693,11377,16065,83,251,335,2825,8086,10910,1635,4340,5974,666,2711,3379,1068,4456,5529,6279,19843,26122,17,10,32,32,24,56,138,114,252,679,664,1340,258,232,492,1121,1052,2172,7,0,5,2771,499,3271,1332,2623,3951,3,42,45,4111,3164,7270,3891,1897,5795,1042,719,1762,81946,73754,155691
304,15,94,55,148,105,24,125,47,26,68,886,247,1128,12,7,19,39,72,107,108,79,189,271,187,456,0,4,4,76,40,116,34,11,47,13,33,41,550,438,987,10,15,32,174,305,476,63,85,155,216,170,392,467,579,1047,0,3,3,41,31,74,399,508,910,437,547,988,9,9,16,1685,1720,3404,552,204,756,2246,1937,4176,3,3,8,215,411,620,529,361,890,748,770,1522,4,3,5,224,265,495,4383,814,5199,489,167,663,5108,1250,6355,50,101,155,1235,4456,5686,3453,3899,7350,242,531,775,4986,8983,13969,20,54,66,60,245,305,861,2523,3380,400,1632,2030,228,1400,1634,1570,5851,7418,3,0,5,71,82,154,89,111,200,230,247,477,9,10,13,407,443,850,0,0,3,530,91,622,511,1176,1685,3,42,45,1044,1310,2363,788,583,1369,328,237,567,28873,31805,60680
305,214,655,516,1171,766,500,1264,298,109,409,7902,4100,12005,97,60,160,567,631,1194,388,268,658,324,318,647,14,14,25,2498,1316,3815,753,319,1072,93,271,364,4737,3204,7933,196,174,376,3836,3953,7789,3706,4864,8571,3140,2802,5941,10881,11799,22675,12,19,27,347,204,551,3581,3790,7371,3937,4010,7945,197,93,285,19360,18268,37625,8661,3067,11726,28219,21422,49641,7,26,35,3467,5078,8540,1507,1713,3214,4980,6810,11787,71,91,162,12414,17183,29594,281,166,442,4035,2597,6636,16802,20036,36833,289,494,784,2650,6614,9264,3969,6047,10013,835,1439,2272,7738,14593,22333,139,425,567,5138,15199,20340,3174,8004,11177,612,1862,2472,1075,3982,5057,10141,29470,39612,69,72,139,337,428,769,776,913,1694,1256,992,2246,1233,821,2053,3681,3223,6898,6,7,15,1501,302,1803,2287,4401,6694,3,136,139,3799,4849,8645,3838,2790,6631,1578,1322,2903,153910,157905,311812
306,908,321,221,538,601,220,820,86,30,122,3993,1626,5618,18,4,21,58,85,143,67,48,114,55,46,101,4,0,7,192,71,257,27,15,44,4,38,43,416,315,730,17,12,29,205,578,787,61,99,159,169,272,442,457,960,1412,3,8,10,288,197,480,501,899,1398,793,1103,1891,4,5,14,1659,2217,3876,277,74,351,1941,2296,4241,0,6,11,814,1230,2047,880,805,1682,1691,2038,3734,21,21,43,2221,2506,4730,625,162,790,1198,502,1702,4075,3187,7261,80,152,231,1472,5529,7006,398,651,1049,268,484,755,2214,6815,9036,50,184,227,1176,4084,5262,965,2791,3757,272,1521,1794,540,2325,2866,2999,10909,13908,20,20,40,233,227,463,94,107,206,467,341,808,177,170,344,995,863,1859,0,3,5,1604,364,1971,567,1600,2167,3,11,8,2179,1976,4153,1777,1025,2800,683,571,1254,48270,51076,99348
307,60,141,167,309,59,20,78,136,42,178,1963,589,2551,0,3,3,40,68,116,8,13,20,3,0,6,0,0,0,40,22,57,10,3,12,3,22,25,110,130,238,3,10,9,109,296,397,27,35,57,40,47,90,170,385,558,3,0,3,80,50,131,160,239,392,239,285,528,3,0,3,526,908,1437,125,27,145,656,933,1586,0,3,3,110,253,360,259,406,670,370,665,1031,0,7,10,1239,893,2136,506,84,589,399,148,550,2154,1129,3281,17,48,56,731,3170,3902,63,73,135,85,191,279,896,3483,4382,10,85,96,218,1269,1488,273,869,1142,135,1138,1269,113,814,927,750,4167,4918,3,0,3,52,29,79,14,16,31,81,111,187,3,4,12,155,162,313,0,0,0,930,218,1143,176,524,698,0,9,9,1105,753,1857,1156,565,1720,393,299,689,31691,24234,55924
308,60,272,239,519,585,200,783,105,31,137,4142,1379,5516,9,6,13,57,79,130,48,41,81,51,47,95,3,0,3,129,48,181,15,7,24,0,30,34,310,255,563,4,16,21,173,496,675,103,181,285,155,190,352,443,882,1324,8,11,19,334,191,527,299,627,927,644,821,1465,5,8,15,1686,1703,3383,203,68,266,1898,1773,3666,0,13,15,466,656,1123,592,717,1308,1056,1381,2442,4,5,11,1695,1966,3662,63,22,87,1001,511,1514,2769,2508,5274,33,108,144,1209,5237,6439,510,828,1339,158,315,477,1915,6486,8404,16,121,137,894,3230,4117,700,2187,2888,194,1404,1604,372,2003,2376,2174,8947,11121,3,4,6,82,58,142,23,40,66,211,256,465,12,26,36,337,382,720,3,0,4,1661,385,2051,432,1309,1742,0,11,12,2101,1704,3799,1513,829,2340,527,445,980,48889,43955,92845
309,297,830,431,1264,743,268,1008,525,197,723,6500,2236,8741,60,41,97,144,223,370,650,427,1084,422,491,912,15,11,24,601,330,935,191,85,279,19,90,110,2100,1697,3794,135,143,277,799,1456,2255,328,443,776,1208,1220,2429,2473,3271,5739,15,27,49,675,330,1008,2808,3618,6429,3500,3981,7484,56,39,89,5710,6501,12211,1549,614,2167,7313,7153,14463,3,19,22,1957,3665,5616,2197,1891,4086,4157,5575,9727,21,20,35,2775,3064,5839,339,108,450,2162,824,2984,5292,4012,9307,210,379,585,3053,10646,13694,1656,2700,4358,772,1397,2163,5694,15114,20805,78,335,410,2497,8058,10559,2434,6594,9030,770,4476,5246,919,4888,5812,6701,24350,31047,65,76,139,211,205,415,343,350,689,2605,2429,5033,805,727,1533,4029,3783,7809,10,8,14,3159,687,3851,1441,4092,5537,3,42,48,4610,4825,9444,5906,3538,9446,1540,1313,2849,121100,123360,244461
310,14,435,214,647,239,65,302,367,130,493,4648,1179,5827,4,3,6,41,50,96,95,78,171,24,16,41,0,3,6,101,48,147,31,9,40,17,38,56,310,246,556,11,19,30,266,662,933,49,84,130,229,288,512,557,1052,1611,5,6,10,341,128,471,409,774,1182,752,909,1665,7,5,19,1650,1604,3251,423,131,553,2079,1739,3819,0,5,3,490,731,1220,854,704,1561,1350,1442,2788,6,9,16,1485,1851,3332,2452,666,3109,2147,1247,3392,6081,3764,9848,63,113,171,1768,6882,8655,278,440,720,218,444,661,2326,7879,10205,37,143,180,861,2692,3555,922,2385,3309,256,1827,2082,710,3417,4129,2781,10468,13254,4,7,8,50,43,97,55,66,122,323,307,631,20,20,38,451,448,899,0,0,0,1484,287,1769,601,1598,2196,0,6,6,2083,1885,3970,2728,1114,3839,879,540,1421,58192,50139,108330
311,23,681,342,1026,276,51,333,287,110,393,3369,1026,4396,12,7,24,39,56,95,50,54,108,49,33,83,3,0,3,191,91,273,37,25,63,10,46,54,388,314,708,11,16,29,226,454,677,99,149,242,268,248,522,605,869,1477,7,5,16,418,156,578,542,964,1512,968,1127,2099,17,3,18,1461,1818,3273,483,177,658,1953,1996,3953,3,8,12,674,965,1638,828,769,1595,1503,1741,3248,3,4,7,1167,1746,2916,27,5,38,988,479,1469,2186,2243,4430,98,158,262,1643,6524,8163,251,539,788,213,420,632,2207,7639,9848,19,132,152,674,2356,3035,791,2243,3035,330,1986,2315,645,3597,4247,2457,10314,12777,9,14,23,32,24,55,79,67,146,350,436,787,13,30,41,482,566,1049,4,0,4,1743,363,2108,510,1367,1879,0,9,9,2263,1745,4010,2506,1268,3770,784,492,1281,46636,47521,94157
312,224,219,220,442,709,211,921,66,30,97,3647,1237,4888,3,8,14,23,50,72,24,28,49,25,44,64,0,0,0,82,59,137,15,13,23,0,24,25,174,222,398,3,18,18,89,396,488,40,111,156,102,187,294,236,715,958,0,0,7,333,157,488,211,533,741,540,689,1229,3,0,5,1124,1458,2579,145,48,190,1274,1504,2773,0,3,5,549,711,1263,432,647,1081,986,1366,2354,4,6,11,1058,1247,2300,14,5,18,590,284,871,1658,1541,3199,34,74,109,732,3809,4533,185,267,448,85,258,343,1035,4405,5441,16,89,110,445,2354,2799,414,1550,1963,125,1095,1218,167,1395,1562,1172,6487,7660,8,12,20,58,28,84,30,45,76,153,239,392,7,13,24,260,338,603,0,0,0,1668,390,2064,240,995,1233,0,7,8,1910,1399,3310,1403,726,2129,503,398,903,40082,34964,75048
313,20,247,167,410,102,26,127,78,36,115,1951,601,2550,12,3,13,19,35,51,38,39,83,13,9,26,0,0,0,139,48,185,19,7,24,3,22,20,240,156,396,10,16,34,126,288,417,44,83,125,110,120,231,295,512,808,3,3,6,134,80,212,397,674,1072,532,755,1289,7,3,10,778,1120,1903,197,72,273,981,1203,2184,0,5,5,226,611,842,559,492,1051,786,1108,1901,6,3,9,789,962,1754,12,3,17,826,352,1178,1632,1326,2958,53,86,137,1239,4805,6045,115,250,370,180,297,480,1589,5440,7027,25,91,113,705,2869,3580,648,1825,2472,337,2312,2643,316,2005,2317,2025,9100,11126,7,8,17,32,17,51,47,62,105,204,260,463,20,23,42,308,369,670,0,0,4,1104,256,1356,342,1044,1387,0,6,7,1453,1301,2754,1541,802,2344,441,361,806,30280,34819,65099
314,6,228,116,341,60,24,78,128,59,184,1182,352,1535,3,0,3,35,48,82,45,50,102,11,8,17,3,0,4,103,48,149,16,11,30,4,20,28,223,187,411,8,11,13,125,263,386,175,420,599,161,171,333,464,860,1327,3,0,3,82,43,125,324,487,817,407,531,943,11,8,13,981,1275,2255,392,120,518,1383,1403,2788,0,3,4,167,420,590,496,318,812,669,741,1407,12,4,15,470,582,1052,17,12,25,420,137,556,921,732,1651,62,61,121,806,3652,4463,106,129,241,192,399,592,1162,4250,5417,8,69,79,77,325,401,489,1586,2070,143,949,1086,225,1830,2056,937,4756,5697,6,6,11,34,8,45,55,64,121,224,316,539,21,16,36,346,414,755,0,3,3,969,186,1154,357,990,1351,0,16,16,1328,1193,2523,1290,668,1960,325,217,545,24368,25620,49984
