SA4_CODE_2016,Emp_15_19_HW_0,Emp_15_19_HW_1_15,Emp_15_19_HW_16_24,Emp_15_19_HW_25_34,Emp_15_19_HW_35_39,Emp_15_19_HW_40,Emp_15_19_HW_41_48,Emp_15_19_HW_49mor,Emp_15_19_HW_NS,Emp_15_19_Tot,Emp_20_24_HW_0,Emp_20_24_HW_1_15,Emp_20_24_HW_16_24,Emp_20_24_HW_25_34,Emp_20_24_HW_35_39,Emp_20_24_HW_40,Emp_20_24_HW_41_48,Emp_20_24_HW_49mor,Emp_20_24_HW_NS,Emp_20_24_Tot,Emp_25_29_HW_0,Emp_25_29_HW_1_15,Emp_25_29_HW_16_24,Emp_25_29_HW_25_34,Emp_25_29_HW_35_39,Emp_25_29_HW_40,Emp_25_29_HW_41_48,Emp_25_29_HW_49mor,Emp_25_29_HW_NS,Emp_25_29_Tot,Emp_30_34_HW_0,Emp_30_34_HW_1_15,Emp_30_34_HW_16_24,Emp_30_34_HW_25_34,Emp_30_34_HW_35_39,Emp_30_34_HW_40,Emp_30_34_HW_41_48,Emp_30_34_HW_49mor,Emp_30_34_HW_NS,Emp_30_34_Tot,Emp_35_39_HW_0,Emp_35_39_HW_1_15,Emp_35_39_HW_16_24,Emp_35_39_HW_25_34,Emp_35_39_HW_35_39,Emp_35_39_HW_40,Emp_35_39_HW_41_48,Emp_35_39_HW_49mor,Emp_35_39_HW_NS,Emp_35_39_Tot,Emp_40_44_HW_0,Emp_40_44_HW_1_15,Emp_40_44_HW_16_24,Emp_40_44_HW_25_34,Emp_40_44_HW_35_39,Emp_40_44_HW_40,Emp_40_44_HW_41_48,Emp_40_44_HW_49mor,Emp_40_44_HW_NS,Emp_40_44_Tot,Emp_45_49_HW_0,Emp_45_49_HW_1_15,Emp_45_49_HW_16_24,Emp_45_49_HW_25_34,Emp_45_49_HW_35_39,Emp_45_49_HW_40,Emp_45_49_HW_41_48,Emp_45_49_HW_49mor,Emp_45_49_HW_NS,Emp_45_49_Tot,Emp_50_54_HW_0,Emp_50_54_HW_1_15,Emp_50_54_HW_16_24,Emp_50_54_HW_25_34,Emp_50_54_HW_35_39,Emp_50_54_HW_40,Emp_50_54_HW_41_48,Emp_50_54_HW_49mor,Emp_50_54_HW_NS,Emp_50_54_Tot,Emp_55_59_HW_0,Emp_55_59_HW_1_15,Emp_55_59_HW_16_24,Emp_55_59_HW_25_34,Emp_55_59_HW_35_39,Emp_55_59_HW_40,Emp_55_59_HW_41_48,Emp_55_59_HW_49mor,Emp_55_59_HW_NS,Emp_55_59_Tot,Emp_60_64_HW_0,Emp_60_64_HW_1_15,Emp_60_64_HW_16_24,Emp_60_64_HW_25_34,Emp_60_64_HW_35_39,Emp_60_64_HW_40,Emp_60_64_HW_41_48,Emp_60_64_HW_49mor,Emp_60_64_HW_NS,Emp_60_64_Tot,Emp_65_69_HW_0,Emp_65_69_HW_1_15,Emp_65_69_HW_16_24,Emp_65_69_HW_25_34,Emp_65_69_HW_35_39,Emp_65_69_HW_40,Emp_65_69_HW_41_48,Emp_65_69_HW_49mor,Emp_65_69_HW_NS,Emp_65_69_Tot,Emp_70_74_HW_0,Emp_70_74_HW_1_15,Emp_70_74_HW_16_24,Emp_70_74_HW_25_34,Emp_70_74_HW_35_39,Emp_70_74_HW_40,Emp_70_74_HW_41_48,Emp_70_74_HW_49mor,Emp_70_74_HW_NS,Emp_70_74_Tot,Emp_75ov_HW_0,Emp_75ov_HW_1_15,Emp_75ov_HW_16_24,Emp_75ov_HW_25_34,Emp_75ov_HW_35_39,Emp_75ov_HW_40,Emp_75ov_HW_41_48,Emp_75ov_HW_49mor,Emp_75ov_HW_NS,Emp_75ov_Tot,Emp_Tot_HW_0,Emp_Tot_HW_1_15,Emp_Tot_HW_16_24,Emp_Tot_HW_25_34,Emp_Tot_HW_35_39,Emp_Tot_HW_40,Emp_Tot_HW_41_48,Emp_Tot_HW_49mor,Emp_Tot_HW_NS,Emp_Tot_Tot,OM_IEs_15_19_HW_0,OM_IEs_15_19_HW_1_15,OM_IEs_15_19_HW_16_24,OM_IEs_15_19_HW_25_34,OM_IEs_15_19_HW_35_39,OM_IEs_15_19_HW_40,OM_IEs_15_19_HW_41_48,OM_IEs_15_19_HW_49mor,OM_IEs_15_19_HW_NS,OM_IEs_15_19_Tot,OM_IEs_20_24_HW_0,OM_IEs_20_24_HW_1_15,OM_IEs_20_24_HW_16_24,OM_IEs_20_24_HW_25_34,OM_IEs_20_24_HW_35_39,OM_IEs_20_24_HW_40,OM_IEs_20_24_HW_41_48,OM_IEs_20_24_HW_49mor,OM_IEs_20_24_HW_NS,OM_IEs_20_24_Tot,OM_IEs_25_29_HW_0,OM_IEs_25_29_HW_1_15,OM_IEs_25_29_HW_16_24,OM_IEs_25_29_HW_25_34,OM_IEs_25_29_HW_35_39,OM_IEs_25_29_HW_40,OM_IEs_25_29_HW_41_48,OM_IEs_25_29_HW_49mor,OM_IEs_25_29_HW_NS,OM_IEs_25_29_Tot,OM_IEs_30_34_HW_0,OM_IEs_30_34_HW_1_15,OM_IEs_30_34_HW_16_24,OM_IEs_30_34_HW_25_34,OM_IEs_30_34_HW_35_39,OM_IEs_30_34_HW_40,OM_IEs_30_34_HW_41_48,OM_IEs_30_34_HW_49mor,OM_IEs_30_34_HW_NS,OM_IEs_30_34_Tot,OM_IEs_35_39_HW_0,OM_IEs_35_39_HW_1_15,OM_IEs_35_39_HW_16_24,OM_IEs_35_39_HW_25_34,OM_IEs_35_39_HW_35_39,OM_IEs_35_39_HW_40,OM_IEs_35_39_HW_41_48,OM_IEs_35_39_HW_49mor,OM_IEs_35_39_HW_NS,OM_IEs_35_39_Tot,OM_IEs_40_44_HW_0,OM_IEs_40_44_HW_1_15,OM_IEs_40_44_HW_16_24,OM_IEs_40_44_HW_25_34,OM_IEs_40_44_HW_35_39,OM_IEs_40_44_HW_40,OM_IEs_40_44_HW_41_48,OM_IEs_40_44_HW_49mor,OM_IEs_40_44_HW_NS,OM_IEs_40_44_Tot
503,223,3387,781,401,449,345,99,98,182,5967,531,4078,2886,2007,3763,3244,1314,1201,403,19426,1060,1718,2400,2126,7063,7177,3179,3659,444,28817,1871,1538,2672,2299,6833,7902,3391,4176,350,31030,1274,1502,2607,2199,5116,6408,2796,3694,254,25851,703,1253,2148,2373,4481,5649,2576,3547,205,22942,592,995,1787,2271,4413,5293,2639,3621,222,21843,601,791,1463,2021,4183,4384,2195,2953,169,18770,627,858,1336,1744,3678,3296,1676,2211,139,15565,491,822,1217,1269,2323,1975,870,1115,94,10178,206,744,682,492,800,605,263,378,51,4212,66,372,190,148,130,108,57,69,13,1150,22,198,79,51,28,35,17,21,11,453,8267,18243,20243,19387,43263,46437,21067,26738,2539,206193,0,9,3,3,0,0,0,3,0,17,0,14,14,8,11,16,9,27,4,103,3,23,20,25,42,82,42,135,5,384,22,47,40,74,83,175,73,321,18,859,9,74,77,115,111,300,140,459,15,1295,9,74,80,143,104,354,145,626,14,1539
504,151,3114,713,373,498,374,96,81,100,5511,216,1543,1203,984,1734,1476,672,536,196,8546,280,621,835,786,2111,1875,1022,1097,131,8761,323,613,737,706,1892,1786,1008,1218,129,8400,225,561,693,708,1531,1563,848,1018,111,7264,177,590,733,878,1660,1628,806,1119,109,7703,204,521,709,941,1756,1594,872,1166,113,7885,232,420,638,887,1710,1526,820,1066,89,7398,225,414,633,757,1404,1131,613,767,76,6021,204,401,464,559,926,679,366,440,50,4092,99,304,244,192,271,233,100,154,16,1614,21,159,87,68,41,34,13,34,4,465,10,76,32,15,11,4,3,3,3,158,2354,9336,7730,7870,15542,13904,7249,8697,1127,73819,0,3,0,0,0,0,0,0,0,5,3,7,4,7,5,12,3,14,0,57,3,22,12,17,24,56,27,83,8,255,9,56,32,44,50,109,53,190,8,546,12,60,39,61,71,147,62,224,7,672,14,55,44,68,71,168,81,264,9,776
505,353,6947,1316,715,684,588,168,108,182,11057,418,3593,2505,1987,2979,2540,977,756,318,16076,580,1260,1552,1537,3826,3454,1705,1604,302,15813,653,1246,1567,1401,3305,3153,1582,1804,219,14927,452,1262,1502,1497,2739,2418,1288,1504,172,12833,312,1277,1615,1862,2792,2554,1271,1551,211,13444,320,1054,1600,2003,3019,2586,1252,1697,170,13700,361,853,1357,1842,2902,2207,1154,1497,136,12305,372,803,1219,1533,2369,1661,917,1134,103,10104,314,789,1030,1050,1451,1003,487,648,65,6828,143,627,500,342,406,306,150,207,25,2714,45,297,161,86,67,65,33,35,12,803,14,142,55,27,17,28,3,9,10,302,4343,20151,15992,15877,26558,22550,10987,12548,1917,130916,0,18,3,0,0,3,0,3,0,27,0,12,7,27,18,30,8,25,3,134,14,34,23,55,56,113,37,162,7,496,20,79,78,94,99,215,88,342,25,1044,31,125,94,146,111,287,129,441,11,1364,23,133,106,179,133,373,160,553,21,1675
506,261,5639,1187,719,886,723,228,201,222,10059,540,3397,2691,2120,3805,3147,1395,1259,454,18809,774,1639,1946,2082,4917,4652,2444,2792,418,21671,932,1442,1892,1907,4929,4851,2626,3203,354,22138,645,1336,1744,1813,4053,3900,2185,2805,298,18794,460,1283,1563,2098,3913,3863,2184,2999,253,18618,518,1043,1478,2052,4042,3822,2203,2910,232,18304,528,854,1279,1881,3834,3405,1950,2644,207,16579,575,866,1188,1701,3250,2644,1636,2215,175,14250,494,882,1113,1240,2116,1719,922,1180,94,9763,246,665,576,484,691,535,299,343,32,3881,67,321,175,118,116,93,49,61,16,1009,21,133,59,24,29,25,20,15,4,330,6070,19509,16903,18246,36579,33368,18140,22631,2761,174207,0,16,3,0,3,0,4,3,0,23,4,18,14,16,18,21,15,25,6,137,15,41,32,60,75,129,60,166,9,585,21,81,61,117,110,250,114,388,11,1148,24,92,81,122,125,286,107,459,19,1314,20,111,86,151,139,304,156,546,24,1544
507,288,5534,1071,634,673,498,178,150,161,9191,470,2991,2156,1747,2852,2353,1147,1024,303,15050,595,1173,1392,1462,3590,3446,1821,2186,258,15928,769,1178,1462,1393,3168,3200,1793,2337,232,15538,559,1192,1487,1390,2640,2714,1546,2046,196,13769,404,1036,1498,1676,2722,2793,1486,2050,197,13864,378,947,1346,1813,2916,2741,1592,2166,179,14077,433,776,1244,1682,2847,2445,1436,1867,154,12883,459,784,1089,1382,2285,1825,1127,1482,103,10530,336,698,879,936,1355,1045,598,767,67,6684,157,544,438,302,391,291,187,222,19,2554,35,250,122,67,66,59,21,41,12,679,12,111,51,16,22,20,12,21,5,271,4895,17216,14229,14500,25523,23432,12951,16377,1893,131011,0,5,3,4,0,0,0,0,0,10,4,12,10,6,9,22,7,21,3,92,4,26,26,37,45,74,31,143,4,382,10,76,40,77,77,146,76,246,18,765,19,70,72,106,86,230,90,364,10,1048,21,83,88,123,107,291,117,452,11,1285
509,75,988,222,248,329,286,151,123,69,2490,121,254,301,426,733,723,413,475,77,3521,211,290,260,378,686,729,558,803,74,3989,234,386,370,349,587,673,482,808,59,3957,153,390,404,413,530,568,431,767,56,3706,144,367,443,529,646,660,514,758,58,4120,182,409,476,585,745,746,538,834,69,4583,216,332,444,631,745,770,499,868,67,4566,267,342,472,598,715,672,440,712,64,4281,200,376,412,411,472,386,267,418,37,2978,66,311,171,138,143,138,80,131,15,1190,13,151,63,35,19,35,11,33,12,367,8,49,28,13,6,17,0,18,3,145,1886,4640,4057,4761,6367,6399,4382,6750,653,39895,0,0,0,0,0,0,0,3,0,13,3,6,3,3,3,6,4,20,0,45,5,8,0,3,11,27,11,64,0,134,18,25,15,22,17,40,30,166,4,326,13,32,33,27,8,64,28,221,4,432,7,29,36,37,25,79,46,246,8,507
510,60,683,154,156,211,157,80,141,61,1694,216,224,182,306,538,518,423,1495,128,4030,595,259,279,359,764,759,837,4391,147,8384,791,325,373,418,752,773,895,5157,176,9665,591,288,353,391,614,668,732,4275,132,8044,547,291,319,407,575,666,705,4166,144,7825,536,260,282,367,621,680,647,4022,142,7554,495,175,225,330,615,619,538,3540,132,6662,443,176,188,270,514,483,480,2593,99,5248,241,138,137,189,332,288,242,1217,59,2845,74,76,66,77,95,84,66,348,13,902,13,27,31,9,13,18,17,37,5,175,0,27,5,7,8,13,3,14,7,83,4602,2939,2594,3279,5662,5737,5667,31400,1236,63117,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,3,4,0,21,4,4,5,3,9,3,7,43,0,78,5,13,6,12,16,17,6,74,5,155,7,13,8,18,15,29,9,106,7,206,12,11,15,17,20,40,26,135,6,282
511,74,980,210,214,275,208,121,152,66,2297,176,257,244,375,711,661,410,983,91,3909,372,283,292,381,769,833,714,1971,84,5694,381,368,358,401,650,713,710,2191,92,5867,302,311,328,413,600,655,594,1795,90,5080,240,265,341,444,702,775,578,1701,107,5151,270,267,325,505,763,763,621,1767,104,5383,277,257,273,430,733,680,532,1624,80,4891,255,231,262,386,611,511,464,1253,70,4031,172,166,212,272,395,330,258,671,47,2527,61,114,96,62,122,105,78,172,20,830,21,60,30,33,23,18,10,37,3,239,3,25,7,3,7,10,7,10,0,82,2609,3580,2985,3919,6369,6266,5082,14328,850,45980,0,0,0,3,0,0,0,0,0,4,0,0,3,0,4,3,0,9,0,19,7,9,4,9,6,16,12,39,4,94,9,20,11,16,17,34,19,111,4,237,13,20,21,25,16,50,10,126,4,288,9,20,20,29,26,74,49,189,9,418
597,0,8,0,0,0,0,0,4,0,13,0,0,0,0,0,3,0,34,3,42,10,0,3,4,0,3,0,127,3,150,30,4,0,0,7,3,6,184,5,234,24,5,3,3,4,7,3,167,0,221,14,4,3,0,4,5,0,179,7,217,29,3,3,0,0,3,3,168,3,209,31,3,3,10,3,3,5,162,0,221,19,0,0,0,0,4,5,118,0,146,3,3,3,0,0,0,0,45,0,58,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,162,36,18,21,23,30,35,1187,23,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
599,68,481,131,159,319,384,109,90,63,1811,216,613,389,408,689,979,328,542,114,4272,325,365,331,393,620,929,421,1208,100,4693,350,320,309,311,500,732,345,1075,116,4057,297,325,244,273,356,539,278,898,88,3291,226,334,276,290,314,520,251,779,73,3070,238,309,275,316,350,450,236,790,69,3040,246,292,276,325,316,419,201,699,67,2842,227,295,239,281,238,313,150,488,45,2290,174,291,203,186,144,167,101,262,28,1560,73,195,92,68,53,43,31,73,15,643,19,94,28,24,16,10,6,19,9,218,12,25,14,7,3,3,3,7,4,81,2466,3944,2814,3044,3927,5492,2458,6937,788,31866,0,4,0,0,0,3,0,3,0,11,3,10,7,12,5,24,10,30,0,108,9,16,22,29,37,74,33,101,3,324,16,22,25,50,45,136,51,176,9,529,13,25,40,54,54,134,56,219,3,602,19,46,44,66,59,145,70,234,9,687
601,231,3121,597,365,432,297,94,50,112,5303,315,1883,1084,1202,1934,1248,527,372,154,8723,393,868,846,1108,2544,1709,855,707,144,9183,571,734,1106,1135,2397,1677,911,795,125,9461,403,726,1099,1195,2050,1543,865,864,97,8842,320,676,1045,1544,2273,1640,1007,1042,100,9644,274,573,1041,1472,2479,1720,1062,1175,92,9886,345,507,874,1448,2590,1609,1003,1102,102,9593,399,591,968,1326,2299,1414,805,938,74,8811,269,628,732,806,1176,708,410,499,45,5267,83,479,321,224,294,171,90,131,20,1811,29,178,84,34,44,37,18,23,3,446,10,90,22,22,16,9,4,3,13,185,3639,11070,9814,11878,20531,13786,7647,7709,1084,87152,0,5,0,0,3,0,0,0,0,14,0,3,0,0,3,4,0,12,0,30,3,15,17,8,19,39,13,46,0,155,5,16,14,19,37,66,26,117,8,307,13,20,20,37,54,86,45,145,3,427,3,30,33,50,47,98,75,216,3,554
602,102,1499,346,242,317,185,86,32,74,2888,171,789,550,703,1165,692,328,229,84,4714,196,412,382,516,1162,781,453,369,52,4335,253,408,472,548,966,711,427,455,57,4307,162,388,558,600,868,693,433,439,56,4200,148,397,594,740,1059,780,488,490,69,4754,157,367,602,805,1262,929,526,591,72,5312,191,341,563,796,1251,864,503,601,63,5171,224,393,552,710,1117,696,440,508,60,4697,171,373,460,478,626,434,203,268,36,3038,66,268,181,126,143,104,47,62,18,1012,16,116,56,32,20,15,5,17,6,281,6,60,15,3,6,5,0,0,3,109,1865,5804,5323,6294,9956,6892,3958,4060,664,44812,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,9,7,0,23,0,4,6,9,11,16,5,42,3,90,8,6,11,11,13,36,16,72,3,178,0,8,12,28,14,36,33,109,3,240,4,21,14,25,26,69,41,131,3,336
603,22,187,42,39,38,27,13,11,18,398,24,76,50,60,98,91,43,53,16,508,29,48,50,82,106,109,69,69,18,578,32,63,72,99,109,115,59,74,6,623,26,77,68,101,125,93,63,75,12,638,16,68,83,101,108,132,58,90,19,679,16,76,87,127,130,116,56,74,17,700,28,92,97,118,162,115,50,84,15,762,39,99,101,123,133,111,55,73,8,746,25,98,81,80,73,68,22,49,4,495,10,47,34,37,24,14,5,11,7,191,3,31,10,5,5,3,4,3,3,72,4,7,0,0,0,0,0,0,0,23,278,963,782,961,1106,996,501,655,152,6397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,5,0,7,0,3,0,0,0,3,5,19,0,31,0,3,4,3,0,10,3,12,0,36,0,0,0,5,5,7,0,21,0,50
604,113,1355,303,182,310,196,81,70,61,2684,141,411,355,463,900,559,302,267,52,3456,156,308,296,390,734,591,394,428,54,3343,204,325,364,384,683,495,397,463,62,3373,138,310,418,454,612,475,365,462,47,3282,127,332,475,524,760,624,371,476,56,3743,173,342,463,607,919,691,439,564,67,4276,190,292,468,657,924,703,486,578,40,4329,216,325,458,538,770,548,409,472,54,3793,165,291,354,376,468,314,178,195,36,2370,54,187,119,69,102,76,38,61,10,727,11,81,35,18,16,18,3,9,8,197,6,22,12,8,7,8,3,4,4,76,1696,4583,4108,4677,7199,5300,3459,4052,553,35637,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,3,5,0,18,0,4,3,7,8,9,3,23,0,54,3,12,3,9,15,11,16,41,0,115,0,11,11,15,12,30,8,70,0,172,6,10,15,14,22,45,23,110,0,259
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,5,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,7,0,5,0,0,0,0,4,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,3,0,3,26,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,7,79,25,27,56,58,21,6,15,298,23,77,43,58,116,138,63,64,20,589,42,67,53,66,105,141,65,91,10,645,37,73,43,54,95,138,66,90,16,616,27,71,51,49,55,106,34,79,8,481,32,69,45,60,69,94,47,82,9,502,36,76,63,66,78,94,42,83,21,562,38,91,68,76,80,97,57,71,12,586,41,90,77,69,61,77,30,56,9,524,29,96,58,61,41,43,23,40,14,396,15,47,27,11,11,5,7,5,0,129,3,20,8,9,5,0,0,3,5,51,3,11,0,3,0,0,0,0,0,15,349,871,548,605,774,995,459,671,145,5407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,0,0,7,0,3,10,3,7,0,33,0,0,0,7,0,9,12,30,0,65,3,3,0,7,8,20,4,16,0,59,5,4,4,15,3,22,9,29,4,95
701,98,1306,350,264,384,290,138,115,111,3054,271,399,596,605,1461,1239,763,937,200,6474,384,336,585,628,2025,1802,1063,2196,199,9217,516,360,533,591,2040,1683,971,2372,179,9236,346,284,420,585,1821,1453,746,1997,117,7769,270,228,365,536,1551,1384,746,1892,111,7073,248,204,282,505,1555,1374,767,1753,118,6797,276,161,237,378,1301,1134,651,1626,107,5861,272,162,237,364,1128,874,504,1213,75,4828,162,140,164,260,740,546,286,670,46,3016,74,123,104,116,293,193,80,196,21,1202,18,51,34,20,54,38,24,35,3,274,6,17,12,13,21,11,7,13,0,94,2934,3765,3911,4865,14363,12021,6736,15015,1295,64902,0,4,0,3,0,0,0,0,0,12,0,8,3,0,4,5,4,8,0,40,3,3,10,11,15,22,13,40,3,121,10,13,9,21,26,58,27,96,8,254,9,21,13,30,37,63,26,176,3,387,11,15,13,34,38,92,49,216,5,465
702,49,437,104,123,201,159,42,163,75,1349,88,133,133,245,627,536,224,543,122,2650,185,135,193,280,952,789,403,917,129,3982,210,208,221,343,910,708,386,876,123,3975,182,168,200,301,743,593,302,700,92,3285,133,147,186,304,743,633,287,685,84,3202,144,148,182,263,806,643,335,702,72,3286,153,110,150,220,774,615,324,730,82,3159,153,101,144,194,691,519,291,649,61,2799,99,95,93,151,446,345,196,398,33,1862,41,58,82,65,157,131,64,144,20,761,9,41,15,21,33,28,13,34,8,194,3,13,9,3,9,7,6,7,5,74,1456,1784,1709,2524,7085,5700,2863,6550,896,30573,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,4,12,0,3,3,0,5,5,6,19,0,49,0,8,0,3,6,14,6,49,3,93,6,5,0,5,21,16,5,40,0,98,3,11,5,5,10,33,10,75,3,159
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,19,0,21,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,3,9,3,17,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,3,4,3,7,56,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,3,30,12,6,10,14,9,11,4,98,9,9,23,17,25,37,32,64,13,223,33,11,16,19,42,72,37,189,10,435,26,12,17,19,38,42,38,178,11,374,29,13,11,17,25,42,26,120,7,291,25,7,8,18,27,44,11,97,4,237,14,8,4,17,22,29,25,99,11,234,31,11,13,17,22,35,5,78,6,217,22,10,9,18,22,31,17,54,3,189,18,11,9,8,14,19,9,30,3,119,7,13,3,0,8,6,4,14,0,54,0,0,0,0,3,0,6,3,0,11,4,0,3,0,0,0,0,3,0,13,221,136,131,157,256,367,205,942,75,2491,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,0,3,4,3,8,0,16,3,0,0,4,0,11,3,15,0,40,7,0,3,3,8,9,6,11,0,44,6,4,5,3,7,13,3,18,4,53
801,403,6044,1313,839,788,598,262,387,343,10971,665,3801,2765,2245,4627,3285,1517,1613,505,21015,1113,1374,1632,1792,7714,5636,2935,2678,335,25203,1837,1166,1964,2325,7262,6030,2930,2931,322,26764,1258,1054,1880,2543,6257,5456,2608,2834,302,24204,756,891,1467,2532,5755,5512,2840,3198,219,23177,629,761,1106,2278,5620,5169,2939,3386,219,22103,761,651,997,1777,5006,4420,2669,3117,177,19581,685,708,998,1328,3888,3153,1881,2217,150,15004,470,733,808,970,2042,1543,858,1098,82,8607,218,582,447,407,653,504,236,339,37,3439,51,249,162,100,119,87,49,59,8,889,17,124,50,35,31,21,15,19,11,323,8881,18129,15583,19170,49763,41425,21739,23876,2711,201277,0,15,0,7,0,3,0,0,3,28,0,9,13,10,22,29,17,32,3,130,3,16,13,28,49,105,48,165,7,437,15,47,47,58,86,194,81,330,16,868,27,66,47,94,88,265,101,408,23,1115,13,60,59,114,99,309,141,467,18,1283
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,18,148,25,22,30,60,19,15,17,358,32,137,53,61,117,164,71,71,20,726,29,55,42,38,105,172,84,105,24,652,31,42,33,29,92,142,54,72,11,514,31,33,30,37,70,113,51,74,11,441,13,34,25,36,66,90,39,55,6,374,13,34,43,33,46,77,48,70,8,374,25,30,25,26,37,68,32,42,11,300,21,30,35,32,46,41,25,37,0,267,9,42,26,23,25,26,5,31,3,200,5,29,16,12,9,19,6,4,0,100,3,12,0,0,0,3,0,0,0,18,0,9,3,0,0,0,0,0,0,16,245,636,358,349,644,979,443,572,117,4341,0,3,0,3,0,0,0,0,0,6,0,0,0,5,0,0,0,3,0,13,0,3,0,6,7,19,11,38,0,82,3,4,9,6,12,30,16,47,0,125,0,4,3,3,9,30,12,43,0,103,0,4,6,13,10,37,18,46,0,139
901,3,28,3,3,7,6,3,8,7,70,11,18,13,7,31,19,16,42,3,155,17,13,9,17,56,26,22,43,4,203,21,11,21,19,39,40,38,43,3,216,15,10,17,20,64,37,36,33,8,248,20,17,16,18,55,37,34,30,4,233,11,8,13,19,62,36,29,35,7,226,9,23,7,33,75,38,33,50,7,270,16,15,9,17,72,30,33,37,4,242,16,13,19,15,48,25,27,22,4,182,7,11,9,10,32,16,14,19,3,120,0,4,4,0,7,8,0,0,0,31,0,5,0,0,0,0,0,0,0,10,146,176,147,189,545,317,278,360,51,2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,4,0,7,0,8,0,0,0,0,0,3,3,5,0,12
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
