SA3_CODE_2016,Tot_1750_1999_A_55_64,Tot_1750_1999_A_65_74,Tot_1750_1999_A_75ov,Tot_1750_1999_Tot,Tot_2000_2999_A_15_19,Tot_2000_2999_A_20_24,Tot_2000_2999_A_25_34,Tot_2000_2999_A_35_44,Tot_2000_2999_A_45_54,Tot_2000_2999_A_55_64,Tot_2000_2999_A_65_74,Tot_2000_2999_A_75ov,Tot_2000_2999_Tot,Tot_3000mo_A_15_19,Tot_3000mo_A_20_24,Tot_3000mo_A_25_34,Tot_3000mo_A_35_44,Tot_3000mo_A_45_54,Tot_3000mo_A_55_64,Tot_3000mo_A_65_74,Tot_3000mo_A_75ov,Tot_3000mo_Tot,Tot_PINS_A_15_19,Tot_PINS_A_20_24,Tot_PINS_A_25_34,Tot_PINS_A_35_44,Tot_PINS_A_45_54,Tot_PINS_A_55_64,Tot_PINS_A_65_74,Tot_PINS_A_75ov,Tot_PINS_Tot,Tot_Tot_A_15_19,Tot_Tot_A_20_24,Tot_Tot_A_25_34,Tot_Tot_A_35_44,Tot_Tot_A_45_54,Tot_Tot_A_55_64,Tot_Tot_A_65_74,Tot_Tot_A_75ov,Tot_Tot_Tot
50403,626,86,6,3505,0,55,841,1333,1429,759,124,4,4548,0,8,207,513,614,338,84,11,1784,68,85,137,165,182,114,39,3,788,3341,5432,12251,11608,12147,7942,1788,186,54697
50501,512,78,7,2444,0,12,401,830,973,716,83,12,3029,0,12,154,359,500,293,78,3,1395,67,91,134,124,130,99,29,4,671,4604,5389,8705,8648,9839,7042,1672,159,46063
50502,744,130,18,4223,3,42,1105,1920,1894,1146,221,25,6350,8,22,344,975,1084,636,181,42,3286,71,93,199,197,190,145,45,13,962,3449,6923,16815,15155,14688,10272,2852,369,70529
50503,365,52,8,2403,3,38,567,881,907,462,74,0,2939,3,15,179,384,410,248,60,8,1299,71,84,112,137,162,96,20,4,690,3287,4510,9820,9581,9603,5803,1348,138,44095
50601,158,44,0,919,0,12,210,285,296,194,34,4,1043,0,3,56,109,123,76,13,10,390,45,36,58,37,58,41,15,4,287,1561,1879,3947,3549,3355,2568,646,79,17569
50602,656,110,4,4251,0,104,1831,2238,1914,1097,180,7,7374,7,39,509,1314,1340,699,119,16,4034,43,100,196,182,224,137,30,6,919,2163,6172,17286,14519,13203,8701,1894,185,64116
50603,793,116,9,4209,0,68,1130,1879,1842,1143,168,5,6249,6,13,255,741,906,628,127,21,2699,52,94,188,158,195,111,42,4,845,3018,6117,15286,13999,13636,9623,2203,181,64061
50604,261,63,6,1352,0,20,242,412,454,280,59,6,1474,3,12,68,154,152,105,34,7,531,25,50,58,61,76,59,18,8,350,1581,2425,5277,5135,5083,3742,1007,102,24345
50605,180,34,3,833,0,14,190,303,326,232,46,4,1126,0,8,46,109,140,111,18,3,438,25,23,34,40,44,32,15,0,209,1033,1270,2773,3002,3184,2406,687,97,14453
50606,54,4,0,252,0,4,58,90,92,45,11,6,297,0,0,16,35,41,29,8,5,132,8,7,12,16,18,16,5,0,83,297,410,925,927,1036,740,199,32,4577
50607,133,34,3,818,0,6,207,424,429,313,64,0,1446,0,3,73,191,269,220,59,10,822,9,26,26,20,35,17,11,0,147,634,1264,2987,2670,2728,2160,668,66,13175
50701,464,70,7,3024,0,73,1174,1450,1348,648,95,4,4793,0,14,377,736,711,376,76,3,2303,40,50,147,143,129,72,21,4,599,2302,4085,10536,10013,9338,5691,1204,137,43309
50702,344,66,5,1726,0,29,441,728,784,522,102,9,2618,0,13,158,357,452,282,101,14,1379,29,30,79,72,80,53,23,3,373,1319,2800,6181,5541,5868,4306,1217,146,27379
50703,232,29,0,1188,0,36,476,620,694,406,55,0,2292,0,3,162,326,414,221,26,0,1151,5,19,34,37,54,32,11,0,205,475,886,2865,3175,3199,2035,345,31,13009
50704,438,76,8,2424,0,21,748,939,979,669,120,18,3504,3,6,189,617,720,439,120,24,2125,35,68,116,98,131,69,27,4,549,2515,4280,8835,8137,8439,6223,1557,204,40189
50705,250,31,3,1770,0,40,467,657,658,363,48,3,2228,0,3,109,232,258,118,24,0,743,37,48,86,73,76,63,26,0,396,2800,3570,6439,6214,6432,3779,763,97,30091
50901,307,49,9,1202,0,8,160,336,441,356,71,15,1380,3,3,55,151,189,193,69,11,669,42,31,42,63,100,80,35,27,430,1487,1712,3830,4548,5747,4878,1555,300,24054
50902,276,62,15,1215,0,35,392,479,530,398,106,18,1961,3,10,114,226,290,197,70,20,926,22,21,50,63,94,110,39,18,431,864,1449,3810,3992,5049,4528,1654,404,21752
50903,155,36,13,761,0,33,336,385,395,224,39,9,1421,3,3,62,155,133,98,32,11,504,5,12,32,38,41,60,37,10,238,292,638,1829,2114,2445,2098,783,196,10396
51001,164,16,0,903,0,37,386,457,451,281,33,0,1645,0,4,168,252,224,139,30,5,828,8,18,52,53,50,30,13,0,227,378,760,2774,2596,2388,1769,364,47,11077
51002,243,30,0,1889,10,210,1854,1537,1298,618,73,3,5598,0,49,936,1029,891,403,45,4,3365,15,24,62,77,78,47,9,0,311,439,1239,5600,4777,4270,2416,363,34,19133
51003,461,53,4,3032,8,315,3009,2746,2310,1157,118,7,9676,10,216,2715,2998,2640,1233,124,3,9942,38,43,145,146,157,74,18,3,622,924,2146,10425,9616,8710,4770,688,65,37344
51101,76,13,0,396,0,26,163,192,214,104,18,7,723,0,5,73,97,138,66,21,3,409,10,9,20,21,23,19,5,0,109,309,462,1215,1192,1385,973,265,54,5846
51102,25,11,0,230,0,17,139,167,164,78,14,0,577,0,5,58,96,91,58,6,0,314,4,3,13,24,23,16,7,0,95,141,261,869,848,891,580,146,21,3755
51103,270,40,3,1986,13,149,1428,1302,1179,641,72,4,4792,4,32,439,655,592,292,44,4,2057,18,26,69,71,91,60,11,8,350,802,1586,5469,4849,4651,2929,524,55,20861
51104,320,42,8,1838,4,59,870,852,921,525,63,7,3299,6,18,244,389,452,263,57,9,1437,20,37,80,83,92,74,16,3,412,1128,1742,4968,5012,5535,4010,940,137,23480
59797,11,0,0,79,0,4,144,113,116,57,3,4,447,0,6,173,274,259,118,9,0,837,0,0,7,4,13,4,0,0,32,12,42,405,453,444,216,14,4,1595
59999,435,66,4,3185,3,159,1440,1367,1207,631,94,9,4914,6,56,554,763,673,358,60,7,2483,45,94,225,175,224,161,48,14,983,2008,5176,13020,11675,11952,8294,2019,229,54378
60101,29,0,0,102,0,0,11,22,24,20,0,0,84,0,0,7,5,8,3,3,0,24,5,3,6,6,14,8,0,0,38,189,234,589,600,632,465,101,12,2825
60102,168,20,0,783,0,4,89,198,255,177,35,4,754,0,8,36,74,100,79,15,8,316,19,22,29,41,43,33,8,0,199,1004,1359,2813,2961,3359,2650,574,77,14795
60103,208,17,3,865,0,4,99,224,280,180,25,3,799,0,4,24,65,100,85,19,6,309,17,30,41,52,64,38,17,3,271,1119,1746,4004,4381,4827,3726,712,92,20606
60104,62,4,3,310,0,3,41,106,136,76,15,0,378,0,0,8,33,54,42,16,4,159,17,4,14,15,15,19,14,4,99,686,745,1458,1608,1686,1377,363,40,7970
60105,627,66,6,3298,0,8,480,1212,1529,878,133,18,4261,3,5,100,501,701,516,142,15,1974,38,46,113,107,91,97,20,8,525,2157,4663,10970,11263,11881,8456,1756,204,51349
60106,23,0,0,95,0,0,17,22,28,26,0,0,91,0,0,3,12,9,4,5,0,35,8,3,5,3,11,11,7,0,38,289,236,511,577,711,591,176,26,3108
60201,374,48,0,1673,0,9,212,445,547,358,62,3,1642,6,3,61,179,274,225,64,6,818,37,54,74,93,111,89,27,3,485,2197,3651,6941,7411,8671,6507,1336,150,36869
60202,45,5,0,174,0,0,9,46,68,51,15,3,186,0,0,7,23,24,20,6,0,82,3,6,15,17,26,23,7,5,94,260,341,723,969,1267,1167,365,75,5172
60203,106,16,3,558,0,3,47,118,177,140,26,3,514,0,0,10,43,70,64,24,9,222,12,18,29,32,44,53,17,0,203,516,883,1945,2214,2869,2558,676,149,11808
60301,14,5,0,74,0,0,4,15,25,20,0,0,68,0,0,3,10,3,14,6,3,46,0,0,7,14,10,8,5,4,44,81,117,333,409,525,494,193,45,2207
60302,29,3,0,128,0,0,14,39,51,43,9,0,163,0,0,3,21,9,25,12,0,71,3,8,6,9,18,20,10,4,90,239,312,771,991,1160,1047,305,58,4887
60303,13,4,0,49,0,0,3,21,14,22,0,4,67,0,3,3,4,6,20,8,0,51,3,3,3,6,9,7,4,0,37,96,128,303,391,508,529,177,29,2166
60401,187,27,3,841,0,3,107,206,245,145,22,5,738,0,3,18,86,108,75,18,4,319,24,20,35,43,66,43,14,3,250,1289,1607,3139,3553,4650,3446,653,109,18442
60402,143,20,3,677,0,9,69,177,199,139,36,6,637,0,6,13,61,75,76,25,3,258,31,22,42,52,52,42,20,3,265,1144,1387,2897,3359,4045,3084,727,116,16767
60403,75,13,0,404,0,7,109,143,151,93,13,3,525,0,0,27,36,56,45,11,4,176,17,11,20,18,40,31,10,3,149,335,607,1352,1343,1722,1417,339,81,7203
69797,0,0,0,11,0,0,3,4,3,4,0,0,15,0,0,0,4,3,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,10,13,12,3,0,55
69999,52,7,0,251,0,9,60,78,75,47,6,0,280,0,5,26,32,53,33,8,4,158,15,23,27,33,34,40,13,3,186,314,712,1839,1778,2227,1841,369,54,9132
70101,361,58,4,2312,0,33,768,1129,1042,649,94,5,3727,0,12,186,512,628,425,83,6,1857,26,45,108,101,82,41,14,0,414,965,2506,7690,6238,5548,3567,806,88,27413
70102,337,50,3,1898,0,22,568,789,760,457,87,3,2690,0,11,217,374,345,239,42,10,1246,25,42,88,72,67,56,27,0,376,1127,1858,5726,5281,4706,3181,733,62,22672
70103,149,17,0,1190,8,85,887,834,632,341,37,3,2833,0,57,785,864,722,377,44,3,2848,16,25,48,51,74,37,10,0,249,452,1538,4287,3404,3033,1805,358,32,14906
70104,70,18,0,533,0,5,154,197,181,98,11,0,659,0,5,56,77,71,46,7,0,267,13,13,28,33,23,10,0,0,128,606,752,1838,1737,1438,835,172,18,7396
70201,308,50,0,1287,0,19,345,491,512,398,42,4,1816,0,4,62,163,255,156,41,0,677,18,31,80,65,66,49,22,0,333,729,1280,4048,3375,3501,2694,600,62,16277
70202,30,3,0,117,0,0,19,32,47,32,5,0,136,0,0,5,14,15,15,3,0,61,3,7,12,10,17,11,3,3,68,111,222,472,339,360,314,84,6,1913
70203,81,6,0,257,5,11,132,120,126,99,15,0,511,0,3,19,47,56,31,8,0,167,9,5,32,30,29,18,4,0,135,128,354,1087,953,1018,721,150,21,4432
70204,80,10,0,380,0,13,201,239,233,141,25,0,855,3,5,60,108,78,52,5,0,306,19,30,61,65,46,38,8,0,266,129,258,1038,1163,1033,682,140,12,4453
70205,102,18,0,441,3,11,142,127,141,100,23,4,555,0,3,31,54,52,38,15,4,193,8,26,46,30,38,34,10,0,180,304,616,1748,1259,1358,938,275,36,6525
79797,0,3,0,16,0,0,12,3,7,4,0,0,20,0,0,5,6,8,7,0,0,33,0,0,0,0,0,0,0,0,3,0,3,30,18,24,22,3,0,91
79999,24,7,0,296,0,17,173,127,111,66,8,0,499,0,13,133,84,54,36,4,0,319,5,9,16,24,16,22,3,0,85,110,264,1015,837,761,546,126,20,3674
80101,312,49,8,2296,0,16,560,1309,1203,667,97,6,3859,3,15,116,423,532,336,75,7,1514,21,33,60,67,63,27,13,6,287,1581,2953,6836,6707,5798,3600,897,100,28466
80103,135,13,4,1160,0,9,405,811,793,370,42,0,2428,3,6,99,300,408,205,35,0,1051,10,16,36,23,35,15,4,0,134,482,1200,3316,3217,3057,1624,272,22,13195
80104,106,23,0,859,0,6,236,457,403,187,40,0,1321,0,0,59,190,174,121,22,0,575,6,18,35,26,17,16,8,0,131,1349,1806,3746,3345,2635,1506,403,48,14840
80105,733,113,8,5523,3,29,2099,4409,4146,1964,241,12,12909,0,10,420,1510,2062,1210,179,12,5391,42,77,142,136,123,64,21,3,605,2277,6238,16464,15520,13694,7521,1399,130,63241
80106,612,124,8,4432,5,24,1694,3281,2937,1363,226,19,9541,0,8,350,1280,1761,1034,208,21,4668,43,58,138,125,118,66,23,16,576,2263,4809,13571,12892,11758,6990,1659,188,54124
80107,196,28,3,1278,0,14,417,849,954,488,61,3,2777,0,3,102,227,294,197,35,4,872,35,25,41,40,42,26,10,0,216,1723,1821,4016,3914,3943,2584,548,55,18594
80108,38,11,3,229,0,0,59,154,129,79,19,0,435,0,0,17,53,83,38,20,0,208,9,4,12,10,6,9,3,0,50,403,435,895,919,773,512,218,27,4182
80109,278,44,4,1837,0,16,597,1049,1133,579,97,17,3490,0,0,123,408,490,311,70,13,1413,18,28,54,52,56,32,6,3,258,1088,2219,5878,5291,4967,3077,687,103,23316
80110,0,0,0,19,0,0,5,17,14,8,0,0,43,0,0,0,4,5,0,3,0,22,0,0,3,0,0,0,0,0,8,11,31,77,69,57,30,14,0,280
80111,5,0,0,33,0,0,13,27,30,12,3,0,85,0,0,0,7,15,8,4,0,37,0,0,0,0,0,0,0,0,3,14,44,86,80,110,48,12,0,403
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,62,12,0,351,0,3,104,148,104,58,8,0,436,7,0,39,78,70,31,14,0,238,7,21,30,19,32,7,3,0,115,410,847,1681,1423,1279,896,251,32,6817
90101,19,8,0,111,0,7,31,40,40,34,12,0,167,0,0,11,21,25,6,3,0,62,0,0,0,3,0,3,0,0,11,10,56,202,200,241,182,91,5,986
90102,8,0,0,12,0,0,4,9,4,3,0,0,25,0,0,0,0,3,0,0,0,3,0,7,0,0,3,0,0,0,8,7,19,43,52,47,54,12,0,237
90103,8,0,0,37,0,3,4,14,7,8,0,0,41,0,0,4,6,11,12,0,0,31,0,0,3,3,0,3,0,0,7,9,57,114,111,84,83,11,0,478
90104,7,3,0,30,0,0,8,10,8,8,4,0,31,0,0,0,5,9,8,3,0,25,0,0,0,8,3,3,3,0,22,46,34,101,202,238,230,110,33,988
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,0,9,0,3,3,0,5,3,0,0,17,0,0,7,14,8,6,0,0,27,0,0,0,0,0,0,0,0,0,0,7,26,23,33,17,4,0,118
