SA3_CODE_2016,FTS_None_Mng,FTS_None_Pro,FTS_None_TecTW,FTS_None_CoPSW,FTS_None_ClAW,FTS_None_SWks,FTS_None_MaOpDv,FTS_None_Lab,FTS_None_IDNS,FTS_None_Tot,FTS_1_15_Mng,FTS_1_15_Pro,FTS_1_15_TecTW,FTS_1_15_CoPSW,FTS_1_15_ClAW,FTS_1_15_SWks,FTS_1_15_MaOpDv,FTS_1_15_Lab,FTS_1_15_IDNS,FTS_1_15_Tot,FTS_16_24_Mng,FTS_16_24_Pro,FTS_16_24_TecTW,FTS_16_24_CoPSW,FTS_16_24_ClAW,FTS_16_24_SWks,FTS_16_24_MaOpDv,FTS_16_24_Lab,FTS_16_24_IDNS,FTS_16_24_Tot,FTS_25_34_Mng,FTS_25_34_Pro,FTS_25_34_TecTW,FTS_25_34_CoPSW,FTS_25_34_ClAW,FTS_25_34_SWks,FTS_25_34_MaOpDv,FTS_25_34_Lab,FTS_25_34_IDNS,FTS_25_34_Tot,FTS_35_39_Mng,FTS_35_39_Pro,FTS_35_39_TecTW,FTS_35_39_CoPSW,FTS_35_39_ClAW,FTS_35_39_SWks,FTS_35_39_MaOpDv,FTS_35_39_Lab,FTS_35_39_IDNS,FTS_35_39_Tot,FTS_40_Mng,FTS_40_Pro,FTS_40_TecTW,FTS_40_CoPSW,FTS_40_ClAW,FTS_40_SWks,FTS_40_MaOpDv,FTS_40_Lab,FTS_40_IDNS,FTS_40_Tot,FTS_41_48_Mng,FTS_41_48_Pro,FTS_41_48_TecTW,FTS_41_48_CoPSW,FTS_41_48_ClAW,FTS_41_48_SWks,FTS_41_48_MaOpDv,FTS_41_48_Lab,FTS_41_48_IDNS,FTS_41_48_Tot,FTS_49mo_Mng,FTS_49mo_Pro,FTS_49mo_TecTW,FTS_49mo_CoPSW,FTS_49mo_ClAW,FTS_49mo_SWks,FTS_49mo_MaOpDv,FTS_49mo_Lab,FTS_49mo_IDNS,FTS_49mo_Tot,FTS_NS_Mng,FTS_NS_Pro,FTS_NS_TecTW,FTS_NS_CoPSW,FTS_NS_ClAW,FTS_NS_SWks,FTS_NS_MaOpDv,FTS_NS_Lab,FTS_NS_IDNS,FTS_NS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_Inad_des_Tot,FTS_Tot_Tot,PTS_None_Mng,PTS_None_Pro,PTS_None_TecTW,PTS_None_CoPSW,PTS_None_ClAW,PTS_None_SWks,PTS_None_MaOpDv,PTS_None_Lab,PTS_None_IDNS,PTS_None_Tot,PTS_1_15_Mng,PTS_1_15_Pro,PTS_1_15_TecTW,PTS_1_15_CoPSW,PTS_1_15_ClAW,PTS_1_15_SWks,PTS_1_15_MaOpDv,PTS_1_15_Lab,PTS_1_15_IDNS,PTS_1_15_Tot,PTS_16_24_Mng,PTS_16_24_Pro,PTS_16_24_TecTW,PTS_16_24_CoPSW,PTS_16_24_ClAW,PTS_16_24_SWks,PTS_16_24_MaOpDv,PTS_16_24_Lab,PTS_16_24_IDNS,PTS_16_24_Tot,PTS_25_34_Mng,PTS_25_34_Pro,PTS_25_34_TecTW,PTS_25_34_CoPSW,PTS_25_34_ClAW,PTS_25_34_SWks,PTS_25_34_MaOpDv,PTS_25_34_Lab,PTS_25_34_IDNS,PTS_25_34_Tot,PTS_35_39_Mng,PTS_35_39_Pro,PTS_35_39_TecTW,PTS_35_39_CoPSW,PTS_35_39_ClAW,PTS_35_39_SWks,PTS_35_39_MaOpDv,PTS_35_39_Lab,PTS_35_39_IDNS,PTS_35_39_Tot,PTS_40_Mng,PTS_40_Pro,PTS_40_TecTW,PTS_40_CoPSW,PTS_40_ClAW,PTS_40_SWks,PTS_40_MaOpDv,PTS_40_Lab,PTS_40_IDNS,PTS_40_Tot,PTS_41_48_Mng,PTS_41_48_Pro,PTS_41_48_TecTW,PTS_41_48_CoPSW,PTS_41_48_ClAW,PTS_41_48_SWks,PTS_41_48_MaOpDv,PTS_41_48_Lab,PTS_41_48_IDNS,PTS_41_48_Tot,PTS_49mo_Mng,PTS_49mo_Pro,PTS_49mo_TecTW,PTS_49mo_CoPSW,PTS_49mo_ClAW,PTS_49mo_SWks,PTS_49mo_MaOpDv,PTS_49mo_Lab,PTS_49mo_IDNS,PTS_49mo_Tot,PTS_NS_Mng,PTS_NS_Pro,PTS_NS_TecTW,PTS_NS_CoPSW,PTS_NS_ClAW,PTS_NS_SWks,PTS_NS_MaOpDv,PTS_NS_Lab,PTS_NS_IDNS,PTS_NS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_Inad_des_Tot,PTS_Tot_Tot
11504,0,3,0,7,0,27,0,15,0,51,6,28,24,114,26,371,12,168,3,745,0,4,5,60,8,120,0,34,0,233,3,0,0,27,4,32,0,7,0,67,0,0,5,3,4,8,0,0,0,22,0,3,3,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,5,3,16,14,41,35,211,41,561,11,234,11,1161,0,0,0,0,0,0,0,0,0,3,0,0,0,16,3,22,0,4,0,53,0,3,3,11,3,12,0,6,0,41,0,3,7,10,0,9,0,3,0,34,7,7,26,9,0,0,0,0,0,42,4,3,44,16,0,3,0,3,0,67,3,0,21,0,0,0,0,0,0,19,0,0,21,3,0,0,0,0,0,27,0,0,3,3,0,0,0,0,0,4,11,16,116,64,12,51,3,19,0,300
11601,0,3,5,23,8,77,8,35,4,155,11,86,37,251,95,897,43,310,14,1745,14,21,25,119,43,248,32,125,7,631,10,15,6,37,8,66,3,18,0,173,0,8,14,12,4,11,0,0,0,49,3,4,11,8,3,9,3,3,0,46,0,0,3,0,3,0,0,3,0,10,0,0,3,4,0,0,0,0,0,11,3,0,0,9,3,34,0,7,15,70,44,143,105,464,167,1344,87,503,42,2898,0,0,3,0,0,3,0,0,0,8,0,9,3,23,5,38,5,17,0,108,3,5,4,31,18,27,11,22,0,124,3,10,24,17,8,26,3,5,3,90,3,13,92,25,13,13,3,3,3,172,0,11,129,9,12,9,3,5,0,183,3,6,42,5,8,6,0,4,0,74,4,3,33,0,3,0,0,0,0,46,0,3,3,0,3,7,0,0,6,22,19,67,325,109,77,121,30,57,14,827
11602,3,0,3,4,0,19,0,17,0,47,12,47,3,146,40,386,9,171,10,816,8,18,8,44,13,98,8,53,3,246,4,0,0,23,7,13,0,12,0,54,7,5,0,3,5,0,0,0,0,16,0,5,3,4,0,4,0,0,0,20,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,8,0,4,4,22,28,77,20,226,60,527,25,253,14,1232,0,0,0,0,0,3,0,0,0,0,0,3,3,11,7,12,4,9,0,49,3,4,7,6,3,19,0,3,0,49,3,3,9,10,3,6,0,0,0,33,3,0,30,12,7,3,0,3,0,55,4,5,23,16,0,5,0,0,0,49,0,0,20,3,0,0,0,0,0,26,0,3,11,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,3,7,11,18,97,66,21,47,9,16,3,290
11603,3,0,3,9,0,48,3,24,0,88,7,23,23,127,55,609,38,261,13,1153,7,21,14,67,29,172,61,62,3,435,6,4,6,19,5,43,4,24,0,122,4,4,13,12,4,12,4,0,0,50,7,3,6,3,3,3,7,3,0,32,0,0,5,0,0,0,3,3,0,20,0,0,0,6,0,0,0,5,0,15,0,6,0,13,5,11,0,13,24,76,40,57,77,253,110,888,120,396,49,1987,0,0,7,0,0,5,0,0,0,13,0,3,6,13,4,30,7,19,0,80,3,8,3,23,7,31,17,14,0,90,0,3,15,10,6,7,7,6,0,60,3,10,54,16,15,12,11,3,0,121,6,6,57,21,8,5,7,5,3,121,3,0,22,7,0,0,0,0,0,40,0,4,21,8,3,3,3,0,0,44,0,0,3,3,8,8,0,0,3,19,20,35,182,99,51,95,52,50,11,585
11701,0,4,5,9,22,57,5,23,4,125,14,50,29,136,67,566,41,159,9,1071,10,33,36,95,53,279,52,151,3,720,0,6,12,27,20,67,22,16,0,175,0,3,9,3,14,23,6,3,0,59,3,7,9,0,7,4,3,0,0,44,0,0,6,0,5,0,0,0,0,14,4,0,5,0,0,3,0,0,0,16,0,4,0,12,6,21,3,3,36,90,35,114,115,280,198,1014,138,370,58,2320,0,0,9,0,0,0,0,3,0,12,0,3,13,11,3,33,3,14,0,72,0,3,17,26,22,30,22,32,3,156,3,4,19,22,14,31,8,10,0,107,10,9,57,11,22,10,10,9,0,133,9,12,76,7,10,9,0,0,0,123,0,3,32,4,6,0,0,0,0,42,8,3,16,3,0,0,0,0,0,30,0,0,3,6,0,0,0,0,4,19,30,42,228,82,77,111,53,63,10,702
11702,0,0,0,13,4,17,3,9,0,42,8,79,13,190,51,211,19,114,3,687,3,19,37,74,30,111,35,77,3,395,3,3,8,18,20,17,7,8,0,77,0,3,3,0,7,6,0,0,0,23,4,0,4,3,3,0,0,0,0,20,0,0,11,0,0,0,0,4,0,14,0,3,0,0,3,0,0,0,0,8,0,5,0,12,0,7,3,0,12,41,24,108,71,315,116,363,68,216,22,1304,0,0,0,5,0,0,0,0,0,11,0,3,3,9,3,8,0,5,0,37,0,10,8,10,12,11,11,20,0,87,0,3,18,11,4,5,3,5,0,57,3,6,30,6,4,5,0,0,0,51,5,0,50,0,3,0,0,0,0,60,0,4,16,3,0,0,0,0,0,26,0,0,19,0,0,3,0,0,0,26,0,0,5,0,4,0,0,0,3,12,10,31,152,57,30,40,9,36,6,370
11703,9,77,23,144,114,190,13,51,12,642,114,1149,231,1655,1224,2425,124,677,136,7737,162,720,462,1425,1124,1548,117,944,97,6603,52,213,60,369,347,360,16,71,23,1508,41,172,55,107,182,83,9,20,17,687,32,161,46,65,129,32,0,10,12,478,20,65,29,29,39,14,0,7,0,199,16,53,33,20,41,8,0,10,10,196,9,57,19,119,57,119,12,61,212,655,451,2672,952,3936,3258,4787,286,1857,513,18711,4,16,11,16,19,9,3,7,3,91,12,77,48,122,76,176,10,76,9,608,37,127,109,298,198,228,24,243,23,1286,28,156,82,127,170,115,9,34,15,731,72,373,232,93,348,101,10,20,24,1281,66,396,294,64,298,75,0,12,22,1235,35,211,133,43,81,32,3,8,3,543,44,246,108,18,73,25,0,14,6,538,4,19,26,18,15,12,0,18,52,176,302,1615,1056,800,1294,776,58,428,158,6486
11801,0,11,3,38,13,60,0,16,3,143,19,226,41,688,152,734,24,184,3,2081,30,38,77,268,98,380,12,140,7,1047,11,13,11,95,20,99,0,19,0,269,4,7,21,13,9,20,0,0,0,79,0,3,15,7,4,8,0,4,0,43,3,0,3,6,0,3,0,0,0,20,8,3,0,8,3,3,3,0,0,28,0,8,10,36,6,22,0,7,14,105,88,312,177,1163,305,1330,42,371,31,3815,0,3,3,3,3,3,0,0,0,16,0,9,6,52,9,32,0,14,3,119,0,8,25,70,22,69,4,50,4,247,7,9,14,41,10,43,0,3,0,132,6,11,39,21,9,11,0,0,0,107,7,14,58,27,20,5,0,4,0,137,8,4,19,15,4,5,0,0,0,53,3,6,12,5,3,3,0,0,0,40,0,0,4,3,0,5,0,4,4,17,38,70,181,233,73,189,6,73,7,874
11802,0,18,5,39,16,32,0,22,0,133,15,424,50,497,149,452,26,202,8,1824,10,35,46,215,59,190,18,128,7,706,12,21,0,58,11,26,7,11,0,138,0,15,6,9,0,12,0,0,0,44,3,6,9,6,0,0,0,0,0,27,0,0,3,9,0,0,0,0,0,11,3,10,0,3,0,0,0,0,0,15,0,19,4,28,3,6,0,9,16,93,48,545,122,864,243,716,46,377,38,2996,0,0,3,4,0,0,0,0,0,14,0,21,0,27,14,23,0,8,0,98,3,4,13,33,10,18,3,22,3,120,0,11,26,18,3,6,0,5,0,77,0,20,38,19,11,3,0,4,0,97,6,15,63,8,10,4,0,0,0,106,5,0,24,8,3,0,0,3,0,39,0,3,23,3,0,0,0,0,0,29,0,0,5,7,0,0,0,0,6,19,17,84,189,124,53,59,11,44,5,590
11901,0,8,0,27,13,62,4,29,0,150,15,94,42,326,149,803,30,341,18,1819,13,36,26,165,69,238,41,137,10,731,12,14,13,68,26,73,5,24,5,230,3,7,12,14,14,17,4,9,4,82,3,11,23,5,13,5,0,0,0,69,3,3,3,3,3,3,0,0,0,16,0,5,0,8,4,4,0,0,0,20,3,8,3,14,0,28,0,10,29,98,61,177,121,629,288,1230,90,551,66,3211,0,3,3,0,3,0,0,0,0,12,3,8,15,36,13,27,5,19,0,126,4,9,21,39,28,33,12,23,0,154,6,9,41,27,8,20,4,12,4,135,4,10,102,29,20,8,4,10,0,182,6,16,151,13,11,5,4,4,3,209,0,3,53,7,6,0,6,5,0,75,3,4,31,6,0,0,0,4,0,59,0,0,11,3,0,4,0,0,12,32,28,57,416,161,98,110,31,75,18,989
11902,0,5,7,5,5,36,3,11,0,70,8,63,12,131,58,407,13,134,11,831,13,27,30,71,41,129,16,51,3,377,3,9,4,26,17,34,0,15,3,110,3,0,6,4,5,3,0,0,0,22,3,0,9,12,3,0,0,3,0,35,0,0,3,0,0,0,0,0,0,11,3,0,3,8,0,0,0,0,0,17,0,4,3,7,3,11,0,8,16,48,34,111,77,262,136,614,30,223,37,1523,0,0,3,4,0,3,0,0,0,10,4,0,3,18,0,22,0,4,0,63,3,8,9,13,7,21,0,13,0,78,0,6,15,13,9,3,0,3,0,45,3,9,44,6,6,6,3,3,0,75,6,11,53,10,9,3,3,3,0,99,0,3,28,0,0,0,0,0,0,37,3,0,15,0,0,0,0,0,0,25,0,0,0,0,3,3,0,5,3,16,22,34,175,75,34,56,7,35,8,448
11903,0,5,0,18,7,57,0,19,0,110,14,209,22,371,112,586,20,211,8,1558,14,29,18,114,46,169,14,70,0,466,0,4,8,30,8,34,0,13,0,93,4,4,0,10,4,8,0,0,0,33,0,0,5,3,3,0,0,3,0,14,0,0,3,0,0,5,0,0,0,6,0,0,3,3,0,3,0,0,0,8,0,3,0,7,0,16,3,0,26,56,31,247,65,549,184,870,39,318,40,2348,0,0,3,6,0,4,0,0,0,14,0,7,3,11,9,28,3,10,0,77,5,6,6,21,10,21,3,16,0,84,4,3,14,8,6,19,0,3,0,62,6,0,32,13,11,3,3,6,0,79,7,0,53,12,5,3,0,3,0,90,0,3,21,7,0,0,0,0,0,33,0,0,12,4,0,0,0,3,0,21,0,0,0,0,0,4,0,0,10,16,18,30,149,84,45,85,8,38,7,468
11904,4,4,0,11,9,25,0,11,0,64,7,70,22,202,82,347,18,171,11,931,8,21,19,109,33,121,22,66,0,407,5,3,3,29,8,29,0,14,0,100,0,3,8,5,9,3,0,0,0,29,0,7,7,7,5,3,0,0,0,30,0,4,5,5,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,9,0,3,3,8,0,6,0,5,19,49,29,118,72,387,147,544,38,277,33,1639,0,0,0,0,0,3,0,0,0,7,0,9,7,18,7,23,4,13,0,82,0,3,8,27,10,5,0,24,3,77,0,4,26,16,10,6,0,7,0,69,3,11,39,15,14,3,0,3,0,85,0,19,57,10,16,3,3,3,3,108,0,7,26,4,3,0,0,3,0,41,0,5,15,0,0,0,0,0,0,26,0,0,3,0,0,0,0,0,8,10,10,60,169,103,58,49,9,44,13,507
12001,0,7,3,28,10,41,0,10,3,94,6,94,17,280,80,469,6,144,11,1100,12,24,21,113,50,167,16,68,4,480,3,9,7,33,17,32,0,4,0,112,7,7,6,11,3,3,0,0,0,35,0,4,0,7,10,5,0,0,0,27,0,0,4,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,5,0,0,3,5,0,11,0,7,16,44,35,136,66,466,174,729,31,233,40,1910,0,4,0,3,3,0,0,0,0,11,0,4,3,24,7,28,3,4,0,69,0,8,3,23,12,17,4,12,0,83,4,6,3,18,3,16,0,3,0,57,5,18,21,12,25,13,0,3,0,95,6,11,27,12,17,5,0,0,0,83,3,3,8,0,8,3,0,0,0,22,0,4,4,0,3,0,0,0,0,17,0,0,3,4,3,0,0,0,5,18,17,60,79,97,85,80,8,23,9,458
12002,0,3,3,4,9,16,3,3,0,37,4,37,25,234,61,237,12,53,4,678,8,17,24,101,25,91,3,40,7,316,3,7,8,32,13,17,0,4,0,91,0,3,9,3,0,4,0,0,0,26,0,3,4,3,3,3,0,0,0,15,0,0,4,3,0,0,0,0,0,10,3,0,0,8,0,0,0,0,0,15,0,0,0,8,5,8,0,0,7,37,23,76,78,398,110,387,19,105,20,1224,0,0,0,0,0,0,0,0,0,3,0,3,0,12,5,14,0,4,0,45,3,3,17,27,3,5,0,8,0,73,0,6,5,22,9,17,0,0,0,51,9,0,26,5,6,5,0,0,0,56,3,4,38,4,3,3,0,3,0,61,4,3,20,3,3,0,0,0,0,30,3,0,8,3,3,0,0,3,0,21,0,0,0,0,3,0,0,0,4,7,18,23,118,77,27,43,3,17,4,349
12003,0,12,0,20,15,63,3,24,0,142,22,249,42,423,152,823,29,256,15,2013,23,53,38,140,83,319,31,120,14,827,5,19,7,57,29,93,5,14,0,227,4,14,12,7,10,15,3,4,0,75,7,5,12,6,12,8,0,5,0,52,3,0,6,0,0,0,0,3,0,21,0,0,3,5,3,0,0,0,0,13,0,7,3,18,10,24,3,5,33,102,70,363,130,676,308,1349,70,434,65,3468,0,0,0,3,0,4,0,0,0,8,3,7,13,20,6,57,0,10,0,119,6,14,7,35,12,61,7,28,3,167,6,12,25,23,4,29,0,8,0,104,5,21,44,14,20,12,4,0,0,112,9,17,81,8,15,7,3,3,0,138,5,3,32,8,6,0,0,0,0,58,4,7,24,3,3,0,0,3,0,45,0,0,5,0,0,0,0,3,11,24,33,73,230,113,71,166,18,64,19,780
12101,3,19,5,33,16,92,0,21,3,195,29,283,65,603,238,1034,45,227,19,2548,36,108,44,256,141,397,25,153,13,1170,20,40,11,68,31,90,3,22,0,286,3,21,20,10,20,10,5,3,0,86,8,22,23,16,16,11,0,0,3,96,3,8,12,3,9,8,0,0,0,42,7,3,4,0,0,4,0,0,0,17,0,14,3,18,10,37,0,9,38,132,96,520,192,1015,480,1673,77,443,80,4574,3,4,3,4,3,3,0,4,0,28,0,17,9,44,21,58,3,20,3,183,7,19,21,47,29,65,3,36,3,226,4,33,25,27,21,36,7,5,3,158,17,40,67,25,34,15,0,3,0,209,12,35,86,21,25,13,3,0,3,206,7,12,30,3,11,3,0,0,0,76,15,11,28,3,9,3,0,0,0,62,0,0,6,0,3,3,0,0,4,24,66,176,279,177,154,208,20,73,17,1172
12102,0,4,7,25,4,54,3,27,0,115,12,93,18,365,69,461,30,219,7,1265,15,22,7,108,31,121,6,50,0,360,5,7,3,25,7,26,5,6,0,87,3,5,4,9,3,5,3,0,0,29,3,3,7,4,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,9,0,3,3,9,3,12,0,4,10,43,36,135,46,543,111,680,49,310,21,1932,0,0,0,5,0,0,0,0,0,8,3,3,5,12,3,20,0,10,0,59,4,3,9,14,6,17,6,7,0,57,0,3,17,13,5,3,0,4,0,53,7,7,43,11,0,12,0,3,0,84,4,10,72,8,3,4,0,0,0,110,3,0,23,6,0,0,0,0,0,37,4,0,11,0,0,0,0,3,0,24,0,0,6,0,0,0,0,0,0,14,29,36,191,72,22,54,12,32,3,450
12103,0,9,5,51,16,27,0,19,6,136,16,259,31,709,130,436,56,236,4,1886,11,38,25,202,43,76,6,55,4,453,0,7,7,63,9,17,3,13,0,119,3,4,0,14,5,0,0,3,0,37,3,0,6,11,3,3,0,0,0,24,3,0,3,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,12,0,6,3,10,5,3,0,4,12,47,44,323,78,1060,212,575,72,324,28,2716,0,0,0,3,0,0,0,0,0,4,0,12,0,44,3,17,0,13,0,94,3,8,3,35,7,11,0,11,3,84,5,18,16,21,6,8,0,3,0,68,0,9,23,13,9,0,0,0,0,57,3,11,33,8,3,3,0,0,0,68,0,4,9,0,3,0,0,0,0,23,3,5,5,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,6,18,68,89,140,29,46,5,29,3,424
12104,3,9,3,48,6,27,3,18,0,122,22,188,41,597,194,439,34,150,17,1687,20,103,60,296,133,215,19,122,19,990,9,33,9,76,28,40,0,5,3,203,4,20,9,12,19,3,0,0,0,67,7,13,15,12,9,3,0,3,0,60,0,8,7,14,10,0,0,0,0,35,10,0,0,9,3,3,0,0,0,31,0,0,3,21,5,17,7,4,28,86,78,377,146,1086,412,756,60,299,64,3284,0,7,5,5,8,0,3,3,0,19,0,11,3,45,10,23,0,11,0,117,3,21,28,61,27,37,3,29,0,193,8,27,14,30,23,10,0,14,3,124,13,34,50,15,37,12,0,3,4,179,15,43,47,19,37,11,0,3,4,191,10,29,17,5,9,9,0,0,0,81,5,23,8,3,6,0,0,0,0,39,0,3,3,4,0,3,0,0,12,27,59,194,178,185,161,104,4,63,24,969
12201,0,0,0,12,4,20,0,4,0,45,3,25,23,237,43,228,13,116,3,702,6,12,32,95,10,72,3,39,0,274,0,10,3,35,3,16,0,4,0,76,0,0,3,11,0,4,0,0,0,22,0,0,4,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,7,0,5,0,0,5,22,16,49,71,404,63,357,15,167,14,1151,0,0,0,0,0,3,0,0,0,6,0,0,0,20,3,11,0,6,0,45,0,0,5,18,3,17,0,7,0,54,0,3,9,15,4,5,0,3,0,48,0,0,16,6,5,3,0,0,0,36,3,5,24,9,3,3,0,0,0,47,0,3,7,6,0,0,0,0,0,23,0,0,11,3,0,0,0,4,0,20,0,0,3,3,0,0,0,5,0,8,8,15,79,88,18,44,0,20,0,281
12202,0,0,0,20,3,22,4,16,0,68,13,50,34,304,51,445,40,215,8,1154,3,9,12,73,24,74,12,38,3,242,7,10,3,21,8,18,0,3,0,65,0,3,6,3,0,0,0,4,0,22,0,0,9,3,0,0,0,3,0,14,0,0,3,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,12,0,0,11,26,24,74,83,419,85,576,52,272,20,1611,0,0,3,0,0,0,0,0,0,3,0,3,3,25,0,18,3,15,0,66,0,3,14,25,3,11,0,8,0,72,4,3,9,10,3,8,0,3,0,47,3,6,51,11,3,11,0,0,0,84,7,4,90,10,0,3,0,3,0,113,0,0,36,3,0,4,0,0,0,45,0,0,11,0,4,0,0,0,0,17,0,0,3,0,0,0,0,0,3,9,13,21,225,94,17,57,9,28,3,462
12203,3,4,7,52,6,63,6,32,0,170,23,154,72,661,120,941,73,417,13,2474,20,22,46,187,67,221,26,110,4,698,4,13,7,55,14,66,0,10,0,175,4,0,8,6,7,3,0,4,0,37,3,3,10,15,7,0,0,4,0,43,0,0,13,3,3,5,0,0,0,19,0,0,8,3,0,0,0,4,0,17,0,4,0,16,5,15,0,5,15,59,65,199,168,991,232,1314,106,582,34,3693,0,0,4,3,6,4,0,0,0,22,3,9,3,51,21,24,6,15,0,131,4,23,17,48,17,37,9,19,0,182,3,11,31,44,6,33,3,12,0,149,9,12,82,28,12,10,0,4,0,165,8,12,136,36,14,4,3,0,0,211,3,7,39,3,3,9,0,0,0,70,3,9,24,3,3,4,0,0,0,43,0,0,3,3,0,3,0,0,4,10,34,79,342,223,84,133,22,66,4,982
12301,0,0,0,10,0,15,3,16,3,50,13,52,13,195,56,432,26,248,11,1044,6,11,7,67,21,117,0,65,3,295,0,9,3,27,3,37,4,14,0,95,3,0,8,4,3,3,0,6,0,30,0,0,12,6,0,0,0,0,0,21,0,0,3,3,0,0,0,0,0,10,0,0,0,3,0,0,3,0,0,11,0,0,0,9,3,7,0,8,5,32,19,71,49,326,96,618,39,353,18,1587,0,0,4,0,0,0,0,0,0,4,0,4,6,18,3,16,0,14,0,69,0,0,8,9,3,14,3,8,0,52,3,0,19,15,3,7,0,3,0,58,0,12,75,23,12,0,4,3,0,121,3,3,90,8,9,3,0,4,0,118,3,5,42,3,0,0,0,0,0,55,0,0,38,3,3,0,0,0,0,46,0,0,5,0,0,4,0,0,0,11,8,23,287,84,27,48,9,36,3,522
12302,0,7,0,29,5,63,3,32,3,139,14,99,43,336,80,921,32,422,20,1978,14,21,27,116,36,239,24,108,4,594,12,7,6,47,14,69,6,29,3,198,3,3,7,18,0,8,3,3,0,53,4,3,8,8,4,0,0,0,0,40,0,3,7,8,0,0,0,0,0,18,0,3,4,0,0,3,0,0,0,12,0,5,0,17,0,17,0,4,24,77,49,158,102,582,149,1330,78,603,53,3104,0,0,3,7,0,3,0,0,0,14,0,3,3,38,6,63,3,20,0,135,3,8,4,28,15,37,4,15,4,112,3,8,24,17,13,24,3,10,0,100,10,14,80,35,16,8,0,6,0,174,4,21,80,19,14,9,0,8,3,151,3,3,41,3,0,0,0,4,0,61,10,5,24,5,4,0,0,0,0,46,0,0,6,0,0,4,0,3,3,21,33,57,271,152,71,146,19,62,14,821
12303,0,0,3,7,0,7,0,0,3,16,4,14,8,63,8,128,9,124,3,360,7,0,0,20,0,26,4,25,0,82,0,0,0,3,0,3,0,0,0,12,0,3,5,3,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,3,0,4,3,10,11,24,25,99,12,162,16,150,11,507,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,8,0,15,0,0,4,5,0,5,0,0,0,19,0,0,6,10,0,0,0,3,0,20,0,0,32,15,3,0,3,0,0,56,4,0,35,4,3,0,0,0,0,43,0,3,15,0,0,0,3,0,0,28,0,0,22,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,4,5,116,44,7,16,8,12,0,217
12401,0,0,3,22,0,21,0,14,0,59,8,37,14,284,53,303,25,206,6,929,4,9,3,81,9,61,6,44,0,213,3,3,6,30,0,17,0,3,0,67,0,0,7,3,0,3,0,0,0,13,0,0,7,3,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,3,3,4,9,29,21,47,48,443,58,406,35,267,12,1333,0,0,0,4,0,0,0,0,0,8,0,6,3,17,3,6,0,18,0,55,0,0,0,27,8,14,0,11,0,66,0,4,8,13,0,13,0,5,0,42,5,7,40,15,0,3,0,7,0,72,0,8,40,6,9,0,0,6,0,63,0,0,17,8,0,3,0,0,0,27,0,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,7,11,19,114,89,20,39,3,46,4,354
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
