SA3_CODE_2016,Tot_65_69_HW_0,Tot_65_69_HW_1_15,Tot_65_69_HW_16_24,Tot_65_69_HW_25_34,Tot_65_69_HW_35_39,Tot_65_69_HW_40,Tot_65_69_HW_41_48,Tot_65_69_HW_49mor,Tot_65_69_HW_NS,Tot_65_69_Tot,Tot_70_74_HW_0,Tot_70_74_HW_1_15,Tot_70_74_HW_16_24,Tot_70_74_HW_25_34,Tot_70_74_HW_35_39,Tot_70_74_HW_40,Tot_70_74_HW_41_48,Tot_70_74_HW_49mor,Tot_70_74_HW_NS,Tot_70_74_Tot,Tot_75ov_HW_0,Tot_75ov_HW_1_15,Tot_75ov_HW_16_24,Tot_75ov_HW_25_34,Tot_75ov_HW_35_39,Tot_75ov_HW_40,Tot_75ov_HW_41_48,Tot_75ov_HW_49mor,Tot_75ov_HW_NS,Tot_75ov_Tot,Tot_Tot_HW_0,Tot_Tot_HW_1_15,Tot_Tot_HW_16_24,Tot_Tot_HW_25_34,Tot_Tot_HW_35_39,Tot_Tot_HW_40,Tot_Tot_HW_41_48,Tot_Tot_HW_49mor,Tot_Tot_HW_NS,Tot_Tot_Tot
50503,55,200,180,137,119,124,55,140,21,1022,7,86,61,47,25,32,8,37,10,319,12,44,25,15,9,21,5,9,8,138,1349,6373,4707,5187,7782,7838,3756,6331,770,44095
50601,33,141,65,72,59,53,22,43,3,486,6,53,26,26,12,20,3,12,3,155,3,24,21,10,5,6,4,11,3,79,629,2920,2169,2449,2922,2773,1394,1979,342,17569
50602,85,214,189,173,240,225,122,208,18,1474,21,108,65,50,46,49,19,42,11,420,13,46,37,25,18,16,9,17,11,185,2394,5235,5458,6602,12600,12558,7023,11105,1146,64116
50603,81,270,249,216,306,247,134,187,21,1708,26,150,82,64,53,48,17,45,8,491,14,64,34,16,15,15,6,15,4,181,1951,6939,5474,5803,13742,13386,6940,8758,1067,64061
50604,45,154,140,101,99,92,47,68,3,753,11,68,53,28,28,25,13,13,6,254,6,34,18,12,7,10,4,4,4,102,791,3568,2841,2913,4521,4133,2016,3107,452,24345
50605,35,105,84,69,39,69,33,56,11,497,8,64,30,21,8,10,20,22,6,191,0,43,19,13,5,4,3,0,0,97,402,2210,1517,1651,2317,2428,1461,2206,253,14453
50606,10,34,28,7,13,14,8,22,0,138,7,21,5,11,0,5,9,10,3,69,0,12,7,7,3,3,0,6,3,32,180,675,475,559,624,773,445,780,70,4577
50607,19,139,85,66,54,47,28,53,7,498,13,70,33,19,10,10,4,10,4,175,9,28,14,3,0,7,3,3,3,66,432,2138,1726,1640,2301,2132,1045,1556,201,13175
50701,48,179,137,102,116,120,71,128,14,903,23,81,48,48,19,29,14,31,12,295,8,32,29,11,12,13,9,15,13,137,1378,4585,3621,4088,7663,8772,4710,7763,732,43309
50702,60,202,162,118,123,104,61,89,12,927,18,116,44,31,18,23,13,30,11,291,8,57,20,24,3,8,6,7,6,146,1030,3637,3175,3095,4971,4916,2515,3591,447,27379
50703,13,35,31,20,41,39,37,32,4,259,5,24,16,6,12,18,3,10,5,91,0,10,8,0,0,3,0,3,0,31,508,1037,920,1037,2504,2528,1813,2467,198,13009
50704,55,299,244,156,115,108,54,114,18,1167,18,147,76,43,20,25,10,35,10,396,8,82,41,14,13,8,3,16,16,204,1443,6738,5266,5275,7291,6421,2856,4300,605,40189
50705,25,167,95,71,67,57,32,54,5,572,9,73,33,14,17,11,4,15,3,185,3,43,20,5,9,5,4,7,10,97,1141,4995,3683,3856,5002,4605,2686,3618,499,30091
50901,69,259,160,127,102,114,78,189,17,1117,26,126,54,52,24,43,20,80,21,440,21,65,45,36,12,32,14,37,34,300,1111,3289,2475,3115,3679,3678,2226,4043,438,24054
50902,54,203,136,103,78,130,80,275,11,1074,29,151,90,70,13,66,23,121,15,580,17,91,48,67,21,55,15,70,22,404,924,2373,2025,2202,2495,3423,2197,5655,459,21752
50903,43,82,51,56,37,74,44,128,18,521,18,51,41,27,14,30,8,60,13,254,22,41,26,16,4,17,3,46,18,196,590,958,830,877,928,1495,1066,3415,235,10396
51001,18,37,25,31,40,37,23,66,10,281,8,15,13,5,4,17,5,14,3,82,0,9,5,5,0,8,3,12,0,47,606,728,673,1024,1855,1724,1087,3148,243,11077
51002,23,21,21,22,30,33,21,125,6,296,5,7,14,3,4,8,9,8,9,69,0,8,0,0,0,3,3,6,3,34,1400,883,748,866,1541,1502,1769,9974,451,19133
51003,48,61,36,41,43,44,39,228,14,562,8,21,19,8,7,15,13,36,5,125,0,27,4,3,8,6,3,11,3,65,2835,1805,1442,1745,2561,3102,3113,19938,803,37344
51101,11,28,25,18,16,24,13,37,6,171,11,23,7,15,3,0,3,25,3,89,0,19,10,3,0,10,3,10,0,54,326,618,453,576,724,794,583,1640,134,5846
51102,10,15,11,13,8,15,4,30,3,107,3,4,0,3,4,5,0,3,3,35,0,4,3,3,0,0,4,3,0,21,198,304,247,352,509,575,490,1003,75,3755
51103,27,49,25,31,56,56,36,98,20,397,8,28,10,17,11,7,7,41,3,128,3,13,0,8,5,9,3,15,6,55,1169,1410,1094,1465,2303,2576,2401,8026,429,20861
51104,47,109,81,58,64,92,51,144,25,659,26,62,36,33,16,19,15,61,5,282,7,22,21,19,14,10,9,22,14,137,1269,2207,1760,2334,3300,3391,2195,6543,483,23480
59797,0,0,0,0,0,0,0,9,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,169,39,16,21,31,37,35,1225,31,1595
59999,151,420,248,209,103,133,71,182,30,1547,48,170,67,61,28,33,15,41,12,474,37,63,40,19,8,15,3,17,22,229,3494,7379,5206,6234,5877,9732,4125,11072,1251,54378
60101,3,14,4,8,9,18,0,8,3,75,0,8,4,5,7,5,0,0,0,26,3,6,0,0,0,3,0,0,3,12,126,366,270,326,530,501,267,394,46,2825
60102,23,104,74,62,56,39,17,47,7,429,11,60,23,21,3,15,0,7,4,137,0,30,14,11,3,4,0,8,12,77,586,2100,1683,2030,3072,2400,1191,1519,216,14795
60103,16,133,95,65,71,62,33,54,13,539,11,60,37,11,13,14,9,14,4,170,5,25,17,14,7,7,4,5,15,92,733,2354,2071,2559,4415,3612,2139,2313,409,20606
60104,5,91,58,19,25,25,9,21,8,259,5,33,18,11,3,4,3,11,5,101,0,19,10,4,0,0,0,0,3,40,296,1489,988,1119,1272,1157,637,892,122,7970
60105,61,345,212,180,197,134,72,145,19,1360,22,143,58,40,33,32,19,34,9,390,8,85,27,18,14,10,10,11,19,204,2200,6196,5692,7110,11978,7744,4268,5503,654,51349
60106,7,38,16,14,12,6,8,17,7,125,4,16,11,10,4,3,0,5,0,53,0,11,5,3,0,0,3,0,0,26,141,610,432,443,443,448,189,353,48,3108
60201,63,258,170,126,128,106,45,91,26,1014,20,125,50,37,18,25,9,35,11,321,6,80,18,11,7,6,0,4,11,150,1494,4842,4282,5151,7926,5649,2971,3964,594,36869
60202,26,52,28,36,10,25,7,49,11,250,3,19,22,15,4,16,10,17,4,113,0,8,13,16,0,10,3,25,0,75,255,759,635,649,695,748,433,881,109,5172
60203,21,115,78,53,38,44,27,89,11,476,6,62,29,30,11,29,9,26,3,202,14,38,25,11,6,12,4,27,7,149,488,1446,1205,1514,2028,1811,1219,1869,235,11808
60301,5,18,16,13,10,21,3,30,9,123,0,21,9,4,0,11,5,23,3,69,5,7,5,8,3,4,3,8,3,45,91,265,236,256,280,359,167,483,69,2207
60302,13,63,32,39,17,27,7,22,4,222,5,31,13,3,6,5,5,10,3,82,3,18,4,7,5,3,3,5,11,58,186,775,616,693,692,802,352,663,116,4887
60303,11,32,12,19,6,13,5,16,3,124,0,14,11,9,4,7,3,9,3,59,3,6,4,3,0,3,3,0,6,29,126,389,243,320,300,262,154,309,57,2166
60401,34,107,69,56,60,60,26,59,11,485,13,51,27,17,7,11,9,25,15,175,3,32,15,21,3,7,3,9,12,109,763,2499,2138,2436,3548,2828,1611,2283,333,18442
60402,38,143,77,57,48,60,25,71,12,529,6,63,28,31,6,24,10,18,11,202,3,33,18,11,6,11,10,12,10,116,843,2284,1901,2273,3127,2450,1472,2106,312,16767
60403,15,46,32,34,24,20,13,61,6,245,9,25,11,12,4,8,6,16,8,93,10,12,11,8,8,5,8,7,10,81,372,772,667,721,1007,960,864,1683,162,7203
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,3,3,3,28,0,55
69999,24,83,51,32,13,25,7,29,6,278,7,22,17,15,3,5,0,7,13,85,4,20,7,3,4,3,0,3,7,54,518,1454,963,1119,1132,1649,727,1317,250,9132
70101,28,64,61,60,139,121,33,116,9,631,11,37,15,20,20,29,14,24,6,178,3,17,3,8,15,10,3,11,7,88,1079,1376,1530,2069,6657,5809,3083,5243,563,27413
70102,34,64,51,54,122,92,35,101,14,568,12,40,16,17,26,18,8,21,0,162,3,17,9,9,4,3,0,4,4,62,957,1847,1753,2099,5085,4177,2148,4086,517,22672
70103,16,28,23,29,39,24,21,86,5,275,0,11,9,4,13,12,7,20,3,82,3,11,0,0,4,7,0,7,0,32,845,601,542,653,1662,2002,1401,6858,334,14906
70104,3,25,9,25,22,12,6,19,3,132,0,7,4,6,9,11,3,7,0,45,0,3,0,3,0,3,0,0,0,18,291,713,575,761,1636,1278,706,1280,155,7396
70201,29,46,42,39,84,81,39,98,9,464,3,20,16,20,20,16,8,26,5,138,3,16,5,8,4,6,3,11,0,62,721,939,903,1395,3959,3211,1646,3152,359,16277
70202,0,4,6,0,14,11,3,16,3,63,0,3,0,0,0,4,3,3,0,19,0,0,0,0,0,0,3,0,0,6,84,97,88,159,460,302,114,533,63,1913
70203,4,9,12,8,19,14,3,36,4,113,4,9,0,3,3,10,0,10,5,40,4,3,4,0,3,3,0,4,3,21,206,355,264,335,849,793,288,1116,226,4432
70204,10,8,10,15,18,17,10,26,7,113,0,3,3,6,4,7,3,10,0,25,0,0,0,0,3,0,0,3,3,12,290,243,305,405,713,733,407,1203,169,4453
70205,5,18,31,17,32,28,18,42,4,203,0,18,3,0,16,9,5,17,5,70,3,8,0,3,3,3,0,7,5,36,286,453,330,462,1339,1109,614,1683,252,6525
79797,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,3,4,4,7,60,3,91
79999,12,18,10,3,6,16,4,22,3,98,7,12,4,0,3,0,6,4,0,29,4,0,0,3,0,4,0,3,0,20,334,295,225,297,358,561,299,1194,109,3674
80101,33,181,97,84,92,56,42,74,7,660,12,82,41,30,23,14,11,19,6,230,12,40,10,9,12,6,3,5,6,100,1217,3416,2565,3016,6389,5245,2653,3526,443,28466
80103,14,19,22,18,45,51,10,36,4,220,3,14,7,3,0,6,3,13,0,49,0,6,6,6,0,0,3,4,3,22,478,749,711,954,2993,3161,1769,2199,181,13195
80104,11,63,47,27,37,39,20,38,6,292,4,35,22,9,8,15,5,15,3,114,3,20,3,4,6,8,0,6,0,48,501,2108,1285,1472,3015,2725,1373,2146,211,14840
80105,62,169,131,107,222,187,77,126,21,1110,9,84,37,36,45,32,15,26,7,293,12,50,12,11,7,13,5,3,6,130,2744,4773,4544,5590,16429,13250,6908,8012,988,63241
80106,76,234,159,170,205,181,106,151,11,1294,21,89,56,42,41,42,28,42,7,368,10,64,25,23,9,20,3,18,15,188,2353,4243,3826,4771,12036,11819,6387,7904,789,54124
80107,31,94,57,52,50,61,28,40,4,418,9,49,24,13,9,13,7,10,5,134,0,27,10,3,7,4,0,0,0,55,748,2542,1657,2046,4102,3509,1701,2028,261,18594
80108,4,48,26,20,9,17,6,17,0,147,4,24,16,14,8,4,4,6,0,70,0,16,0,3,0,0,0,4,3,27,162,750,496,532,769,607,298,515,61,4182
80109,35,100,71,78,78,71,23,60,10,523,11,44,32,26,18,27,10,5,3,172,9,35,16,8,6,3,0,7,11,103,1178,2179,2089,2789,5567,4381,2137,2673,329,23316
80110,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,25,22,25,46,62,28,55,8,280
80111,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,26,26,23,96,93,54,75,4,403
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,12,54,30,31,17,31,12,12,0,199,4,22,6,4,0,3,4,4,5,53,4,15,3,0,0,0,0,0,4,32,317,1019,574,659,860,1521,641,1078,157,6817
90101,4,9,5,4,21,6,12,19,0,78,0,0,0,0,8,6,3,0,0,13,0,0,0,0,0,0,0,0,0,5,82,67,54,61,250,162,132,167,16,986
90102,0,4,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,17,31,14,29,46,27,13,48,14,237
90103,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31,24,31,28,89,54,83,131,11,478
90104,3,10,3,13,10,9,5,12,3,74,0,13,4,0,3,3,0,7,0,34,0,9,3,5,0,0,0,5,3,33,43,104,89,123,216,162,96,128,29,988
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,6,7,4,22,4,31,6,118
