SA3_CODE_2016,P_M3_Trn_and_2_oth_Ms_15_24,P_M3_Trn_and_2_oth_Ms_25_34,P_M3_Trn_and_2_oth_Ms_35_44,P_M3_Trn_and_2_oth_Ms_45_54,P_M3_Trn_and_2_oth_Ms_55_64,P_M3_Trn_and_2_oth_Ms_65_74,P_M3_Trn_and_2_oth_Ms_75ov,P_M3_Trn_and_2_oth_Ms_Tot,P_M3_Bus2othMs_ex_tn_15_24,P_M3_Bus2othMs_ex_tn_25_34,P_M3_Bus2othMs_ex_tn_35_44,P_M3_Bus2othMs_ex_tn_45_54,P_M3_Bus2othMs_ex_tn_55_64,P_M3_Bus2othMs_ex_tn_65_74,P_M3_Bus2othMs_ex_tn_75ov,P_M3_Bus2othMs_ex_tn_Tot,P_M3_Other_M3_15_24,P_M3_Other_M3_25_34,P_M3_Other_M3_35_44,P_M3_Other_M3_45_54,P_M3_Other_M3_55_64,P_M3_Other_M3_65_74,P_M3_Other_M3_75ov,P_M3_Other_M3_Tot,P_M3_Tot_M3_15_24,P_M3_Tot_M3_25_34,P_M3_Tot_M3_35_44,P_M3_Tot_M3_45_54,P_M3_Tot_M3_55_64,P_M3_Tot_M3_65_74,P_M3_Tot_M3_75ov,P_M3_Tot_M3_Tot,P_Wkd_at_home_15_24,P_Wkd_at_home_25_34,P_Wkd_at_home_35_44,P_Wkd_at_home_45_54,P_Wkd_at_home_55_64,P_Wkd_at_home_65_74,P_Wkd_at_home_75ov,P_Wkd_at_home_Tot,P_Did_not_go_to_work_15_24,P_Did_not_go_to_work_25_34,P_Did_not_go_to_work_35_44,P_Did_not_go_to_work_45_54,P_Did_not_go_to_work_55_64,P_Did_not_go_to_work_65_74,P_Did_not_go_to_work_75ov,P_Did_not_go_to_work_Tot,P_MT_NS_15_24,P_MT_NS_25_34,P_MT_NS_35_44,P_MT_NS_45_54,P_MT_NS_55_64,P_MT_NS_65_74,P_MT_NS_75ov,P_MT_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75ov,P_Tot_Tot
30402,3,0,0,4,0,0,0,11,4,0,0,0,0,0,0,3,0,3,0,4,0,0,0,6,7,6,0,10,0,0,0,17,46,128,345,465,368,231,55,1637,271,137,138,137,101,70,4,853,6,4,10,13,8,5,3,46,1463,1324,1630,2002,1335,549,97,8399
30403,61,56,52,49,28,6,0,250,10,7,3,0,3,0,0,29,0,0,0,0,0,0,0,4,71,71,55,51,37,6,0,285,77,165,292,324,299,163,35,1357,1059,568,441,330,293,138,20,2846,31,35,35,25,21,14,5,159,5659,5902,4914,4486,3113,906,123,25104
30404,15,7,8,3,0,3,0,32,6,0,0,0,0,0,0,3,3,3,0,0,0,0,0,11,15,10,7,7,0,3,0,42,35,102,325,291,200,90,20,1069,546,403,261,224,187,77,8,1705,20,22,24,16,13,0,3,106,3998,4319,3349,3190,2058,503,58,17477
30501,249,373,364,258,151,23,0,1428,56,95,79,51,25,6,0,306,4,28,24,21,15,0,0,94,311,500,464,331,193,29,0,1822,131,792,1280,1000,598,231,49,4083,3189,5531,4515,2927,2185,548,51,18952,232,323,212,197,138,58,39,1198,25348,56371,50925,40097,21852,3995,393,198985
30502,13,3,3,3,0,0,0,23,8,3,3,0,3,0,0,12,0,3,0,3,0,0,0,4,17,8,3,7,3,0,0,40,46,184,359,334,182,64,24,1194,327,285,204,131,113,39,7,1118,20,18,16,16,10,0,3,82,2398,3455,3328,2930,1678,437,67,14292
30503,85,133,87,92,56,10,0,464,8,17,19,10,7,0,0,61,7,3,8,7,3,0,0,32,97,149,118,112,70,10,0,553,75,372,649,689,462,211,48,2500,1129,1712,1374,995,823,269,26,6313,79,97,83,67,42,25,13,407,8582,16398,14992,12905,7756,1752,213,62596
30504,32,54,37,23,11,7,0,164,8,9,6,9,0,0,0,29,0,3,6,3,0,0,0,10,43,59,49,30,16,7,0,207,64,230,504,519,380,171,30,1898,945,863,594,467,364,168,24,3426,37,53,32,30,30,16,12,204,5986,8955,8167,7143,4416,1147,130,35942
30601,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,3,3,0,0,0,6,31,132,266,308,252,126,14,1133,325,220,279,256,201,78,9,1364,30,24,21,33,26,7,4,137,2132,2480,3151,3252,2163,597,51,13827
30602,0,0,0,0,0,0,0,0,9,5,4,3,0,0,0,26,0,11,7,11,3,0,0,36,9,19,17,16,7,0,0,64,31,162,364,346,344,175,54,1486,925,1029,882,819,718,226,19,4626,96,110,106,90,54,24,16,499,7323,11062,12077,11916,8201,1899,226,52699
30603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,75,139,204,236,156,55,894,172,159,161,205,237,79,17,1028,45,48,28,44,25,20,4,222,1837,2270,2286,2977,2652,740,165,12925
30604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,82,94,120,67,27,408,89,114,77,121,99,27,8,537,11,11,23,16,14,4,0,81,660,1114,1107,1324,1039,305,59,5606
30605,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,34,107,187,319,321,222,63,1256,256,204,203,271,285,96,21,1331,32,29,36,31,33,26,14,189,1988,2214,2662,3413,2928,909,178,14288
30701,0,12,5,8,0,0,0,23,0,6,8,12,8,0,0,26,3,15,6,4,11,0,0,34,3,27,21,19,18,3,0,93,98,267,438,601,624,433,185,2649,346,515,450,456,358,106,28,2266,52,34,53,69,46,19,13,290,2803,4740,4580,4987,3711,1230,371,22425
30702,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,11,3,0,0,3,4,3,0,19,68,184,264,433,532,383,151,2016,329,333,302,319,320,135,9,1754,48,21,33,36,32,34,10,217,2724,3325,3677,4261,3305,1176,277,18747
30703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,45,102,224,323,405,337,106,1540,308,226,215,237,264,108,18,1369,35,26,25,29,40,40,19,210,2217,2208,2736,3400,2918,1032,232,14748
30801,0,0,0,0,0,0,0,6,0,3,5,0,0,0,0,14,0,8,4,5,3,0,0,16,3,9,16,9,5,0,0,34,65,174,204,249,212,95,29,1019,283,539,532,458,276,44,6,2132,35,31,49,45,29,10,5,205,2082,3732,3803,3656,2223,479,78,16058
30803,0,3,0,0,0,0,0,8,6,0,0,0,0,0,0,8,0,0,5,0,0,0,0,7,6,7,8,4,0,0,0,19,62,239,434,436,486,251,82,1990,1067,968,724,785,803,214,25,4583,85,87,60,79,57,17,18,401,7885,9264,9093,10054,7411,1521,260,45480
30804,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,5,0,0,0,0,5,0,0,3,4,0,0,0,14,16,53,94,113,150,80,32,552,105,147,141,134,96,25,0,646,17,15,15,10,13,6,0,82,820,1232,1246,1293,924,263,66,5843
30805,6,3,4,4,0,0,0,16,26,146,164,103,40,4,0,484,0,3,4,3,3,0,0,18,27,156,174,113,50,4,0,519,22,175,211,255,223,112,29,1022,469,657,582,559,487,104,11,2871,30,43,51,53,26,15,10,224,3645,5547,5779,5889,3746,761,99,25466
30901,15,12,4,4,0,0,0,35,22,7,3,3,3,0,0,30,6,8,0,3,0,0,0,21,42,20,7,8,3,4,0,86,35,291,481,461,371,204,43,1881,946,622,456,471,391,170,34,3091,62,58,51,37,45,19,9,278,6504,7582,6865,6334,4370,1359,162,33177
30902,0,0,3,0,0,0,0,6,0,3,0,0,3,0,0,8,0,4,0,0,0,0,0,4,3,8,7,0,7,0,0,19,23,194,335,297,341,148,24,1366,452,355,302,287,313,108,10,1830,36,33,32,33,21,6,15,174,2958,3301,3770,4046,3073,824,85,18047
30903,11,5,3,4,0,0,0,28,3,0,3,0,0,0,0,8,4,5,0,0,0,0,0,8,18,9,9,6,0,0,0,40,25,158,353,372,374,224,35,1541,489,275,215,220,207,96,19,1527,28,28,29,32,22,15,7,147,3282,3620,3650,3987,2896,1023,123,18587
30904,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,8,13,53,126,209,199,111,31,734,131,74,91,96,85,30,7,519,11,4,17,10,11,5,3,53,636,637,888,1109,866,303,70,4513
30905,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,24,136,278,325,231,99,19,1111,99,91,110,92,100,31,3,534,5,9,10,10,9,5,0,42,798,1105,1542,1629,1147,327,38,6588
30906,5,3,0,0,0,0,0,12,3,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,3,0,5,0,0,0,19,54,233,399,403,348,164,16,1619,358,311,288,242,220,93,15,1528,20,31,35,30,16,11,6,149,2800,3664,4137,4152,2938,800,81,18582
30907,34,16,4,4,3,0,0,65,5,4,0,0,0,0,0,16,3,0,4,3,3,0,0,14,47,16,14,4,9,0,0,94,69,409,837,758,528,272,43,2925,1020,757,618,535,454,132,15,3525,80,85,75,78,58,24,8,408,8156,10574,11190,9979,5805,1424,148,47269
30908,23,14,7,3,0,0,0,44,3,3,0,0,0,0,0,9,0,0,0,4,0,0,0,4,23,18,9,9,0,0,0,58,38,175,364,362,275,153,31,1391,496,480,424,342,327,112,8,2192,30,39,38,30,24,16,6,178,3749,5245,5328,5063,3434,850,79,23756
30909,8,13,10,12,5,7,0,51,13,28,32,28,9,0,0,117,3,10,9,4,4,0,0,24,26,49,51,44,19,7,0,191,42,189,302,351,304,163,47,1408,794,1083,923,785,766,222,32,4594,94,82,67,81,65,27,13,422,6191,10733,10716,10903,7513,1879,195,48142
30910,11,13,6,3,0,3,0,32,25,12,3,6,0,0,0,49,0,7,4,0,0,0,0,17,33,30,18,12,0,3,0,100,39,142,292,312,333,222,43,1385,608,610,408,360,293,110,23,2411,49,57,29,50,36,17,5,253,4414,6185,5370,5051,3529,1112,152,25809
31001,17,11,12,0,0,0,0,38,3,3,0,0,0,0,0,6,3,0,6,3,3,0,0,15,16,16,17,8,3,0,0,58,33,140,249,250,184,57,18,925,503,592,466,493,398,108,10,2565,55,48,55,55,29,9,13,257,4413,7531,7786,7791,4743,951,76,33286
31002,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,6,3,0,0,0,0,0,9,47,168,280,384,451,304,112,1742,376,358,313,330,310,114,15,1819,40,47,34,51,40,22,19,245,2673,3719,3700,4155,3029,965,205,18437
31003,16,7,6,4,3,0,0,35,0,0,0,3,0,0,0,3,4,0,3,0,0,0,0,9,16,13,10,6,3,0,0,48,37,206,317,314,276,107,18,1270,874,766,635,618,575,128,18,3614,65,44,50,64,42,15,6,279,5904,7461,7737,7766,5196,1015,103,35174
31004,13,3,9,3,0,0,0,30,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,6,20,8,7,8,4,0,0,50,39,222,318,244,180,57,8,1065,609,444,343,252,221,60,9,1934,38,45,34,34,16,9,0,171,3987,4927,4825,4376,2724,548,47,21429
31101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,45,87,105,116,80,27,471,101,75,89,83,87,31,0,470,11,6,8,13,12,3,3,69,769,835,1054,1230,936,285,56,5164
31102,9,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,3,3,0,0,0,16,23,75,132,113,126,35,7,505,258,203,155,158,123,30,0,927,17,11,18,20,4,5,3,89,1728,2156,2347,2169,1485,343,29,10260
31103,3,6,0,0,0,0,0,12,7,7,0,0,0,0,0,12,3,0,0,0,0,0,0,3,10,12,0,0,3,0,0,28,54,154,213,255,237,79,8,998,531,354,243,236,226,73,4,1666,47,43,27,32,18,10,0,177,3696,4195,3859,3805,2539,510,38,18653
31104,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,23,126,291,295,210,63,16,1025,167,115,107,97,94,29,3,604,14,11,18,4,10,3,3,64,1196,1191,1607,1562,985,261,32,6839
31105,3,11,4,3,7,0,0,23,0,3,0,3,0,0,0,7,0,0,0,3,3,0,0,8,11,15,3,6,9,0,0,40,34,157,286,268,254,98,8,1096,616,509,366,316,314,73,5,2207,48,34,42,23,28,3,9,184,4146,5052,4983,4729,3228,704,53,22894
31106,14,3,5,3,3,0,0,27,6,0,0,0,0,0,0,10,0,3,0,3,0,0,0,11,22,10,3,7,4,0,0,45,40,183,280,211,231,106,16,1057,590,560,461,379,385,118,15,2497,60,70,40,49,41,12,7,280,4841,6977,6767,6278,4389,1019,82,30353
31201,0,11,3,3,3,0,0,20,6,28,28,25,7,0,0,86,0,6,3,0,4,0,0,15,8,41,29,28,14,0,0,123,46,172,190,202,187,100,33,939,286,752,746,687,388,55,10,2929,41,37,45,51,33,14,17,242,2389,4777,4847,4611,2866,557,101,20144
31202,0,0,0,4,0,0,0,3,8,0,3,4,0,0,0,12,3,3,0,3,3,0,0,11,7,3,3,7,4,0,0,31,68,300,440,545,481,272,87,2191,879,990,710,810,684,174,13,4256,91,80,86,104,64,30,29,483,7034,9406,9506,10499,7397,1521,253,45605
31203,3,0,0,0,0,0,0,3,3,3,3,3,4,0,0,20,0,3,3,4,0,0,0,9,4,8,8,7,4,0,0,31,7,56,130,121,127,65,20,528,215,196,140,118,140,30,0,851,15,18,22,15,17,8,5,103,1550,2192,1888,1846,1394,365,60,9292
31301,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,48,97,147,186,99,15,600,138,96,89,98,110,41,7,583,12,7,15,7,10,8,5,62,886,881,964,1214,1015,313,47,5328
31302,13,3,7,3,0,0,0,21,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10,10,7,3,0,0,0,25,53,160,227,269,203,89,17,1012,693,500,429,438,372,98,6,2532,52,44,35,38,30,17,10,231,4486,4810,4773,5192,3423,666,66,23421
31303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,50,96,110,76,25,397,80,99,84,89,90,31,4,482,12,4,7,10,8,11,7,63,488,696,808,948,714,234,53,3944
31304,5,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,6,3,3,4,0,0,0,16,51,131,262,280,251,78,16,1075,319,214,178,195,162,60,3,1128,37,19,22,16,20,4,0,123,2388,2601,3039,3174,1951,404,36,13601
31305,4,0,5,0,0,0,0,10,5,3,5,0,0,0,0,10,3,0,0,0,0,0,0,6,11,4,8,0,0,0,0,33,31,109,225,234,234,120,15,959,573,378,350,379,325,103,14,2127,25,27,29,36,24,12,4,155,3348,3538,3940,4223,2900,771,80,18806
31401,10,0,0,0,0,0,0,7,0,4,0,0,0,0,0,6,0,0,3,0,0,0,0,9,12,6,3,0,0,0,0,20,60,246,641,746,521,238,30,2481,568,230,258,206,179,75,4,1530,27,24,19,16,10,12,6,108,2962,2257,2995,3126,2045,639,69,14088
31402,5,4,0,3,0,0,0,15,4,0,0,0,0,0,0,6,4,0,0,0,0,0,0,6,14,8,3,3,0,0,0,25,38,217,358,270,148,70,7,1106,595,345,293,228,171,41,3,1678,30,26,20,19,22,12,3,135,3541,3443,3428,2970,1678,366,28,15454
31403,12,6,8,5,0,0,0,26,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,14,10,8,11,0,0,0,38,17,102,148,115,112,39,6,532,430,327,339,293,272,63,3,1745,29,29,25,22,20,15,3,146,3322,4361,4731,4429,2963,604,34,20443
31501,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,8,0,3,8,3,3,0,0,13,0,7,9,4,7,0,0,32,34,66,127,213,167,79,24,717,84,200,187,189,162,42,4,864,32,41,47,33,31,12,6,211,1312,2489,2450,2537,1859,415,84,11149
31502,3,0,0,0,0,0,0,3,0,3,4,5,0,0,0,17,4,4,6,6,0,0,0,16,4,11,17,9,0,0,0,40,56,126,117,136,149,92,30,695,164,458,441,413,279,68,3,1823,35,43,30,43,45,16,6,226,2302,4298,3623,3531,2292,569,81,16689
31503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,3,3,0,18,7,3,0,4,3,3,0,18,80,179,193,298,310,171,58,1291,105,147,126,133,150,54,17,723,24,29,14,32,20,19,8,149,1227,1643,1555,1959,1845,554,129,8920
31601,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,0,0,0,8,3,0,5,0,0,0,0,15,39,184,416,451,332,147,17,1584,286,266,275,285,284,104,3,1504,24,20,22,27,21,12,6,131,2284,3125,4058,4722,3131,748,53,18124
31602,3,0,3,0,0,0,0,7,5,0,3,0,0,0,0,10,3,0,3,0,0,0,0,7,14,3,5,0,0,0,0,26,47,230,496,550,468,216,47,2044,781,549,433,490,490,151,11,2907,50,45,56,38,24,18,18,250,4814,5179,5980,6532,4415,1001,132,28054
31603,0,0,0,0,3,0,0,8,8,7,3,0,0,0,0,16,0,3,0,4,0,0,0,11,12,9,5,8,3,0,0,34,31,216,419,440,416,182,32,1730,925,554,444,401,429,140,13,2900,55,38,32,49,28,22,13,235,5621,5498,6010,6121,4532,984,95,28864
31605,0,0,0,0,3,0,0,3,4,5,3,3,0,0,0,9,0,0,0,3,0,0,0,8,4,3,3,3,3,0,0,21,22,137,414,469,431,220,32,1720,438,266,272,342,297,111,12,1734,32,13,31,38,28,8,9,165,2731,2713,3792,4382,3164,848,101,17714
31606,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,17,43,150,350,491,483,280,53,1853,386,217,203,212,234,107,18,1381,31,29,26,27,32,12,5,168,2095,1965,2433,2987,2468,772,129,12846
31607,0,0,0,3,0,0,0,4,5,10,14,12,0,0,0,47,0,3,0,3,0,0,0,5,7,12,17,15,3,0,0,51,24,149,281,311,265,116,33,1178,292,352,348,345,294,81,3,1715,34,29,29,40,30,6,3,173,2044,3245,3946,4295,3008,667,75,17280
31608,0,0,0,0,3,0,0,3,0,3,3,0,4,0,0,14,0,0,0,0,0,0,0,0,0,5,10,3,3,0,0,16,11,64,183,248,209,112,21,846,59,102,111,104,94,31,3,506,7,9,9,12,15,7,3,59,575,809,1223,1401,1073,305,35,5426
31701,0,0,0,0,0,0,0,6,3,3,3,0,0,0,0,11,0,7,3,3,0,0,0,16,10,10,7,3,5,0,0,31,87,362,601,597,636,322,92,2694,1579,1371,1037,987,1039,346,34,6395,109,92,116,89,80,34,36,558,11067,13382,12857,13811,10246,2433,302,64098
31801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,6,0,0,0,0,4,0,0,8,44,115,203,268,309,200,80,1210,316,262,206,278,253,82,11,1408,57,19,31,40,45,15,29,241,2456,2599,3151,3873,3246,977,244,16534
31802,3,6,0,6,4,0,0,17,3,8,3,14,10,0,0,32,3,23,17,19,9,0,0,64,8,31,21,34,18,0,0,114,74,318,563,593,532,233,34,2345,2007,1854,1286,1135,1043,293,30,7649,134,110,113,89,93,43,18,596,15416,18663,17071,16800,11221,2265,244,81677
31901,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,7,3,0,0,5,0,0,0,10,45,135,253,395,384,208,64,1486,605,503,395,472,496,123,14,2616,57,50,53,73,63,35,22,346,4831,5319,5908,7008,5470,1215,198,29956
31902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,10,0,3,3,3,3,0,0,12,51,119,259,378,428,382,141,1763,328,253,267,325,363,109,18,1660,40,24,46,54,47,37,22,279,2380,2759,3204,3941,3278,1160,295,17019
31903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,6,33,139,248,277,393,235,68,1388,313,227,268,351,352,93,12,1616,51,15,36,55,35,25,17,236,2208,2464,3068,3935,3091,804,150,15717
31904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,78,189,187,237,83,21,816,381,305,298,328,324,74,3,1716,28,20,26,33,29,18,11,164,2441,2712,3442,3929,2984,553,70,16138
31905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,18,55,124,166,213,128,46,751,256,198,254,259,304,78,9,1364,33,23,28,26,22,17,5,160,1774,2017,2673,3219,2621,580,107,12998
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,9,9,0,0,42,0,0,0,0,0,0,0,0,18,42,53,44,37,7,0,202
39999,38,29,16,19,6,3,0,108,21,17,11,12,10,0,0,67,9,14,22,6,11,3,0,68,61,66,43,41,25,5,0,241,95,329,453,427,371,131,33,1837,1355,2000,2052,2226,2153,741,103,10626,176,176,201,218,167,86,47,1067,13149,21309,21763,22360,16113,3813,410,98920
40101,79,118,115,73,55,11,0,453,49,65,60,36,18,4,0,230,12,36,11,22,3,0,0,82,142,218,176,132,78,17,0,761,44,258,374,306,194,137,27,1335,2252,3525,2872,2001,1772,473,38,12929,141,185,153,151,89,48,24,782,13353,30181,28162,25342,17026,3268,318,117645
40102,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,4,0,3,0,0,12,51,151,402,555,547,372,68,2153,802,380,388,395,393,144,24,2521,43,29,26,30,20,20,12,181,3585,3306,3789,4619,3581,1208,189,20274
40103,0,3,3,4,0,0,0,8,0,0,0,0,0,0,0,4,4,3,3,0,0,0,0,8,7,8,4,5,0,0,0,20,39,88,231,295,290,236,54,1228,423,377,309,300,288,96,14,1799,22,29,24,17,18,10,4,126,2265,3397,3480,3629,2847,945,142,16709
40104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,10,21,83,172,188,152,84,17,717,264,178,147,140,165,51,7,951,6,12,15,21,10,3,4,73,1437,1861,1903,2188,1642,449,58,9549
40105,4,9,8,5,0,0,0,26,5,3,4,3,0,0,0,12,3,0,3,4,0,0,0,11,10,13,12,7,3,0,0,45,24,107,189,198,195,90,23,831,639,457,363,291,278,116,15,2155,36,40,26,25,21,5,10,163,3769,5104,4705,4870,3555,917,134,23053
40106,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,0,3,0,0,11,8,58,95,109,134,73,15,491,220,149,139,118,139,47,6,810,18,14,17,13,7,4,3,73,1360,1750,1546,1629,1343,367,52,8055
40107,13,6,5,3,0,0,0,27,3,6,3,0,0,0,0,18,3,4,3,0,0,0,0,14,18,13,20,9,0,0,0,59,21,106,212,228,259,137,31,986,454,483,339,278,287,120,19,1977,20,22,17,30,20,13,7,137,2597,4343,4179,4059,3171,909,110,19370
40201,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,4,0,0,0,0,5,13,65,103,144,126,54,17,503,312,216,167,180,160,46,5,1084,29,19,17,15,18,4,4,100,1686,1961,1968,2169,1542,331,51,9713
40202,8,10,4,0,0,0,0,19,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,9,4,3,0,0,0,28,28,121,157,231,157,70,17,773,626,727,455,425,406,84,4,2731,47,36,45,41,30,7,10,211,3935,5583,5124,5571,3744,668,71,24698
40203,0,5,4,3,0,0,0,8,3,4,3,0,0,0,0,10,0,0,0,0,0,0,0,5,5,5,9,4,3,0,0,29,14,135,174,162,118,59,17,681,503,468,447,384,322,108,11,2243,36,42,38,45,29,13,3,209,3201,5145,5268,5264,3786,750,76,23484
40204,14,9,5,3,4,0,0,38,4,3,0,0,0,0,0,7,0,4,3,6,0,0,0,17,15,14,5,10,4,0,0,57,27,179,275,301,268,90,15,1164,868,931,732,688,614,168,12,4015,80,76,78,86,49,17,12,401,6347,10494,10376,10758,7024,1312,137,46444
40205,9,3,0,0,0,0,0,9,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,9,0,0,3,0,0,24,31,146,262,302,289,141,23,1193,887,490,350,339,335,120,12,2532,42,29,37,29,15,13,3,163,4583,4193,3999,4456,3384,820,74,21518
40301,4,0,0,0,0,0,0,6,3,3,0,3,0,0,0,9,0,0,0,3,0,0,0,3,9,3,0,3,0,0,0,16,18,63,142,185,180,114,21,729,539,283,211,198,254,75,15,1570,20,17,23,16,18,10,8,110,2517,2384,2136,2388,2083,592,89,12191
40302,3,0,4,3,0,0,0,17,3,0,3,0,0,0,0,6,0,0,0,0,3,0,0,5,9,0,7,4,3,0,0,28,32,169,276,254,243,131,30,1135,692,490,415,387,418,141,14,2545,35,35,21,27,25,14,17,175,3659,4510,4344,4654,3619,921,108,21818
40303,7,10,3,3,3,0,0,25,10,4,3,0,3,0,0,17,0,4,0,3,0,0,0,9,12,11,4,5,7,3,0,53,50,120,297,336,311,200,55,1376,690,771,683,588,593,169,17,3517,31,33,34,34,40,20,12,199,3662,5516,5727,6253,4872,1166,169,27360
40304,17,9,5,3,3,0,0,35,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,15,11,8,6,3,0,0,44,61,291,547,586,538,319,37,2382,1253,892,723,680,664,191,22,4417,72,53,48,52,46,25,7,304,6710,7153,7653,8347,6317,1558,158,37893
40401,9,9,10,6,3,3,0,34,7,3,7,0,0,0,0,18,0,0,4,0,3,0,0,14,15,8,16,11,5,3,0,61,36,214,332,373,278,156,29,1417,1062,806,641,609,566,195,28,3911,59,64,49,52,55,33,15,327,6104,8388,7861,8854,6528,1513,176,39422
40402,8,5,5,3,3,0,0,26,3,0,0,0,0,0,0,11,0,0,3,3,4,0,0,8,8,10,8,8,5,0,0,43,13,74,139,175,164,60,11,638,674,642,525,577,539,145,14,3112,63,84,56,54,48,15,15,338,4776,8466,8601,9519,6735,1257,136,39493
40403,0,10,8,6,3,0,0,33,7,6,0,0,3,0,0,18,0,3,3,3,3,0,0,18,10,16,18,14,15,0,0,70,28,112,243,223,207,104,28,946,748,883,824,704,581,192,13,3951,68,63,67,67,48,24,12,351,5139,9499,9778,10365,7104,1438,157,43485
40501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,5,27,98,193,250,279,197,61,1109,355,256,224,289,287,111,9,1532,26,14,19,32,23,15,8,148,1867,2336,2823,3324,2651,789,142,13934
40502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,25,97,197,270,286,178,53,1112,170,158,139,176,222,94,17,979,16,19,15,16,19,18,12,109,1046,1479,1563,2069,1933,629,154,8869
40503,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,29,72,102,182,247,129,43,811,201,236,180,203,199,55,7,1082,26,18,14,20,25,9,16,125,1383,1697,1834,2360,2127,545,99,10046
40504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,30,79,138,188,205,112,30,778,182,173,141,193,250,74,17,1031,16,19,15,22,15,12,17,115,1082,1257,1394,1939,1801,489,139,8097
