SA3_CODE_2016,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
50103,3,3,0,112,75,3,15,3,0,94,90,8,26,10,0,135,141,21,25,11,3,191,147,23,20,15,6,220,175,17,36,11,0,245,162,21,46,10,3,238,88,12,30,19,0,143,20,4,17,14,0,55,3,3,7,11,0,24,4,0,4,3,0,11,1151,110,233,125,15,1635,163,0,0,4,3,172,86,0,3,0,0,96,78,3,10,3,5,93,136,11,8,5,3,162,160,11,26,11,3,214,204,14,22,9,0,253,234,3,18,9,4,271,241,10,22,13,0,293,209,11,29,16,3,269,179,3,38,12,4,249,65,6,28,18,4,121,31,10,14,11,3,62,9,3,5,10,3,24,1793,86,234,140,39,2291,163,6,26,17,8,220,38,7,11,10,10,73,3146,208,502,290,75,4214,168,0,0,3,0,170,255,3,9,11,8,285,293,14,15,8,3,330,248,30,43,4,3,331,258,43,58,23
50201,8,4,0,599,450,17,24,3,3,503,447,24,39,6,4,510,655,47,48,8,3,757,754,59,66,14,4,895,675,54,63,14,8,814,508,47,51,13,3,610,228,16,28,4,0,277,49,6,3,3,0,65,8,3,0,0,0,13,4,0,3,4,0,15,5025,288,338,72,29,5751,966,0,9,3,11,986,684,3,14,3,3,704,499,15,42,10,0,565,645,30,65,17,0,764,702,37,78,22,3,835,774,39,88,31,4,937,816,34,74,21,8,950,767,39,86,23,10,926,663,33,61,18,4,777,467,42,58,24,8,597,162,26,48,24,8,264,37,3,20,9,0,69,18,6,7,5,0,39,7195,294,644,207,57,8403,531,23,20,14,8,602,160,6,12,9,24,222,12915,608,1020,305,118,14971,385,0,6,0,5,399,1136,11,43,0,6,1193,1262,40,67,3,5,1378,1128,83,86,8,8,1320,1085,103,115,11
50301,16,3,3,1818,1463,23,25,4,0,1510,907,38,29,4,5,971,964,61,43,13,4,1080,1122,71,50,8,0,1260,1125,56,56,6,5,1246,947,64,43,4,5,1063,534,39,28,3,3,610,164,18,21,11,3,218,32,7,4,0,0,37,10,0,3,0,0,14,10101,395,324,63,36,10914,823,0,7,0,0,837,1305,3,23,0,8,1340,872,7,28,3,4,919,961,25,37,6,0,1033,1026,58,86,28,5,1195,1036,65,79,20,4,1206,1035,68,133,34,4,1274,961,76,100,28,5,1172,858,48,83,16,6,1008,664,64,78,20,4,832,345,34,51,25,4,459,123,7,31,10,4,176,47,19,13,8,0,91,10057,479,743,195,55,11537,1005,21,26,10,7,1063,257,9,13,19,17,313,21422,899,1106,278,115,23830,161,0,3,0,3,164,1488,17,19,0,6,1533,2940,52,79,8,11,3089,2815,90,89,9,6,3007,2100,150,109,7
50302,90,6,19,10070,8447,132,93,22,26,8717,5807,171,107,13,27,6124,5197,199,134,27,15,5566,5465,230,161,23,15,5893,5083,200,149,23,24,5478,4030,140,122,21,17,4338,2291,90,70,12,9,2468,687,43,22,3,8,768,104,10,3,0,3,126,22,3,5,0,0,32,52088,1322,992,155,182,54740,1870,5,13,8,10,1914,3827,6,43,5,22,3900,3100,24,82,6,21,3236,4017,77,149,31,14,4284,4180,124,194,28,20,4545,3904,144,171,49,25,4286,3297,122,171,32,16,3630,2655,93,156,28,16,2949,2378,93,134,28,21,2654,1861,91,102,22,15,2092,926,68,65,33,11,1102,264,30,28,11,6,337,87,12,23,11,3,135,32361,884,1351,294,194,35077,4489,45,63,24,43,4660,975,29,41,47,102,1194,89916,2277,2444,516,516,95668,832,0,3,5,9,853,8031,54,93,5,32,8215,18127,246,228,21,46,18667,19484,559,318,43,59,20473,15920,856,402,44
50401,21,0,3,678,494,13,31,8,4,554,386,39,40,3,0,469,406,33,47,4,5,494,503,52,46,9,3,605,449,46,55,3,4,554,384,36,41,9,0,471,214,20,17,6,4,264,82,11,12,0,3,105,11,3,3,0,0,18,0,0,0,0,0,3,4155,268,312,43,24,4799,804,0,4,4,3,816,724,6,9,5,4,746,482,9,35,3,8,532,467,35,51,18,4,578,454,36,62,24,0,570,492,40,82,14,5,638,523,32,63,10,4,637,480,35,58,19,9,594,437,24,41,13,3,519,358,26,58,17,7,461,147,15,21,11,3,200,43,5,11,3,0,68,14,4,5,0,0,19,5427,270,506,134,48,6381,352,7,26,6,4,390,158,4,10,14,23,206,10094,546,853,192,98,11779,253,0,4,0,0,256,1226,10,13,3,4,1256,1661,63,96,0,11,1840,1583,146,134,17,11,1885,1275,180,136,13
50402,12,3,0,186,136,5,7,0,0,156,124,8,16,0,0,152,174,14,17,8,0,216,204,28,28,10,0,276,215,22,38,3,3,282,173,15,21,0,3,218,95,9,15,3,0,120,29,7,3,0,3,37,5,0,4,0,0,11,0,0,0,0,0,0,1481,114,173,34,16,1814,258,0,0,0,0,265,166,4,0,0,0,171,127,5,18,3,0,143,129,11,29,14,0,179,176,13,37,12,4,239,225,17,47,11,3,307,239,26,44,10,0,317,207,25,40,13,0,278,201,26,47,12,0,276,149,11,34,14,0,212,74,13,17,7,0,116,29,7,11,3,0,49,12,0,8,4,0,20,1980,153,330,101,12,2581,150,3,11,3,3,172,41,3,7,3,12,65,3657,272,522,139,39,4631,98,0,0,0,0,96,375,7,14,0,0,393,457,20,44,3,0,520,439,27,27,5,0,502,356,51,59,3
50403,50,8,6,1575,1196,41,49,9,4,1303,942,47,45,5,9,1044,1164,81,72,17,3,1336,1243,104,96,18,10,1468,1218,93,87,18,8,1428,890,67,59,21,3,1038,428,36,48,9,0,529,116,12,22,4,0,162,18,4,4,3,0,37,7,0,0,0,0,9,9967,528,553,117,61,11215,1397,3,3,8,8,1429,1228,0,25,13,9,1271,796,22,72,13,6,905,907,43,118,30,3,1094,966,55,101,32,12,1165,1105,51,116,42,4,1314,1051,78,106,28,7,1272,880,69,84,37,10,1081,785,53,71,34,6,945,500,45,48,37,3,628,202,22,27,18,6,279,73,17,11,18,0,113,29,4,8,8,0,39,9914,467,785,300,72,11545,767,28,50,13,6,862,271,6,27,23,32,355,20920,1024,1416,450,172,23982,705,0,10,0,3,716,2817,22,55,10,24,2926,3989,109,149,23,16,4284,3873,229,198,27,27,4351,3328,274,204,18
50501,31,4,3,1401,976,26,51,7,0,1061,770,50,45,10,3,885,960,78,75,10,0,1123,1239,95,93,12,3,1443,1179,85,73,13,4,1358,931,69,66,10,4,1089,482,41,33,3,0,566,122,10,13,4,0,153,8,4,0,0,0,14,3,3,0,0,0,5,9298,494,494,85,39,10402,2375,3,18,9,13,2414,1824,7,25,4,11,1870,927,19,76,10,3,1033,1070,49,119,32,7,1281,1228,75,184,35,5,1527,1525,72,210,31,11,1862,1570,98,203,27,12,1905,1396,83,154,34,3,1675,1204,57,143,25,11,1453,814,54,125,31,6,1034,323,27,67,19,8,444,93,5,21,7,3,136,27,5,14,3,0,49,14376,570,1364,280,101,16693,1005,21,33,18,16,1094,289,13,22,26,29,374,24962,1101,1918,406,178,28564,388,0,5,0,3,402,1835,22,47,3,9,1924,2363,84,120,12,9,2584,2011,149,198,18,10,2378,1584,217,169,19
50502,59,3,7,2456,1907,56,72,10,7,2051,1359,73,58,9,9,1511,1512,125,82,15,14,1750,1677,118,103,6,3,1903,1656,98,86,13,10,1854,1327,89,83,8,3,1513,773,55,45,7,3,887,202,28,16,3,0,257,47,5,6,3,0,60,8,6,3,0,0,17,14400,695,633,82,65,15881,1514,3,15,9,12,1547,1738,11,30,3,3,1787,1135,14,79,7,6,1244,1308,55,146,30,4,1544,1509,100,161,42,8,1817,1615,112,174,34,3,1942,1559,98,169,28,20,1869,1312,83,154,29,10,1592,1202,74,109,36,17,1437,992,72,101,25,10,1199,439,51,74,27,10,596,140,16,27,21,3,207,52,13,15,10,3,90,14514,710,1246,294,100,16862,1174,34,54,18,10,1294,387,22,28,17,56,505,30478,1461,1966,413,229,34546,567,5,3,0,7,582,3187,25,65,3,20,3308,5308,149,212,10,24,5702,5218,334,305,21,19,5894,4122,402,269,22
50503,48,4,6,1100,758,44,62,7,3,866,658,59,76,18,4,816,805,82,92,11,3,984,955,96,104,19,7,1179,816,68,102,18,6,1013,597,78,52,15,3,742,304,24,34,7,3,376,86,12,6,3,0,110,10,3,3,0,0,20,3,0,0,0,0,5,6944,497,594,108,39,8173,1440,3,8,8,8,1468,957,4,32,15,0,1007,705,18,88,28,5,849,824,60,184,44,8,1120,878,78,189,37,3,1193,1054,94,191,39,14,1388,995,70,188,48,0,1304,793,63,124,35,4,1016,610,58,104,33,8,806,422,37,71,23,3,557,171,27,45,8,3,255,38,11,18,10,3,73,13,3,9,0,0,28,8908,524,1246,325,69,11069,622,28,52,12,6,716,242,11,25,25,33,330,16711,1066,1907,462,143,20288,587,3,3,3,3,591,2232,30,79,0,17,2362,2917,132,215,9,15,3287,2616,264,273,16,25,3189,2239,345,297,28
50601,22,0,4,537,397,13,20,5,0,441,345,18,21,3,0,390,374,23,41,3,0,439,413,33,32,0,0,472,385,29,41,8,0,461,317,14,21,0,3,360,177,15,15,8,3,213,48,4,12,6,0,69,5,3,0,0,0,6,0,3,0,0,0,3,3486,176,225,26,18,3929,736,0,0,0,6,749,518,3,11,3,3,536,393,13,40,8,0,448,473,23,50,12,3,559,497,20,66,17,3,601,477,22,53,23,0,571,454,25,43,17,3,530,353,15,38,11,0,426,383,15,32,10,3,444,280,15,37,15,3,352,122,11,16,6,0,153,24,0,14,8,3,47,4,0,7,0,0,13,4714,165,399,127,28,5430,378,10,25,4,3,416,122,3,4,9,15,151,8706,345,652,169,62,9930,241,0,0,0,0,243,878,6,23,8,3,924,1097,37,81,0,7,1231,931,88,89,8,5,1122,802,104,101,7
50602,35,4,9,2177,1715,37,27,10,4,1793,1251,38,40,9,4,1345,1250,56,34,15,8,1363,1344,75,52,11,3,1481,1336,64,36,10,12,1458,974,51,38,4,3,1068,551,31,21,7,10,621,156,15,16,0,3,187,23,4,3,0,4,31,7,4,0,3,0,15,12182,398,313,71,65,13030,787,3,0,3,7,792,1253,3,11,4,5,1271,1084,10,29,8,4,1141,1102,29,55,19,4,1200,1006,31,70,18,6,1130,1103,55,54,13,4,1228,916,35,59,12,9,1029,818,28,42,13,7,914,699,21,46,5,4,772,520,29,37,20,5,611,230,14,29,14,7,289,60,3,12,8,0,80,20,6,3,7,0,37,9588,267,451,138,57,10505,1022,21,25,11,20,1090,375,11,10,17,37,455,23163,695,801,232,179,25081,570,4,0,0,8,586,3129,23,47,3,17,3223,5463,113,122,11,18,5736,5978,231,178,15,38,6446,4805,244,174,19
50603,21,5,6,1804,1514,30,24,9,5,1583,1169,30,36,5,8,1248,1284,65,45,4,3,1396,1465,87,56,10,11,1633,1426,74,61,3,5,1573,1123,65,43,6,4,1239,679,34,24,0,5,747,180,15,9,4,0,206,18,4,3,0,0,32,4,0,0,0,0,4,11910,416,345,49,60,12784,1239,5,9,6,7,1252,1331,6,14,6,8,1360,939,16,40,11,3,1013,988,38,53,24,0,1103,1024,48,67,16,10,1161,1067,60,67,16,7,1219,1042,69,78,19,9,1213,918,49,73,20,0,1057,835,59,46,19,8,964,677,46,63,17,7,811,275,24,28,7,3,333,67,5,22,10,0,99,22,5,8,3,0,38,10415,432,551,171,58,11627,941,21,20,12,8,1000,312,9,17,20,53,402,23570,874,937,250,176,25815,617,5,3,0,4,628,3133,20,35,4,13,3211,4896,121,99,5,25,5139,5426,241,160,13,36,5878,4595,250,173,17
50604,14,0,8,609,464,16,38,0,7,517,387,27,33,8,3,456,483,35,42,20,3,584,585,45,56,10,6,695,482,42,45,11,3,570,414,33,27,3,4,483,244,15,14,0,4,279,57,11,14,3,3,83,13,3,4,0,0,19,7,0,0,0,0,7,4245,234,290,56,35,4855,681,0,3,3,5,689,514,0,12,6,0,541,394,12,39,9,3,458,486,23,58,23,4,592,548,40,74,22,0,681,564,36,63,27,4,696,577,26,66,7,3,687,464,33,48,24,0,570,415,26,48,18,4,512,350,20,47,10,0,435,145,18,24,5,0,202,43,5,12,6,3,71,5,3,10,0,0,17,5204,249,507,169,27,6159,382,9,23,13,13,441,134,9,11,7,12,182,9969,500,831,243,90,11633,319,0,0,0,3,320,1153,11,26,4,17,1206,1479,66,83,3,9,1647,1414,141,146,13,14,1727,1188,165,131,10
50605,14,0,3,328,231,12,9,0,0,252,196,23,17,0,0,236,247,19,23,7,0,290,298,24,34,9,0,366,278,30,31,7,0,352,251,20,20,0,0,298,118,7,12,0,0,150,30,4,3,0,0,44,5,0,3,0,0,11,0,0,0,0,0,3,2274,156,174,24,6,2637,464,0,4,3,0,478,306,0,9,0,0,316,177,6,24,7,0,206,240,21,31,14,3,307,262,14,37,17,0,335,298,16,70,9,0,400,323,38,51,13,0,418,286,30,41,10,4,368,250,23,48,13,3,333,208,26,35,18,0,285,86,13,19,11,0,126,33,3,16,3,0,59,13,3,0,4,0,20,2941,196,378,108,20,3637,172,3,19,3,3,205,74,3,6,3,15,101,5457,359,575,145,46,6585,149,0,3,0,0,151,629,6,16,0,7,660,823,43,59,0,9,929,834,68,54,3,0,961,761,92,83,3
50606,5,3,0,117,68,0,3,4,0,81,52,4,8,0,0,65,92,15,10,4,3,115,84,17,10,8,0,117,74,11,17,5,0,119,58,14,4,5,0,84,16,7,7,3,0,40,9,3,3,3,0,15,3,0,0,0,0,8,0,0,0,0,0,0,683,82,73,34,10,884,114,0,0,0,0,112,76,0,6,0,3,85,78,5,16,6,0,105,74,6,20,12,0,107,98,12,23,10,3,142,91,10,22,10,0,130,81,10,30,14,0,134,74,14,19,8,0,108,72,5,22,0,0,105,58,3,19,3,0,86,27,3,0,5,0,42,4,3,3,3,0,13,0,0,0,0,0,4,853,71,179,70,9,1180,81,11,5,4,0,94,20,4,0,0,0,27,1645,160,259,112,21,2191,64,0,0,0,0,67,225,7,11,0,4,251,255,20,31,3,0,307,188,21,34,3,4,261,172,36,44,0
50607,8,0,0,451,391,11,14,0,3,422,256,18,14,3,0,291,276,26,17,3,5,330,343,23,29,0,0,392,323,27,22,5,0,378,294,17,16,3,0,330,157,18,13,0,0,183,65,0,4,0,0,70,5,3,0,0,0,9,0,0,0,0,0,3,2844,147,144,18,14,3164,279,0,3,7,3,296,421,3,17,0,0,440,280,3,11,5,5,308,330,13,21,6,0,381,304,20,25,7,0,354,348,27,32,11,3,421,326,27,48,6,4,424,317,25,44,6,3,393,285,30,40,6,4,363,200,16,35,13,3,260,109,19,25,14,3,166,36,6,7,8,0,55,3,3,7,6,0,13,3251,185,318,86,26,3864,243,8,18,3,3,275,67,5,0,5,10,85,6405,345,484,118,51,7398,70,0,0,0,0,70,451,9,5,0,0,468,786,32,47,5,7,871,831,61,44,6,7,950,628,90,49,10
50701,31,0,7,1200,908,31,32,11,3,981,670,46,35,10,5,764,734,55,53,5,0,855,884,59,64,25,5,1032,709,68,53,16,4,847,555,48,38,6,4,657,256,21,12,6,0,301,52,6,4,3,4,73,9,0,3,0,0,15,8,0,0,0,0,10,6786,360,350,82,43,7619,890,3,7,0,4,907,835,4,17,4,8,868,552,16,44,7,3,625,694,38,89,34,0,855,744,58,99,38,7,941,728,47,116,23,12,925,716,43,83,21,13,877,610,42,60,23,4,731,513,41,53,18,3,626,369,31,43,11,4,459,131,16,34,10,3,190,45,8,9,3,3,68,9,0,6,4,0,19,6839,340,664,195,57,8093,554,17,29,8,11,616,209,3,19,15,23,272,14389,724,1062,295,139,16605,545,0,4,3,7,560,2248,21,57,5,11,2339,3507,98,105,4,11,3730,3648,181,125,19,16,3993,3046,284,140,20
50702,31,3,4,899,641,21,29,0,3,702,465,35,34,6,0,540,499,37,40,10,0,583,609,46,38,10,4,714,614,53,61,7,4,741,544,34,42,3,3,622,304,22,22,6,0,350,88,13,14,3,0,116,9,0,6,0,0,13,3,3,0,0,0,4,5269,282,329,47,23,5951,577,0,3,5,0,581,748,3,9,4,6,766,479,10,31,0,0,525,482,19,57,3,3,559,527,28,61,10,0,630,614,46,57,25,3,745,589,42,79,16,3,729,506,29,53,23,4,612,481,46,59,10,3,591,327,18,56,16,3,425,193,21,42,9,0,268,51,0,13,7,3,74,17,4,11,10,0,37,5588,275,514,135,35,6543,505,18,21,8,7,555,142,8,6,9,24,196,11503,583,867,195,95,13243,195,0,4,0,3,196,1205,9,23,0,6,1243,1939,57,82,5,4,2088,1777,106,109,4,8,2007,1423,148,112,9
50703,4,0,0,321,245,0,6,0,0,256,223,3,13,0,0,240,292,13,18,3,0,327,278,11,18,3,0,310,233,8,9,3,0,259,154,3,10,3,0,170,92,7,0,0,0,101,11,9,3,0,0,26,3,3,0,0,0,9,3,0,0,0,0,3,2058,60,87,18,4,2229,186,0,3,0,0,192,170,0,3,0,0,172,141,3,14,3,0,165,197,11,26,7,0,241,199,12,36,8,3,254,229,16,18,5,5,267,204,10,19,7,0,239,143,7,14,3,0,163,123,8,18,3,0,153,89,7,13,0,0,107,29,3,8,5,0,37,10,0,0,0,0,12,0,0,0,0,0,3,1722,72,160,41,14,1996,171,0,7,3,0,182,57,0,8,3,9,82,4005,135,258,68,25,4491,124,0,0,0,3,128,516,3,10,0,7,534,971,13,27,3,4,1014,1042,39,38,8,3,1123,1045,36,40,9
50704,32,3,7,1687,1210,25,35,3,8,1285,893,49,25,5,7,983,925,61,54,7,5,1051,1136,61,52,11,9,1272,1176,81,67,6,4,1337,929,65,50,3,5,1052,454,30,30,7,0,519,108,17,10,3,3,137,15,7,4,0,0,26,7,4,0,0,0,9,9600,425,374,46,49,10498,1215,0,14,3,9,1235,1438,3,15,0,0,1470,827,6,37,3,3,874,980,29,72,21,3,1113,1087,58,107,24,4,1275,1146,70,119,17,3,1364,1130,75,111,37,7,1359,1149,70,98,18,5,1346,973,67,98,20,11,1161,714,60,79,35,4,889,284,33,49,20,0,393,78,15,24,10,3,123,21,5,10,3,3,48,11032,499,835,218,50,12636,963,22,30,9,15,1036,219,14,16,9,30,289,21813,963,1257,286,141,24460,256,0,0,0,0,262,1610,12,33,3,10,1671,2739,68,80,3,10,2900,2392,128,108,5,12,2649,2010,189,104,11
50705,25,6,5,869,645,24,50,3,0,718,575,23,41,11,6,660,698,48,67,13,6,828,803,60,70,8,11,946,772,44,52,19,3,898,487,36,36,3,0,570,246,11,27,8,6,284,47,3,5,4,0,63,3,0,0,0,0,6,3,0,0,0,0,4,6050,252,383,73,43,6801,1366,0,3,4,12,1386,955,0,25,3,9,992,632,15,63,11,3,718,746,31,106,34,0,920,824,22,101,29,5,984,882,43,117,21,4,1062,879,32,72,24,3,1012,736,22,65,16,3,840,581,18,60,20,4,680,371,21,47,6,3,452,139,8,21,13,4,181,25,3,13,7,0,47,18,0,0,3,0,23,8152,210,696,186,57,9301,664,23,29,7,10,734,208,4,21,8,26,263,15071,492,1127,282,130,17101,374,0,3,0,3,386,1802,16,31,0,11,1852,1894,44,104,7,10,2054,1645,89,131,6,4,1876,1423,120,124,21
50901,14,13,4,479,352,8,24,4,0,398,312,25,35,22,3,389,422,32,58,21,3,532,510,51,71,33,9,672,526,37,106,29,7,701,445,41,73,38,7,600,227,21,58,39,0,346,55,8,26,28,0,126,20,7,14,15,0,59,3,3,3,5,0,20,3878,246,493,249,40,4905,556,0,3,0,7,563,322,0,3,6,0,327,324,9,20,5,3,353,398,17,37,25,5,482,489,37,65,18,9,620,555,33,76,29,3,695,613,27,68,29,6,737,566,32,67,28,3,689,551,29,79,34,7,693,422,25,74,34,6,555,172,11,46,34,0,265,47,3,18,33,0,103,6,3,18,17,0,45,5006,221,579,280,47,6133,483,32,64,17,15,610,119,10,20,22,22,190,9492,505,1149,573,121,11842,435,0,4,4,12,455,1051,10,29,16,8,1110,1077,37,92,23,19,1244,960,79,114,21,8,1184,914,107,179,40
50902,11,8,0,456,332,21,25,20,3,392,272,25,29,11,8,339,338,38,57,21,3,452,406,59,57,37,11,580,435,56,79,42,16,621,382,39,84,37,8,552,240,37,46,26,11,357,61,21,30,37,3,146,17,7,20,19,0,59,3,4,10,8,0,29,3344,307,445,273,63,4434,250,3,0,15,4,265,215,3,0,3,0,220,248,4,12,14,3,282,339,16,45,25,3,431,330,26,37,18,5,426,386,27,60,31,6,503,419,19,48,26,12,523,399,18,50,40,8,512,381,30,76,44,3,528,311,29,58,36,5,440,145,22,46,53,0,262,51,12,33,35,3,141,23,4,32,20,0,77,3497,206,493,356,52,4605,320,33,38,34,21,443,115,6,21,30,28,200,7277,559,997,694,154,9683,314,6,0,0,4,331,873,11,40,18,11,950,1174,55,62,22,3,1324,1051,114,116,40,11,1326,892,141,147,31
50903,8,6,0,158,132,9,9,0,0,152,127,11,17,3,3,163,134,17,25,20,6,196,187,22,39,18,0,261,164,31,45,26,0,268,167,20,43,41,0,277,101,11,32,22,0,170,23,6,11,25,3,70,0,3,15,7,0,26,4,0,3,8,0,19,1368,140,250,171,16,1947,77,0,0,3,0,86,73,0,3,0,0,73,92,3,4,3,0,105,134,19,17,27,0,194,159,8,30,15,0,213,174,14,27,14,0,235,176,12,19,13,0,227,156,10,22,9,3,200,160,7,16,18,0,208,120,16,25,20,3,185,55,7,20,16,0,99,26,7,6,11,0,50,9,0,8,11,0,31,1418,111,205,161,12,1903,171,22,26,11,4,245,51,5,11,26,12,101,3014,276,492,371,49,4195,132,0,0,3,5,141,420,6,13,5,5,454,532,24,36,12,6,604,545,64,77,17,5,699,495,79,81,20
